start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
81244	81446	13	A	1.0	36	204	and
81468	81654	13	A	1.0	37	205	the
81692	82134	13	A	1.0	38	206	experience
82252	82438	13	A	1.0	39	207	of
82444	82566	13	A	1.0	40	208	the
82588	82870	13	A	0.98227	41	209	agent
82940	83222	13	A	0.6	42	210	and
83276	83446	13	A	1.0	43	211	how
83468	83606	13	A	1.0	44	212	the
83628	83910	13	A	0.99994	45	213	agent
83980	84306	13	A	0.99994	46	214	finds
84338	84678	13	A	0.99999	47	215	themselves
84764	84966	13	A	0.99997	48	216	in
84988	85078	13	A	1.0	49	217	the
85084	85350	13	A	0.83	50	218	world.
85420	85606	14	A	1.0	1	219	So
85628	85826	14	A	0.99985	2	220	I've
85858	86146	14	A	0.94302	3	221	split
86178	86326	14	A	1.0	4	222	this
86348	86966	14	A	0.90626	5	223	up
87148	87446	14	A	1.0	6	224	to
87468	87606	14	A	0.99998	7	225	look
87628	87862	14	A	0.77	8	226	at
87916	88510	14	A	1.0	9	227	several
88610	89018	14	A	0.99999	10	228	different
89104	89574	14	A	0.96326	11	229	defined
89622	90118	14	A	0.99877	12	230	topics.
90214	90810	15	A	1.0	1	231	So
90960	91286	15	A	0.76023	2	232	I'm
91318	91418	15	A	0.99873	3	233	going
91424	91546	15	A	1.0	4	234	to
91568	91754	15	A	0.99998	5	235	move
91792	91994	15	A	0.99999	6	236	quite
92032	92378	15	A	0.95568	7	237	quickly
92464	92762	15	A	0.99964	8	238	through
92816	93418	15	A	0.99577	9	239	mind,
93584	94502	15	A	0.96238	10	240	agency,
94646	95302	15	A	0.61362	11	241	emotion
95366	95594	15	A	1.0	12	242	and
95632	96646	15	A	0.90993	13	243	phenomenology,
96758	96986	15	A	0.52	14	244	and
97008	97158	15	A	0.999	15	245	I'm
97174	97258	15	A	0.99496	16	246	going
97264	97482	15	A	0.71	17	247	to
97536	97706	15	A	0.99999	18	248	say
97728	97818	15	A	1.0	19	249	a
97824	97946	15	A	0.99999	20	250	little
97968	98106	15	A	1.0	21	251	bit
98128	98266	15	A	1.0	22	252	about
98288	98426	15	A	0.94	23	253	the
98448	98874	15	A	0.81438	24	254	self
98992	99226	15	A	0.99998	25	255	as
99248	99530	15	A	0.99986	26	256	well.
99600	99786	16	A	1.0	1	257	And
99808	99994	16	A	1.0	2	258	then
100032	100246	16	A	0.99235	3	259	there's
100278	100378	16	A	0.99932	4	260	going
100384	100458	16	A	1.0	5	261	to
100464	100586	16	A	1.0	6	262	be
100608	100746	16	A	0.96	7	263	a
100768	101002	16	A	0.99994	8	264	case
101056	101418	16	A	0.99937	9	265	study
101504	101658	16	A	1.0	10	266	at
101664	101786	16	A	0.88	11	267	the
101808	101994	16	A	0.95	12	268	end
102032	102186	16	A	0.99971	13	269	that
102208	102358	16	A	0.99952	14	270	I'm
102374	102458	16	A	0.99988	15	271	going
102464	102538	16	A	1.0	16	272	to
102544	102714	16	A	0.99999	17	273	move
102752	102954	16	A	0.99998	18	274	through
102992	103158	16	A	0.99999	19	275	if
103184	103326	16	A	1.0	20	276	we
103348	103534	16	A	0.99998	21	277	have
103572	104160	16	A	0.99998	22	278	time.
104690	105150	17	A	1.0	1	279	So
105220	105406	17	A	1.0	2	280	one
105428	105518	17	A	1.0	3	281	of
105524	105646	17	A	1.0	4	282	the
105668	105806	17	A	0.99965	5	283	other
105828	106138	17	A	0.99115	6	284	aims
106154	106286	17	A	1.0	7	285	that
106308	106398	17	A	1.0	8	286	I
106404	106574	17	A	0.99002	9	287	have
106612	106814	17	A	1.0	10	288	is
106852	107342	17	A	1.0	11	289	to
107476	107774	17	A	0.99999	12	290	lay
107812	108014	17	A	1.0	13	291	out
108052	108254	17	A	0.99999	14	292	very
108292	108666	17	A	0.99998	15	293	clearly
108698	108846	17	A	0.5082	16	294	some
108868	108958	17	A	1.0	17	295	of
108964	109086	17	A	0.99	18	296	the
109108	109434	17	A	0.80089	19	297	core
109482	109994	17	A	0.99982	20	298	concepts
110042	110206	17	A	1.0	21	299	and
110228	110426	17	A	0.98332	22	300	core
110458	111146	17	A	0.99944	23	301	mechanisms
111178	111374	17	A	1.0	24	302	like
111412	111866	17	A	0.99727	25	303	precision,
111898	112266	17	A	0.69523	26	304	weighting
112298	112494	17	A	1.0	27	305	and
112532	112954	17	A	0.44123	28	306	prediction
113002	113594	17	A	0.99527	29	307	error
113722	114314	17	A	0.91849	30	308	generative
114362	115270	17	A	0.53556	31	309	models.
115450	115934	18	A	0.55242	1	310	I'm
115982	116194	18	A	0.99996	2	311	not
116232	116386	18	A	0.99949	3	312	going
116408	116498	18	A	1.0	4	313	to
116504	116626	18	A	1.0	5	314	go
116648	116930	18	A	1.0	6	315	into
117000	117282	18	A	0.99992	7	316	any
117336	117822	18	A	0.98524	8	317	technical
117886	118414	18	A	0.93339	9	318	details
118462	118942	18	A	0.97682	10	319	whatsoever.
119006	119186	19	A	1.0	1	320	This
119208	119346	19	A	0.99997	2	321	is
119368	119506	19	A	1.0	3	322	all
119528	119618	19	A	0.99855	4	323	going
119624	119698	19	A	1.0	5	324	to
119704	119826	19	A	1.0	6	325	be
119848	120222	19	A	0.99088	7	326	fairly
120286	121006	19	A	0.75809	8	327	abstract.
121118	121490	20	A	1.0	1	328	My
121560	122062	20	A	0.99841	2	329	background
122126	122306	20	A	1.0	3	330	and
122328	122514	20	A	0.99999	4	331	my
122552	122802	20	A	1.0	5	332	interest
122856	122978	20	A	1.0	6	333	in
122984	123154	20	A	0.69	7	334	these
123192	123726	20	A	0.99986	8	335	frameworks
123758	123906	20	A	0.99998	9	336	is
123928	124622	20	A	0.90701	10	337	philosophical,
124686	124866	20	A	1.0	11	338	so
124888	125086	20	A	0.99963	12	339	it's
125118	125700	20	A	0.90683	13	340	quite
126230	126954	20	A	0.80872	14	341	abstract
127022	127158	20	A	0.99999	15	342	in
127164	127334	20	A	0.99988	16	343	terms
127372	127478	20	A	1.0	17	344	of
127484	127654	20	A	0.99987	18	345	how
127692	127990	20	A	0.99981	19	346	everything
128060	128306	20	A	0.99987	20	347	fits
128338	128920	20	A	1.0	21	348	together.
129370	129686	21	A	1.0	1	349	And
129708	129906	21	A	0.35108	2	350	I'm
129938	130038	21	A	0.99927	3	351	going
130044	130118	21	A	1.0	4	352	to
130124	130246	21	A	1.0	5	353	try
130268	130454	21	A	1.0	6	354	and
130492	130790	21	A	0.99993	7	355	bring
130860	131046	21	A	0.99984	8	356	some
131068	131206	21	A	1.0	9	357	of
131228	131366	21	A	1.0	10	358	these
131388	131826	21	A	0.97937	11	359	threads
131858	132440	21	A	1.0	12	360	together
133290	133606	21	A	1.0	13	361	to
133628	133814	21	A	0.99999	14	362	build
133852	134006	21	A	1.0	15	363	up
134028	134166	21	A	1.0	16	364	a
134188	134594	21	A	0.99996	17	365	layered
134642	135506	21	A	0.90754	18	366	picture
135698	136198	21	A	1.0	19	367	of
136284	136534	21	A	0.92699	20	368	what
136572	136726	21	A	1.0	21	369	the
136748	137058	21	A	0.99987	22	370	active
137074	137486	21	A	0.56405	23	371	inference
137538	137850	21	A	0.76391	24	372	agent
137920	138154	21	A	0.99997	25	373	is
138192	138490	21	A	1.0	26	374	like.
138560	138890	22	A	0.99999	1	375	Because
138960	139194	22	A	1.0	2	376	this
139232	139770	22	A	0.57551	3	377	course
139920	140522	22	A	0.9996	4	378	is
140656	140906	22	A	0.99949	5	379	kind
140928	141066	22	A	1.0	6	380	of
141088	141446	22	A	0.59632	7	381	aimed
141478	141818	22	A	0.99972	8	382	towards
141904	142202	22	A	0.99978	9	383	seeing
142256	142426	22	A	1.0	10	384	how
142448	142726	22	A	0.99951	11	385	active
142758	143094	22	A	0.89695	12	386	inference
143142	144006	22	A	0.74883	13	387	applies
144198	144746	22	A	0.9	14	388	to
144848	145366	22	A	0.99946	15	389	larger
145398	146262	22	A	0.99261	16	390	scales,
146406	146934	22	A	0.9996	17	391	collective
146982	147574	22	A	0.34521	18	392	behavioral,
147702	148090	22	A	0.99999	19	393	social
148160	148614	22	A	0.95079	20	394	norms,
148662	149526	22	A	0.91485	21	395	sociocultural
149558	150406	22	A	0.70936	22	396	landscapes.
150518	150794	23	A	0.92	1	397	And
150832	150938	23	A	1.0	2	398	I
150944	151114	23	A	0.98349	3	399	think
151152	151306	23	A	1.0	4	400	in
151328	151514	23	A	1.0	5	401	order
151552	151850	23	A	0.56	6	402	to
151920	152202	23	A	0.99999	7	403	do
152256	152706	23	A	0.99966	8	404	justice
152758	152926	23	A	1.0	9	405	to
152948	153182	23	A	0.91302	10	406	those
153236	153502	23	A	0.99996	11	407	things,
153556	153726	23	A	1.0	12	408	we
153748	153934	23	A	1.0	13	409	need
153972	154126	23	A	1.0	14	410	to
154148	154430	23	A	0.91	15	411	first
154500	154782	23	A	0.99999	16	412	have
154836	155006	23	A	0.89	17	413	a
155028	155214	23	A	0.99985	18	414	good
155252	155550	23	A	0.99926	19	415	idea
155620	155806	23	A	1.0	20	416	of
155828	156014	23	A	1.0	21	417	the
156052	156734	23	A	0.99999	22	418	individual
156932	157342	23	A	0.78529	23	419	in
157396	157738	23	A	0.99715	24	420	active
157754	158522	23	A	0.83635	25	421	inference.
158666	159022	24	A	0.52	1	422	So
159076	159258	24	A	0.99996	2	423	we've
159274	159454	24	A	0.97636	3	424	got
159492	159742	24	A	1.0	4	425	our
159796	160110	24	A	0.99993	5	426	work
160180	160414	24	A	0.99815	6	427	cut
160452	160702	24	A	1.0	7	428	out
160756	160974	24	A	1.0	8	429	for
161012	161454	24	A	1.0	9	430	us.
161572	161854	25	A	1.0	1	431	So
161892	162058	25	A	0.99994	2	432	I'll
162074	162254	25	A	0.99999	3	433	get
162292	162880	25	A	0.99999	4	434	started.
163490	164240	26	A	0.91	1	435	So
164610	165022	26	A	1.0	2	436	before
165076	165246	26	A	1.0	3	437	I
165268	165498	26	A	0.99975	4	438	dive
165514	165658	26	A	0.9996	5	439	in,
165684	165826	26	A	1.0	6	440	I
165848	165986	26	A	0.99831	7	441	wanted
166008	166146	26	A	1.0	8	442	to
166168	166306	26	A	1.0	9	443	just
166328	166466	26	A	0.99999	10	444	say
166488	166578	26	A	1.0	11	445	a
166584	166706	26	A	0.99999	12	446	little
166728	166866	26	A	1.0	13	447	bit
166888	167074	26	A	0.99996	14	448	about
167112	167266	26	A	1.0	15	449	how
167288	167474	26	A	1.0	16	450	these
167512	168046	26	A	0.99749	17	451	frameworks
168078	168286	26	A	0.91815	18	452	hang
168318	168658	26	A	0.99997	19	453	together.
168744	169380	27	A	0.99	1	454	So
170630	171166	27	A	0.96073	2	455	active
171198	171646	27	A	0.9465	3	456	inference
171678	171874	27	A	0.99981	4	457	is
171912	172114	27	A	0.99999	5	458	based
172152	172306	27	A	1.0	6	459	on
172328	172558	27	A	0.61527	7	460	Carl
172574	173038	27	A	0.23223	8	461	Fristen's
173054	173186	27	A	0.9999	9	462	free
173208	173442	27	A	0.99927	10	463	energy
173496	173950	27	A	0.56906	11	464	principle.
174030	174178	28	A	1.0	1	465	I
174184	174306	28	A	1.0	2	466	think
174328	174466	28	A	1.0	3	467	most
174488	174578	28	A	1.0	4	468	of
174584	174754	28	A	0.95	5	469	us
174792	174994	28	A	0.99999	6	470	are
175032	175326	28	A	0.98877	7	471	familiar
175358	175554	28	A	0.76678	8	472	with
175592	175794	28	A	0.99997	9	473	that.
175832	176420	29	A	0.99987	1	474	But
176790	177154	29	A	1.0	2	475	the
177192	177346	29	A	0.99987	3	476	free
177368	177602	29	A	0.9994	4	477	energy
177656	178014	29	A	0.9329	5	478	principle
178062	178238	29	A	1.0	6	479	just
178264	178454	29	A	0.99	7	480	states
178492	178646	29	A	0.99802	8	481	that
178668	178758	29	A	1.0	9	482	in
178764	178934	29	A	0.72314	10	483	order
178972	179126	29	A	1.0	11	484	to
179148	179474	29	A	0.99972	12	485	persist
179522	179734	29	A	1.0	13	486	through
179772	180262	29	A	0.99998	14	487	time,
180396	181074	29	A	0.99951	15	488	biological
181122	181746	29	A	0.99923	16	489	organisms
181778	181974	29	A	1.0	17	490	must
182012	182562	29	A	0.99545	18	491	occupy
182626	182854	29	A	0.89906	19	492	only
182892	183094	29	A	0.99993	20	493	those
183132	183382	29	A	0.58	21	494	states
183436	183606	29	A	0.99882	22	495	that
183628	183718	29	A	1.0	23	496	it
183724	183894	29	A	0.99995	24	497	would
183932	184182	29	A	0.99999	25	498	expect
184236	184454	29	A	0.95	26	499	to
184492	184962	29	A	0.93262	27	500	occupy,
185026	185254	29	A	0.99993	28	501	given
185292	185446	29	A	1.0	29	502	the
185468	185606	29	A	1.0	30	503	type
185628	185766	29	A	1.0	31	504	of
185788	185926	29	A	0.99997	32	505	thing
185948	186134	29	A	0.55899	33	506	that
186172	186326	29	A	1.0	34	507	it
186348	186822	29	A	0.99995	35	508	is.
186956	187302	30	A	1.0	1	509	So
187356	187574	30	A	0.99951	2	510	free
187612	187910	30	A	0.9981	3	511	energy
187980	188166	30	A	0.99999	4	512	is
188188	188514	30	A	0.99999	5	513	essentially
188562	188726	30	A	1.0	6	514	a
188748	188994	30	A	0.99988	7	515	measure
189042	189206	30	A	1.0	8	516	of
189228	189510	30	A	1.0	9	517	the
189580	190402	30	A	0.89492	10	518	disatunement
190466	190694	30	A	1.0	11	519	between
190732	190898	30	A	0.82	12	520	a
190924	191114	30	A	1.0	13	521	system
191152	191306	30	A	1.0	14	522	and
191328	191514	30	A	0.99953	15	523	its
191552	192102	30	A	0.98505	16	524	environment.
192166	192346	31	A	0.76	1	525	And
192368	192566	31	A	0.90272	2	526	I'm
192598	192698	31	A	0.99888	3	527	going
192704	192778	31	A	1.0	4	528	to
192784	193386	31	A	0.54713	5	529	say
193568	193818	31	A	1.0	6	530	a
193824	193946	31	A	0.99998	7	531	little
193968	194058	31	A	0.99998	8	532	bit
194064	194186	31	A	1.0	9	533	more
194208	194442	31	A	0.76677	10	534	about
194496	195062	31	A	0.99016	11	535	attunement
195126	195354	31	A	1.0	12	536	and
195392	195594	31	A	0.99814	13	537	how
195632	195786	31	A	1.0	14	538	that
195808	195994	31	A	0.99999	15	539	gets
196032	196406	31	A	0.98279	16	540	cashed
196438	196778	31	A	1.0	17	541	out
196864	197066	31	A	1.0	18	542	in
197088	197414	31	A	0.99862	19	543	various
197462	197674	31	A	0.99999	20	544	ways
197712	197866	31	A	0.99999	21	545	as
197888	198026	31	A	1.0	22	546	we
198048	198186	31	A	1.0	23	547	go
198208	198780	31	A	1.0	24	548	on.
199150	199686	32	A	0.9999	1	549	Active
199718	200038	32	A	0.99905	2	550	inference
200054	200198	32	A	0.63848	3	551	is
200224	200366	32	A	1.0	4	552	a
200388	200670	32	A	0.99999	5	553	process
200740	201034	32	A	0.66233	6	554	theory
201082	201294	32	A	0.99997	7	555	that
201332	201690	32	A	0.98617	8	556	essentially
201770	202314	32	A	0.99965	9	557	explains
202362	202718	32	A	1.0	10	558	how
202804	203306	32	A	0.99951	11	559	embodied
203338	203994	32	A	0.99975	12	560	organisms
204042	204350	32	A	0.99996	13	561	actually
204420	204606	32	A	1.0	14	562	go
204628	204862	32	A	0.99999	15	563	about
204916	205338	32	A	0.99936	16	564	remaining
205354	205486	32	A	0.81702	17	565	in
205508	205886	32	A	0.99998	18	566	those
205988	206506	32	A	0.99359	19	567	expected
206538	206926	32	A	0.99	20	568	states.
207028	207678	33	A	1.0	1	569	So
207844	208174	33	A	0.92371	2	570	how
208212	208414	33	A	1.0	3	571	we
208452	208702	33	A	0.99996	4	572	actually
208756	208926	33	A	1.0	5	573	go
208948	209182	33	A	1.0	6	574	about
209236	210058	33	A	0.99897	7	575	minimizing
210154	210462	33	A	0.68814	8	576	free
210516	211120	33	A	0.99979	9	577	energy.
211490	211806	34	A	1.0	1	578	And
211828	212014	34	A	1.0	2	579	the
212052	212302	34	A	1.0	3	580	idea
212356	212586	34	A	0.9999	4	581	is
212628	212834	34	A	0.99965	5	582	that
212872	213074	34	A	1.0	6	583	all
213112	213566	34	A	0.99864	7	584	adaptive
213598	214062	34	A	0.99706	8	585	behavior
214126	214690	34	A	0.99998	9	586	is
214840	215486	34	A	0.81382	10	587	explained
215518	215666	34	A	1.0	11	588	by
215688	216018	34	A	0.97289	12	589	agents
216104	216606	34	A	0.96673	13	590	garnering
216638	217054	34	A	0.82713	14	591	evidence
217102	217314	34	A	1.0	15	592	to
217352	218286	34	A	0.98169	16	593	confirm
218478	218834	34	A	0.99999	17	594	their
218872	219218	34	A	0.99999	18	595	own
219304	220290	34	A	0.99996	19	596	expectations.
221430	222014	35	A	0.86773	1	597	Predictive
222062	222622	35	A	0.82033	2	598	processing.
222686	222818	36	A	1.0	1	599	For
222824	222946	36	A	1.0	2	600	the
222968	223406	36	A	0.96688	3	601	purposes
223438	223634	36	A	0.96	4	602	of
223672	223826	36	A	1.0	5	603	the
223848	224126	36	A	0.99997	6	604	lecture
224158	224450	36	A	0.88	7	605	today,
224520	224798	36	A	0.93383	8	606	I'm
224814	224898	36	A	0.99993	9	607	going
224904	224978	36	A	1.0	10	608	to
224984	225154	36	A	1.0	11	609	treat
225192	225346	36	A	1.0	12	610	these
225368	225554	36	A	0.99997	13	611	as
225592	226190	36	A	0.78988	14	612	synonymous
226270	226900	36	A	1.0	15	613	because
227370	227734	36	A	0.99999	16	614	most
227772	227878	36	A	1.0	17	615	of
227884	228006	36	A	1.0	18	616	the
228028	228262	36	A	0.94542	19	617	work
228316	228486	36	A	1.0	20	618	that
228508	228742	36	A	1.0	21	619	I
228796	228966	36	A	0.99968	22	620	kind
228988	229222	36	A	1.0	23	621	of
229276	229494	36	A	1.0	24	622	came
229532	229782	36	A	0.99419	25	623	up
229836	230342	36	A	0.99952	26	624	through
230476	230726	36	A	1.0	27	625	as
230748	230886	36	A	0.83	28	626	I
230908	231046	36	A	0.99999	29	627	was
231068	231302	36	A	0.99998	30	628	learning
231356	231574	36	A	1.0	31	629	about
231612	231814	36	A	1.0	32	630	this
231852	232102	36	A	1.0	33	631	was
232156	232594	36	A	0.79839	34	632	predictive
232642	233474	36	A	0.99997	35	633	processing.
233602	233990	37	A	0.86	1	634	And
234060	234294	37	A	1.0	2	635	all
234332	234438	37	A	1.0	3	636	of
234444	234614	37	A	0.97	4	637	the
234652	235442	37	A	0.9435	5	638	papers
235586	235846	37	A	1.0	6	639	that
235868	236146	37	A	0.99847	7	640	we're
236178	236470	37	A	1.0	8	641	using
236540	236870	37	A	1.0	9	642	today
236940	237414	37	A	0.99064	10	643	that
237532	237826	37	A	1.0	11	644	refer
237868	238026	37	A	1.0	12	645	to
238048	238486	37	A	0.99925	13	646	predictive
238518	239478	37	A	0.97497	14	647	processing
239654	240138	37	A	0.99998	15	648	refer
240224	240474	37	A	1.0	16	649	to
240512	240666	37	A	1.0	17	650	a
240688	241094	37	A	0.54529	18	651	predictive
241142	241654	37	A	0.965	19	652	processing
241702	241866	37	A	1.0	20	653	that
241888	242026	37	A	1.0	21	654	I
242048	242234	37	A	0.99993	22	655	take
242272	242378	37	A	1.0	23	656	to
242384	242794	37	A	0.93514	24	657	be
242912	243146	37	A	1.0	25	658	more
