"Start Time","End Time","Transcript"
"00;01;49;12","00;01;50;02","background"
"00;01;50;02","00;01;50;22","and to"
"00;01;50;22","00;01;51;00","kind"
"00;01;51;00","00;01;51;25","of get"
"00;01;52;06","00;01;52;29","up to"
"00;01;52;29","00;01;55;02","where we are"
"00;01;55;02","00;01;55;26","now,"
"00;01;56;19","00;01;56;29","let's"
"00;01;56;29","00;01;57;05","go"
"00;01;57;05","00;01;58;12","to the introductions"
"00;01;58;12","00;01;58;19","and"
"00;01;58;19","00;01;59;03","then"
"00;01;59;03","00;01;59;26","we're"
"00;01;59;26","00;02;00;05","going"
"00;02;00;05","00;02;00;12","to"
"00;02;00;12","00;02;00;24","take it"
"00;02;00;24","00;02;01;01","where"
"00;02;01;01","00;02;02;02","it goes."
"00;02;02;08","00;02;03;14","So I'm"
"00;02;03;14","00;02;04;00","Daniel."
"00;02;04;00","00;02;04;09","I'm a"
"00;02;04;09","00;02;04;27","researcher"
"00;02;04;27","00;02;05;08","in"
"00;02;05;08","00;02;06;16","California,"
"00;02;06;16","00;02;07;03","and"
"00;02;07;03","00;02;07;14","I'll"
"00;02;07;14","00;02;07;27","pass it"
"00;02;07;27","00;02;08;08","to"
"00;02;08;08","00;02;08;20","Dean"
"00;02;08;20","00;02;08;25","and"
"00;02;08;25","00;02;09;01","then"
"00;02;09;01","00;02;09;06","to"
"00;02;09;06","00;02;11;19","Steven."
"00;02;11;19","00;02;11;28","I say,"
"00;02;11;28","00;02;12;05","I am"
"00;02;12;05","00;02;12;12","Dean."
"00;02;12;12","00;02;12;19","I'm"
"00;02;12;19","00;02;12;24","here"
"00;02;12;24","00;02;12;27","in"
"00;02;12;27","00;02;15;13","Calgary."
"00;02;15;13","00;02;15;24","I guess"
"00;02;15;24","00;02;15;28","I'm"
"00;02;15;28","00;02;16;06","still"
"00;02;16;06","00;02;16;07","a"
"00;02;16;07","00;02;16;23","researcher,"
"00;02;16;23","00;02;17;01","although"
"00;02;17;01","00;02;17;05","I'm"
"00;02;17;05","00;02;17;08","a"
"00;02;17;08","00;02;20;12","retired,"
"00;02;20;12","00;02;21;23","basically."
"00;02;21;23","00;02;22;15","This is"
"00;02;22;15","00;02;22;23","this"
"00;02;22;23","00;02;23;01","is an"
"00;02;23;01","00;02;23;25","opportunity"
"00;02;23;25","00;02;24;18","to"
"00;02;24;18","00;02;25;16","have"
"00;02;25;16","00;02;25;25","one of"
"00;02;25;25","00;02;25;28","the"
"00;02;25;28","00;02;26;10","authors"
"00;02;26;10","00;02;26;18","with"
"00;02;26;18","00;02;26;23","us,"
"00;02;26;23","00;02;26;28","which"
"00;02;26;28","00;02;27;01","I"
"00;02;27;01","00;02;27;06","think"
"00;02;27;06","00;02;27;10","is"
"00;02;27;10","00;02;28;01","fantastic"
"00;02;28;01","00;02;28;28","and"
"00;02;29;03","00;02;29;19","essential."
"00;02;29;19","00;02;30;24","We sort of"
"00;02;30;24","00;02;31;17","take"
"00;02;31;17","00;02;31;28","this"
"00;02;31;28","00;02;32;26","from"
"00;02;33;18","00;02;33;23","all"
"00;02;33;23","00;02;33;26","the"
"00;02;33;26","00;02;34;04","things"
"00;02;34;04","00;02;34;08","that"
"00;02;34;08","00;02;34;18","we've"
"00;02;34;18","00;02;35;10","set up"
"00;02;35;10","00;02;35;26","to now"
"00;02;35;26","00;02;36;15","and"
"00;02;36;15","00;02;36;29","get an"
"00;02;36;29","00;02;37;13","opportunity"
"00;02;37;13","00;02;37;16","to"
"00;02;37;16","00;02;37;20","just"
"00;02;37;20","00;02;37;26","sort"
"00;02;37;26","00;02;38;00","of"
"00;02;40;15","00;02;40;22","it"
"00;02;40;23","00;02;40;29","through"
"00;02;40;29","00;02;41;02","the"
"00;02;41;02","00;02;41;11","lens"
"00;02;41;11","00;02;41;29","of of"
"00;02;41;29","00;02;42;14","the"
"00;02;42;14","00;02;43;07","authors."
"00;02;43;07","00;02;43;20","And so"
"00;02;43;20","00;02;44;00","that"
"00;02;44;00","00;02;44;06","I'm"
"00;02;44;06","00;02;44;14","really"
"00;02;44;14","00;02;44;26","excited"
"00;02;44;26","00;02;45;01","about"
"00;02;45;01","00;02;45;09","that"
"00;02;45;09","00;02;45;23","as we"
"00;02;45;23","00;02;46;11","speak."
"00;02;47;24","00;02;48;03","Thanks,"
"00;02;48;03","00;02;48;12","Dean."
"00;02;48;12","00;02;48;19","So,"
"00;02;48;19","00;02;48;24","yeah,"
"00;02;48;24","00;02;48;27","I'm"
"00;02;48;27","00;02;49;06","Steve"
"00;02;49;06","00;02;49;09","and"
"00;02;49;09","00;02;49;12","I'm"
"00;02;49;12","00;02;49;21","based"
"00;02;49;21","00;02;49;23","in"
"00;02;49;23","00;02;50;21","Toronto"
"00;02;50;21","00;02;51;24","and"
"00;02;51;26","00;02;52;08","I work"
"00;02;52;08","00;02;52;14","a lot"
"00;02;52;14","00;02;52;18","with"
"00;02;52;18","00;02;53;01","spatial"
"00;02;53;01","00;02;53;10","meaning"
"00;02;53;10","00;02;54;11","making"
"00;02;54;11","00;02;55;03","participatory"
"00;02;55;03","00;02;56;00","theater"
"00;02;56;00","00;02;56;13","and"
"00;02;56;13","00;02;57;05","dialog"
"00;02;57;05","00;02;57;29","approaches"
"00;02;57;29","00;02;58;22","and"
"00;02;59;08","00;02;59;17","yeah,"
"00;02;59;17","00;02;59;20","I'm"
"00;02;59;20","00;02;59;29","very"
"00;02;59;29","00;03;01;05","pleased"
"00;03;01;15","00;03;01;19","to"
"00;03;01;19","00;03;01;23","have"
"00;03;01;23","00;03;02;04","the author"
"00;03;02;04","00;03;02;08","here"
"00;03;02;08","00;03;02;20","today,"
"00;03;02;20","00;03;02;27","one of"
"00;03;02;27","00;03;02;28","the"
"00;03;02;28","00;03;03;13","authors"
"00;03;03;13","00;03;04;07","and"
"00;03;04;07","00;03;04;20","also"
"00;03;04;20","00;03;06;00","to for"
"00;03;06;00","00;03;06;09","me,"
"00;03;06;09","00;03;06;14","I'm"
"00;03;06;14","00;03;06;19","really"
"00;03;06;19","00;03;07;01","interested"
"00;03;07;01","00;03;07;27","in"
"00;03;07;27","00;03;08;00","what"
"00;03;08;00","00;03;08;03","we're"
"00;03;08;03","00;03;08;11","doing"
"00;03;08;11","00;03;08;16","here"
"00;03;08;16","00;03;08;27","because"
"00;03;08;27","00;03;09;10","of"
"00;03;09;25","00;03;09;29","the"
"00;03;09;29","00;03;10;16","ability"
"00;03;10;16","00;03;10;26","to get"
"00;03;10;26","00;03;11;05","beyond"
"00;03;11;05","00;03;11;10","what's"
"00;03;11;10","00;03;11;21","often"
"00;03;11;21","00;03;11;28","just"
"00;03;11;28","00;03;12;06","called"
"00;03;12;06","00;03;13;23","emergence,"
"00;03;13;23","00;03;14;12","emergence"
"00;03;14;12","00;03;14;16","through"
"00;03;14;16","00;03;14;20","the"
"00;03;14;20","00;03;15;01","mind"
"00;03;15;01","00;03;15;13","body"
"00;03;15;13","00;03;15;17","or"
"00;03;15;17","00;03;16;09","emergence"
"00;03;16;09","00;03;17;03","through"
"00;03;17;03","00;03;17;11","some"
"00;03;17;11","00;03;17;15","sort"
"00;03;17;15","00;03;17;26","of"
"00;03;18;13","00;03;19;07","loop"
"00;03;19;07","00;03;19;17","that's"
"00;03;19;17","00;03;20;05","being"
"00;03;20;05","00;03;20;27","explained"
"00;03;20;27","00;03;21;02","in"
"00;03;21;02","00;03;21;22","an action"
"00;03;21;22","00;03;22;02","or"
"00;03;22;02","00;03;22;25","emergence"
"00;03;22;25","00;03;23;10","that"
"00;03;23;11","00;03;23;19","people"
"00;03;23;19","00;03;23;26","just"
"00;03;23;26","00;03;24;04","talk"
"00;03;24;04","00;03;24;14","about"
"00;03;24;14","00;03;24;22","when"
"00;03;24;22","00;03;25;02","things"
"00;03;25;02","00;03;25;21","interact"
"00;03;25;21","00;03;25;24","and"
"00;03;25;24","00;03;26;06","something"
"00;03;26;06","00;03;26;20","happens."
"00;03;26;20","00;03;26;26","What"
"00;03;26;26","00;03;28;08","I see"
"00;03;28;08","00;03;28;15","this"
"00;03;28;15","00;03;28;22","work"
"00;03;28;22","00;03;28;25","with"
"00;03;28;25","00;03;29;00","that"
"00;03;29;00","00;03;29;19","duction"
"00;03;29;19","00;03;29;27","of the"
"00;03;29;27","00;03;30;03","work"
"00;03;30;03","00;03;30;07","with"
"00;03;30;07","00;03;31;02","abduction"
"00;03;31;02","00;03;31;12","as"
"00;03;31;12","00;03;31;28","being"
"00;03;33;07","00;03;33;11","a"
"00;03;33;11","00;03;33;24","way to"
"00;03;33;24","00;03;34;02","make a"
"00;03;34;02","00;03;34;08","much"
"00;03;34;08","00;03;34;12","more"
"00;03;34;12","00;03;35;01","tractable"
"00;03;35;01","00;03;35;10","way"
"00;03;35;10","00;03;35;15","for"
"00;03;35;15","00;03;36;15","living"
"00;03;37;07","00;03;38;07","things"
"00;03;38;09","00;03;38;16","that"
"00;03;38;16","00;03;38;24","start"
"00;03;38;24","00;03;38;27","to"
"00;03;38;27","00;03;39;04","make"
"00;03;39;04","00;03;39;12","things"
"00;03;39;12","00;03;40;09","happen"
"00;03;40;18","00;03;40;24","these"
"00;03;40;24","00;03;41;03","sorts"
"00;03;41;03","00;03;41;15","of and"
"00;03;41;15","00;03;41;21","not"
"00;03;41;21","00;03;42;04","just"
"00;03;42;07","00;03;42;19","everything"
"00;03;42;19","00;03;43;14","emergence"
"00;03;43;14","00;03;44;14","so"
"00;03;45;02","00;03;45;28","I'm"
"00;03;45;28","00;03;46;24","I see"
"00;03;46;24","00;03;47;03","both"
"00;03;47;03","00;03;47;10","these"
"00;03;47;10","00;03;47;22","two as"
"00;03;47;22","00;03;48;17","being"
"00;03;49;01","00;03;49;20","big"
"00;03;49;28","00;03;50;06","kind"
"00;03;50;06","00;03;50;19","of"
"00;03;50;22","00;03;51;01","black"
"00;03;51;01","00;03;51;27","boxes"
"00;03;51;27","00;03;52;10","that"
"00;03;52;10","00;03;52;18","we can"
"00;03;52;18","00;03;52;26","maybe"
"00;03;52;26","00;03;53;06","shine"
"00;03;53;06","00;03;53;11","some"
"00;03;53;11","00;03;53;21","light"
"00;03;53;21","00;03;54;08","on"
"00;03;54;13","00;03;54;20","and"
"00;03;54;20","00;03;54;25","that"
"00;03;54;25","00;03;54;28","would"
"00;03;54;28","00;03;55;06","help"
"00;03;55;06","00;03;55;13","a lot"
"00;03;55;13","00;03;55;14","of"
"00;03;55;14","00;03;56;04","people."
"00;03;56;04","00;03;56;21","So"
"00;03;56;21","00;03;57;01","yeah,"
"00;03;57;01","00;03;57;04","I'll"
"00;03;57;04","00;03;57;15","pass"
"00;03;57;15","00;03;57;17","it"
"00;03;57;17","00;03;58;11","back"
"00;03;58;24","00;03;59;01","to"
"00;03;59;01","00;03;59;02","I"
"00;03;59;02","00;03;59;11","pass it"
"00;03;59;11","00;03;59;18","to you"
"00;03;59;18","00;03;59;28","Daniel"
"00;03;59;28","00;04;00;23","first."
"00;04;01;05","00;04;01;21","Well"
"00;04;01;21","00;04;02;14","Majid"
"00;04;02;20","00;04;03;07","go for it"
"00;04;03;07","00;04;03;14","and"
"00;04;03;14","00;04;04;06","just"
"00;04;04;06","00;04;04;14","say"
"00;04;04;14","00;04;04;25","anything"
"00;04;04;25","00;04;05;00","you'd"
"00;04;05;00","00;04;05;04","like"
"00;04;05;04","00;04;05;22","to any"
"00;04;05;22","00;04;06;06","context"
"00;04;06;06","00;04;07;03","on the paper."
"00;04;07;03","00;04;08;15","The of"
"00;04;08;15","00;04;09;09","I imagined"
"00;04;09;09","00;04;09;24","I'm a"
"00;04;09;24","00;04;10;09","philosopher"
"00;04;10;09","00;04;10;12","of"
"00;04;10;12","00;04;10;28","science"
"00;04;10;28","00;04;12;00","based"
"00;04;12;03","00;04;12;10","in"
"00;04;12;10","00;04;12;27","Ankara"
"00;04;12;27","00;04;13;08","Meadows"
"00;04;13;08","00;04;13;20","Technical"
"00;04;13;20","00;04;14;07","University,"
"00;04;14;07","00;04;14;25","and I"
"00;04;14;25","00;04;15;04","thank"
"00;04;15;04","00;04;15;08","the"
"00;04;15;08","00;04;15;28","organizer"
"00;04;15;28","00;04;16;28","for"
"00;04;17;07","00;04;17;14","this"
"00;04;17;14","00;04;17;28","wonderful"
"00;04;17;28","00;04;18;07","event"
"00;04;18;07","00;04;18;16","and"
"00;04;18;18","00;04;18;23","for"
"00;04;18;23","00;04;19;00","the"
"00;04;19;00","00;04;19;16","good"
"00;04;19;16","00;04;19;24","and"
"00;04;19;24","00;04;20;11","graceful"
"00;04;20;11","00;04;20;28","discussion"
"00;04;20;28","00;04;21;02","of"
"00;04;21;02","00;04;21;16","the ideas"
"00;04;21;16","00;04;21;25","and"
"00;04;21;28","00;04;22;25","and"
"00;04;22;26","00;04;23;11","themes"
"00;04;23;11","00;04;24;06","of the paper."
"00;04;24;06","00;04;24;21","I do not know"
"00;04;24;21","00;04;24;25","if"
"00;04;24;25","00;04;25;08","I can"
"00;04;25;08","00;04;25;11","add"
"00;04;25;11","00;04;25;22","anything"
"00;04;25;22","00;04;25;27","that"
"00;04;25;27","00;04;26;03","has"
"00;04;26;03","00;04;26;07","not"
"00;04;26;07","00;04;26;11","been"
"00;04;26;11","00;04;26;23","discussed"
"00;04;26;23","00;04;27;09","already"
"00;04;27;09","00;04;27;17","in the"
"00;04;27;17","00;04;27;27","past"
"00;04;27;27","00;04;28;06","couple"
"00;04;28;06","00;04;28;10","of"
"00;04;28;10","00;04;28;28","sessions."
"00;04;30;03","00;04;31;02","So"
"00;04;31;08","00;04;31;13","I"
"00;04;31;13","00;04;31;17","think"
"00;04;31;17","00;04;31;22","that"
"00;04;31;22","00;04;31;27","this"
"00;04;31;27","00;04;32;10","is"
"00;04;33;22","00;04;34;06","well,"
"00;04;34;06","00;04;34;13","there"
"00;04;34;13","00;04;34;18","has"
"00;04;34;18","00;04;34;22","been"
"00;04;34;22","00;04;35;03","for"
"00;04;35;03","00;04;35;19","the past"
"00;04;35;19","00;04;37;03","few years."
"00;04;37;03","00;04;38;02","So I'm"
"00;04;38;02","00;04;38;26","the second"
"00;04;38;26","00;04;39;06","author"
"00;04;39;06","00;04;39;15","of one"
"00;04;39;15","00;04;39;19","of the"
"00;04;39;19","00;04;40;02","papers"
"00;04;40;02","00;04;40;11","active"
"00;04;40;11","00;04;40;13","in"
"00;04;40;13","00;04;40;26","France,"
"00;04;40;26","00;04;41;11","Abduction"
"00;04;41;11","00;04;41;16","and"
"00;04;41;16","00;04;41;26","active"
"00;04;41;26","00;04;41;29","in"
"00;04;41;29","00;04;42;11","France"
"00;04;42;11","00;04;42;14","and"
"00;04;42;14","00;04;42;26","the other."
"00;04;42;26","00;04;43;17","All of"
"00;04;43;17","00;04;45;01","the is"
"00;04;45;01","00;04;45;10","a"
"00;04;45;10","00;04;46;21","renewed"
"00;04;46;28","00;04;47;08","Charles"
"00;04;47;08","00;04;47;19","Sanders"
"00;04;47;19","00;04;47;28","Paris"
"00;04;47;28","00;04;48;00","a"
"00;04;48;00","00;04;48;17","school hours"
"00;04;48;17","00;04;48;25","so"
"00;04;48;25","00;04;51;09","I mainly can"
"00;04;51;09","00;04;51;19","take"
"00;04;51;19","00;04;52;01","credit"
"00;04;52;01","00;04;52;08","only"
"00;04;52;08","00;04;52;17","for"
"00;04;52;17","00;04;53;00","the parts"
"00;04;53;00","00;04;53;05","that"
"00;04;53;05","00;04;53;23","are"
"00;04;53;26","00;04;54;09","active"
"00;04;54;09","00;04;54;12","in"
"00;04;54;12","00;04;54;23","France."
"00;04;54;23","00;04;54;27","I'm"
"00;04;54;27","00;04;55;09","not"
"00;04;55;21","00;04;55;27","an"
"00;04;55;27","00;04;56;16","expert"
"00;04;56;16","00;04;57;02","in"
"00;04;57;05","00;04;57;29","Paris"
"00;04;57;29","00;04;58;23","of"
"00;04;58;26","00;04;59;14","ideas"
"00;04;59;14","00;05;00;20","or in"
"00;05;01;16","00;05;02;22","semiotics,"
"00;05;02;22","00;05;02;28","for"
"00;05;02;28","00;05;03;02","that"
"00;05;03;02","00;05;03;11","matter,"
"00;05;03;11","00;05;03;22","but"
"00;05;04;02","00;05;04;24","I also have"
"00;05;04;24","00;05;05;03","been"
"00;05;05;03","00;05;05;17","doubling"
"00;05;05;17","00;05;05;24","from"
"00;05;05;24","00;05;06;04","time"
"00;05;06;04","00;05;06;09","to"
"00;05;06;09","00;05;06;21","time"
"00;05;06;21","00;05;07;10","in bio"
"00;05;07;10","00;05;08;06","semiotics,"
"00;05;08;06","00;05;09;05","and"
"00;05;09;14","00;05;10;07","I was"
"00;05;11;01","00;05;11;24","searching"
"00;05;11;24","00;05;12;04","for"
"00;05;12;04","00;05;12;17","a way"
"00;05;12;17","00;05;12;27","to be"
"00;05;12;27","00;05;13;06","able"
"00;05;13;06","00;05;13;14","to"
"00;05;13;14","00;05;14;09","grow"
"00;05;14;19","00;05;16;03","semantics"
"00;05;16;03","00;05;16;11","in"
"00;05;16;11","00;05;16;27","nature,"
"00;05;16;27","00;05;17;04","to be"
"00;05;17;04","00;05;17;10","able"
"00;05;17;10","00;05;17;17","to"
"00;05;17;17","00;05;17;25","grow"
"00;05;17;25","00;05;17;27","in"
"00;05;17;27","00;05;18;17","semantics"
"00;05;18;17","00;05;18;22","in"
"00;05;18;22","00;05;19;02","natural"
"00;05;19;02","00;05;20;01","law,"
"00;05;21;16","00;05;21;28","which is"
"00;05;21;28","00;05;22;17","very tricky"
"00;05;22;17","00;05;23;21","because"
"00;05;23;21","00;05;23;26","it"
"00;05;23;26","00;05;24;04","seems"
"00;05;24;04","00;05;24;15","that"
"00;05;24;25","00;05;25;03","to the"
"00;05;25;03","00;05;25;12","extent"
"00;05;25;12","00;05;25;17","that"
"00;05;25;17","00;05;25;23","we are"
"00;05;25;23","00;05;26;07","engaging"
"00;05;26;07","00;05;26;10","in"
"00;05;26;10","00;05;26;20","natural"
"00;05;26;20","00;05;27;11","processes,"
"00;05;27;11","00;05;28;07","we can see"
"00;05;28;07","00;05;29;03","mechanisms,"
"00;05;29;03","00;05;29;13","we can"
"00;05;29;13","00;05;29;19","see"
"00;05;29;19","00;05;30;29","processes"
"00;05;30;29","00;05;31;06","of"
"00;05;31;06","00;05;31;20","meaning"
"00;05;31;20","00;05;31;23","is"
"00;05;31;23","00;05;32;07","something"
"00;05;32;07","00;05;32;13","that"
"00;05;32;13","00;05;33;07","emerges"
"00;05;33;07","00;05;33;13","at"
"00;05;33;13","00;05;34;20","some point,"
"00;05;34;20","00;05;35;03","something"
"00;05;35;03","00;05;35;07","that"
"00;05;35;07","00;05;35;12","has"
"00;05;35;12","00;05;35;17","not"
"00;05;35;17","00;05;35;24","been"
"00;05;35;24","00;05;36;05","there"
"00;05;36;05","00;05;36;15","before"
"00;05;36;15","00;05;36;20","in the"
"00;05;36;20","00;05;37;01","nature"
"00;05;37;01","00;05;37;21","itself,"
"00;05;38;02","00;05;38;13","which"
"00;05;38;13","00;05;38;22","which"
"00;05;39;26","00;05;40;07","doesn't"
"00;05;40;07","00;05;40;22","completely"
"00;05;40;22","00;05;41;01","sound"
"00;05;41;01","00;05;41;11","right"
"00;05;41;11","00;05;42;14","because,"
"00;05;42;24","00;05;43;13","well,"
"00;05;43;13","00;05;43;24","it seems"
"00;05;43;24","00;05;43;28","that"
"00;05;43;28","00;05;44;09","everything"
"00;05;44;09","00;05;44;22","has to"
"00;05;44;22","00;05;45;14","become"
"00;05;45;14","00;05;45;23","from"
"00;05;45;23","00;05;46;06","nature"
"00;05;46;06","00;05;47;07","at some stage,"
"00;05;47;07","00;05;47;23","but"
"00;05;47;27","00;05;48;20","it is not"
"00;05;48;20","00;05;49;04","like a"
"00;05;49;04","00;05;50;16","continuum."
"00;05;50;16","00;05;50;24","So"
"00;05;50;24","00;05;51;13","I was thinking"
"00;05;51;13","00;05;51;16","of"
"00;05;51;16","00;05;52;05","finding"
"00;05;52;05","00;05;52;19","a way"
"00;05;52;19","00;05;53;21","for"
"00;05;54;02","00;05;54;09","an"
"00;05;54;09","00;05;54;23","action"
"00;05;54;23","00;05;55;11","oriented"
"00;05;55;11","00;05;55;19","way"
"00;05;55;19","00;05;56;06","for"
"00;05;56;06","00;05;56;15","being"
"00;05;56;15","00;05;56;22","able"
"00;05;56;22","00;05;56;26","to"
"00;05;56;26","00;05;57;04","speak"
"00;05;57;04","00;05;57;11","about"
"00;05;57;11","00;05;57;24","meaning"
"00;05;57;24","00;05;57;27","and"
"00;05;57;27","00;05;59;04","representation."
"00;05;59;04","00;05;59;23","Well,"
"00;06;00;16","00;06;01;03","well,"
"00;06;01;03","00;06;01;21","the need"
"00;06;01;21","00;06;01;28","in"
"00;06;01;28","00;06;02;16","activist"
"00;06;02;16","00;06;02;28","embodied"
"00;06;02;28","00;06;03;12","approaches"
"00;06;03;12","00;06;03;14","and"
"00;06;03;14","00;06;03;25","collective"
"00;06;03;25","00;06;04;02","science"
"00;06;04;02","00;06;04;05","that"
"00;06;04;05","00;06;04;18","philosophy"
"00;06;04;18","00;06;04;21","of"
"00;06;04;21","00;06;05;04","science"
"00;06;05;04","00;06;05;08","are"
"00;06;05;08","00;06;05;17","very"
"00;06;05;17","00;06;06;18","well"
