"Start Time","End Time","Transcript"
"00;00;54;25","00;00;55;02","good"
"00;00;55;02","00;00;55;15","video"
"00;00;55;15","00;00;56;03","etiquette"
"00;00;56;03","00;00;56;14","for"
"00;00;56;14","00;00;57;19","Livestream"
"00;00;59;05","00;00;59;17","here"
"00;00;59;17","00;01;00;03","at the short"
"00;01;00;03","00;01;00;11","link,"
"00;01;00;11","00;01;01;10","you can find"
"00;01;01;10","00;01;01;29","all of"
"00;01;01;29","00;01;02;04","the"
"00;01;02;04","00;01;02;24","upcoming"
"00;01;02;24","00;01;03;12","and"
"00;01;03;12","00;01;03;28","recent"
"00;01;03;28","00;01;04;17","livestream"
"00;01;04;17","00;01;04;22","that"
"00;01;04;22","00;01;05;01","we have"
"00;01;05;01","00;01;05;11","done,"
"00;01;05;11","00;01;06;05","so"
"00;01;06;05","00;01;06;16","please"
"00;01;06;16","00;01;06;27","get in"
"00;01;06;27","00;01;07;09","touch"
"00;01;07;09","00;01;07;19","if you"
"00;01;07;19","00;01;07;24","would"
"00;01;07;24","00;01;08;02","like"
"00;01;08;02","00;01;08;14","to"
"00;01;08;14","00;01;09;02","participate"
"00;01;11;07","00;01;11;22","today."
"00;01;11;22","00;01;12;03","Our"
"00;01;12;03","00;01;12;17","goal"
"00;01;12;17","00;01;13;09","is to"
"00;01;13;09","00;01;13;27","discuss"
"00;01;13;27","00;01;14;28","the paper"
"00;01;14;28","00;01;15;02","that"
"00;01;15;02","00;01;15;07","we"
"00;01;15;07","00;01;15;16","just"
"00;01;15;16","00;01;16;00","said"
"00;01;16;00","00;01;16;11","Active"
"00;01;16;11","00;01;16;13","in"
"00;01;16;13","00;01;17;07","France"
"00;01;17;11","00;01;17;26","and"
"00;01;17;26","00;01;18;06","we are"
"00;01;18;06","00;01;18;15","going"
"00;01;18;15","00;01;19;25","to"
"00;01;20;26","00;01;21;03","do"
"00;01;21;03","00;01;21;08","some"
"00;01;21;08","00;01;21;16","different"
"00;01;21;16","00;01;22;03","papers"
"00;01;22;03","00;01;22;18","in the"
"00;01;22;18","00;01;23;04","upcoming"
"00;01;23;04","00;01;23;24","weeks."
"00;01;23;24","00;01;24;07","Like I"
"00;01;24;07","00;01;24;14","said,"
"00;01;24;14","00;01;24;22","get in"
"00;01;24;22","00;01;25;00","touch"
"00;01;25;00","00;01;25;18","if you want"
"00;01;25;18","00;01;26;00","to"
"00;01;26;00","00;01;27;04","participate."
"00;01;27;21","00;01;28;16","So"
"00;01;28;17","00;01;28;22","we're"
"00;01;28;22","00;01;28;26","just"
"00;01;28;26","00;01;28;29","going"
"00;01;28;29","00;01;29;01","to"
"00;01;29;01","00;01;29;15","introduce"
"00;01;29;15","00;01;30;00","ourselves"
"00;01;30;00","00;01;30;10","and go"
"00;01;30;10","00;01;30;16","through"
"00;01;30;16","00;01;30;17","a"
"00;01;30;17","00;01;30;22","little"
"00;01;30;22","00;01;30;29","bit of"
"00;01;30;29","00;01;31;14","warming"
"00;01;31;14","00;01;32;00","up."
"00;01;32;00","00;01;32;23","I am"
"00;01;32;23","00;01;33;01","Blue"
"00;01;33;01","00;01;33;11","Knight."
"00;01;33;11","00;01;33;18","I'm an"
"00;01;33;18","00;01;34;07","independent"
"00;01;34;07","00;01;34;20","research"
"00;01;34;20","00;01;35;22","consultant"
"00;01;35;22","00;01;36;10","from"
"00;01;36;10","00;01;37;03","New Mexico"
"00;01;37;03","00;01;37;08","and"
"00;01;37;08","00;01;37;11","I'll"
"00;01;37;11","00;01;37;19","pass"
"00;01;37;19","00;01;37;22","it"
"00;01;37;22","00;01;38;01","to"
"00;01;38;01","00;01;38;21","Dan."
"00;01;39;24","00;01;40;14","Banks"
"00;01;40;14","00;01;41;01","for"
"00;01;41;01","00;01;42;01","facilitating."
"00;01;42;01","00;01;42;08","I'm"
"00;01;42;08","00;01;42;23","Daniel"
"00;01;42;23","00;01;43;07","and"
"00;01;43;07","00;01;43;16","I'm a"
"00;01;43;16","00;01;44;08","researcher"
"00;01;44;08","00;01;44;11","in"
"00;01;44;11","00;01;45;23","California."
"00;01;45;24","00;01;46;11","And I"
"00;01;46;11","00;01;46;16","guess"
"00;01;46;16","00;01;47;04","I'll"
"00;01;47;15","00;01;47;26","start"
"00;01;47;26","00;01;48;02","with"
"00;01;48;02","00;01;48;06","what"
"00;01;48;06","00;01;48;15","I'm"
"00;01;48;15","00;01;49;00","excited"
"00;01;49;00","00;01;49;08","about"
"00;01;49;08","00;01;50;03","today."
"00;01;50;08","00;01;50;22","I was just"
"00;01;50;22","00;01;51;05","excited"
"00;01;51;05","00;01;51;14","that"
"00;01;51;14","00;01;52;07","in 29"
"00;01;52;07","00;01;52;23","one"
"00;01;52;23","00;01;53;02","we could"
"00;01;53;02","00;01;53;09","sort"
"00;01;53;09","00;01;53;20","of"
"00;01;54;08","00;01;54;22","forage"
"00;01;54;22","00;01;55;01","out"
"00;01;55;01","00;01;55;08","in a"
"00;01;55;08","00;01;55;15","lot of"
"00;01;55;15","00;01;55;25","different"
"00;01;55;25","00;01;56;14","directions"
"00;01;56;14","00;01;56;25","and"
"00;01;56;25","00;01;57;03","make"
"00;01;57;03","00;01;57;15","some"
"00;01;57;15","00;01;58;07","initial"
"00;01;58;07","00;01;58;27","trails"
"00;01;58;27","00;01;59;03","to"
"00;01;59;03","00;01;59;11","a few"
"00;01;59;11","00;01;59;21","different"
"00;01;59;21","00;02;00;25","ideas."
"00;02;00;25","00;02;01;01","And"
"00;02;01;01","00;02;01;07","then"
"00;02;01;07","00;02;01;26","now in"
"00;02;01;26","00;02;02;11","the 29"
"00;02;02;11","00;02;03;09","to"
"00;02;03;09","00;02;03;17","maybe"
"00;02;03;17","00;02;03;25","we can"
"00;02;03;25","00;02;04;06","develop"
"00;02;04;06","00;02;04;11","some"
"00;02;04;11","00;02;04;13","of"
"00;02;04;13","00;02;04;24","those"
"00;02;04;24","00;02;05;13","threads,"
"00;02;05;13","00;02;05;23","splash"
"00;02;05;23","00;02;06;18","trails"
"00;02;06;18","00;02;07;00","and"
"00;02;07;00","00;02;07;25","maybe"
"00;02;08;00","00;02;08;06","get"
"00;02;08;06","00;02;08;10","some"
"00;02;08;10","00;02;08;15","of it"
"00;02;08;15","00;02;08;28","down"
"00;02;08;28","00;02;09;02","in"
"00;02;09;02","00;02;09;17","writing"
"00;02;09;17","00;02;10;05","so it"
"00;02;10;05","00;02;10;12","should"
"00;02;10;12","00;02;10;21","look"
"00;02;12;05","00;02;12;19","pretty"
"00;02;12;19","00;02;13;05","good."
"00;02;14;16","00;02;15;00","Nice."
"00;02;15;00","00;02;15;08","Yeah,"
"00;02;15;08","00;02;15;12","I'm"
"00;02;15;12","00;02;15;24","excited"
"00;02;15;24","00;02;16;19","too."
"00;02;16;21","00;02;17;01","There are"
"00;02;17;01","00;02;17;23","some questions"
"00;02;17;23","00;02;17;29","that"
"00;02;17;29","00;02;18;06","I've"
"00;02;18;06","00;02;18;13","been"
"00;02;18;13","00;02;18;25","mulling"
"00;02;18;25","00;02;19;09","over"
"00;02;19;09","00;02;19;23","over"
"00;02;19;23","00;02;21;07","the last week"
"00;02;21;07","00;02;21;27","and so"
"00;02;21;27","00;02;22;02","I'm"
"00;02;22;02","00;02;22;07","kind"
"00;02;22;07","00;02;22;10","of"
"00;02;22;10","00;02;22;22","excited"
"00;02;22;22","00;02;23;19","to"
"00;02;23;19","00;02;23;29","delve"
"00;02;23;29","00;02;24;06","into"
"00;02;24;06","00;02;24;24","those"
"00;02;24;24","00;02;25;04","and"
"00;02;25;04","00;02;25;25","also"
"00;02;25;25","00;02;26;05","into"
"00;02;26;05","00;02;26;23","the code"
"00;02;26;23","00;02;27;12","for"
"00;02;27;12","00;02;27;29","the model"
"00;02;27;29","00;02;28;13","today."
"00;02;28;13","00;02;29;29","If we have time"
"00;02;29;29","00;02;30;10","being"
"00;02;30;10","00;02;30;14","that"
"00;02;30;14","00;02;30;18","it's"
"00;02;30;18","00;02;30;26","just"
"00;02;30;26","00;02;31;02","us,"
"00;02;31;02","00;02;31;12","I think"
"00;02;31;12","00;02;31;18","we"
"00;02;31;18","00;02;32;06","might"
"00;02;32;06","00;02;32;13","get"
"00;02;32;13","00;02;32;23","there."
"00;02;32;23","00;02;33;00","Well,"
"00;02;33;00","00;02;33;07","maybe"
"00;02;33;07","00;02;33;13","about"
"00;02;33;13","00;02;33;22","maybe"
"00;02;33;22","00;02;33;27","more"
"00;02;33;27","00;02;34;05","people"
"00;02;34;05","00;02;34;08","on"
"00;02;34;08","00;02;34;22","time."
"00;02;35;06","00;02;35;11","There"
"00;02;35;11","00;02;35;15","might"
"00;02;35;15","00;02;35;19","be a"
"00;02;35;19","00;02;36;02","little bit"
"00;02;36;02","00;02;36;06","of"
"00;02;36;06","00;02;37;08","lag."
"00;02;37;08","00;02;37;19","Not"
"00;02;37;19","00;02;38;16","sure"
"00;02;38;25","00;02;39;01","so"
"00;02;39;01","00;02;39;07","you might"
"00;02;39;07","00;02;39;12","want"
"00;02;39;12","00;02;39;18","to"
"00;02;39;18","00;02;39;27","check"
"00;02;39;27","00;02;40;11","that."
"00;02;41;08","00;02;41;28","OK."
"00;02;42;05","00;02;42;22","Yeah."
"00;02;46;04","00;02;46;17","Enough."
"00;02;46;17","00;02;46;22","It's"
"00;02;46;22","00;02;47;10","been"
"00;02;49;13","00;02;50;05","so"
"00;02;50;05","00;02;50;17","the"
"00;02;50;17","00;02;50;27","big"
"00;02;50;27","00;02;51;19","question"
"00;02;51;19","00;02;52;00","of"
"00;02;52;00","00;02;52;07","this"
"00;02;52;07","00;02;52;22","paper"
"00;02;52;22","00;02;54;02","is how"
"00;02;54;02","00;02;54;09","can a"
"00;02;54;09","00;02;54;18","group"
"00;02;54;18","00;02;54;24","of"
"00;02;54;24","00;02;55;05","active"
"00;02;55;05","00;02;55;19","inference"
"00;02;55;19","00;02;56;19","agents"
"00;02;56;25","00;02;57;10","file"
"00;02;57;10","00;02;58;07","complex"
"00;02;58;07","00;02;59;14","reporting"
"00;02;59;14","00;03;00;25","problems?"
"00;03;01;14","00;03;01;20","Well,"
"00;03;01;20","00;03;01;28","first"
"00;03;01;28","00;03;02;02","one"
"00;03;02;02","00;03;02;05","I'll"
"00;03;02;05","00;03;02;16","say is"
"00;03;02;16","00;03;02;19","if"
"00;03;02;19","00;03;02;23","you're"
"00;03;02;23","00;03;03;08","recording"
"00;03;03;08","00;03;03;11","it"
"00;03;03;11","00;03;04;06","locally"
"00;03;04;06","00;03;04;13","as"
"00;03;04;13","00;03;04;20","well"
"00;03;04;20","00;03;04;24","as"
"00;03;04;24","00;03;05;19","streaming,"
"00;03;05;19","00;03;06;20","then"
"00;03;06;20","00;03;06;29","we can"
"00;03;06;29","00;03;07;13","always"
"00;03;07;13","00;03;08;01","upload"
"00;03;08;01","00;03;08;11","a high"
"00;03;08;11","00;03;09;11","quality"
"00;03;09;11","00;03;10;18","recording."
"00;03;10;19","00;03;11;03","And"
"00;03;11;03","00;03;11;17","it does"
"00;03;11;17","00;03;11;25","sort"
"00;03;11;25","00;03;12;01","of"
"00;03;12;01","00;03;12;12","bear"
"00;03;12;12","00;03;12;16","on"
"00;03;12;16","00;03;12;25","this"
"00;03;12;25","00;03;13;03","big"
"00;03;13;03","00;03;13;20","question."
"00;03;13;20","00;03;14;02","This is a"
"00;03;14;02","00;03;14;14","quote"
"00;03;14;14","00;03;14;26","from"
"00;03;14;26","00;03;15;21","the paper,"
"00;03;15;21","00;03;15;26","and"
"00;03;15;26","00;03;16;01","that's"
"00;03;16;01","00;03;16;06","sort"
"00;03;16;06","00;03;16;10","of the"
"00;03;16;10","00;03;16;25","big"
"00;03;16;25","00;03;17;13","question"
"00;03;17;13","00;03;17;29","in"
"00;03;17;29","00;03;18;13","collective"
"00;03;18;13","00;03;19;03","behavioral"
"00;03;19;03","00;03;20;00","studies,"
"00;03;20;00","00;03;21;25","which is OK,"
"00;03;21;25","00;03;22;10","if"
"00;03;22;10","00;03;22;20","greeting"
"00;03;22;20","00;03;23;12","Stephen,"
"00;03;23;13","00;03;23;20","if"
"00;03;23;20","00;03;24;07","each"
"00;03;24;07","00;03;24;26","agent,"
"00;03;24;26","00;03;25;02","if"
"00;03;25;02","00;03;25;08","each"
"00;03;25;08","00;03;25;22","subunit"
"00;03;25;22","00;03;25;27","of the"
"00;03;25;27","00;03;26;17","system"
"00;03;26;17","00;03;26;26","had"
"00;03;26;26","00;03;27;00","all"
"00;03;27;00","00;03;27;03","the"
"00;03;27;03","00;03;27;19","information"
"00;03;27;19","00;03;28;11","needed"
"00;03;28;11","00;03;28;16","well,"
"00;03;28;16","00;03;28;27","then"
"00;03;28;27","00;03;29;03","there"
"00;03;29;03","00;03;29;11","wouldn't"
"00;03;29;11","00;03;30;02","necessarily"
"00;03;30;02","00;03;30;11","be"
"00;03;30;11","00;03;30;26","a challenge"
"00;03;30;26","00;03;31;02","for"
"00;03;31;02","00;03;31;25","coordination."
"00;03;31;25","00;03;32;01","It's"
"00;03;32;01","00;03;32;09","like"
"00;03;32;09","00;03;32;25","if"
"00;03;33;00","00;03;33;06","if"
"00;03;33;06","00;03;33;21","it already"
"00;03;33;21","00;03;33;29","knew"
"00;03;33;29","00;03;34;04","what"
"00;03;34;04","00;03;34;21","to do,"
"00;03;34;21","00;03;35;17","then"
"00;03;35;18","00;03;36;01","it would be"
"00;03;36;01","00;03;37;02","a challenge."
"00;03;37;02","00;03;37;09","But"
"00;03;37;09","00;03;38;05","how do"
"00;03;38;05","00;03;38;22","systems"
"00;03;38;22","00;03;38;29","make"
"00;03;38;29","00;03;39;13","adaptive"
"00;03;39;13","00;03;40;13","decisions"
"00;03;40;13","00;03;40;27","when"
"00;03;40;27","00;03;41;16","subunits"
"00;03;41;16","00;03;41;25","don't"
"00;03;41;25","00;03;42;01","have"
"00;03;42;01","00;03;42;04","all"
"00;03;42;04","00;03;42;08","the"
"00;03;42;08","00;03;43;03","information?"
"00;03;43;03","00;03;43;24","So in"
"00;03;43;24","00;03;44;04","the case"
"00;03;44;04","00;03;44;10","of an"
"00;03;44;10","00;03;44;23","online"
"00;03;44;23","00;03;45;17","team,"
"00;03;45;17","00;03;45;24","each"
"00;03;45;24","00;03;46;06","person's"
"00;03;46;06","00;03;46;12","only"
"00;03;46;12","00;03;46;19","seeing"
"00;03;46;19","00;03;46;22","a"
"00;03;46;22","00;03;47;17","different"
"00;03;47;21","00;03;47;28","part"
"00;03;47;28","00;03;48;02","of the"
"00;03;48;02","00;03;48;24","picture."
"00;03;48;24","00;03;48;28","In"
"00;03;48;28","00;03;49;07","the case,"
"00;03;49;07","00;03;49;21","the answers"
"00;03;49;21","00;03;49;23","are"
"00;03;49;23","00;03;49;28","each"
"00;03;49;28","00;03;50;03","in a"
"00;03;50;03","00;03;50;09","little"
"00;03;50;09","00;03;50;13","bit"
"00;03;50;13","00;03;50;21","different"
"00;03;50;21","00;03;50;27","part"
"00;03;50;27","00;03;51;00","of"
"00;03;51;00","00;03;51;25","their niche."
"00;03;51;25","00;03;52;11","But"
"00;03;52;11","00;03;52;27","those are"
"00;03;52;27","00;03;53;03","some"
"00;03;53;03","00;03;53;08","of the"
"00;03;53;08","00;03;53;26","similarities,"
"00;03;53;26","00;03;54;03","which is"
"00;03;54;03","00;03;54;06","that"
"00;03;54;06","00;03;54;27","each"
"00;03;54;27","00;03;55;14","nest"
"00;03;55;14","00;03;55;19","is"
"00;03;55;19","00;03;55;26","only"
"00;03;55;26","00;03;56;02","going"
"00;03;56;02","00;03;56;23","to be"
"00;03;56;23","00;03;57;11","experiencing"
"00;03;57;11","00;03;57;16","its"
"00;03;57;16","00;03;57;28","local"
"00;03;57;28","00;03;59;10","environments"
"00;03;59;11","00;04;00;07","and"
"00;04;00;22","00;04;01;00","we want"
"00;04;01;00","00;04;01;02","to"
"00;04;01;02","00;04;01;06","have"
"00;04;01;06","00;04;01;20","colonies"
"00;04;01;20","00;04;01;23","that"
"00;04;01;23","00;04;02;12","work."
"00;04;02;20","00;04;02;29","So"
"00;04;02;29","00;04;03;09","welcome,"
"00;04;03;09","00;04;03;18","Stephen."
"00;04;03;18","00;04;03;25","Maybe"
"00;04;03;25","00;04;04;07","you can"
"00;04;04;07","00;04;04;14","say"
"00;04;04;14","00;04;04;22","hello"
"00;04;04;22","00;04;05;01","while"
"00;04;05;01","00;04;05;09","Blue"
"00;04;05;09","00;04;05;12","is"
"00;04;05;12","00;04;05;28","just"
"00;04;05;28","00;04;06;08","testing"
"00;04;06;08","00;04;06;13","some"
"00;04;06;13","00;04;06;19","stuff"
"00;04;06;19","00;04;06;26","out"
"00;04;08;07","00;04;08;13","oh"
"00;04;08;13","00;04;08;23","great."
"00;04;08;23","00;04;08;28","Yeah,"
"00;04;08;28","00;04;09;04","good"
"00;04;09;04","00;04;10;19","morning."
"00;04;11;04","00;04;11;12","Well,"
"00;04;11;12","00;04;11;17","in"
"00;04;11;17","00;04;11;24","North"
"00;04;11;24","00;04;12;06","America"
"00;04;12;06","00;04;13;11","anyway."
"00;04;13;28","00;04;14;14","Yeah,"
"00;04;14;14","00;04;14;23","I'm"
"00;04;14;23","00;04;15;04","based"
"00;04;15;04","00;04;15;06","in"
"00;04;15;06","00;04;16;16","Toronto"
"00;04;17;12","00;04;18;21","and I"
"00;04;18;21","00;04;19;01","work"
"00;04;19;01","00;04;19;18","with"
"00;04;19;18","00;04;20;17","communities"
"00;04;20;17","00;04;22;02","and so"
"00;04;22;02","00;04;22;04","a"
"00;04;22;04","00;04;22;22","systemic"
"00;04;22;22","00;04;23;08","coaching"
"00;04;23;08","00;04;24;02","approaches"
"00;04;24;02","00;04;24;23","and"
"00;04;24;23","00;04;24;29","I'm"
"00;04;25;06","00;04;25;12","very"
"00;04;25;12","00;04;25;24","interested"
"00;04;25;24","00;04;26;03","in how"
"00;04;26;03","00;04;26;12","active"
"00;04;26;12","00;04;27;00","inference"
"00;04;27;00","00;04;27;19","scales"
"00;04;27;19","00;04;27;22","in"
"00;04;27;22","00;04;28;00","different"
"00;04;28;00","00;04;28;11","ways."
"00;04;28;11","00;04;29;04","So"
"00;04;29;11","00;04;29;23","even though"
"00;04;29;23","00;04;29;29","this"
"00;04;29;29","00;04;30;02","is"
"00;04;30;02","00;04;30;08","about"
"00;04;30;08","00;04;30;19","small"
"00;04;30;19","00;04;31;14","things,"
"00;04;31;14","00;04;31;23","it's"
"00;04;31;23","00;04;32;02","also"
"00;04;32;02","00;04;32;08","about"
"00;04;32;08","00;04;32;15","lots"
"00;04;32;15","00;04;32;17","of"
"00;04;32;17","00;04;32;29","small"
"00;04;35;15","00;04;37;04","21."
"00;04;37;04","00;04;39;10","This is."
"00;04;39;10","00;04;39;18","Well"
"00;04;39;18","00;04;40;03","your audio"
"00;04;40;03","00;04;40;12","also"
"00;04;40;12","00;04;40;20","just"
"00;04;40;20","00;04;40;26","had"
"00;04;40;26","00;04;41;00","some"
"00;04;41;00","00;04;41;17","weird"
"00;04;41;26","00;04;42;04","Steve"
"00;04;42;04","00;04;42;11","maybe"
"00;04;42;11","00;04;42;17","talk"
"00;04;42;17","00;04;42;28","directly"
"00;04;42;28","00;04;43;04","into"
"00;04;43;04","00;04;43;13","it."
"00;04;43;28","00;04;44;29","Oh OK."
"00;04;44;29","00;04;45;05","Is"
"00;04;45;05","00;04;45;08","that"
"00;04;45;08","00;04;45;24","better?"
"00;04;45;26","00;04;46;14","Yeah."
"00;04;46;28","00;04;47;23","Oh OK."
"00;04;47;23","00;04;47;29","But"
"00;04;47;29","00;04;48;02","you"
"00;04;48;02","00;04;48;20","mentioned"
"00;04;48;22","00;04;49;04","scaling"
"00;04;49;04","00;04;49;09","in the"
"00;04;49;09","00;04;50;01","small"
"00;04;50;01","00;04;50;28","the 11"
"00;04;50;28","00;04;51;07","funny"
"00;04;51;07","00;04;51;17","thought."
"00;04;51;17","00;04;51;27","Again,"
"00;04;51;27","00;04;52;04","this"
"00;04;52;04","00;04;52;15","picture"
"00;04;52;15","00;04;52;21","is"
"00;04;52;21","00;04;53;03","from"
"00;04;53;03","00;04;53;12","the"
"00;04;53;12","00;04;54;10","ants"
"00;04;54;10","00;04;55;04","that I"
"00;04;55;04","00;04;55;08","was"
"00;04;55;08","00;04;55;22","studying"
"00;04;55;22","00;04;56;00","for"
"00;04;56;00","00;04;56;08","five"
"00;04;56;08","00;04;56;21","years"
"00;04;56;21","00;04;57;02","in"
"00;04;57;02","00;04;58;05","Arizona."
"00;04;58;05","00;04;59;02","And"
"00;04;59;25","00;05;00;11","yes,"
"00;05;00;11","00;05;00;24","the nest"
"00;05;00;24","00;05;01;02","mate"
"00;05;01;02","00;05;02;01","looks"
"00;05;02;01","00;05;02;09","like a"
"00;05;02;09","00;05;02;19","tiny"
"00;05;02;19","00;05;03;10","guy,"
"00;05;03;10","00;05;03;18","like"
"00;05;03;18","00;05;05;03","a small ant."
"00;05;05;03","00;05;05;07","But"
"00;05;05;07","00;05;06;00","then"
"00;05;06;00","00;05;06;12","we know"
"00;05;06;12","00;05;06;16","that"
"00;05;06;16","00;05;06;21","these"
"00;05;06;21","00;05;07;20","colonies"
"00;05;07;20","00;05;07;29","can"
"00;05;07;29","00;05;08;08","live"
"00;05;08;08","00;05;09;04","for"
"00;05;09;04","00;05;10;08","20, 30"
"00;05;10;08","00;05;10;18","plus"
"00;05;10;18","00;05;11;13","years."
"00;05;11;17","00;05;11;25","There are"
"00;05;11;25","00;05;12;09","also"
"00;05;12;09","00;05;12;27","several"
"00;05;12;27","00;05;14;00","meters"
"00;05;14;00","00;05;16;02","under the ground"
"00;05;16;02","00;05;16;12","and"
"00;05;16;12","00;05;16;16","they"
"00;05;16;16","00;05;17;15","weigh"
"00;05;17;17","00;05;18;00","dozens"
"00;05;18;00","00;05;18;04","of"
"00;05;18;04","00;05;19;06","kilograms."
"00;05;19;06","00;05;19;11","So"
"00;05;19;11","00;05;19;16","then"
"00;05;19;16","00;05;19;20","I'm"
"00;05;19;20","00;05;20;08","thinking,"
"00;05;20;08","00;05;20;17","OK,"
"00;05;20;17","00;05;20;24","it's a"
"00;05;20;24","00;05;21;06","similar"
"00;05;21;06","00;05;22;00","age,"
"00;05;22;00","00;05;22;25","weight"
"00;05;22;25","00;05;23;01","and"
"00;05;23;01","00;05;23;10","height"
"00;05;23;10","00;05;23;16","to"
"00;05;23;16","00;05;24;17","myself"
"00;05;24;17","00;05;24;29","and"
"00;05;24;29","00;05;25;09","it's"
"00;05;25;09","00;05;25;29","obvious."
"00;05;25;29","00;05;26;17","But"
"00;05;26;24","00;05;27;02","let's"
"00;05;27;02","00;05;27;18","see,"
"00;05;27;23","00;05;28;01","how is"
"00;05;28;01","00;05;28;06","that?"
"00;05;28;06","00;05;28;13","Is it"
"00;05;28;13","00;05;28;18","any"
"00;05;28;18","00;05;28;27","better?"
"00;05;30;04","00;05;30;11","It"
"00;05;30;11","00;05;30;19","still"
"00;05;30;19","00;05;31;08","is not"
"00;05;31;08","00;05;31;16","doing"
"00;05;31;16","00;05;32;05","anything."
"00;05;32;07","00;05;33;05","I just open it"
"00;05;33;05","00;05;33;10","but"
"00;05;33;10","00;05;33;19","if it's"
"00;05;33;19","00;05;33;28","not,"
"00;05;33;28","00;05;34;11","yeah,"
"00;05;34;11","00;05;34;27","then"
"00;05;34;27","00;05;35;05","it's"
"00;05;35;05","00;05;35;14","OK."
"00;05;35;14","00;05;35;21","Now"
"00;05;35;21","00;05;36;02","it's"
"00;05;36;02","00;05;36;10","just"
"00;05;36;10","00;05;36;21","the"
"00;05;36;21","00;05;37;07","slides"
"00;05;37;07","00;05;37;11","or"
"00;05;37;11","00;05;37;24","just a"
"00;05;37;24","00;05;38;08","just"
"00;05;38;08","00;05;39;02","so it"
"00;05;39;02","00;05;39;15","looks"
"00;05;39;15","00;05;39;20","like"
"00;05;39;20","00;05;39;24","it's"
"00;05;39;24","00;05;40;03","working"
"00;05;40;03","00;05;40;15","now."
"00;05;40;21","00;05;41;09","OK,"
"00;05;41;14","00;05;41;22","yeah."
"00;05;41;22","00;05;41;29","It's"
"00;05;41;29","00;05;42;20","the slides"
