start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
68284	68556	A	0.994	6	8	130	note
68588	68784	A	0.76	6	9	131	oh,
68822	69072	A	0.99962	6	10	132	yes.
69126	69500	B	0.29739	6	11	133	OK.
69590	69856	A	0.66708	6	12	134	It's
69888	70180	A	0.99978	6	13	135	just
70250	70704	A	0.98506	6	14	136	JF
70752	71552	A	0.99845	6	15	137	symbolic
71696	72704	A	0.8946	6	16	138	implementation
72832	73076	A	0.9999	6	17	139	does
73098	73284	A	0.99999	6	18	140	not
73322	73524	A	0.9999	6	19	141	use
73562	74064	A	0.81732	6	20	142	statistical
74112	75280	A	0.68088	6	21	143	distributions.
75440	75764	A	0.9994	6	22	144	It
75802	76320	A	0.99987	6	23	145	uses
76400	77030	A	0.98	6	24	146	the
78600	79264	A	0.99974	6	25	147	symbolic
79312	79476	A	0.89	6	26	148	and
79498	79636	A	0.99	6	27	149	the
79658	80160	A	0.99992	6	28	150	logical
80240	80748	A	0.99295	6	29	151	inference.
80784	80936	A	1.0	7	1	152	And
80958	81096	A	0.99989	7	2	153	now
81118	81268	A	0.99909	7	3	154	we're
81284	81368	A	0.95172	7	4	155	going
81374	81736	A	0.77	7	5	156	to
81838	82200	A	0.99996	7	6	157	move
82270	82744	A	0.99998	7	7	158	back
82862	83192	A	0.99989	7	8	159	into
83246	83464	A	1.0	7	9	160	the
83502	84548	A	0.65318	7	10	161	distributional
84644	85048	A	0.99571	7	11	162	space,
85134	85336	A	1.0	7	12	163	and
85358	85496	A	0.82643	7	13	164	it
85518	85656	A	0.86537	7	14	165	will
85678	85816	A	0.99997	7	15	166	be
85838	86072	A	0.99998	7	16	167	awesome
86126	86296	A	1.0	7	17	168	to
86318	86504	A	0.99998	7	18	169	see
86542	87076	A	0.99995	7	19	170	similarities
87108	87256	A	0.88	7	20	171	and
87278	88004	A	0.99994	7	21	172	differences.
88132	88616	A	0.97203	7	22	173	So
88718	88936	A	0.99996	7	23	174	thank
88958	89144	A	0.99971	7	24	175	you,
89182	89652	A	0.98091	7	25	176	Connor,
89716	89896	A	1.0	7	26	177	to
89918	90104	A	0.99994	7	27	178	you
90142	90296	A	0.99999	7	28	179	for
90318	90552	A	1.0	7	29	180	the
90606	91480	A	0.99924	7	30	181	presentation.
92860	93224	B	0.99	7	31	182	And
93262	93416	B	0.99995	7	32	183	thank
93438	93816	B	0.99096	7	33	184	you,
93918	94404	B	0.99731	7	34	185	Daniel,
94452	94712	B	0.72801	7	35	186	for
94766	94984	B	1.0	7	36	187	the
95022	95696	B	0.99822	7	37	188	introduction
95748	95964	B	1.0	7	38	189	and
96002	96252	B	0.99998	7	39	190	for
96306	96664	B	0.99986	7	40	191	inviting
96712	96876	B	0.99941	7	41	192	me,
96898	97036	B	0.99972	7	42	193	as
97058	97148	B	0.95246	7	43	194	well
97154	97420	B	0.56337	7	44	195	as
97490	97724	B	0.99969	7	45	196	big
97762	97916	B	0.99996	7	46	197	thank
97938	98076	B	0.99993	7	47	198	you
98098	98236	B	1.0	7	48	199	to
98258	98348	B	1.0	7	49	200	the
98354	98572	B	0.99987	7	50	201	other
98626	99208	B	0.99975	7	51	202	organizers
99224	99356	B	1.0	7	52	203	of
99378	99516	B	0.8	7	53	204	the
99538	99724	B	1.0	7	54	205	Third
99762	100136	B	0.62401	7	55	206	Applied
100168	100456	B	0.96167	7	56	207	Active
100488	100856	B	0.21228	7	57	208	Influence
100888	101740	B	0.93828	7	58	209	Symposium.
102560	102876	B	0.99692	7	59	210	Yeah,
102898	103096	B	0.95405	7	60	211	I'm
103128	103276	B	0.99995	7	61	212	really
103298	103580	B	0.99999	7	62	213	happy
103650	103980	B	1.0	7	63	214	to
104050	104284	B	0.99931	7	64	215	be
104322	104524	B	0.99983	7	65	216	here
104562	104764	B	0.99	7	66	217	to
104802	105340	B	0.99959	7	67	218	present.
105490	105804	B	0.98998	7	68	219	So.
105842	106044	B	0.99998	8	1	220	My
106082	106236	B	0.99999	8	2	221	name
106258	106396	B	0.99999	8	3	222	is
106418	106696	B	0.97486	8	4	223	Connor
106728	107144	B	0.97103	8	5	224	Hines.
107192	107368	B	0.99879	8	6	225	I'm
107384	107564	B	0.69	8	7	226	a
107602	108024	B	0.98381	8	8	227	PhD
108072	108332	B	0.99997	8	9	228	student
108386	108556	B	1.0	8	10	229	at
108578	108764	B	0.99	8	11	230	the
108802	109016	B	0.51125	8	12	231	Max
109048	109348	B	0.60601	8	13	232	Planck
109384	109676	B	0.99468	8	14	233	Institute
109708	109856	B	1.0	8	15	234	of
109878	110156	B	0.99948	8	16	235	Animal
110188	110940	B	0.99118	8	17	236	Behavior.
111100	111376	B	0.99	8	18	237	And
111398	111548	B	0.99978	8	19	238	I'm
111564	111744	B	0.99994	8	20	239	also
111782	111936	B	1.0	8	21	240	a
111958	112604	B	0.99975	8	22	241	researcher
112652	112912	B	1.0	8	23	242	at
112966	113184	B	0.97	8	24	243	the
113222	113612	B	0.94649	8	25	244	Versus
113676	114400	B	0.99	8	26	245	AI
114980	115488	B	0.99999	8	27	246	research
115574	115872	B	0.99955	8	28	247	lab.
115926	116192	B	1.0	8	29	248	R
116246	116464	B	1.0	8	30	249	D
116502	117090	B	0.99993	8	31	250	lab.
117780	118192	B	0.99867	8	32	251	So
118246	118428	B	0.99843	8	33	252	I'm
118444	118576	B	0.88345	8	34	253	going
118598	118784	B	1.0	8	35	254	to
118822	118976	B	0.99997	8	36	255	do
118998	119232	B	0.9999	8	37	256	something
119286	119456	B	0.88	8	38	257	a
119478	119616	B	0.99997	8	39	258	little
119638	119776	B	0.99933	8	40	259	bit,
119798	119936	B	1.0	8	41	260	I
119958	120144	B	0.99973	8	42	261	guess,
120182	120924	B	0.61104	8	43	262	unconventional
120972	121570	B	0.99823	8	44	263	for
122120	122484	B	0.99999	8	45	264	people
122522	122724	B	0.67117	8	46	265	in
122762	122964	B	1.0	8	47	266	my
123002	123300	B	0.99998	8	48	267	position.
123370	123556	B	0.99711	9	1	268	Like,
123578	123728	B	0.99992	9	2	269	I'm
123744	123828	B	1.0	9	3	270	a
123834	124224	B	0.90397	9	4	271	junior
124272	124784	B	0.99929	9	5	272	researcher
124832	124996	B	0.99999	9	6	273	coming
125018	125108	B	1.0	9	7	274	to
125114	125188	B	1.0	9	8	275	the
125194	125316	B	0.99999	9	9	276	end
125338	125428	B	1.0	9	10	277	of
125434	125604	B	1.0	9	11	278	my
125642	126112	B	0.62979	9	12	279	PhD.
126176	126404	B	0.99999	9	13	280	So
126442	126932	B	0.99999	9	14	281	usually
127066	127316	B	1.0	9	15	282	when
127338	127476	B	1.0	9	16	283	I
127498	127684	B	0.99992	9	17	284	give
127722	127828	B	0.99	9	18	285	a
127834	128004	B	1.0	9	19	286	talk,
128042	128244	B	1.0	9	20	287	I
128282	128436	B	0.99327	9	21	288	would
128458	128740	B	0.87113	9	22	289	present
128810	128996	B	0.99999	9	23	290	on
129018	129156	B	1.0	9	24	291	my
129178	129604	B	0.98965	9	25	292	own
129722	130390	B	0.99999	9	26	293	research,
131000	131364	B	0.99964	9	27	294	like
131402	131556	B	1.0	9	28	295	what
131578	131776	B	0.74461	9	29	296	I've
131808	131956	B	1.0	9	30	297	been
131978	132116	B	0.99999	9	31	298	up
132138	132372	B	0.66	9	32	299	to
132426	132596	B	0.99999	9	33	300	for
132618	132708	B	1.0	9	34	301	the
132714	132980	B	0.99994	9	35	302	last
133050	133296	B	0.76	9	36	303	ten
133338	133736	B	0.99999	9	37	304	years
133838	134200	B	0.99999	9	38	305	working
134270	134648	B	0.99999	9	39	306	on.
134734	134984	B	0.8294	9	40	307	But
135022	135272	B	0.99992	9	41	308	instead
135326	135496	B	1.0	9	42	309	of
135518	135704	B	0.99998	9	43	310	that,
135742	135908	B	0.99996	9	44	311	I'm
135924	136152	B	0.51754	9	45	312	actually
136206	136328	B	0.99906	9	46	313	going
136334	136840	B	0.95	9	47	314	to
136990	137352	B	0.99997	9	48	315	talk
137406	138010	B	0.99998	9	49	316	about
138460	138824	B	0.96278	9	50	317	given
138862	139016	B	1.0	9	51	318	the
139038	139476	B	0.99987	9	52	319	motivation
139508	139656	B	1.0	9	53	320	of
139678	139768	B	0.93	9	54	321	the
139774	140324	B	0.94913	9	55	322	symposium,
140372	140488	B	0.98944	9	56	323	I'm
140494	140568	B	0.9989	9	57	324	going
140574	140648	B	1.0	9	58	325	to
140654	140776	B	1.0	9	59	326	talk
140798	140984	B	0.99998	9	60	327	about
141022	141272	B	0.99997	9	61	328	something
141326	141556	B	0.99999	9	62	329	that's
141588	141688	B	1.0	9	63	330	more
141694	141816	B	1.0	9	64	331	of
141838	141976	B	1.0	9	65	332	an
141998	142420	B	0.99563	9	66	333	overview
142500	142792	B	0.99699	9	67	334	or
142846	143828	B	0.99153	9	68	335	perspective
144004	144356	B	0.8599	9	69	336	on
144398	144508	B	1.0	9	70	337	the
144514	144828	B	0.52184	9	71	338	current
144914	145260	B	0.99678	9	72	339	state
145330	145612	B	1.0	9	73	340	of
145666	145884	B	1.0	9	74	341	the
145922	146220	B	1.0	9	75	342	field
146290	146572	B	0.62376	9	76	343	in
146626	147384	B	0.96913	9	77	344	multiscale
147432	147816	B	0.99915	9	78	345	active
147848	148136	B	0.9822	9	79	346	inference
148168	148364	B	0.97684	9	80	347	or
148402	148728	B	0.87043	9	81	348	multi
148744	148972	B	0.99858	9	82	349	agent
149026	149336	B	0.97404	9	83	350	active
149368	150216	B	0.99895	9	84	351	inference
150408	150764	B	1.0	9	85	352	and
150802	151052	B	0.9792	9	86	353	what,
151106	151228	B	1.0	9	87	354	in
151234	151452	B	0.69349	9	88	355	my
151506	152152	B	0.99134	9	89	356	opinion,
152296	152604	B	0.99963	9	90	357	we
152642	152796	B	0.99999	9	91	358	need
152818	152956	B	1.0	9	92	359	to
152978	153116	B	0.99998	9	93	360	do
153138	153324	B	0.65	9	94	361	to
153362	153612	B	1.0	9	95	362	move
153666	153932	B	1.0	9	96	363	forward
153986	154204	B	0.99999	9	97	364	as
154242	154348	B	1.0	9	98	365	a
154354	154764	B	0.99739	9	99	366	field.
154882	155116	B	1.0	9	100	367	I
155138	155276	B	1.0	9	101	368	think
155298	155748	B	0.9347	9	102	369	that's
155864	156530	B	0.99999	9	103	370	very
156900	157612	B	0.94511	9	104	371	resonant
157676	157904	B	1.0	9	105	372	with
157942	158096	B	1.0	9	106	373	the
158118	158256	B	0.99982	9	107	374	kind
158278	158464	B	1.0	9	108	375	of
158502	159052	B	0.89292	9	109	376	motivations
159116	159296	B	1.0	9	110	377	and
159318	159456	B	1.0	9	111	378	the
159478	159836	B	0.73661	9	112	379	title,
159868	160236	B	0.99998	9	113	380	indeed,
160268	160368	B	1.0	9	114	381	of
160374	160784	B	0.712	9	115	382	this
160902	161852	B	0.98631	9	116	383	symposium.
161996	162304	B	0.99981	9	117	384	So
162342	162508	B	0.9991	9	118	385	I'm
162524	162608	B	0.99982	9	119	386	going
162614	162688	B	1.0	9	120	387	to
162694	162864	B	0.57249	9	121	388	give
162902	163008	B	1.0	9	122	389	a
163014	163280	B	1.0	9	123	390	general
163350	163836	B	0.99999	9	124	391	analysis
163868	164064	B	0.92	9	125	392	of
164102	164304	B	1.0	9	126	393	what
164342	164956	B	0.97915	9	127	394	multiscale
164988	165228	B	0.99889	9	128	395	active
165244	165644	B	0.72603	9	129	396	inference
165692	166096	B	0.99999	9	130	397	is,
166198	166416	B	0.99999	9	131	398	why
166438	167004	B	0.99163	9	132	399	it's
167132	167808	B	0.99999	9	133	400	important.
167974	168348	B	0.78962	10	1	401	I'm
168364	168448	B	0.99935	10	2	402	going
168454	168576	B	1.0	10	3	403	to
168598	168880	B	1.0	10	4	404	provide
168950	169100	B	1.0	10	5	405	a
169110	169376	B	1.0	10	6	406	brief
169408	169904	B	0.9196	10	7	407	analysis
169952	170068	B	1.0	10	8	408	of
170074	170244	B	0.81276	10	9	409	its
170282	170656	B	0.79588	10	10	410	formal
170688	171104	B	0.99984	10	11	411	basis
171152	171316	B	0.99999	10	12	412	as
171338	171428	B	1.0	10	13	413	it
171434	171700	B	0.99999	10	14	414	currently
171770	172496	B	0.99843	10	15	415	stands,
172608	172836	B	1.0	10	16	416	and
172858	173044	B	0.99998	10	17	417	then
173082	173236	B	1.0	10	18	418	what
173258	173396	B	1.0	10	19	419	we
173418	173556	B	1.0	10	20	420	need
173578	173716	B	1.0	10	21	421	to
173738	174068	B	1.0	10	22	422	develop
174154	174404	B	0.88131	10	23	423	in
174442	174836	B	0.99999	10	24	424	this
174938	175204	B	0.99943	10	25	425	kind
175242	175444	B	1.0	10	26	426	of
175482	176304	B	0.47626	10	27	427	subdiscipline
176352	176516	B	1.0	10	28	428	of
176538	176816	B	0.99791	10	29	429	active
176848	177456	B	0.61974	10	30	430	inference,
177568	178336	B	0.84456	10	31	431	multiscale
178368	178656	B	0.99501	10	32	432	active
178688	179248	B	0.99916	10	33	433	inference,
179344	179604	B	1.0	10	34	434	to
179642	179904	B	0.99999	10	35	435	really
179962	180184	B	0.98402	10	36	436	make
180222	180328	B	0.99996	10	37	437	it
180334	180756	B	0.97337	10	38	438	rigorous
180788	180984	B	1.0	10	39	439	and
181022	181224	B	0.99994	10	40	440	really
181262	181416	B	1.0	10	41	441	to
181438	181672	B	0.9998	10	42	442	actually
181726	182036	B	0.99986	10	43	443	reap
182068	182264	B	1.0	10	44	444	the
182302	182792	B	0.99983	10	45	445	benefits
182926	183224	B	1.0	10	46	446	of
183262	183464	B	0.99978	10	47	447	what
183502	183848	B	0.99997	10	48	448	it
183934	184760	B	0.99927	10	49	449	promises.
186220	186920	B	0.99773	10	50	450	So
187070	187652	B	0.99976	10	51	451	generally,
187716	188036	B	0.98392	10	52	452	active
188068	188484	B	0.81068	10	53	453	inference
188532	188696	B	0.99998	10	54	454	has
188718	188856	B	1.0	10	55	455	been
188878	189160	B	0.95182	10	56	456	used
189230	189416	B	1.0	10	57	457	a
189438	189768	B	1.0	10	58	458	lot
189854	190104	B	1.0	10	59	459	to
190142	190728	B	0.99999	10	60	460	design
190894	191512	B	0.99972	10	61	461	agents
191646	191944	B	0.99999	10	62	462	that
191982	192136	B	0.99999	10	63	463	can
192158	192496	B	0.99997	10	64	464	solve
192548	193150	B	0.99976	10	65	465	problems,
193520	194364	B	0.72738	10	66	466	plan,
194562	194924	B	1.0	10	67	467	and
194962	195212	B	0.99999	10	68	468	just
195266	195752	B	0.92088	10	69	469	generally
195816	196344	B	0.99844	10	70	470	emulate
196392	197064	B	0.99982	10	71	471	behavior
197192	197484	B	0.99998	10	72	472	that
197522	197772	B	0.75577	10	73	473	we
197826	198200	B	0.57912	10	74	474	deem
198280	199000	B	0.95209	10	75	475	intelligent,
199080	199324	B	0.99999	10	76	476	which
199362	199736	B	0.99992	10	77	477	includes
199768	199964	B	0.99974	10	78	478	things
200002	200396	B	0.94954	10	79	479	like
200498	200904	B	0.98426	10	80	480	risk
200952	201384	B	0.4677	10	81	481	sensitive
201432	201784	B	0.99465	10	82	482	decision
201832	202524	B	0.86063	10	83	483	making,
202722	203464	B	0.98929	10	84	484	intrinsic
203512	204072	B	0.99995	10	85	485	motivations
204136	204316	B	1.0	10	86	486	to
204338	204696	B	0.50179	10	87	487	resolve
204728	205636	B	0.55296	10	88	488	uncertainty,
205768	206064	B	1.0	10	89	489	and
206102	206352	B	0.99999	10	90	490	finally,
206406	206624	B	1.0	10	91	491	from
206662	206768	B	1.0	10	92	492	a
206774	206944	B	1.0	10	93	493	more
206982	207452	B	0.98152	10	94	494	scientific
207516	208188	B	0.98394	10	95	495	standpoint,
208284	208496	B	1.0	10	96	496	the
208518	208796	B	0.99999	10	97	497	ability
208828	209024	B	1.0	10	98	498	to
209062	209676	B	0.82145	10	99	499	furnish
209788	210016	B	1.0	10	100	500	a
210038	210320	B	0.99943	10	101	501	process
210390	210764	B	0.96606	10	102	502	theory
210812	211072	B	1.0	10	103	503	about
211126	211440	B	0.99999	10	104	504	how
211510	212204	B	0.99171	10	105	505	biological
212252	212732	B	0.86788	10	106	506	brains
212796	213072	B	0.99993	10	107	507	actually
213126	213392	B	0.99999	10	108	508	might
213446	214050	B	0.99999	10	109	509	work.
215140	215504	B	0.88602	10	110	510	But
215542	215696	B	0.99993	10	111	511	in
215718	215808	B	1.0	10	112	512	a
215814	215888	B	0.99994	10	113	513	lot
215894	216016	B	0.7	10	114	514	of
216038	216176	B	1.0	10	115	515	the
216198	216844	B	0.6013	10	116	516	theoretical
216892	217248	B	0.99999	10	117	517	work
217334	217536	B	0.99999	10	118	518	on
217558	217916	B	0.99971	10	119	519	active
217948	218316	B	0.9954	10	120	520	inference
218348	218508	B	0.99999	10	121	521	from
218534	218676	B	1.0	10	122	522	the
218698	219028	B	0.99481	10	123	523	last
219114	219460	B	1.0	10	124	524	ten
219530	220150	B	0.99982	10	125	525	years
220760	221268	B	0.99544	10	126	526	or
221354	221604	B	1.0	10	127	527	ten
221642	221892	B	0.99911	10	128	528	plus
221946	222212	B	0.99998	10	129	529	years,
222266	222772	B	0.99981	10	130	530	really,
222906	223344	B	0.86104	10	131	531	there's
223392	223844	B	0.99961	10	132	532	also
223962	224592	B	0.99976	10	133	533	alongside
224656	224836	B	0.99996	10	134	534	all
224858	224996	B	1.0	10	135	535	the
225018	225108	B	0.99989	10	136	536	kind
225114	225236	B	0.99	10	137	537	of
225258	225760	B	0.99998	10	138	538	practical
225840	226228	B	0.99996	10	139	539	building
226314	226816	B	0.99919	10	140	540	adaptive
226848	227092	B	0.99968	10	141	541	agents,
227146	227376	B	0.5803	10	142	542	there's
227408	227508	B	1.0	10	143	543	a
227514	227696	B	0.99998	10	144	544	claim
227728	227924	B	1.0	10	145	545	that
227962	228256	B	0.9982	10	146	546	active
228288	228656	B	0.98171	10	147	547	inference
228688	228836	B	0.99997	10	148	548	is
228858	229264	B	0.93812	10	149	549	inherently
229312	229524	B	0.99872	10	150	550	or
229562	230160	B	0.97851	10	151	551	intrinsically
230240	231460	B	0.85067	10	152	552	multiscale
231960	232324	B	1.0	10	153	553	from
232362	232516	B	1.0	10	154	554	the
232538	232724	B	0.99999	10	155	555	very
232762	232964	B	0.99992	10	156	556	get
233002	233348	B	0.9998	10	157	557	go.
233434	233636	B	0.99999	10	158	558	It
233658	233844	B	0.99996	10	159	559	is
233882	234036	B	1.0	10	160	560	a
234058	234588	B	0.84317	10	161	561	multiscale
234624	235044	B	0.61333	10	162	562	framework.
235092	235268	B	0.9998	10	163	563	It's
235284	235416	B	0.99998	10	164	564	not
235438	235624	B	0.99981	10	165	565	just
235662	236104	B	0.99983	10	166	566	about
236222	236600	B	0.99995	10	167	567	building
236670	236952	B	0.99935	10	168	568	single
237006	237610	B	0.61864	10	169	569	agents.
238380	238744	B	0.99102	11	1	570	So
238782	238996	B	0.9513	11	2	571	it's
239028	239416	B	0.99969	11	3	572	really
239518	239924	B	0.99836	11	4	573	whenever
239972	240136	B	0.99997	11	5	574	we
240158	240344	B	0.78927	11	6	575	write
240382	240872	B	0.99656	11	7	576	down
241006	241256	B	1.0	11	8	577	a
241278	241512	B	0.99999	11	9	578	single
241566	241876	B	0.99614	11	10	579	active
241908	242196	B	0.86381	11	11	580	inference
242228	242472	B	0.99958	11	12	581	agent,
242526	242696	B	0.99998	11	13	582	what
242718	242868	B	0.99996	11	14	583	we're
242884	243364	B	0.73007	11	15	584	implicitly
243412	243876	B	0.99934	11	16	585	implying
243908	244056	B	0.99989	11	17	586	is
244078	244228	B	0.99998	11	18	587	also
244254	244396	B	0.97	11	19	588	a
244418	244776	B	0.99976	11	20	589	nested
244808	245464	B	0.93335	11	21	590	hierarchy
245512	245676	B	1.0	11	22	591	of
245698	245976	B	0.99725	11	23	592	active
246008	246344	B	0.94436	11	24	593	inference
246392	247084	B	0.99944	11	25	594	agents
247282	247740	B	0.99981	11	26	595	both
247810	248188	B	0.99987	11	27	596	below
248274	248524	B	1.0	11	28	597	and
248562	249192	B	0.99896	11	29	598	above.
249336	249644	B	0.99658	11	30	599	So
249682	250312	B	0.54193	11	31	600	colloquially,
250376	250616	B	0.8741	11	32	601	you'll
250648	250844	B	1.0	11	33	602	often
250882	251036	B	1.0	11	34	603	see
251058	251196	B	0.99994	11	35	604	this
251218	251356	B	0.99935	11	36	605	in
251378	251688	B	0.99991	11	37	606	papers
251704	251836	B	0.87547	11	38	607	as
251858	251996	B	1.0	11	39	608	the
252018	252204	B	1.0	11	40	609	idea
252242	252396	B	0.99999	11	41	610	that
252418	252616	B	0.99959	11	42	611	there's
252648	253224	B	0.96544	11	43	612	Markov
253272	253704	B	0.99936	11	44	613	blankets
253752	253916	B	0.99996	11	45	614	all
253938	254028	B	1.0	11	46	615	the
254034	254204	B	1.0	11	47	616	way
254242	254780	B	0.99296	11	48	617	down
254930	255496	B	0.80146	11	49	618	Markov
255528	255896	B	0.95652	11	50	619	blanket
255928	256076	B	0.99998	11	51	620	is
256098	256188	B	1.0	11	52	621	a
256194	256920	B	0.99983	11	53	622	statistical
257000	257428	B	0.9998	11	54	623	structure
257464	257724	B	0.64769	11	55	624	that's
257772	257984	B	0.99976	11	56	625	very
258022	258176	B	0.9349	11	57	626	kind
258198	258770	B	0.94	11	58	627	of
259300	260076	B	0.60314	11	59	628	intrinsic
260108	260256	B	0.69	11	60	629	to
260278	260416	B	0.78	11	61	630	the
260438	260924	B	0.99992	11	62	631	definition
260972	261136	B	1.0	11	63	632	of
261158	261488	B	0.99544	11	64	633	agents
261574	261824	B	0.99957	11	65	634	as
261862	262160	B	0.99973	11	66	635	they
262230	262464	B	0.99962	11	67	636	are
262502	262972	B	0.97511	11	68	637	defined
263036	263312	B	0.99803	11	69	638	under
263366	263676	B	0.98769	11	70	639	active
263708	264028	B	0.98829	11	71	640	inference.
264044	264176	B	0.98118	11	72	641	So
264198	264288	B	0.97994	11	73	642	I'm
264294	264416	B	0.99802	11	74	643	not
264438	264528	B	0.98885	11	75	644	going
264534	264608	B	1.0	11	76	645	to
264614	264736	B	0.99996	11	77	646	get
264758	264992	B	0.99995	11	78	647	into
