start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
65738	66084	A	0.99989	4	14	100	who
66122	66468	A	0.99991	4	15	101	are
66554	66896	A	0.82004	4	16	102	listening
66928	67076	A	0.91	4	17	103	to
67098	67284	A	0.98671	4	18	104	this
67322	68080	A	0.99301	4	19	105	stream,
68240	68950	A	0.98	4	20	106	then
70120	70580	A	0.99992	4	21	107	message
70650	70836	A	0.99999	4	22	108	me
70858	71044	A	0.99997	4	23	109	on
71082	71792	A	0.99987	4	24	110	discord
71936	72388	A	0.64864	4	25	111	or
72474	72724	A	0.99994	4	26	112	post
72762	72868	A	0.99969	4	27	113	in
72874	72948	A	1.0	4	28	114	the
72954	73264	A	0.99	4	29	115	YouTube
73312	73524	A	0.99973	4	30	116	live
73562	73904	A	0.99955	4	31	117	chat
73952	74212	A	0.52117	4	32	118	or
74266	74436	A	0.99995	4	33	119	just
74458	74596	A	0.99997	4	34	120	check
74618	74756	A	0.85659	4	35	121	your
74778	75564	A	0.73857	4	36	122	calendar,
75712	76360	A	0.99	4	37	123	and
76510	76824	A	1.0	4	38	124	I
76862	77160	A	0.99999	4	39	125	expect
77230	77464	A	0.99993	4	40	126	some
77502	77800	A	0.99996	4	41	127	others
77870	78536	A	1.0	4	42	128	to
78718	79332	A	0.75797	4	43	129	join
79396	80010	A	0.99991	4	44	130	in
80700	81064	A	0.99973	4	45	131	as
81102	81400	A	0.99996	4	46	132	we
81470	82090	A	0.9312	4	47	133	go.
84060	84520	A	1.0	4	48	134	Welcome,
84590	85508	A	0.99469	4	49	135	Pablo.
85684	86036	A	0.73167	4	50	136	We'll
86068	86216	A	0.99998	4	51	137	be
86238	87076	A	0.99968	4	52	138	hearing
87268	88008	A	0.99796	4	53	139	in
88174	88408	A	1.0	4	54	140	a
88414	88584	A	0.99987	4	55	141	little
88622	89064	A	0.99996	4	56	142	bit
89182	89512	A	0.99986	4	57	143	from
89566	89844	A	1.0	4	58	144	you
89902	90172	A	0.99985	4	59	145	as
90226	90780	A	1.0	4	60	146	a
90930	91864	A	0.99703	4	61	147	presenter.
91992	92236	A	0.99996	4	62	148	Is
92258	92396	A	0.92902	4	63	149	there
92418	92700	A	0.99973	4	64	150	anything
92770	92956	A	1.0	4	65	151	that
92978	93164	A	1.0	4	66	152	you
93202	93308	A	0.99969	4	67	153	want
93314	93628	A	0.62	4	68	154	to
93714	94060	A	0.54753	4	69	155	just
94130	94364	A	0.99999	4	70	156	bring
94402	94556	A	1.0	4	71	157	up
94578	94764	A	0.99875	4	72	158	or
94802	95272	A	0.99998	4	73	159	reflect
95336	95612	A	0.99999	4	74	160	on
95666	96028	A	1.0	4	75	161	before
96114	96604	A	1.0	4	76	162	I
96722	97052	A	0.99996	4	77	163	share
97106	97228	A	1.0	4	78	164	the
97234	97452	A	0.99999	4	79	165	screen
97506	97724	A	0.99999	4	80	166	with
97762	97868	A	1.0	4	81	167	the
97874	98140	A	0.99997	4	82	168	paper
98210	98348	A	0.88	4	83	169	and
98354	98524	A	0.9042	4	84	170	we
98562	99148	A	0.99987	4	85	171	just
99314	99644	A	0.99998	4	86	172	walk
99682	99884	A	0.99998	4	87	173	through
99922	100184	A	0.99999	4	88	174	it,
100242	100556	A	0.99906	4	89	175	explore
100588	100784	A	0.50438	4	90	176	it
100822	101072	A	1.0	4	91	177	and
101126	101344	A	0.99701	4	92	178	hear
101382	101970	A	0.99915	4	93	179	questions?
109140	109890	A	0.41531	5	1	180	It
113600	114350	A	0.81591	5	2	181	okay.
127500	127924	A	0.88299	6	1	182	I'll
127972	128136	A	0.99988	6	2	183	bring
128158	128296	A	0.97836	6	3	184	in
128318	128456	A	0.88	6	4	185	the
128478	128712	A	0.99993	6	5	186	paper.
128766	128936	A	0.75	6	6	187	And
128958	129144	A	1.0	6	7	188	again,
129182	129480	A	0.99951	6	8	189	anyone
129550	129832	A	0.99996	6	9	190	watching
129886	130104	A	0.9998	6	10	191	live,
130142	130344	A	0.99995	6	11	192	please
130382	130584	A	0.99988	6	12	193	just
130622	130824	A	0.99997	6	13	194	feel
130862	131064	A	0.99999	6	14	195	free
131102	131640	A	1.0	6	15	196	to
131790	132200	A	0.99993	6	16	197	write
132270	132792	A	0.99994	6	17	198	any
132926	133656	A	0.99675	6	18	199	questions,
133838	134570	A	0.96	6	19	200	and
135820	136276	A	0.99859	6	20	201	I'm
136308	136504	A	0.99999	6	21	202	just
136542	136696	A	0.99999	6	22	203	going
136718	136904	A	1.0	6	23	204	to
136942	137144	A	0.99999	6	24	205	bring
137182	137336	A	0.99999	6	25	206	it
137358	137496	A	0.99996	6	26	207	so
137518	137704	A	1.0	6	27	208	that
137742	138116	A	0.79945	6	28	209	Pablo.
138148	138308	A	0.99973	6	29	210	You're
138324	138456	A	0.99996	6	30	211	not
138478	138568	A	0.95011	6	31	212	going
138574	138648	A	1.0	6	32	213	to
138654	138824	A	0.99999	6	33	214	see
138862	139208	A	1.0	6	34	215	the
139294	139930	A	0.97537	6	35	216	paper,
141500	142104	A	0.99728	6	36	217	but
142222	142468	A	0.99982	6	37	218	it's
142484	142616	A	0.99995	6	38	219	on
142638	142776	A	1.0	6	39	220	the
142798	142984	A	0.99687	6	40	221	live
143022	143720	A	0.98052	6	41	222	stream.
146700	147016	A	0.55	7	1	223	All
147038	147610	A	0.99937	7	2	224	right,
150100	150850	A	0.66782	7	3	225	cool.
159090	159454	A	0.94042	8	1	226	Well,
159492	159646	A	0.99998	8	2	227	here
159668	159806	A	0.99999	8	3	228	we
159828	160400	A	0.99999	8	4	229	go.
161090	161502	A	0.99999	8	5	230	This
161556	161774	A	0.68629	8	6	231	is
161812	161966	A	1.0	8	7	232	a
161988	162560	A	1.0	8	8	233	paper
163010	163806	A	1.0	8	9	234	that
163988	164526	A	0.99996	8	10	235	had
164628	164894	A	0.99997	8	11	236	an
164932	165520	A	1.0	8	12	237	awesome
166950	167266	A	0.96	8	13	238	co
167288	167854	A	0.42853	8	14	239	authorship
167902	168066	A	1.0	8	15	240	and
168088	168274	A	1.0	8	16	241	even
168312	168734	A	0.92632	8	17	242	broader
168782	169246	A	0.99995	8	18	243	circles
169278	169614	A	0.59667	8	19	244	beyond
169662	169826	A	1.0	8	20	245	the
169848	170174	A	0.99716	8	21	246	listed
170222	170434	A	1.0	8	22	247	co
170472	171250	A	0.94541	8	23	248	authors
171590	172146	A	1.0	8	24	249	of
172248	172894	A	0.99652	8	25	250	collaboration
172942	173154	A	0.87	8	26	251	and
173192	173662	A	0.99945	8	27	252	contribution.
173726	174002	A	0.99345	8	28	253	So
174056	174226	A	0.99998	8	29	254	just
174248	174434	A	1.0	8	30	255	like
174472	175060	A	0.99997	8	31	256	everything
175510	176066	A	0.7	8	32	257	that
176168	176482	A	1.0	8	33	258	has
176536	176850	A	0.99999	8	34	259	happened
176920	177154	A	1.0	8	35	260	and
177192	177442	A	1.0	8	36	261	will
177496	178100	A	0.99999	8	37	262	happen
178710	179026	A	0.99998	8	38	263	in
179048	179282	A	0.99889	8	39	264	our
179336	179940	A	1.0	8	40	265	work,
180410	180726	A	0.89728	8	41	266	it
180748	181320	A	0.50301	8	42	267	was
181850	182562	A	0.78147	8	43	268	massively
182626	183698	A	0.9957	8	44	269	participatory
183794	184390	A	1.0	8	45	270	and
184540	184854	A	0.51	8	46	271	a
184892	185142	A	1.0	8	47	272	real
185196	185510	A	0.80296	8	48	273	learning
185580	185814	A	1.0	8	49	274	by
185852	186198	A	0.99999	8	50	275	doing
186284	186582	A	0.54	8	51	276	and
186636	186806	A	1.0	8	52	277	a
186828	187398	A	1.0	8	53	278	real
187564	188642	A	0.9979	8	54	279	enactment
188786	189480	A	0.99996	8	55	280	moment.
190570	191318	A	1.0	8	56	281	The
191484	191970	A	1.0	8	57	282	first
192060	192630	A	0.57005	8	58	283	version
192710	193002	A	0.99985	8	59	284	was
193056	193734	A	0.99998	8	60	285	released
193862	194154	A	1.0	8	61	286	three
194192	194394	A	0.99999	8	62	287	days
194432	194730	A	0.99998	8	63	288	ago
194800	195082	A	0.99987	8	64	289	on
195136	195574	A	0.9226	8	65	290	Saturday,
195622	196054	A	0.88	8	66	291	August
196102	197126	A	0.79	8	67	292	19,
197318	197770	A	1.0	8	68	293	and
197840	198086	A	0.99065	8	69	294	I'll
198118	198486	A	0.99968	8	70	295	briefly
198518	198666	A	1.0	8	71	296	just
198688	198874	A	1.0	8	72	297	list
198912	199066	A	1.0	8	73	298	all
199088	199178	A	1.0	8	74	299	the
199184	199590	A	0.99964	8	75	300	authors.
199670	200106	A	1.0	8	76	301	First,
200208	200426	A	0.99999	8	77	302	we
200448	200778	A	0.57957	8	78	303	had
200864	201162	A	1.0	8	79	304	the
201216	201878	A	0.95971	8	80	305	institute
201974	202282	A	0.83759	8	81	306	as
202336	202940	A	1.0	8	82	307	the
203470	204220	A	0.97	8	83	308	first
204610	205162	A	0.99443	8	84	309	author
205226	205406	A	0.99974	8	85	310	so
205428	205566	A	1.0	8	86	311	that
205588	205726	A	1.0	8	87	312	the
205748	206586	A	0.99947	8	88	313	citation
206778	207134	A	0.99975	8	89	314	can
207172	207374	A	0.99999	8	90	315	always
207412	207754	A	0.99993	8	91	316	remain
207802	208158	A	0.99961	8	92	317	like
208244	208890	A	0.99837	8	93	318	institute
208970	209178	A	0.52	8	94	319	et
209194	209662	A	0.84825	8	95	320	al.
209796	210682	A	0.96739	9	1	321	Institute,
210826	211546	A	0.98578	9	2	322	comma
211658	212106	A	0.99728	9	3	323	active
212138	212554	A	0.92675	9	4	324	Inference
212602	213498	A	0.5588	9	5	325	institute.
213674	214014	A	0.99	9	6	326	And
214052	214254	A	0.99995	9	7	327	we
214292	214446	A	0.99993	9	8	328	also
214468	214654	A	0.99857	9	9	329	had
214692	215098	A	0.38357	9	10	330	Andrea
215114	215482	A	0.29203	9	11	331	Guire,
215546	215774	A	0.98672	9	12	332	John
215812	216266	A	0.68003	9	13	333	Boyk,
216298	216634	A	0.59841	9	14	334	Lieber
216682	217158	A	0.33171	9	15	335	Burian,
217194	217566	A	0.98053	9	16	336	matthew
217598	217902	A	0.65385	9	17	337	Brown,
217966	218334	A	0.87213	9	18	338	RJ
218382	218782	A	0.94062	9	19	339	Corday,
218846	219086	A	1.0	9	20	340	scott
219118	219582	A	0.99986	9	21	341	David
219646	219966	A	0.99902	9	22	342	david
219998	220194	A	0.98	9	23	343	S.
220232	220846	A	0.99483	9	24	344	Douglas,
220958	221502	A	0.77574	9	25	345	Pablo
221566	222094	A	0.98192	9	26	346	Fernandez
222142	222782	A	0.34484	9	27	347	Macchia,
222926	223406	A	0.99774	9	28	348	Daniel
223438	223902	A	0.76612	9	29	349	Friedman,
223966	224238	A	0.99714	9	30	350	holly
224254	224702	A	0.49254	9	31	351	Grimm,
224766	225198	A	0.32027	9	32	352	Avele
225214	225598	A	0.52416	9	33	353	Gwynen,
225614	226174	A	0.72822	9	34	354	carlo
226302	226734	A	0.84473	9	35	355	Maria,
226782	227246	A	0.74638	9	36	356	Louisa
227278	228174	A	0.19181	9	37	357	Ayenico,
228302	228846	A	0.80826	9	38	358	virginia
228878	229086	A	0.8231	9	39	359	Blue
229118	229530	A	0.89733	9	40	360	Knight,
229630	230146	A	0.92618	9	41	361	alexandra
230178	230818	A	0.13007	9	42	362	Mikhailova,
230834	231138	A	0.98386	9	43	363	Ali
231154	231714	A	0.53171	9	44	364	Ramju
231762	232114	A	0.92391	9	45	365	Adil
232162	232626	A	0.81857	9	46	366	Razi,
232658	233026	A	0.4957	9	47	367	jacob
233058	233778	A	0.21884	9	48	368	Smith,
233954	234450	A	0.86666	9	49	369	rene
234530	235154	A	0.58274	9	50	370	Tamari,
235202	235506	A	0.99913	9	51	371	dean
235538	235954	A	0.7803	9	52	372	Tickles
236002	236166	A	1.0	9	53	373	and
236188	236466	A	0.99295	9	54	374	Alex
236498	237298	A	0.26555	9	55	375	Viakin.
237394	237654	A	0.98281	9	56	376	So
237692	237894	A	0.99981	9	57	377	this
237932	238710	A	0.97069	9	58	378	includes
239610	240118	A	0.99996	9	59	379	everyone
240204	240550	A	0.99999	9	60	380	from
240620	241122	A	0.99986	9	61	381	founders
241186	241414	A	0.95	9	62	382	and
241452	242034	A	0.99965	9	63	383	officers
242082	242246	A	1.0	9	64	384	and
242268	242466	A	0.99999	9	65	385	board
242508	242666	A	1.0	9	66	386	of
242688	243222	A	0.99999	9	67	387	directors
243286	243514	A	0.87	9	68	388	and
243552	244102	A	0.75661	9	69	389	formal
244166	244870	A	0.99887	9	70	390	participants
244950	245194	A	0.99999	9	71	391	on
245232	245434	A	0.99999	9	72	392	different
245472	245926	A	0.99998	9	73	393	projects
245958	246106	A	0.96	9	74	394	and
246128	246314	A	0.99997	9	75	395	different
246352	246662	A	0.53305	9	76	396	roles
246726	246954	A	0.99999	9	77	397	as
246992	247606	A	0.97688	9	78	398	volunteers
247638	247786	A	0.99968	9	79	399	or
247808	248502	A	0.9991	9	80	400	facilitators
248566	248794	A	0.99935	9	81	401	or
248832	249526	A	0.99813	9	82	402	interns,
249638	249914	A	1.0	9	83	403	and
249952	250346	A	0.99997	9	84	404	also
250448	250714	A	0.99999	9	85	405	people
250752	250954	A	0.50043	9	86	406	who
250992	251242	A	0.99998	9	87	407	are
251296	251766	A	0.9878	9	88	408	continuing
251798	251994	A	1.0	9	89	409	to
252032	252566	A	0.99991	9	90	410	join
252678	252954	A	1.0	9	91	411	the
252992	253242	A	0.69044	9	92	412	fun
253296	253658	A	0.63	9	93	413	and
253744	253994	A	0.99999	9	94	414	show
254032	254282	A	1.0	9	95	415	up
254336	254940	A	1.0	9	96	416	and
255250	256000	A	0.99905	9	97	417	makes
256370	256686	A	1.0	9	98	418	the
256708	257194	A	0.99898	9	99	419	institute
257242	257406	A	0.85432	9	100	420	in
257428	257662	A	0.99946	9	101	421	our
257716	258126	A	1.0	9	102	422	field
258228	258446	A	0.99999	9	103	423	what
258468	258558	A	0.99995	9	104	424	it
258564	258734	A	0.99698	9	105	425	is
258772	258974	A	0.56	9	106	426	and
259012	259166	A	0.99868	9	107	427	what
259188	259326	A	0.99986	9	108	428	it
259348	259486	A	0.99999	9	109	429	can
259508	259838	A	0.99763	9	110	430	be,
259924	260126	A	0.99995	9	111	431	what
260148	260286	A	0.99997	9	112	432	we
260308	260398	A	0.99998	9	113	433	want
260404	260526	A	0.70327	9	114	434	it
260548	260686	A	1.0	9	115	435	to
260708	261280	A	0.99968	9	116	436	be.
264210	264618	A	0.99762	10	1	437	There's
264634	264718	A	1.0	10	2	438	a
264724	264986	A	0.99996	10	3	439	table
265018	265166	A	1.0	10	4	440	of
265188	265802	A	0.99994	10	5	441	contents
265866	266046	A	0.99998	10	6	442	for
266068	266206	A	0.99999	10	7	443	those
266228	266414	A	0.99999	10	8	444	who
266452	266702	A	0.99998	10	9	445	like
266756	267214	A	0.99	10	10	446	to
267332	267710	A	0.99993	10	11	447	click
267780	268398	A	0.99999	10	12	448	through.
268564	268894	A	1.0	10	13	449	And
268932	269134	A	0.99995	10	14	450	just
269172	269686	A	0.99998	10	15	451	broadly,
269738	269998	A	0.99976	10	16	452	there's
270014	270098	A	0.99824	10	17	453	going
270104	270178	A	1.0	10	18	454	to
270184	270306	A	1.0	10	19	455	be
270328	270418	A	1.0	10	20	456	a
270424	270846	A	0.99991	10	21	457	preamble
270878	271026	A	0.99994	10	22	458	on
271048	271406	A	0.99547	10	23	459	active
271438	271806	A	0.99143	10	24	460	inference.
271838	271986	A	0.99999	10	25	461	But
272008	272290	A	0.85508	10	26	462	outside
272360	272498	A	1.0	10	27	463	of
272504	272626	A	1.0	10	28	464	the
272648	273406	A	0.66231	10	29	465	preamble,
273518	273794	A	1.0	10	30	466	this
273832	274130	A	1.0	10	31	467	paper
274200	274434	A	1.0	10	32	468	is
274472	274770	A	0.9378	10	33	469	not
274840	275422	A	0.94691	10	34	470	conceptual,
275486	275618	A	0.99999	10	35	471	it
275624	275794	A	0.72076	10	36	472	is
275832	276082	A	1.0	10	37	473	not
276136	276638	A	0.92953	10	38	474	technical,
276734	276898	A	0.99998	10	39	475	it
276904	277026	A	0.78054	10	40	476	is
277048	277282	A	0.99096	10	41	477	not
277336	278446	A	0.99636	10	42	478	philosophical,
278638	279054	A	0.85066	10	43	479	although
279102	279486	A	0.99969	10	44	480	perhaps
279518	279630	A	0.99999	10	45	481	it
279640	279766	A	0.96639	10	46	482	can
279788	279878	A	1.0	10	47	483	be
279884	280006	A	0.99991	10	48	484	read
280028	280166	A	0.99976	10	49	485	in
280188	280326	A	1.0	10	50	486	all
280348	280438	A	1.0	10	51	487	of
280444	280614	A	1.0	10	52	488	those
280652	281046	A	0.99997	10	53	489	ways,
281148	281366	A	0.99964	10	54	490	but
281388	281618	A	0.5439	10	55	491	it's
281634	281766	A	0.99999	10	56	492	quite
281788	281878	A	1.0	10	57	493	a
281884	282790	A	0.99987	10	58	494	logistical,
283770	284870	A	0.92922	10	59	495	historical,
285770	286518	A	1.0	10	60	496	and
286684	287250	A	0.99882	10	61	497	vision
287330	288098	A	0.99844	10	62	498	oriented
288194	288934	A	0.93977	10	63	499	position
289132	290150	A	0.99949	10	64	500	document.
291610	292022	A	0.99999	10	65	501	After
292076	292342	A	0.99999	10	66	502	getting
292396	292518	A	0.99991	10	67	503	some
292524	292598	A	1.0	10	68	504	of
292604	292774	A	0.8	10	69	505	the
292812	293186	A	0.99688	10	70	506	active
293218	294050	A	0.91522	10	71	507	inferences
294210	294438	A	1.0	10	72	508	out
294444	294566	A	0.65	10	73	509	of
294588	294690	A	1.0	10	74	510	the
294700	294826	A	0.99991	10	75	511	way
294848	294938	A	0.96549	10	76	512	in
294944	295066	A	1.0	10	77	513	the
295088	295814	A	0.99358	10	78	514	preamble.
295942	296326	A	0.89151	10	79	515	We're
296358	296458	A	0.98765	10	80	516	going
296464	296586	A	1.0	10	81	517	to
296608	296794	A	0.99996	10	82	518	turn
296832	296986	A	1.0	10	83	519	to
297008	297146	A	1.0	10	84	520	the
297168	297526	A	0.8901	10	85	521	institute
297558	297850	A	0.99995	10	86	522	itself
297920	298106	A	0.99999	10	87	523	in
298128	298266	A	0.99999	10	88	524	terms
298288	298426	A	1.0	10	89	525	of
298448	298730	A	0.99996	10	90	526	our
298800	299318	A	0.81733	10	91	527	vision,
299414	299894	A	0.96423	10	92	528	values,
299942	300774	A	0.97634	10	93	529	principles,
300902	301146	A	1.0	10	94	530	and
301168	301306	A	1.0	10	95	531	how
301328	301466	A	0.81335	10	96	532	we
301488	301722	A	0.95293	10	97	533	see
301776	302426	A	0.99998	10	98	534	moving
302608	303098	A	0.99999	10	99	535	through
303184	303386	A	1.0	10	100	536	the
303408	303910	A	0.93805	10	101	537	challenges
303990	304186	A	1.0	10	102	538	that
304208	304358	A	0.99994	10	103	539	we're
304374	304786	A	0.6104	10	104	540	facing
304838	305006	A	0.99471	10	105	541	right
305028	305646	A	0.99	10	106	542	now
305828	306266	A	0.9351	10	107	543	onto
306298	306446	A	1.0	10	108	544	the
306468	306750	A	0.99999	10	109	545	specific
306820	307102	A	1.0	10	110	546	history
307156	307278	A	1.0	10	111	547	of
307284	307406	A	1.0	10	112	548	the
307428	308074	A	0.53831	10	113	549	institute,
308202	308542	A	0.99999	10	114	550	our
308596	308862	A	1.0	10	115	551	current
308916	309690	A	0.70943	10	116	552	organization
309850	310560	A	0.99994	10	117	553	model
311250	311566	A	0.99997	10	118	554	in
311588	311774	A	1.0	10	119	555	terms
311812	311966	A	1.0	10	120	556	of
311988	312222	A	0.99997	10	121	557	our
312276	312586	A	0.99999	10	122	558	governance
312618	312766	A	0.89	10	123	559	and
312788	313194	A	0.99993	10	124	560	leadership
313242	313770	A	0.99991	10	125	561	structure,
313850	314046	A	0.99999	10	126	562	as
314068	314254	A	0.96973	10	127	563	well
314292	314590	A	0.99999	10	128	564	as
314660	315280	A	1.0	10	129	565	the
315970	316682	A	0.99729	10	130	566	institute
316746	317398	A	0.99	10	131	567	units,
317514	317746	A	1.0	10	132	568	the
317768	318446	A	0.94508	10	133	569	organizational
318478	318942	A	1.0	10	134	570	units
319006	319234	A	1.0	10	135	571	that
319272	319570	A	0.99998	10	136	572	support
319640	319826	A	1.0	10	137	573	all
319848	319938	A	1.0	10	138	574	the
319944	320114	A	1.0	10	139	575	work
320152	320306	A	1.0	10	140	576	we
320328	320900	A	0.99999	10	141	577	do.
321350	321714	A	0.59941	11	1	578	We
321752	322002	A	1.0	11	2	579	then
322056	322562	A	0.99985	11	3	580	turn
322696	323090	A	1.0	11	4	581	out
323160	323346	A	1.0	11	5	582	to
323368	323506	A	1.0	11	6	583	the
323528	323954	A	0.99997	11	7	584	community
324072	324354	A	1.0	11	8	585	and
324392	324974	A	0.97673	11	9	586	ecosystem
325022	325326	A	0.99963	11	10	587	growth
325358	325554	A	0.99	11	11	588	and
325592	326450	A	0.99999	11	12	589	development
326950	327602	A	1.0	11	13	590	and
327736	328034	A	0.54827	11	14	591	go
328072	328322	A	0.98376	11	15	592	through
328376	328786	A	0.66762	11	16	593	some
328888	329534	A	0.99979	11	17	594	details
329582	330180	A	1.0	11	18	595	of
330790	331250	A	0.99999	11	19	596	different
331320	332050	A	0.99988	11	20	597	roles
332630	333042	A	1.0	11	21	598	that
333096	333518	A	0.27742	11	22	599	our
333624	334226	A	0.9998	11	23	600	stakeholders
334258	334406	A	1.0	11	24	601	and
334428	335010	A	0.59094	11	25	602	participants
335090	335286	A	0.99984	11	26	603	in
335308	335446	A	0.99984	11	27	604	our
335468	335798	A	0.99996	11	28	605	space
335884	336182	A	1.0	11	29	606	and
336236	336358	A	0.9998	11	30	607	some
336364	336438	A	1.0	11	31	608	of
336444	336566	A	1.0	11	32	609	the
336588	336866	A	0.9891	11	33	610	tools
336898	336998	A	1.0	11	34	611	that
337004	337126	A	0.99994	11	35	612	we
337148	337382	A	0.8661	11	36	613	use
337436	337750	A	1.0	11	37	614	today
337820	338102	A	0.99999	11	38	615	for
338156	338642	A	0.78218	11	39	616	managing
338706	339318	A	0.99999	11	40	617	information
339484	339814	A	1.0	11	41	618	and
339852	340102	A	0.99988	11	42	619	message
340156	340950	A	0.98873	11	43	620	passing.
341450	341766	A	0.99948	11	44	621	We
341788	341926	A	0.99657	11	45	622	talk
341948	342038	A	1.0	11	46	623	a
342044	342166	A	0.99998	11	47	624	little
342188	342374	A	0.99989	11	48	625	bit
342412	342662	A	0.99999	11	49	626	about
342716	343030	A	0.99997	11	50	627	our
343100	343682	A	0.97456	11	51	628	communications
343746	344070	A	0.99997	11	52	629	plan,
344140	344590	A	0.99959	11	53	630	internal
344610	344746	A	1.0	11	54	631	and
344768	345254	A	0.99998	11	55	632	external,
345302	345514	A	1.0	11	56	633	both
345552	345718	A	0.9999	11	57	634	sides
345734	345866	A	0.92	11	58	635	of
345888	345978	A	1.0	11	59	636	the
345984	346730	A	0.95184	11	60	637	blanket,
347150	347514	A	0.63	11	61	638	and
347552	347802	A	1.0	11	62	639	point
347856	348122	A	0.99317	11	63	640	towards
348176	348346	A	0.9999	11	64	641	some
348368	348506	A	1.0	11	65	642	of
348528	349146	A	1.0	11	66	643	the
349328	349766	A	0.88219	11	67	644	types
349798	349898	A	1.0	11	68	645	of
349904	350218	A	0.99997	11	69	646	support,
350304	350806	A	0.9436	11	70	647	infrastructure
350838	351034	A	0.94	11	71	648	and
351072	351718	A	0.95388	11	72	649	administration
351814	352074	A	1.0	11	73	650	that
352112	352314	A	0.99997	11	74	651	we
352352	352554	A	0.99999	11	75	652	do
