start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
52444	53138	12	A	0.99796	26	95	exchange
53234	53794	12	A	0.99995	27	96	information
53932	54186	12	A	0.99715	28	97	through
54208	54442	12	A	0.79	29	98	their
54496	54950	12	A	0.99961	30	99	mutual
55030	55850	12	A	0.90694	31	100	boundary.
56350	56810	13	A	1.0	1	101	And
56880	57126	13	A	0.98176	2	102	we've
57158	57478	13	A	0.99956	3	103	assumed
57494	57674	13	A	0.99995	4	104	that
57712	58202	13	A	0.99997	5	105	everything
58336	58730	13	A	0.99986	6	106	is
58800	59302	13	A	0.85584	7	107	finite
59366	60118	13	A	0.88223	8	108	dimensional.
60214	60426	14	A	0.99928	1	109	So
60448	60586	14	A	0.99991	2	110	we
60608	60854	14	A	0.99412	3	111	don't
60902	61066	14	A	1.0	4	112	need
61088	61226	14	A	1.0	5	113	to
61248	61494	14	A	0.99987	6	114	worry
61542	61898	14	A	1.0	7	115	about
61984	62582	14	A	0.99992	8	116	infinite
62646	63018	14	A	0.99997	9	117	energy
63104	63546	14	A	0.99999	10	118	transfer
63648	64010	14	A	0.99993	11	119	across
64080	64314	14	A	0.99988	12	120	this
64352	65130	14	A	0.87837	13	121	boundary.
65790	66298	15	A	0.99	1	122	And
66384	66598	15	A	1.0	2	123	of
66624	66766	15	A	0.99998	3	124	course,
66788	66926	15	A	0.99989	4	125	we
66948	67274	15	A	0.99985	5	126	assume
67322	67866	15	A	0.9999	6	127	conservation
67898	68046	15	A	1.0	7	128	of
68068	68350	15	A	0.996	8	129	energy
68420	68606	15	A	0.9975	9	130	so
68628	68718	15	A	0.97756	10	131	there
68724	68846	15	A	0.75114	11	132	are
68868	69102	15	A	0.99975	12	133	no
69156	69562	15	A	0.98931	13	134	sources
69626	69854	15	A	0.99946	14	135	or
69892	70750	15	A	0.9773	15	136	sinks
71090	71502	15	A	0.99971	16	137	in
71556	71774	15	A	0.99994	17	138	either
71812	71918	15	A	0.91	18	139	of
71924	72094	15	A	1.0	19	140	the
72132	72682	15	A	1.0	20	141	systems.
72746	73114	16	A	0.71393	1	142	Alice
73162	73326	16	A	1.0	2	143	and
73348	74058	16	A	0.99829	3	144	Bob
74234	74622	16	A	0.98	4	145	and
74676	74894	16	A	0.99952	5	146	we
74932	75482	16	A	0.78569	6	147	emphasize
75546	75822	16	A	0.99962	7	148	that
75876	76382	16	A	0.99952	8	149	this
76516	76814	16	A	0.99989	9	150	way
76852	77440	16	A	1.0	10	151	of
77890	78506	16	A	0.99065	11	152	depicting
78538	78734	16	A	0.99996	12	153	things
78772	78986	16	A	0.58907	13	154	as
79028	79854	16	A	0.8986	14	155	topological
79902	80158	16	A	0.79264	15	156	we're
80174	80354	16	A	0.99995	16	157	not
80392	80846	16	A	0.99926	17	158	assuming
80878	81074	16	A	0.99998	18	159	any
81112	81662	16	A	0.99977	19	160	background
81726	82430	16	A	0.99983	20	161	geometry,
82510	82850	16	A	0.99945	21	162	no
82920	83106	16	A	0.99257	22	163	sort
83128	83362	16	A	0.96	23	164	of
83416	83854	16	A	0.99983	24	165	spatial
83902	84462	16	A	0.87582	25	166	embedding
84526	84706	16	A	0.99989	26	167	which
84728	84866	16	A	0.99506	27	168	is
84888	84978	16	A	0.92472	28	169	going
84984	85106	16	A	0.8	29	170	to
85128	85362	16	A	0.99972	30	171	become
85416	85634	16	A	0.99999	31	172	very
85672	86018	16	A	0.99999	32	173	important
86104	86306	16	A	0.99993	33	174	in
86328	86514	16	A	0.99973	34	175	this
86552	87250	16	A	0.9949	35	176	session.
89750	90066	17	A	0.99885	1	177	In
90088	90226	17	A	1.0	2	178	the
90248	90434	17	A	0.99999	3	179	last
90472	90814	17	A	0.99976	4	180	session,
90862	91074	17	A	0.99997	5	181	we
91112	91422	17	A	0.99997	6	182	talked
91496	91878	17	A	1.0	7	183	about
91964	92600	17	A	0.99896	8	184	how
92970	93430	17	A	1.0	9	185	the
93500	94146	17	A	0.97048	10	186	boundary,
94258	94486	17	A	0.99995	11	187	which
94508	94706	17	A	0.67804	12	188	I'll
94738	94934	17	A	0.99926	13	189	always
94972	95270	17	A	0.98926	14	190	call
95340	95960	17	A	0.8	15	191	B
96730	97046	17	A	0.99968	16	192	can
97068	97206	17	A	0.99998	17	193	be
97228	97366	17	A	0.99998	18	194	thought
97388	97574	17	A	1.0	19	195	of
97612	97814	17	A	0.99992	20	196	as
97852	98342	17	A	0.81	21	197	a
98476	98918	17	A	0.99999	22	198	channel
99004	99302	17	A	0.9999	23	199	that
99356	100178	17	A	0.67047	24	200	comprises
100274	100582	17	A	0.5	25	201	N
100636	101298	17	A	0.99891	26	202	qubits
101394	101606	17	A	0.99993	27	203	that
101628	101814	17	A	0.99998	28	204	are
101852	102706	17	A	0.99514	29	205	independent.
102818	103238	18	A	0.99	1	206	And
103324	103714	18	A	0.98142	2	207	Alice
103762	103938	18	A	1.0	3	208	and
103964	104390	18	A	0.95543	4	209	Bob
104470	104810	18	A	0.99998	5	210	each
104880	105114	18	A	0.9999	6	211	can
105152	106022	18	A	0.81133	7	212	prepare
106166	106522	18	A	1.0	8	213	and
106576	106982	18	A	0.99996	9	214	measure
107046	107274	18	A	0.99998	10	215	those
107312	108090	18	A	0.90236	11	216	qubits
108510	108874	18	A	1.0	12	217	and
108912	109066	18	A	0.99994	13	218	they
109088	109322	18	A	0.94365	14	219	can
109376	109738	18	A	0.99999	15	220	always
109824	110266	18	A	0.99998	16	221	choose
110368	111238	18	A	0.99613	17	222	independently
111334	111594	18	A	1.0	18	223	their
111632	112102	18	A	0.66175	19	224	reference
112166	112534	18	A	0.9998	20	225	frames
112582	112794	18	A	0.99688	21	226	for
112832	113082	18	A	0.99999	22	227	doing
113136	113450	18	A	0.99986	23	228	so.
113520	113754	19	A	0.83938	1	229	So
113792	113994	19	A	0.99968	2	230	how
114032	114186	19	A	0.99997	3	231	they
114208	114742	19	A	0.94447	4	232	define
114806	115034	19	A	0.68086	5	233	up
115072	115322	19	A	0.74	6	234	and
115376	115834	19	A	0.99999	7	235	down
115952	116186	19	A	0.99996	8	236	when
116208	116418	19	A	0.99888	9	237	they're
116454	116842	19	A	0.95642	10	238	measuring
116906	117134	19	A	1.0	11	239	a
117172	117870	19	A	0.99684	12	240	spin
118210	118670	19	A	0.99998	13	241	with
118740	119354	19	A	0.99976	14	242	effectively
119402	119566	19	A	1.0	15	243	a
119588	120186	19	A	0.72619	16	244	Zspin
120218	121070	19	A	0.71121	17	245	operator.
121810	122222	20	A	0.97	1	246	To
122276	122682	20	A	0.92589	2	247	interact
122746	123166	20	A	1.0	3	248	with
123268	123534	20	A	0.99996	4	249	these
123572	124430	20	A	0.79428	5	250	qubits.
125810	126174	21	A	0.99998	1	251	We
126212	126462	21	A	0.99998	2	252	talked
126516	126638	21	A	1.0	3	253	a
126644	126766	21	A	1.0	4	254	little
126788	126926	21	A	0.99997	5	255	bit
126948	127230	21	A	0.74	6	256	about
127300	127486	21	A	1.0	7	257	the
127508	127694	21	A	1.0	8	258	free
127732	128030	21	A	0.9997	9	259	energy
128100	128602	21	A	0.77723	10	260	principle
128666	128858	21	A	0.75	11	261	and
128884	129074	21	A	0.51822	12	262	its
129112	129582	21	A	0.99951	13	263	quantum
129646	130690	21	A	0.99962	14	264	formulation.
131510	131922	22	A	1.0	1	265	And
131976	132194	22	A	0.8	2	266	the
132232	132702	22	A	0.73445	3	267	principle
132766	133186	22	A	0.99976	4	268	basically
133288	133602	22	A	0.99995	5	269	says
133656	133970	22	A	0.99989	6	270	that
134040	134702	22	A	0.79343	7	271	interacting
134766	135438	22	A	1.0	8	272	systems
135534	135794	22	A	0.99987	9	273	will
135832	136174	22	A	0.99974	10	274	behave
136222	136386	22	A	0.99999	11	275	in
136408	136498	22	A	1.0	12	276	a
136504	136674	22	A	0.99997	13	277	way
136712	136866	22	A	1.0	14	278	that
136888	137326	22	A	0.99995	15	279	aligns
137358	137506	22	A	0.98	16	280	their
137528	137934	22	A	0.9999	17	281	reference
137982	138690	22	A	0.9996	18	282	frames
139670	140034	22	A	1.0	19	283	and
140072	140226	22	A	0.99964	20	284	that
140248	140434	22	A	0.5433	21	285	they
140472	140910	22	A	0.52081	22	286	therefore
140990	141786	22	A	0.36305	23	287	asymptotically
141838	142226	22	A	0.59763	24	288	approach
142258	143250	22	A	0.99904	25	289	entanglement.
143410	143734	23	A	0.99631	1	290	So
143772	143974	23	A	1.0	2	291	the
144012	144514	23	A	0.99511	3	292	FEP
144562	144870	23	A	0.99949	4	293	is
144940	145126	23	A	1.0	5	294	a
145148	145554	23	A	0.9993	6	295	classical
145602	145906	23	A	0.99258	7	296	limit
145938	146038	23	A	1.0	8	297	of
146044	146214	23	A	1.0	9	298	the
146252	146594	23	A	0.27878	10	299	principle
146642	146806	23	A	1.0	11	300	of
146828	147906	23	A	0.60268	12	301	unitarity.
148098	148406	24	A	0.99	1	302	And
148428	148706	24	A	0.70936	2	303	that's
148738	148934	24	A	1.0	3	304	one
148972	149318	24	A	0.99999	4	305	reason
149404	149798	24	A	0.98922	5	306	for
149884	150434	24	A	0.99998	6	307	studying
150482	150866	24	A	0.99983	7	308	quantum
150898	151382	24	A	0.99981	8	309	information
151516	151814	24	A	1.0	9	310	to
151852	152150	24	A	0.99996	10	311	learn
152220	152550	24	A	0.64	11	312	more
152620	152998	24	A	1.0	12	313	about
153084	153334	24	A	1.0	13	314	the
153372	154318	24	A	0.99677	14	315	FEP
154514	154874	24	A	0.51	15	316	and
154912	155114	24	A	0.85255	16	317	so
155152	155306	24	A	1.0	17	318	to
155328	155514	24	A	0.99999	18	319	learn
155552	155802	24	A	0.98	19	320	more
155856	156170	24	A	1.0	20	321	about
156240	156646	24	A	0.9979	21	322	active
156678	157238	24	A	0.91986	22	323	inference
157334	157690	24	A	1.0	23	324	and
157760	157994	24	A	1.0	24	325	what
158032	158186	24	A	0.97	25	326	the
158208	158486	24	A	0.83273	26	327	theory
158518	158666	24	A	1.0	27	328	of
158688	159046	24	A	0.99894	28	329	active
159078	159542	24	A	0.97953	29	330	inference
159606	159882	24	A	0.99967	30	331	says
159936	160346	24	A	1.0	31	332	about
160448	161100	24	A	0.99961	32	333	agents.
162990	163402	25	A	0.53	1	334	And
163456	163770	25	A	0.86306	2	335	last
163840	164122	25	A	0.99993	3	336	time,
164176	164442	25	A	0.76431	4	337	we
164496	164906	25	A	0.99997	5	338	talked
165008	165226	25	A	1.0	6	339	a
165248	165626	25	A	0.99999	7	340	lot
165728	166380	25	A	1.0	8	341	about
167090	167790	25	A	1.0	9	342	the
167940	168666	25	A	0.95186	10	343	constraints
168698	168846	25	A	0.99833	11	344	that
168868	169006	25	A	0.99991	12	345	are
169028	169402	25	A	0.95511	13	346	imposed
169466	169646	25	A	0.99999	14	347	by
169668	169806	25	A	0.99	15	348	a
169828	170202	25	A	0.99999	16	349	limited
170266	170494	25	A	1.0	17	350	free
170532	170830	25	A	0.99998	18	351	energy
170900	171530	25	A	0.99986	19	352	supply
171610	171902	25	A	0.99992	20	353	on
171956	172222	25	A	0.99986	21	354	any
172276	172880	25	A	0.99985	22	355	agent.
174050	174634	26	A	0.79722	1	356	Recall
174682	174846	26	A	1.0	2	357	that
174868	175102	26	A	0.99998	3	358	we
175156	175422	26	A	0.69267	4	359	talked
175476	175742	26	A	0.95	5	360	about
175796	175966	26	A	1.0	6	361	the
175988	176270	26	A	0.99241	7	362	fact
176340	176766	26	A	1.0	8	363	that
176868	177086	26	A	0.99999	9	364	in
177108	177246	26	A	1.0	10	365	the
177268	177674	26	A	0.99991	11	366	absence
177722	177982	26	A	1.0	12	367	of
178036	178442	26	A	0.99998	13	368	sources
178506	178686	26	A	1.0	14	369	of
178708	178906	26	A	1.0	15	370	free
178948	179540	26	A	0.91873	16	371	energy
181670	182130	26	A	1.0	17	372	within
182200	182434	26	A	0.62	18	373	an
182472	183060	26	A	0.99989	19	374	agent
183750	184162	26	A	0.99993	20	375	so
184216	184386	26	A	0.99998	21	376	as
184408	184546	26	A	0.99998	22	377	long
184568	184706	26	A	1.0	23	378	as
184728	184866	26	A	1.0	24	379	you
184888	185406	26	A	0.9988	25	380	conserve
185438	185730	26	A	1.0	26	381	energy
185800	186610	26	A	0.892	27	382	globally
186950	187314	26	A	0.99935	28	383	that
187352	187506	26	A	1.0	29	384	the
187528	187714	26	A	0.97	30	385	free
187752	188050	26	A	0.74231	31	386	energy
188120	188354	26	A	0.78704	32	387	that
188392	188642	26	A	0.99971	33	388	each
188696	189058	26	A	0.99997	34	389	agent
189144	189678	26	A	0.54305	35	390	uses
189774	189986	26	A	0.99994	36	391	has
190008	190194	26	A	0.99	37	392	to
190232	190386	26	A	0.99999	38	393	come
190408	190594	26	A	0.99999	39	394	from
190632	190882	26	A	1.0	40	395	its
190936	191626	26	A	0.64123	41	396	environment.
191758	192242	27	A	0.93873	1	397	That's
192306	192754	27	A	0.99998	2	398	clearly
192802	193014	27	A	1.0	3	399	true
193052	193254	27	A	0.97666	4	400	for
193292	193590	27	A	0.97	5	401	us.
193660	193894	28	A	0.85469	1	402	We
193932	194134	28	A	0.99826	2	403	have
194172	194470	28	A	1.0	3	404	to
194540	195042	28	A	0.99999	4	405	consume
195106	195714	28	A	0.66428	5	406	oxygen
195762	195974	28	A	0.93	6	407	and
196012	196214	28	A	0.99998	7	408	eat
196252	196550	28	A	0.99623	8	409	food
196620	196806	28	A	1.0	9	410	and
196828	197014	28	A	1.0	10	411	things
197052	197206	28	A	1.0	11	412	like
197228	197462	28	A	0.99998	12	413	that
197516	197686	28	A	1.0	13	414	to
197708	197942	28	A	1.0	14	415	keep
197996	198262	28	A	1.0	15	416	running
198316	198582	28	A	0.71615	16	417	as
198636	199510	28	A	1.0	17	418	systems.
200490	200998	29	A	1.0	1	419	And
201084	201382	29	A	1.0	2	420	we
201436	201874	29	A	0.88624	3	421	discussed
201922	202086	29	A	0.74	4	422	a
202108	202294	29	A	1.0	5	423	little
202332	202726	29	A	1.0	6	424	bit
202828	203190	29	A	1.0	7	425	this
203260	204150	29	A	0.98007	8	426	theorem
204590	205098	29	A	0.99919	9	427	that
205184	205482	29	A	1.0	10	428	if
205536	206140	29	A	0.77	11	429	two
206590	207254	29	A	0.81031	12	430	reference
207302	207782	29	A	0.99993	13	431	frames
207846	208122	29	A	0.93219	14	432	or
208176	208614	29	A	0.99243	15	433	quantum
208662	209430	29	A	0.99988	16	434	processes,
209510	209754	29	A	1.0	17	435	q
209792	209946	29	A	1.0	18	436	One
209968	210154	29	A	0.88	19	437	and
210192	210394	29	A	1.0	20	438	Q
210432	210922	29	A	1.0	21	439	Two
211056	211542	29	A	0.78553	22	440	don't
211606	212410	29	A	0.90765	23	441	commute,
212830	213194	29	A	1.0	24	442	they
213232	213386	29	A	0.99999	25	443	have
213408	213498	29	A	1.0	26	444	to
213504	213674	29	A	0.99997	27	445	be
213712	214246	29	A	0.57238	28	446	implemented
214278	214666	29	A	0.99998	29	447	by
214768	215446	29	A	0.99959	30	448	compartments
215478	215674	29	A	0.99979	31	449	that
215712	216354	29	A	0.99997	32	450	communicate
216422	216970	29	A	0.99886	33	451	classically.
217050	217246	30	A	1.0	1	452	And
217268	217466	30	A	0.99113	2	453	we'll
217498	217694	30	A	1.0	3	454	use
217732	217982	30	A	0.99981	4	455	this
218036	218842	30	A	0.46355	5	456	extensively
218906	219520	30	A	1.0	6	457	today.
220450	220814	31	A	0.99999	1	458	But
220852	221006	31	A	1.0	2	459	the
221028	221214	31	A	1.0	3	460	bottom
221252	221502	31	A	0.9801	4	461	line
221556	221822	31	A	0.7878	5	462	last
221876	222142	31	A	0.99993	6	463	time
222196	222366	31	A	1.0	7	464	was
222388	222622	31	A	0.85035	8	465	that
222676	223034	31	A	0.99998	9	466	physics
223082	223514	31	A	0.95999	10	467	alone
223562	223774	31	A	0.99999	11	468	gives
223812	224062	31	A	1.0	12	469	us
224116	225178	31	A	0.58517	13	470	compartmentalization
225274	225534	31	A	0.99486	14	471	in
225572	226074	31	A	1.0	15	472	systems
226122	226474	31	A	0.96669	16	473	whenever
226522	226686	31	A	1.0	17	474	the
226708	227146	31	A	1.0	18	475	systems
227178	227374	31	A	0.99999	19	476	are
227412	227882	31	A	0.99968	20	477	complex
227946	228222	31	A	1.0	21	478	enough
228276	228446	31	A	1.0	22	479	to
228468	228810	31	A	0.8728	23	480	have
228900	229806	31	A	0.94198	24	481	multiple
229998	230526	31	A	0.54927	25	482	kinds
230558	230706	31	A	1.0	26	483	of
230728	231310	31	A	0.99984	27	484	measurements
231390	231586	31	A	0.99998	28	485	that
231608	231794	31	A	0.99989	29	486	they
231832	232094	31	A	0.99195	30	487	can't
232142	232622	31	A	0.95144	31	488	deploy
232686	233970	31	A	0.84659	32	489	simultaneously.
236390	236850	32	A	0.99992	1	490	So
236920	237106	32	A	0.99995	2	491	where
237128	237326	32	A	0.77137	3	492	we're
237358	237940	32	A	0.99997	4	493	going
238870	239570	32	A	1.0	5	494	today,
239720	240126	32	A	0.9993	6	495	we're
240158	240402	32	A	0.99997	7	496	going
240456	241060	32	A	1.0	8	497	to
242090	242550	32	A	0.99995	9	498	start
242620	242854	32	A	0.99996	10	499	from
242892	243286	32	A	0.99981	11	500	this
243388	243702	32	A	0.99997	12	501	place
243756	243974	32	A	0.99979	13	502	we
244012	244262	32	A	0.99999	14	503	left
244316	244582	32	A	1.0	15	504	off
244636	244902	32	A	0.99999	16	505	last
244956	245462	32	A	0.99977	17	506	time
245596	245942	32	A	1.0	18	507	of
245996	246214	32	A	1.0	19	508	the
246252	246866	32	A	0.90988	20	509	possibility
246978	247302	32	A	1.0	21	510	of
247356	247862	32	A	0.99945	22	511	agents
247996	248246	32	A	0.99994	23	512	that
248268	248454	32	A	0.99996	24	513	are
248492	249830	32	A	0.99849	25	514	compartmentalized
250650	251254	32	A	1.0	26	515	and
251372	251750	32	A	0.99976	27	516	into
251820	252386	32	A	0.99962	28	517	compartments
252418	252566	32	A	0.99941	29	518	that
252588	252774	32	A	0.99995	30	519	have
252812	252966	32	A	1.0	31	520	to
252988	253602	32	A	0.99993	32	521	communicate
253666	254470	32	A	0.73435	33	522	classically.
255070	255434	33	A	0.99501	1	523	So
255472	255638	33	A	0.98711	2	524	we're
255654	255786	33	A	0.50761	3	525	going
255808	255994	33	A	1.0	4	526	to
256032	256234	33	A	0.99999	5	527	talk
256272	256618	33	A	1.0	6	528	about
256704	257146	33	A	0.99971	7	529	agents
257248	257466	33	A	0.99997	8	530	that
257488	257626	33	A	0.99974	9	531	can
257648	257882	33	A	0.99998	10	532	be
257936	259110	33	A	0.99966	11	533	compartmentalized
259190	259482	33	A	0.99985	12	534	into
259536	260022	33	A	0.99987	13	535	multiple
260086	261270	33	A	0.58642	14	536	subagents
261430	261802	33	A	0.99939	15	537	that
261856	262122	33	A	0.99999	16	538	share
262176	262346	33	A	1.0	17	539	an
262368	262950	33	A	0.98124	18	540	environment,
263030	263226	33	A	1.0	19	541	the
263248	263974	33	A	0.99917	20	542	environment
264102	264646	33	A	0.75617	21	543	consisting
264678	264922	33	A	0.83	22	544	of
264976	265770	33	A	0.99926	23	545	Bob
266270	266742	33	A	1.0	24	546	and
266816	267054	33	A	0.99997	25	547	how
267092	267342	33	A	0.70817	26	548	those
267396	267902	33	A	0.99985	27	549	agents
268036	268382	33	A	0.99997	28	550	talk
268436	268846	33	A	1.0	29	551	about
268948	269406	33	A	0.99999	30	552	that
269508	269946	33	A	0.99999	31	553	shared
269978	270830	33	A	0.90043	32	554	environment.
271490	271854	34	A	0.99996	1	555	So
271892	272046	34	A	1.0	2	556	the
272068	272554	34	A	0.99993	3	557	motivation
272602	272814	34	A	0.99998	4	558	for
272852	273054	34	A	1.0	5	559	this
273092	273342	34	A	0.99997	6	560	is
273396	274000	34	A	0.99999	7	561	simple.
274450	274954	35	A	0.58913	1	562	It's
275002	275310	35	A	0.99999	2	563	that
275380	275614	35	A	1.0	3	564	what
275652	275806	35	A	1.0	4	565	we
275828	276062	35	A	0.72377	5	566	do
276116	276286	35	A	1.0	6	567	all
276308	276494	35	A	0.9	7	568	the
276532	276830	35	A	0.99927	8	569	time
276900	277086	35	A	0.9956	9	570	is
277108	277246	35	A	1.0	10	571	a
277268	277550	35	A	1.0	11	572	group
277620	278250	35	A	0.99999	12	573	activity.
278330	278574	36	A	0.96	1	574	And
278612	278766	36	A	1.0	2	575	what
278788	278950	36	A	0.99999	3	576	we're
278970	279202	36	A	0.99968	4	577	doing
279256	279426	36	A	0.99999	5	578	right
279448	279634	36	A	1.0	6	579	now
279672	279874	36	A	0.85052	7	580	is
279912	280018	36	A	1.0	8	581	a
280024	280290	36	A	0.59	9	582	group
280360	280942	36	A	0.99998	10	583	activity
281006	281234	36	A	0.99999	11	584	that
281272	281982	36	A	0.99633	12	585	involves
282126	282622	36	A	0.78163	13	586	sharing
282686	282866	36	A	1.0	14	587	an
282888	283470	36	A	0.85445	15	588	environment.
283550	283886	37	A	0.99012	1	589	What's
283918	284206	37	A	0.99995	2	590	shown
284238	284386	37	A	0.99998	3	591	on
284408	284594	37	A	0.99992	4	592	this
284632	285218	37	A	0.99999	5	593	screen
285384	285762	37	A	1.0	6	594	and
285816	286130	37	A	1.0	7	595	talking
286200	286434	37	A	1.0	8	596	about
286472	287060	37	A	1.0	9	597	it.
287430	288180	38	A	1.0	1	598	And
289350	289666	38	A	1.0	2	599	the
289688	290018	38	A	0.9927	3	600	whole
290104	290450	38	A	0.99994	4	601	post
290520	291358	38	A	0.99328	5	602	session
291534	292350	38	A	0.99941	6	603	discussion
292430	293060	38	A	0.73742	7	604	process
293450	293814	38	A	0.63384	8	605	will
293852	294054	38	A	0.51721	9	606	be
294092	294390	38	A	0.99999	10	607	another
294460	294886	38	A	0.76735	11	608	example
294988	295254	38	A	1.0	12	609	of
295292	295542	38	A	0.99997	13	610	just
295596	295814	38	A	1.0	14	611	that
295852	296006	38	A	0.99999	15	612	sort
296028	296214	38	A	0.96	16	613	of
296252	296886	38	A	0.99977	17	614	thing.
297068	297846	39	A	0.50921	1	615	So
298028	298374	39	A	1.0	2	616	to
298412	298614	39	A	1.0	3	617	talk
298652	298902	39	A	1.0	4	618	about
298956	299442	39	A	0.53399	5	619	science
299506	299686	39	A	1.0	6	620	at
299708	300086	39	A	1.0	7	621	all
300188	300454	39	A	0.9999	8	622	or
300492	300694	39	A	1.0	9	623	to
300732	300934	39	A	0.99999	10	624	talk
300972	301270	39	A	1.0	11	625	about
301340	301574	39	A	0.99999	12	626	any
301612	301766	39	A	0.99999	13	627	kind
301788	301926	39	A	1.0	14	628	of
301948	302230	39	A	0.99999	15	629	social
302300	302774	39	A	0.56652	16	630	relations
302892	303174	39	A	0.92871	17	631	or
303212	303414	39	A	1.0	18	632	to
303452	303654	39	A	0.99999	19	633	talk
303692	303954	39	A	1.0	20	634	about
304012	304330	39	A	0.99977	21	635	anything
304400	304634	39	A	1.0	22	636	other
304672	304970	39	A	0.94874	23	637	than
305040	306090	39	A	0.97522	24	638	solipsism,
306430	306794	39	A	0.99999	25	639	we
306832	306986	39	A	0.99999	26	640	have
307008	307146	39	A	1.0	27	641	to
307168	307258	39	A	0.99999	28	642	be
307264	307386	39	A	0.98903	29	643	able
307408	307594	39	A	0.68	30	644	to
307632	307882	39	A	1.0	31	645	talk
307936	308250	39	A	1.0	32	646	about
308320	308650	39	A	0.99999	33	647	how
308720	309302	39	A	0.99998	34	648	multiple
309366	309930	39	A	0.99971	35	649	agents
310080	310998	39	A	0.99985	36	650	communicate
311094	311450	39	A	1.0	37	651	about
311520	311802	39	A	1.0	38	652	some
311856	312246	39	A	1.0	39	653	shared
312278	313130	39	A	0.99998	40	654	environment.
