start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
82420	83120	A	1.0	3	12	163	or
83270	83680	A	0.75802	3	13	164	about
83750	84080	A	0.99999	3	14	165	this
84150	84432	A	0.99635	3	15	166	low
84486	84908	A	0.99747	3	16	167	road
85014	85284	A	0.92517	3	17	168	high
85322	85910	A	0.89224	3	18	169	road
87160	88208	A	0.54949	3	19	170	construct
88384	88676	A	1.0	3	20	171	that
88698	88884	A	0.91704	3	21	172	is
88922	89172	A	0.99886	3	22	173	used
89226	89396	A	0.99977	3	23	174	in
89418	89840	A	0.74535	3	24	175	chapters
89920	90164	A	1.0	3	25	176	two
90202	90356	A	1.0	3	26	177	and
90378	90950	A	0.81	3	27	178	three?
94220	94584	A	1.0	4	1	179	Just
94622	95076	A	0.5631	4	2	180	broadly,
95108	95352	A	0.99938	4	3	181	how
95406	95576	A	0.99859	4	4	182	did
95598	95736	A	1.0	4	5	183	the
95758	96084	A	0.99647	4	6	184	approach
96132	96296	A	1.0	4	7	185	of
96318	96596	A	0.99985	4	8	186	chapter
96628	96824	A	1.0	4	9	187	three
96862	97112	A	0.8268	4	10	188	feel
97166	97336	A	0.9999	4	11	189	different
97358	97544	A	0.71192	4	12	190	than
97582	97736	A	1.0	4	13	191	the
97758	98308	A	0.99936	4	14	192	approach
98404	98712	A	1.0	4	15	193	or
98766	98996	A	1.0	4	16	194	the
99038	99432	A	0.94367	4	17	195	topics
99496	99820	A	1.0	4	18	196	of
99890	100344	A	0.99802	4	19	197	chapter
100392	100990	A	0.99	4	20	198	two?
112160	112744	A	0.69044	5	1	199	JF
112792	112908	A	1.0	5	2	200	and
112914	113084	A	0.99	5	3	201	then
113122	113900	A	0.99659	5	4	202	Ali.
115620	115984	B	0.55	5	5	203	I
116022	116224	B	1.0	5	6	204	just
116262	116416	B	0.99875	5	7	205	want.
116438	116528	A	1.0	5	8	206	To
116534	116656	A	0.99996	5	9	207	make
116678	116864	A	0.98	5	10	208	the
116902	117244	A	0.27428	5	11	209	Joe
117292	117596	A	0.99964	5	12	210	comment
117628	118210	A	0.89	5	13	211	that
118980	119296	A	1.0	5	14	212	the.
119318	119504	B	0.98441	5	15	213	High
119542	119792	B	0.99221	5	16	214	road
119846	120156	B	0.99993	5	17	215	approach
120188	120384	B	0.764	5	18	216	is
120422	120864	B	0.9998	5	19	217	what
120982	121408	B	0.66	5	20	218	first
121494	121916	B	0.75192	5	21	219	grabbed.
121948	122096	A	1.0	5	22	220	Me
122118	122256	A	0.99996	5	23	221	when
122278	122464	A	0.99	5	24	222	I
122502	123052	A	0.47342	5	25	223	encountered
123116	123296	A	1.0	5	26	224	the
123318	123504	A	0.99	5	27	225	free
123542	123840	A	0.99359	5	28	226	energy
123910	124572	A	0.37349	5	29	227	principle.
124716	125072	B	0.71	6	1	228	That
125126	125488	B	0.79753	6	2	229	what
125574	125920	B	0.70187	6	3	230	really
125990	126636	B	0.86217	6	4	231	fascinated
126668	126816	B	1.0	6	5	232	me,
126838	127036	B	1.0	6	6	233	that
127078	127236	B	0.99951	6	7	234	there.
127258	127830	A	0.99982	6	8	235	Was
128600	128916	A	1.0	6	9	236	an
128938	129376	A	0.96665	6	10	237	attempt
129408	130036	A	0.99	6	11	238	at
130218	130516	A	0.67	6	12	239	a
130538	131136	A	0.96676	6	13	240	unifying
131168	131556	A	0.90464	6	14	241	answer.
131658	132310	B	0.94	6	15	242	To
133080	133492	B	0.99989	6	16	243	self
133546	134420	B	0.9948	6	17	244	organization,
135720	136820	B	0.93971	6	18	245	cognition.
140380	140792	A	0.57	7	1	246	That
140846	141016	A	0.99996	7	2	247	this
141038	141224	A	0.7316	7	3	248	could.
141262	141416	B	1.0	7	4	249	All
141438	141576	B	1.0	7	5	250	be
141598	141844	B	0.99981	7	6	251	brought
141892	142536	B	1.0	7	7	252	together
142718	143160	B	0.99998	7	8	253	around
143230	143656	B	0.71926	7	9	254	some
143758	144760	B	0.98443	7	10	255	relatively.
145740	146356	A	0.94818	7	11	256	Sparse
146388	146632	A	0.9999	7	12	257	number
146686	147096	A	0.68	7	13	258	of
147198	148004	A	0.98581	7	14	259	concepts.
148132	148468	A	0.95528	7	15	260	That's
148484	148664	A	0.85318	7	16	261	what
148702	148996	A	0.89385	7	17	262	grabbed
149028	149224	A	1.0	7	18	263	me
149262	149416	A	0.99999	7	19	264	much
149438	149576	A	1.0	7	20	265	more
149598	149784	A	0.89812	7	21	266	than
149822	150120	A	1.0	7	22	267	the
150190	150472	A	0.91627	7	23	268	lower
150526	151130	A	0.98288	7	24	269	road.
153280	153644	A	0.99928	8	1	270	Thank
153682	154270	A	0.99951	8	2	271	you,
154640	155176	A	0.96478	8	3	272	Ali
155208	155404	A	0.44	8	4	273	and
155442	155644	A	0.79	8	5	274	then
155682	156300	A	0.31858	8	6	275	Ben?
159040	159404	C	0.97487	9	1	276	Well,
159442	159788	C	1.0	9	2	277	yeah,
159874	160216	C	0.99998	9	3	278	reading
160248	160664	C	0.89044	9	4	279	chapter
160712	160972	C	1.0	9	5	280	three
161026	161340	C	0.99999	9	6	281	actually
161410	162220	C	0.65994	9	7	282	clarified
162800	163260	C	0.99979	9	8	283	my
163330	163896	C	0.9994	9	9	284	previously
163928	164728	C	0.60781	9	10	285	held,
164904	165196	C	0.97385	9	11	286	in
165218	165452	C	0.9999	9	12	287	fact
165506	165772	C	0.99168	9	13	288	wrong
165826	166312	C	0.95826	9	14	289	belief
166376	166990	C	1.0	9	15	290	that
168480	169096	C	0.95191	9	16	291	previously
169128	169324	C	1.0	9	17	292	I
169362	169612	C	0.99999	9	18	293	thought
169666	170076	C	1.0	9	19	294	that
170178	170444	C	0.54	9	20	295	a
170482	170684	C	0.99952	9	21	296	low
170722	171164	C	0.99494	9	22	297	road
171282	171564	C	0.99999	9	23	298	was
171602	171756	C	0.97	9	24	299	a
171778	171916	C	0.99985	9	25	300	kind
171938	172510	C	0.99	9	26	301	of
172880	173388	C	0.55632	9	27	302	bottom
173474	173688	C	0.5194	9	28	303	off
173714	174076	C	0.8932	9	29	304	approach
174108	174256	C	1.0	9	30	305	and
174278	174416	C	0.93	9	31	306	the
174438	174624	C	0.9998	9	32	307	high
174662	174912	C	0.99966	9	33	308	road
174966	175472	C	0.99999	9	34	309	is
175606	175952	C	0.97551	9	35	310	top
176006	176272	C	0.95858	9	36	311	down
176326	176716	C	0.91514	9	37	312	approach.
176748	177330	C	0.82103	9	38	313	But
177880	178244	C	1.0	9	39	314	now
178282	178436	C	0.99	9	40	315	I
178458	178692	C	0.54846	9	41	316	see
178746	179300	C	1.0	9	42	317	that
179450	179764	C	0.97705	9	43	318	low
179802	180100	C	0.98678	9	44	319	road
180170	180404	C	0.99999	9	45	320	was
180442	181030	C	0.61875	9	46	321	basically
182200	182832	C	0.92833	9	47	322	tackling
182896	183124	C	1.0	9	48	323	the
183162	183460	C	0.99997	9	49	324	problem
183530	184196	C	1.0	9	50	325	of
184378	184848	C	0.99953	9	51	326	active
184864	185424	C	0.54301	9	52	327	inference
185472	185732	C	1.0	9	53	328	from
185786	186004	C	1.0	9	54	329	the
186042	186624	C	0.99338	9	55	330	inferential
186672	186884	C	1.0	9	56	331	point
186922	187028	C	1.0	9	57	332	of
187034	187492	C	0.99686	9	58	333	view
187626	188068	C	0.95	9	59	334	and
188154	188356	C	0.99992	9	60	335	from
188378	188852	C	0.98	9	61	336	the
188986	189632	C	0.99528	9	62	337	statistical
189696	189936	C	1.0	9	63	338	and
189978	190484	C	0.92618	9	64	339	inferential
190532	190744	C	0.99	9	65	340	point
190782	190936	C	1.0	9	66	341	of
190958	191192	C	0.99992	9	67	342	view.
191246	191752	C	0.99992	9	68	343	But
191886	192136	C	0.6716	9	69	344	in
192158	192344	C	0.52	9	70	345	the
192382	192584	C	0.97962	9	71	346	high
192622	193210	C	0.89387	9	72	347	road
193820	194376	C	0.56706	9	73	348	we
194478	194792	C	0.99975	9	74	349	have
194846	195064	C	0.74	9	75	350	a
195102	195352	C	0.99331	9	76	351	much
195406	196010	C	1.0	9	77	352	more
197020	197988	C	0.63433	9	78	353	generalized
198084	198488	C	0.64	9	79	354	and
198574	198824	C	0.99946	9	80	355	much
198862	199450	C	1.0	9	81	356	more,
200140	200596	C	0.99676	9	82	357	let's
200628	201016	C	0.98149	9	83	358	say,
201118	201384	C	1.0	9	84	359	all
201422	202520	C	0.39497	9	85	360	encompassing
203680	204140	C	0.99578	9	86	361	view
204210	204492	C	1.0	9	87	362	to
204546	205176	C	0.98748	9	88	363	tackle
205288	205564	C	1.0	9	89	364	the
205602	205852	C	0.99998	9	90	365	problem
205906	206076	C	1.0	9	91	366	of
206098	206456	C	0.91483	9	92	367	active
206488	206984	C	0.99959	9	93	368	inference,
207032	207820	C	0.99891	9	94	369	namely
208560	208972	C	0.99999	9	95	370	by
209026	209244	C	0.9903	9	96	371	way
209282	209532	C	1.0	9	97	372	of
209586	210104	C	0.9999	9	98	373	defining
210152	210584	C	0.99893	9	99	374	markup
210632	211240	C	0.99986	9	100	375	blankets
211320	211708	C	0.76	9	101	376	and
211794	212044	C	1.0	9	102	377	all
212082	212524	C	1.0	9	103	378	the
212642	213320	C	0.95188	9	104	379	properties
213400	213692	C	1.0	9	105	380	of
213746	214060	C	1.0	9	106	381	living
214130	214808	C	0.99998	9	107	382	organisms
214824	214956	C	1.0	9	108	383	and
214978	215164	C	0.99994	9	109	384	so
215202	215790	C	1.0	9	110	385	on.
216800	217308	A	0.99973	9	111	386	Awesome.
217394	217656	A	0.92663	9	112	387	Thank
217698	218384	A	0.9999	9	113	388	you,
218582	219132	A	0.99973	9	114	389	Ben.
219196	219328	A	1.0	10	1	390	And
219334	219552	A	0.63	10	2	391	then
219606	219872	A	0.99996	10	3	392	anyone
219926	220144	A	0.99997	10	4	393	else
220182	220384	A	0.99998	10	5	394	who
220422	220812	A	0.99346	10	6	395	raises
220876	221056	A	0.99973	10	7	396	their
221078	221312	A	0.99996	10	8	397	hand.
221366	221536	A	1.0	10	9	398	And
221558	221840	A	0.99959	10	10	399	also
221910	222096	A	0.99603	10	11	400	you
222118	222256	A	1.0	10	12	401	can
222278	222416	A	0.99999	10	13	402	take
222438	222636	A	0.99985	10	14	403	notes
222668	222768	A	1.0	10	15	404	on
222774	222944	A	0.9987	10	16	405	this
222982	223184	A	0.99997	10	17	406	idea
223222	223376	A	0.78	10	18	407	of
223398	223536	A	1.0	10	19	408	the
223558	223744	A	1.0	10	20	409	book,
223782	224080	A	0.56743	10	21	410	like
224150	224384	A	0.97635	10	22	411	high
224422	224720	A	0.99836	10	23	412	road
224790	225388	A	0.88701	10	24	413	generally.
225484	226028	A	0.50772	10	25	414	Ben
226124	226336	A	0.97	10	26	415	and
226358	226544	A	0.94	10	27	416	then
226582	227280	A	0.75215	10	28	417	Mike.
227780	228530	D	0.98	10	29	418	Yeah,
229220	229536	D	0.98	10	30	419	I
229558	229744	D	0.99975	10	31	420	think
229782	229936	D	0.99974	10	32	421	for
229958	230096	D	1.0	10	33	422	me
230118	230256	D	0.99998	10	34	423	as
230278	230704	D	0.99998	10	35	424	well,
230822	231104	D	0.9994	10	36	425	this
231142	231448	D	0.99985	10	37	426	chapter
231484	231684	D	1.0	10	38	427	three
231722	231828	D	0.66	10	39	428	and
231834	231956	D	1.0	10	40	429	the
231978	232116	D	0.99156	10	41	430	high
232138	232324	D	0.99794	10	42	431	road
232362	232564	D	0.99984	10	43	432	has
232602	233190	D	0.99996	10	44	433	been
233640	234004	D	0.62	10	45	434	an
234042	234432	D	0.74858	10	46	435	easier
234496	234772	D	0.99203	10	47	436	road
234826	235044	D	0.99995	10	48	437	in.
235082	235380	D	0.83	10	49	438	And
235450	235588	D	1.0	10	50	439	the
235594	235716	D	0.99992	10	51	440	thing
235738	235828	D	1.0	10	52	441	that
235834	235956	D	0.93	10	53	442	I
235978	236368	D	0.99946	10	54	443	noticed
236384	236564	D	0.71357	10	55	444	about
236602	236708	D	1.0	10	56	445	it
236714	236836	D	0.99976	10	57	446	was,
236858	236996	D	1.0	10	58	447	it
237018	237252	D	0.99914	10	59	448	seems
237306	237476	D	0.61	10	60	449	to
237498	237972	D	1.0	10	61	450	me,
238106	238356	D	0.91505	10	62	451	so
238378	238516	D	1.0	10	63	452	they
238538	238676	D	0.99997	10	64	453	say
238698	238788	D	0.99997	10	65	454	in
238794	238916	D	1.0	10	66	455	the
238938	239344	D	0.71854	10	67	456	introduction,
239392	239652	D	1.0	10	68	457	that
239706	240048	D	0.99875	10	69	458	active
240064	240416	D	0.99334	10	70	459	inference
240448	240560	D	0.99996	10	71	460	is
240570	240696	D	0.99	10	72	461	a
240718	241480	D	0.99995	10	73	462	normative
242060	242756	D	0.99885	10	74	463	theory.
242868	243144	D	1.0	11	1	464	I
243182	243384	D	0.99998	11	2	465	feel
243422	243576	D	0.99984	11	3	466	like
243598	243784	D	0.84	11	4	467	the
243822	244024	D	0.97829	11	5	468	high
244062	244312	D	0.9977	11	6	469	road,
244366	244488	D	1.0	11	7	470	to
244494	244712	D	0.86	11	8	471	me,
244766	245140	D	0.5651	11	9	472	feels
245220	245476	D	0.97479	11	10	473	there's
245508	245656	D	0.99997	11	11	474	much
245678	245864	D	1.0	11	12	475	more
245902	246948	D	0.85576	11	13	476	normativity
247124	247416	D	0.99963	11	14	477	in
247438	247576	D	1.0	11	15	478	the
247598	247784	D	0.9133	11	16	479	high
247822	248264	D	0.99776	11	17	480	road.
248382	248628	D	0.99983	11	18	481	It's
248644	248776	D	1.0	11	19	482	an
248798	249080	D	1.0	11	20	483	account
249150	249432	D	1.0	11	21	484	of
249486	249752	D	1.0	11	22	485	what
249806	250660	D	0.99962	11	23	486	organisms
250740	250984	D	0.99931	11	24	487	have
251022	251176	D	1.0	11	25	488	to
251198	251480	D	0.99997	11	26	489	do.
251550	251736	D	1.0	11	27	490	And
251758	251848	D	1.0	11	28	491	I
251854	252410	D	0.99985	11	29	492	think
253580	254036	D	0.99887	11	30	493	compared
254068	254168	D	1.0	11	31	494	to
254174	254296	D	1.0	11	32	495	the
254318	254564	D	0.99113	11	33	496	previous
254612	254916	D	0.99999	11	34	497	chapter,
254948	255096	D	0.97	11	35	498	I
255118	255268	D	1.0	11	36	499	think
255294	255576	D	0.99996	11	37	500	chapter
255608	256140	D	1.0	11	38	501	two
256290	256648	D	0.99983	11	39	502	felt
256664	256748	D	1.0	11	40	503	a
256754	256924	D	0.92863	11	41	504	lot
256962	257452	D	1.0	11	42	505	more
257586	258504	D	0.54382	11	43	506	descriptive
258632	258876	D	0.99283	11	44	507	for
258898	259132	D	1.0	11	45	508	me.
259186	259368	D	0.92097	11	46	509	I'm
259384	259516	D	0.97266	11	47	510	not
259538	259724	D	0.99996	11	48	511	sure
259762	259964	D	0.65859	11	49	512	other
260002	260348	D	0.99997	11	50	513	people
260434	260732	D	0.5992	11	51	514	would.
260786	261004	D	0.97856	11	52	515	Maybe
261042	261288	D	0.99467	11	53	516	that's
261304	261436	D	1.0	11	54	517	just
261458	261548	D	1.0	11	55	518	the
261554	261724	D	0.95086	11	56	519	way
261762	261916	D	1.0	11	57	520	that
261938	262028	D	1.0	11	58	521	I
262034	262156	D	1.0	11	59	522	was
262178	262456	D	0.99992	11	60	523	reading
262488	262636	D	1.0	11	61	524	it,
262658	263132	D	0.99999	11	62	525	but
263266	263564	D	0.89	11	63	526	it
263602	263816	D	0.98151	11	64	527	felt
263848	264044	D	0.99999	11	65	528	like
264082	264388	D	0.99995	11	66	529	chapter
264424	264624	D	1.0	11	67	530	three
264662	264816	D	0.97251	11	68	531	was
264838	264928	D	1.0	11	69	532	a
264934	265056	D	0.99975	11	70	533	lot
265078	265264	D	1.0	11	71	534	more
265302	265408	D	0.99489	11	72	535	kind
265414	265584	D	1.0	11	73	536	of
265622	265776	D	0.56	11	74	537	it
265798	265936	D	0.99676	11	75	538	had
265958	266048	D	1.0	11	76	539	a
266054	266176	D	1.0	11	77	540	more
266198	266652	D	0.99955	11	78	541	normative
266716	267084	D	0.83	11	79	542	force
267132	267296	D	1.0	11	80	543	to
267318	267456	D	1.0	11	81	544	it
267478	267856	D	0.57	11	82	545	that
267958	268176	D	1.0	11	83	546	I
268198	268384	D	0.99992	11	84	547	really
268422	269200	D	0.99222	11	85	548	enjoyed.
270420	270784	A	0.99994	12	1	549	Thank
270822	271072	A	0.99991	12	2	550	you,
271126	271840	A	0.94702	12	3	551	Mike.
281430	281794	E	0.60753	13	1	552	There
281832	281986	E	0.99557	13	2	553	we
282008	282434	E	0.99998	13	3	554	go.
282552	283220	E	0.75347	13	4	555	Sorry,
283830	284242	E	0.99994	13	5	556	my
284296	284610	E	1.0	13	6	557	computer
284680	284866	E	0.6201	13	7	558	was
284888	285026	E	0.99969	13	8	559	not
285048	285970	E	0.50964	13	9	560	responding.
286630	286994	E	0.99925	13	10	561	So
287032	287198	E	1.0	13	11	562	I
287224	287366	E	1.0	13	12	563	went
287388	287622	E	0.98578	13	13	564	through
287676	287894	E	0.53	13	14	565	a
287932	288374	E	1.0	13	15	566	similar
288492	288918	E	0.99999	13	16	567	experience
289004	289254	E	0.98946	13	17	568	as
289292	289586	E	0.75924	13	18	569	Ollie
289618	290114	E	0.9814	13	19	570	described
290162	290326	E	1.0	13	20	571	in
290348	290534	E	1.0	13	21	572	terms
290572	290870	E	1.0	13	22	573	of
290940	291174	E	0.99998	13	23	574	going
291212	291414	E	1.0	13	24	575	into
291452	291606	E	1.0	13	25	576	it,
291628	291814	E	0.98433	13	26	577	thinking
291852	292054	E	0.99947	13	27	578	about
292092	292498	E	0.70455	13	28	579	bottoms
292514	292694	E	0.8	13	29	580	up
292732	292934	E	1.0	13	30	581	and
292972	293174	E	0.99998	13	31	582	top
293212	293462	E	0.9447	13	32	583	down
293516	293782	E	1.0	13	33	584	and
293836	294054	E	1.0	13	34	585	coming
294092	294246	E	1.0	13	35	586	out
294268	294358	E	1.0	13	36	587	of
294364	294534	E	1.0	13	37	588	it,
294572	294726	E	0.99999	13	38	589	thinking
294748	294934	E	0.74815	13	39	590	about
294972	295126	E	1.0	13	40	591	it
295148	295910	E	0.82005	13	41	592	differently.
297710	298026	E	0.87	13	42	593	I
298048	298186	E	0.99992	13	43	594	feel
298208	298346	E	0.99999	13	44	595	like
298368	298506	E	0.81487	13	45	596	in
298528	298886	E	0.57682	13	46	597	chapter
298918	299114	E	1.0	13	47	598	three
299152	299318	E	0.99974	13	48	599	there's
299334	299466	E	0.98451	13	49	600	still
299488	299578	E	0.99	13	50	601	a
299584	299706	E	0.99994	13	51	602	lot
299728	299914	E	1.0	13	52	603	to
299952	300374	E	0.99756	13	53	604	unpack
300422	300682	E	0.99994	13	54	605	around
300736	300906	E	1.0	13	55	606	the
300928	301366	E	0.96355	13	56	607	Markov
301398	301862	E	0.97094	13	57	608	blanket.
301926	302540	E	0.99809	13	58	609	So
303150	303514	E	1.0	13	59	610	that
303552	303754	E	0.99957	13	60	611	is
303792	304330	E	0.99974	13	61	612	still
304480	305094	E	0.5625	13	62	613	capturing
305142	305354	E	0.73649	13	63	614	this
305392	306118	E	0.89224	13	64	615	inferential
306214	306614	E	0.99999	13	65	616	nature
306662	306874	E	1.0	13	66	617	of
306912	307500	E	1.0	13	67	618	things.
308190	308602	E	0.61	14	1	619	It
308656	308874	E	1.0	14	2	620	still
308912	309114	E	0.99999	14	3	621	has
309152	309306	E	0.98	14	4	622	a
309328	309814	E	0.7915	14	5	623	Bayesian
309862	310182	E	0.99978	14	6	624	quality
310256	310494	E	0.99991	14	7	625	like
310532	310686	E	0.99991	14	8	626	what
310708	310846	E	1.0	14	9	627	we
310868	311198	E	1.0	14	10	628	saw
311284	311534	E	0.5436	14	11	629	in
311572	311994	E	0.99941	14	12	630	chapter
312042	312640	E	0.98	14	13	631	two.
313890	314302	E	1.0	14	14	632	But
314356	314526	E	0.9	14	15	633	it
314548	314974	E	0.9999	14	16	634	also,
315092	315326	E	0.99999	14	17	635	for
315348	315486	E	1.0	14	18	636	me
315508	315598	E	1.0	14	19	637	at
315604	315774	E	0.9993	14	20	638	least,
315812	315966	E	1.0	14	21	639	it
315988	316126	E	0.99974	14	22	640	still
316148	316378	E	0.99998	14	23	641	feels
316394	316478	E	1.0	14	24	642	a
316484	316606	E	1.0	14	25	643	bit
316628	317178	E	0.97303	14	26	644	opaque
317274	317486	E	1.0	14	27	645	at
317508	317646	E	0.99999	14	28	646	this
317668	317854	E	1.0	14	29	647	point
317892	318046	E	1.0	14	30	648	in
318068	318254	E	0.99987	14	31	649	terms
318292	318880	E	0.96	14	32	650	of
320210	320574	E	0.8695	14	33	651	this
320612	320766	E	0.99156	14	34	652	sort
320788	320974	E	1.0	14	35	653	of
321012	321434	E	0.99843	14	36	654	indirect
321482	321958	E	0.59841	14	37	655	influence
321994	322286	E	0.90454	14	38	656	that's
322318	322514	E	0.99996	14	39	657	taking
322552	322802	E	0.99	14	40	658	place
