"Start Time","End Time","Transcript"
"00;01;09;03","00;01;10;00","involved"
"00;01;11;19","00;01;12;01","we're here"
"00;01;12;01","00;01;12;25","in"
"00;01;12;28","00;01;13;15","Livestream"
"00;01;13;15","00;01;13;23","number"
"00;01;13;23","00;01;15;07","45.1,"
"00;01;15;07","00;01;15;16","and"
"00;01;15;16","00;01;15;20","we're"
"00;01;15;20","00;01;15;26","in our"
"00;01;15;26","00;01;16;07","second"
"00;01;16;07","00;01;17;08","discussion"
"00;01;17;08","00;01;17;24","around"
"00;01;17;24","00;01;18;02","this"
"00;01;18;02","00;01;18;28","paper."
"00;01;18;28","00;01;19;19","The Free Energy"
"00;01;19;19","00;01;20;08","Principle"
"00;01;20;08","00;01;20;17","made"
"00;01;20;17","00;01;21;02","simpler"
"00;01;21;02","00;01;21;07","but"
"00;01;21;07","00;01;21;14","not"
"00;01;21;14","00;01;21;22","too"
"00;01;21;22","00;01;22;17","simple"
"00;01;22;23","00;01;23;04","by"
"00;01;23;04","00;01;23;13","first"
"00;01;23;13","00;01;23;22","in de"
"00;01;23;22","00;01;24;08","Costa,"
"00;01;24;08","00;01;24;28","Sajid"
"00;01;24;28","00;01;25;25","Hinds"
"00;01;25;25","00;01;26;08","also"
"00;01;26;08","00;01;26;25","for"
"00;01;26;28","00;01;27;20","Pathologists"
"00;01;27;20","00;01;27;28","and"
"00;01;27;28","00;01;28;19","PAS"
"00;01;28;28","00;01;29;28","and"
"00;01;29;28","00;01;30;13","the video"
"00;01;30;13","00;01;30;20","just"
"00;01;30;20","00;01;30;24","like"
"00;01;30;24","00;01;31;02","all of them"
"00;01;31;02","00;01;31;14","are,"
"00;01;31;14","00;01;32;06","is an"
"00;01;32;06","00;01;32;29","introduction"
"00;01;32;29","00;01;33;04","and"
"00;01;33;04","00;01;34;12","an invitation"
"00;01;34;12","00;01;34;17","for"
"00;01;34;17","00;01;34;25","those"
"00;01;34;25","00;01;34;28","who"
"00;01;34;28","00;01;35;02","would"
"00;01;35;02","00;01;35;09","like"
"00;01;35;09","00;01;36;13","to ask"
"00;01;36;13","00;01;36;28","questions"
"00;01;36;28","00;01;37;04","in the"
"00;01;37;04","00;01;37;12","live"
"00;01;37;12","00;01;37;27","chat."
"00;01;37;27","00;01;38;01","For"
"00;01;38;01","00;01;38;06","those"
"00;01;38;06","00;01;38;11","who would"
"00;01;38;11","00;01;38;15","like"
"00;01;38;15","00;01;38;18","to"
"00;01;38;18","00;01;38;27","join"
"00;01;38;27","00;01;39;02","us"
"00;01;39;02","00;01;39;11","next"
"00;01;39;11","00;01;39;22","week"
"00;01;39;22","00;01;40;00","in the"
"00;01;40;00","00;01;41;07","conversation"
"00;01;41;07","00;01;41;14","And"
"00;01;41;14","00;01;41;20","just"
"00;01;41;20","00;01;41;29","to try"
"00;01;41;29","00;01;42;03","to"
"00;01;42;03","00;01;42;18","learn"
"00;01;42;18","00;01;42;27","and"
"00;01;42;27","00;01;43;15","unpack"
"00;01;43;15","00;01;43;20","and"
"00;01;43;20","00;01;44;05","understand"
"00;01;44;05","00;01;44;10","this"
"00;01;44;10","00;01;45;05","paper"
"00;01;45;05","00;01;45;11","as"
"00;01;45;11","00;01;45;16","well"
"00;01;45;16","00;01;45;18","as"
"00;01;45;18","00;01;45;27","seeing"
"00;01;45;27","00;01;46;06","it as"
"00;01;46;06","00;01;46;07","a"
"00;01;46;07","00;01;46;17","starting"
"00;01;46;17","00;01;46;26","point"
"00;01;46;26","00;01;47;21","for"
"00;01;47;26","00;01;47;29","the"
"00;01;47;29","00;01;48;14","continued"
"00;01;48;14","00;01;48;24","learning"
"00;01;48;24","00;01;48;28","and"
"00;01;48;28","00;01;49;10","applying"
"00;01;49;10","00;01;49;14","that"
"00;01;49;14","00;01;49;20","we're"
"00;01;49;20","00;01;50;12","all involved"
"00;01;50;12","00;01;53;01","in and"
"00;01;53;01","00;01;53;11","we will"
"00;01;53;11","00;01;53;18","just"
"00;01;53;18","00;01;54;00","begin"
"00;01;54;00","00;01;54;07","with"
"00;01;54;07","00;01;54;23","some"
"00;01;54;23","00;01;55;19","introductions"
"00;01;55;19","00;01;55;27","and"
"00;01;55;27","00;01;57;05","overviews,"
"00;01;57;05","00;01;57;17","remind"
"00;01;57;17","00;01;58;01","ourself"
"00;01;58;01","00;01;58;09","where"
"00;01;58;09","00;01;58;13","we've"
"00;01;58;13","00;01;58;23","been"
"00;01;58;23","00;01;59;16","in this paper"
"00;01;59;16","00;01;59;24","and"
"00;01;59;24","00;02;00;03","then"
"00;02;00;03","00;02;00;10","start"
"00;02;00;10","00;02;00;12","to"
"00;02;00;12","00;02;00;18","think"
"00;02;00;18","00;02;00;28","about"
"00;02;00;28","00;02;01;05","where"
"00;02;01;05","00;02;02;03","we're going"
"00;02;02;03","00;02;03;00","and"
"00;02;03;00","00;02;03;05","we'll"
"00;02;03;05","00;02;03;10","see"
"00;02;03;10","00;02;03;15","who"
"00;02;03;15","00;02;04;00","joins"
"00;02;04;00","00;02;04;06","us."
"00;02;04;22","00;02;04;27","We'll"
"00;02;04;27","00;02;05;04","see"
"00;02;05;04","00;02;05;10","who"
"00;02;05;10","00;02;06;10","asks"
"00;02;06;10","00;02;06;29","questions"
"00;02;06;29","00;02;07;14","in the"
"00;02;07;14","00;02;07;20","live"
"00;02;07;20","00;02;08;08","chat"
"00;02;08;16","00;02;09;02","and I"
"00;02;09;02","00;02;09;10","guess"
"00;02;09;10","00;02;09;15","where"
"00;02;09;15","00;02;09;26","we go"
"00;02;09;26","00;02;10;08","together"
"00;02;11;22","00;02;12;00","so we"
"00;02;12;00","00;02;12;03","can"
"00;02;12;03","00;02;12;11","begin"
"00;02;12;11","00;02;12;18","just"
"00;02;12;18","00;02;13;08","by"
"00;02;13;08","00;02;13;16","giving"
"00;02;13;16","00;02;13;18","an"
"00;02;13;18","00;02;14;12","introduction,"
"00;02;14;12","00;02;14;22","saying"
"00;02;14;22","00;02;15;13","hi and"
"00;02;15;13","00;02;16;01","mentioning"
"00;02;16;01","00;02;16;16","anything"
"00;02;16;16","00;02;17;03","like"
"00;02;17;03","00;02;17;11","what's"
"00;02;17;11","00;02;17;21","something"
"00;02;17;21","00;02;17;25","that"
"00;02;17;25","00;02;18;03","we're"
"00;02;18;03","00;02;18;16","excited"
"00;02;18;16","00;02;19;05","about?"
"00;02;19;11","00;02;19;19","What's"
"00;02;19;19","00;02;20;00","something"
"00;02;20;00","00;02;20;05","that"
"00;02;20;05","00;02;20;09","we"
"00;02;20;09","00;02;20;21","liked"
"00;02;20;21","00;02;20;28","or"
"00;02;20;28","00;02;21;13","remembered"
"00;02;21;13","00;02;22;19","about the paper"
"00;02;22;19","00;02;22;27","and"
"00;02;22;27","00;02;23;10","what is"
"00;02;23;10","00;02;23;20","something"
"00;02;23;20","00;02;23;25","that"
"00;02;23;25","00;02;23;28","we're"
"00;02;23;28","00;02;24;11","wondering"
"00;02;24;11","00;02;25;03","about"
"00;02;25;03","00;02;25;13","or"
"00;02;25;13","00;02;25;18","would"
"00;02;25;18","00;02;25;24","like"
"00;02;25;24","00;02;26;00","to"
"00;02;26;00","00;02;26;29","resolve"
"00;02;26;29","00;02;27;09","towards"
"00;02;27;09","00;02;27;19","the end"
"00;02;27;19","00;02;27;24","of the"
"00;02;27;24","00;02;28;27","discussion?"
"00;02;28;27","00;02;29;28","So I'm"
"00;02;29;28","00;02;30;13","Daniel."
"00;02;30;13","00;02;30;22","I'm a"
"00;02;30;22","00;02;31;08","researcher"
"00;02;31;08","00;02;31;11","in"
"00;02;31;11","00;02;32;06","California,"
"00;02;32;06","00;02;32;17","and"
"00;02;32;17","00;02;33;00","I'll"
"00;02;33;00","00;02;33;10","answer"
"00;02;33;10","00;02;33;13","the"
"00;02;33;13","00;02;34;09","questions"
"00;02;34;09","00;02;35;05","later."
"00;02;35;29","00;02;36;08","How about"
"00;02;36;08","00;02;36;12","you?"
"00;02;36;12","00;02;36;28","Blue"
"00;02;37;17","00;02;37;23","and"
"00;02;37;23","00;02;38;03","blue?"
"00;02;38;03","00;02;38;09","I'm a"
"00;02;38;09","00;02;38;28","researcher"
"00;02;38;28","00;02;39;05","in New"
"00;02;39;05","00;02;39;22","Mexico."
"00;02;39;22","00;02;40;00","And"
"00;02;40;00","00;02;40;10","I don't know"
"00;02;40;10","00;02;40;16","why"
"00;02;40;16","00;02;40;20","I'm"
"00;02;40;20","00;02;41;00","tasked"
"00;02;41;00","00;02;41;04","with"
"00;02;41;04","00;02;41;11","going"
"00;02;41;11","00;02;42;10","first."
"00;02;43;17","00;02;43;26","There's"
"00;02;43;26","00;02;44;03","there's"
"00;02;44;03","00;02;44;11","a lot"
"00;02;44;11","00;02;44;24","of things"
"00;02;44;24","00;02;45;03","that I"
"00;02;45;03","00;02;45;10","think"
"00;02;45;10","00;02;45;13","I"
"00;02;45;13","00;02;45;17","would"
"00;02;45;17","00;02;45;24","like"
"00;02;45;24","00;02;46;24","to"
"00;02;46;26","00;02;47;21","have"
"00;02;47;21","00;02;48;11","resolved"
"00;02;48;11","00;02;49;06","or"
"00;02;49;15","00;02;49;16","a"
"00;02;49;16","00;02;49;29","greater"
"00;02;49;29","00;02;50;20","certainty"
"00;02;50;20","00;02;51;25","about,"
"00;02;53;00","00;02;53;10","like"
"00;02;53;10","00;02;54;16","including"
"00;02;54;16","00;02;54;21","the"
"00;02;54;21","00;02;55;18","hierarchical"
"00;02;55;18","00;02;56;12","nature"
"00;02;56;12","00;02;57;18","of"
"00;02;57;27","00;02;58;09","active"
"00;02;58;09","00;02;58;23","in France"
"00;02;58;23","00;02;59;04","and"
"00;02;59;04","00;02;59;27","how"
"00;02;59;27","00;03;00;27","mathematically"
"00;03;00;27","00;03;01;07","that"
"00;03;01;07","00;03;01;17","works"
"00;03;01;17","00;03;02;05","out,"
"00;03;02;27","00;03;03;06","as"
"00;03;03;06","00;03;03;13","well"
"00;03;03;13","00;03;04;15","as"
"00;03;04;15","00;03;05;04","like"
"00;03;05;04","00;03;05;28","the time"
"00;03;05;28","00;03;06;23","dependance"
"00;03;06;23","00;03;07;01","and"
"00;03;07;01","00;03;07;13","time"
"00;03;07;13","00;03;09;05","independence"
"00;03;09;06","00;03;09;18","and"
"00;03;09;18","00;03;09;21","I'm"
"00;03;09;21","00;03;10;02","curious"
"00;03;10;02","00;03;10;12","about"
"00;03;12;12","00;03;12;22","like"
"00;03;12;22","00;03;14;05","can"
"00;03;14;15","00;03;14;19","I"
"00;03;14;19","00;03;14;23","don't"
"00;03;14;23","00;03;15;01","know,"
"00;03;15;07","00;03;15;15","we can"
"00;03;15;15","00;03;15;19","get"
"00;03;15;19","00;03;15;22","more"
"00;03;15;22","00;03;16;01","into it"
"00;03;16;01","00;03;16;21","later"
"00;03;18;19","00;03;19;09","yeah."
"00;03;19;22","00;03;20;05","OK."
"00;03;21;16","00;03;21;24","While"
"00;03;21;24","00;03;22;04","people"
"00;03;22;04","00;03;22;27","are"
"00;03;23;00","00;03;23;13","filing"
"00;03;23;13","00;03;24;03","in and"
"00;03;24;03","00;03;24;11","getting"
"00;03;24;11","00;03;24;17","their"
"00;03;24;17","00;03;25;11","questions"
"00;03;25;11","00;03;26;08","ready,"
"00;03;26;16","00;03;26;28","let's"
"00;03;26;28","00;03;27;06","take"
"00;03;27;06","00;03;27;16","a look"
"00;03;27;16","00;03;28;00","back"
"00;03;28;00","00;03;29;06","at the"
"00;03;29;06","00;03;29;12","big"
"00;03;29;12","00;03;30;18","question,"
"00;03;30;18","00;03;30;25","kind"
"00;03;30;25","00;03;30;27","of"
"00;03;30;27","00;03;31;10","situate"
"00;03;31;10","00;03;32;00","ourself"
"00;03;32;00","00;03;32;07","in"
"00;03;32;07","00;03;32;15","this"
"00;03;32;15","00;03;33;02","paper"
"00;03;33;02","00;03;33;07","and"
"00;03;33;07","00;03;33;15","just"
"00;03;33;15","00;03;34;18","recall"
"00;03;34;18","00;03;35;01","also"
"00;03;35;01","00;03;35;07","what"
"00;03;35;07","00;03;35;17","the main"
"00;03;35;17","00;03;36;03","sections"
"00;03;36;03","00;03;36;19","are in"
"00;03;36;19","00;03;37;23","the roadmap"
"00;03;38;18","00;03;39;12","so"
"00;03;40;01","00;03;40;18","Brock"
"00;03;40;18","00;03;41;05","and I"
"00;03;41;05","00;03;41;14","worked"
"00;03;41;14","00;03;42;00","together"
"00;03;42;00","00;03;42;10","on"
"00;03;42;10","00;03;44;04","45.0."
"00;03;44;04","00;03;44;22","And we"
"00;03;44;22","00;03;45;06","highlighted"
"00;03;45;06","00;03;45;18","the big"
"00;03;45;18","00;03;46;03","question,"
"00;03;46;03","00;03;46;10","just"
"00;03;46;10","00;03;46;17","one"
"00;03;46;17","00;03;46;24","way"
"00;03;46;24","00;03;47;13","to ask"
"00;03;47;13","00;03;49;11","it as"
"00;03;49;11","00;03;49;26","what are"
"00;03;49;26","00;03;49;29","the"
"00;03;49;29","00;03;50;20","foundations"
"00;03;50;20","00;03;50;26","of the"
"00;03;50;26","00;03;51;03","free"
"00;03;51;03","00;03;51;13","energy"
"00;03;51;13","00;03;52;01","principle"
"00;03;52;01","00;03;53;08","RFP"
"00;03;53;08","00;03;53;14","and"
"00;03;53;14","00;03;53;27","what does it"
"00;03;53;27","00;03;54;26","contribute?"
"00;03;54;26","00;03;55;01","And"
"00;03;55;01","00;03;55;05","then"
"00;03;55;05","00;03;55;13","also"
"00;03;55;13","00;03;55;23","we can"
"00;03;55;23","00;03;56;05","ask"
"00;03;56;05","00;03;56;14","how is"
"00;03;56;14","00;03;56;24","active"
"00;03;56;24","00;03;57;15","inference"
"00;03;57;15","00;03;57;28","related"
"00;03;57;28","00;04;00;16","to RFP"
"00;04;02;03","00;04;03;02","and"
"00;04;03;04","00;04;03;29","we"
"00;04;03;29","00;04;04;12","drew"
"00;04;04;12","00;04;04;22","from"
"00;04;04;22","00;04;04;28","the"
"00;04;04;28","00;04;06;04","abstract"
"00;04;06;04","00;04;06;15","where"
"00;04;06;15","00;04;06;23","they"
"00;04;06;23","00;04;07;15","mentioned"
"00;04;07;15","00;04;08;00","starting"
"00;04;08;00","00;04;08;11","from a"
"00;04;08;11","00;04;08;29","description"
"00;04;08;29","00;04;09;04","of"
"00;04;09;04","00;04;09;19","the world"
"00;04;09;19","00;04;09;23","in"
"00;04;09;23","00;04;10;07","terms"
"00;04;10;07","00;04;10;15","of a"
"00;04;10;15","00;04;10;29","random"
"00;04;10;29","00;04;11;13","dynamical"
"00;04;11;13","00;04;12;15","systems"
"00;04;12;20","00;04;13;00","and"
"00;04;13;00","00;04;13;16","ending up"
"00;04;13;16","00;04;13;20","with"
"00;04;13;20","00;04;13;22","the"
"00;04;13;22","00;04;14;09","description"
"00;04;14;09","00;04;14;14","of"
"00;04;14;14","00;04;16;03","self-organization"
"00;04;16;03","00;04;16;10","as"
"00;04;16;10","00;04;16;22","sentient"
"00;04;16;22","00;04;17;21","behavior."
"00;04;18;00","00;04;18;12","Greetings,"
"00;04;18;12","00;04;18;23","Carl."
"00;04;22;22","00;04;22;27","How"
"00;04;22;27","00;04;23;05","goes"
"00;04;23;05","00;04;23;12","it?"
"00;04;24;02","00;04;24;21","And"
"00;04;24;21","00;04;24;28","I've"
"00;04;24;28","00;04;25;09","just"
"00;04;25;09","00;04;25;17","managed"
"00;04;25;17","00;04;25;24","to get"
"00;04;25;24","00;04;26;00","back"
"00;04;26;00","00;04;26;03","in"
"00;04;26;03","00;04;26;20","my house"
"00;04;26;20","00;04;26;26","after"
"00;04;26;26","00;04;27;01","being"
"00;04;27;01","00;04;27;10","locked"
"00;04;27;10","00;04;27;21","out by"
"00;04;27;21","00;04;27;27","my"
"00;04;27;27","00;04;28;14","son."
"00;04;28;14","00;04;29;00","Otherwise,"
"00;04;29;00","00;04;29;23","fine."
"00;04;30;14","00;04;30;19","You"
"00;04;30;19","00;04;30;29","found"
"00;04;30;29","00;04;31;03","an"
"00;04;31;03","00;04;31;15","alternate"
"00;04;31;15","00;04;31;28","policy"
"00;04;31;28","00;04;32;26","approach."
"00;04;32;26","00;04;33;03","Yeah,"
"00;04;33;03","00;04;33;20","I did."
"00;04;33;20","00;04;33;26","And"
"00;04;33;26","00;04;34;04","some"
"00;04;34;04","00;04;34;19","keys"
"00;04;34;19","00;04;35;01","hiding"
"00;04;35;01","00;04;35;14","underneath"
"00;04;35;14","00;04;35;19","the"
"00;04;35;19","00;04;36;10","bucket."
"00;04;37;21","00;04;37;29","Would"
"00;04;37;29","00;04;38;10","you say"
"00;04;38;10","00;04;38;17","this"
"00;04;38;17","00;04;38;29","paper"
"00;04;38;29","00;04;39;06","is"
"00;04;39;06","00;04;39;21","the key"
"00;04;39;21","00;04;40;00","to the"
"00;04;40;00","00;04;40;06","free"
"00;04;40;06","00;04;40;14","energy"
"00;04;40;14","00;04;41;00","principle,"
"00;04;41;00","00;04;41;05","or"
"00;04;41;05","00;04;41;12","what"
"00;04;41;12","00;04;42;18","is the key."
"00;04;45;04","00;04;45;26","This is"
"00;04;45;26","00;04;46;02","which"
"00;04;46;02","00;04;46;09","one's"
"00;04;46;09","00;04;46;14","it's"
"00;04;46;14","00;04;47;04","this is"
"00;04;47;04","00;04;47;24","the"
"00;04;47;26","00;04;48;07","simpler"
"00;04;48;07","00;04;48;24","one."
"00;04;48;24","00;04;49;05","Simple"
"00;04;49;05","00;04;49;09","as"
"00;04;49;09","00;04;50;15","possible,"
"00;04;50;15","00;04;50;21","made"
"00;04;50;21","00;04;51;02","simpler"
"00;04;51;02","00;04;51;06","but"
"00;04;51;06","00;04;51;16","not too"
"00;04;51;16","00;04;52;09","simple."
"00;04;53;02","00;04;53;22","Now,"
"00;04;53;22","00;04;54;04","there are"
"00;04;54;04","00;04;54;18","simpler"
"00;04;54;18","00;04;55;18","ones."
"00;04;56;01","00;04;56;04","I"
"00;04;56;26","00;04;57;09","I hope"
"00;04;57;09","00;04;57;14","that"
"00;04;57;14","00;04;57;19","will"
"00;04;57;19","00;04;57;25","be"
"00;04;57;25","00;04;58;07","simpler"
"00;04;58;07","00;04;58;15","ones"
"00;04;58;15","00;04;58;20","so"
"00;04;58;20","00;04;58;28","that"
"00;04;59;18","00;05;00;22","this is"
"00;05;00;25","00;05;01;01","this"
"00;05;01;01","00;05;01;17","is one"
"00;05;01;17","00;05;01;27","route"
"00;05;01;27","00;05;02;22","to the"
"00;05;02;22","00;05;03;06","desired"
"00;05;03;06","00;05;04;21","simplicity."
"00;05;05;21","00;05;06;12","All right."
"00;05;06;12","00;05;07;07","So"
"00;05;08;19","00;05;09;08","what"
"00;05;09;27","00;05;10;08","is this"
"00;05;10;08","00;05;10;21","paper"
"00;05;10;21","00;05;11;16","about?"
"00;05;12;04","00;05;13;11","What did you intend to do"
"00;05;13;11","00;05;13;17","and"
"00;05;13;17","00;05;14;08","how did you"
"00;05;14;08","00;05;14;23","accomplish"
"00;05;14;23","00;05;14;28","that"
"00;05;14;28","00;05;15;06","in this"
"00;05;15;06","00;05;16;01","paper?"
"00;05;18;23","00;05;20;03","It was"
"00;05;20;03","00;05;20;16","originally"
"00;05;20;16","00;05;21;18","conceived"
"00;05;21;18","00;05;22;03","as"
"00;05;23;20","00;05;24;05","a"
"00;05;24;05","00;05;24;20","brief"
"00;05;24;20","00;05;25;09","summary"
"00;05;25;09","00;05;25;26","of the"
"00;05;25;26","00;05;26;08","particular"
"00;05;26;08","00;05;26;21","physics"
"00;05;26;21","00;05;27;18","paper,"
"00;05;27;23","00;05;28;10","if you"
"00;05;28;10","00;05;28;20","remember"
"00;05;28;20","00;05;28;26","that"
"00;05;28;26","00;05;29;03","one."
"00;05;29;03","00;05;29;08","That's"
"00;05;29;08","00;05;30;14","an archive."
"00;05;30;14","00;05;30;19","We're"
"00;05;30;19","00;05;30;27","very"
"00;05;30;27","00;05;32;03","dense,"
"00;05;32;17","00;05;32;27","hundred"
"00;05;32;27","00;05;33;27","page"
"00;05;34;02","00;05;35;00","deconstruction"
"00;05;35;00","00;05;35;18","of"
"00;05;35;26","00;05;36;09","physics"
"00;05;36;09","00;05;36;13","as"
"00;05;36;13","00;05;36;24","we know"
"00;05;36;24","00;05;37;03","it."
"00;05;37;08","00;05;37;14","So"
"00;05;37;14","00;05;37;21","this"
"00;05;37;21","00;05;37;26","was"
"00;05;37;26","00;05;38;02","meant"
"00;05;38;02","00;05;38;14","to be"
"00;05;38;14","00;05;38;21","a"
"00;05;38;21","00;05;40;02","technical"
"00;05;40;02","00;05;41;03","rehearsal"
"00;05;41;03","00;05;42;22","and"
"00;05;43;02","00;05;43;21","focusing"
"00;05;43;21","00;05;44;18","specifically"
"00;05;44;18","00;05;45;22","on the"
"00;05;45;22","00;05;45;27","free"
"00;05;45;27","00;05;46;03","energy"
"00;05;46;03","00;05;46;18","principle,"
"00;05;46;18","00;05;46;21","the"
"00;05;46;21","00;05;47;01","active"
"00;05;47;01","00;05;47;17","importance"
"00;05;47;17","00;05;48;17","part,"
"00;05;48;23","00;05;49;04","and"
"00;05;49;04","00;05;49;10","was"
"00;05;49;10","00;05;49;17","meant"
"00;05;49;17","00;05;50;02","to be"
"00;05;50;02","00;05;50;14","as"
"00;05;50;14","00;05;50;28","simple"
"00;05;50;28","00;05;51;05","as you"
"00;05;51;05","00;05;51;10","could"
"00;05;51;10","00;05;51;18","get"
"00;05;51;18","00;05;51;24","it."
"00;05;51;24","00;05;52;09","But as"
"00;05;52;09","00;05;52;17","it was"
"00;05;52;17","00;05;52;24","being"
"00;05;52;24","00;05;53;05","written,"
"00;05;53;05","00;05;53;07","it"
"00;05;53;07","00;05;53;16","became"
"00;05;53;16","00;05;53;23","more"
"00;05;53;23","00;05;53;25","and"
"00;05;53;25","00;05;54;02","more"
"00;05;54;02","00;05;54;29","complicated"
"00;05;54;29","00;05;55;09","so now"
"00;05;55;09","00;05;55;11","we're"
"00;05;55;11","00;05;55;18","writing"
"00;05;55;18","00;05;55;29","another"
"00;05;55;29","00;05;56;06","one"
"00;05;56;06","00;05;56;14","that's"
"00;05;56;14","00;05;56;22","even"
"00;05;56;22","00;05;57;20","simpler."
"00;05;59;16","00;06;00;09","It was a"
"00;06;00;09","00;06;00;29","technical"
"00;06;00;29","00;06;01;17","rehearsal"
"00;06;01;17","00;06;01;22","then."
"00;06;01;22","00;06;01;24","It"
"00;06;01;24","00;06;01;29","was a"
"00;06;01;29","00;06;02;07","dress"
"00;06;02;07","00;06;02;27","rehearsal."
"00;06;02;27","00;06;03;00","And"
"00;06;03;00","00;06;03;22","then"
"00;06;03;22","00;06;04;00","before"
"00;06;04;00","00;06;04;03","you"
"00;06;04;03","00;06;04;23","knew it"
"00;06;05;00","00;06;05;05","in"
"00;06;05;05","00;06;05;13","a short"
"00;06;05;13","00;06;05;27","time."
"00;06;06;13","00;06;07;12","Yes."
"00;06;09;16","00;06;09;28","Well,"
"00;06;09;28","00;06;10;05","there's"
"00;06;10;05","00;06;10;20","many"
"00;06;10;20","00;06;11;02","places"
"00;06;11;02","00;06;11;03","to"
"00;06;11;03","00;06;11;12","jump"
"00;06;11;12","00;06;11;16","in."
"00;06;11;16","00;06;11;22","But"
"00;06;11;22","00;06;12;11","first,"
"00;06;12;11","00;06;12;18","thanks"
"00;06;12;18","00;06;12;22","so"
"00;06;12;22","00;06;12;28","much"
"00;06;12;28","00;06;13;09","for"
"00;06;13;09","00;06;13;23","joining"
"00;06;13;23","00;06;14;05","and"
"00;06;14;11","00;06;14;17","feel"
"00;06;14;17","00;06;14;21","free"
"00;06;14;21","00;06;15;04","to"
"00;06;15;04","00;06;15;14","join"
"00;06;15;14","00;06;15;17","and"
"00;06;15;17","00;06;15;26","leave"
"00;06;15;26","00;06;16;07","as"
"00;06;16;07","00;06;16;17","works"
"00;06;16;17","00;06;16;22","for"
"00;06;16;22","00;06;16;29","you."
"00;06;18;06","00;06;18;12","We"
"00;06;18;12","00;06;18;18","were"
"00;06;18;18","00;06;19;18","interested"
"00;06;19;18","00;06;19;28","at the"
