"Start Time","End Time","Transcript"
"00;01;17;13","00;01;17;25","Adam"
"00;01;17;25","00;01;18;06","I guess"
"00;01;18;06","00;01;18;13","if you"
"00;01;18;13","00;01;18;18","want"
"00;01;18;18","00;01;18;21","to"
"00;01;18;21","00;01;19;11","start"
"00;01;19;11","00;01;19;16","or"
"00;01;19;16","00;01;19;29","introduce"
"00;01;19;29","00;01;20;09","yourself"
"00;01;20;09","00;01;20;27","then"
"00;01;21;02","00;01;21;07","and"
"00;01;21;07","00;01;21;16","you guys"
"00;01;21;16","00;01;21;20","can"
"00;01;21;20","00;01;21;25","take"
"00;01;21;25","00;01;21;27","it"
"00;01;21;27","00;01;22;11","away."
"00;01;24;12","00;01;24;29","Hi,"
"00;01;24;29","00;01;25;07","I'm"
"00;01;25;07","00;01;25;25","Adam."
"00;01;25;28","00;01;26;20","I'm a"
"00;01;26;20","00;01;27;10","systems"
"00;01;27;10","00;01;28;05","neuroscientist"
"00;01;28;05","00;01;29;02","who's"
"00;01;29;18","00;01;30;04","currently"
"00;01;30;04","00;01;30;06","a"
"00;01;30;06","00;01;30;19","research"
"00;01;30;19","00;01;31;01","fellow"
"00;01;31;01","00;01;32;07","at the"
"00;01;32;15","00;01;32;29","Johns"
"00;01;32;29","00;01;33;11","Hopkins"
"00;01;33;11","00;01;33;23","Center"
"00;01;33;23","00;01;34;09","for"
"00;01;34;09","00;01;34;29","Psychedelics"
"00;01;34;29","00;01;35;02","and"
"00;01;35;02","00;01;35;19","Consciousness"
"00;01;35;19","00;01;36;25","Research"
"00;01;37;27","00;01;38;06","I've been"
"00;01;38;06","00;01;38;21","collaborating"
"00;01;38;21","00;01;38;24","with"
"00;01;38;24","00;01;39;03","Tim"
"00;01;39;03","00;01;39;06","and"
"00;01;39;06","00;01;39;18","Ozone"
"00;01;39;18","00;01;40;00","and"
"00;01;40;00","00;01;40;13","others"
"00;01;40;13","00;01;40;25","on"
"00;01;41;09","00;01;41;19","trying"
"00;01;41;19","00;01;41;28","to"
"00;01;43;14","00;01;44;01","understand"
"00;01;44;01","00;01;44;04","the"
"00;01;44;04","00;01;44;18","nature"
"00;01;44;18","00;01;44;20","of"
"00;01;44;20","00;01;45;29","navigation"
"00;01;45;29","00;01;47;09","and"
"00;01;48;09","00;01;48;20","nature"
"00;01;48;20","00;01;48;25","and"
"00;01;48;25","00;01;49;05","the ways"
"00;01;49;05","00;01;49;08","in"
"00;01;49;08","00;01;49;15","which"
"00;01;49;15","00;01;49;28","the"
"00;01;49;28","00;01;50;25","hippocampal"
"00;01;50;25","00;01;51;02","and"
"00;01;51;02","00;01;51;09","end to"
"00;01;51;09","00;01;51;20","renal"
"00;01;51;20","00;01;52;01","system"
"00;01;52;01","00;01;52;05","might"
"00;01;52;05","00;01;53;11","be relevant"
"00;01;53;14","00;01;53;18","and"
"00;01;53;18","00;01;53;27","the ways"
"00;01;53;27","00;01;54;00","in"
"00;01;54;00","00;01;54;21","which"
"00;01;54;21","00;01;54;26","this"
"00;01;54;26","00;01;55;00","could"
"00;01;55;00","00;01;55;02","be"
"00;01;55;02","00;01;55;15","used"
"00;01;55;15","00;01;55;28","as a"
"00;01;55;28","00;01;56;06","means"
"00;01;56;06","00;01;56;09","of"
"00;01;56;09","00;01;57;28","understanding"
"00;01;58;15","00;01;58;26","thought"
"00;01;58;26","00;01;59;02","more"
"00;01;59;02","00;01;59;29","generally."
"00;02;00;11","00;02;00;25","And"
"00;02;00;25","00;02;01;04","it's"
"00;02;01;04","00;02;02;08","been"
"00;02;03;14","00;02;04;08","awesome"
"00;02;04;08","00;02;04;13","and"
"00;02;04;13","00;02;04;24","slightly"
"00;02;04;24","00;02;05;16","intimidating,"
"00;02;05;16","00;02;06;10","except"
"00;02;06;10","00;02;06;22","Tim is"
"00;02;06;22","00;02;07;04","awesome."
"00;02;07;04","00;02;07;08","So"
"00;02;07;08","00;02;07;16","that's"
"00;02;07;16","00;02;07;21","made"
"00;02;07;21","00;02;07;24","it"
"00;02;07;24","00;02;07;29","less"
"00;02;07;29","00;02;09;02","intimidating."
"00;02;13;08","00;02;13;18","The lab"
"00;02;13;18","00;02;13;26","brings"
"00;02;13;26","00;02;13;28","it"
"00;02;13;28","00;02;14;16","to me."
"00;02;14;16","00;02;15;22","Scientists"
"00;02;15;28","00;02;16;06","and"
"00;02;16;06","00;02;16;16","their"
"00;02;16;16","00;02;16;29","computer"
"00;02;16;29","00;02;17;15","scientists"
"00;02;17;15","00;02;18;17","roboticists"
"00;02;18;17","00;02;19;03","have gone"
"00;02;19;03","00;02;19;05","to"
"00;02;19;05","00;02;20;09","university"
"00;02;20;09","00;02;20;16","and"
"00;02;20;16","00;02;21;01","we haven't"
"00;02;21;01","00;02;21;20","subscribed"
"00;02;21;20","00;02;22;09","to the"
"00;02;22;09","00;02;22;17","active"
"00;02;22;17","00;02;22;28","inference"
"00;02;22;28","00;02;23;17","formalism"
"00;02;23;17","00;02;24;24","to try"
"00;02;24;24","00;02;24;27","to"
"00;02;24;27","00;02;25;10","make"
"00;02;25;27","00;02;26;05","the"
"00;02;26;05","00;02;26;18","selection"
"00;02;26;18","00;02;26;23","more"
"00;02;26;23","00;02;27;22","intelligent."
"00;02;28;29","00;02;29;14","But"
"00;02;29;26","00;02;30;05","this"
"00;02;30;05","00;02;30;18","paper."
"00;02;30;18","00;02;31;02","Well,"
"00;02;31;06","00;02;31;24","I think"
"00;02;31;24","00;02;32;00","one"
"00;02;32;00","00;02;33;01","of our"
"00;02;33;26","00;02;34;20","major"
"00;02;34;20","00;02;35;27","accomplishments"
"00;02;35;27","00;02;36;07","last"
"00;02;36;07","00;02;36;24","year"
"00;02;37;08","00;02;37;19","recently"
"00;02;37;19","00;02;38;00","with"
"00;02;38;09","00;02;38;15","the"
"00;02;38;15","00;02;39;06","Edinburgh"
"00;02;39;06","00;02;39;17","based,"
"00;02;39;17","00;02;40;02","we"
"00;02;40;16","00;02;40;22","look"
"00;02;40;22","00;02;41;07","at the"
"00;02;41;07","00;02;41;26","problem"
"00;02;41;26","00;02;42;11","from"
"00;02;43;04","00;02;43;23","navigation,"
"00;02;43;23","00;02;44;10","from"
"00;02;44;10","00;02;44;21","from"
"00;02;44;21","00;02;45;01","different"
"00;02;45;01","00;02;45;17","angles"
"00;02;45;17","00;02;45;27","ranging"
"00;02;45;27","00;02;46;20","from"
"00;02;47;06","00;02;47;17","active"
"00;02;47;17","00;02;48;10","inference"
"00;02;48;10","00;02;49;18","modeling"
"00;02;49;22","00;02;50;19","to an"
"00;02;50;19","00;02;50;28","actual"
"00;02;50;28","00;02;52;07","implementation"
"00;02;52;07","00;02;52;14","on"
"00;02;52;14","00;02;52;21","a real"
"00;02;52;21","00;02;53;05","robot."
"00;02;54;07","00;02;54;15","And"
"00;02;54;15","00;02;54;20","at the"
"00;02;54;20","00;02;54;29","same"
"00;02;54;29","00;02;55;22","time"
"00;02;55;22","00;02;56;04","looking"
"00;02;56;04","00;02;58;01","at how"
"00;02;58;01","00;02;58;09","could"
"00;02;58;09","00;02;58;16","this"
"00;02;58;16","00;02;59;01","work"
"00;02;59;01","00;03;00;04","in an"
"00;03;00;04","00;03;00;15","actual"
"00;03;00;15","00;03;00;29","brain"
"00;03;00;29","00;03;01;19","or"
"00;03;01;19","00;03;02;03","model"
"00;03;02;07","00;03;03;16","relations"
"00;03;04;05","00;03;04;16","and"
"00;03;04;16","00;03;04;18","the"
"00;03;04;18","00;03;05;03","synergies"
"00;03;05;03","00;03;05;10","there."
"00;03;05;10","00;03;05;18","So"
"00;03;05;18","00;03;06;04","it's"
"00;03;06;04","00;03;06;12","really"
"00;03;06;12","00;03;07;21","exciting"
"00;03;08;10","00;03;09;22","to get"
"00;03;09;22","00;03;09;29","this"
"00;03;09;29","00;03;10;08","paper"
"00;03;10;08","00;03;10;18","out."
"00;03;10;18","00;03;10;27","But"
"00;03;10;27","00;03;11;25","also"
"00;03;11;25","00;03;12;02","this"
"00;03;12;02","00;03;12;06","was"
"00;03;12;06","00;03;13;00","just"
"00;03;13;08","00;03;13;16","getting"
"00;03;13;16","00;03;14;01","started."
"00;03;14;01","00;03;14;05","I'd"
"00;03;14;05","00;03;14;14","say"
"00;03;14;14","00;03;14;23","that"
"00;03;14;28","00;03;15;06","it was"
"00;03;15;06","00;03;15;16","basically"
"00;03;15;16","00;03;15;20","our"
"00;03;15;20","00;03;16;22","first"
"00;03;18;10","00;03;18;29","artifact"
"00;03;18;29","00;03;19;05","that"
"00;03;19;05","00;03;19;21","we"
"00;03;19;29","00;03;20;22","published."
"00;03;20;22","00;03;20;29","We had"
"00;03;20;29","00;03;21;09","another"
"00;03;21;09","00;03;21;27","run"
"00;03;22;01","00;03;22;15","together"
"00;03;22;15","00;03;22;22","with"
"00;03;22;22","00;03;23;08","Adam"
"00;03;23;08","00;03;24;28","in the works"
"00;03;25;05","00;03;25;21","and"
"00;03;25;21","00;03;26;14","yeah,"
"00;03;26;17","00;03;26;22","I'm"
"00;03;26;22","00;03;26;29","pretty"
"00;03;26;29","00;03;27;17","sure"
"00;03;27;17","00;03;27;25","that"
"00;03;27;25","00;03;27;28","we"
"00;03;27;28","00;03;28;04","will"
"00;03;28;04","00;03;28;17","continue"
"00;03;28;17","00;03;28;22","this"
"00;03;28;22","00;03;29;05","endeavor"
"00;03;29;05","00;03;30;00","for"
"00;03;30;01","00;03;30;10","quite"
"00;03;30;10","00;03;30;29","some"
"00;03;30;29","00;03;31;06","time"
"00;03;31;06","00;03;31;17","longer."
"00;03;31;17","00;03;32;03","So"
"00;03;32;13","00;03;32;21","we're"
"00;03;32;21","00;03;32;28","all"
"00;03;32;28","00;03;33;15","just"
"00;03;33;15","00;03;33;24","only"
"00;03;33;24","00;03;33;29","just"
"00;03;33;29","00;03;34;06","getting"
"00;03;34;06","00;03;34;20","started."
"00;03;34;20","00;03;35;11","So"
"00;03;36;00","00;03;36;07","that"
"00;03;36;07","00;03;36;15","being"
"00;03;36;15","00;03;36;29","said,"
"00;03;38;01","00;03;38;16","probably"
"00;03;38;16","00;03;38;22","a lot"
"00;03;38;22","00;03;38;25","of"
"00;03;38;25","00;03;39;13","the questions"
"00;03;39;13","00;03;39;16","are"
"00;03;39;16","00;03;39;25","also"
"00;03;39;25","00;03;40;04","still"
"00;03;40;04","00;03;41;01","questions"
"00;03;41;01","00;03;42;02","for us"
"00;03;42;10","00;03;42;16","there"
"00;03;42;16","00;03;43;09","to see"
"00;03;43;12","00;03;43;17","what"
"00;03;43;17","00;03;43;29","extent"
"00;03;43;29","00;03;44;21","we can"
"00;03;45;00","00;03;45;07","give"
"00;03;45;07","00;03;45;10","an"
"00;03;45;10","00;03;46;03","answer."
"00;03;46;03","00;03;46;12","As of"
"00;03;46;12","00;03;46;23","today,"
"00;03;46;23","00;03;47;14","already"
"00;03;49;01","00;03;49;20","awesome."
"00;03;49;20","00;03;50;08","Well."
"00;03;50;08","00;03;51;04","We can"
"00;03;51;04","00;03;51;14","start"
"00;03;51;14","00;03;51;22","with"
"00;03;51;22","00;03;51;29","this"
"00;03;51;29","00;03;52;07","sort"
"00;03;52;07","00;03;52;18","of"
"00;03;53;00","00;03;53;21","triad"
"00;03;53;21","00;03;53;29","that"
"00;03;53;29","00;03;54;25","is"
"00;03;54;25","00;03;55;08","highlighted"
"00;03;55;08","00;03;55;13","in the"
"00;03;55;13","00;03;55;27","paper"
"00;03;57;03","00;03;57;13","and"
"00;03;57;13","00;03;57;22","Adam,"
"00;03;57;22","00;03;57;27","you"
"00;03;57;27","00;03;58;04","said"
"00;03;58;04","00;03;58;10","it as"
"00;03;58;10","00;03;59;00","understanding"
"00;03;59;00","00;03;59;02","the"
"00;03;59;02","00;03;59;18","basis"
"00;03;59;18","00;03;59;24","of"
"00;03;59;24","00;04;00;20","navigation."
"00;04;00;20","00;04;00;27","And"
"00;04;00;27","00;04;01;09","we have"
"00;04;01;09","00;04;01;16","these"
"00;04;01;16","00;04;02;04","three"
"00;04;02;04","00;04;02;19","legs"
"00;04;02;19","00;04;02;25","to the"
"00;04;02;25","00;04;03;11","stool,"
"00;04;03;11","00;04;03;17","kind"
"00;04;03;17","00;04;03;19","of"
"00;04;03;19","00;04;04;06","three"
"00;04;04;06","00;04;04;19","threads"
"00;04;04;19","00;04;04;25","that"
"00;04;04;25","00;04;05;12","intertwine"
"00;04;05;12","00;04;05;16","in"
"00;04;05;16","00;04;06;10","the paper"
"00;04;06;10","00;04;06;19","with"
"00;04;06;19","00;04;06;28","it"
"00;04;07;04","00;04;08;08","analytical"
"00;04;08;08","00;04;08;29","formulation"
"00;04;08;29","00;04;09;02","of"
"00;04;09;02","00;04;10;03","navigation,"
"00;04;10;03","00;04;10;12","which is"
"00;04;10;12","00;04;10;15","what"
"00;04;10;15","00;04;10;22","Blue"
"00;04;10;22","00;04;11;08","mentioned"
"00;04;11;08","00;04;11;14","with a"
"00;04;11;14","00;04;12;11","hierarchical"
"00;04;12;11","00;04;12;24","generative"
"00;04;12;24","00;04;13;21","model"
"00;04;13;26","00;04;14;06","and"
"00;04;14;06","00;04;14;16","the"
"00;04;14;16","00;04;15;19","implementation"
"00;04;15;19","00;04;16;09","in"
"00;04;16;09","00;04;16;28","robotic"
"00;04;16;28","00;04;17;06","and in"
"00;04;17;06","00;04;19;07","biological systems."
"00;04;19;07","00;04;19;15","So"
"00;04;19;15","00;04;19;22","maybe"
"00;04;19;22","00;04;19;23","a"
"00;04;19;23","00;04;20;04","first"
"00;04;20;04","00;04;20;21","question"
"00;04;20;21","00;04;21;24","is how"
"00;04;21;24","00;04;22;05","has"
"00;04;22;05","00;04;23;04","this"
"00;04;23;04","00;04;24;13","intersection"
"00;04;24;13","00;04;24;25","of"
"00;04;24;25","00;04;25;17","modeling"
"00;04;25;17","00;04;26;26","navigation"
"00;04;26;26","00;04;27;05","with"
"00;04;27;05","00;04;27;21","robotics"
"00;04;27;21","00;04;27;24","and"
"00;04;27;24","00;04;28;15","biology"
"00;04;28;15","00;04;29;07","been"
"00;04;29;07","00;04;30;02","conceptualized?"
"00;04;30;02","00;04;30;12","And"
"00;04;30;12","00;04;30;24","what"
"00;04;30;24","00;04;31;03","brought"
"00;04;31;03","00;04;31;22","you to"
"00;04;31;22","00;04;32;02","apply"
"00;04;32;02","00;04;32;12","active"
"00;04;32;12","00;04;32;27","inference"
"00;04;32;27","00;04;33;16","in this way?"
"00;04;33;16","00;04;33;19","And"
"00;04;33;19","00;04;34;01","what does it"
"00;04;34;01","00;04;34;24","add."
"00;04;45;03","00;04;45;07","You"
"00;04;45;07","00;04;45;16","should go"
"00;04;45;16","00;04;46;11","first"
"00;04;49;13","00;04;49;27","though."
"00;04;51;11","00;04;51;17","So"
"00;04;51;17","00;04;52;03","maybe"
"00;04;52;07","00;04;52;13","my"
"00;04;52;13","00;04;52;28","perspective"
"00;04;52;28","00;04;53;07","here"
"00;04;53;07","00;04;53;11","is"
"00;04;53;11","00;04;53;23","that"
"00;04;56;16","00;04;56;25","we"
"00;04;56;25","00;04;57;14","basically"
"00;04;57;14","00;04;57;21","got"
"00;04;57;21","00;04;58;06","started"
"00;04;58;06","00;04;59;11","from"
"00;05;00;02","00;05;00;11","from a"
"00;05;00;11","00;05;00;24","robotics"
"00;05;00;24","00;05;01;20","perspective,"
"00;05;01;20","00;05;02;00","like"
"00;05;02;00","00;05;02;10","looking"
"00;05;02;10","00;05;03;18","at the"
"00;05;03;18","00;05;04;06","navigation"
"00;05;04;06","00;05;05;05","problem"
"00;05;05;05","00;05;05;13","and"
"00;05;05;13","00;05;05;22","looking"
"00;05;05;22","00;05;06;15","at the"
"00;05;06;15","00;05;07;08","the ways"
"00;05;07;08","00;05;07;12","that"
"00;05;07;12","00;05;07;17","it's"
"00;05;07;17","00;05;07;25","being"
"00;05;07;25","00;05;08;24","solved"
"00;05;08;24","00;05;09;03","right"
"00;05;09;03","00;05;09;13","now"
"00;05;10;18","00;05;10;24","and"
"00;05;10;24","00;05;11;12","implemented"
"00;05;11;12","00;05;11;19","right"
"00;05;11;19","00;05;12;09","now."
"00;05;13;01","00;05;13;06","And"
"00;05;13;06","00;05;13;22","at the same"
"00;05;13;22","00;05;14;00","time,"
"00;05;14;00","00;05;14;03","we"
"00;05;14;03","00;05;14;14","already"
"00;05;14;14","00;05;15;06","have"
"00;05;15;08","00;05;15;19","quite"
"00;05;15;19","00;05;16;04","some"
"00;05;16;04","00;05;17;03","experience"
"00;05;17;03","00;05;17;12","with"
"00;05;17;12","00;05;17;22","active"
"00;05;17;22","00;05;18;07","inference,"
"00;05;18;07","00;05;18;14","but"
"00;05;18;14","00;05;18;24","more"
"00;05;18;24","00;05;19;12","like,"
"00;05;20;08","00;05;20;26","oh,"
"00;05;21;01","00;05;21;17","yeah,"
"00;05;21;26","00;05;22;12","simpler"
"00;05;22;12","00;05;23;01","problems,"
"00;05;23;01","00;05;23;07","let's"
"00;05;23;07","00;05;23;15","say,"
"00;05;23;15","00;05;23;19","or"
"00;05;23;19","00;05;24;20","first"
"00;05;25;14","00;05;25;18","or"
"00;05;25;18","00;05;25;28","first"
"00;05;25;28","00;05;26;18","experiments"
"00;05;26;18","00;05;26;23","or"
"00;05;26;23","00;05;27;09","more"
"00;05;27;09","00;05;27;22","on"
"00;05;27;22","00;05;27;28","these"
"00;05;27;28","00;05;28;02","kind"
"00;05;28;02","00;05;28;09","of"
"00;05;28;23","00;05;29;08","mountain"
"00;05;29;08","00;05;30;09","core"
"00;05;30;11","00;05;31;04","environments"
"00;05;31;04","00;05;31;12","or"
"00;05;31;12","00;05;31;25","smooth"
"00;05;31;25","00;05;32;05","core"
"00;05;32;05","00;05;33;05","research."
"00;05;33;05","00;05;33;10","But"
"00;05;33;10","00;05;33;18","it will"
"00;05;33;18","00;05;33;28","always"
"00;05;33;28","00;05;34;01","our"
"00;05;34;01","00;05;34;10","goal"
"00;05;34;10","00;05;34;14","to"
"00;05;34;14","00;05;34;21","kind"
"00;05;34;21","00;05;34;27","of"
"00;05;35;09","00;05;35;17","drive"
"00;05;35;17","00;05;36;01","skills"
"00;05;36;01","00;05;36;09","up"
"00;05;36;09","00;05;37;06","through"
"00;05;37;29","00;05;38;09","the"
"00;05;38;09","00;05;38;17","real"
"00;05;38;17","00;05;38;25","world"
"00;05;38;25","00;05;39;20","robots."
"00;05;39;25","00;05;41;01","And so"
"00;05;42;27","00;05;43;08","we got"
"00;05;43;08","00;05;43;21","started"
"00;05;43;21","00;05;44;07","by"
"00;05;44;15","00;05;45;03","drawing"
"00;05;45;03","00;05;45;09","and"
"00;05;45;09","00;05;45;18","seeing"
"00;05;45;18","00;05;46;03","parallels"
"00;05;46;03","00;05;47;07","between"
"00;05;47;18","00;05;47;28","current"
"00;05;47;28","00;05;48;22","civilizations"
"00;05;48;22","00;05;49;02","out"
"00;05;49;02","00;05;49;25","there."
"00;05;50;01","00;05;50;20","And"
"00;05;50;21","00;05;50;28","that"
"00;05;50;28","00;05;51;08","seemed"
"00;05;51;08","00;05;51;12","to"
"00;05;51;12","00;05;52;03","match"
"00;05;52;03","00;05;52;28","with"
"00;05;53;10","00;05;53;19","how"
"00;05;53;19","00;05;54;06","we would"
"00;05;54;06","00;05;54;19","look"
"00;05;54;22","00;05;55;10","at it"
"00;05;55;10","00;05;55;18","from"
"00;05;55;18","00;05;55;20","an"
"00;05;55;20","00;05;55;28","active"
"00;05;55;28","00;05;56;09","inference"
"00;05;56;09","00;05;57;10","perspective"
"00;05;57;21","00;05;58;15","and"
"00;05;58;24","00;05;59;01","kind"
"00;05;59;01","00;05;59;05","of"
"00;05;59;05","00;05;59;16","work"
"00;05;59;16","00;06;00;02","our way"
"00;06;00;02","00;06;00;09","from"
"00;06;00;09","00;06;01;00","both ways."
"00;06;01;00","00;06;01;09","So on"
"00;06;01;09","00;06;01;18","the one"
"00;06;01;18","00;06;01;28","hand,"
"00;06;01;28","00;06;02;06","try"
"00;06;02;06","00;06;02;14","to get"
"00;06;02;14","00;06;02;19","some"
"00;06;02;19","00;06;03;13","implementation"
"00;06;03;13","00;06;04;08","running"
"00;06;04;08","00;06;04;19","and on"
"00;06;04;19","00;06;04;28","the other"
"00;06;04;28","00;06;05;23","hand,"
"00;06;05;23","00;06;06;06","seeing"
"00;06;06;06","00;06;06;17","how we"
