start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
115500	116152	10	A	0.99999	1	141	However,
116286	116596	10	A	0.72327	2	142	it's
116628	116824	10	A	1.0	3	143	quite
116862	117252	10	A	0.99643	4	144	literally
117316	117636	10	A	0.99998	5	145	singing
117668	117816	10	A	0.99997	6	146	from
117838	117928	10	A	1.0	7	147	the
117934	118104	10	A	0.99979	8	148	same
118142	118436	10	A	0.98327	9	149	hymn
118468	119140	10	A	0.84081	10	150	sheet.
119300	119624	11	A	1.0	1	151	And
119662	119816	11	A	1.0	2	152	the
119838	120072	11	A	0.69303	3	153	turn
120126	120730	11	A	0.47512	4	154	taking
121260	121816	11	A	0.99999	5	155	is
121918	122232	11	A	0.99997	6	156	based
122286	123028	11	A	0.99999	7	157	upon
123204	123592	11	A	0.48	8	158	a
123646	124100	11	A	0.99645	9	159	joint
124180	125160	11	A	0.95274	10	160	expectation
125580	126330	11	A	0.6	11	161	of
126720	127180	11	A	0.99977	12	162	that
127250	127848	11	A	0.95123	13	163	song
127944	128300	11	A	1.0	14	164	being
128370	128872	11	A	0.76059	15	165	sung
128936	129212	11	A	0.99998	16	166	that
129266	129870	11	A	0.98959	17	167	way.
130880	131244	12	A	1.0	1	168	And
131282	131676	12	A	1.0	2	169	then
131778	132044	12	A	1.0	3	170	the
132082	132504	12	A	0.99995	4	171	actions
132552	132764	12	A	0.99999	5	172	that
132802	132956	12	A	1.0	6	173	the
132978	133336	12	A	0.81087	7	174	birds
133368	133564	12	A	0.83022	8	175	can
133602	134140	12	A	0.99991	9	176	take,
134290	134652	12	A	1.0	10	177	the
134706	134876	12	A	0.99999	11	178	kind
134898	135036	12	A	1.0	12	179	of
135058	135292	12	A	0.99995	13	180	turn
135346	135756	12	A	0.91818	14	181	taking
135858	136124	12	A	0.99998	15	182	that
136162	136748	12	A	0.99988	16	183	they
136914	137740	12	A	0.86691	17	184	enact
138800	139550	12	A	0.99976	18	185	is
140800	141308	12	A	0.63749	19	186	again
141394	141784	12	A	0.99998	20	187	related
141832	141996	12	A	1.0	21	188	to
142018	142300	12	A	0.62188	22	189	whether
142370	142580	12	A	0.99999	23	190	it's
142600	142736	12	A	0.99976	24	191	like,
142758	142944	12	A	0.99975	25	192	well,
142982	143184	12	A	0.99998	26	193	somebody
143222	143376	12	A	0.94177	27	194	has
143398	143536	12	A	0.7	28	195	to
143558	143744	12	A	0.99808	29	196	say
143782	143936	12	A	0.99995	30	197	it
143958	144096	12	A	0.99996	31	198	is
144118	144208	12	A	0.99936	32	199	it
144214	144288	12	A	0.87116	33	200	going
144294	144368	12	A	0.99	34	201	to
144374	144544	12	A	0.92702	35	202	be
144582	144736	12	A	0.99992	36	203	me
144758	144896	12	A	0.99999	37	204	or
144918	145056	12	A	0.99991	38	205	is
145078	145168	12	A	0.99999	39	206	it
145174	145248	12	A	0.97093	40	207	going
145254	145328	12	A	1.0	41	208	to
145334	145456	12	A	0.99992	42	209	be
145478	146050	12	A	0.98143	43	210	them?
146660	147024	13	A	0.99987	1	211	So
147062	147168	13	A	0.99994	2	212	how
147174	147296	13	A	0.86481	3	213	do
147318	147408	13	A	0.99963	4	214	you
147414	147536	13	A	0.99999	5	215	think
147558	147696	13	A	1.0	6	216	we
147718	147904	13	A	0.99994	7	217	would
147942	148748	13	A	0.82852	8	218	broaden
148924	149744	13	A	0.99999	9	219	that
149942	150800	13	A	0.94711	10	220	scope
152440	152900	13	A	0.91	11	221	of
152970	153744	13	A	0.57757	12	222	communication
153872	154164	13	A	1.0	13	223	to
154202	154596	13	A	0.90272	14	224	account
154698	155108	13	A	0.99986	15	225	for
155194	156420	13	A	0.63165	16	226	situations
158120	158532	13	A	0.99999	17	227	where
158586	158804	13	A	1.0	18	228	there
158842	159184	13	A	0.99793	19	229	isn't
159232	159444	13	A	0.7	20	230	a
159482	160480	13	A	0.9393	21	231	prescripted
160560	161540	13	A	0.67727	22	232	song?
165580	165896	14	A	0.96879	1	233	How
165918	166056	14	A	0.99957	2	234	do
166078	166312	14	A	0.98408	3	235	other
166366	166996	14	A	0.99597	4	236	frameworks
167028	167176	14	A	0.99914	5	237	for
167198	168120	14	A	0.98896	6	238	communication
170220	171268	14	A	0.91757	7	239	cybernetic
171364	171988	14	A	0.70565	8	240	ish
172084	172344	14	A	0.99967	9	241	or
172382	173240	14	A	0.79443	10	242	otherwise
173820	174280	14	A	1.0	11	243	deal
174350	174970	14	A	0.9996	12	244	with
175660	175976	14	A	1.0	13	245	the
175998	176612	14	A	0.83048	14	246	semantics
176676	176904	14	A	1.0	15	247	of
176942	177800	14	A	0.98252	16	248	conversation,
178800	180140	14	A	0.93367	17	249	improvisation,
181440	181804	14	A	0.99993	18	250	open
181842	182424	14	A	0.52172	19	251	endedness
182472	182684	14	A	0.91	20	252	in
182722	183660	14	A	0.99216	21	253	conversation?
193470	193930	15	B	0.99887	1	254	Actually,
194000	194186	15	B	1.0	2	255	I
194208	194780	15	B	0.62834	3	256	had
196110	196694	15	B	0.99639	4	257	somewhat
196742	197002	15	B	1.0	5	258	more
197056	197466	15	B	0.99987	6	259	general
197568	197978	15	B	0.99849	7	260	question
198064	198700	15	B	0.99893	8	261	about
199150	199466	15	B	1.0	9	262	the
199488	199846	15	B	0.511	10	263	bird
199878	200374	15	B	0.55247	11	264	songs
200422	201066	15	B	1.0	12	265	and
201248	201594	15	B	0.99223	13	266	its
201632	202102	15	B	0.61523	14	267	relation
202166	202780	15	B	0.72	15	268	to
203390	203898	15	B	0.75469	16	269	these
203984	204534	15	B	0.99995	17	270	particular
204672	205338	15	B	0.62212	18	271	systems
205434	205694	15	B	0.99999	19	272	that
205732	206026	15	B	0.95721	20	273	they've
206058	206426	15	B	0.81236	21	274	developed
206458	206606	15	B	0.92	22	275	in
206628	206766	15	B	1.0	23	276	the
206788	207630	15	B	0.75875	24	277	textbook.
208610	208974	16	B	0.99611	1	278	You
209012	209600	16	B	0.99996	2	279	see,
210290	210702	16	B	0.99999	3	280	some
210756	211402	16	B	0.78089	4	281	researchers
211466	211742	16	B	0.9999	5	282	believe
211796	212400	16	B	0.73896	6	283	that
212770	213146	16	B	0.99975	7	284	I'm
213178	213518	16	B	0.99997	8	285	sure
213604	213946	16	B	0.99968	9	286	you're
213978	214560	16	B	0.99988	10	287	much
215490	216410	16	B	0.82096	11	288	qualified
216570	216894	16	B	1.0	12	289	to
216932	217194	16	B	0.5144	13	290	talk
217252	217858	16	B	0.52376	14	291	about
218024	218450	16	B	0.9983	15	292	this
218520	218754	16	B	0.9984	16	293	than
218792	218994	16	B	0.99615	17	294	me,
219032	219620	16	B	0.84	18	295	but
220950	221218	16	B	1.0	19	296	there
221224	221346	16	B	0.94316	20	297	are
221368	221566	16	B	0.58585	21	298	lots
221598	221746	16	B	1.0	22	299	of
221768	222340	16	B	1.0	23	300	research
223190	223554	16	B	0.99992	24	301	going
223592	224034	16	B	0.99075	25	302	around
224152	224820	16	B	0.61852	26	303	about
225350	226146	16	B	0.97	27	304	the
226328	227730	16	B	0.46243	28	305	territorialization
228390	228898	16	B	0.84981	29	306	function
228984	229330	16	B	1.0	30	307	of
229400	230622	16	B	0.15395	31	308	birdsong.
230766	231460	17	B	0.99925	1	309	So
234650	234966	17	B	0.69942	2	310	if
234988	235126	17	B	0.69663	3	311	we
235148	235286	17	B	0.99994	4	312	take
235308	235446	17	B	0.64	5	313	a
235468	235698	17	B	0.52096	6	314	bird
235714	236470	17	B	0.69979	7	315	song
238090	238550	17	B	0.8966	8	316	as
238620	239142	17	B	0.98278	9	317	its
239276	240870	17	B	0.89756	10	318	territorializing
241210	242230	17	B	0.98796	11	319	mechanism,
242590	243002	17	B	0.68	12	320	at
243056	243322	17	B	0.99999	13	321	least
243376	243594	17	B	1.0	14	322	one
243632	244170	17	B	1.0	15	323	of
244320	244682	17	B	0.98889	16	324	its
244736	245654	17	B	0.66936	17	325	territorializing
245702	246490	17	B	0.63701	18	326	mechanism,
247070	247482	17	B	0.98856	19	327	can
247536	248140	17	B	0.98279	20	328	we
249230	250330	17	B	0.99857	21	329	somehow
251470	251882	17	B	0.99673	22	330	put
251936	252540	17	B	0.54	23	331	the
252910	254086	17	B	0.69746	24	332	dynamic
254278	254538	17	B	0.6	25	333	I
254544	255158	17	B	0.55468	26	334	mean,
255344	255694	17	B	1.0	27	335	the
255732	256362	17	B	0.81257	28	336	dynamic
256426	256874	17	B	0.99768	29	337	boundary
256922	257038	17	B	1.0	30	338	of
257044	257166	17	B	0.89	31	339	the
257188	257626	17	B	0.82121	32	340	markup
257658	258510	17	B	0.98154	33	341	blanket,
259170	259486	17	B	1.0	34	342	I
259508	259694	17	B	0.99997	35	343	think
259732	259886	17	B	0.99997	36	344	would
259908	260094	17	B	0.99998	37	345	be
260132	261070	17	B	0.64563	38	346	affected
262050	262462	17	B	0.99999	39	347	from
262516	262734	17	B	0.99999	40	348	this
262772	262974	17	B	0.86	41	349	point
263012	263118	17	B	1.0	42	350	of
263124	263678	17	B	0.83371	43	351	view.
263844	264222	18	B	0.64	1	352	And
264276	264880	18	B	1.0	2	353	then
265810	266186	18	B	0.99363	3	354	I'm
266218	266366	18	B	0.99999	4	355	not
266388	266670	18	B	0.99937	5	356	sure
266740	266974	18	B	1.0	6	357	how
267012	267274	18	B	0.97945	7	358	that
267332	267554	18	B	0.99812	8	359	would
267592	268142	18	B	0.8679	9	360	translate
268206	268482	18	B	1.0	10	361	into
268536	268802	18	B	0.99994	11	362	this
268856	269266	18	B	0.9998	12	363	specific
269368	269826	18	B	0.61763	13	364	model
269928	270146	18	B	0.99997	14	365	if
270168	270354	18	B	0.70855	15	366	we
270392	270980	18	B	0.64032	16	367	take
271350	272100	18	B	0.99985	17	368	that
272630	273374	18	B	0.44863	18	369	dynamic
273422	273742	18	B	0.99998	19	370	nature
273806	273986	18	B	1.0	20	371	of
274008	274146	18	B	0.99	21	372	the
274168	274526	18	B	0.5712	22	373	markup
274558	274974	18	B	0.96463	23	374	blanket
275022	275810	18	B	0.99987	24	375	boundary.
282070	282434	19	C	0.9991	1	376	Yeah,
282472	282578	19	C	1.0	2	377	I
282584	282754	19	C	0.9974	3	378	guess
282792	282898	19	C	1.0	4	379	I
282904	283026	19	C	0.99664	5	380	would
283048	283186	19	C	0.9999	6	381	just
283208	283394	19	C	0.99994	7	382	build
283432	283538	19	C	0.99999	8	383	on
283544	283714	19	C	0.90005	9	384	that
283752	283954	19	C	0.88	10	385	and
283992	284194	19	C	0.99999	11	386	say
284232	284820	19	C	0.99802	12	387	that
285850	286658	19	C	0.6622	13	388	communication
286754	287106	19	C	0.99863	14	389	serves
287138	287286	19	C	1.0	15	390	a
287308	287730	19	C	0.99948	16	391	purpose.
287810	288198	20	C	0.98	1	392	And
288284	288920	20	C	0.98999	2	393	so
289450	289766	20	C	0.41	3	394	I
289788	290454	20	C	0.76205	4	395	think
290652	291014	20	C	0.73	5	396	a
291052	291638	20	C	0.99052	6	397	model
291804	292326	20	C	0.99956	7	398	should
292428	292946	20	C	0.52441	8	399	incorporate
292978	293126	20	C	0.94453	9	400	what
293148	293334	20	C	0.99908	10	401	that
293372	293666	20	C	0.96768	11	402	purpose
293698	294280	20	C	0.98626	12	403	is
295050	295414	20	C	1.0	13	404	and
295452	295654	20	C	0.99987	14	405	how
295692	295870	20	C	0.8633	15	406	it's
295890	296118	20	C	0.99953	16	407	served
296134	296266	20	C	0.999	17	408	by
296288	296426	20	C	0.99	18	409	the
296448	296934	20	C	0.54798	19	410	communication.
296982	297146	21	C	1.0	1	411	And
297168	297354	21	C	1.0	2	412	then
297392	297642	21	C	0.99987	3	413	whether
297696	297866	21	C	1.0	4	414	it
297888	298122	21	C	0.99981	5	415	happens
298176	298394	21	C	0.97	6	416	to
298432	298874	21	C	0.9995	7	417	be
298992	299462	21	C	0.81453	8	418	syncing
299526	300138	21	C	0.99975	9	419	up
300304	300634	21	C	0.99999	10	420	with
300672	300826	21	C	0.99989	11	421	some
300848	301334	21	C	0.99731	12	422	predefined
301382	301734	21	C	0.98999	13	423	pattern
301782	302186	21	C	0.90559	14	424	or
302288	302890	21	C	0.99954	15	425	whatever
303040	303834	21	C	0.75571	16	426	is
304032	304346	21	C	1.0	17	427	a
304368	304602	21	C	0.99996	18	428	follow
304656	305114	21	C	0.92386	19	429	on
305232	306250	21	C	0.99981	20	430	consideration.
311580	311944	22	A	0.61	1	431	The
311982	312404	22	A	0.99716	2	432	generative
312452	312856	22	A	0.69989	3	433	model
312958	313176	22	A	1.0	4	434	in
313198	313384	22	A	0.87	5	435	the
313422	313716	22	A	0.99995	6	436	singing
313748	313896	22	A	0.99985	7	437	from
313918	314008	22	A	1.0	8	438	the
314014	314184	22	A	0.99975	9	439	same
314222	314516	22	A	0.98654	10	440	hymn
314548	315240	22	A	0.99705	11	441	sheet
316780	317144	22	A	0.99572	12	442	is
317182	317336	22	A	0.99999	13	443	very
317358	317544	22	A	0.99993	14	444	much
317582	317736	22	A	0.99999	15	445	like
317758	317896	22	A	1.0	16	446	the
317918	318196	22	A	0.75549	17	447	sheet
318228	318616	22	A	0.68896	18	448	music
318718	319370	22	A	0.99998	19	449	example
320220	320980	22	A	0.99601	20	450	provided
321060	321448	22	A	1.0	21	451	in
321534	321784	22	A	0.69	22	452	the
321822	322680	22	A	0.99431	23	453	textbook.
324000	324456	23	A	0.55662	1	454	There's
324488	324636	23	A	0.98	2	455	a
324658	325496	23	A	0.75978	3	456	known
325688	326136	23	A	0.95193	4	457	sheet
326168	326508	23	A	0.99566	5	458	music
326594	327420	23	A	0.9726	6	459	script
327920	328332	23	A	0.99965	7	460	such
328386	328604	23	A	0.99999	8	461	that
328642	328940	23	A	0.51283	9	462	even
329010	329484	23	A	0.99959	10	463	when
329602	329976	23	A	0.9999	11	464	there's
330008	330252	23	A	0.92301	12	465	like
330306	330572	23	A	0.61	13	466	an
330626	331256	23	A	0.99926	14	467	error
331368	331596	23	A	1.0	15	468	in
331618	331852	23	A	1.0	16	469	the
331906	332296	23	A	1.0	17	470	playing
332328	332476	23	A	0.93	18	471	of
332498	332636	23	A	1.0	19	472	the
332658	333230	23	A	0.74988	20	473	music,
334160	334680	23	A	1.0	21	474	still
334770	334976	23	A	0.77	22	475	the
334998	335196	23	A	0.98508	23	476	sheet
335228	335520	23	A	0.99997	24	477	music
335590	335776	23	A	0.99997	25	478	can
335798	335984	23	A	1.0	26	479	be
336022	336610	23	A	0.99998	27	480	heard.
338100	338850	24	A	0.75741	1	481	So
340020	340432	24	A	0.99832	2	482	just
340486	341520	24	A	0.35334	3	483	coarsely
343380	344080	24	A	0.99982	4	484	what
344230	344812	24	A	0.97548	5	485	generative
344876	345760	24	A	0.77442	6	486	models?
347860	348176	25	A	1.0	1	487	I
348198	348432	25	A	1.0	2	488	think
348486	348680	25	A	0.99997	3	489	it's
348700	348884	25	A	1.0	4	490	pretty
348922	349312	25	A	0.93458	5	491	straightforward
349376	349556	25	A	1.0	6	492	to
349578	349764	25	A	1.0	7	493	see
349802	350244	25	A	0.99999	8	494	how
350362	350548	25	A	1.0	9	495	a
350554	350944	25	A	0.61701	10	496	generative
350992	351204	25	A	0.99999	11	497	model
351242	351444	25	A	0.77694	12	498	could
351482	351876	25	A	0.99998	13	499	have
351978	352196	25	A	1.0	14	500	the
352218	352704	25	A	0.94959	15	501	notation
352752	352916	25	A	0.99992	16	502	or
352938	353028	25	A	1.0	17	503	the
353034	353296	25	A	0.99773	18	504	sheet
353328	354004	25	A	0.99998	19	505	music
354202	354516	25	A	1.0	20	506	and
354538	354724	25	A	1.0	21	507	then
354762	354916	25	A	0.9989	22	508	use
354938	355076	25	A	1.0	23	509	the
355098	355296	25	A	0.99903	24	510	sheet
355328	355572	25	A	0.99996	25	511	music
355626	355796	25	A	0.99999	26	512	as
355818	356004	25	A	0.58513	27	513	its
356042	356816	25	A	0.96007	28	514	prior
357008	357364	25	A	1.0	29	515	to
357402	357556	25	A	0.99987	30	516	kind
357578	357764	25	A	1.0	31	517	of
357802	358384	25	A	0.99886	32	518	converge
358432	359300	25	A	0.99997	33	519	reality.
361260	361576	26	A	1.0	1	520	To
361598	361784	26	A	0.99966	2	521	what
361822	362404	26	A	0.99119	3	522	extent
362532	362872	26	A	0.99996	4	523	is
362926	363620	26	A	0.64586	5	524	communication
363700	363944	26	A	0.99988	6	525	that
363982	364570	26	A	0.86658	7	526	way?
367020	367336	27	A	0.99991	1	527	Is
367358	367544	27	A	0.96128	2	528	it
367582	367924	27	A	0.95264	3	529	totally
367972	368484	27	A	0.92318	4	530	disparate
368532	368696	27	A	0.99	5	531	and
368718	369044	27	A	0.9989	6	532	differently
369092	369572	27	A	0.45384	7	533	structured?
369636	369816	28	A	0.99997	1	534	Or
369838	369976	28	A	0.99995	2	535	is
369998	370088	28	A	0.99994	3	536	it
370094	370168	28	A	0.52	4	537	a
370174	370296	28	A	0.84423	5	538	little
370318	370456	28	A	0.9999	6	539	bit
370478	370616	28	A	0.99997	7	540	like
370638	370776	28	A	1.0	8	541	a
370798	371252	28	A	0.81408	9	542	hybrid?
371316	371688	29	A	0.99144	1	543	Like
371774	372068	29	A	0.93815	2	544	you're
372084	372312	29	A	0.89665	3	545	doing
372366	372756	29	A	0.94898	4	546	inference
372788	372936	29	A	0.99998	5	547	on
372958	373048	29	A	1.0	6	548	the
373054	373316	29	A	0.98195	7	549	sheet
373348	373592	29	A	0.99999	8	550	music
373646	373876	29	A	0.99987	9	551	that
373918	374136	29	A	0.98845	10	552	they're
374168	374364	29	A	0.99946	11	553	about
374402	374604	29	A	1.0	12	554	to
374642	375180	29	A	0.99997	13	555	say
375330	375596	29	A	1.0	14	556	and
375618	375804	29	A	1.0	15	557	then
375842	375996	29	A	0.99997	16	558	you
376018	376252	29	A	0.73011	17	559	use
376306	376572	29	A	0.99983	18	560	your
376626	377016	29	A	0.95544	19	561	inference
377048	377196	29	A	0.99998	20	562	about
377218	377356	29	A	0.58805	21	563	what
377378	377608	29	A	0.98133	22	564	they're
377624	377804	29	A	0.70884	23	565	about
377842	377996	29	A	1.0	24	566	to
378018	378252	29	A	0.99994	25	567	say
378306	378476	29	A	1.0	26	568	to
378498	378936	29	A	0.56102	27	569	converge
378968	379116	29	A	1.0	28	570	what
379138	379276	29	A	1.0	29	571	they
379298	379484	29	A	0.99998	30	572	do
379522	380110	29	A	0.9992	31	573	say?
382560	382924	30	C	0.98775	1	574	Well,
382962	383164	30	C	0.99893	2	575	you
383202	383596	30	C	0.83327	3	576	asked
383698	383916	30	C	1.0	4	577	a
383938	384076	30	C	0.99996	5	578	good
384098	384332	30	C	0.99998	6	579	question,
384386	384556	30	C	0.99999	7	580	which
384578	384716	30	C	0.99998	8	581	is,
384738	384876	30	C	0.61231	9	582	well,
384898	385048	30	C	0.99991	10	583	what
385074	385168	30	C	0.99998	11	584	are
385174	385392	30	C	0.99998	12	585	some
385446	385932	30	C	0.98645	13	586	alternative
385996	386652	30	C	0.57131	14	587	frameworks?
386716	387330	31	C	0.53	1	588	And
390580	390848	31	C	1.0	2	589	I
390854	391024	31	C	0.9985	3	590	know,
391062	391264	31	C	1.0	4	591	I
391302	391456	31	C	0.99992	5	592	know
391478	391664	31	C	0.99989	6	593	some
391702	391904	31	C	0.84887	7	594	or
391942	392144	31	C	1.0	8	595	should
392182	392336	31	C	0.99999	9	596	know
392358	392544	31	C	0.99993	10	597	some,
392582	392832	31	C	0.95	11	598	and
392886	393068	31	C	0.99961	12	599	they're
393084	393216	31	C	0.99995	13	600	not
393238	393376	31	C	0.57968	14	601	clean
393398	393488	31	C	0.98	15	602	to
393494	393952	31	C	0.83787	16	603	mind.
394086	394336	32	C	0.99995	1	604	What
394358	394496	32	C	0.99995	2	605	comes
394518	394656	32	C	0.81	3	606	to
394678	395344	32	C	0.99996	4	607	mind
395542	395904	32	C	1.0	5	608	most
395942	396444	32	C	0.43437	6	609	immediately
396492	396656	32	C	1.0	7	610	in
396678	396816	32	C	0.99999	8	611	this
396838	397072	32	C	0.99999	9	612	example
397126	397308	32	C	0.99983	10	613	is
397334	397428	32	C	1.0	11	614	a
397434	397616	32	C	0.98556	12	615	phase
397648	397888	32	C	0.83969	13	616	lock
397904	398272	32	C	0.98631	14	617	loop
398336	398564	32	C	0.93	15	618	in
398602	399264	32	C	0.99978	16	619	electronics
399312	399524	32	C	0.99913	17	620	which
399562	399860	32	C	0.99996	18	621	is
399930	400352	32	C	0.99583	19	622	simply
400416	400596	32	C	1.0	20	623	a
400618	400804	32	C	0.99998	21	624	way
400842	401140	32	C	1.0	22	625	of
401210	402320	32	C	0.98449	23	626	synchronizing
402480	402852	32	C	1.0	24	627	one
402906	403936	32	C	0.98447	25	628	circuit's
404128	404912	32	C	0.82023	26	629	oscillation
404976	405156	32	C	0.99986	27	630	with
405178	405750	32	C	0.99999	28	631	another.
406280	406980	33	C	1.0	1	632	And
407130	407396	33	C	0.99987	2	633	this
407418	407556	33	C	0.99996	3	634	is
407578	407716	33	C	0.99994	4	635	like
407738	407876	33	C	0.71	5	636	a
407898	408176	33	C	0.85371	6	637	phase
408208	408416	33	C	0.95284	7	638	lock
408448	408656	33	C	0.99987	8	639	loop
408688	408836	33	C	1.0	9	640	with
408858	408996	33	C	1.0	10	641	a
409018	409296	33	C	0.9998	11	642	bigger
409328	410340	33	C	0.91056	12	643	vocabulary.
410700	411352	34	C	0.99774	1	644	So
411486	411832	34	C	0.99971	2	645	figure
411886	412104	34	C	1.0	3	646	out
412142	412296	34	C	1.0	4	647	where
412318	412504	34	C	0.98983	5	648	we
412542	413224	34	C	0.99998	6	649	are
413422	413688	34	C	1.0	7	650	in
413694	413816	34	C	0.9	8	651	the
413838	414244	34	C	0.62871	9	652	pattern
414292	414456	34	C	0.95	10	653	and
