"Start Time","End Time","Transcript"
"00;03;52;27","00;03;53;10","started"
"00;03;53;10","00;03;53;19","this"
"00;03;53;19","00;03;54;10","particular"
"00;03;54;10","00;03;54;27","topic,"
"00;03;54;27","00;03;55;07","deeply"
"00;03;55;07","00;03;55;16","felt"
"00;03;55;16","00;03;56;17","effects"
"00;03;56;17","00;03;56;21","for"
"00;03;56;21","00;03;56;27","this"
"00;03;56;27","00;03;57;20","paper."
"00;03;58;10","00;03;59;07","I was in the process"
"00;03;59;07","00;03;59;10","of"
"00;03;59;10","00;03;59;20","setting"
"00;03;59;20","00;04;00;03","up"
"00;04;01;03","00;04;01;05","the"
"00;04;01;05","00;04;01;19","topic"
"00;04;01;19","00;04;01;27","of my"
"00;04;01;27","00;04;02;11","busy"
"00;04;02;11","00;04;03;10","research"
"00;04;03;22","00;04;04;08","and"
"00;04;04;08","00;04;04;20","focusing"
"00;04;04;20","00;04;04;22","on"
"00;04;04;22","00;04;05;03","social"
"00;04;05;03","00;04;06;04","cognition."
"00;04;06;10","00;04;06;16","But"
"00;04;06;16","00;04;06;21","then"
"00;04;06;21","00;04;06;25","in"
"00;04;06;25","00;04;07;04","doing"
"00;04;07;04","00;04;07;18","that,"
"00;04;08;04","00;04;08;09","I"
"00;04;08;09","00;04;08;20","realized"
"00;04;08;20","00;04;08;26","that"
"00;04;08;26","00;04;09;11","we were"
"00;04;09;11","00;04;10;02","seriously"
"00;04;10;02","00;04;11;08","lacking."
"00;04;11;19","00;04;12;00","There were"
"00;04;12;00","00;04;12;14","serious"
"00;04;12;14","00;04;13;01","gaps"
"00;04;13;01","00;04;13;09","in the"
"00;04;13;09","00;04;13;28","literature"
"00;04;13;28","00;04;14;12","on how"
"00;04;14;12","00;04;14;17","we"
"00;04;14;17","00;04;14;28","actually"
"00;04;14;28","00;04;15;11","connect"
"00;04;15;11","00;04;16;01","from"
"00;04;16;01","00;04;16;07","our"
"00;04;16;07","00;04;16;20","bodily"
"00;04;16;20","00;04;18;11","existence"
"00;04;18;11","00;04;19;09","to an"
"00;04;19;09","00;04;19;24","abstract"
"00;04;19;24","00;04;20;15","social"
"00;04;20;15","00;04;21;10","world,"
"00;04;21;25","00;04;22;05","our"
"00;04;22;05","00;04;23;00","expectations"
"00;04;23;00","00;04;23;10","about"
"00;04;23;10","00;04;24;26","our social world"
"00;04;24;26","00;04;25;03","and"
"00;04;25;03","00;04;25;14","shaped"
"00;04;25;14","00;04;25;25","the way"
"00;04;25;25","00;04;26;09","we"
"00;04;26;09","00;04;26;22","feel"
"00;04;26;22","00;04;27;17","physically"
"00;04;27;17","00;04;27;23","and"
"00;04;27;23","00;04;28;00","how"
"00;04;28;00","00;04;28;11","that's"
"00;04;28;11","00;04;28;28","recursive"
"00;04;28;28","00;04;29;08","we"
"00;04;29;08","00;04;29;22","shapes"
"00;04;29;22","00;04;30;01","the way"
"00;04;30;01","00;04;30;05","we"
"00;04;30;05","00;04;30;13","think"
"00;04;30;13","00;04;30;22","about"
"00;04;30;22","00;04;31;02","our"
"00;04;31;02","00;04;31;15","social"
"00;04;31;15","00;04;32;16","environments."
"00;04;33;16","00;04;33;21","And"
"00;04;33;21","00;04;33;28","that's"
"00;04;33;28","00;04;34;22","where"
"00;04;34;22","00;04;35;02","I"
"00;04;35;02","00;04;35;15","actually"
"00;04;35;15","00;04;35;21","got"
"00;04;35;21","00;04;35;29","into"
"00;04;35;29","00;04;36;16","this."
"00;04;36;16","00;04;37;21","I don't know"
"00;04;37;21","00;04;37;27","you"
"00;04;38;01","00;04;38;22","colors"
"00;04;38;22","00;04;38;26","or"
"00;04;38;26","00;04;39;04","rabbit"
"00;04;39;04","00;04;39;20","hole"
"00;04;40;04","00;04;40;17","of"
"00;04;41;01","00;04;41;21","effects"
"00;04;41;21","00;04;41;26","and"
"00;04;41;26","00;04;43;02","emotions"
"00;04;43;20","00;04;43;27","because"
"00;04;43;27","00;04;44;00","I"
"00;04;44;00","00;04;44;07","think"
"00;04;44;07","00;04;44;17","that"
"00;04;44;18","00;04;45;04","affected"
"00;04;45;04","00;04;45;16","and"
"00;04;46;17","00;04;46;29","it's"
"00;04;47;04","00;04;47;15","basically"
"00;04;47;15","00;04;47;18","the"
"00;04;47;18","00;04;47;25","kind"
"00;04;47;25","00;04;48;04","of"
"00;04;49;13","00;04;49;23","through"
"00;04;49;23","00;04;50;08","emotions."
"00;04;50;08","00;04;50;13","It's"
"00;04;50;13","00;04;51;22","what links"
"00;04;52;22","00;04;53;07","the social"
"00;04;53;07","00;04;53;20","world,"
"00;04;53;20","00;04;53;23","the"
"00;04;53;23","00;04;54;04","abstract"
"00;04;54;04","00;04;54;14","social"
"00;04;54;14","00;04;54;29","relations"
"00;04;54;29","00;04;55;05","that"
"00;04;55;05","00;04;56;02","we are"
"00;04;56;29","00;04;57;17","experts"
"00;04;57;17","00;04;58;01","at"
"00;04;58;12","00;04;59;18","innately safe"
"00;04;59;18","00;04;59;22","and"
"00;04;59;22","00;05;01;06","to a large extent,"
"00;05;01;06","00;05;01;12","if you"
"00;05;01;12","00;05;01;17","look"
"00;05;01;17","00;05;02;05","at the"
"00;05;02;05","00;05;02;26","efficiency"
"00;05;02;26","00;05;03;01","with"
"00;05;03;01","00;05;03;12","which"
"00;05;03;12","00;05;04;03","children"
"00;05;04;03","00;05;04;09","in"
"00;05;04;09","00;05;04;23","elementary"
"00;05;04;23","00;05;05;20","school"
"00;05;05;21","00;05;05;27","kind"
"00;05;05;27","00;05;06;01","of"
"00;05;06;01","00;05;06;23","track"
"00;05;06;23","00;05;06;28","each"
"00;05;06;28","00;05;07;06","other's"
"00;05;07;06","00;05;08;08","popularity,"
"00;05;08;08","00;05;08;15","and"
"00;05;08;15","00;05;08;21","where"
"00;05;08;21","00;05;08;27","they're"
"00;05;08;27","00;05;09;05","part"
"00;05;09;05","00;05;09;08","of"
"00;05;09;08","00;05;09;22","the group"
"00;05;09;22","00;05;10;05","or not"
"00;05;10;05","00;05;10;07","in"
"00;05;10;07","00;05;10;13","this"
"00;05;10;13","00;05;10;20","kind"
"00;05;10;20","00;05;12;21","of and"
"00;05;12;21","00;05;12;27","I"
"00;05;12;27","00;05;13;02","mean,"
"00;05;13;03","00;05;13;06","of"
"00;05;13;06","00;05;14;01","course,"
"00;05;14;19","00;05;14;25","we're"
"00;05;14;25","00;05;15;06","not"
"00;05;15;06","00;05;16;10","making"
"00;05;16;28","00;05;17;20","I know"
"00;05;17;20","00;05;18;08","this"
"00;05;18;09","00;05;19;02","dichotomy"
"00;05;19;02","00;05;19;07","of"
"00;05;19;07","00;05;19;20","nature"
"00;05;19;20","00;05;19;22","and"
"00;05;19;22","00;05;20;10","nurture,"
"00;05;20;17","00;05;20;20","but"
"00;05;20;20","00;05;20;25","it's"
"00;05;20;25","00;05;21;24","an emergence."
"00;05;21;24","00;05;22;05","I mean,"
"00;05;22;05","00;05;22;15","it's"
"00;05;22;15","00;05;22;23","like"
"00;05;23;00","00;05;23;06","there's"
"00;05;23;06","00;05;23;08","an"
"00;05;23;08","00;05;23;24","interaction"
"00;05;23;24","00;05;24;19","going on"
"00;05;24;27","00;05;25;21","and"
"00;05;25;24","00;05;26;08","it's"
"00;05;26;15","00;05;26;21","you"
"00;05;26;21","00;05;27;11","can say"
"00;05;27;11","00;05;27;17","that"
"00;05;27;17","00;05;28;15","we're"
"00;05;28;15","00;05;28;26","you"
"00;05;28;26","00;05;29;01","know,"
"00;05;29;05","00;05;29;17","one of"
"00;05;29;17","00;05;29;20","the"
"00;05;29;20","00;05;29;28","things"
"00;05;29;28","00;05;30;02","we"
"00;05;30;02","00;05;30;13","teach"
"00;05;30;13","00;05;30;19","each"
"00;05;30;19","00;05;30;26","other"
"00;05;30;26","00;05;31;28","to do,"
"00;05;32;18","00;05;32;23","and"
"00;05;32;23","00;05;32;29","that's"
"00;05;32;29","00;05;33;10","where"
"00;05;33;10","00;05;34;02","our system"
"00;05;34;02","00;05;34;07","is"
"00;05;34;07","00;05;34;14","kind"
"00;05;34;14","00;05;34;17","of"
"00;05;34;17","00;05;35;04","prepared"
"00;05;35;04","00;05;35;21","to do"
"00;05;35;21","00;05;35;29","in a"
"00;05;35;29","00;05;36;18","large,"
"00;05;36;25","00;05;37;10","large"
"00;05;37;10","00;05;38;02","degree."
"00;05;38;19","00;05;39;02","Is to"
"00;05;39;02","00;05;39;29","track"
"00;05;40;21","00;05;41;06","events"
"00;05;41;06","00;05;41;21","happening"
"00;05;41;21","00;05;41;29","in our"
"00;05;41;29","00;05;42;10","social"
"00;05;42;10","00;05;43;01","environments."
"00;05;43;01","00;05;43;17","And"
"00;05;43;25","00;05;44;01","from"
"00;05;44;01","00;05;44;03","an"
"00;05;44;03","00;05;44;20","evolutionary"
"00;05;44;20","00;05;45;08","perspective,"
"00;05;45;08","00;05;45;15","that's"
"00;05;45;15","00;05;45;29","a very"
"00;05;45;29","00;05;46;14","logical"
"00;05;46;14","00;05;47;00","thing"
"00;05;47;00","00;05;47;10","to do"
"00;05;47;10","00;05;47;26","because"
"00;05;49;05","00;05;49;16","for"
"00;05;49;16","00;05;49;28","hundreds"
"00;05;49;28","00;05;50;01","of"
"00;05;50;01","00;05;50;13","thousands"
"00;05;50;13","00;05;50;16","of"
"00;05;50;16","00;05;50;29","years,"
"00;05;50;29","00;05;51;08","you could"
"00;05;51;08","00;05;52;03","say"
"00;05;52;04","00;05;52;24","our"
"00;05;52;24","00;05;53;02","each"
"00;05;53;02","00;05;53;07","of"
"00;05;53;07","00;05;53;21","our,"
"00;05;54;11","00;05;54;18","our,"
"00;05;54;19","00;05;54;23","our"
"00;05;54;23","00;05;56;08","survival"
"00;05;56;18","00;05;57;20","would be"
"00;05;57;20","00;05;58;09","entirely"
"00;05;58;09","00;05;58;25","dependent"
"00;05;58;25","00;05;59;18","on our"
"00;05;59;18","00;06;00;08","capacity"
"00;06;00;08","00;06;00;25","to be"
"00;06;00;25","00;06;01;05","part"
"00;06;01;05","00;06;01;23","of the group,"
"00;06;01;23","00;06;02;00","so to"
"00;06;02;00","00;06;02;22","speak."
"00;06;03;06","00;06;03;10","Our"
"00;06;03;10","00;06;03;23","capacity"
"00;06;03;23","00;06;03;27","to"
"00;06;03;27","00;06;04;12","function"
"00;06;04;12","00;06;04;21","in"
"00;06;04;21","00;06;04;25","a"
"00;06;04;25","00;06;05;02","group"
"00;06;05;02","00;06;06;08","complex,"
"00;06;06;11","00;06;06;15","not"
"00;06;06;15","00;06;06;21","just"
"00;06;06;21","00;06;06;27","on an"
"00;06;06;27","00;06;07;17","individual level,"
"00;06;07;17","00;06;07;22","but"
"00;06;07;22","00;06;07;28","also"
"00;06;07;28","00;06;08;04","on the"
"00;06;08;04","00;06;08;09","group"
"00;06;08;09","00;06;08;22","level."
"00;06;08;22","00;06;09;11","So"
"00;06;09;17","00;06;11;17","our ability"
"00;06;11;17","00;06;11;23","to"
"00;06;11;23","00;06;12;10","survive"
