"Start Time","End Time","Transcript"
"00;00;55;22","00;00;55;25","to"
"00;00;55;25","00;00;56;16","speak."
"00;00;57;16","00;00;58;00","You can go"
"00;00;58;00","00;00;58;03","to"
"00;00;58;03","00;00;58;08","this"
"00;00;58;08","00;00;58;21","shortened"
"00;00;58;21","00;00;59;11","link"
"00;00;59;11","00;01;00;19","to see"
"00;01;00;19","00;01;01;15","the"
"00;01;01;15","00;01;02;13","upcoming"
"00;01;02;13","00;01;03;02","streams"
"00;01;03;02","00;01;03;09","of"
"00;01;03;09","00;01;03;17","different"
"00;01;03;17","00;01;04;09","kinds."
"00;01;04;09","00;01;04;21","Today"
"00;01;04;21","00;01;04;28","we're"
"00;01;04;28","00;01;05;03","in"
"00;01;05;03","00;01;06;01","19.1"
"00;01;06;01","00;01;06;11","on"
"00;01;06;11","00;01;06;25","April"
"00;01;06;25","00;01;07;17","six,"
"00;01;07;17","00;01;07;26","and"
"00;01;07;26","00;01;08;01","we'll"
"00;01;08;01","00;01;08;12","be"
"00;01;08;12","00;01;08;20","having"
"00;01;08;20","00;01;08;21","a"
"00;01;08;21","00;01;09;00","follow"
"00;01;09;00","00;01;09;05","up"
"00;01;09;05","00;01;09;12","group"
"00;01;09;12","00;01;10;18","discussion"
"00;01;10;18","00;01;10;25","next"
"00;01;10;25","00;01;11;06","week"
"00;01;11;06","00;01;11;16","on"
"00;01;11;16","00;01;13;16","April 13th."
"00;01;13;16","00;01;14;02","Hello,"
"00;01;14;02","00;01;14;11","Stephen."
"00;01;14;11","00;01;14;14","We're"
"00;01;14;14","00;01;14;27","already"
"00;01;14;27","00;01;15;16","life."
"00;01;15;23","00;01;16;07","So"
"00;01;16;07","00;01;16;19","today"
"00;01;16;19","00;01;16;25","in"
"00;01;16;25","00;01;17;04","Active"
"00;01;17;04","00;01;18;04","Inference"
"00;01;18;04","00;01;19;09","19.1,"
"00;01;19;09","00;01;19;21","the goal"
"00;01;19;21","00;01;19;26","is"
"00;01;19;26","00;01;20;01","really"
"00;01;20;01","00;01;20;08","just"
"00;01;20;08","00;01;20;17","to"
"00;01;20;17","00;01;20;29","learn"
"00;01;20;29","00;01;21;04","and"
"00;01;21;04","00;01;21;23","discuss"
"00;01;21;23","00;01;22;08","about"
"00;01;22;08","00;01;22;15","this"
"00;01;22;15","00;01;22;22","really"
"00;01;22;22","00;01;23;03","awesome"
"00;01;23;03","00;01;23;19","paper."
"00;01;23;19","00;01;24;01","Deeply"
"00;01;24;01","00;01;24;09","felt"
"00;01;24;09","00;01;24;27","affect"
"00;01;24;27","00;01;25;02","the"
"00;01;25;02","00;01;25;17","emergence"
"00;01;25;17","00;01;25;20","of"
"00;01;25;20","00;01;26;12","Valence"
"00;01;26;12","00;01;26;27","and"
"00;01;27;03","00;01;27;16","Active"
"00;01;27;16","00;01;27;29","Inference"
"00;01;27;29","00;01;28;04","by"
"00;01;28;04","00;01;28;17","Kasper"
"00;01;28;17","00;01;29;11","Hespe,"
"00;01;29;11","00;01;29;19","Brian"
"00;01;29;19","00;01;30;11","Smith,"
"00;01;30;11","00;01;30;22","Thomas,"
"00;01;30;22","00;01;31;10","PA,"
"00;01;31;10","00;01;31;21","Mika"
"00;01;31;21","00;01;32;09","Allen,"
"00;01;32;09","00;01;32;20","Carl,"
"00;01;32;20","00;01;33;12","Kristen"
"00;01;33;12","00;01;33;16","and"
"00;01;33;16","00;01;33;29","Maxwell"
"00;01;33;29","00;01;35;00","Ramstad."
"00;01;35;00","00;01;35;10","And"
"00;01;35;10","00;01;35;13","we're"
"00;01;35;13","00;01;36;01","really"
"00;01;36;01","00;01;36;19","appreciative"
"00;01;36;19","00;01;37;00","that"
"00;01;37;00","00;01;37;14","Casper"
"00;01;37;14","00;01;37;19","has"
"00;01;37;19","00;01;37;26","joined"
"00;01;37;26","00;01;38;00","us"
"00;01;38;00","00;01;38;12","today"
"00;01;38;12","00;01;38;21","and"
"00;01;38;21","00;01;39;11","anyone"
"00;01;39;11","00;01;39;18","of"
"00;01;39;18","00;01;39;21","these"
"00;01;39;21","00;01;39;27","other"
"00;01;39;27","00;01;40;07","authors"
"00;01;40;07","00;01;40;13","are"
"00;01;40;13","00;01;40;19","free"
"00;01;40;19","00;01;40;22","to"
"00;01;40;22","00;01;40;29","join"
"00;01;40;29","00;01;41;13","us"
"00;01;41;18","00;01;41;27","next"
"00;01;41;27","00;01;42;02","week"
"00;01;42;02","00;01;42;13","or the"
"00;01;42;13","00;01;43;12","following"
"00;01;43;24","00;01;44;05","in"
"00;01;44;05","00;01;45;07","19.1,"
"00;01;45;07","00;01;45;13","we're"
"00;01;45;13","00;01;45;17","going"
"00;01;45;17","00;01;45;27","to"
"00;01;45;27","00;01;46;12","go"
"00;01;46;12","00;01;47;01","over"
"00;01;47;01","00;01;47;07","the"
"00;01;47;07","00;01;47;17","various"
"00;01;47;17","00;01;47;26","parts"
"00;01;47;26","00;01;47;27","of"
"00;01;47;27","00;01;48;12","the paper"
"00;01;48;12","00;01;48;20","in"
"00;01;48;20","00;01;49;06","any order"
"00;01;49;06","00;01;49;11","that"
"00;01;49;11","00;01;49;24","people"
"00;01;49;24","00;01;50;05","want"
"00;01;50;05","00;01;50;15","to"
"00;01;50;15","00;01;50;26","raise"
"00;01;50;26","00;01;51;14","them"
"00;01;51;14","00;01;51;29","and"
"00;01;53;08","00;01;53;14","we"
"00;01;53;14","00;01;53;18","can"
"00;01;53;18","00;01;53;23","just"
"00;01;53;23","00;01;54;01","start"
"00;01;54;01","00;01;54;09","with"
"00;01;54;09","00;01;55;02","some"
"00;01;55;02","00;01;55;17","short"
"00;01;55;17","00;01;56;09","introductions"
"00;01;56;09","00;01;56;25","and"
"00;01;56;25","00;01;57;25","warmups"
"00;01;57;25","00;01;58;01","that"
"00;01;58;01","00;01;58;09","will"
"00;01;58;09","00;01;58;21","be"
"00;01;58;21","00;01;59;16","culminating"
"00;01;59;16","00;02;00;05","in"
"00;02;00;05","00;02;01;00","Casper"
"00;02;01;00","00;02;01;10","and"
"00;02;01;10","00;02;01;19","giving"
"00;02;01;19","00;02;01;20","a"
"00;02;01;20","00;02;02;03","little"
"00;02;02;03","00;02;02;16","maybe"
"00;02;02;16","00;02;02;27","just"
"00;02;02;27","00;02;03;14","introduction"
"00;02;03;14","00;02;03;20","or a"
"00;02;03;20","00;02;04;27","background."
"00;02;04;27","00;02;05;28","And"
"00;02;06;09","00;02;07;00","that will be"
"00;02;07;00","00;02;07;08","great"
"00;02;07;08","00;02;07;11","to"
"00;02;07;11","00;02;07;17","start"
"00;02;07;17","00;02;07;22","with."
"00;02;07;22","00;02;08;10","So"
"00;02;08;18","00;02;08;25","I'm"
"00;02;08;25","00;02;09;11","Daniel."
"00;02;09;11","00;02;09;20","I'm"
"00;02;09;20","00;02;10;11","a postdoc"
"00;02;10;11","00;02;10;26","in"
"00;02;10;26","00;02;11;26","California,"
"00;02;11;26","00;02;12;10","and I"
"00;02;12;10","00;02;12;14","will"
"00;02;12;14","00;02;12;28","pass it"
"00;02;12;28","00;02;13;09","to"
"00;02;13;09","00;02;14;04","Sarah"
"00;02;15;18","00;02;15;25","I'm"
"00;02;15;25","00;02;16;07","Sarah."
"00;02;16;07","00;02;16;13","I'm"
"00;02;16;13","00;02;17;00","a person"
"00;02;17;00","00;02;17;09","stuck"
"00;02;17;09","00;02;17;11","in"
"00;02;17;11","00;02;17;22","Berlin"
"00;02;17;22","00;02;17;28","because"
"00;02;17;28","00;02;18;00","I"
"00;02;18;00","00;02;18;07","can't"
"00;02;18;07","00;02;18;13","update"
"00;02;18;13","00;02;18;17","my"
"00;02;18;17","00;02;19;08","visa"
"00;02;19;17","00;02;20;07","next."
"00;02;24;21","00;02;25;03","Hello,"
"00;02;25;03","00;02;25;06","I'm"
"00;02;25;06","00;02;25;26","Steven."
"00;02;25;26","00;02;26;06","I'm in"
"00;02;26;06","00;02;27;07","Toronto,"
"00;02;27;07","00;02;28;02","and"
"00;02;28;04","00;02;28;10","I'm"
"00;02;28;10","00;02;29;01","very much"
"00;02;29;01","00;02;29;10","looking"
"00;02;29;10","00;02;29;18","forward"
"00;02;29;18","00;02;30;13","to"
"00;02;30;13","00;02;30;22","learning"
"00;02;30;22","00;02;30;29","more"
"00;02;30;29","00;02;32;03","about"
"00;02;32;03","00;02;32;24","Affect"
"00;02;32;24","00;02;33;03","and"
"00;02;33;03","00;02;33;15","its"
"00;02;33;15","00;02;34;03","relationship"
"00;02;34;03","00;02;34;06","to"
"00;02;34;06","00;02;34;15","active"
"00;02;34;15","00;02;35;03","influence."
"00;02;35;03","00;02;35;08","And"
"00;02;35;08","00;02;35;11","I'm"
"00;02;35;11","00;02;35;15","going"
"00;02;35;15","00;02;35;17","to"
"00;02;35;17","00;02;36;02","pass it"
"00;02;36;02","00;02;36;25","to"
"00;02;36;25","00;02;37;24","Dave."
"00;02;38;24","00;02;39;03","Gay,"
"00;02;39;03","00;02;39;12","Dave"
"00;02;39;12","00;02;39;27","Douglas,"
"00;02;39;27","00;02;40;11","Simon,"
"00;02;40;11","00;02;41;06","the"
"00;02;41;06","00;02;41;29","mountains"
"00;02;41;29","00;02;42;04","of the"
"00;02;42;04","00;02;42;26","Philippines"
"00;02;42;26","00;02;43;08","retired"
"00;02;43;08","00;02;43;26","from"
"00;02;44;12","00;02;45;00","information"
"00;02;45;00","00;02;46;06","technology,"
"00;02;46;06","00;02;46;24","including"
"00;02;46;24","00;02;47;05","natural"
"00;02;47;05","00;02;48;08","language"
"00;02;48;08","00;02;49;09","processing"
"00;02;49;09","00;02;49;23","and"
"00;02;49;23","00;02;50;05","machine"
"00;02;50;05","00;02;51;22","translation."
"00;02;51;22","00;02;52;16","Background"
"00;02;52;16","00;02;52;28","in"
"00;02;52;28","00;02;53;20","process"
"00;02;53;20","00;02;54;08","philosopher"
"00;02;54;08","00;02;54;27","Lee"
"00;02;55;20","00;02;56;04","Whitehead"
"00;02;56;04","00;02;57;09","especially"
"00;02;57;09","00;02;57;20","and"
"00;02;57;20","00;02;59;02","cybernetics."
"00;02;59;02","00;02;59;22","And I"
"00;02;59;22","00;02;59;27","will"
"00;02;59;27","00;03;00;09","pass"
"00;03;00;09","00;03;00;14","to"
"00;03;00;14","00;03;00;28","Dean"
"00;03;00;28","00;03;01;04","if he"
"00;03;01;04","00;03;01;11","hasn't"
"00;03;01;11","00;03;01;23","spoken"
"00;03;01;23","00;03;01;27","yet."
"00;03;02;26","00;03;03;03","I'm"
"00;03;03;03","00;03;03;11","Dean."
"00;03;03;11","00;03;03;15","I'm"
"00;03;03;15","00;03;03;21","from"
"00;03;03;21","00;03;05;02","Calgary."
"00;03;06;19","00;03;07;17","Retired,"
"00;03;07;17","00;03;07;21","but"
"00;03;07;21","00;03;07;29","really"
"00;03;07;29","00;03;08;13","interested"
"00;03;08;13","00;03;09;04","in this stuff."
"00;03;09;04","00;03;09;13","I don't"
"00;03;09;13","00;03;09;17","know"
"00;03;09;17","00;03;09;22","who"
"00;03;09;22","00;03;10;00","I can"
"00;03;10;00","00;03;10;10","pass"
"00;03;10;10","00;03;10;24","to"
"00;03;10;24","00;03;11;03","other"
"00;03;11;03","00;03;11;21","than"
"00;03;11;27","00;03;12;05","maybe"
"00;03;12;05","00;03;12;19","Casper"
"00;03;12;19","00;03;13;12","at"
"00;03;15;12","00;03;16;00","surf."
"00;03;16;00","00;03;16;15","Yeah."
"00;03;16;20","00;03;17;00","My name"
"00;03;17;00","00;03;17;09","is"
"00;03;17;14","00;03;18;06","Casper."
"00;03;18;10","00;03;18;29","I'm"
"00;03;19;19","00;03;21;03","the student"
"00;03;21;03","00;03;22;00","at the"
"00;03;22;00","00;03;22;15","University"
"00;03;22;15","00;03;22;18","of"
"00;03;22;18","00;03;23;17","Amsterdam,"
"00;03;24;04","00;03;24;16","currently"
"00;03;24;16","00;03;25;03","doing"
"00;03;25;03","00;03;25;20","that"
"00;03;26;01","00;03;26;07","kind"
"00;03;26;07","00;03;26;12","of"
"00;03;27;23","00;03;27;29","being"
"00;03;27;29","00;03;28;05","co"
"00;03;28;05","00;03;28;24","supervised"
"00;03;28;24","00;03;29;19","by"
"00;03;30;20","00;03;30;25","two"
"00;03;30;25","00;03;31;12","professors"
"00;03;31;12","00;03;31;22","at"
"00;03;32;07","00;03;32;24","Amsterdam"
"00;03;32;24","00;03;33;19","and"
"00;03;34;04","00;03;34;15","one"
"00;03;34;15","00;03;35;13","being"
"00;03;35;13","00;03;36;00","at the"
"00;03;36;00","00;03;37;03","University"
"00;03;37;03","00;03;37;13","College"
"00;03;37;13","00;03;38;00","London."
"00;03;38;00","00;03;38;05","So"
"00;03;38;05","00;03;38;21","that's"
"00;03;39;06","00;03;39;16","one"
"00;03;39;16","00;03;40;07","you all"
"00;03;40;07","00;03;40;24","know"
"00;03;41;04","00;03;42;02","person."
"00;03;43;00","00;03;43;05","It's"
"00;03;43;08","00;03;43;23","like"
"00;03;44;14","00;03;44;24","my"
"00;03;44;24","00;03;45;08","name"
"00;03;45;08","00;03;46;06","and"
"00;03;46;06","00;03;47;11","external"
"00;03;47;11","00;03;49;01","supervisor."
"00;03;49;27","00;03;50;04","And"
"00;03;50;04","00;03;50;23","this paper"
"00;03;50;23","00;03;51;15","was"
"00;03;51;23","00;03;52;25","developed,"
"00;03;53;01","00;03;53;06","and"
"00;03;53;06","00;03;53;11","there"
"00;03;53;11","00;03;53;29","he is"
"00;03;55;04","00;03;56;09","in his lab"
"00;03;56;09","00;03;57;05","simply"
"00;03;57;19","00;03;58;05","with a"
"00;03;58;05","00;03;58;15","bunch"
"00;03;58;15","00;03;58;20","of"
"00;03;58;20","00;03;59;01","three"
"00;03;59;01","00;03;59;14","wonderful"
"00;03;59;14","00;03;59;27","people."
"00;03;59;27","00;04;00;21","Actually,"
"00;04;00;21","00;04;01;04","my go"
"00;04;01;04","00;04;01;14","first"
"00;04;01;14","00;04;02;08","author"
"00;04;02;08","00;04;03;05","and"
"00;04;03;09","00;04;03;20","is not"
"00;04;03;20","00;04;03;26","here"
"00;04;03;26","00;04;04;06","today,"
"00;04;04;06","00;04;04;27","but I"
"00;04;04;27","00;04;05;15","am aware"
"00;04;05;15","00;04;05;21","that"
"00;04;05;21","00;04;06;00","there's"
"00;04;06;00","00;04;06;18","been"
"00;04;06;22","00;04;07;00","Ryan"
"00;04;07;00","00;04;07;11","Smith"
"00;04;07;11","00;04;07;17","has"
"00;04;07;17","00;04;07;27","been"
"00;04;07;27","00;04;08;06","with"
"00;04;08;06","00;04;08;18","you on"
"00;04;08;18","00;04;08;27","many"
"00;04;08;27","00;04;08;29","of"
"00;04;08;29","00;04;09;04","these"
"00;04;09;04","00;04;09;24","sessions"
"00;04;09;24","00;04;10;15","and"
"00;04;11;20","00;04;11;26","yeah."
"00;04;11;26","00;04;12;14","So"
"00;04;12;14","00;04;13;06","I think"
"00;04;13;06","00;04;13;11","I will"
"00;04;13;11","00;04;13;18","just"
"00;04;13;18","00;04;13;25","go"
"00;04;13;25","00;04;14;06","into"
"00;04;14;06","00;04;14;11","the"
"00;04;14;11","00;04;14;27","intro"
"00;04;15;29","00;04;16;07","of the"
"00;04;16;07","00;04;17;09","paper"
"00;04;17;27","00;04;18;28","and"
"00;04;20;18","00;04;20;29","I"
"00;04;20;29","00;04;21;09","guess"
"00;04;21;09","00;04;21;11","it"
"00;04;21;11","00;04;21;16","will"
"00;04;21;16","00;04;21;20","be"
"00;04;21;20","00;04;22;17","interesting"
"00;04;22;17","00;04;23;08","because"
"00;04;23;14","00;04;23;24","you can"
"00;04;23;24","00;04;24;02","read"
"00;04;24;02","00;04;24;09","in"
"00;04;24;09","00;04;24;22","the paper"
"00;04;24;22","00;04;25;07","itself."
"00;04;25;07","00;04;25;11","So"
"00;04;25;25","00;04;26;02","kind of"
"00;04;26;02","00;04;26;14","formal"
"00;04;26;14","00;04;27;29","motivation."
"00;04;28;15","00;04;29;00","I will tell you"
"00;04;29;00","00;04;29;06","a little"
"00;04;29;06","00;04;29;09","bit"
"00;04;29;09","00;04;29;15","more"
"00;04;29;15","00;04;30;01","about"
"00;04;30;01","00;04;30;03","the"
"00;04;30;03","00;04;30;26","story"
"00;04;30;26","00;04;31;07","behind"
"00;04;31;07","00;04;31;13","how"
"00;04;31;13","00;04;32;01","this"
"00;04;32;02","00;04;32;06","how"
"00;04;32;06","00;04;32;11","this"
"00;04;32;11","00;04;32;18","came"
"00;04;32;18","00;04;33;11","about."
"00;04;33;11","00;04;34;04","For me,"
"00;04;34;17","00;04;34;22","when"
"00;04;34;22","00;04;35;03","I first"
"00;04;35;03","00;04;35;13","entered"
"00;04;35;13","00;04;36;07","the group,"
"00;04;36;21","00;04;36;27","there"
"00;04;36;27","00;04;37;15","was"
"00;04;38;27","00;04;39;06","most"
"00;04;39;06","00;04;39;14","of the"
"00;04;39;14","00;04;39;24","modeling"
"00;04;39;24","00;04;40;06","that was"
"00;04;40;06","00;04;40;28","done"
"00;04;41;02","00;04;42;08","was"
"00;04;42;25","00;04;42;29","the"
"00;04;43;00","00;04;43;12","single"
"00;04;43;12","00;04;44;15","layers,"
"00;04;44;15","00;04;44;27","and"
"00;04;44;27","00;04;45;10","there was"
"00;04;45;10","00;04;45;19","already"
"00;04;45;19","00;04;46;04","some"
"00;04;46;04","00;04;46;23","preliminary"
"00;04;46;23","00;04;47;03","work"
"00;04;47;03","00;04;47;08","from"
"00;04;47;08","00;04;47;15","deep"
"00;04;47;15","00;04;48;17","temporal"
"00;04;48;17","00;04;49;10","modeling"
"00;04;51;14","00;04;52;06","and"
"00;04;52;06","00;04;52;25","that's"
"00;04;52;25","00;04;54;03","essentially"
"00;04;54;03","00;04;54;17","working"
"00;04;54;17","00;04;54;27","out"
"00;04;54;27","00;04;55;00","the"
"00;04;55;00","00;04;55;24","implications"
"00;04;55;24","00;04;56;08","of"
"00;04;56;19","00;04;57;01","this"
"00;04;57;01","00;04;57;08","kind"
"00;04;57;08","00;04;57;15","of"
"00;04;57;16","00;04;58;24","hierarchical"
"00;04;58;24","00;04;59;09","models"
"00;04;59;09","00;05;00;06","that start"
"00;05;00;06","00;05;00;10","to"
"00;05;00;10","00;05;00;18","look"
"00;05;00;18","00;05;01;02","more"
"00;05;01;02","00;05;01;25","like"
"00;05;02;16","00;05;02;28","the one"
"00;05;02;28","00;05;03;15","that"
"00;05;03;15","00;05;03;19","you"
"00;05;03;19","00;05;04;03","might"
"00;05;04;03","00;05;04;16","have"
"00;05;04;16","00;05;04;24","come"
"00;05;04;24","00;05;05;01","across"
"00;05;05;01","00;05;05;09","some"
"00;05;05;09","00;05;05;17","deep"
"00;05;05;17","00;05;05;29","learning"
"00;05;05;29","00;05;06;29","research."
"00;05;07;02","00;05;07;06","The"
"00;05;07;06","00;05;07;14","now"
"00;05;07;14","00;05;07;19","with"
"00;05;07;19","00;05;08;13","invasion"
"00;05;08;13","00;05;08;29","invasion"
"00;05;08;29","00;05;09;27","flavor"
"00;05;11;15","00;05;12;01","and"
"00;05;12;07","00;05;12;16","one of"
"00;05;12;16","00;05;12;18","the"
"00;05;12;18","00;05;13;00","things"
"00;05;13;00","00;05;13;06","that"
"00;05;13;06","00;05;13;22","I was"
"00;05;13;22","00;05;14;04","missing"
"00;05;14;04","00;05;15;15","personally"
"00;05;16;05","00;05;17;02","was"
"00;05;17;08","00;05;18;23","a meta"
"00;05;18;23","00;05;19;11","cognitive"
"00;05;19;11","00;05;20;05","aspect"
"00;05;20;05","00;05;20;25","that"
"00;05;22;22","00;05;23;05","moves"
"00;05;23;05","00;05;24;06","beyond"
"00;05;24;06","00;05;24;20","just"
"00;05;24;20","00;05;26;12","estimating"
"00;05;26;12","00;05;27;23","confidence"
"00;05;28;00","00;05;28;10","is"
"00;05;28;14","00;05;29;23","one aspect."
"00;05;29;23","00;05;29;28","But"
"00;05;29;28","00;05;30;04","then"
"00;05;30;04","00;05;30;25","reflecting"
"00;05;30;25","00;05;31;01","on"
"00;05;31;01","00;05;31;15","that"
"00;05;31;15","00;05;32;00","confidence"
"00;05;32;00","00;05;32;16","estimates"
"00;05;33;29","00;05;34;02","to"
"00;05;34;02","00;05;34;09","give"
"00;05;34;09","00;05;34;16","you an"
"00;05;34;16","00;05;35;00","idea"
"00;05;35;00","00;05;35;16","of"
"00;05;35;28","00;05;36;11","something"
"00;05;36;11","00;05;36;18","that"
"00;05;36;18","00;05;37;00","can"
"00;05;37;00","00;05;38;08","regulate"
"00;05;38;14","00;05;38;23","other"
"00;05;38;23","00;05;39;03","parts"
"00;05;39;03","00;05;39;07","of"
"00;05;39;07","00;05;40;07","the system."
"00;05;40;10","00;05;41;09","So"
"00;05;41;19","00;05;43;01","we ended up"
"00;05;43;21","00;05;43;29","going"
"00;05;43;29","00;05;44;04","back"
"00;05;44;04","00;05;44;07","and"
"00;05;44;07","00;05;44;24","forth"
"00;05;44;24","00;05;44;29","on"
"00;05;44;29","00;05;45;06","this"
"00;05;45;06","00;05;45;18","topic"
"00;05;45;18","00;05;46;06","with"
"00;05;46;28","00;05;47;10","and"
"00;05;47;29","00;05;48;11","Thomas"
"00;05;48;11","00;05;49;03","Barr"
"00;05;49;03","00;05;49;20","was"
"00;05;49;28","00;05;50;05","held"
"00;05;50;05","00;05;50;11","there"
"00;05;50;11","00;05;51;06","as well."
"00;05;51;07","00;05;51;13","And"
"00;05;51;13","00;05;51;24","then"
"00;05;51;24","00;05;51;29","he's"
"00;05;51;29","00;05;52;04","also"
"00;05;52;04","00;05;52;10","on the"
"00;05;52;10","00;05;53;03","paper"
"00;05;53;29","00;05;55;16","essentially"
"00;05;55;23","00;05;56;05","thinking"
"00;05;56;05","00;05;57;03","about"
"00;05;57;11","00;05;57;17","these"
"00;05;57;17","00;05;57;27","action"
"00;05;57;27","00;05;58;22","models"
"00;05;59;00","00;05;59;04","of"
"00;05;59;04","00;05;59;28","influence"
"00;05;59;28","00;06;01;00","and"
"00;06;01;03","00;06;01;19","about"
"00;06;01;22","00;06;02;19","presupposing"
"00;06;02;19","00;06;03;05","some"
"00;06;03;05","00;06;03;16","degree"
"00;06;03;16","00;06;03;19","of"
"00;06;03;19","00;06;04;09","familiarity."
"00;06;04;09","00;06;04;15","But"
"00;06;04;15","00;06;06;04","I suppose"
"00;06;06;04","00;06;06;20","I can"
"00;06;06;20","00;06;07;08","quickly"
"00;06;07;08","00;06;08;07","recap"
"00;06;08;07","00;06;08;24","and"
"00;06;10;04","00;06;11;15","essentially"
"00;06;11;23","00;06;12;05","the way"
"00;06;12;05","00;06;12;10","I've"
"00;06;12;10","00;06;12;22","presented"
"00;06;12;22","00;06;13;01","it in"
"00;06;13;01","00;06;13;18","paper,"
"00;06;13;18","00;06;13;26","it's"
"00;06;13;26","00;06;14;20","really"
"00;06;15;16","00;06;15;26","meant"
"00;06;15;26","00;06;16;14","to be"
"00;06;16;14","00;06;16;28","something"
"00;06;16;28","00;06;17;10","that"
"00;06;17;23","00;06;17;28","you"
"00;06;17;28","00;06;18;09","start"
"00;06;18;09","00;06;19;08","from"
"00;06;19;26","00;06;20;09","zero"
"00;06;20;09","00;06;20;29","knowledge"
"00;06;20;29","00;06;21;07","about"
"00;06;21;07","00;06;21;17","equity"
"00;06;21;17","00;06;22;08","inference,"
"00;06;22;08","00;06;22;12","and"
"00;06;22;12","00;06;22;21","they kind"
"00;06;22;21","00;06;22;25","of"
"00;06;22;25","00;06;23;03","build"
"00;06;23;03","00;06;23;18","it up"
"00;06;23;18","00;06;23;23","in"
"00;06;23;23","00;06;24;21","steps"
"00;06;24;21","00;06;24;25","so"
"00;06;24;25","00;06;25;02","that"
"00;06;25;02","00;06;25;12","people"
"00;06;25;12","00;06;25;13","who"
