start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
61158	61516	13	B	0.98906	7	120	Ladders
61548	61744	13	B	0.99987	8	121	in
61782	63212	13	B	0.87094	9	122	Paleoanthropology
63356	63664	13	B	0.99999	10	123	from
63702	64204	13	B	0.91706	11	124	Cognitive
64252	64556	13	B	0.97153	12	125	Surprise
64588	64736	13	B	0.91	13	126	to
64758	65372	13	B	0.85042	14	127	Skillfulness
65436	65616	13	B	0.52	15	128	a
65638	65920	13	B	1.0	16	129	Million
65990	66224	13	B	1.0	17	130	Years
66262	66896	13	B	0.99575	18	131	Ago
67078	67568	13	B	0.58207	19	132	by
67654	68044	13	B	0.99978	20	133	Hector
68092	68840	13	B	0.22924	21	134	Manrique,
68940	69296	13	B	0.9492	22	135	Carl
69328	69824	13	B	0.6641	23	136	Friston
69872	70036	13	B	1.0	24	137	and
70058	70384	13	B	0.57942	25	138	Michael
70432	71220	13	B	0.94641	26	139	Walker.
71640	72196	14	B	1.0	1	140	The
72298	72800	14	B	0.71467	2	141	article
72880	73220	14	B	0.99798	3	142	was
73290	73776	14	B	0.76927	4	143	posted
73808	73956	14	B	1.0	5	144	to
73978	74212	14	B	0.52	6	145	Sci
74266	74752	14	B	0.86082	7	146	Archive
74816	75092	14	B	0.99804	8	147	in
75146	75476	14	B	1.0	9	148	2022
75498	77236	14	B	0.88	10	149	and
77258	77444	14	B	0.95	11	150	the
77482	77732	14	B	1.0	12	151	second
77786	78100	14	B	1.0	13	152	paper
78170	78500	14	B	1.0	14	153	is
78570	78756	14	B	1.0	15	154	to
78778	79184	14	B	0.95914	16	155	copy
79232	79492	14	B	1.0	17	156	or
79546	79824	14	B	0.99999	18	157	not
79882	80056	14	B	0.74	19	158	to
80078	80484	14	B	0.99965	20	159	copy,
80532	80696	14	B	0.99997	21	160	that
80718	80904	14	B	0.77	22	161	is
80942	81096	14	B	1.0	23	162	the
81118	81690	14	B	0.99997	24	163	question
82140	82504	14	B	0.99999	25	164	from
82542	83236	14	B	0.96626	26	165	Chimpanzees
83268	83368	14	B	1.0	27	166	to
83374	83496	14	B	1.0	28	167	the
83518	83972	14	B	0.99995	29	168	foundation
84036	84264	14	B	1.0	30	169	of
84302	84600	14	B	0.99999	31	170	Human
84670	85492	14	B	0.99986	32	171	Technological
85556	86360	14	B	0.98527	33	172	Culture.
86780	87240	15	B	0.99999	1	173	This
87310	87880	15	B	0.97155	2	174	paper
88030	88488	15	B	0.99	3	175	is
88574	88968	15	B	1.0	4	176	with
89054	89732	15	B	0.67836	5	177	Menrique
89796	89976	15	B	1.0	6	178	and
89998	90452	15	B	0.92956	7	179	Walker
90516	90744	15	B	0.99999	8	180	as
90782	91492	15	B	0.69816	9	181	authors.
91636	92680	16	B	0.6447	1	182	Fristenless
93180	93496	16	B	0.99998	2	183	it
93518	93704	16	B	0.91493	3	184	was
93742	94040	16	B	1.0	4	185	also
94110	94548	16	B	0.99998	5	186	uploaded
94564	94696	16	B	1.0	6	187	to
94718	94976	16	B	0.27052	7	188	Psy
95028	95512	16	B	0.74609	8	189	Archive.
95576	95900	17	B	1.0	1	190	And
95970	96520	17	B	0.92178	2	191	recently,
96600	96940	17	B	0.74285	3	192	as
97010	97196	17	B	0.99995	4	193	we
97218	97452	17	B	0.92675	5	194	have
97506	97868	17	B	0.9998	6	195	been
97954	98456	17	B	0.98057	7	196	delighted
98488	98780	17	B	0.99	8	197	to
98850	99580	17	B	0.86097	9	198	discover,
99920	100236	17	B	1.0	10	199	the
100258	100492	17	B	0.99998	11	200	paper
100546	100764	17	B	0.99975	12	201	has
100802	101004	17	B	1.0	13	202	been
101042	101496	17	B	0.89633	14	203	accepted
101528	101724	17	B	0.60596	15	204	in
101762	102136	17	B	0.99115	16	205	Physics
102168	102316	17	B	1.0	17	206	of
102338	102572	17	B	0.99966	18	207	Life
102626	103240	17	B	0.97746	19	208	reviews.
103320	103612	18	B	0.99999	1	209	However,
103666	103836	18	B	0.66	2	210	the
103858	104168	18	B	0.99963	3	211	quotes
104184	104316	18	B	0.94829	4	212	that
104338	104584	18	B	0.93158	5	213	we're
104632	104936	18	B	0.9998	6	214	drawing
104968	105116	18	B	0.99999	7	215	from
105138	105324	18	B	0.88	8	216	and
105362	105656	18	B	0.99968	9	217	reading
105688	105932	18	B	0.57383	10	218	from
105986	106590	18	B	0.75	11	219	today
106900	107312	18	B	0.99723	12	220	are
107366	107724	18	B	0.89564	13	221	drawn
107772	107936	18	B	0.99999	14	222	from
107958	108096	18	B	1.0	15	223	the
108118	108364	18	B	0.44061	16	224	Psy
108412	108924	18	B	0.9094	17	225	Archive
108972	109372	18	B	0.70647	18	226	version.
109436	109712	19	B	0.99976	1	227	Just
109766	109984	19	B	0.99907	2	228	so
110022	110224	19	B	0.9998	3	229	people
110262	110848	19	B	0.8414	4	230	know
111014	111296	19	B	1.0	5	231	and
111318	111552	19	B	0.62549	6	232	like
111606	111824	19	B	0.76516	7	233	all
111862	112016	19	B	1.0	8	234	the
112038	112610	19	B	0.99985	9	235	videos,
112980	113436	19	B	0.85673	10	236	we're
113468	113760	19	B	0.99983	11	237	here
113830	114016	19	B	1.0	12	238	to
114038	114176	19	B	0.99995	13	239	make
114198	114384	19	B	0.67495	14	240	an
114422	115148	19	B	0.83967	15	241	introduction
115244	115456	19	B	0.99959	16	242	for
115478	115616	19	B	0.98803	17	243	some
115638	115728	19	B	1.0	18	244	of
115734	115856	19	B	1.0	19	245	the
115878	116364	19	B	0.40034	20	246	dean
116412	116576	19	B	0.91	21	247	and
116598	116736	19	B	0.83	22	248	the
116758	117512	19	B	0.56492	23	249	materials.
117596	117856	20	B	0.99905	1	250	It's
117888	118084	20	B	0.99997	2	251	not
118122	118228	20	B	1.0	3	252	a
118234	118788	20	B	0.59337	4	253	review
118954	119428	20	B	0.96	5	254	or
119514	119764	20	B	0.97	6	255	a
119802	120052	20	B	0.99992	7	256	final
120106	120710	20	B	0.97	8	257	word.
121240	121556	21	B	0.99953	1	258	In
121578	122052	21	B	0.97259	2	259	this
122186	123460	21	B	0.99	3	260	53.0
123530	124100	21	B	0.99587	4	261	video,
124250	124576	21	B	0.97982	5	262	we're
124608	124804	21	B	0.99966	6	263	going
124842	125524	21	B	1.0	7	264	to
125722	126384	21	B	0.80706	8	265	introduce
126432	126752	21	B	0.91767	9	266	ourselves,
126816	127044	21	B	0.99989	10	267	say
127082	127620	21	B	0.99998	11	268	hello,
127770	128084	21	B	1.0	12	269	and
128122	128372	21	B	1.0	13	270	then
128426	128596	21	B	0.99996	14	271	we
128618	128804	21	B	0.99992	15	272	are
128842	129044	21	B	0.99995	16	273	going
129082	129620	21	B	0.99	17	274	to
129770	130084	21	B	0.99991	18	275	call
130122	130288	21	B	0.99999	19	276	it
130314	130456	21	B	0.99993	20	277	like
130478	130664	21	B	0.9033	21	278	we
130702	130904	21	B	1.0	22	279	see
130942	131288	21	B	0.99996	23	280	it
131374	131672	21	B	0.50283	24	281	with
131726	132040	21	B	0.98	25	282	the
132110	132516	21	B	0.93261	26	283	aims
132548	132696	21	B	1.0	27	284	and
132718	133220	21	B	0.86047	28	285	claims
133300	134004	21	B	0.67903	29	286	abstract
134132	134852	21	B	0.99377	30	287	roadmap
134916	135716	21	B	0.77225	31	288	keywords.
135828	136152	22	B	0.95	1	289	And
136206	136376	22	B	0.98165	2	290	there
136398	136536	22	B	0.99295	3	291	are
136558	136744	22	B	0.99997	4	292	no
136782	137156	22	B	0.99989	5	293	figures
137188	137384	22	B	1.0	6	294	or
137422	138116	22	B	0.97901	7	295	formalisms
138148	138248	22	B	0.99998	8	296	in
138254	138424	22	B	0.99998	9	297	these
138462	139108	22	B	0.97198	10	298	papers,
139204	139800	22	B	0.55966	11	299	but
139950	140216	22	B	1.0	12	300	I
140238	140424	22	B	0.99945	13	301	think
140462	140676	22	B	0.95232	14	302	we'll
140708	140952	22	B	0.99991	15	303	have
141006	141320	22	B	0.99528	16	304	enough
141390	141796	22	B	0.99336	17	305	bounded
141828	142384	22	B	0.99724	18	306	surprise
142452	143068	22	B	0.9	19	307	to
143234	143960	22	B	0.92143	20	308	navigate
144040	145000	22	B	0.84467	21	309	nonetheless.
145160	145868	23	B	0.54755	1	310	So
146034	146316	23	B	0.99988	2	311	let
146338	146476	23	B	1.0	3	312	us
146498	146732	23	B	0.93038	4	313	begin
146786	147052	23	B	0.67993	5	314	with
147106	147800	23	B	0.73809	6	315	introductions
147880	148028	23	B	1.0	7	316	and
148034	148252	23	B	0.8	8	317	then
148306	148488	23	B	0.99985	9	318	we'll
148504	148732	23	B	0.64509	10	319	head
148786	149148	23	B	0.99976	11	320	into
149234	149532	23	B	0.99998	12	321	big
149586	150092	23	B	1.0	13	322	questions.
150226	150956	24	B	0.79082	1	323	So.
151138	151900	25	B	0.50263	1	324	Dean
153360	153724	25	B	0.99965	2	325	thanks,
153762	154008	25	B	0.29893	3	326	Danny.
154024	154168	26	A	0.94657	1	327	I'm
154184	154376	26	A	0.98792	2	328	Dean.
154408	154568	27	A	0.99908	1	329	I'm
154584	154716	27	A	0.99993	2	330	here
154738	154828	27	A	0.99963	3	331	in
154834	155580	27	A	0.65739	4	332	Calgary.
156000	156616	28	A	0.88464	1	333	I'm
156648	156796	28	A	0.9999	2	334	not
156818	156956	28	A	0.9887	3	335	going
156978	157080	28	A	1.0	4	336	to
157090	157264	28	A	0.99999	5	337	do
157302	157600	28	A	0.99997	6	338	much
157670	157952	28	A	0.99389	7	339	around
158006	158176	28	A	1.0	8	340	the
158198	158476	28	A	0.99935	9	341	warm
158508	158704	28	A	1.0	10	342	up
158742	158992	28	A	0.99997	11	343	question
159046	159312	28	A	0.91056	12	344	piece
159366	159632	28	A	0.99523	13	345	because
159686	159868	28	A	0.9982	14	346	I've
159884	160016	28	A	0.99994	15	347	got
160038	160128	28	A	1.0	16	348	a
160134	160304	28	A	0.99994	17	349	big
160342	160640	28	A	0.99996	18	350	question
160710	160992	28	A	0.99998	19	351	coming
161046	161552	28	A	1.0	20	352	up,
161686	161984	28	A	0.58385	21	353	so
162022	162236	28	A	0.99672	22	354	I'll
162268	162416	28	A	1.0	23	355	pass
162438	162528	28	A	0.76597	24	356	it
162534	162704	28	A	0.708	25	357	over
162742	162848	28	A	1.0	26	358	to
162854	163410	28	A	0.9996	27	359	you.
163780	164236	29	B	0.69827	1	360	I'm
164268	164732	29	B	0.9929	2	361	Daniel,
164796	165116	29	B	0.61226	3	362	I'm
165148	165296	29	B	0.99996	4	363	in
165318	165932	29	B	0.64663	5	364	California
165996	166272	29	B	0.98	6	365	and
166326	167132	29	B	0.65151	7	366	agreed.
167276	167776	30	B	1.0	1	367	Please
167878	168204	30	B	0.89223	2	368	lead
168262	168484	30	B	0.99991	3	369	in
168522	168724	30	B	1.0	4	370	with
168762	169108	30	B	1.0	5	371	your
169194	169492	30	B	0.99995	6	372	big
169546	170150	30	B	1.0	7	373	questions.
171640	172100	31	A	1.0	1	374	Well,
172170	172416	31	A	0.88981	2	375	I'm
172448	172548	31	A	0.99636	3	376	going
172554	172628	31	A	1.0	4	377	to
172634	172804	31	A	0.99564	5	378	start
172842	173284	31	A	0.99962	6	379	by
173402	173828	31	A	0.99996	7	380	just
173914	174164	31	A	0.99854	8	381	sort
174202	174790	31	A	1.0	9	382	of
175720	176512	31	A	0.54514	10	383	highlighting
176576	176708	31	A	1.0	11	384	the
176714	176884	31	A	0.99996	12	385	big
176922	177172	31	A	1.0	13	386	questions
177226	177348	31	A	0.99998	14	387	that
177354	177476	31	A	1.0	15	388	the
177498	177744	31	A	0.99919	16	389	authors
177792	177956	31	A	0.99582	17	390	have,
177978	178116	31	A	0.86184	18	391	if
178138	178336	31	A	0.99828	19	392	that's
178368	178516	31	A	1.0	20	393	okay.
178538	178736	32	A	0.35934	1	394	I'll
178768	178916	32	A	1.0	2	395	just
178938	179076	32	A	0.99998	3	396	read
179098	179284	32	A	0.99994	4	397	them
179322	179910	32	A	1.0	5	398	out.
180220	180584	33	A	0.77929	1	399	So
180622	180776	33	A	0.99998	2	400	for
180798	180888	33	A	1.0	3	401	the
180894	181188	33	A	0.98814	4	402	Snakes
181204	181336	33	A	1.0	5	403	and
181358	181636	33	A	0.95847	6	404	Ladder
181668	182250	33	A	0.9999	7	405	paper,
183340	183704	33	A	0.99641	8	406	there
183742	183992	33	A	0.99901	9	407	were
184046	184168	33	A	1.0	10	408	a
184174	184344	33	A	0.89848	11	409	number
184382	184584	33	A	0.82	12	410	of
184622	184968	33	A	1.0	13	411	questions
185054	185736	33	A	0.99975	14	412	that
185918	186264	33	A	0.69207	15	413	sort
186302	186456	33	A	1.0	16	414	of
186478	187396	33	A	0.99983	17	415	enabled
187588	187944	33	A	0.86	18	416	the
187982	188372	33	A	0.97186	19	417	authors
188436	188856	33	A	0.95	20	418	to
188958	189176	33	A	1.0	21	419	go
189198	189432	33	A	0.99821	22	420	forward
189486	189608	33	A	0.99998	23	421	with
189614	189784	33	A	0.54162	24	422	their
189822	190340	33	A	0.98942	25	423	ideas.
190420	190664	34	A	1.0	1	424	Two
190702	191000	34	A	1.0	2	425	questions
191070	191780	34	A	0.98072	3	426	arise.
191940	192264	35	A	1.0	1	427	First,
192302	192516	35	A	1.0	2	428	what
192558	192668	35	A	1.0	3	429	is
192674	192796	35	A	0.99631	4	430	it
192818	192908	35	A	0.99964	5	431	that
192914	193036	35	A	0.9823	6	432	could
193058	193368	35	A	0.98224	7	433	provoke
193384	193832	35	A	0.82214	8	434	cognitive
193896	194632	35	A	0.99201	9	435	awareness
194776	195084	35	A	0.61697	10	436	as
195122	195276	35	A	0.94	11	437	to
195298	195484	35	A	0.86	12	438	the
195522	195960	35	A	0.9028	13	439	possibility
196040	196236	35	A	1.0	14	440	of
196258	196824	35	A	0.78847	15	441	fashioning
196872	197224	35	A	1.0	16	442	stone
197272	197484	35	A	0.99734	17	443	hand
197522	197896	35	A	0.82992	18	444	axes
197928	198124	35	A	0.73131	19	445	in
198162	198840	35	A	0.99983	20	446	relation
199000	199276	35	A	1.0	21	447	to
199298	199436	35	A	1.0	22	448	the
199458	200264	35	A	0.80332	23	449	affordances
200312	200524	35	A	1.0	24	450	of
200562	200776	35	A	0.9999	25	451	raw
200808	201256	35	A	0.99905	26	452	materials
201288	201436	35	A	1.0	27	453	and
201458	201784	35	A	0.99998	28	454	potential
201832	202680	35	A	0.99904	29	455	advantages
202840	203164	35	A	0.99193	30	456	for
203202	203784	35	A	0.63558	31	457	minimizing
203832	204836	35	A	0.98227	32	458	bioenergetic
204888	205484	35	A	0.99984	33	459	effort?
205612	206076	36	A	0.9999	1	460	Secondly,
206108	206256	36	A	1.0	2	461	what
206278	206560	36	A	0.99991	3	462	does
206630	206912	36	A	0.99559	4	463	this
206966	207136	36	A	0.99999	5	464	say
207158	207344	36	A	0.98123	6	465	about
207382	207536	36	A	1.0	7	466	the
207558	207964	36	A	0.96501	8	467	irregular
208012	208876	36	A	0.72312	9	468	appearance
209068	209472	36	A	0.99	10	469	of
209526	209840	36	A	1.0	11	470	this
209910	210428	36	A	0.81096	12	471	regular
210524	211244	36	A	0.84941	13	472	technique
211372	211616	36	A	0.99787	14	473	in
211638	211776	36	A	1.0	15	474	the
211798	212492	36	A	0.55109	16	475	Pleistocene
212556	212956	36	A	0.99863	17	476	spatial
212988	213404	36	A	0.27448	18	477	temporal
213452	214050	36	A	0.99994	19	478	record?
214420	214976	37	A	0.99999	1	479	Also,
215078	215392	37	A	0.99964	2	480	how
215446	215760	37	A	0.9999	3	481	was
215830	216316	37	A	0.94324	4	482	remembered
216348	216860	37	A	0.89954	5	483	awareness
216940	217688	37	A	0.96616	6	484	retrieved
217804	218084	37	A	0.70245	7	485	from
218122	218516	37	A	0.56348	8	486	personal,
218618	218932	37	A	1.0	9	487	short
218986	219348	37	A	0.78	10	488	and
219434	219684	37	A	0.99999	11	489	long
219722	220016	37	A	0.8054	12	490	term
220048	220768	37	A	0.9971	13	491	memory
220944	221696	37	A	0.92864	14	492	transmitted
221728	221924	37	A	0.99991	15	493	as
221962	222848	37	A	0.38472	16	494	knowledge
223024	223460	37	A	0.83	17	495	to
223530	224148	37	A	1.0	18	496	others
224314	224644	37	A	0.99997	19	497	in
224682	224896	37	A	0.99889	20	498	whose
224928	225360	37	A	0.99986	21	499	memories
225440	225636	37	A	0.99998	22	500	it
225658	225796	37	A	0.99998	23	501	could
225818	226052	37	A	0.99998	24	502	become
226106	226880	37	A	0.83474	25	503	embedded
227040	227364	37	A	0.81572	26	504	with
227402	227556	37	A	0.98	27	505	a
227578	227776	37	A	0.99974	28	506	degree
227808	227956	37	A	1.0	29	507	of
227978	228512	37	A	0.99997	30	508	fidelity
228576	229056	37	A	0.99957	31	509	sufficient
229088	229236	37	A	1.0	32	510	to
229258	229632	37	A	1.0	33	511	enable
229696	230572	37	A	0.99811	34	512	intergenerational
230656	231000	37	A	0.84	35	513	or
231070	232276	37	A	0.57826	36	514	intercommunal
232388	233428	37	A	0.80616	37	515	diffusion?
233604	234040	38	A	0.99998	1	516	How
234110	234728	38	A	0.99998	2	517	far
234894	235272	38	A	0.99996	3	518	was
235326	236020	38	A	0.99401	4	519	observational
236100	236536	38	A	0.80756	5	520	learning
236638	237300	38	A	0.80542	6	521	involved?
237380	237528	39	A	0.9994	1	522	Do
237534	237608	39	A	0.99943	2	523	you
237614	237736	39	A	0.98762	3	524	want
237758	237848	39	A	1.0	4	525	me
237854	237976	39	A	0.64	5	526	to
237998	238184	39	A	0.99965	6	527	read
238222	238904	39	A	1.0	7	528	the
239102	239924	39	A	0.73756	8	529	CRNC,
239972	240376	39	A	0.78	9	530	or
240478	240648	39	A	0.9996	10	531	do
240654	240728	39	A	0.99931	11	532	you
240734	240904	39	A	0.99453	12	533	want
240942	241096	39	A	0.59	13	534	to
241118	241256	39	A	0.99998	14	535	do
241278	241464	39	A	0.99855	15	536	that
241502	241944	39	A	0.9994	16	537	yourself?
242062	242356	40	B	0.6052	1	538	All
242398	242556	40	B	0.48309	2	539	right,
242578	242728	40	B	0.99921	3	540	I'll
242744	242924	40	B	0.6863	4	541	read
242962	243260	40	B	0.86	5	542	the
243330	243708	40	B	1.0	6	543	questions
243794	243996	40	B	0.99999	7	544	from
244018	244156	40	B	1.0	8	545	the
244178	244696	40	B	0.98242	9	546	authors
244808	245372	40	B	0.97102	10	547	in
245506	245928	40	B	0.99439	11	548	Copy
245944	246076	40	B	0.77	12	549	or
246098	246236	40	B	0.99997	13	550	not
246258	246396	40	B	0.99	14	551	to
246418	247112	40	B	0.99994	15	552	Copy.
247256	247564	41	B	0.99973	1	553	They
247602	248056	41	B	0.99996	2	554	wrote,
248168	248492	41	B	0.99996	3	555	Why
248546	248764	41	B	0.99998	4	556	do
248802	250060	41	B	0.64928	5	557	chimpanzees
251280	251644	41	B	0.92925	6	558	not
251682	251884	41	B	0.99999	7	559	live
251922	252076	41	B	1.0	8	560	in
252098	252188	41	B	1.0	9	561	a
252194	252552	41	B	0.96757	10	562	complex
252616	253304	41	B	0.99671	11	563	technological
253352	253996	41	B	0.99998	12	564	world?
254178	254572	42	B	1.0	1	565	Why
254626	254952	42	B	0.86125	2	566	does
255026	255628	42	B	0.9991	3	567	innovation
255724	255996	42	B	0.99976	4	568	fail
256028	256224	42	B	1.0	5	569	to
256262	256956	42	B	0.9754	6	570	translate
257068	257392	42	B	1.0	7	571	into
257446	258220	42	B	0.98336	8	572	technological
258300	258988	42	B	0.92165	9	573	cumulative
259084	260012	42	B	0.99781	10	574	complexity?
260156	260416	43	B	0.99947	1	575	Does
260438	260576	43	B	0.99989	2	576	it
260598	260796	43	B	0.76842	3	577	owe
260828	260976	43	B	1.0	4	578	to
260998	261136	43	B	0.8	5	579	a
261158	261532	43	B	0.99989	6	580	limited
261596	262220	43	B	0.67239	7	581	capacity
262300	262496	43	B	1.0	8	582	to
262518	262956	43	B	0.91422	9	583	copy
262988	263184	43	B	0.99996	10	584	with
263222	264156	43	B	0.99987	11	585	fidelity?
264348	264656	44	B	0.99998	1	586	What
264678	264864	44	B	0.66	2	587	is
264902	265152	44	B	0.73	3	588	the
265206	265820	44	B	0.60706	4	589	implication
265900	266192	44	B	0.99999	5	590	for
266246	266924	44	B	0.99094	6	591	innovations?
267052	267356	45	B	0.99999	1	592	What
267398	267872	45	B	0.99986	2	593	ingredients
267936	268116	45	B	1.0	3	594	must
268138	268276	45	B	1.0	4	595	be
268298	268628	45	B	0.99917	5	596	present
268714	268964	45	B	1.0	6	597	from
269002	269108	45	B	1.0	7	598	a
269114	269284	45	B	0.99981	8	599	free
269322	269620	45	B	0.99977	9	600	energy
269690	270144	45	B	0.56629	10	601	principle
270192	270896	45	B	0.99925	11	602	standpoint
271008	271284	45	B	0.9995	12	603	in
271322	271936	45	B	0.48777	13	604	innovators
271968	272820	45	B	0.92416	14	605	minds
273480	274128	45	B	0.9712	15	606	brains
274224	274580	45	B	1.0	16	607	and
274650	274884	45	B	0.99993	17	608	in
274922	275424	45	B	0.88177	18	609	observers
275472	275684	45	B	0.94129	19	610	mind
275722	276064	45	B	0.76482	20	611	slash
276112	276704	45	B	0.99894	21	612	brains
276832	277124	45	B	1.0	22	613	for
277162	277584	45	B	0.84589	23	614	innovation
277632	277796	45	B	1.0	24	615	to
277818	278004	45	B	0.99999	25	616	take
278042	278336	45	B	0.99996	26	617	root
278368	278516	45	B	0.99999	27	618	in
278538	278676	45	B	0.98	28	619	a
278698	279220	45	B	0.99996	29	620	community
279370	279840	45	B	0.66	30	621	and
279930	280184	45	B	0.99992	31	622	be
280222	280884	45	B	0.68634	32	623	transmitted
280932	281240	45	B	1.0	33	624	between
281310	282200	45	B	0.99965	34	625	generations?
287860	288610	46	A	0.72757	1	626	Yeah,
288980	289344	46	A	0.99997	2	627	great
289382	289970	46	A	0.72	3	628	questions.
290580	291330	47	A	1.0	1	629	Now,
292180	292544	47	A	0.83354	2	630	how
292582	292736	47	A	0.99974	3	631	do
292758	292944	47	A	0.99979	4	632	we
292982	293532	47	A	0.99996	5	633	want
293686	294148	47	A	0.61	6	634	well,
294234	294436	47	A	0.89779	7	635	we
294458	294596	47	A	0.99989	8	636	know
294618	295044	47	A	0.99927	9	637	how
295162	295444	47	A	0.9997	10	638	we
295482	295732	47	A	0.99995	11	639	want
295786	295956	47	A	1.0	12	640	to
295978	296164	47	A	0.99997	13	641	do
296202	296404	47	A	0.99998	14	642	this,
296442	296596	47	A	0.99999	15	643	but
296618	296756	47	A	1.0	16	644	one
296778	296868	47	A	1.0	17	645	of
296874	296996	47	A	1.0	18	646	the
297018	297492	47	A	0.99997	19	647	things
