"Start Time","End Time","Transcript"
"00;00;32;03","00;00;32;13","find us"
"00;00;32;13","00;00;32;19","at the"
"00;00;32;19","00;00;33;02","links"
"00;00;33;02","00;00;33;09","here"
"00;00;33;09","00;00;33;18","on this"
"00;00;33;18","00;00;34;07","slide."
"00;00;34;27","00;00;35;28","This is a recorded"
"00;00;35;28","00;00;36;05","and"
"00;00;36;05","00;00;36;24","an archived"
"00;00;36;24","00;00;37;00","live"
"00;00;37;00","00;00;37;12","stream,"
"00;00;37;12","00;00;37;19","so"
"00;00;37;19","00;00;37;29","please"
"00;00;37;29","00;00;38;10","provide"
"00;00;38;10","00;00;38;13","us"
"00;00;38;13","00;00;39;01","with feedback"
"00;00;39;01","00;00;39;06","so"
"00;00;39;06","00;00;39;09","that"
"00;00;39;09","00;00;39;18","we can"
"00;00;39;18","00;00;40;02","improve"
"00;00;40;02","00;00;40;10","on our"
"00;00;40;10","00;00;41;00","work."
"00;00;41;24","00;00;42;01","All"
"00;00;42;01","00;00;42;18","backgrounds"
"00;00;42;18","00;00;42;21","and"
"00;00;42;21","00;00;43;16","perspectives"
"00;00;43;16","00;00;43;21","are"
"00;00;43;21","00;00;44;00","welcome"
"00;00;44;00","00;00;44;13","here"
"00;00;44;13","00;00;44;25","and"
"00;00;44;25","00;00;44;29","we'll"
"00;00;44;29","00;00;45;03","be"
"00;00;45;03","00;00;45;22","following"
"00;00;45;22","00;00;46;04","good"
"00;00;46;04","00;00;46;14","video"
"00;00;46;14","00;00;46;27","etiquette"
"00;00;46;27","00;00;47;02","for"
"00;00;47;02","00;00;47;08","live"
"00;00;47;08","00;00;47;19","streams"
"00;00;47;19","00;00;48;02","so"
"00;00;48;02","00;00;48;11","people"
"00;00;48;11","00;00;48;14","can"
"00;00;48;14","00;00;48;24","just"
"00;00;48;24","00;00;49;03","raise"
"00;00;49;03","00;00;49;14","their hand"
"00;00;49;14","00;00;49;28","visually"
"00;00;49;28","00;00;50;13","or in"
"00;00;50;13","00;00;50;18","the"
"00;00;50;20","00;00;51;03","see if"
"00;00;51;03","00;00;51;06","they"
"00;00;51;06","00;00;51;11","want"
"00;00;51;11","00;00;51;12","to"
"00;00;51;12","00;00;52;00","speak."
"00;00;53;14","00;00;53;21","This"
"00;00;53;21","00;00;53;28","short"
"00;00;53;28","00;00;54;06","link"
"00;00;54;06","00;00;54;29","here"
"00;00;54;29","00;00;55;11","has"
"00;00;55;11","00;00;55;19","our a"
"00;00;55;19","00;00;56;12","calendar"
"00;00;56;12","00;00;56;22","of"
"00;00;56;22","00;00;56;29","live"
"00;00;56;29","00;00;57;17","streams"
"00;00;57;17","00;00;58;28","for the year"
"00;00;58;28","00;00;59;13","and"
"00;00;59;13","00;00;59;20","we're"
"00;00;59;20","00;01;00;03","here"
"00;01;00;03","00;01;00;07","in"
"00;01;00;07","00;01;00;13","number"
"00;01;00;13","00;01;01;06","26"
"00;01;01;06","00;01;01;17","where"
"00;01;01;17","00;01;01;26","today"
"00;01;01;26","00;01;02;01","on the"
"00;01;02;01","00;01;02;14","10th"
"00;01;02;14","00;01;02;17","and"
"00;01;02;17","00;01;02;21","the"
"00;01;02;21","00;01;03;00","next"
"00;01;03;00","00;01;03;06","week"
"00;01;03;06","00;01;03;11","on"
"00;01;03;11","00;01;04;01","the 17th"
"00;01;04;01","00;01;04;05","we're"
"00;01;04;05","00;01;04;09","going"
"00;01;04;09","00;01;04;16","to be"
"00;01;04;16","00;01;05;01","continuing"
"00;01;05;01","00;01;05;18","discussion"
"00;01;05;18","00;01;06;01","on the"
"00;01;06;01","00;01;06;13","Bayesian"
"00;01;06;13","00;01;06;28","mechanics"
"00;01;06;28","00;01;07;01","for"
"00;01;07;01","00;01;07;18","stationary"
"00;01;07;18","00;01;08;10","processes"
"00;01;08;10","00;01;09;09","paper"
"00;01;09;09","00;01;09;19","and"
"00;01;09;19","00;01;09;25","then"
"00;01;09;25","00;01;09;27","we're"
"00;01;09;27","00;01;10;01","going"
"00;01;10;01","00;01;10;03","to"
"00;01;10;03","00;01;10;11","launch"
"00;01;10;11","00;01;10;16","into"
"00;01;10;16","00;01;10;22","some"
"00;01;10;22","00;01;11;18","other papers."
"00;01;11;18","00;01;11;23","So"
"00;01;11;23","00;01;12;00","take a"
"00;01;12;00","00;01;12;06","look"
"00;01;12;06","00;01;12;08","at"
"00;01;12;08","00;01;12;13","that"
"00;01;12;13","00;01;13;01","link"
"00;01;13;01","00;01;13;09","if you"
"00;01;13;09","00;01;13;14","want"
"00;01;13;14","00;01;13;16","to"
"00;01;13;16","00;01;13;22","learn"
"00;01;13;22","00;01;13;28","more"
"00;01;15;06","00;01;15;24","today"
"00;01;15;24","00;01;16;13","in"
"00;01;16;13","00;01;16;29","livestream"
"00;01;16;29","00;01;17;06","number"
"00;01;17;06","00;01;18;14","26.1"
"00;01;18;14","00;01;18;26","the goal"
"00;01;18;26","00;01;19;03","is"
"00;01;19;03","00;01;19;08","going"
"00;01;19;08","00;01;19;19","to be"
"00;01;19;19","00;01;20;07","to"
"00;01;20;07","00;01;20;20","learn"
"00;01;20;20","00;01;21;03","and"
"00;01;21;03","00;01;22;02","discuss"
"00;01;22;04","00;01;22;21","thankfully"
"00;01;22;21","00;01;23;10","and"
"00;01;23;10","00;01;23;19","really"
"00;01;23;19","00;01;24;12","appreciatively"
"00;01;24;12","00;01;24;20","with"
"00;01;24;20","00;01;24;24","some"
"00;01;24;24","00;01;24;29","of the"
"00;01;24;29","00;01;25;19","authors"
"00;01;25;19","00;01;25;23","of"
"00;01;25;23","00;01;26;18","the paper."
"00;01;26;20","00;01;26;25","We're"
"00;01;26;25","00;01;26;28","going"
"00;01;26;28","00;01;27;03","to be"
"00;01;27;03","00;01;27;19","discussing"
"00;01;27;19","00;01;27;27","this"
"00;01;27;27","00;01;28;09","Bayesian"
"00;01;28;09","00;01;28;24","mechanics"
"00;01;28;24","00;01;28;27","for"
"00;01;28;27","00;01;29;15","stationary"
"00;01;29;15","00;01;30;05","processes,"
"00;01;30;05","00;01;31;02","paper"
"00;01;31;03","00;01;32;00","and"
"00;01;32;15","00;01;32;27","asking"
"00;01;32;27","00;01;33;16","questions,"
"00;01;33;16","00;01;33;25","writing"
"00;01;33;25","00;01;34;04","things"
"00;01;34;04","00;01;34;10","down."
"00;01;34;10","00;01;34;19","We want to"
"00;01;34;19","00;01;35;03","look up"
"00;01;35;03","00;01;35;11","over"
"00;01;35;11","00;01;35;13","the"
"00;01;35;13","00;01;35;22","coming"
"00;01;35;22","00;01;36;04","week"
"00;01;36;04","00;01;36;10","and"
"00;01;36;10","00;01;37;03","just"
"00;01;37;03","00;01;38;02","seeing"
"00;01;38;21","00;01;39;07","what"
"00;01;39;07","00;01;40;23","is fun"
"00;01;40;23","00;01;41;02","to"
"00;01;41;02","00;01;41;10","talk"
"00;01;41;10","00;01;41;16","about"
"00;01;41;16","00;01;41;23","in this"
"00;01;41;23","00;01;42;13","paper."
"00;01;43;05","00;01;43;10","So"
"00;01;43;10","00;01;43;14","we'll"
"00;01;43;14","00;01;43;24","start"
"00;01;43;24","00;01;44;02","with"
"00;01;44;02","00;01;44;13","just"
"00;01;44;13","00;01;44;20","an"
"00;01;44;20","00;01;45;14","introduction"
"00;01;45;14","00;01;45;24","and"
"00;01;45;24","00;01;46;10","a warm"
"00;01;46;10","00;01;46;23","up of"
"00;01;46;23","00;01;47;08","the"
"00;01;47;08","00;01;47;15","non"
"00;01;47;15","00;01;47;27","authors,"
"00;01;47;27","00;01;48;01","and"
"00;01;48;01","00;01;48;05","then"
"00;01;48;05","00;01;48;13","we'll"
"00;01;48;13","00;01;48;22","go to"
"00;01;48;22","00;01;49;06","the authors"
"00;01;49;06","00;01;49;16","for"
"00;01;49;16","00;01;49;28","confirming"
"00;01;49;28","00;01;50;08","anything"
"00;01;50;08","00;01;50;11","that"
"00;01;50;11","00;01;50;17","they'd"
"00;01;50;17","00;01;50;23","like"
"00;01;50;23","00;01;51;01","to"
"00;01;51;01","00;01;51;08","just"
"00;01;51;08","00;01;51;11","at"
"00;01;51;11","00;01;52;13","the outset."
"00;01;52;13","00;01;53;09","So I'm"
"00;01;53;09","00;01;53;24","Daniel"
"00;01;53;24","00;01;54;06","and"
"00;01;54;06","00;01;54;14","I'm a"
"00;01;54;14","00;01;55;03","post-doc"
"00;01;55;03","00;01;55;14","in"
"00;01;55;14","00;01;56;15","California."
"00;01;56;15","00;01;56;22","I'll"
"00;01;56;22","00;01;57;02","pass"
"00;01;57;02","00;01;57;05","it"
"00;01;57;05","00;01;57;17","to"
"00;01;57;17","00;01;58;09","Ivo."
"00;02;04;29","00;02;05;27","Charges"
"00;02;05;27","00;02;06;24","to the"
"00;02;06;24","00;02;08;00","construction"
"00;02;08;00","00;02;08;20","work"
"00;02;09;03","00;02;09;17","and"
"00;02;09;17","00;02;09;23","then"
"00;02;09;23","00;02;09;25","we'll"
"00;02;09;25","00;02;10;03","collect"
"00;02;10;03","00;02;11;12","intelligence"
"00;02;11;12","00;02;11;21","on"
"00;02;11;25","00;02;12;10","somebody"
"00;02;12;10","00;02;12;15","that"
"00;02;12;15","00;02;13;06","coordinates"
"00;02;13;06","00;02;13;16","the"
"00;02;13;16","00;02;14;00","campus"
"00;02;14;00","00;02;14;12","research"
"00;02;14;12","00;02;15;00","laboratory"
"00;02;15;00","00;02;15;11","on the"
"00;02;15;11","00;02;16;10","building"
"00;02;16;14","00;02;16;19","and"
"00;02;16;19","00;02;16;25","lots"
"00;02;16;25","00;02;17;14","of models"
"00;02;17;14","00;02;17;23","for"
"00;02;17;23","00;02;18;13","navigating"
"00;02;18;13","00;02;18;17","the"
"00;02;18;17","00;02;19;06","Anthropocene."
"00;02;21;14","00;02;21;22","Thank"
"00;02;21;22","00;02;22;04","you."
"00;02;22;05","00;02;22;16","Let's"
"00;02;22;16","00;02;23;01","go to"
"00;02;23;01","00;02;23;21","Stephen"
"00;02;23;21","00;02;23;28","and"
"00;02;23;28","00;02;24;07","then"
"00;02;24;07","00;02;24;29","Dean"
"00;02;27;01","00;02;27;14","hello."
"00;02;27;14","00;02;28;02","Welcome."
"00;02;28;02","00;02;28;09","My"
"00;02;28;09","00;02;28;16","name's"
"00;02;28;16","00;02;28;26","Stephen"
"00;02;28;26","00;02;29;15","Select."
"00;02;29;15","00;02;29;18","I'm"
"00;02;29;18","00;02;29;26","based"
"00;02;29;26","00;02;30;00","in"
"00;02;30;00","00;02;30;20","Toronto"
"00;02;30;20","00;02;31;06","and"
"00;02;31;19","00;02;31;28","looking"
"00;02;31;28","00;02;32;05","forward"
"00;02;32;05","00;02;32;22","to"
"00;02;32;22","00;02;33;02","hearing"
"00;02;33;02","00;02;33;09","the new"
"00;02;33;09","00;02;33;25","developments"
"00;02;33;25","00;02;33;28","in"
"00;02;33;28","00;02;34;06","active"
"00;02;34;06","00;02;34;18","importance."
"00;02;34;18","00;02;34;24","This"
"00;02;34;24","00;02;35;04","paper"
"00;02;35;04","00;02;36;01","covers."
"00;02;38;25","00;02;39;08","Great."
"00;02;39;08","00;02;40;08","And"
"00;02;40;09","00;02;40;25","Dean."
"00;02;41;04","00;02;41;16","Yeah."
"00;02;41;21","00;02;42;03","Morning."
"00;02;42;03","00;02;42;19","I'm"
"00;02;42;19","00;02;43;04","Dean."
"00;02;43;04","00;02;43;29","I'm"
"00;02;44;16","00;02;45;00","retired"
"00;02;45;00","00;02;45;13","guy."
"00;02;45;13","00;02;45;26","I live"
"00;02;45;26","00;02;45;28","in"
"00;02;45;28","00;02;46;21","Calgary"
"00;02;46;21","00;02;47;10","and"
"00;02;47;10","00;02;47;22","I'm"
"00;02;47;22","00;02;48;00","trying"
"00;02;48;00","00;02;48;11","to"
"00;02;49;15","00;02;49;23","see"
"00;02;49;23","00;02;50;18","what"
"00;02;50;20","00;02;51;04","new"
"00;02;51;04","00;02;51;20","insights"
"00;02;51;20","00;02;51;28","can be"
"00;02;51;28","00;02;52;11","provided"
"00;02;52;11","00;02;52;19","by all"
"00;02;52;19","00;02;52;24","this"
"00;02;52;24","00;02;53;08","matter"
"00;02;53;08","00;02;54;00","because"
"00;02;54;00","00;02;54;03","it's"
"00;02;54;03","00;02;54;10","quite"
"00;02;54;10","00;02;54;24","impressive"
"00;02;54;24","00;02;55;15","to me."
"00;02;57;17","00;02;58;03","Cool."
"00;02;58;03","00;02;58;15","So"
"00;02;58;15","00;02;59;06","onto"
"00;02;59;06","00;02;59;18","Lance"
"00;02;59;18","00;02;59;21","and"
"00;02;59;21","00;03;00;06","Connor."
"00;03;00;06","00;03;00;15","Whichever"
"00;03;00;15","00;03;00;23","one of"
"00;03;00;23","00;03;00;26","you"
"00;03;00;26","00;03;01;00","would"
"00;03;01;00","00;03;01;04","like"
"00;03;01;04","00;03;02;01","to go"
"00;03;02;01","00;03;02;13","first"
"00;03;02;13","00;03;02;16","and"
"00;03;02;16","00;03;02;22","sort"
"00;03;02;22","00;03;03;10","of"
"00;03;03;24","00;03;04;01","give"
"00;03;04;01","00;03;04;20","us the"
"00;03;04;20","00;03;04;27","give"
"00;03;04;27","00;03;05;00","us"
"00;03;05;00","00;03;05;23","the big picture"
"00;03;05;23","00;03;06;02","and"
"00;03;06;02","00;03;06;09","how"
"00;03;06;09","00;03;06;26","we got here"
"00;03;06;26","00;03;07;00","and"
"00;03;07;00","00;03;07;04","how"
"00;03;07;04","00;03;07;09","you"
"00;03;07;09","00;03;07;21","got to"
"00;03;07;21","00;03;08;07","this work"
"00;03;08;07","00;03;08;16","before"
"00;03;08;16","00;03;08;21","we"
"00;03;08;21","00;03;08;28","jump"
"00;03;08;28","00;03;09;04","into"
"00;03;09;04","00;03;10;03","the paper."
"00;03;12;13","00;03;12;24","Do you want to"
"00;03;12;24","00;03;13;09","go?"
"00;03;14;12","00;03;15;00","You"
"00;03;15;00","00;03;15;04","should"
"00;03;15;04","00;03;15;09","go"
"00;03;15;09","00;03;15;15","ahead,"
"00;03;15;15","00;03;16;03","Lance."
"00;03;16;08","00;03;16;27","Right,"
"00;03;17;14","00;03;18;04","so, so"
"00;03;18;04","00;03;18;10","hi"
"00;03;18;10","00;03;18;23","everyone."
"00;03;18;23","00;03;19;06","And"
"00;03;19;06","00;03;19;14","thanks"
"00;03;19;14","00;03;19;16","for"
"00;03;19;16","00;03;19;28","inviting"
"00;03;19;28","00;03;20;03","me."
"00;03;20;03","00;03;20;26","Daniel"
"00;03;21;08","00;03;21;14","So"
"00;03;21;14","00;03;21;23","my name"
"00;03;21;23","00;03;21;27","is"
"00;03;21;27","00;03;22;07","Lance,"
"00;03;22;07","00;03;22;11","and"
"00;03;22;11","00;03;22;14","I'm"
"00;03;22;14","00;03;22;20","doing"
"00;03;22;20","00;03;22;24","a"
"00;03;23;00","00;03;23;05","Ph.D."
"00;03;23;05","00;03;23;09","in"
"00;03;23;09","00;03;23;21","math"
"00;03;23;21","00;03;23;24","and"
"00;03;23;24","00;03;24;13","neuroscience"
"00;03;24;13","00;03;24;16","in"
"00;03;24;16","00;03;25;11","London"
"00;03;25;17","00;03;26;05","with"
"00;03;26;12","00;03;26;26","Princeton."
"00;03;26;26","00;03;27;05","And"
"00;03;27;19","00;03;28;04","this"
"00;03;28;19","00;03;29;19","honestly,"
"00;03;29;19","00;03;30;04","I came"
"00;03;30;04","00;03;30;08","to"
"00;03;30;08","00;03;30;18","writing"
"00;03;30;18","00;03;30;24","this"
"00;03;30;24","00;03;31;06","paper"
"00;03;31;06","00;03;31;12","and"
"00;03;31;12","00;03;31;19","doing"
"00;03;31;19","00;03;31;23","this"
"00;03;31;23","00;03;31;29","kind"
"00;03;31;29","00;03;32;00","of"
"00;03;32;00","00;03;32;29","research"
"00;03;33;06","00;03;33;12","because"
"00;03;33;12","00;03;33;15","I'm"
"00;03;33;15","00;03;34;00","interested"
"00;03;34;00","00;03;34;06","in the"
"00;03;34;06","00;03;34;16","question"
"00;03;34;16","00;03;34;20","of"
"00;03;34;20","00;03;35;05","artificial"
"00;03;35;05","00;03;36;18","intelligence."
"00;03;36;22","00;03;37;02","And I"
"00;03;37;02","00;03;37;14","think"
"00;03;38;16","00;03;38;18","a"
"00;03;38;18","00;03;38;25","lot of"
"00;03;38;25","00;03;39;04","people"
"00;03;39;04","00;03;39;08","who"
"00;03;39;08","00;03;39;13","are"
"00;03;39;13","00;03;39;20","doing"
"00;03;39;20","00;03;40;00","machine"
"00;03;40;00","00;03;40;10","learning"
"00;03;40;10","00;03;40;14","are"
"00;03;40;14","00;03;40;28","approaching"
"00;03;40;28","00;03;41;13","the question"
"00;03;41;13","00;03;41;20","from"
"00;03;41;20","00;03;41;24","an"
"00;03;41;24","00;03;42;11","engineering"
"00;03;42;11","00;03;43;20","perspective."
"00;03;43;27","00;03;44;03","But"
"00;03;44;03","00;03;44;06","I'm"
"00;03;44;06","00;03;44;13","more"
"00;03;44;13","00;03;44;18","and"
"00;03;44;18","00;03;44;23","more"
"00;03;44;23","00;03;45;07","interested"
"00;03;45;07","00;03;45;16","in the"
"00;03;45;16","00;03;46;02","scientific"
"00;03;46;02","00;03;47;10","perspective,"
"00;03;47;10","00;03;47;14","the"
"00;03;47;14","00;03;48;01","scientific"
"00;03;48;01","00;03;48;14","question"
"00;03;48;14","00;03;48;21","of"
"00;03;48;21","00;03;49;01","what"
"00;03;49;01","00;03;50;07","intelligence,"
"00;03;50;07","00;03;50;17","what"
"00;03;50;17","00;03;51;10","intelligence"
"00;03;51;10","00;03;52;04","is"
"00;03;52;06","00;03;52;12","and"
"00;03;52;12","00;03;52;16","what"
"00;03;52;16","00;03;52;26","do we"
"00;03;52;26","00;03;53;11","really need"
"00;03;53;11","00;03;54;00","to to"
"00;03;54;00","00;03;54;09","create"
"00;03;54;09","00;03;54;13","an"
"00;03;54;13","00;03;54;28","intelligence"
"00;03;54;28","00;03;55;25","system."
"00;03;56;12","00;03;57;20","And so"
"00;03;58;18","00;03;59;08","researching"
"00;03;59;08","00;04;00;11","around"
"00;04;00;11","00;04;01;05","what"
"00;04;01;05","00;04;01;20","we're doing,"
"00;04;01;20","00;04;02;08","I found"
"00;04;02;08","00;04;02;13","that"
"00;04;02;22","00;04;03;12","I found out"
"00;04;03;12","00;04;03;22","about"
"00;04;03;22","00;04;04;00","this"
"00;04;04;00","00;04;04;08","energy"
"00;04;04;08","00;04;05;14","principle"
"00;04;05;28","00;04;06;12","and to"
"00;04;06;12","00;04;07;21","me was"
"00;04;08;14","00;04;08;19","the"
"00;04;08;19","00;04;08;27","most"
"00;04;08;27","00;04;09;17","mathematical"
"00;04;09;17","00;04;09;26","piece"
"00;04;09;26","00;04;10;00","of"
"00;04;10;00","00;04;10;21","work"
"00;04;11;09","00;04;11;22","that I"
"00;04;11;22","00;04;11;27","had"
"00;04;11;28","00;04;12;06","that"
"00;04;12;06","00;04;12;15","I had"
"00;04;12;15","00;04;12;23","seen"
"00;04;12;23","00;04;12;26","in"
"00;04;12;26","00;04;13;16","neuroscience"
"00;04;13;16","00;04;13;23","and"
"00;04;13;23","00;04;14;02","seemed"
"00;04;14;02","00;04;14;12","like"
"00;04;14;12","00;04;14;17","it"
"00;04;14;17","00;04;14;24","could"
"00;04;14;24","00;04;15;16","encompass"
"00;04;15;16","00;04;15;26","many"
"00;04;15;26","00;04;16;23","things"
"00;04;17;05","00;04;17;13","and"
"00;04;17;13","00;04;17;20","also"
"00;04;17;20","00;04;17;24","had"
"00;04;17;24","00;04;18;14","applications"
"00;04;18;14","00;04;18;17","and"
"00;04;18;17","00;04;18;25","active"
"00;04;18;25","00;04;19;25","inference"
"00;04;20;08","00;04;20;13","to"
"00;04;20;13","00;04;20;22","model"
"00;04;20;22","00;04;20;25","the"
"00;04;20;25","00;04;21;06","brain"
"00;04;21;06","00;04;21;20","and"
"00;04;22;02","00;04;22;19","engineering"
"00;04;22;19","00;04;23;07","autonomous"
"00;04;23;07","00;04;24;04","agents."
"00;04;24;13","00;04;24;24","And so"
"00;04;24;24","00;04;25;04","now in"
"00;04;25;04","00;04;25;10","my"
"00;04;25;10","00;04;25;22","case,"
"00;04;25;22","00;04;25;27","my"
"00;04;25;27","00;04;26;06","goal"
"00;04;26;06","00;04;26;22","is to"
"00;04;26;22","00;04;27;07","deeply"
"00;04;27;07","00;04;27;21","understand"
"00;04;27;21","00;04;27;28","the free"
"00;04;27;28","00;04;28;06","energy"
"00;04;28;06","00;04;29;11","principle"
"00;04;29;26","00;04;31;09","and to"
"00;04;31;09","00;04;31;14","to"
"00;04;31;14","00;04;31;22","lay"
"00;04;31;22","00;04;31;26","out"
"00;04;31;26","00;04;31;29","the"
"00;04;31;29","00;04;32;18","mathematical"
"00;04;32;18","00;04;33;08","foundations,"
"00;04;33;08","00;04;33;17","because"
"00;04;33;17","00;04;34;13","I think"
"00;04;34;15","00;04;34;20","the"
"00;04;34;20","00;04;34;25","free"
"00;04;34;25","00;04;35;01","energy"
"00;04;35;01","00;04;35;17","principle"
"00;04;35;17","00;04;35;29","started"
"00;04;35;29","00;04;36;12","out as"
"00;04;36;12","00;04;36;16","an"
"00;04;36;16","00;04;37;24","intuition."
"00;04;38;03","00;04;38;09","And"
"00;04;38;09","00;04;38;24","gradually"
"00;04;38;24","00;04;39;04","people"
"00;04;39;04","00;04;39;22","have"
"00;04;40;02","00;04;40;11","tried"
"00;04;40;11","00;04;41;02","to"
"00;04;41;02","00;04;41;09","make"
"00;04;41;09","00;04;41;13","it"
"00;04;41;13","00;04;41;19","more"
"00;04;41;19","00;04;42;08","formal"
"00;04;42;08","00;04;42;14","and"
"00;04;42;14","00;04;42;27","grounded"
"00;04;42;27","00;04;43;02","in"
"00;04;43;02","00;04;43;26","mathematics."
"00;04;45;07","00;04;45;19","And so"
"00;04;45;19","00;04;45;26","this"
"00;04;45;26","00;04;46;01","is"
"00;04;46;01","00;04;46;07","what"
"00;04;46;07","00;04;46;12","we're"
"00;04;46;12","00;04;46;22","trying"
"00;04;46;22","00;04;47;03","to do"
"00;04;47;03","00;04;47;25","in this paper."
"00;04;47;25","00;04;48;04","So"
"00;04;48;04","00;04;48;10","it's"
"00;04;48;10","00;04;48;26","not"
"00;04;49;02","00;04;49;11","this"
"00;04;49;11","00;04;49;20","paper"
"00;04;49;20","00;04;49;24","is"
"00;04;49;24","00;04;50;14","not the end,"
"00;04;50;14","00;04;50;20","but"
"00;04;50;20","00;04;51;01","I think"
"00;04;51;01","00;04;51;08","it's a"
"00;04;51;08","00;04;51;16","step"
"00;04;51;16","00;04;52;11","forward."
"00;04;52;28","00;04;53;06","So I'm"
"00;04;53;06","00;04;53;25","really excited"
"00;04;53;25","00;04;54;19","to"
"00;04;54;28","00;04;55;07","share"
"00;04;55;07","00;04;56;12","it and"
"00;04;57;16","00;04;57;23","talk"
"00;04;57;23","00;04;58;05","about it"
"00;04;58;05","00;04;58;10","with"
"00;04;58;10","00;04;58;14","you"
"00;04;58;14","00;04;59;03","guys."
"00;05;01;16","00;05;01;27","Awesome."
"00;05;01;27","00;05;02;07","Sounds"
"00;05;02;07","00;05;02;13","really"
"00;05;02;13","00;05;02;21","cool"
"00;05;02;21","00;05;03;09","about"
"00;05;03;15","00;05;03;28","starting"
"00;05;03;28","00;05;04;01","as"
"00;05;04;01","00;05;04;23","an intuition"
"00;05;04;23","00;05;04;27","and"
"00;05;04;27","00;05;05;11","then"
"00;05;05;11","00;05;05;28","working"
"00;05;05;28","00;05;06;07","to"
"00;05;06;07","00;05;06;24","grounded"
"00;05;06;24","00;05;07;14","mathematics."
"00;05;07;14","00;05;08;01","Or"
"00;05;08;01","00;05;08;06","then"
"00;05;08;06","00;05;08;11","would"
"00;05;08;11","00;05;08;18","it be"
"00;05;08;18","00;05;09;02","grounded"
"00;05;09;02","00;05;09;08","in"
"00;05;09;08","00;05;09;26","intuition"
"00;05;09;26","00;05;10;02","and"
"00;05;10;02","00;05;10;15","then"
"00;05;10;15","00;05;11;03","elaborated"
"00;05;11;03","00;05;11;12","with"
"00;05;11;12","00;05;12;00","mathematics."
"00;05;12;00","00;05;12;21","So"
"00;05;12;21","00;05;13;13","Conor"
"00;05;15;02","00;05;15;08","yeah,"
"00;05;15;08","00;05;15;19","thanks."
"00;05;15;19","00;05;15;24","I'm"
"00;05;15;24","00;05;16;01","happy"
"00;05;16;01","00;05;16;09","to be"
"00;05;16;09","00;05;17;00","here"
"00;05;17;08","00;05;17;16","and"
"00;05;17;16","00;05;17;21","good"
"00;05;17;21","00;05;18;04","morning."
"00;05;18;04","00;05;18;23","Good afternoon"
"00;05;18;23","00;05;19;06","to"
"00;05;19;06","00;05;19;16","some of"
"00;05;19;16","00;05;19;19","you,"
"00;05;19;19","00;05;19;28","depending"
"00;05;19;28","00;05;20;00","on"
"00;05;20;00","00;05;21;01","the tangent."
"00;05;21;05","00;05;21;11","So"
"00;05;21;11","00;05;21;15","yeah,"
"00;05;21;15","00;05;21;20","my"
"00;05;21;20","00;05;21;24","name"
"00;05;21;24","00;05;21;27","is"
"00;05;21;27","00;05;22;07","Connor"
"00;05;22;07","00;05;22;17","Haynes."
"00;05;22;17","00;05;23;12","I'm a"
"00;05;23;16","00;05;23;22","PhD"
"00;05;23;23","00;05;24;10","student"
"00;05;24;10","00;05;25;03","at the"
"00;05;25;03","00;05;25;13","Max"
"00;05;25;13","00;05;25;21","Planck"
"00;05;25;21","00;05;26;03","Institute"
"00;05;26;03","00;05;26;07","for"
"00;05;26;07","00;05;26;17","Animal"
"00;05;26;17","00;05;27;08","Behavior,"
"00;05;27;08","00;05;27;25","the Department"
"00;05;27;25","00;05;27;28","of"
