"Start Time","End Time","Transcript"
"00;00;50;19","00;00;50;22","and"
"00;00;50;22","00;00;51;08","perspectives"
"00;00;51;08","00;00;51;12","are"
"00;00;51;12","00;00;51;24","welcome"
"00;00;51;24","00;00;51;29","here"
"00;00;51;29","00;00;52;03","as"
"00;00;52;03","00;00;52;16","well."
"00;00;53;21","00;00;54;08","Today,"
"00;00;54;08","00;00;54;17","as"
"00;00;54;17","00;00;55;01","you can"
"00;00;55;01","00;00;55;11","find"
"00;00;55;11","00;00;55;25","out at"
"00;00;55;25","00;00;56;02","this"
"00;00;56;02","00;00;56;11","short"
"00;00;56;11","00;00;57;04","link,"
"00;00;57;04","00;00;57;13","we're"
"00;00;57;13","00;00;57;21","going"
"00;00;57;21","00;00;58;04","to be"
"00;00;58;04","00;00;58;15","having"
"00;00;58;15","00;00;58;16","the"
"00;00;58;16","00;00;59;03","context"
"00;00;59;03","00;00;59;19","video"
"00;00;59;19","00;00;59;27","for"
"00;00;59;27","00;01;00;03","the"
"00;01;00;03","00;01;00;19","discussions"
"00;01;00;19","00;01;00;23","on"
"00;01;00;23","00;01;01;12","August 10th"
"00;01;01;12","00;01;01;17","and"
"00;01;01;17","00;01;02;05","17th"
"00;01;02;05","00;01;02;11","in"
"00;01;02;11","00;01;02;17","number"
"00;01;02;17","00;01;03;12","26.1"
"00;01;03;12","00;01;03;15","and"
"00;01;03;15","00;01;04;16","26.2,"
"00;01;04;16","00;01;04;25","which"
"00;01;04;25","00;01;05;01","are"
"00;01;05;01","00;01;05;05","going"
"00;01;05;05","00;01;05;12","to be"
"00;01;05;12","00;01;05;20","group"
"00;01;05;20","00;01;06;18","discussions"
"00;01;06;18","00;01;06;28","with"
"00;01;06;28","00;01;07;04","some"
"00;01;07;04","00;01;07;09","of the"
"00;01;07;09","00;01;07;22","authors"
"00;01;07;22","00;01;08;12","joining."
"00;01;08;12","00;01;08;18","So"
"00;01;08;18","00;01;08;28","if you want"
"00;01;08;28","00;01;09;02","to"
"00;01;09;02","00;01;09;11","join"
"00;01;09;11","00;01;09;18","for"
"00;01;09;18","00;01;09;24","any of"
"00;01;09;24","00;01;10;01","these"
"00;01;10;01","00;01;10;15","talks"
"00;01;11;19","00;01;11;26","or"
"00;01;11;26","00;01;12;26","discussions,"
"00;01;12;26","00;01;13;07","then"
"00;01;13;07","00;01;13;19","please"
"00;01;13;19","00;01;13;26","just"
"00;01;13;26","00;01;14;03","let us"
"00;01;14;03","00;01;14;19","know."
"00;01;14;24","00;01;15;25","And"
"00;01;16;13","00;01;16;26","also"
"00;01;16;26","00;01;17;03","we have"
"00;01;17;03","00;01;17;18","a few weeks"
"00;01;17;18","00;01;17;21","where"
"00;01;17;21","00;01;17;28","we don't"
"00;01;17;28","00;01;18;00","have"
"00;01;18;00","00;01;18;02","the"
"00;01;18;02","00;01;18;10","paper"
"00;01;18;10","00;01;18;22","decided"
"00;01;18;22","00;01;18;29","so if"
"00;01;18;29","00;01;19;02","you"
"00;01;19;02","00;01;19;06","have a"
"00;01;19;06","00;01;19;25","suggestion"
"00;01;19;25","00;01;20;01","and"
"00;01;20;01","00;01;20;08","want"
"00;01;20;08","00;01;20;14","to be"
"00;01;20;14","00;01;20;17","in"
"00;01;20;17","00;01;20;22","those"
"00;01;20;22","00;01;21;06","discussions,"
"00;01;21;06","00;01;21;14","let us"
"00;01;21;14","00;01;21;27","know."
"00;01;23;06","00;01;23;20","All right."
"00;01;23;25","00;01;24;07","Today"
"00;01;24;07","00;01;24;19","in"
"00;01;24;19","00;01;25;01","item"
"00;01;25;01","00;01;25;10","stream"
"00;01;25;10","00;01;25;17","number"
"00;01;25;17","00;01;26;20","26.0,"
"00;01;26;20","00;01;27;03","the goal"
"00;01;27;03","00;01;27;09","is"
"00;01;27;09","00;01;27;13","going"
"00;01;27;13","00;01;27;20","to be"
"00;01;27;20","00;01;28;00","to"
"00;01;28;00","00;01;28;11","learn"
"00;01;28;11","00;01;28;16","and"
"00;01;28;16","00;01;29;04","discuss"
"00;01;29;04","00;01;29;15","this"
"00;01;29;15","00;01;29;27","paper,"
"00;01;29;27","00;01;30;09","Bayesian"
"00;01;30;09","00;01;30;22","Mechanics"
"00;01;30;22","00;01;30;26","for"
"00;01;30;26","00;01;31;11","Stationary"
"00;01;31;11","00;01;32;12","Processes"
"00;01;32;12","00;01;32;23","by de"
"00;01;32;23","00;01;33;09","Costa,"
"00;01;33;09","00;01;33;19","first"
"00;01;33;19","00;01;33;28","in"
"00;01;33;28","00;01;34;16","Haines"
"00;01;34;16","00;01;34;25","and"
"00;01;34;25","00;01;35;06","probably"
"00;01;35;06","00;01;36;01","Otis,"
"00;01;36;03","00;01;36;11","which"
"00;01;36;11","00;01;36;26","was"
"00;01;36;26","00;01;37;15","posted"
"00;01;37;15","00;01;37;24","in"
"00;01;37;24","00;01;38;22","June 2020"
"00;01;38;22","00;01;39;05","on"
"00;01;40;08","00;01;40;17","this"
"00;01;40;17","00;01;40;29","video,"
"00;01;40;29","00;01;41;06","just"
"00;01;41;06","00;01;41;12","like"
"00;01;41;12","00;01;41;20","all"
"00;01;41;20","00;01;41;23","the"
"00;01;41;23","00;01;42;00","dot"
"00;01;42;00","00;01;42;17","zeros"
"00;01;42;17","00;01;42;25","is"
"00;01;42;25","00;01;43;05","just"
"00;01;43;05","00;01;43;09","an"
"00;01;43;09","00;01;44;00","introduction"
"00;01;44;00","00;01;44;04","to"
"00;01;44;04","00;01;44;10","some"
"00;01;44;10","00;01;44;14","of the"
"00;01;44;14","00;01;44;28","ideas"
"00;01;44;28","00;01;45;04","and a"
"00;01;45;04","00;01;45;11","walk"
"00;01;45;11","00;01;45;20","through"
"00;01;45;20","00;01;46;04","the paper."
"00;01;46;04","00;01;46;13","One"
"00;01;46;13","00;01;46;23","way,"
"00;01;46;23","00;01;47;00","it's"
"00;01;47;00","00;01;47;10","not a"
"00;01;47;10","00;01;47;26","review"
"00;01;47;26","00;01;48;00","or"
"00;01;48;00","00;01;48;10","final"
"00;01;48;10","00;01;49;00","word."
"00;01;49;19","00;01;49;23","We're"
"00;01;49;23","00;01;49;27","going"
"00;01;49;27","00;01;50;09","to"
"00;01;50;09","00;01;50;23","give"
"00;01;50;23","00;01;51;00","some"
"00;01;51;00","00;01;51;14","overview"
"00;01;51;14","00;01;51;21","to the"
"00;01;51;21","00;01;52;12","paper,"
"00;01;52;12","00;01;53;13","then"
"00;01;53;23","00;01;54;06","address"
"00;01;54;06","00;01;54;14","a few"
"00;01;54;14","00;01;54;17","of"
"00;01;54;17","00;01;54;20","the"
"00;01;54;20","00;01;54;26","key"
"00;01;54;26","00;01;55;10","words"
"00;01;55;10","00;01;56;16","from a"
"00;01;56;16","00;01;56;25","big"
"00;01;56;25","00;01;57;04","picture"
"00;01;57;04","00;01;58;01","perspective."
"00;01;58;01","00;01;58;09","Then"
"00;01;58;09","00;01;58;16","go"
"00;01;58;16","00;01;58;24","through"
"00;01;58;24","00;01;58;27","the"
"00;01;58;27","00;01;59;06","figures"
"00;01;59;06","00;01;59;10","in the"
"00;01;59;10","00;01;59;27","formalism"
"00;02;03;26","00;02;04;01","I'm"
"00;02;04;01","00;02;04;28","Daniel"
"00;02;05;02","00;02;05;16","and"
"00;02;05;16","00;02;05;24","I'm"
"00;02;05;24","00;02;06;08","postdoc"
"00;02;06;08","00;02;06;26","researcher"
"00;02;06;26","00;02;07;14","in"
"00;02;07;14","00;02;07;26","Davis,"
"00;02;07;26","00;02;08;29","California."
"00;02;10;28","00;02;11;06","So in"
"00;02;11;06","00;02;11;11","this"
"00;02;11;11","00;02;12;06","paper,"
"00;02;12;10","00;02;13;03","the aims in"
"00;02;13;03","00;02;13;06","the"
"00;02;13;06","00;02;13;21","claims"
"00;02;13;21","00;02;14;03","are"
"00;02;14;03","00;02;14;12","laid"
"00;02;14;12","00;02;14;21","out"
"00;02;14;21","00;02;15;29","as follows"
"00;02;16;10","00;02;17;05","They wrote"
"00;02;17;05","00;02;17;29","in this paper,"
"00;02;17;29","00;02;18;19","we considered"
"00;02;18;19","00;02;18;22","the"
"00;02;18;22","00;02;19;12","consequences"
"00;02;19;12","00;02;19;17","of a"
"00;02;19;17","00;02;20;00","boundary"
"00;02;20;00","00;02;20;16","mediating"
"00;02;20;16","00;02;21;03","interactions"
"00;02;21;03","00;02;21;13","between"
"00;02;21;13","00;02;21;24","states,"
"00;02;21;24","00;02;22;09","internal"
"00;02;22;09","00;02;22;12","and"
"00;02;22;12","00;02;22;27","external,"
"00;02;22;27","00;02;23;04","to a"
"00;02;23;04","00;02;23;26","system"
"00;02;23;26","00;02;24;02","such"
"00;02;24;02","00;02;24;05","as"
"00;02;24;05","00;02;24;13","about"
"00;02;24;13","00;02;25;08","interfaces"
"00;02;25;08","00;02;25;13","and"
"00;02;25;13","00;02;26;18","interactions."
"00;02;26;18","00;02;26;27","That's"
"00;02;26;27","00;02;27;00","the"
"00;02;27;00","00;02;27;08","first"
"00;02;27;08","00;02;27;24","point."
"00;02;28;26","00;02;29;14","Unpacking"
"00;02;29;14","00;02;29;20","this"
"00;02;29;20","00;02;30;14","notion"
"00;02;30;14","00;02;30;28","we found"
"00;02;30;28","00;02;31;01","that"
"00;02;31;01","00;02;31;04","the"
"00;02;31;04","00;02;31;13","states"
"00;02;31;13","00;02;31;25","internal"
"00;02;31;25","00;02;31;29","to"
"00;02;31;29","00;02;32;00","a"
"00;02;32;00","00;02;32;13","Markov"
"00;02;32;13","00;02;32;29","blanket"
"00;02;32;29","00;02;33;11","look"
"00;02;33;11","00;02;33;22","as if"
"00;02;33;22","00;02;33;27","they"
"00;02;33;27","00;02;34;14","perform"
"00;02;34;14","00;02;35;06","variational"
"00;02;35;06","00;02;35;19","Bayesian"
"00;02;35;19","00;02;36;16","inference,"
"00;02;36;16","00;02;37;06","optimizing"
"00;02;37;06","00;02;37;18","beliefs"
"00;02;37;18","00;02;37;28","about"
"00;02;37;28","00;02;38;04","their"
"00;02;38;04","00;02;38;18","external"
"00;02;38;18","00;02;39;21","counterparts"
"00;02;39;21","00;02;40;16","so"
"00;02;42;03","00;02;43;01","when the boundaries"
"00;02;43;01","00;02;43;11","set up"
"00;02;43;11","00;02;43;15","in a"
"00;02;43;15","00;02;43;23","certain"
"00;02;43;23","00;02;44;11","way"
"00;02;44;11","00;02;44;19","for"
"00;02;44;19","00;02;44;25","which"
"00;02;44;25","00;02;45;01","kinds"
"00;02;45;01","00;02;45;03","of"
"00;02;45;03","00;02;45;21","systems,"
"00;02;45;21","00;02;45;28","that's"
"00;02;45;28","00;02;46;03","what"
"00;02;46;03","00;02;49;23","we'll be asking."
"00;02;49;23","00;02;50;02","How"
"00;02;50;02","00;02;50;11","do those"
"00;02;50;11","00;02;50;23","systems"
"00;02;50;23","00;02;50;28","look"
"00;02;50;28","00;02;51;02","from"
"00;02;51;02","00;02;51;19","the outside"
"00;02;51;19","00;02;51;22","or"
"00;02;51;22","00;02;51;26","what"
"00;02;51;26","00;02;52;00","does"
"00;02;52;00","00;02;52;03","it"
"00;02;52;03","00;02;52;08","look"
"00;02;52;08","00;02;52;17","as if"
"00;02;52;17","00;02;53;18","they're doing?"
"00;02;53;21","00;02;53;27","And"
"00;02;53;27","00;02;54;20","then"
"00;02;54;21","00;02;55;20","three,"
"00;02;55;26","00;02;56;02","when"
"00;02;56;02","00;02;56;20","subdividing"
"00;02;56;20","00;02;56;23","the"
"00;02;56;23","00;02;57;02","blanket"
"00;02;57;02","00;02;57;07","into"
"00;02;57;07","00;02;57;18","sensory"
"00;02;57;18","00;02;57;22","and"
"00;02;57;22","00;02;58;02","active"
"00;02;58;02","00;02;58;22","states,"
"00;02;58;22","00;02;59;07","we found"
"00;02;59;07","00;02;59;14","that"
"00;02;59;14","00;02;59;28","autonomous"
"00;02;59;28","00;03;00;09","states"
"00;03;00;09","00;03;00;21","perform"
"00;03;00;21","00;03;01;01","active"
"00;03;01;01","00;03;01;12","inference"
"00;03;01;12","00;03;01;19","and"
"00;03;01;19","00;03;02;00","various"
"00;03;02;00","00;03;02;11","forms"
"00;03;02;11","00;03;02;14","of"
"00;03;02;14","00;03;03;02","stochastic"
"00;03;03;02","00;03;03;19","control,"
"00;03;03;19","00;03;03;29","i.e."
"00;03;03;29","00;03;04;20","generalizations"
"00;03;04;20","00;03;05;06","of PID"
"00;03;05;06","00;03;06;03","control."
"00;03;06;04","00;03;06;08","So"
"00;03;06;08","00;03;06;14","a lot of"
"00;03;06;14","00;03;06;20","these"
"00;03;06;20","00;03;07;00","terms"
"00;03;07;00","00;03;07;05","like"
"00;03;07;05","00;03;07;23","Variational,"
"00;03;07;23","00;03;08;12","Bayesian,"
"00;03;08;12","00;03;08;25","Markov,"
"00;03;08;25","00;03;09;17","blanket,"
"00;03;09;17","00;03;10;01","PID"
"00;03;10;01","00;03;11;06","control"
"00;03;11;06","00;03;11;11","we're"
"00;03;11;11","00;03;11;15","going"
"00;03;11;15","00;03;12;10","to be"
"00;03;12;10","00;03;12;21","talking"
"00;03;12;21","00;03;12;29","about"
"00;03;12;29","00;03;13;08","more."
"00;03;13;08","00;03;13;16","But"
"00;03;13;16","00;03;14;13","at the overview"
"00;03;14;13","00;03;14;24","level,"
"00;03;14;24","00;03;15;02","that's"
"00;03;15;02","00;03;15;05","the"
"00;03;15;05","00;03;15;12","aims"
"00;03;15;12","00;03;15;28","and claims"
"00;03;15;28","00;03;16;07","as the"
"00;03;16;07","00;03;16;16","authors"
"00;03;16;16","00;03;16;21","write"
"00;03;16;21","00;03;16;26","them"
"00;03;19;10","00;03;19;15","the"
"00;03;19;15","00;03;20;03","abstract"
"00;03;20;03","00;03;20;14","states"
"00;03;20;14","00;03;20;18","that"
"00;03;20;18","00;03;20;21","the"
"00;03;20;21","00;03;21;00","paper"
"00;03;21;00","00;03;21;16","develops"
"00;03;21;16","00;03;21;18","a"
"00;03;21;18","00;03;22;01","Bayesian"
"00;03;22;01","00;03;22;15","mechanics"
"00;03;22;15","00;03;23;00","for"
"00;03;23;00","00;03;23;13","adaptive"
"00;03;23;13","00;03;24;12","systems."
"00;03;25;03","00;03;25;16","And"
"00;03;25;16","00;03;25;23","then"
"00;03;25;23","00;03;25;28","there's"
"00;03;25;28","00;03;26;11","only"
"00;03;26;11","00;03;26;20","these"
"00;03;26;20","00;03;27;02","three"
"00;03;27;02","00;03;27;16","claims."
"00;03;27;16","00;03;28;05","Again,"
"00;03;29;18","00;03;29;27","which"
"00;03;29;27","00;03;30;03","are"
"00;03;30;03","00;03;30;10","again"
"00;03;30;10","00;03;30;21","related"
"00;03;30;21","00;03;31;05","to the"
"00;03;31;05","00;03;31;22","blanket"
"00;03;31;22","00;03;31;27","and"
"00;03;31;27","00;03;32;19","adaptiveness"
"00;03;32;19","00;03;35;02","of systems."
"00;03;35;02","00;03;35;08","And"
"00;03;35;08","00;03;35;16","then"
"00;03;35;16","00;03;35;23","this"
"00;03;35;23","00;03;36;13","partitioning"
"00;03;36;13","00;03;36;27","of the"
"00;03;36;27","00;03;37;14","interface"
"00;03;37;14","00;03;37;20","into"
"00;03;37;20","00;03;37;27","sense"
"00;03;37;27","00;03;38;10","and action."
"00;03;38;10","00;03;38;28","So"
"00;03;39;02","00;03;39;12","first"
"00;03;39;12","00;03;39;16","we"
"00;03;39;16","00;03;39;24","model"
"00;03;39;24","00;03;39;28","the"
"00;03;39;28","00;03;40;11","interface"
"00;03;40;11","00;03;40;19","between"
"00;03;40;19","00;03;40;21","a"
"00;03;40;21","00;03;41;02","system"
"00;03;41;02","00;03;41;05","and"
"00;03;41;05","00;03;41;08","its"
"00;03;41;08","00;03;41;24","environment"
"00;03;41;24","00;03;42;00","with a"
"00;03;42;00","00;03;42;08","marker"
"00;03;42;08","00;03;42;11","and"
"00;03;42;11","00;03;43;02","blanket."
"00;03;43;10","00;03;43;19","This"
"00;03;43;19","00;03;43;28","force"
"00;03;43;28","00;03;44;13","conditions"
"00;03;44;13","00;03;44;20","under"
"00;03;44;20","00;03;44;27","which"
"00;03;44;27","00;03;45;08","states"
"00;03;45;08","00;03;45;20","internals"
"00;03;45;20","00;03;45;25","of the"
"00;03;45;25","00;03;46;08","blanket"
"00;03;46;08","00;03;46;21","encode"
"00;03;46;21","00;03;47;11","information"
"00;03;47;11","00;03;47;23","about"
"00;03;47;23","00;03;48;07","external"
"00;03;48;07","00;03;48;27","states."
"00;03;49;15","00;03;49;28","Second,"
"00;03;49;28","00;03;50;03","we"
"00;03;50;03","00;03;50;15","introduce"
"00;03;50;15","00;03;51;05","dynamics"
"00;03;51;05","00;03;51;09","and"
"00;03;51;09","00;03;51;24","represent"
"00;03;51;24","00;03;52;08","adaptive"
"00;03;52;08","00;03;52;19","systems"
"00;03;52;19","00;03;52;23","as"
"00;03;52;23","00;03;53;05","Markov"
"00;03;53;05","00;03;53;18","blankets"
"00;03;53;18","00;03;53;21","at"
"00;03;53;21","00;03;53;29","steady"
"00;03;53;29","00;03;54;19","state."
"00;03;54;25","00;03;55;14","This allows"
"00;03;55;14","00;03;55;23","us to"
"00;03;55;23","00;03;56;10","identify"
"00;03;56;10","00;03;56;20","a wide"
"00;03;56;20","00;03;56;29","class"
"00;03;56;29","00;03;57;15","of systems"
"00;03;57;15","00;03;57;19","whose"
"00;03;57;19","00;03;58;00","internal"
"00;03;58;00","00;03;58;10","states"
"00;03;58;10","00;03;58;20","appear"
"00;03;58;20","00;03;58;23","to"
"00;03;58;23","00;03;59;04","infer"
"00;03;59;04","00;03;59;18","external"
"00;03;59;18","00;04;00;06","states"
"00;04;00;06","00;04;00;21","consistent"
"00;04;00;21","00;04;00;25","with"
"00;04;00;25","00;04;01;16","variation"
"00;04;01;16","00;04;02;01","inference"
"00;04;02;01","00;04;02;06","in"
"00;04;02;06","00;04;02;18","Bayesian"
"00;04;02;18","00;04;03;06","statistics"
"00;04;03;06","00;04;03;08","and"
"00;04;03;08","00;04;03;25","theoretical"
"00;04;03;25","00;04;05;01","neuroscience."
"00;04;05;13","00;04;06;16","Finally,"
"00;04;07;19","00;04;08;12","oops,"
"00;04;08;12","00;04;08;17","we"
"00;04;08;17","00;04;08;29","partitioned"
"00;04;08;29","00;04;09;00","a"
"00;04;09;00","00;04;09;13","blanket"
"00;04;09;13","00;04;09;22","into"
"00;04;09;22","00;04;10;06","sensory"
"00;04;10;06","00;04;10;12","and"
"00;04;10;12","00;04;10;22","active"
"00;04;10;22","00;04;11;14","states."
"00;04;11;26","00;04;12;02","It"
"00;04;12;02","00;04;12;14","follows"
"00;04;12;14","00;04;12;17","that"
"00;04;12;17","00;04;12;26","active"
"00;04;12;26","00;04;13;07","states"
"00;04;13;07","00;04;13;15","can be"
"00;04;13;15","00;04;13;27","seen"
"00;04;13;27","00;04;14;03","as"
"00;04;14;03","00;04;14;19","performing"
"00;04;14;19","00;04;15;01","active"
"00;04;15;01","00;04;15;22","inference"
"00;04;15;22","00;04;15;28","and"
"00;04;15;28","00;04;16;04","well"
"00;04;16;04","00;04;16;10","known"
"00;04;16;10","00;04;16;25","forms"
"00;04;16;25","00;04;16;29","of"
"00;04;16;29","00;04;17;16","stochastic"
"00;04;17;16","00;04;18;07","control,"
"00;04;18;07","00;04;18;15","such"
"00;04;18;15","00;04;19;02","as PID"
"00;04;19;02","00;04;20;01","control,"
"00;04;20;01","00;04;20;09","which"
"00;04;20;09","00;04;20;12","are"
"00;04;20;12","00;04;20;23","prominent"
"00;04;20;23","00;04;21;12","formulations"
"00;04;21;12","00;04;21;16","of"
"00;04;21;16","00;04;21;29","adaptive"
"00;04;21;29","00;04;22;28","behavior"
"00;04;22;28","00;04;23;04","in"
"00;04;23;04","00;04;23;23","theoretical"
"00;04;23;23","00;04;24;16","biology"
"00;04;24;16","00;04;24;21","and"
"00;04;24;21","00;04;25;16","engineering."
"00;04;26;00","00;04;26;06","So"
"00;04;26;06","00;04;26;14","this is"
"00;04;26;14","00;04;26;18","going"
"00;04;26;18","00;04;27;05","to be"
"00;04;27;05","00;04;27;19","relating"
"00;04;27;19","00;04;28;03","to"
"00;04;28;03","00;04;28;15","math"
"00;04;28;15","00;04;28;19","and"
"00;04;28;19","00;04;29;05","physics"
"00;04;29;05","00;04;29;14","with"
"00;04;29;14","00;04;29;28","Markov"
"00;04;29;28","00;04;30;15","blankets"
"00;04;30;15","00;04;30;17","and"
"00;04;30;17","00;04;30;27","the far"
"00;04;30;27","00;04;31;03","from"
"00;04;31;03","00;04;31;20","equilibrium"
"00;04;31;20","00;04;32;23","thermodynamics"
"00;04;32;23","00;04;33;25","component"
"00;04;34;02","00;04;34;12","and"
"00;04;34;12","00;04;34;28","information"
"00;04;34;28","00;04;35;19","theory."
"00;04;35;19","00;04;35;25","And"
"00;04;35;25","00;04;36;07","then"
"00;04;36;07","00;04;36;16","it's"
"00;04;36;16","00;04;36;28","also"
"00;04;36;28","00;04;37;07","going"
"00;04;37;07","00;04;37;27","to be"
"00;04;37;27","00;04;38;16","developed"
"00;04;38;16","00;04;39;01","into"
"00;04;39;01","00;04;39;08","some"
"00;04;39;08","00;04;39;17","domain"
"00;04;39;17","00;04;40;07","specific"
"00;04;40;07","00;04;40;25","cases"
"00;04;40;25","00;04;41;01","or"
"00;04;41;01","00;04;41;08","shown"
"00;04;41;08","00;04;41;14","to be"
"00;04;41;14","00;04;41;15","a"
"00;04;41;15","00;04;42;06","generalization"
"00;04;42;06","00;04;42;15","of"
"00;04;42;15","00;04;42;25","domain"
"00;04;42;25","00;04;43;12","specific"
"00;04;43;12","00;04;44;11","cases"
"00;04;44;11","00;04;44;26","like"
"00;04;44;26","00;04;45;12","theoretical"
"00;04;45;12","00;04;46;21","biology"
"00;04;46;26","00;04;47;02","and"
"00;04;47;02","00;04;47;15","engineering"
"00;04;49;13","00;04;49;19","these"
"00;04;49;19","00;04;49;24","are"
"00;04;49;24","00;04;49;27","the"
"00;04;49;27","00;04;50;15","sections"
"00;04;50;15","00;04;50;28","of the"
"00;04;50;28","00;04;51;20","paper."
"00;04;51;20","00;04;51;27","So"
"00;04;51;27","00;04;52;06","first"
"00;04;52;06","00;04;52;11","there's"
"00;04;52;11","00;04;52;15","an"
"00;04;52;15","00;04;53;03","introduction"
"00;04;53;03","00;04;53;09","which"
"00;04;53;09","00;04;53;15","has"
"00;04;53;15","00;04;53;22","some"
"00;04;53;22","00;04;54;03","of the"
"00;04;54;03","00;04;54;21","general"
"00;04;54;21","00;04;55;27","concepts."
"00;04;55;27","00;04;56;22","Then"
"00;04;56;22","00;04;57;05","there's"
"00;04;57;05","00;04;57;07","a"
"00;04;57;07","00;04;57;20","section"
"00;04;57;20","00;04;58;00","on"
"00;04;58;00","00;04;58;08","Mars"
"00;04;58;08","00;04;58;15","called"
"00;04;58;15","00;04;58;28","Blankets"
"00;04;58;28","00;04;59;11","which is going"
"00;04;59;11","00;04;59;17","to be"
"00;04;59;17","00;05;00;27","a key"
"00;05;01;23","00;05;02;10","framework"
"00;05;02;10","00;05;02;13","and"
"00;05;02;13","00;05;03;14","a key"
"00;05;03;14","00;05;04;04","formalism"
"00;05;04;04","00;05;04;10","to"
"00;05;04;10","00;05;04;22","track"
"00;05;04;22","00;05;05;00","because"
"00;05;05;00","00;05;05;03","it's"
"00;05;05;03","00;05;05;09","kind"
"00;05;05;09","00;05;05;12","of"
"00;05;05;12","00;05;05;14","what"
"00;05;05;14","00;05;05;17","the"
"00;05;05;17","00;05;05;25","paper's"
"00;05;05;25","00;05;06;10","about."
"00;05;06;10","00;05;07;02","So"
"00;05;07;06","00;05;07;15","first"
"00;05;07;15","00;05;07;27","technical"
"00;05;07;27","00;05;08;11","sections"
"00;05;08;11","00;05;08;20","about"
"00;05;08;20","00;05;08;21","the"
"00;05;08;21","00;05;09;04","Markov"
"00;05;09;04","00;05;10;03","blankets,"
"00;05;10;10","00;05;10;24","followed"
"00;05;10;24","00;05;11;10","by"
"00;05;11;10","00;05;11;14","a"
"00;05;11;14","00;05;12;01","discussion"
"00;05;12;01","00;05;12;11","of how"
"00;05;12;11","00;05;12;17","that"
"00;05;12;17","00;05;12;29","relates"
"00;05;12;29","00;05;13;11","to"
"00;05;13;11","00;05;14;08","Bayesian"
"00;05;14;08","00;05;14;23","systems"
"00;05;14;23","00;05;14;28","or"
"00;05;14;28","00;05;15;09","certain"
"00;05;15;09","00;05;15;18","types"
"00;05;15;18","00;05;15;23","of"
"00;05;15;23","00;05;16;04","Bayesian"
"00;05;16;04","00;05;17;07","systems."
"00;05;17;13","00;05;17;19","And"
"00;05;17;19","00;05;18;16","then"
"00;05;19;00","00;05;19;12","this"
