"Start Time","End Time","Transcript"
"00;01;42;12","00;01;42;20","learn"
"00;01;42;20","00;01;42;25","with"
"00;01;42;25","00;01;43;08","us,"
"00;01;43;08","00;01;43;19","have fun"
"00;01;43;19","00;01;44;16","with us."
"00;01;44;23","00;01;45;18","And"
"00;01;45;18","00;01;46;11","this video"
"00;01;46;11","00;01;46;14","is"
"00;01;46;14","00;01;46;19","just"
"00;01;46;19","00;01;46;22","going"
"00;01;46;22","00;01;47;03","to be"
"00;01;47;03","00;01;47;16","wherever"
"00;01;47;16","00;01;48;04","we want"
"00;01;48;04","00;01;48;07","to"
"00;01;48;07","00;01;48;28","take it."
"00;01;48;28","00;01;49;12","So"
"00;01;49;12","00;01;49;22","we have"
"00;01;49;22","00;01;49;27","some"
"00;01;49;27","00;01;50;08","questions"
"00;01;50;08","00;01;50;22","prepared,"
"00;01;50;22","00;01;50;29","but"
"00;01;50;29","00;01;51;17","especially"
"00;01;51;17","00;01;51;22","if"
"00;01;51;22","00;01;52;03","anyone"
"00;01;52;03","00;01;52;08","in"
"00;01;52;08","00;01;52;10","the"
"00;01;52;10","00;01;52;18","live"
"00;01;52;18","00;01;52;28","chat"
"00;01;52;28","00;01;54;03","has questions"
"00;01;54;03","00;01;54;10","that'd"
"00;01;54;10","00;01;54;13","be"
"00;01;54;13","00;01;54;24","awesome."
"00;01;54;24","00;01;54;27","And"
"00;01;54;27","00;01;55;04","we can"
"00;01;55;04","00;01;55;21","definitely"
"00;01;55;21","00;01;56;01","address"
"00;01;56;01","00;01;56;12","them."
"00;01;57;09","00;01;57;12","So"
"00;01;57;12","00;01;57;26","we can just"
"00;01;57;26","00;01;58;06","start"
"00;01;58;06","00;01;58;26","with a"
"00;01;58;26","00;01;59;23","quick"
"00;01;59;25","00;02;00;21","introduction"
"00;02;00;21","00;02;01;14","round"
"00;02;01;15","00;02;01;25","and"
"00;02;01;25","00;02;02;01","feel"
"00;02;02;01","00;02;02;07","free"
"00;02;02;07","00;02;02;12","just"
"00;02;02;12","00;02;02;27","to say"
"00;02;02;27","00;02;03;11","hello"
"00;02;03;11","00;02;04;23","or to"
"00;02;04;23","00;02;05;04","answer"
"00;02;05;04","00;02;05;12","one of"
"00;02;05;12","00;02;05;20","these"
"00;02;05;20","00;02;06;03","questions."
"00;02;06;03","00;02;06;16","Like,"
"00;02;06;16","00;02;06;25","What's"
"00;02;06;25","00;02;07;05","something"
"00;02;07;05","00;02;07;09","that"
"00;02;07;09","00;02;07;19","you"
"00;02;07;19","00;02;08;03","liked"
"00;02;08;03","00;02;08;07","or"
"00;02;08;07","00;02;08;22","remembered"
"00;02;08;22","00;02;09;29","about the paper"
"00;02;09;29","00;02;10;05","and"
"00;02;10;05","00;02;10;10","what's"
"00;02;10;10","00;02;10;20","something"
"00;02;10;20","00;02;10;25","that"
"00;02;10;25","00;02;11;13","you're"
"00;02;11;13","00;02;12;01","wondering"
"00;02;12;01","00;02;12;11","about"
"00;02;12;11","00;02;12;22","or"
"00;02;12;23","00;02;13;01","want"
"00;02;13;01","00;02;13;03","to"
"00;02;13;03","00;02;13;08","have"
"00;02;13;08","00;02;13;22","resolved"
"00;02;13;22","00;02;13;28","by"
"00;02;13;28","00;02;14;06","the end"
"00;02;14;06","00;02;15;00","of today?"
"00;02;15;02","00;02;15;20","So I'm"
"00;02;15;20","00;02;16;07","Daniel."
"00;02;16;07","00;02;16;15","I'm a"
"00;02;16;15","00;02;17;11","post-doctoral"
"00;02;17;11","00;02;17;29","researcher"
"00;02;17;29","00;02;18;03","in"
"00;02;18;03","00;02;19;10","California,"
"00;02;19;10","00;02;20;11","and"
"00;02;20;11","00;02;20;23","something"
"00;02;20;23","00;02;21;09","that"
"00;02;21;16","00;02;21;24","over"
"00;02;21;24","00;02;22;04","the last"
"00;02;22;04","00;02;22;23","week"
"00;02;22;28","00;02;23;08","made me"
"00;02;23;08","00;02;23;20","excited"
"00;02;23;20","00;02;24;14","to"
"00;02;24;14","00;02;24;21","have"
"00;02;24;21","00;02;24;25","this"
"00;02;24;25","00;02;25;12","discussion"
"00;02;25;12","00;02;25;27","was I"
"00;02;25;27","00;02;26;05","was"
"00;02;26;05","00;02;26;18","speaking"
"00;02;26;18","00;02;26;24","with a"
"00;02;26;24","00;02;27;11","physicist"
"00;02;27;11","00;02;28;02","friend,"
"00;02;28;02","00;02;28;11","someone"
"00;02;28;11","00;02;28;23","who's"
"00;02;29;07","00;02;29;18","working"
"00;02;29;18","00;02;29;22","with"
"00;02;29;22","00;02;30;07","lasers"
"00;02;30;07","00;02;30;11","and"
"00;02;30;11","00;02;31;01","oscilloscopes"
"00;02;31;01","00;02;31;03","and"
"00;02;31;03","00;02;31;27","stuff,"
"00;02;31;27","00;02;32;21","and I"
"00;02;32;21","00;02;32;29","brought"
"00;02;32;29","00;02;33;03","up"
"00;02;33;03","00;02;34;06","this paper"
"00;02;34;06","00;02;34;27","and"
"00;02;34;27","00;02;35;24","they"
"00;02;35;24","00;02;36;10","it turned out"
"00;02;36;10","00;02;36;13","that"
"00;02;36;13","00;02;36;17","they"
"00;02;36;17","00;02;36;26","actually"
"00;02;36;26","00;02;37;00","were"
"00;02;37;00","00;02;37;12","using"
"00;02;37;12","00;02;38;02","PID"
"00;02;38;02","00;02;39;05","control"
"00;02;39;05","00;02;39;13","in"
"00;02;39;13","00;02;39;27","their"
"00;02;39;27","00;02;40;21","research"
"00;02;40;21","00;02;40;26","on"
"00;02;40;26","00;02;41;04","a day"
"00;02;41;04","00;02;41;17","to day"
"00;02;41;17","00;02;42;19","basis."
"00;02;42;19","00;02;42;26","But"
"00;02;42;26","00;02;43;16","actually"
"00;02;43;16","00;02;43;28","it was"
"00;02;43;28","00;02;44;05","new"
"00;02;44;05","00;02;44;18","for them"
"00;02;44;18","00;02;44;22","to"
"00;02;44;22","00;02;45;00","hear"
"00;02;45;00","00;02;45;18","about"
"00;02;45;18","00;02;45;27","how"
"00;02;45;27","00;02;46;03","it was"
"00;02;46;03","00;02;46;18","connected"
"00;02;46;18","00;02;46;24","to"
"00;02;46;24","00;02;47;02","some of"
"00;02;47;02","00;02;47;08","these"
"00;02;47;08","00;02;48;03","broader"
"00;02;48;03","00;02;48;26","topics."
"00;02;48;26","00;02;49;02","But"
"00;02;49;02","00;02;49;11","as soon"
"00;02;49;11","00;02;49;23","as"
"00;02;49;24","00;02;50;06","I brought"
"00;02;50;06","00;02;50;11","out"
"00;02;50;11","00;02;50;15","the"
"00;02;50;15","00;02;51;01","physical"
"00;02;51;01","00;02;51;13","printed"
"00;02;51;13","00;02;52;04","paper"
"00;02;52;06","00;02;52;13","then"
"00;02;52;13","00;02;52;22","they were"
"00;02;52;22","00;02;52;27","just"
"00;02;52;27","00;02;53;16","so excited"
"00;02;53;16","00;02;53;19","and"
"00;02;53;19","00;02;53;25","it was"
"00;02;53;25","00;02;54;03","cool"
"00;02;54;03","00;02;54;13","to see"
"00;02;54;13","00;02;55;01","how"
"00;02;55;02","00;02;55;08","they"
"00;02;55;08","00;02;55;14","had"
"00;02;55;14","00;02;55;20","all"
"00;02;55;20","00;02;55;24","this"
"00;02;55;24","00;02;57;03","practical"
"00;02;57;03","00;02;57;24","experience"
"00;02;57;24","00;02;58;07","working"
"00;02;58;07","00;02;59;10","with PID."
"00;02;59;15","00;02;59;21","And"
"00;02;59;21","00;03;00;04","then"
"00;03;00;04","00;03;00;11","they"
"00;03;00;11","00;03;00;26","instantly"
"00;03;00;26","00;03;01;03","just"
"00;03;01;03","00;03;01;12","saw"
"00;03;01;12","00;03;01;16","that"
"00;03;01;16","00;03;01;21","there"
"00;03;01;21","00;03;01;24","was"
"00;03;01;24","00;03;02;00","kind"
"00;03;02;00","00;03;02;03","of"
"00;03;02;03","00;03;02;09","this"
"00;03;02;09","00;03;02;24","crossover"
"00;03;02;24","00;03;03;04","point"
"00;03;03;04","00;03;03;12","into"
"00;03;03;12","00;03;03;17","some"
"00;03;03;17","00;03;04;03","broader"
"00;03;04;03","00;03;04;18","questions"
"00;03;04;18","00;03;04;22","that"
"00;03;04;22","00;03;05;03","also"
"00;03;05;03","00;03;05;07","they"
"00;03;05;07","00;03;05;10","were"
"00;03;05;10","00;03;05;23","curious"
"00;03;05;23","00;03;06;02","about."
"00;03;06;02","00;03;06;16","But"
"00;03;06;16","00;03;06;24","the day"
"00;03;06;24","00;03;07;02","to day"
"00;03;07;02","00;03;07;18","practice"
"00;03;07;18","00;03;07;28","actually"
"00;03;07;28","00;03;08;07","hadn't"
"00;03;08;07","00;03;08;17","brought"
"00;03;08;17","00;03;09;00","them"
"00;03;09;00","00;03;09;05","to"
"00;03;09;05","00;03;09;13","those"
"00;03;09;13","00;03;10;06","general questions."
"00;03;10;06","00;03;10;10","So"
"00;03;10;10","00;03;10;11","it"
"00;03;10;11","00;03;10;18","was,"
"00;03;10;28","00;03;11;03","you"
"00;03;11;03","00;03;11;06","know,"
"00;03;11;06","00;03;11;24","I learned"
"00;03;11;24","00;03;12;00","a lot"
"00;03;12;00","00;03;12;07","about"
"00;03;12;07","00;03;12;26","PID"
"00;03;13;00","00;03;13;19","control"
"00;03;13;19","00;03;13;25","and"
"00;03;13;25","00;03;14;05","about"
"00;03;14;05","00;03;14;18","actually"
"00;03;14;18","00;03;15;04","how it"
"00;03;15;05","00;03;15;15","plays"
"00;03;15;15","00;03;15;20","out"
"00;03;15;20","00;03;15;23","with"
"00;03;15;23","00;03;16;06","the knobs"
"00;03;16;06","00;03;16;08","and"
"00;03;16;08","00;03;16;17","everything"
"00;03;16;17","00;03;16;22","like"
"00;03;16;22","00;03;17;04","that."
"00;03;17;26","00;03;18;01","I'll"
"00;03;18;01","00;03;18;11","pass"
"00;03;18;11","00;03;18;24","to"
"00;03;18;24","00;03;19;06","Dean."
"00;03;20;25","00;03;21;00","Yeah."
"00;03;21;00","00;03;21;04","Good"
"00;03;21;04","00;03;21;24","morning."
"00;03;22;27","00;03;23;24","Yeah,"
"00;03;24;16","00;03;24;23","I"
"00;03;24;23","00;03;25;05","came away"
"00;03;25;05","00;03;25;11","from"
"00;03;25;11","00;03;26;10","the paper"
"00;03;26;10","00;03;26;20","again"
"00;03;26;20","00;03;26;26","trying"
"00;03;26;26","00;03;26;29","to"
"00;03;26;29","00;03;27;10","figure"
"00;03;27;10","00;03;27;26","out"
"00;03;28;06","00;03;29;27","how to"
"00;03;29;27","00;03;30;11","create"
"00;03;30;11","00;03;30;17","some"
"00;03;30;17","00;03;30;22","sort"
"00;03;30;22","00;03;30;25","of"
"00;03;30;25","00;03;30;27","a"
"00;03;30;27","00;03;32;01","coherent"
"00;03;32;01","00;03;32;17","narrative"
"00;03;32;17","00;03;33;17","around"
"00;03;33;23","00;03;34;14","the"
"00;03;34;14","00;03;35;09","the"
"00;03;35;14","00;03;35;23","the"
"00;03;35;23","00;03;36;16","physical"
"00;03;36;16","00;03;37;09","math"
"00;03;37;09","00;03;37;16","and"
"00;03;37;16","00;03;37;18","the"
"00;03;37;18","00;03;38;09","statistical"
"00;03;38;09","00;03;38;18","math."
"00;03;38;18","00;03;38;24","That"
"00;03;38;24","00;03;39;02","part"
"00;03;39;02","00;03;39;29","for me"
"00;03;40;02","00;03;40;10","really"
"00;03;40;10","00;03;40;21","got me"
"00;03;40;21","00;03;41;05","going away"
"00;03;41;05","00;03;41;07","and"
"00;03;41;07","00;03;41;18","thinking"
"00;03;41;18","00;03;41;20","a"
"00;03;41;20","00;03;42;02","little bit"
"00;03;42;02","00;03;42;10","because"
"00;03;42;10","00;03;42;12","I"
"00;03;42;12","00;03;42;18","think"
"00;03;42;18","00;03;43;04","they"
"00;03;43;07","00;03;43;11","they"
"00;03;43;11","00;03;44;04","go in"
"00;03;44;04","00;03;44;13","different"
"00;03;44;13","00;03;44;29","directions,"
"00;03;44;29","00;03;45;03","but"
"00;03;45;03","00;03;45;12","I do"
"00;03;45;12","00;03;45;19","think"
"00;03;45;19","00;03;45;24","that"
"00;03;45;24","00;03;46;05","they can"
"00;03;46;05","00;03;46;13","work"
"00;03;46;13","00;03;46;16","in"
"00;03;46;16","00;03;47;02","concert."
"00;03;47;02","00;03;47;25","So,"
"00;03;48;04","00;03;48;11","yeah,"
"00;03;48;11","00;03;48;17","I'd be"
"00;03;48;17","00;03;48;23","really"
"00;03;48;23","00;03;49;04","interested"
"00;03;49;04","00;03;49;12","to see"
"00;03;49;12","00;03;49;16","how"
"00;03;49;16","00;03;49;29","that"
"00;03;50;07","00;03;50;17","might"
"00;03;50;17","00;03;50;26","play."
"00;03;50;26","00;03;51;05","Out in"
"00;03;51;05","00;03;51;14","terms"
"00;03;51;14","00;03;51;23","of"
"00;03;52;02","00;03;52;10","what"
"00;03;52;11","00;03;52;22","what"
"00;03;52;22","00;03;53;07","our"
"00;03;53;24","00;03;54;09","our guest"
"00;03;54;09","00;03;54;24","here"
"00;03;55;20","00;03;56;12","thinks,"
"00;03;56;12","00;03;57;00","the directions"
"00;03;57;00","00;03;57;09","this might"
"00;03;57;09","00;03;57;12","be"
"00;03;57;12","00;03;57;16","able"
"00;03;57;16","00;03;57;22","to go."
"00;03;57;22","00;03;57;27","I'll"
"00;03;57;27","00;03;58;06","pass"
"00;03;58;06","00;03;58;13","it to"
"00;03;58;13","00;03;59;09","Stephen"
"00;04;03;14","00;04;03;26","Hello."
"00;04;03;26","00;04;04;00","I'm"
"00;04;04;00","00;04;04;29","Stephen,"
"00;04;04;29","00;04;05;07","based"
"00;04;05;07","00;04;05;10","in"
"00;04;05;10","00;04;06;25","Toronto."
"00;04;07;09","00;04;07;21","I work"
"00;04;07;21","00;04;08;00","a lot"
"00;04;08;00","00;04;08;24","with"
"00;04;08;27","00;04;09;24","community"
"00;04;09;24","00;04;10;18","development"
"00;04;10;18","00;04;11;17","and"
"00;04;11;21","00;04;11;28","so"
"00;04;11;28","00;04;12;14","spatial"
"00;04;12;14","00;04;12;23","meaning"
"00;04;12;23","00;04;13;12","making"
"00;04;13;12","00;04;13;20","so"
"00;04;13;20","00;04;14;12","inferences"
"00;04;14;12","00;04;14;15","of"
"00;04;14;15","00;04;14;23","different"
"00;04;14;23","00;04;15;27","kinds."
"00;04;16;01","00;04;16;09","I'm"
"00;04;16;09","00;04;17;01","curious"
"00;04;18;13","00;04;19;00","how"
"00;04;19;00","00;04;19;07","some"
"00;04;19;07","00;04;20;06","of the"
"00;04;21;04","00;04;21;18","ways"
"00;04;21;18","00;04;21;21","that"
"00;04;21;21","00;04;21;24","the"
"00;04;21;24","00;04;22;14","mathematics"
"00;04;22;14","00;04;22;17","have"
"00;04;22;17","00;04;22;21","been"
"00;04;22;21","00;04;22;26","done"
"00;04;22;26","00;04;22;29","on"
"00;04;22;29","00;04;23;04","this"
"00;04;23;04","00;04;24;03","paper"
"00;04;24;03","00;04;25;02","can"
"00;04;25;09","00;04;26;07","help"
"00;04;26;07","00;04;26;26","broaden"
"00;04;26;26","00;04;27;03","some of"
"00;04;27;03","00;04;27;05","the"
"00;04;27;05","00;04;27;18","questions"
"00;04;27;18","00;04;28;00","around"
"00;04;28;00","00;04;28;12","urban"
"00;04;28;12","00;04;28;28","decency"
"00;04;28;28","00;04;29;01","and"
"00;04;29;01","00;04;29;26","non"
"00;04;29;26","00;04;30;19","consistency"
"00;04;30;19","00;04;31;14","in"
"00;04;33;01","00;04;33;09","that's"
"00;04;33;09","00;04;33;11","a"
"00;04;33;11","00;04;33;20","bit of"
"00;04;33;20","00;04;33;22","a"
"00;04;33;22","00;04;34;21","thorn"
"00;04;34;21","00;04;35;09","sometimes"
"00;04;35;09","00;04;36;12","a weapon"
"00;04;36;12","00;04;37;01","in the"
"00;04;37;01","00;04;37;06","in"
"00;04;37;06","00;04;38;16","activist,"
"00;04;38;22","00;04;39;04","active"
"00;04;39;04","00;04;39;17","influenced"
"00;04;39;17","00;04;40;04","dialog."
"00;04;40;04","00;04;40;27","So"
"00;04;40;27","00;04;41;09","yeah,"
"00;04;41;09","00;04;41;17","and"
"00;04;41;17","00;04;41;22","that's"
"00;04;41;22","00;04;41;27","something"
"00;04;41;27","00;04;42;03","I'd be"
"00;04;42;03","00;04;42;15","interested"
"00;04;42;15","00;04;43;21","in and"
"00;04;43;21","00;04;43;24","I'm"
"00;04;43;24","00;04;43;28","going"
"00;04;43;28","00;04;43;29","to"
"00;04;43;29","00;04;44;09","pass"
"00;04;44;09","00;04;44;15","this"
"00;04;44;15","00;04;44;24","over"
"00;04;44;24","00;04;46;03","to Dave."
"00;04;46;06","00;04;46;10","So"
"00;04;46;10","00;04;46;17","I think"
"00;04;46;17","00;04;46;25","Dave"
"00;04;46;25","00;04;47;04","doesn't"
"00;04;47;04","00;04;47;18","have"
"00;04;47;18","00;04;48;07","audio."
"00;04;48;07","00;04;49;02","But"
"00;04;49;04","00;04;49;18","Dave,"
"00;04;49;18","00;04;50;08","thanks for"
"00;04;50;08","00;04;50;24","joining"
"00;04;50;24","00;04;51;00","and"
"00;04;51;00","00;04;51;07","any"
"00;04;51;07","00;04;51;21","questions"
"00;04;51;21","00;04;51;27","in the"
"00;04;51;27","00;04;52;11","YouTube"
"00;04;52;11","00;04;52;19","live"
"00;04;52;19","00;04;52;27","chat"
"00;04;52;27","00;04;53;19","is awesome."
"00;04;53;19","00;04;54;09","So"
"00;04;54;09","00;04;55;02","thanks"
"00;04;55;11","00;04;55;16","to"
"00;04;55;16","00;04;55;24","everyone"
"00;04;55;24","00;04;55;28","who's"
"00;04;55;28","00;04;56;07","joined"
"00;04;56;07","00;04;56;29","and"
"00;04;56;29","00;04;57;09","past"
"00;04;57;09","00;04;57;15","two"
"00;04;57;15","00;04;58;06","lengths"
"00;05;00;16","00;05;00;24","thanks"
"00;05;00;24","00;05;01;06","Daniel"
"00;05;01;06","00;05;01;16","and"
"00;05;01;16","00;05;01;25","thanks"
"00;05;01;25","00;05;01;27","for"
"00;05;01;27","00;05;02;10","inviting"
"00;05;02;10","00;05;02;13","me"
"00;05;02;13","00;05;03;01","again."
"00;05;03;26","00;05;04;06","Some"
"00;05;04;06","00;05;04;18","nice"
"00;05;04;18","00;05;04;21","and"
"00;05;04;29","00;05;05;09","easy"
"00;05;05;09","00;05;05;19","student"
"00;05;05;19","00;05;05;23","at"
"00;05;05;24","00;05;06;13","Imperial"
"00;05;06;13","00;05;06;18","and"
"00;05;06;18","00;05;07;22","U.S.O."
"00;05;07;25","00;05;08;06","and"
"00;05;08;06","00;05;08;11","I'm"
"00;05;08;11","00;05;08;18","really"
"00;05;08;18","00;05;08;29","excited"
"00;05;08;29","00;05;09;04","to"
"00;05;09;04","00;05;09;09","be"
"00;05;09;09","00;05;09;24","here"
"00;05;09;24","00;05;10;17","and to"
"00;05;10;17","00;05;11;01","engage"
"00;05;11;01","00;05;11;03","in"
"00;05;11;03","00;05;11;10","this"
"00;05;11;10","00;05;12;16","discussion."
"00;05;12;22","00;05;12;28","I'm"
"00;05;12;28","00;05;13;05","really"
"00;05;13;05","00;05;13;13","looking"
"00;05;13;13","00;05;13;23","forward"
"00;05;13;23","00;05;14;20","to"
"00;05;14;26","00;05;15;09","feedback"
"00;05;15;09","00;05;15;15","about"
"00;05;15;15","00;05;15;19","the"
"00;05;15;19","00;05;16;05","papers,"
"00;05;16;05","00;05;16;15","seeing"
