"Start Time","End Time","Transcript"
"00;02;02;14","00;02;02;19","want"
"00;02;02;19","00;02;03;04","to,"
"00;02;03;04","00;02;03;21","mentioning"
"00;02;03;21","00;02;04;00","something"
"00;02;04;00","00;02;04;03","that"
"00;02;04;03","00;02;04;13","we're"
"00;02;04;13","00;02;05;15","excited"
"00;02;05;15","00;02;05;29","about"
"00;02;05;29","00;02;06;21","in the paper,"
"00;02;06;21","00;02;06;29","like"
"00;02;06;29","00;02;07;17","what"
"00;02;07;18","00;02;07;27","brought"
"00;02;07;27","00;02;08;20","us to"
"00;02;08;20","00;02;08;26","want"
"00;02;08;26","00;02;09;06","to"
"00;02;09;06","00;02;09;21","contribute"
"00;02;09;21","00;02;09;25","to"
"00;02;09;25","00;02;10;00","this"
"00;02;10;00","00;02;10;09","start"
"00;02;10;09","00;02;11;06","zero"
"00;02;11;14","00;02;12;03","and"
"00;02;12;03","00;02;12;11","all"
"00;02;12;11","00;02;12;27","start."
"00;02;12;27","00;02;13;03","I'm"
"00;02;13;03","00;02;13;21","Daniel."
"00;02;13;21","00;02;13;28","I'm a"
"00;02;13;28","00;02;14;18","researcher"
"00;02;14;18","00;02;15;09","in"
"00;02;15;09","00;02;16;10","California,"
"00;02;16;10","00;02;17;01","and"
"00;02;17;01","00;02;17;16","I think"
"00;02;17;16","00;02;18;11","the title"
"00;02;18;11","00;02;18;20","says"
"00;02;18;20","00;02;18;23","it"
"00;02;18;23","00;02;19;02","all,"
"00;02;19;02","00;02;19;07","though"
"00;02;19;07","00;02;19;12","there's"
"00;02;19;12","00;02;19;19","still"
"00;02;19;19","00;02;19;25","more"
"00;02;19;25","00;02;19;29","to"
"00;02;19;29","00;02;20;11","add,"
"00;02;20;11","00;02;21;05","and it"
"00;02;21;05","00;02;21;16","speaks"
"00;02;21;16","00;02;21;20","to"
"00;02;21;20","00;02;22;02","many"
"00;02;22;02","00;02;23;15","of the"
"00;02;23;15","00;02;24;17","hottest"
"00;02;24;21","00;02;24;28","and"
"00;02;24;28","00;02;25;10","brightest"
"00;02;25;10","00;02;25;26","debates"
"00;02;25;26","00;02;26;09","in"
"00;02;26;09","00;02;26;21","active"
"00;02;26;21","00;02;27;04","inference,"
"00;02;27;04","00;02;27;10","which"
"00;02;27;10","00;02;28;13","is the"
"00;02;28;13","00;02;28;26","rubber"
"00;02;28;26","00;02;29;03","hitting"
"00;02;29;03","00;02;29;21","the road"
"00;02;29;21","00;02;30;05","with"
"00;02;30;05","00;02;30;23","mind,"
"00;02;30;23","00;02;31;08","brain"
"00;02;31;08","00;02;31;11","and"
"00;02;31;11","00;02;31;27","body"
"00;02;31;27","00;02;32;05","and"
"00;02;32;05","00;02;32;25","psychology"
"00;02;32;25","00;02;33;05","and"
"00;02;33;14","00;02;34;00","previous"
"00;02;34;00","00;02;34;06","and"
"00;02;34;06","00;02;34;15","different"
"00;02;34;15","00;02;35;23","conceptions."
"00;02;35;24","00;02;36;01","I'll"
"00;02;36;01","00;02;36;10","pass"
"00;02;36;10","00;02;36;13","it"
"00;02;36;13","00;02;36;26","to"
"00;02;36;26","00;02;37;17","Dean"
"00;02;39;01","00;02;39;05","I"
"00;02;39;05","00;02;39;14","certainly"
"00;02;39;14","00;02;40;02","Ondina"
"00;02;40;02","00;02;40;07","up"
"00;02;40;07","00;02;40;10","here"
"00;02;40;10","00;02;40;13","in"
"00;02;40;13","00;02;41;19","Calgary"
"00;02;42;24","00;02;43;13","I think."
"00;02;43;13","00;02;43;18","Well,"
"00;02;43;18","00;02;43;28","a couple"
"00;02;43;28","00;02;44;00","of"
"00;02;44;00","00;02;44;10","things."
"00;02;44;10","00;02;44;16","First"
"00;02;44;16","00;02;44;18","of"
"00;02;44;18","00;02;44;24","all,"
"00;02;44;24","00;02;44;29","one"
"00;02;44;29","00;02;45;03","of the"
"00;02;45;03","00;02;45;15","first"
"00;02;45;15","00;02;45;27","act of"
"00;02;45;27","00;02;46;16","interest"
"00;02;46;18","00;02;46;23","that"
"00;02;46;23","00;02;47;01","I was"
"00;02;47;01","00;02;47;19","on"
"00;02;47;25","00;02;48;01","was"
"00;02;48;01","00;02;48;10","a paper"
"00;02;48;10","00;02;48;14","that"
"00;02;48;14","00;02;48;24","Ryan"
"00;02;48;24","00;02;48;27","had"
"00;02;48;27","00;02;49;09","written."
"00;02;49;09","00;02;50;07","And so"
"00;02;50;07","00;02;50;12","I was"
"00;02;50;12","00;02;50;17","kind"
"00;02;50;17","00;02;50;19","of"
"00;02;50;19","00;02;51;00","impressed"
"00;02;51;00","00;02;51;04","with"
"00;02;51;04","00;02;51;24","that paper"
"00;02;51;24","00;02;52;17","and"
"00;02;52;17","00;02;52;28","I knew"
"00;02;52;28","00;02;53;03","that"
"00;02;53;03","00;02;53;24","if I"
"00;02;53;24","00;02;54;01","sort"
"00;02;54;01","00;02;54;06","of"
"00;02;54;11","00;02;54;22","vested"
"00;02;54;22","00;02;54;26","some"
"00;02;54;26","00;02;55;05","time"
"00;02;55;05","00;02;55;08","in"
"00;02;55;08","00;02;55;13","this"
"00;02;55;13","00;02;55;21","one"
"00;02;56;25","00;02;57;02","stuff"
"00;02;57;02","00;02;57;10","that I"
"00;02;57;10","00;02;57;28","would"
"00;02;58;11","00;02;58;17","pick"
"00;02;58;17","00;02;58;24","up"
"00;03;00;08","00;03;00;27","previous"
"00;03;00;27","00;03;01;24","and"
"00;03;02;04","00;03;03;02","the primary"
"00;03;03;20","00;03;04;06","problems"
"00;03;04;06","00;03;04;13","was"
"00;03;04;13","00;03;04;24","looking"
"00;03;04;24","00;03;05;01","at"
"00;03;05;17","00;03;05;27","active"
"00;03;05;27","00;03;06;08","inference"
"00;03;06;08","00;03;06;13","from"
"00;03;06;13","00;03;06;15","the"
"00;03;06;15","00;03;07;04","decisioning"
"00;03;07;04","00;03;07;22","and"
"00;03;08;19","00;03;08;29","and"
"00;03;08;29","00;03;09;04","the"
"00;03;09;04","00;03;09;16","movement"
"00;03;09;16","00;03;11;05","standpoint"
"00;03;11;09","00;03;11;15","of"
"00;03;12;01","00;03;12;12","seeing"
"00;03;12;12","00;03;13;02","that"
"00;03;14;21","00;03;14;29","looked"
"00;03;14;29","00;03;15;03","at"
"00;03;15;03","00;03;16;01","from a"
"00;03;16;01","00;03;16;11","higher"
"00;03;16;11","00;03;16;21","order"
"00;03;16;21","00;03;16;25","and"
"00;03;16;25","00;03;16;27","the"
"00;03;16;27","00;03;17;07","lower"
"00;03;17;07","00;03;18;01","order"
"00;03;18;02","00;03;18;12","type"
"00;03;18;12","00;03;18;27","of"
"00;03;19;01","00;03;20;13","processes."
"00;03;20;13","00;03;20;18","And"
"00;03;20;18","00;03;21;06","that"
"00;03;21;06","00;03;21;14","when I"
"00;03;21;14","00;03;21;18","by"
"00;03;21;18","00;03;21;27","the time"
"00;03;21;27","00;03;22;09","I got"
"00;03;22;13","00;03;22;21","into"
"00;03;22;21","00;03;22;23","the"
"00;03;22;23","00;03;23;03","paper"
"00;03;23;03","00;03;23;07","and"
"00;03;23;07","00;03;23;16","started"
"00;03;23;16","00;03;23;24","looking"
"00;03;23;24","00;03;23;29","at the"
"00;03;23;29","00;03;24;09","mind"
"00;03;24;09","00;03;25;06","world"
"00;03;25;14","00;03;25;20","and"
"00;03;25;20","00;03;25;29","world"
"00;03;25;29","00;03;26;09","mind"
"00;03;26;09","00;03;26;21","piece"
"00;03;26;21","00;03;27;19","and"
"00;03;27;19","00;03;27;27","and"
"00;03;27;27","00;03;28;09","seeing"
"00;03;28;09","00;03;28;16","where"
"00;03;28;16","00;03;29;08","the"
"00;03;29;28","00;03;30;28","potential"
"00;03;30;28","00;03;31;17","connectors"
"00;03;31;17","00;03;32;05","were"
"00;03;32;09","00;03;32;27","between"
"00;03;32;27","00;03;33;04","sort"
"00;03;33;04","00;03;33;06","of"
"00;03;33;06","00;03;33;15","coming"
"00;03;33;15","00;03;33;24","into"
"00;03;33;24","00;03;34;24","it not"
"00;03;35;02","00;03;35;20","necessarily"
"00;03;35;20","00;03;36;00","knowing"
"00;03;36;00","00;03;36;05","that"
"00;03;36;05","00;03;36;09","there"
"00;03;36;09","00;03;36;13","would"
"00;03;36;13","00;03;36;16","be"
"00;03;36;16","00;03;36;26","different"
"00;03;36;26","00;03;37;07","things"
"00;03;37;07","00;03;37;15","of"
"00;03;37;15","00;03;37;28","active"
"00;03;37;28","00;03;38;25","inference,"
"00;03;38;27","00;03;39;05","much"
"00;03;39;05","00;03;39;13","like I"
"00;03;39;13","00;03;39;20","didn't"
"00;03;39;20","00;03;40;00","realize"
"00;03;40;00","00;03;40;07","there was"
"00;03;40;07","00;03;40;10","an"
"00;03;40;10","00;03;40;24","extended"
"00;03;40;24","00;03;41;04","active"
"00;03;41;04","00;03;42;02","inference"
"00;03;42;02","00;03;42;11","till I"
"00;03;42;11","00;03;42;17","read"
"00;03;42;17","00;03;42;26","actually"
"00;03;42;26","00;03;43;10","Constance"
"00;03;43;10","00;03;44;02","Paper"
"00;03;44;02","00;03;44;11","that was"
"00;03;44;11","00;03;44;15","kind"
"00;03;44;15","00;03;44;18","of"
"00;03;44;18","00;03;45;06","helpful."
"00;03;45;06","00;03;45;11","And"
"00;03;45;11","00;03;45;14","I'll"
"00;03;45;14","00;03;45;24","pass it"
"00;03;45;24","00;03;45;28","to"
"00;03;45;28","00;03;46;16","Jake"
"00;03;48;07","00;03;48;26","everyone."
"00;03;48;26","00;03;49;06","I'm"
"00;03;49;06","00;03;49;24","Jakob."
"00;03;49;24","00;03;49;29","I'm"
"00;03;49;29","00;03;50;25","a student"
"00;03;50;25","00;03;51;10","from"
"00;03;51;10","00;03;51;15","the"
"00;03;51;15","00;03;51;20","Czech"
"00;03;51;20","00;03;52;21","Republic"
"00;03;52;21","00;03;53;21","and"
"00;03;53;21","00;03;54;17","I'm"
"00;03;54;20","00;03;55;05","excited"
"00;03;55;05","00;03;55;16","to"
"00;03;57;07","00;03;57;18","reduce"
"00;03;57;18","00;03;57;22","my"
"00;03;57;22","00;03;58;11","uncertainty"
"00;03;58;11","00;03;58;28","about"
"00;03;58;28","00;04;00;02","the"
"00;04;00;29","00;04;02;02","new"
"00;04;02;03","00;04;02;24","formulation"
"00;04;02;24","00;04;03;01","that"
"00;04;03;08","00;04;03;27","that"
"00;04;04;24","00;04;05;01","was"
"00;04;05;01","00;04;05;17","introduced"
"00;04;05;17","00;04;05;25","in this"
"00;04;05;25","00;04;06;03","paper."
"00;04;06;03","00;04;06;05","Or"
"00;04;06;05","00;04;06;16","at least"
"00;04;06;16","00;04;06;25","it was"
"00;04;06;25","00;04;06;27","the"
"00;04;06;27","00;04;07;15","first time"
"00;04;07;15","00;04;08;15","I came"
"00;04;08;15","00;04;08;26","across"
"00;04;08;26","00;04;09;02","it in"
"00;04;09;02","00;04;09;10","the"
"00;04;09;10","00;04;09;21","active"
"00;04;09;21","00;04;10;04","inference"
"00;04;10;04","00;04;11;07","literature,"
"00;04;11;23","00;04;12;02","as you"
"00;04;12;02","00;04;12;17","mentioned,"
"00;04;12;17","00;04;13;04","about"
"00;04;13;04","00;04;13;26","the"
"00;04;13;26","00;04;14;10","different"
"00;04;14;10","00;04;14;18","higher"
"00;04;14;18","00;04;15;04","order"
"00;04;15;04","00;04;16;01","and"
"00;04;16;28","00;04;17;09","lower"
"00;04;17;09","00;04;17;19","order"
"00;04;17;19","00;04;18;14","descriptions"
"00;04;18;14","00;04;18;23","and"
"00;04;18;23","00;04;19;00","how"
"00;04;19;00","00;04;19;07","they"
"00;04;19;07","00;04;20;15","conceptually"
"00;04;20;15","00;04;21;15","map"
"00;04;22;14","00;04;22;25","to the"
"00;04;22;25","00;04;23;04","different"
"00;04;23;04","00;04;24;24","mathematical"
"00;04;24;24","00;04;25;14","mathematical"
"00;04;25;14","00;04;26;03","formulation"
"00;04;26;03","00;04;26;08","and"
"00;04;26;08","00;04;27;04","also"
"00;04;27;04","00;04;29;04","to the"
"00;04;29;04","00;04;29;29","psychological"
"00;04;29;29","00;04;31;10","ontology"
"00;04;31;10","00;04;32;11","and"
"00;04;34;15","00;04;34;26","overall,"
"00;04;34;26","00;04;35;02","just"
"00;04;35;02","00;04;36;12","discuss"
"00;04;37;09","00;04;37;16","what"
"00;04;37;16","00;04;37;29","that"
"00;04;37;29","00;04;38;03","what"
"00;04;38;03","00;04;38;21","that means"
"00;04;38;21","00;04;39;16","and"
"00;04;40;03","00;04;40;08","what"
"00;04;40;08","00;04;40;11","it"
"00;04;40;11","00;04;40;17","might"
"00;04;40;17","00;04;40;24","mean"
"00;04;40;24","00;04;41;23","for"
"00;04;42;19","00;04;43;11","other"
"00;04;43;11","00;04;43;29","applications"
"00;04;43;29","00;04;44;03","as"
"00;04;44;03","00;04;44;19","well."
"00;04;45;07","00;04;45;25","And"
"00;04;46;06","00;04;46;20","accustomed"
"00;04;46;20","00;04;47;07","to"
"00;04;47;07","00;04;48;03","refine."
"00;04;49;06","00;04;49;25","I mean,"
"00;04;49;25","00;04;50;12","I think"
"00;04;50;12","00;04;50;20","so."
"00;04;50;20","00;04;51;02","I'm"
"00;04;51;02","00;04;51;09","Ryan"
"00;04;51;09","00;04;52;00","Smith."
"00;04;52;04","00;04;52;18","Some"
"00;04;53;00","00;04;53;12","research"
"00;04;53;12","00;04;53;24","associate"
"00;04;53;24","00;04;54;10","professor"
"00;04;54;10","00;04;54;29","at the"
"00;04;54;29","00;04;55;10","Laureate"
"00;04;55;10","00;04;55;25","Institute"
"00;04;55;25","00;04;56;02","for"
"00;04;56;02","00;04;56;09","Brain"
"00;04;56;09","00;04;57;09","Research."
"00;04;57;09","00;04;58;15","And so"
"00;04;58;15","00;04;58;20","I'm"
"00;04;58;20","00;04;59;00","not"
"00;04;59;03","00;04;59;20","the"
"00;04;59;20","00;04;59;29","first"
"00;04;59;29","00;05;00;10","author"
"00;05;00;10","00;05;00;13","of"
"00;05;00;13","00;05;00;29","this"
"00;05;01;08","00;05;01;24","this paper"
"00;05;01;24","00;05;02;15","so"
"00;05;02;22","00;05;03;05","obviously"
"00;05;03;05","00;05;03;17","I was"
"00;05;03;17","00;05;04;01","especially"
"00;05;04;01","00;05;04;14","excited"
"00;05;04;14","00;05;04;18","about"
"00;05;04;18","00;05;04;21","the"
"00;05;04;21","00;05;05;00","ideas"
"00;05;05;00","00;05;05;03","to"
"00;05;05;03","00;05;05;08","write"
"00;05;05;08","00;05;05;28","about it"
"00;05;06;19","00;05;07;00","or"
"00;05;07;00","00;05;07;13","sufficiently"
"00;05;07;13","00;05;07;28","motivated"
"00;05;07;28","00;05;08;08","at least"
"00;05;08;08","00;05;08;16","to try"
"00;05;08;16","00;05;08;24","to"
"00;05;08;24","00;05;09;08","clarify"
"00;05;09;08","00;05;09;22","some things"
"00;05;09;22","00;05;09;29","that I"
"00;05;09;29","00;05;10;12","am"
"00;05;10;19","00;05;10;22","you"
"00;05;10;22","00;05;10;25","know,"
"00;05;10;25","00;05;11;00","from"
"00;05;11;00","00;05;11;02","my"
"00;05;11;02","00;05;11;17","perspective"
"00;05;11;17","00;05;11;24","a sort"
"00;05;11;24","00;05;11;29","of"
"00;05;12;02","00;05;12;13","common"
"00;05;12;13","00;05;13;10","misconceptions"
"00;05;14;19","00;05;14;29","one"
"00;05;15;14","00;05;15;23","yeah."
"00;05;15;23","00;05;15;24","I"
"00;05;15;24","00;05;16;05","mean,"
"00;05;16;06","00;05;16;24","I'm"
"00;05;16;26","00;05;17;02","I'm"
"00;05;17;02","00;05;17;11","probably"
"00;05;17;11","00;05;17;16","more"
"00;05;17;16","00;05;17;19","going"
"00;05;17;19","00;05;18;00","to sit"
"00;05;18;00","00;05;18;04","in the"
"00;05;18;04","00;05;18;15","background"
"00;05;18;15","00;05;18;19","here."
"00;05;18;19","00;05;18;22","I'll"
"00;05;18;22","00;05;18;26","just"
"00;05;18;26","00;05;19;05","be here"
"00;05;19;05","00;05;19;29","to"
"00;05;20;01","00;05;20;09","answer"
"00;05;20;09","00;05;20;20","questions"
"00;05;20;20","00;05;20;23","or"
"00;05;20;23","00;05;21;04","clarify"
"00;05;21;04","00;05;21;29","anything."
"00;05;21;29","00;05;22;03","You"
"00;05;22;03","00;05;22;07","know,"
"00;05;22;08","00;05;22;13","if"
"00;05;22;13","00;05;22;22","something"
"00;05;22;22","00;05;22;28","comes"
"00;05;22;28","00;05;23;03","up"
"00;05;23;03","00;05;23;19","where"
"00;05;24;04","00;05;24;14","something"
"00;05;24;14","00;05;24;19","in the"
"00;05;24;19","00;05;24;29","paper"
"00;05;24;29","00;05;25;19","wasn't"
"00;05;25;19","00;05;25;29","wasn't"
"00;05;25;29","00;05;26;19","especially clear"
"00;05;26;19","00;05;26;24","because"
"00;05;26;24","00;05;26;26","I"
"00;05;26;26","00;05;27;03","didn't"
"00;05;27;03","00;05;27;08","I"
"00;05;27;08","00;05;27;12","didn't"
"00;05;27;12","00;05;27;16","do"
"00;05;27;16","00;05;27;26","my job"
"00;05;27;26","00;05;28;00","well"
"00;05;28;00","00;05;28;14","enough."
"00;05;28;14","00;05;28;24","So"
"00;05;28;24","00;05;29;09","I'm."
"00;05;29;11","00;05;29;23","Yeah,"
"00;05;29;23","00;05;30;13","so"
"00;05;30;13","00;05;30;28","I appreciate"
"00;05;30;28","00;05;31;00","you"
"00;05;31;00","00;05;31;06","guys"
"00;05;31;06","00;05;31;20","being"
"00;05;31;21","00;05;32;00","willing"
"00;05;32;00","00;05;32;16","to"
"00;05;32;22","00;05;32;27","talk"
"00;05;32;27","00;05;33;02","about"
"00;05;33;02","00;05;33;08","it."
"00;05;34;06","00;05;34;22","Thanks."
"00;05;34;22","00;05;35;11","Well,"
"00;05;35;11","00;05;35;16","an"
"00;05;35;16","00;05;36;00","overall"
"00;05;36;00","00;05;36;10","comment"
"00;05;36;10","00;05;36;21","was we"
"00;05;36;21","00;05;37;04","really"
"00;05;37;04","00;05;37;19","appreciated"
"00;05;37;19","00;05;37;22","the"
