"Start Time","End Time","Transcript"
"00;00;35;24","00;00;36;00","and"
"00;00;36;00","00;00;36;18","an archived"
"00;00;36;18","00;00;36;26","live"
"00;00;36;26","00;00;37;06","stream."
"00;00;37;06","00;00;37;17","So"
"00;00;37;17","00;00;37;27","please"
"00;00;37;27","00;00;38;06","provide"
"00;00;38;06","00;00;38;10","us"
"00;00;38;10","00;00;38;27","with feedback"
"00;00;38;27","00;00;39;02","so"
"00;00;39;02","00;00;39;06","that"
"00;00;39;06","00;00;39;14","we can"
"00;00;39;14","00;00;39;25","improve"
"00;00;39;25","00;00;39;29","our"
"00;00;39;29","00;00;40;17","work."
"00;00;40;26","00;00;41;03","All"
"00;00;41;03","00;00;41;20","backgrounds"
"00;00;41;20","00;00;41;26","and"
"00;00;41;26","00;00;42;15","perspectives"
"00;00;42;15","00;00;42;20","are"
"00;00;42;20","00;00;43;19","welcome here"
"00;00;43;19","00;00;43;26","and"
"00;00;43;26","00;00;44;03","we will"
"00;00;44;03","00;00;44;07","be"
"00;00;44;07","00;00;44;18","following"
"00;00;44;18","00;00;45;06","good"
"00;00;45;06","00;00;45;19","video"
"00;00;45;19","00;00;46;01","etiquette"
"00;00;46;01","00;00;46;05","for"
"00;00;46;05","00;00;46;11","live"
"00;00;46;11","00;00;47;04","streams"
"00;00;47;04","00;00;47;09","here."
"00;00;47;09","00;00;47;11","At"
"00;00;47;11","00;00;47;21","the short"
"00;00;47;21","00;00;47;28","link,"
"00;00;47;28","00;00;48;02","you'll"
"00;00;48;02","00;00;48;09","find"
"00;00;48;09","00;00;48;14","all"
"00;00;48;14","00;00;48;17","the"
"00;00;48;17","00;00;48;23","live"
"00;00;48;23","00;00;49;06","streams"
"00;00;49;06","00;00;49;09","that"
"00;00;49;09","00;00;49;13","we've"
"00;00;49;13","00;00;49;22","done"
"00;00;49;22","00;00;50;01","so"
"00;00;50;01","00;00;50;15","far,"
"00;00;50;15","00;00;51;03","and"
"00;00;51;03","00;00;51;08","we're"
"00;00;51;08","00;00;51;12","going"
"00;00;51;12","00;00;51;13","to"
"00;00;51;13","00;00;51;20","have a"
"00;00;51;20","00;00;51;28","new"
"00;00;51;28","00;00;52;10","series"
"00;00;52;10","00;00;52;13","of"
"00;00;52;13","00;00;52;19","live"
"00;00;52;19","00;00;53;00","streams"
"00;00;53;00","00;00;53;10","coming"
"00;00;53;10","00;00;54;02","up in"
"00;00;54;02","00;00;54;12","the"
"00;00;54;12","00;00;54;25","next"
"00;00;54;25","00;00;55;22","semester."
"00;00;56;29","00;00;57;09","So"
"00;00;57;09","00;00;57;14","we're"
"00;00;57;14","00;00;57;18","going"
"00;00;57;18","00;00;57;25","to be"
"00;00;57;25","00;00;58;07","jumping"
"00;00;58;07","00;00;58;19","off"
"00;00;58;19","00;00;59;08","here"
"00;00;59;08","00;00;59;14","with"
"00;00;59;14","00;00;59;20","the"
"00;00;59;20","00;01;00;26","author"
"00;01;01;02","00;01;01;17","discussing"
"00;01;01;17","00;01;02;10","this paper,"
"00;01;02;10","00;01;03;02","and"
"00;01;03;02","00;01;03;21","we will"
"00;01;03;21","00;01;03;27","just"
"00;01;03;27","00;01;04;02","do"
"00;01;04;02","00;01;04;04","a"
"00;01;04;04","00;01;04;13","brief"
"00;01;04;13","00;01;04;20","round"
"00;01;04;20","00;01;04;23","of"
"00;01;04;23","00;01;05;17","introductions."
"00;01;05;17","00;01;05;29","I"
"00;01;05;29","00;01;06;07","am"
"00;01;06;07","00;01;06;15","Blue"
"00;01;06;15","00;01;06;25","Knight"
"00;01;06;25","00;01;08;03","and I"
"00;01;08;03","00;01;08;13","am an"
"00;01;08;13","00;01;08;29","independent"
"00;01;08;29","00;01;09;10","research"
"00;01;09;10","00;01;10;13","consultant"
"00;01;10;13","00;01;10;22","based"
"00;01;10;22","00;01;11;00","out of"
"00;01;11;00","00;01;12;06","New Mexico"
"00;01;14;28","00;01;15;07","my name is"
"00;01;15;07","00;01;15;14","Sarah"
"00;01;15;14","00;01;15;25","Davis."
"00;01;15;25","00;01;16;01","I'm"
"00;01;16;01","00;01;17;18","a master's"
"00;01;17;18","00;01;18;03","philosophy"
"00;01;18;03","00;01;18;13","student"
"00;01;18;13","00;01;18;15","at"
"00;01;18;15","00;01;18;22","this"
"00;01;18;22","00;01;19;10","point,"
"00;01;19;20","00;01;20;00","past"
"00;01;20;00","00;01;20;18","engineer"
"00;01;20;18","00;01;20;22","and"
"00;01;20;22","00;01;21;04","science"
"00;01;21;04","00;01;21;14","artist"
"00;01;21;14","00;01;21;21","just"
"00;01;21;21","00;01;22;03","generally"
"00;01;22;03","00;01;22;21","interested"
"00;01;22;21","00;01;23;09","in"
"00;01;23;18","00;01;23;23","how"
"00;01;23;23","00;01;23;25","the"
"00;01;23;25","00;01;24;02","world"
"00;01;24;02","00;01;24;22","works."
"00;01;25;08","00;01;25;29","Michael."
"00;01;26;16","00;01;27;04","Yeah,"
"00;01;27;04","00;01;27;09","I'm"
"00;01;27;09","00;01;27;15","Mike"
"00;01;27;15","00;01;27;26","Lemon."
"00;01;27;26","00;01;28;18","I am"
"00;01;28;18","00;01;29;05","professor"
"00;01;29;05","00;01;29;15","in the"
"00;01;29;15","00;01;30;00","biology"
"00;01;30;00","00;01;30;13","department"
"00;01;30;13","00;01;30;15","at"
"00;01;30;15","00;01;30;23","Tufts"
"00;01;30;23","00;01;31;24","University."
"00;01;31;24","00;01;32;02","I run"
"00;01;32;02","00;01;32;05","the"
"00;01;32;05","00;01;32;12","Allen"
"00;01;32;12","00;01;32;23","discount"
"00;01;32;23","00;01;33;03","center"
"00;01;33;03","00;01;33;10","at"
"00;01;33;10","00;01;34;02","Tufts,"
"00;01;34;02","00;01;34;08","and"
"00;01;34;08","00;01;34;11","I'm"
"00;01;34;11","00;01;34;24","also"
"00;01;34;24","00;01;35;04","in the"
"00;01;35;04","00;01;35;19","associate"
"00;01;35;19","00;01;36;02","faculty"
"00;01;36;02","00;01;36;13","of the"
"00;01;36;13","00;01;37;05","Peace"
"00;01;37;08","00;01;37;23","Institute"
"00;01;37;23","00;01;37;25","at"
"00;01;37;25","00;01;38;13","Harvard."
"00;01;40;01","00;01;40;18","Cool."
"00;01;40;18","00;01;41;29","So so"
"00;01;41;29","00;01;42;16","what is"
"00;01;42;16","00;01;43;03","something"
"00;01;43;03","00;01;43;13","that"
"00;01;43;13","00;01;43;20","you're"
"00;01;43;20","00;01;44;09","excited"
"00;01;44;09","00;01;44;12","to"
"00;01;44;12","00;01;44;19","talk"
"00;01;44;19","00;01;44;25","about"
"00;01;44;25","00;01;45;07","today"
"00;01;45;07","00;01;45;17","or"
"00;01;45;17","00;01;46;00","something"
"00;01;46;00","00;01;46;03","that"
"00;01;46;03","00;01;46;05","you"
"00;01;46;05","00;01;46;13","liked"
"00;01;46;13","00;01;46;15","or"
"00;01;46;15","00;01;47;05","remembered"
"00;01;47;05","00;01;47;22","about"
"00;01;47;22","00;01;48;03","the"
"00;01;48;03","00;01;49;03","paper?"
"00;01;49;03","00;01;49;26","Maybe"
"00;01;50;10","00;01;50;17","give a"
"00;01;50;17","00;01;50;22","heads"
"00;01;50;22","00;01;50;26","up"
"00;01;53;00","00;01;53;20","I'm"
"00;01;53;26","00;01;54;01","the"
"00;01;54;01","00;01;54;08","most"
"00;01;54;08","00;01;55;10","interesting"
"00;01;55;10","00;01;55;17","through"
"00;01;55;17","00;01;55;24","line"
"00;01;55;24","00;01;56;06","for me"
"00;01;56;06","00;01;56;25","in all"
"00;01;56;25","00;01;56;28","of"
"00;01;56;28","00;01;57;09","Michael's"
"00;01;57;09","00;01;57;15","work"
"00;01;57;15","00;01;58;01","that I've looked"
"00;01;58;01","00;01;58;07","at"
"00;01;58;07","00;01;59;11","is this"
"00;01;59;26","00;02;00;19","connection"
"00;02;00;19","00;02;00;23","or"
"00;02;00;23","00;02;01;11","this"
"00;02;01;24","00;02;02;04","maybe"
"00;02;02;04","00;02;02;18","tension."
"00;02;02;18","00;02;02;21","I"
"00;02;02;21","00;02;02;25","don't"
"00;02;02;25","00;02;03;11","know"
"00;02;03;11","00;02;03;28","the way"
"00;02;03;28","00;02;04;07","that"
"00;02;04;07","00;02;04;26","the"
"00;02;04;26","00;02;05;24","morphology"
"00;02;05;24","00;02;06;12","plays"
"00;02;06;12","00;02;06;20","with"
"00;02;06;20","00;02;07;14","electricity."
"00;02;07;14","00;02;08;05","Just,"
"00;02;09;04","00;02;09;20","yeah,"
"00;02;09;20","00;02;09;28","which"
"00;02;09;28","00;02;10;03","one's"
"00;02;10;03","00;02;10;08","in the"
"00;02;10;08","00;02;10;18","driver's"
"00;02;10;18","00;02;10;25","seat"
"00;02;10;25","00;02;10;29","or"
"00;02;10;29","00;02;11;04","some"
"00;02;11;04","00;02;11;11","kind"
"00;02;11;11","00;02;11;14","of"
"00;02;11;14","00;02;11;22","like"
"00;02;11;22","00;02;12;24","understand"
"00;02;12;26","00;02;13;04","how"
"00;02;13;04","00;02;13;09","those"
"00;02;13;09","00;02;13;14","two"
"00;02;13;14","00;02;13;19","work"
"00;02;13;19","00;02;14;12","together"
"00;02;16;15","00;02;17;02","awesome."
"00;02;17;02","00;02;17;15","Is there"
"00;02;17;15","00;02;17;28","any,"
"00;02;17;28","00;02;18;06","like,"
"00;02;18;06","00;02;18;16","burning"
"00;02;18;16","00;02;19;05","questions"
"00;02;19;05","00;02;19;07","that"
"00;02;19;07","00;02;19;20","you have"
"00;02;19;20","00;02;19;23","that"
"00;02;19;23","00;02;19;24","you"
"00;02;19;24","00;02;20;00","want"
"00;02;20;00","00;02;20;02","to"
"00;02;20;02","00;02;20;18","start off"
"00;02;20;18","00;02;21;01","with"
"00;02;21;01","00;02;21;13","or"
"00;02;21;13","00;02;21;29","otherwise"
"00;02;21;29","00;02;22;05","I can"
"00;02;22;05","00;02;22;10","just"
"00;02;22;10","00;02;22;18","start,"
"00;02;22;18","00;02;23;07","oh,"
"00;02;24;04","00;02;24;09","now"
"00;02;24;09","00;02;24;17","I can"
"00;02;24;17","00;02;24;22","like"
"00;02;24;22","00;02;25;08","that"
"00;02;25;08","00;02;25;14","is"
"00;02;25;14","00;02;25;18","going"
"00;02;25;18","00;02;25;22","to"
"00;02;25;28","00;02;26;08","happen"
"00;02;26;08","00;02;26;15","down"
"00;02;26;15","00;02;26;18","the"
"00;02;26;18","00;02;26;27","road,"
"00;02;26;27","00;02;27;02","that"
"00;02;27;02","00;02;27;17","particular"
"00;02;27;17","00;02;28;00","focus."
"00;02;28;00","00;02;29;04","So we"
"00;02;29;04","00;02;29;20","yeah."
"00;02;30;05","00;02;30;27","OK, so"
"00;02;30;27","00;02;31;03","here"
"00;02;31;03","00;02;31;16","we are"
"00;02;31;16","00;02;31;23","on"
"00;02;31;23","00;02;32;05","the paper"
"00;02;32;05","00;02;32;07","we're"
"00;02;32;07","00;02;32;12","going"
"00;02;32;12","00;02;32;22","to be"
"00;02;32;22","00;02;33;06","discussing"
"00;02;33;06","00;02;33;27","today."
"00;02;33;27","00;02;34;27","How do"
"00;02;34;27","00;02;35;11","multiple"
"00;02;35;11","00;02;35;22","nested"
"00;02;35;22","00;02;36;05","skills"
"00;02;36;05","00;02;36;12","of"
"00;02;36;12","00;02;37;20","individuality"
"00;02;37;20","00;02;38;17","work"
"00;02;40;08","00;02;40;25","yeah."
"00;02;41;09","00;02;42;10","So"
"00;02;42;10","00;02;43;02","I want"
"00;02;43;02","00;02;43;04","to"
"00;02;43;04","00;02;43;14","preface"
"00;02;43;14","00;02;43;19","this"
"00;02;43;19","00;02;43;24","by"
"00;02;43;24","00;02;44;01","saying"
"00;02;44;01","00;02;44;09","that"
"00;02;44;09","00;02;44;21","and"
"00;02;44;21","00;02;45;00","maybe,"
"00;02;45;00","00;02;45;08","maybe"
"00;02;45;08","00;02;45;25","this is obvious,"
"00;02;45;25","00;02;45;29","but"
"00;02;45;29","00;02;46;06","I just"
"00;02;46;06","00;02;46;10","want"
"00;02;46;10","00;02;46;17","to say"
"00;02;46;17","00;02;47;01","that"
"00;02;47;01","00;02;47;11","all of"
"00;02;47;11","00;02;47;15","this"
"00;02;47;15","00;02;47;20","is"
"00;02;47;20","00;02;47;26","very"
"00;02;47;26","00;02;48;02","much"
"00;02;48;02","00;02;48;10","a work"
"00;02;48;10","00;02;48;14","in"
"00;02;48;14","00;02;49;06","progress."
"00;02;49;06","00;02;49;13","So I'm"
"00;02;49;13","00;02;49;17","going"
"00;02;49;17","00;02;49;20","to"
"00;02;49;20","00;02;49;28","tell you"
"00;02;49;28","00;02;50;03","what I"
"00;02;50;03","00;02;50;10","think"
"00;02;50;10","00;02;50;28","about these things,"
"00;02;50;28","00;02;51;25","but I"
"00;02;51;25","00;02;52;07","certainly"
"00;02;52;07","00;02;52;15","am not"
"00;02;52;15","00;02;52;27","claiming"
"00;02;52;27","00;02;53;01","that"
"00;02;53;01","00;02;53;10","this is"
"00;02;53;10","00;02;53;13","all"
"00;02;53;13","00;02;53;20","worked"
"00;02;53;20","00;02;54;00","out"
"00;02;54;00","00;02;54;06","or"
"00;02;54;06","00;02;54;10","that"
"00;02;54;10","00;02;54;14","I'm"
"00;02;54;14","00;02;54;19","not"
"00;02;54;19","00;02;54;24","going"
"00;02;54;24","00;02;54;27","to"
"00;02;54;27","00;02;55;06","change"
"00;02;55;06","00;02;55;10","my"
"00;02;55;10","00;02;55;21","mind"
"00;02;55;21","00;02;55;23","at"
"00;02;55;23","00;02;55;29","some"
"00;02;55;29","00;02;56;09","point"
"00;02;56;09","00;02;56;19","or"
"00;02;57;19","00;02;58;00","that"
"00;02;58;01","00;02;58;06","this"
"00;02;58;06","00;02;58;13","is not"
"00;02;58;13","00;02;58;18","going"
"00;02;58;18","00;02;58;20","to"
"00;02;58;20","00;02;59;03","develop"
"00;02;59;03","00;02;59;13","in"
"00;02;59;13","00;02;59;28","some"
"00;02;59;28","00;03;00;11","fashion."
"00;03;00;11","00;03;01;01","This is under"
"00;03;01;01","00;03;01;21","under"
"00;03;02;02","00;03;02;26","constant"
"00;03;02;26","00;03;02;29","or"
"00;03;02;29","00;03;03;09","constant"
"00;03;03;09","00;03;03;24","work."
"00;03;04;08","00;03;05;03","So"
"00;03;05;27","00;03;06;15","I think"
"00;03;06;15","00;03;08;20","the fundamentals"
"00;03;08;20","00;03;08;28","of all"
"00;03;08;28","00;03;09;13","this"
"00;03;09;13","00;03;10;03","are"
"00;03;10;03","00;03;10;22","simply"
"00;03;10;22","00;03;11;15","that"
"00;03;12;12","00;03;12;21","there"
"00;03;12;21","00;03;13;13","are"
"00;03;13;13","00;03;14;14","multiple"
"00;03;14;14","00;03;14;25","inter"
"00;03;14;25","00;03;15;22","penetrating"
"00;03;15;22","00;03;16;10","systems"
"00;03;16;10","00;03;16;13","at"
"00;03;16;13","00;03;17;04","different scales"
"00;03;17;04","00;03;17;09","that are"
"00;03;17;09","00;03;17;18","all"
"00;03;17;18","00;03;18;00","present"
"00;03;18;00","00;03;19;04","simultaneously."
"00;03;19;04","00;03;19;16","All of"
"00;03;19;16","00;03;20;04","which"
"00;03;20;04","00;03;20;15","can be"
"00;03;20;15","00;03;21;09","profitably"
"00;03;21;09","00;03;21;19","looked"
"00;03;21;19","00;03;22;21","at as,"
"00;03;22;21","00;03;23;24","as, as"
"00;03;23;24","00;03;24;17","individuals."
"00;03;24;17","00;03;25;11","And so"
"00;03;25;11","00;03;25;18","this"
"00;03;25;18","00;03;26;04","diagram"
"00;03;26;04","00;03;26;19","here"
"00;03;26;19","00;03;26;29","sort"
"00;03;26;29","00;03;27;18","of it"
"00;03;27;18","00;03;27;28","looks"
"00;03;27;28","00;03;28;05","like"
"00;03;28;05","00;03;28;10","all"
"00;03;28;10","00;03;28;13","it's"
"00;03;28;13","00;03;28;24","saying"
"00;03;28;24","00;03;29;00","is"
"00;03;29;00","00;03;29;19","the"
"00;03;29;19","00;03;30;08","mere"
"00;03;30;17","00;03;30;29","fact"
"00;03;30;29","00;03;31;14","of"
"00;03;32;02","00;03;32;14","physical"
"00;03;32;14","00;03;32;28","structures."
"00;03;32;28","00;03;33;02","If"
"00;03;33;02","00;03;33;04","you"
"00;03;33;04","00;03;33;12","look"
"00;03;33;12","00;03;33;15","you"
"00;03;33;15","00;03;33;20","see"
"00;03;33;20","00;03;34;06","organisms"
"00;03;34;06","00;03;34;09","and"
"00;03;34;09","00;03;34;17","within"
"00;03;34;17","00;03;34;24","that"
"00;03;34;24","00;03;34;28","you've"
"00;03;34;28","00;03;35;00","got"
"00;03;35;00","00;03;35;13","organs"
"00;03;35;13","00;03;35;16","and"
"00;03;35;16","00;03;35;22","cells."
"00;03;35;22","00;03;36;21","So so"
"00;03;36;21","00;03;37;02","that's"
"00;03;37;02","00;03;37;10","not"
"00;03;37;10","00;03;37;20","the"
"00;03;38;00","00;03;38;04","you"
"00;03;38;04","00;03;38;07","know,"
"00;03;38;07","00;03;38;12","that's"
"00;03;38;12","00;03;38;17","sort"
"00;03;38;17","00;03;38;20","of"
"00;03;38;20","00;03;38;26","not"
"00;03;38;26","00;03;38;29","the"
"00;03;38;29","00;03;39;04","whole"
"00;03;39;04","00;03;39;14","point"
"00;03;39;14","00;03;39;17","of"
"00;03;39;17","00;03;39;22","this."
"00;03;39;22","00;03;40;03","The point"
"00;03;40;03","00;03;40;09","isn't"
"00;03;40;09","00;03;40;18","merely"
"00;03;40;18","00;03;40;22","that"
"00;03;40;22","00;03;40;26","they're"
"00;03;40;26","00;03;41;06","arranged"
"00;03;41;06","00;03;41;28","this way,"
"00;03;41;28","00;03;42;04","but"
"00;03;42;04","00;03;42;11","that"
"00;03;42;11","00;03;42;16","you've"
"00;03;42;16","00;03;42;23","got"
"00;03;42;23","00;03;43;14","some units"
"00;03;43;14","00;03;43;20","and"
"00;03;43;20","00;03;43;23","or"
"00;03;43;23","00;03;44;00","some"
"00;03;44;00","00;03;44;15","units"
"00;03;44;15","00;03;44;22","have"
"00;03;44;22","00;03;45;04","themselves"
"00;03;45;04","00;03;45;28","some units,"
"00;03;45;28","00;03;46;08","all of"
"00;03;46;08","00;03;46;17","which"
"00;03;46;17","00;03;47;03","are"
"00;03;47;03","00;03;47;22","selves."
"00;03;47;22","00;03;48;01","And"
"00;03;48;01","00;03;48;10","what"
"00;03;48;10","00;03;48;19","I mean"
"00;03;48;19","00;03;48;24","by"
"00;03;48;24","00;03;48;29","them"
"00;03;48;29","00;03;49;17","being selves"
"00;03;49;17","00;03;50;04","is that"
"00;03;50;04","00;03;50;07","the"
"00;03;50;07","00;03;50;23","central"
"00;03;50;23","00;03;51;04","claim"
"00;03;51;04","00;03;51;06","of"
"00;03;51;06","00;03;51;18","the paper"
"00;03;51;18","00;03;51;22","is"
"00;03;51;22","00;03;52;05","that"
"00;03;52;20","00;03;52;25","they"
"00;03;52;25","00;03;53;06","are to"
"00;03;53;06","00;03;54;07","some extent"
"00;03;54;07","00;03;54;19","so"
"00;03;54;19","00;03;54;26","so"
"00;03;54;26","00;03;55;10","not,"
"00;03;56;00","00;03;56;06","not"
"00;03;56;06","00;03;56;18","binary,"
"00;03;56;18","00;03;56;22","but"
"00;03;56;22","00;03;57;02","on, on"
"00;03;57;02","00;03;57;04","a"
"00;03;57;04","00;03;57;21","continuum"
"00;03;57;21","00;03;58;09","of of"
"00;03;58;09","00;03;58;21","agency,"
"00;03;58;21","00;03;58;27","they are"
"00;03;58;27","00;03;59;01","to"
"00;03;59;01","00;03;59;09","some"
"00;03;59;09","00;03;59;20","extent"
"00;03;59;20","00;04;00;17","goal"
"00;04;00;17","00;04;01;17","directed"
"00;04;01;17","00;04;02;04","agents."
"00;04;02;04","00;04;02;09","So"
"00;04;02;09","00;04;02;14","they're"
"00;04;02;14","00;04;02;21","trying"
"00;04;02;21","00;04;02;26","to"
"00;04;02;26","00;04;03;07","achieve"
"00;04;03;07","00;04;03;17","certain"
"00;04;03;17","00;04;04;04","things."
"00;04;04;04","00;04;04;22","And so"
"00;04;04;22","00;04;05;03","when"
"00;04;05;03","00;04;05;13","I say"
"00;04;05;13","00;04;05;18","that"
"00;04;05;18","00;04;05;22","they're"
"00;04;05;22","00;04;06;07","nested,"
"00;04;06;07","00;04;06;18","all of"
"00;04;06;18","00;04;06;25","this"
"00;04;06;25","00;04;07;07","simply"
"00;04;07;07","00;04;07;16","means"
"00;04;07;16","00;04;07;21","that"
"00;04;07;21","00;04;07;23","you"
"00;04;07;23","00;04;07;28","can"
"00;04;07;28","00;04;08;04","have"
"00;04;08;04","00;04;08;29","systems"
"00;04;08;29","00;04;09;09","where"
"00;04;09;09","00;04;09;21","the different"
"00;04;09;21","00;04;10;15","parts"
"00;04;10;15","00;04;10;21","are"
"00;04;10;21","00;04;10;29","all"
"00;04;10;29","00;04;11;16","actively"
"00;04;11;16","00;04;11;26","trying"
"00;04;11;26","00;04;12;01","to"
"00;04;12;01","00;04;12;18","achieve"
"00;04;12;18","00;04;13;02","various"
"00;04;13;02","00;04;13;15","things"
"00;04;13;15","00;04;13;21","in"
"00;04;13;21","00;04;13;26","their"
"00;04;13;26","00;04;14;01","own"
"00;04;14;01","00;04;14;19","spaces."
"00;04;14;19","00;04;14;22","And"
"00;04;14;22","00;04;14;28","we should"
"00;04;14;28","00;04;15;05","talk"
"00;04;15;05","00;04;15;13","about"
"00;04;15;13","00;04;15;18","that."
"00;04;15;18","00;04;15;22","That's"
"00;04;15;22","00;04;15;25","an"
"00;04;15;25","00;04;16;12","important"
"00;04;16;12","00;04;16;19","part"
"00;04;16;19","00;04;16;23","that"
"00;04;16;23","00;04;17;06","developed"
"00;04;17;06","00;04;17;16","since"
"00;04;17;16","00;04;17;22","this"
"00;04;17;22","00;04;18;01","paper"
"00;04;18;01","00;04;18;07","was"
"00;04;18;07","00;04;18;23","written"
"00;04;18;23","00;04;19;00","is"
"00;04;19;00","00;04;19;04","this"
"00;04;19;04","00;04;19;12","idea"
"00;04;19;12","00;04;19;16","of"
"00;04;19;16","00;04;19;25","different"
"00;04;19;25","00;04;20;04","action"
"00;04;20;04","00;04;20;17","spaces"
"00;04;20;17","00;04;20;21","of"
"00;04;20;21","00;04;20;25","these"
"00;04;20;25","00;04;21;02","things"
"00;04;21;02","00;04;21;03","are"
"00;04;21;03","00;04;21;15","working"
"00;04;21;15","00;04;21;20","in."
"00;04;22;24","00;04;23;04","But,"
"00;04;23;04","00;04;23;09","but"
"00;04;23;09","00;04;23;14","they're"
"00;04;23;14","00;04;23;26","nested"
"00;04;23;26","00;04;23;29","in"
"00;04;23;29","00;04;24;10","the sense"
"00;04;24;10","00;04;24;25","that I"
"00;04;24;25","00;04;25;05","think"
"00;04;25;05","00;04;25;15","just"
"00;04;25;15","00;04;25;27","because"
"00;04;25;27","00;04;25;29","a"
"00;04;25;29","00;04;26;08","higher"
"00;04;26;08","00;04;26;16","level"
"00;04;26;16","00;04;26;27","system"
"00;04;26;27","00;04;27;14","requires"
"00;04;27;14","00;04;27;24","the ball"
"00;04;27;24","00;04;28;01","or is"
"00;04;28;01","00;04;28;15","pursuing"
"00;04;28;15","00;04;28;27","a goal,"
"00;04;28;27","00;04;29;14","that doesn't"
"00;04;29;14","00;04;29;21","mean"
"00;04;29;21","00;04;29;24","the"
"00;04;29;24","00;04;30;03","lower"
"00;04;30;03","00;04;30;17","systems"
"00;04;30;17","00;04;31;02","aren't"
"00;04;31;02","00;04;31;15","doing"
"00;04;31;15","00;04;31;22","it."
"00;04;31;22","00;04;32;13","And"
"00;04;32;27","00;04;33;11","all of"
"00;04;33;11","00;04;33;18","these"
"00;04;33;18","00;04;34;05","things"
"00;04;34;05","00;04;34;22","are in"
"00;04;34;22","00;04;35;01","fact"
"00;04;35;01","00;04;35;29","simultaneously"
"00;04;35;29","00;04;36;07","doing"
"00;04;36;07","00;04;36;10","our"
"00;04;36;10","00;04;36;19","best"
"00;04;36;19","00;04;36;22","to"
"00;04;36;22","00;04;37;02","pursue"
"00;04;37;02","00;04;37;14","various"
"00;04;37;14","00;04;37;25","kinds"
"00;04;37;25","00;04;37;28","of"
"00;04;37;28","00;04;38;12","goals."
"00;04;38;12","00;04;38;17","So"
"00;04;38;17","00;04;38;25","that's"
"00;04;38;25","00;04;39;02","what I"
"00;04;39;02","00;04;39;10","meant"
"00;04;39;10","00;04;39;28","by"
"00;04;39;28","00;04;40;15","multiple"
"00;04;40;15","00;04;41;13","nested"
"00;04;41;13","00;04;42;23","individuals."
"00;04;43;10","00;04;44;07","Awesome."
"00;04;45;11","00;04;46;01","So"
"00;04;46;01","00;04;46;22","is there"
"00;04;46;22","00;04;46;25","a"
"00;04;46;25","00;04;47;12","total"
"00;04;47;12","00;04;48;03","100%"
"00;04;48;03","00;04;48;06","of"
"00;04;48;06","00;04;49;04","individuality"
"00;04;49;04","00;04;49;09","that"
"00;04;49;09","00;04;49;27","gets"
"00;04;49;27","00;04;51;04","partitioned?"
"00;04;51;04","00;04;51;10","And"
"00;04;51;10","00;04;51;20","something"
"00;04;51;20","00;04;51;24","that"
"00;04;51;24","00;04;51;29","I've"
