start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
38364	38438	11	A	1.0	16	100	of
38444	38566	11	A	1.0	17	101	the
38588	39350	11	A	0.99973	18	102	basics.
40010	40278	12	A	1.0	1	103	I
40284	40498	12	A	0.53611	2	104	won't
40514	40694	12	A	0.99999	3	105	take
40732	40886	12	A	1.0	4	106	too
40908	41046	12	A	1.0	5	107	long
41068	41506	12	A	0.99985	6	108	introducing
41538	41878	12	A	0.99797	7	109	myself.
41964	42366	13	A	0.47412	1	110	Ava
42418	42586	13	A	0.99987	2	111	gave
42608	42698	13	A	1.0	3	112	a
42704	42874	13	A	0.99943	4	113	very
42912	43206	13	A	0.99994	5	114	thorough
43238	44090	13	A	0.93584	6	115	introduction
44590	45146	13	A	0.99862	7	116	in
45248	45514	13	A	0.99994	8	117	his
45552	45946	13	A	0.99998	9	118	talk
46048	46534	13	A	0.99993	10	119	recently,
46582	46746	13	A	0.97538	11	120	but
46768	47382	13	A	0.97257	12	121	I'm
47526	47786	13	A	0.85	13	122	a
47808	48042	13	A	1.0	14	123	second
48096	48362	13	A	0.882	15	124	year
48416	48934	13	A	0.99076	16	125	PhD
48982	49290	13	A	0.99996	17	126	student
49360	49546	13	A	0.99996	18	127	in
49568	50006	13	A	0.99978	19	128	philosophy
50038	50138	13	A	1.0	20	129	at
50144	50218	13	A	1.0	21	130	the
50224	50566	13	A	0.99999	22	131	University
50598	50698	13	A	1.0	23	132	of
50704	51094	13	A	0.98752	24	133	Sussex,
51142	51258	13	A	1.0	25	134	and
51264	51398	13	A	1.0	26	135	I
51424	51566	13	A	0.93146	27	136	work
51588	51774	13	A	0.99999	28	137	with
51812	52106	13	A	0.99891	29	138	Andy
52138	52522	13	A	0.99746	30	139	Clark
52586	52766	13	A	1.0	31	140	and
52788	52974	13	A	0.99984	32	141	with
53012	53466	13	A	0.85307	33	142	Avel
53498	53646	13	A	0.99	34	143	and
53668	53806	13	A	0.99992	35	144	some
53828	53966	13	A	0.99956	36	145	other
53988	54654	13	A	0.99774	37	146	people
54852	55358	13	A	0.99968	38	147	using
55444	55786	13	A	0.92335	39	148	active
55818	56590	13	A	0.56859	40	149	inference
56930	57342	13	A	1.0	41	150	to
57396	57566	13	A	0.99995	42	151	try
57588	57726	13	A	1.0	43	152	and
57748	57934	13	A	0.99992	44	153	find
57972	58222	13	A	0.86912	45	154	things
58276	58494	13	A	1.0	46	155	out
58532	58830	13	A	1.0	47	156	about
58900	59230	13	A	0.99999	48	157	our
59300	59774	13	A	0.99997	49	158	relationship
59892	60270	13	A	0.99999	50	159	with
60340	60910	13	A	0.99996	51	160	technology
61060	61422	13	A	0.98	52	161	and
61476	61694	13	A	0.99975	53	162	within
61732	61886	13	A	1.0	54	163	the
61908	62234	13	A	0.95246	55	164	context
62282	62494	13	A	1.0	56	165	of
62532	62698	13	A	0.99907	57	166	well
62724	62914	13	A	0.91318	58	167	being
62952	63106	13	A	0.82	59	168	and
63128	63406	13	A	0.92546	60	169	mental
63438	64020	13	A	0.99999	61	170	health.
65590	65906	14	A	1.0	1	171	The
65928	66334	14	A	0.96663	2	172	aims
66382	66690	14	A	0.99999	3	173	for
66760	67378	14	A	1.0	4	174	today
67544	67886	14	A	0.94536	5	175	I'm
67918	68018	14	A	0.99939	6	176	going
68024	68098	14	A	1.0	7	177	to
68104	68226	14	A	1.0	8	178	try
68248	68434	14	A	0.98	9	179	and
68472	69060	14	A	0.99997	10	180	provide
69670	70034	14	A	0.99898	11	181	quite
70072	70226	14	A	1.0	12	182	a
70248	70622	14	A	0.99889	13	183	wide
70686	71566	14	A	0.75607	14	184	ranging
71758	72462	14	A	0.99992	15	185	overview
72526	72850	14	A	1.0	16	186	of
72920	73202	14	A	0.99998	17	187	how
73256	73646	14	A	0.9994	18	188	active
73678	74094	14	A	0.78769	19	189	inference
74142	74402	14	A	0.85875	20	190	has
74456	74974	14	A	0.99999	21	191	connected
75022	75330	14	A	1.0	22	192	with
75400	75838	14	A	0.99996	23	193	areas
75854	76034	14	A	1.0	24	194	of
76072	76734	14	A	0.96938	25	195	philosophical
76782	77150	14	A	0.81442	26	196	interest,
77240	77880	14	A	0.99	27	197	and
78490	79154	14	A	0.99944	28	198	particularly
79202	79366	14	A	1.0	29	199	how
79388	79526	14	A	0.99999	30	200	they
79548	79826	14	A	0.99999	31	201	relate
79858	80006	14	A	1.0	32	202	to
80028	80166	14	A	1.0	33	203	the
80188	80614	14	A	0.99978	34	204	individual
80732	81158	14	A	0.9997	35	205	agent
81244	81446	14	A	1.0	36	206	and
81468	81654	14	A	1.0	37	207	the
81692	82134	14	A	0.99999	38	208	experience
82252	82438	14	A	1.0	39	209	of
82444	82566	14	A	1.0	40	210	the
82588	82870	14	A	0.99996	41	211	agent
82940	83222	14	A	0.97	42	212	and
83276	83446	14	A	1.0	43	213	how
83468	83606	14	A	1.0	44	214	the
83628	83910	14	A	0.99997	45	215	agent
83980	84306	14	A	0.99991	46	216	finds
84338	84678	14	A	0.99996	47	217	themselves
84764	84966	14	A	1.0	48	218	in
84988	85078	14	A	1.0	49	219	the
85084	85350	14	A	0.99999	50	220	world.
85420	85606	15	A	1.0	1	221	So
85628	85826	15	A	0.99976	2	222	I've
85858	86146	15	A	0.99658	3	223	split
86178	86374	15	A	0.99999	4	224	this
86412	86950	15	A	0.99997	5	225	up
87100	87414	15	A	0.62	6	226	to
87452	87654	15	A	1.0	7	227	look
87692	87894	15	A	1.0	8	228	at
87932	88466	15	A	0.79125	9	229	several
88578	89010	15	A	0.99999	10	230	different
89100	89526	15	A	0.96367	11	231	defined
89558	90118	15	A	0.55891	12	232	topics.
90214	90810	16	A	1.0	1	233	So
90960	91318	16	A	0.59787	2	234	I'm
91334	91418	16	A	0.99973	3	235	going
91424	91546	16	A	1.0	4	236	to
91568	91754	16	A	0.99999	5	237	move
91792	91994	16	A	0.99999	6	238	quite
92032	92378	16	A	0.99138	7	239	quickly
92464	92762	16	A	0.99997	8	240	through
92816	93418	16	A	0.99999	9	241	mind,
93584	94502	16	A	0.9985	10	242	agency,
94646	95302	16	A	0.3783	11	243	emotion,
95366	95594	16	A	1.0	12	244	and
95632	96694	16	A	0.59479	13	245	phenomenology,
96822	97066	16	A	0.68	14	246	and
97088	97226	16	A	0.93069	15	247	I'm
97248	97338	16	A	0.99963	16	248	going
97344	97514	16	A	1.0	17	249	to
97552	97706	16	A	0.99999	18	250	say
97728	97818	16	A	1.0	19	251	a
97824	97898	16	A	1.0	20	252	little
97904	98074	16	A	0.97295	21	253	bit
98112	98266	16	A	1.0	22	254	about
98288	98474	16	A	0.57	23	255	the
98512	98858	16	A	0.9998	24	256	self
98944	99194	16	A	0.52287	25	257	as
99232	99530	16	A	1.0	26	258	well.
99600	99786	17	A	1.0	1	259	And
99808	99994	17	A	0.79	2	260	then
100032	100246	17	A	0.99758	3	261	there's
100278	100378	17	A	0.99986	4	262	going
100384	100458	17	A	1.0	5	263	to
100464	100586	17	A	1.0	6	264	be
100608	100746	17	A	0.74	7	265	a
100768	101002	17	A	1.0	8	266	case
101056	101418	17	A	0.98705	9	267	study
101504	101706	17	A	1.0	10	268	at
101728	101866	17	A	1.0	11	269	the
101888	102026	17	A	1.0	12	270	end
102048	102186	17	A	1.0	13	271	that
102208	102358	17	A	0.99925	14	272	I'm
102374	102458	17	A	0.99986	15	273	going
102464	102538	17	A	1.0	16	274	to
102544	102714	17	A	1.0	17	275	move
102752	102954	17	A	0.99999	18	276	through
102992	103158	17	A	0.99999	19	277	if
103184	103326	17	A	0.99999	20	278	we
103348	103534	17	A	1.0	21	279	have
103572	104160	17	A	1.0	22	280	time.
104690	105150	18	A	1.0	1	281	So
105220	105406	18	A	1.0	2	282	one
105428	105518	18	A	1.0	3	283	of
105524	105646	18	A	1.0	4	284	the
105668	105806	18	A	0.99985	5	285	other
105828	106138	18	A	0.80363	6	286	aims
106154	106286	18	A	1.0	7	287	that
106308	106398	18	A	1.0	8	288	I
106404	106574	18	A	0.8117	9	289	have
106612	106814	18	A	0.99998	10	290	is
106852	107342	18	A	1.0	11	291	to
107476	107774	18	A	1.0	12	292	lay
107812	108014	18	A	1.0	13	293	out
108052	108254	18	A	1.0	14	294	very
108292	108714	18	A	0.99999	15	295	clearly
108762	108878	18	A	1.0	16	296	some
108884	108958	18	A	1.0	17	297	of
108964	109086	18	A	0.92	18	298	the
109108	109434	18	A	0.49932	19	299	core
109482	109946	18	A	0.9999	20	300	concepts
109978	110174	18	A	0.59	21	301	and
110212	110426	18	A	0.99835	22	302	core
110458	111146	18	A	0.53842	23	303	mechanisms
111178	111374	18	A	0.99999	24	304	like
111412	111866	18	A	0.99941	25	305	precision,
111898	112266	18	A	0.9096	26	306	weighting,
112298	112494	18	A	1.0	27	307	and
112532	112954	18	A	0.87118	28	308	prediction
113002	113594	18	A	0.99986	29	309	error
113722	114314	18	A	0.50321	30	310	enactive
114362	115270	18	A	0.98696	31	311	models.
115450	115966	19	A	0.87825	1	312	I'm
115998	116194	19	A	0.99948	2	313	not
116232	116338	19	A	0.99926	3	314	going
116344	116466	19	A	0.58	4	315	to
116488	116626	19	A	1.0	5	316	go
116648	116930	19	A	1.0	6	317	into
117000	117330	19	A	0.56449	7	318	any
117400	117774	19	A	0.99999	8	319	technical
117822	118414	19	A	0.97504	9	320	details
118462	118942	19	A	0.9992	10	321	whatsoever.
119006	119186	20	A	1.0	1	322	This
119208	119346	20	A	0.99997	2	323	is
119368	119506	20	A	1.0	3	324	all
119528	119618	20	A	0.99948	4	325	going
119624	119698	20	A	1.0	5	326	to
119704	119826	20	A	1.0	6	327	be
119848	120222	20	A	0.99995	7	328	fairly
120286	121006	20	A	0.8179	8	329	abstract.
121118	121490	21	A	0.99999	1	330	My
121560	122094	21	A	0.99999	2	331	background
122142	122306	21	A	1.0	3	332	and
122328	122514	21	A	0.96731	4	333	my
122552	122802	21	A	1.0	5	334	interest
122856	122978	21	A	1.0	6	335	in
122984	123154	21	A	0.99994	7	336	these
123192	123678	21	A	0.95888	8	337	frameworks
123694	123874	21	A	0.61617	9	338	is
123912	124622	21	A	0.73023	10	339	philosophical,
124686	124866	21	A	1.0	11	340	so
124888	125086	21	A	0.99947	12	341	it's
125118	125700	21	A	0.94223	13	342	quite
126230	126954	21	A	0.9837	14	343	abstract
127022	127158	21	A	1.0	15	344	in
127164	127334	21	A	0.99999	16	345	terms
127372	127478	21	A	1.0	17	346	of
127484	127606	21	A	0.99999	18	347	how
127628	127910	21	A	0.99998	19	348	everything
127980	128306	21	A	0.99998	20	349	fits
128338	128920	21	A	0.99984	21	350	together.
129370	129734	22	A	1.0	1	351	And
129772	129938	22	A	0.99956	2	352	I'm
129954	130038	22	A	0.99894	3	353	going
130044	130118	22	A	1.0	4	354	to
130124	130246	22	A	1.0	5	355	try
130268	130454	22	A	0.91	6	356	and
130492	130838	22	A	0.99993	7	357	bring
130924	131126	22	A	0.99966	8	358	some
131148	131238	22	A	1.0	9	359	of
131244	131366	22	A	0.99998	10	360	these
131388	131826	22	A	0.75851	11	361	threads
131858	132440	22	A	0.99999	12	362	together
133290	133606	22	A	1.0	13	363	to
133628	133814	22	A	0.99999	14	364	build
133852	134006	22	A	0.99999	15	365	up
134028	134166	22	A	1.0	16	366	a
134188	134594	22	A	0.99981	17	367	layered
134642	135430	22	A	0.99999	18	368	picture
135770	136278	22	A	1.0	19	369	of
136364	136566	22	A	0.99999	20	370	what
136588	136726	22	A	1.0	21	371	the
136748	137058	22	A	0.99858	22	372	active
137074	137486	22	A	0.99156	23	373	inference
137538	137850	22	A	0.99832	24	374	agent
137920	138106	22	A	0.99996	25	375	is
138128	138458	22	A	0.53578	26	376	like,
138544	138890	22	A	0.99996	27	377	because
138960	139242	22	A	0.99998	28	378	this
139296	139802	22	A	0.99995	29	379	course
139936	140522	22	A	0.99912	30	380	is
140656	140906	22	A	0.99484	31	381	kind
140928	141114	22	A	1.0	32	382	of
141152	141446	22	A	0.99919	33	383	aimed
141478	141818	22	A	0.99993	34	384	towards
141904	142202	22	A	0.99986	35	385	seeing
142256	142426	22	A	1.0	36	386	how
142448	142726	22	A	0.99691	37	387	active
142758	143142	22	A	0.62276	38	388	inference
143206	144006	22	A	0.8929	39	389	applies
144198	144746	22	A	0.58	40	390	to
144848	145334	22	A	0.98561	41	391	larger
145382	146262	22	A	0.99954	42	392	scales,
146406	146934	22	A	0.99572	43	393	collective
146982	147606	22	A	0.55153	44	394	behavior,
147718	148090	22	A	0.99999	45	395	social
148160	148614	22	A	0.99981	46	396	norms,
148662	149526	22	A	0.73683	47	397	sociocultural
149558	150454	22	A	0.98653	48	398	landscapes.
150582	150826	23	A	1.0	1	399	And
150848	150938	23	A	1.0	2	400	I
150944	151114	23	A	0.80716	3	401	think
151152	151306	23	A	0.99999	4	402	in
151328	151562	23	A	1.0	5	403	order
151616	151834	23	A	1.0	6	404	to
151872	152170	23	A	0.99916	7	405	do
152240	152706	23	A	0.99981	8	406	justice
152758	152974	23	A	1.0	9	407	to
153012	153166	23	A	0.99999	10	408	those
153188	153470	23	A	0.99995	11	409	things,
153540	153726	23	A	0.99998	12	410	we
153748	153934	23	A	0.99919	13	411	need
153972	154174	23	A	1.0	14	412	to
154212	154462	23	A	1.0	15	413	first
154516	154782	23	A	0.99999	16	414	have
154836	155006	23	A	0.52	17	415	a
155028	155214	23	A	0.99993	18	416	good
155252	155550	23	A	0.99998	19	417	idea
155620	155806	23	A	1.0	20	418	of
155828	155966	23	A	1.0	21	419	the
155988	156560	23	A	0.99997	22	420	individual
157010	157374	23	A	0.99906	23	421	in
157412	157738	23	A	0.96037	24	422	active
157754	158538	23	A	0.96958	25	423	inference.
158714	159054	24	A	0.99	1	424	So
159092	159306	24	A	0.9998	2	425	we've
159338	159486	24	A	0.99995	3	426	got
159508	159742	24	A	0.99965	4	427	our
159796	160110	24	A	0.99996	5	428	work
160180	160414	24	A	0.99987	6	429	cut
160452	160702	24	A	1.0	7	430	out
160756	160974	24	A	0.99998	8	431	for
161012	161454	24	A	1.0	9	432	us.
161572	161854	25	A	1.0	1	433	So
161892	162058	25	A	0.99982	2	434	I'll
162074	162254	25	A	0.99999	3	435	get
162292	162880	25	A	0.9999	4	436	started.
163570	164414	26	A	0.9	1	437	So
164612	165022	26	A	0.99997	2	438	before
165076	165246	26	A	1.0	3	439	I
165268	165466	26	A	0.51419	4	440	dive
165498	165658	26	A	0.99953	5	441	in,
165684	165826	26	A	1.0	6	442	I
165848	165986	26	A	0.99817	7	443	wanted
166008	166146	26	A	1.0	8	444	to
166168	166306	26	A	0.99435	9	445	just
166328	166466	26	A	0.99994	10	446	say
166488	166578	26	A	1.0	11	447	a
166584	166706	26	A	0.99999	12	448	little
166728	166866	26	A	0.99998	13	449	bit
166888	167074	26	A	1.0	14	450	about
167112	167266	26	A	0.99999	15	451	how
167288	167474	26	A	0.99902	16	452	these
167512	168046	26	A	0.97787	17	453	frameworks
168078	168286	26	A	0.99961	18	454	hang
168318	168658	26	A	0.99755	19	455	together.
168744	169380	27	A	0.85	1	456	So
170710	171198	27	A	0.99856	2	457	active
171214	171614	27	A	0.71886	3	458	inference
171662	171874	27	A	0.99979	4	459	is
171912	172114	27	A	0.99999	5	460	based
172152	172306	27	A	0.99995	6	461	on
172328	172558	27	A	0.25353	7	462	Karl
172574	173038	27	A	0.47424	8	463	Friston's
173054	173186	27	A	1.0	9	464	free
173208	173442	27	A	0.99977	10	465	energy
173496	173982	27	A	0.87113	11	466	principle.
174046	174178	28	A	1.0	1	467	I
174184	174306	28	A	0.99999	2	468	think
174328	174466	28	A	0.99997	3	469	most
174488	174626	28	A	1.0	4	470	of
174648	174786	28	A	1.0	5	471	us
174808	174946	28	A	0.99919	6	472	are
174968	175406	28	A	0.57098	7	473	familiar
175438	175586	28	A	0.99994	8	474	with
175608	175794	28	A	0.88	9	475	that.
175832	176420	29	A	0.94521	1	476	But
176790	177154	29	A	1.0	2	477	the
177192	177346	29	A	1.0	3	478	free
177368	177602	29	A	0.95627	4	479	energy
177656	178014	29	A	0.87416	5	480	principle
178062	178238	29	A	0.99991	6	481	just
178264	178454	29	A	1.0	7	482	states
178492	178646	29	A	1.0	8	483	that
178668	178806	29	A	1.0	9	484	in
178828	178966	29	A	1.0	10	485	order
178988	179126	29	A	1.0	11	486	to
179148	179474	29	A	0.99992	12	487	persist
179522	179734	29	A	0.99999	13	488	through
179772	180262	29	A	0.99996	14	489	time,
180396	181074	29	A	0.96037	15	490	biological
181122	181714	29	A	0.56202	16	491	organisms
181762	181974	29	A	1.0	17	492	must
182012	182562	29	A	0.99993	18	493	occupy
182626	182854	29	A	0.99989	19	494	only
182892	183094	29	A	0.99999	20	495	those
183132	183382	29	A	0.88	21	496	states
183436	183606	29	A	1.0	22	497	that
183628	183718	29	A	0.99999	23	498	it
183724	183894	29	A	0.99999	24	499	would
183932	184182	29	A	0.99995	25	500	expect
184236	184454	29	A	1.0	26	501	to
184492	184962	29	A	0.82302	27	502	occupy,
185026	185254	29	A	0.99998	28	503	given
185292	185446	29	A	1.0	29	504	the
185468	185606	29	A	1.0	30	505	type
185628	185766	29	A	1.0	31	506	of
185788	185974	29	A	0.99996	32	507	thing
186012	186166	29	A	1.0	33	508	that
186188	186326	29	A	0.99999	34	509	it
186348	186822	29	A	0.99995	35	510	is
186956	187302	29	A	0.77	36	511	so
187356	187574	29	A	1.0	37	512	free
187612	187910	29	A	0.99991	38	513	energy
187980	188166	29	A	0.99999	39	514	is
188188	188514	29	A	0.99997	40	515	essentially
188562	188678	29	A	1.0	41	516	a
188684	188994	29	A	0.97231	42	517	measure
189042	189206	29	A	1.0	43	518	of
189228	189510	29	A	1.0	44	519	the
189580	190402	29	A	0.93271	45	520	disatunment
190466	190694	29	A	1.0	46	521	between
190732	190898	29	A	0.71	47	522	a
190924	191114	29	A	1.0	48	523	system
191152	191306	29	A	1.0	49	524	and
191328	191514	29	A	0.99995	50	525	its
191552	192102	29	A	0.9999	51	526	environment.
192166	192346	30	A	1.0	1	527	And
192368	192566	30	A	0.69581	2	528	I'm
192598	192698	30	A	0.99984	3	529	going
192704	193210	30	A	1.0	4	530	to
193360	193674	30	A	0.95694	5	531	say
193712	193818	30	A	1.0	6	532	a
193824	193946	30	A	0.99999	7	533	little
193968	194058	30	A	0.99998	8	534	bit
194064	194234	30	A	1.0	9	535	more
194272	194426	30	A	1.0	10	536	about
194448	195062	30	A	0.52038	11	537	attunement
195126	195402	30	A	1.0	12	538	and
195456	195626	30	A	1.0	13	539	how
195648	195786	30	A	1.0	14	540	that
195808	195994	30	A	1.0	15	541	gets
196032	196406	30	A	0.99744	16	542	cashed
196438	196778	30	A	1.0	17	543	out
196864	197066	30	A	1.0	18	544	in
197088	197414	30	A	0.89652	19	545	various
197462	197674	30	A	1.0	20	546	ways
197712	197866	30	A	1.0	21	547	as
197888	198026	30	A	1.0	22	548	we
198048	198186	30	A	0.99999	23	549	go
198208	198780	30	A	0.99996	24	550	on.
199150	199686	31	A	0.99977	1	551	Active
199718	200006	31	A	0.66698	2	552	inference
200038	200246	31	A	0.89633	3	553	is
200288	200398	31	A	1.0	4	554	a
200404	200670	31	A	0.99999	5	555	process
200740	201034	31	A	0.78588	6	556	theory
201082	201294	31	A	1.0	7	557	that
201332	201690	31	A	0.806	8	558	essentially
201770	202314	31	A	0.99991	9	559	explains
202362	202718	31	A	1.0	10	560	how
202804	203306	31	A	0.99947	11	561	embodied
203338	203962	31	A	0.51189	12	562	organisms
204026	204302	31	A	0.99997	13	563	actually
204356	204574	31	A	0.51415	14	564	go
204612	204862	31	A	1.0	15	565	about
204916	205338	31	A	0.99985	16	566	remaining
205354	205486	31	A	0.81701	17	567	in
205508	205886	31	A	1.0	18	568	those
205988	206506	31	A	0.99888	19	569	expected
206538	206926	31	A	1.0	20	570	states.
207028	207726	32	A	1.0	1	571	So
207908	208206	32	A	0.99994	2	572	how
208228	208414	32	A	0.9434	3	573	we
208452	208702	32	A	0.99995	4	574	actually
208756	208926	32	A	1.0	5	575	go
208948	209182	32	A	1.0	6	576	about
209236	210106	32	A	0.91205	7	577	minimizing
210218	210494	32	A	1.0	8	578	free
210532	211120	32	A	0.99999	9	579	energy.
211490	211854	33	A	1.0	1	580	And
211892	212046	33	A	1.0	2	581	the
212068	212302	33	A	1.0	3	582	idea
212356	212586	33	A	0.99963	4	583	is
212628	212834	33	A	1.0	5	584	that
212872	213074	33	A	1.0	6	585	all
213112	213566	33	A	0.99987	7	586	adaptive
213598	214062	33	A	0.9996	8	587	behavior
214126	214738	33	A	0.99999	9	588	is
214904	215486	33	A	0.99989	10	589	explained
215518	215714	33	A	1.0	11	590	by
215752	216050	33	A	0.99987	12	591	agents
216120	216606	33	A	0.6451	13	592	garnering
216638	217054	33	A	0.99862	14	593	evidence
217102	217314	33	A	1.0	15	594	to
217352	218286	33	A	0.9513	16	595	confirm
218478	218834	33	A	0.99999	17	596	their
218872	219218	33	A	1.0	18	597	own
219304	220290	33	A	0.99792	19	598	expectations.
221510	222046	34	A	0.99363	1	599	Predictive
222078	222654	34	A	0.99675	2	600	processing.
222702	222818	35	A	1.0	1	601	For
222824	222946	35	A	0.91	2	602	the
222968	223406	35	A	0.94355	3	603	purposes
223438	223586	35	A	1.0	4	604	of
223608	223746	35	A	0.61	5	605	the
223768	224126	35	A	0.61392	6	606	lecture
224158	224498	35	A	1.0	7	607	today,
224584	224798	35	A	0.99993	8	608	I'm
224814	224898	35	A	0.99995	9	609	going
224904	224978	35	A	1.0	10	610	to
224984	225154	35	A	1.0	11	611	treat
225192	225346	35	A	0.99999	12	612	these
225368	225554	35	A	0.99999	13	613	as
225592	226222	35	A	0.84929	14	614	synonymous
226286	226900	35	A	0.99999	15	615	because
227370	227734	35	A	0.99999	16	616	most
227772	227878	35	A	1.0	17	617	of
227884	228006	35	A	1.0	18	618	the
228028	228262	35	A	0.99999	19	619	work
228316	228486	35	A	1.0	20	620	that
228508	228742	35	A	1.0	21	621	I
228796	228966	35	A	0.99989	22	622	kind
228988	229222	35	A	1.0	23	623	of
229276	229494	35	A	1.0	24	624	came
229532	229734	35	A	0.93351	25	625	up
229772	230310	35	A	0.99987	26	626	through
230460	230774	35	A	0.83581	27	627	as
230812	230918	35	A	1.0	28	628	I
230924	231046	35	A	0.99996	29	629	was
231068	231302	35	A	0.99998	30	630	learning
231356	231574	35	A	1.0	31	631	about
231612	231814	35	A	1.0	32	632	this
231852	232102	35	A	0.99998	33	633	was
232156	232594	35	A	0.99966	34	634	predictive
232642	233490	35	A	0.73946	35	635	processing.
233650	234022	36	A	1.0	1	636	And
234076	234294	36	A	0.96	2	637	all
234332	234438	36	A	1.0	3	638	of
234444	234614	36	A	0.91	4	639	the
234652	235442	36	A	0.98085	5	640	papers
235586	235846	36	A	1.0	6	641	that
235868	236146	36	A	0.56897	7	642	we're
236178	236422	36	A	0.99999	8	643	using
236476	236838	36	A	1.0	9	644	today
236924	237426	36	A	0.92	10	645	that
237548	237834	36	A	0.99982	11	646	refer
237872	238026	36	A	1.0	12	647	to
238048	238486	36	A	0.98009	13	648	predictive
238518	239478	36	A	0.99981	14	649	processing
239654	240138	36	A	0.99996	15	650	refer
240224	240474	36	A	1.0	16	651	to
240512	240666	36	A	1.0	17	652	a
240688	241094	36	A	0.99432	18	653	predictive
241142	241654	36	A	0.97587	19	654	processing
241702	241866	36	A	1.0	20	655	that
241888	242026	36	A	1.0	21	656	I
242048	242234	36	A	0.99997	22	657	take
242272	242426	36	A	1.0	23	658	to
