"Start Time","End Time","Transcript"
"00;03;48;26","00;03;50;16","Introduce yourself"
"00;03;54;07","00;03;56;11","maybe no audio also."
"00;03;56;11","00;03;57;03","Okay."
"00;03;57;03","00;03;59;03","How about Carl?"
"00;03;59;10","00;04;01;22","Would you like to say hello?"
"00;04;02;09","00;04;03;16","Yes, I would."
"00;04;03;16","00;04;04;03","Hello."
"00;04;04;25","00;04;06;06","I'm Carl."
"00;04;06;06","00;04;08;18","I'm one of the coauthors on the paper."
"00;04;08;21","00;04;11;15","I'm a neuroscientist from London."
"00;04;11;15","00;04;12;10","I have to confess, I'm"
"00;04;12;10","00;04;13;11","a bit of a passenger"
"00;04;13;11","00;04;14;28","and admirer of this paper,"
"00;04;14;28","00;04;17;03","so I'm here to learn as much to"
"00;04;17;20","00;04;19;10","as trans the questions."
"00;04;19;10","00;04;22;10","So I'll pass it on to Chris who."
"00;04;27;01","00;04;27;23","Hi, I'm."
"00;04;27;23","00;04;28;19","Chris Fields."
"00;04;28;19","00;04;30;29","I'm also an independent researcher."
"00;04;32;07","00;04;33;17","Working. Sort of. On the."
"00;04;33;17","00;04;36;15","Boundaries between physics and biology."
"00;04;36;15","00;04;38;29","And information science and"
"00;04;40;17","00;04;41;16","sort of convinced"
"00;04;41;16","00;04;42;22","that those are all three"
"00;04;42;22","00;04;46;02","the same actual discipline."
"00;04;46;02","00;04;49;08","So this is a paper that expands"
"00;04;49;08","00;04;50;15","on that theme a little bit."
"00;04;52;25","00;04;53;11","Great."
"00;04;53;11","00;04;54;08","Thank you."
"00;04;54;16","00;04;56;14","So I think where we left off"
"00;04;56;14","00;04;59;28","last time was talking about how"
"00;05;00;21","00;05;03;28","the FP is asymptotically"
"00;05;03;28","00;05;06;08","the principle of unitary."
"00;05;06;08","00;05;07;08","And maybe, Chris,"
"00;05;07;08","00;05;09;17","would you mind leaving this off here?"
"00;05;09;17","00;05;12;08","And if you want to point out a specific"
"00;05;12;28","00;05;15;17","maybe formalism or place"
"00;05;15;17","00;05;17;02","where we should start,"
"00;05;17;02","00;05;18;19","I think it was the very last formalism"
"00;05;18;19","00;05;20;24","in the in the paper actually."
"00;05;20;24","00;05;21;26","But maybe if you would"
"00;05;21;26","00;05;22;27","talk us through that,"
"00;05;22;27","00;05;25;25","that would be super appreciated."
"00;05;29;17","00;05;30;12","Okay."
"00;05;30;12","00;05;31;13","Oh, well,"
"00;05;31;13","00;05;34;14","let's let's talk first informally."
"00;05;35;08","00;05;37;07","Just about."
"00;05;37;25","00;05;38;20","The motivation."
"00;05;38;20","00;05;39;25","For this idea"
"00;05;39;25","00;05;42;09","and how it might make sense."
"00;05;42;15","00;05;44;07","Intuitively."
"00;05;44;11","00;05;46;12","And again, I'll go."
"00;05;46;12","00;05;48;06","Back to"
"00;05;48;27","00;05;51;13","calls paper from 2019"
"00;05;51;13","00;05;52;02","the free energy"
"00;05;52;02","00;05;54;04","principle for a particular physics."
"00;05;55;01","00;05;56;07","Which, which."
"00;05;56;07","00;05;57;29","The current paper is obviously."
"00;05;57;29","00;06;00;03","Modeled. After in a certain way."
"00;06;01;13","00;06;04;23","And as we discussed last time I think."
"00;06;05;05","00;06;06;23","Of what."
"00;06;06;23","00;06;07;19","Carl was able"
"00;06;07;19","00;06;09;24","to show in particular physics."
"00;06;10;24","00;06;13;04","Was that the idea"
"00;06;13;19","00;06;17;08","of the very intuitive idea of a thing"
"00;06;18;06","00;06;19;22","of. Something."
"00;06;19;22","00;06;23;06","That exists and"
"00;06;24;17","00;06;26;11","importantly maintains."
"00;06;26;11","00;06;28;20","Its identity"
"00;06;28;20","00;06;31;22","as a single system"
"00;06;31;22","00;06;33;09","over time."
"00;06;33;13","00;06;35;02","And what that means."
"00;06;35;02","00;06;35;24","Is that it's"
"00;06;35;24","00;06;37;05","it can be measured"
"00;06;37;05","00;06;40;06","by some other system."
"00;06;40;06","00;06;42;22","Of and it can be."
"00;06;42;22","00;06;45;08","Measured repeatedly and reliably."
"00;06;47;09","00;06;48;13","Over time by."
"00;06;48;13","00;06;49;18","Some other system."
"00;06;49;18","00;06;50;29","So something"
"00;06;50;29","00;06;52;07","this is associated"
"00;06;52;07","00;06;55;07","with repeated measure of building."
"00;06;55;19","00;06;56;21","And what"
"00;06;57;05","00;06;59;13","code is able to show and."
"00;06;59;13","00;07;01;16","In particular physics was. That if."
"00;07;01;16","00;07;03;26","We assume that something is a thing."
"00;07;04;14","00;07;05;29","That then we're."
"00;07;05;29","00;07;06;18","Effectively"
"00;07;06;18","00;07;09;09","assuming that it has a stable,"
"00;07;09;22","00;07;11;27","non-equilibrium, steady state density"
"00;07;12;17","00;07;13;26","and therefore we're assuming"
"00;07;13;26","00;07;15;08","that it has a Markov block,"
"00;07;16;12","00;07;17;13","and therefore we can."
"00;07;17;13","00;07;20;23","Treat it as implementing."
"00;07;20;23","00;07;22;23","Active inference as."
"00;07;23;02","00;07;23;24","Of."
"00;07;24;05","00;07;25;01","Constantly"
"00;07;25;01","00;07;28;01","predicting its own future existence"
"00;07;28;26","00;07;31;02","and behaving so as to make"
"00;07;31;02","00;07;33;13","that prediction come true"
"00;07;33;13","00;07;34;01","to the extent."
"00;07;34;01","00;07;37;05","That it can and how."
"00;07;37;26","00;07;38;09","Such."
"00;07;38;09","00;07;42;13","Behavior may be prevented or overcome."
"00;07;42;13","00;07;44;28","By its environment"
"00;07;44;28","00;07;47;16","so the environment of some thing"
"00;07;48;25","00;07;51;16","may cause it to cease to exist."
"00;07;53;01","00;07;55;13","Oh, you know, the thing could be a."
"00;07;55;13","00;07;58;03","Marble sitting on a table, and its."
"00;07;58;03","00;07;59;10","Environment could."
"00;07;59;10","00;08;00;18","Include a sledgehammer"
"00;08;00;18","00;08;03;09","that's about to come down on top of it."
"00;08;03;09","00;08;05;20","And had destroy its thing."
"00;08;05;20","00;08;06;15","This"
"00;08;08;13","00;08;10;28","But as long as"
"00;08;10;28","00;08;11;22","the environment"
"00;08;11;22","00;08;15;02","doesn't do the out of the."
"00;08;15;02","00;08;17;29","The object can continue."
"00;08;18;22","00;08;19;16","To."
"00;08;20;05","00;08;22;20","To execute active inference"
"00;08;22;20","00;08;23;12","and maintain"
"00;08;23;12","00;08;25;27","its mark of blanket by so do it."
"00;08;25;27","00;08;27;04","And of course its Markov."
"00;08;27;04","00;08;28;11","Blanket is what."
"00;08;28;11","00;08;32;09","Defines it as a separate entity, as a."
"00;08;32;09","00;08;33;11","Thing."
"00;08;33;11","00;08;35;13","That's distinct from its environment."
"00;08;37;01","00;08;38;07","So let's translate."
"00;08;38;07","00;08;41;05","All of. That into quantum. Theory"
"00;08;41;05","00;08;43;17","of in quantum theory"
"00;08;43;28","00;08;46;04","we have this"
"00;08;46;29","00;08;47;15","notion."
"00;08;47;15","00;08;49;23","Of interaction as measurement."
"00;08;49;24","00;08;50;28","Already."
"00;08;50;28","00;08;52;22","And we have a notion of interaction."
"00;08;52;22","00;08;55;23","There's information exchange on Reddit."
"00;08;55;23","00;08;58;10","So it's very natural to"
"00;08;59;12","00;09;01;26","take this whole picture and, and,"
"00;09;03;07","00;09;06;11","and make the notion of measurement"
"00;09;06;11","00;09;07;02","over time."
"00;09;07;02","00;09;09;06","Precise in this"
"00;09;09;06","00;09;11;08","using this quantum theoretic formalism."
"00;09;12;24","00;09;13;24","And quantum theory."
"00;09;13;24","00;09;15;23","Also gives us a."
"00;09;15;23","00;09;17;00","A very natural."
"00;09;17;00","00;09;18;15","Implementation of a more called."
"00;09;18;15","00;09;21;18","Blanket of which in."
"00;09;21;20","00;09;22;23","Physics is called."
"00;09;22;23","00;09;25;03","Holographic. Screen."
"00;09;25;03","00;09;26;00","And holographic."
"00;09;26;00","00;09;28;07","Screens were introduced"
"00;09;28;07","00;09;30;24","back in the seventies to talk about."
"00;09;30;24","00;09;32;12","Black holes."
"00;09;32;16","00;09;34;17","Well, but a holographic screen."
"00;09;35;02","00;09;37;04","Is is just a reformulation"
"00;09;37;04","00;09;38;04","of the concept"
"00;09;38;04","00;09;39;14","of a more called blanket."
"00;09;39;14","00;09;41;24","It's it's. A boundary."
"00;09;42;02","00;09;44;17","That encodes information"
"00;09;44;17","00;09;46;20","and specifically"
"00;09;46;20","00;09;49;01","it's a boundary between two systems"
"00;09;49;05","00;09;51;14","that encodes all of the information"
"00;09;51;14","00;09;52;24","that one system can"
"00;09;52;24","00;09;53;26","have about the other."
"00;09;55;10","00;09;56;09","So"
"00;09;58;01","00;09;59;17","it does"
"00;09;59;17","00;10;01;20","just whatever work it does, it"
"00;10;02;06","00;10;03;23","provides an information"
"00;10;03;23","00;10;05;26","encoding boundary"
"00;10;05;26","00;10;09;05","that gives the systems on the two sides"
"00;10;09;18","00;10;11;17","identities for each other"
"00;10;11;17","00;10;14;00","by distinguishing them."
"00;10;14;06","00;10;16;02","And this notion of identity and quantum"
"00;10;16;02","00;10;18;07","theory corresponds to severability."
"00;10;19;01","00;10;19;26","Severability"
"00;10;19;26","00;10;22;22","just means lack of entanglement."
"00;10;22;22","00;10;24;25","So if the. Joint"
"00;10;25;06","00;10;27;15","if you have a two things"
"00;10;28;17","00;10;29;06","or a thing."
"00;10;29;06","00;10;31;06","In its environment."
"00;10;31;18","00;10;34;19","Then if they're not entangled."
"00;10;35;14","00;10;37;01","You can talk about their states"
"00;10;37;01","00;10;38;00","independently."
"00;10;38;00","00;10;39;11","If they are entangled,"
"00;10;39;11","00;10;40;27","then you can't talk about their states"
"00;10;40;27","00;10;42;07","independently."
"00;10;42;07","00;10;43;29","And so the idea of fighting"
"00;10;43;29","00;10;46;20","those goes away since thing this."
"00;10;47;22","00;10;48;11","Implies."
"00;10;48;11","00;10;49;19","Having some sort of"
"00;10;49;19","00;10;51;19","conditionally independent state"
"00;10;51;19","00;10;52;14","right now"
"00;10;52;14","00;10;53;06","since"
"00;10;53;19","00;10;56;20","that can actually be written down."
"00;10;56;20","00;10;57;20","So all of."
"00;10;57;20","00;11;00;28","This fits together rather nicely."
"00;11;00;28","00;11;01;26","And"
"00;11;02;23","00;11;04;16","so if we go back to."
"00;11;04;16","00;11;05;25","Particular the physics."
"00;11;06;29","00;11;07;26","Of"
"00;11;09;01","00;11;12;21","the idea of active."
"00;11;12;21","00;11;13;29","Inference."
"00;11;15;21","00;11;18;16","How emerges from that."
"00;11;18;16","00;11;19;28","Paper as a."
"00;11;19;28","00;11;22;13","Fundamental underlying."
"00;11;22;15","00;11;25;10","Principle of physics."
"00;11;25;15","00;11;28;06","That that tells us"
"00;11;28;06","00;11;31;04","what we mean by"
"00;11;32;11","00;11;34;13","that or system."
"00;11;35;07","00;11;38;29","That's identifiable over time"
"00;11;39;08","00;11;41;00","So this is this becomes."
"00;11;41;00","00;11;43;28","A very deep principle"
"00;11;43;28","00;11;44;27","of"
"00;11;45;16","00;11;46;23","deeper than Newton's."
"00;11;46;23","00;11;47;10","Laws,"
"00;11;47;10","00;11;48;22","because Newton's laws"
"00;11;48;22","00;11;50;28","actually talk about objects"
"00;11;51;08","00;11;53;11","that are identifiable over time."
"00;11;53;11","00;11;55;17","And the the."
"00;11;56;00","00;11;58;00","The the free energy principle"
"00;11;58;01","00;11;59;29","and the idea of active inference"
"00;11;59;29","00;12;01;15","tells us what we."
"00;12;01;15","00;12;02;16","Mean."
"00;12;02;29","00;12;04;10","When we talk about something"
"00;12;04;10","00;12;07;09","being identifiable over time."
"00;12;07;14","00;12;09;00","So if this is a if this."
"00;12;09;00","00;12;11;05","Is a fundamental principle of physics,"
"00;12;11;05","00;12;11;21","then."
"00;12;11;21","00;12;14;02","One would expect."
"00;12;14;02","00;12;15;22","There would have some relationship"
"00;12;15;22","00;12;18;07","to the principle of utility."
"00;12;18;07","00;12;18;23","Which is the."
"00;12;18;23","00;12;19;19","Most fundamental"
"00;12;19;19","00;12;21;03","principle of quantum theory."
"00;12;21;03","00;12;23;19","It is it's typically axiom one,"
"00;12;23;19","00;12;25;04","which one writes down"
"00;12;25;04","00;12;27;11","the axioms of quantum theory."
"00;12;27;11","00;12;29;18","Oh, was was Axiom one."
"00;12;29;21","00;12;32;02","By Norman's formulation back in the"
"00;12;32;25","00;12;33;12","thirties"
"00;12;36;08","00;12;36;27","or forties?"
"00;12;36;27","00;12;38;21","I can't remember which."
"00;12;38;23","00;12;40;09","So it's the principle of unitary."
"00;12;40;09","00;12;41;13","The principle of unitary"
"00;12;41;13","00;12;42;15","is just the principle"
"00;12;42;15","00;12;45;18","that in a closed system"
"00;12;45;21","00;12;47;23","information is conserved."
"00;12;47;23","00;12;50;23","So information is neither created"
"00;12;50;23","00;12;54;07","or destroyed in a closed system."
"00;12;54;08","00;12;56;25","So it's a fundamental conservation law,"
"00;12;57;15","00;13;00;02","and it's exactly analogous"
"00;13;00;02","00;13;00;25","to the principle"
"00;13;00;25","00;13;03;17","of conservation of energy"
"00;13;03;19","00;13;05;16","by the conservation of energy"
"00;13;05;16","00;13;07;09","says in a closed system,"
"00;13;07;09","00;13;08;22","energy is neither created"
"00;13;08;22","00;13;11;02","nor destroyed. It's conserved."
"00;13;11;02","00;13;12;19","So the principle of unitary"
"00;13;12;19","00;13;14;27","just says this for information"
"00;13;15;02","00;13;16;24","as well as energy."
"00;13;16;24","00;13;18;00","And we know that information."
"00;13;18;00","00;13;19;25","And energy are very closely."
"00;13;19;25","00;13;20;25","Linked."
"00;13;21;03","00;13;23;15","Oh, bye bye."
"00;13;23;15","00;13;24;07","Land ours."
"00;13;24;07","00;13;26;21","Principle or. By."
"00;13;26;21","00;13;29;24","Boltzmann a definition of entropy."
"00;13;30;10","00;13;30;28","Or all of."
"00;13;30;28","00;13;32;09","These other connections"
"00;13;32;09","00;13;35;03","that make physics informational."
"00;13;38;21","00;13;40;21","So how does."
"00;13;41;04","00;13;42;23","The principle of active inference"
"00;13;42;23","00;13;44;24","relate to the principle of unitary?"
"00;13;44;24","00;13;46;15","What does it say."
"00;13;46;15","00;13;48;08","About all of."
"00;13;49;14","00;13;51;13","The conservation of information,"
"00;13;51;13","00;13;52;24","or what does the conservation"
"00;13;52;24","00;13;53;17","of information"
"00;13;53;17","00;13;55;24","tell us about the principle. Of."
"00;13;56;06","00;13;57;26","The principle of active interest"
"00;13;57;26","00;13;59;00","free energy?"
"00;14;00;04","00;14;01;23","Well, the first thing is that."
"00;14;01;23","00;14;02;02","You know,"
"00;14;02;02","00;14;04;21","charity applies to closed systems."
"00;14;05;07","00;14;06;14","So so."
"00;14;06;14","00;14;08;22","The environment pairs"
"00;14;12;27","00;14;13;26","and"
"00;14;15;00","00;14;15;16","active."
"00;14;15;16","00;14;17;13","Interests characterizes"
"00;14;17;13","00;14;20;15","what the thing is doing in response"
"00;14;20;15","00;14;22;04","to its environment."
"00;14;22;04","00;14;23;29","And of course, it also characterizes"
"00;14;23;29","00;14;25;03","what the environment"
"00;14;25;03","00;14;28;25","is doing in response to the thing."
"00;14;28;25","00;14;30;00","And another benefit."
"00;14;30;00","00;14;30;26","Of quantum theory"
"00;14;30;26","00;14;31;25","is that it makes the"
"00;14;31;25","00;14;34;11","symmetry between any system"
"00;14;34;11","00;14;35;28","in its environment."
"00;14;35;28","00;14;37;28","All manifest."
"00;14;38;28","00;14;42;03","Makes it very explicit of that."
"00;14;42;04","00;14;43;18","It's already explicit"
"00;14;43;18","00;14;45;07","in the free energy principle."
"00;14;45;07","00;14;45;24","And in the mark"
"00;14;45;24","00;14;48;26","all black, it has two sides"
"00;14;48;26","00;14;49;28","and."
"00;14;49;28","00;14;52;15","Of the."
"00;14;52;24","00;14;54;06","The system"
"00;14;54;06","00;14;55;29","acting on its environment"
"00;14;55;29","00;14;58;15","is the same as the environment."
"00;14;58;15","00;14;59;24","Sensing the system."
"00;15;01;00","00;15;01;25","And."
"00;15;01;25","00;15;02;20","In the same way"
"00;15;02;20","00;15;04;13","that the environment, acting on"
"00;15;04;13","00;15;05;20","the system"
"00;15;05;20","00;15;07;17","is the same as the system sense"
"00;15;07;17","00;15;09;10","in its environment."
"00;15;09;10","00;15;10;16","So interaction."
"00;15;10;16","00;15;11;17","Physical interaction"
"00;15;11;17","00;15;12;27","is information exchange"
"00;15;12;27","00;15;14;20","in both frameworks"
"00;15;14;20","00;15;17;09","and that it's perfectly symmetrical."
"00;15;17;09","00;15;20;06","If the system remains identifiable"
"00;15;20;06","00;15;23;22","over time, so does its environment."
"00;15;24;25","00;15;26;04","To test."
"00;15;26;04","00;15;26;27","Its environment."
"00;15;26;27","00;15;29;00","Ceases to exist"
"00;15;29;00","00;15;30;11","because its environment"
"00;15;30;11","00;15;32;12","is defined with respect to it."
"00;15;33;05","00;15;35;11","That's why we call it its environment."
"00;15;36;12","00;15;36;28","Oh,"
"00;15;38;26","00;15;39;27","so."
"00;15;39;27","00;15;41;10","So all of these."
"00;15;41;10","00;15;42;18","All of these symmetries"
"00;15;42;18","00;15;45;25","are built into both frameworks."
"00;15;45;25","00;15;47;13","So of the free."
"00;15;47;13","00;15;48;15","Energy principle is."
"00;15;48;15","00;15;52;01","Fundamentally about prediction, right?"
"00;15;52;10","00;15;55;00","Very variational free energy"
"00;15;55;13","00;15;57;19","can be thought of as prediction error"
"00;15;57;19","00;16;00;21","or potential prediction of"
"00;16;00;26","00;16;01;24","So"
"00;16;02;26","00;16;04;12","the free energy principle"
"00;16;04;12","00;16;07;16","is about the system being."
"00;16;07;16","00;16;09;20","Able. To predict."
"00;16;09;23","00;16;11;27","Next state of its own."
"00;16;11;27","00;16;13;05","Markov Blanket"
"00;16;15;08","00;16;15;23","and if it."
"00;16;15;23","00;16;16;14","Predicts the"
"00;16;16;14","00;16;17;11","next state of it"
"00;16;17;11","00;16;20;11","to Markov work it perfectly,"
"00;16;21;15","00;16;23;28","then VFI is minimized to zero"
"00;16;24;09","00;16;26;09","and that's the asymptotic case."
"00;16;26;19","00;16;28;09","Perfect prediction."
"00;16;28;09","00;16;29;01","There was a question"
"00;16;29;01","00;16;30;22","last time about what's"
"00;16;30;22","00;16;33;06","asymptotic in the in the claim that"
"00;16;33;26","00;16;35;13","the free energy principle is acid"
"00;16;35;13","00;16;35;26","tolerant"
"00;16;35;26","00;16;37;13","with the principle of the return"
"00;16;37;13","00;16;39;09","and the asymptotic"
"00;16;39;09","00;16;41;04","state, as I think Blue pointed out"
"00;16;41;04","00;16;42;03","last time."
"00;16;42;03","00;16;44;08","Yes, perfect prediction."
"00;16;45;07","00;16;46;23","So now let's."
"00;16;46;23","00;16;48;22","Translate all those to quantum theory."
"00;16;48;22","00;16;50;01","And this is where"
"00;16;50;01","00;16;51;16","the figure in the paper"
"00;16;51;16","00;16;52;26","that shows the disk"
"00;16;52;26","00;16;55;11","with the various triangles"
"00;16;55;11","00;16;56;04","comes into play."
"00;16;56;04","00;16;57;14","I think that's figure six,"
"00;16;57;14","00;16;59;24","but I've actually forgotten."
"00;17;00;13","00;17;01;10","Yeah."
"00;17;01;10","00;17;04;04","It's, it's that one."
"00;17;04;04","00;17;04;26","So"
"00;17;05;20","00;17;06;19","let's"
"00;17;07;19","00;17;08;15","now introduce."
"00;17;08;15","00;17;10;00","This idea of a cure earth."
"00;17;10;00","00;17;12;00","Which is just a little package"
"00;17;12;00","00;17;13;19","of predictive capability"
"00;17;14;26","00;17;15;19","of cure."
"00;17;15;19","00;17;18;10","It means quantum reference. Rea,"
"00;17;18;10","00;17;20;12","as we discussed last time,"
"00;17;20;12","00;17;24;05","a reference rate is."
"00;17;26;01","00;17;28;01","Implemented computation."
"00;17;28;25","00;17;30;18","That makes a measurement."
"00;17;30;18","00;17;33;16","Comparable across time"
"00;17;33;16","00;17;34;10","So."
"00;17;35;21","00;17;37;21","The meter stick, for example,"
"00;17;37;21","00;17;39;25","implements a computation."
"00;17;39;25","00;17;41;22","Of length and it."
"00;17;41;22","00;17;42;15","Allows us"
"00;17;42;15","00;17;43;16","to compare"
"00;17;43;16","00;17;45;16","measurements of length across time"
"00;17;46;19","00;17;49;16","because we assume that it's fixed."
"00;17;49;16","00;17;50;27","And of course, we could use"
"00;17;50;27","00;17;52;08","a meter stick"
"00;17;52;08","00;17;54;19","because each of us has embedded"
"00;17;54;19","00;17;57;27","in our brains a representation of life."
"00;17;59;04","00;17;59;15","In fact,"
"00;17;59;15","00;18;01;05","we have a representation of the three"
"00;18;01;05","00;18;03;03","D coordinate system"
"00;18;03;10","00;18;05;14","oh, without which"
"00;18;06;02","00;18;07;27","states would be useless."
"00;18;07;27","00;18;10;11","So we can use external reference"
"00;18;10;11","00;18;11;20","frames or meter sticks"
"00;18;11;20","00;18;13;10","because we have internal reference"
"00;18;13;10","00;18;15;14","frames like our representation"
"00;18;15;14","00;18;17;06","in 3D space,"
"00;18;17;06","00;18;19;17","in our intuitive understanding length."
"00;18;20;14","00;18;21;06","Oh."
"00;18;21;06","00;18;23;17","That we assume stays fixed over time"
"00;18;24;00","00;18;25;18","and that allows our measurements"
"00;18;25;18","00;18;27;26","of works to be comparable across time"
"00;18;28;05","00;18;28;23","for us."
"00;18;31;01","00;18;33;02","So now let's think about"
"00;18;33;09","00;18;37;15","a cure of as a way of of."
"00;18;38;18","00;18;39;27","Something that implements"
"00;18;39;27","00;18;41;01","activity rates"
"00;18;41;01","00;18;42;27","or that enables a system"
"00;18;42;27","00;18;44;24","to implement active inference"
"00;18;44;24","00;18;45;26","by allowing it"
"00;18;45;26","00;18;48;02","to compare its measurements over time."
"00;18;48;14","00;18;50;23","Right. Prediction is meaningless."
"00;18;50;23","00;18;52;03","If you can't"
"00;18;52;06","00;18;55;08","compare your measurements over time."
"00;18;55;08","00;18;55;28","Of"
"00;18;57;28","00;18;59;04","so much to"
"00;18;59;04","00;19;01;22","ask, what what would it be like."
"00;19;02;06","00;19;02;26","For a system"
"00;19;02;26","00;19;05;02","to be able to perfectly predict"
"00;19;06;22","00;19;08;08","the next stage of its butterfly"
"00;19;08;08","00;19;09;05","blanket?"
"00;19;09;07","00;19;10;16","The next state of its Markov"
"00;19;10;16","00;19;13;28","blanket is a state that its environment"
"00;19;13;28","00;19;14;15","has written."
"00;19;14;15","00;19;16;25","By acting on"
"00;19;17;15","00;19;19;29","So of."
"00;19;19;29","00;19;21;25","Our question of perfect prediction is"
"00;19;21;25","00;19;23;20","what would it be like for a system"
"00;19;23;20","00;19;25;12","to be able to perfectly predict"
"00;19;25;12","00;19;27;24","the next actions of its environment"
"00;19;28;07","00;19;28;20","and notice"
"00;19;28;20","00;19;29;13","that the system"
"00;19;29;13","00;19;30;06","isn't predicting"
