"Start Time","End Time","Transcript"
"00;02;26;21","00;02;27;02","in"
"00;02;27;02","00;02;27;26","California"
"00;02;27;26","00;02;28;23","and"
"00;02;29;17","00;02;29;25","was"
"00;02;29;25","00;02;30;05","very"
"00;02;30;05","00;02;31;05","interested"
"00;02;31;05","00;02;31;14","in"
"00;02;31;14","00;02;32;10","this"
"00;02;32;10","00;02;33;10","integration"
"00;02;33;10","00;02;34;00","of"
"00;02;34;00","00;02;34;08","a lot"
"00;02;34;08","00;02;34;10","of"
"00;02;34;10","00;02;35;06","perspectives"
"00;02;35;06","00;02;35;15","from"
"00;02;35;15","00;02;35;20","like"
"00;02;35;20","00;02;35;23","the"
"00;02;35;23","00;02;37;00","ecological"
"00;02;37;00","00;02;37;05","and"
"00;02;37;05","00;02;37;08","the"
"00;02;37;08","00;02;38;02","developmental"
"00;02;38;02","00;02;38;11","and"
"00;02;38;14","00;02;38;22","kind"
"00;02;38;22","00;02;38;25","of"
"00;02;38;25","00;02;39;08","bringing"
"00;02;39;08","00;02;39;11","it"
"00;02;39;11","00;02;39;26","towards"
"00;02;39;26","00;02;40;12","practice,"
"00;02;40;12","00;02;41;00","which"
"00;02;41;04","00;02;41;12","I hope"
"00;02;41;12","00;02;41;18","we can"
"00;02;41;18","00;02;42;12","continue"
"00;02;42;12","00;02;42;28","discussion"
"00;02;42;28","00;02;43;15","around."
"00;02;43;15","00;02;43;22","And"
"00;02;43;22","00;02;43;25","I'll"
"00;02;43;25","00;02;44;03","pass"
"00;02;44;03","00;02;44;17","it to"
"00;02;44;17","00;02;45;03","Ian."
"00;02;49;25","00;02;50;08","Thank you,"
"00;02;50;08","00;02;51;12","Daniel."
"00;02;51;16","00;02;51;26","So"
"00;02;51;26","00;02;52;08","my name's"
"00;02;52;08","00;02;52;19","Ian."
"00;02;52;19","00;02;53;24","I am"
"00;02;53;24","00;02;54;06","based"
"00;02;54;06","00;02;54;18","in"
"00;02;54;18","00;02;55;11","England."
"00;02;55;11","00;02;56;13","I work"
"00;02;56;13","00;02;56;25","as a"
"00;02;56;25","00;02;57;05","hands"
"00;02;57;05","00;02;57;10","on"
"00;02;57;10","00;02;57;21","manual"
"00;02;57;21","00;02;58;29","therapist."
"00;02;58;29","00;02;59;23","I have a background"
"00;02;59;23","00;03;00;09","in"
"00;03;02;04","00;03;02;15","clinical"
"00;03;02;15","00;03;02;18","and"
"00;03;02;18","00;03;03;17","surgical sciences,"
"00;03;03;17","00;03;03;22","but"
"00;03;03;22","00;03;04;03","also"
"00;03;04;03","00;03;04;07","do"
"00;03;04;07","00;03;04;10","a"
"00;03;04;10","00;03;04;18","little"
"00;03;04;18","00;03;05;01","bit of"
"00;03;05;01","00;03;06;06","research"
"00;03;06;06","00;03;06;27","now"
"00;03;06;27","00;03;07;18","around"
"00;03;07;18","00;03;07;20","the"
"00;03;07;20","00;03;08;00","topic"
"00;03;08;00","00;03;08;06","of"
"00;03;08;06","00;03;09;10","interception."
"00;03;09;10","00;03;09;16","And"
"00;03;09;16","00;03;09;25","this is"
"00;03;09;25","00;03;10;22","where"
"00;03;11;13","00;03;12;11","the work"
"00;03;12;11","00;03;12;13","of"
"00;03;12;13","00;03;12;19","these"
"00;03;12;19","00;03;13;02","authors"
"00;03;13;02","00;03;13;09","caught"
"00;03;13;09","00;03;13;14","my"
"00;03;13;14","00;03;14;21","attention."
"00;03;14;21","00;03;15;00","The whole"
"00;03;15;00","00;03;15;11","series"
"00;03;15;11","00;03;15;22","actually"
"00;03;15;22","00;03;16;06","on"
"00;03;16;06","00;03;16;24","activism"
"00;03;16;24","00;03;16;28","and"
"00;03;16;28","00;03;17;10","active"
"00;03;17;10","00;03;17;29","inference."
"00;03;17;29","00;03;18;06","It's"
"00;03;18;06","00;03;18;12","kind"
"00;03;18;12","00;03;18;16","of"
"00;03;18;16","00;03;18;22","where"
"00;03;18;22","00;03;18;26","I've"
"00;03;18;26","00;03;19;09","arrived"
"00;03;19;09","00;03;20;04","at in"
"00;03;20;04","00;03;20;07","the"
"00;03;20;07","00;03;20;18","last"
"00;03;20;18","00;03;21;00","year"
"00;03;22;22","00;03;23;01","and"
"00;03;23;01","00;03;23;10","I'm"
"00;03;23;10","00;03;24;08","interested"
"00;03;24;08","00;03;25;11","in"
"00;03;25;22","00;03;26;05","both"
"00;03;26;05","00;03;26;26","how we"
"00;03;26;26","00;03;27;08","talk"
"00;03;27;08","00;03;27;20","about"
"00;03;27;20","00;03;28;05","these"
"00;03;28;05","00;03;28;25","ideas"
"00;03;28;25","00;03;29;09","to"
"00;03;29;09","00;03;31;05","patients."
"00;03;31;05","00;03;31;12","So if"
"00;03;31;12","00;03;31;15","in"
"00;03;31;15","00;03;31;27","service"
"00;03;31;27","00;03;32;01","of"
"00;03;32;01","00;03;32;12","helping"
"00;03;32;12","00;03;33;04","them"
"00;03;35;19","00;03;36;16","update"
"00;03;36;16","00;03;36;21","the"
"00;03;36;21","00;03;37;04","meaning,"
"00;03;37;04","00;03;37;24","they"
"00;03;37;24","00;03;38;00","sort"
"00;03;38;00","00;03;38;04","of"
"00;03;38;04","00;03;38;11","give"
"00;03;38;11","00;03;38;16","to"
"00;03;38;16","00;03;39;15","the situation"
"00;03;39;15","00;03;40;07","therein."
"00;03;40;12","00;03;41;05","And"
"00;03;41;05","00;03;41;18","also"
"00;03;41;18","00;03;41;28","from a"
"00;03;41;28","00;03;42;12","research"
"00;03;42;12","00;03;42;19","point"
"00;03;42;19","00;03;42;21","of"
"00;03;42;21","00;03;43;05","view,"
"00;03;43;05","00;03;43;10","you"
"00;03;43;10","00;03;44;04","know,"
"00;03;44;04","00;03;44;21","some"
"00;03;44;21","00;03;45;11","how"
"00;03;45;11","00;03;45;29","how we"
"00;03;45;29","00;03;46;15","might"
"00;03;46;15","00;03;46;19","be"
"00;03;46;19","00;03;46;26","able"
"00;03;46;26","00;03;47;18","to"
"00;03;47;18","00;03;48;01","drive"
"00;03;48;01","00;03;48;19","forward"
"00;03;48;19","00;03;49;22","some new questions"
"00;03;49;22","00;03;50;17","in"
"00;03;50;17","00;03;51;09","research"
"00;03;51;09","00;03;52;00","around"
"00;03;52;00","00;03;52;25","health"
"00;03;54;08","00;03;54;16","Thank"
"00;03;54;16","00;03;54;23","you."
"00;03;54;23","00;03;55;03","Over"
"00;03;55;03","00;03;55;12","to"
"00;03;55;12","00;03;55;22","whoever's"
"00;03;55;22","00;03;56;13","next"
"00;03;58;25","00;03;59;22","OK."
"00;04;00;05","00;04;01;05","So I'm"
"00;04;01;05","00;04;01;15","sure,"
"00;04;01;15","00;04;01;22","yes,"
"00;04;01;22","00;04;01;26","there"
"00;04;01;26","00;04;02;14","is"
"00;04;02;27","00;04;03;06","I'm"
"00;04;03;06","00;04;03;21","based"
"00;04;03;21","00;04;04;04","between"
"00;04;04;04","00;04;04;22","Malta"
"00;04;04;22","00;04;05;04","and"
"00;04;05;04","00;04;06;05","Italy."
"00;04;06;05","00;04;06;12","I'm an"
"00;04;06;12","00;04;06;29","osteopath,"
"00;04;06;29","00;04;08;25","so research"
"00;04;09;17","00;04;09;26","so"
"00;04;09;26","00;04;10;22","my main"
"00;04;10;22","00;04;12;02","interests"
"00;04;12;02","00;04;13;29","are on"
"00;04;14;03","00;04;14;07","the"
"00;04;14;07","00;04;14;14","things"
"00;04;14;14","00;04;14;17","we're"
"00;04;14;17","00;04;14;27","talking"
"00;04;14;27","00;04;15;06","about"
"00;04;15;06","00;04;15;13","here"
"00;04;15;13","00;04;15;24","today."
"00;04;15;24","00;04;16;10","So"
"00;04;16;10","00;04;16;28","inactive"
"00;04;16;28","00;04;17;09","is"
"00;04;17;09","00;04;17;21","active"
"00;04;17;21","00;04;17;25","in"
"00;04;17;25","00;04;18;19","Friends,"
"00;04;19;25","00;04;20;11","the sort of"
"00;04;20;11","00;04;20;27","management"
"00;04;20;27","00;04;21;19","of of"
"00;04;21;19","00;04;21;24","of"
"00;04;21;24","00;04;22;06","chronic"
"00;04;22;06","00;04;22;15","pain"
"00;04;22;15","00;04;22;18","and"
"00;04;22;18","00;04;23;15","complexity"
"00;04;23;15","00;04;23;22","in"
"00;04;23;22","00;04;24;04","clinical"
"00;04;24;04","00;04;25;08","practice."
"00;04;25;12","00;04;25;20","A bit"
"00;04;25;20","00;04;25;23","of"
"00;04;25;23","00;04;26;07","background"
"00;04;26;07","00;04;26;19","apart"
"00;04;26;19","00;04;27;01","from"
"00;04;27;01","00;04;27;28","from"
"00;04;27;28","00;04;29;21","osteopathy."
"00;04;29;21","00;04;30;14","My PhD"
"00;04;30;14","00;04;31;05","was"
"00;04;31;05","00;04;32;02","exploring"
"00;04;32;02","00;04;32;05","the"
"00;04;32;05","00;04;32;11","role"
"00;04;32;11","00;04;32;14","of"
"00;04;32;14","00;04;33;04","multi-sensory"
"00;04;33;04","00;04;33;26","integration"
"00;04;33;26","00;04;34;14","in"
"00;04;34;23","00;04;35;03","during"
"00;04;35;03","00;04;35;09","our"
"00;04;35;09","00;04;36;09","patient"
"00;04;36;11","00;04;36;16","in"
"00;04;36;16","00;04;37;23","osteopathy"
"00;04;37;23","00;04;38;00","you"
"00;04;38;00","00;04;38;10","know,"
"00;04;38;20","00;04;39;03","several"
"00;04;39;03","00;04;39;13","moons"
"00;04;39;13","00;04;39;23","ago."
"00;04;39;23","00;04;40;00","So"
"00;04;40;00","00;04;40;24","that's,"
"00;04;40;24","00;04;41;02","that"
"00;04;41;02","00;04;41;17","was my"
"00;04;41;17","00;04;41;25","sort"
"00;04;41;25","00;04;42;04","of"
"00;04;42;21","00;04;43;03","early"
"00;04;43;03","00;04;43;16","dove"
"00;04;43;16","00;04;44;15","into"
"00;04;44;18","00;04;44;26","this"
"00;04;44;26","00;04;45;03","kind"
"00;04;45;03","00;04;45;06","of"
"00;04;45;06","00;04;45;21","world"
"00;04;46;23","00;04;47;07","back"
"00;04;47;07","00;04;47;14","in the"
"00;04;47;14","00;04;47;22","sort"
"00;04;47;22","00;04;47;24","of"
"00;04;47;24","00;04;48;15","late"
"00;04;48;15","00;04;49;07","2000"
"00;04;49;07","00;04;49;13","years"
"00;04;49;13","00;04;50;01","when people"
"00;04;50;01","00;04;50;09","start"
"00;04;50;09","00;04;50;20","talking"
"00;04;50;20","00;04;51;06","about"
"00;04;51;06","00;04;52;12","Bayesian"
"00;04;52;12","00;04;53;08","models"
"00;04;53;08","00;04;53;14","to"
"00;04;53;14","00;04;53;25","explain"
"00;04;53;25","00;04;54;14","multi-sensory"
"00;04;54;14","00;04;55;02","integration"
"00;04;55;02","00;04;55;11","and so"
"00;04;55;11","00;04;55;15","on."
"00;04;55;15","00;04;56;19","So is"
"00;04;56;19","00;04;57;02","where"
"00;04;57;02","00;04;57;11","we're"
"00;04;57;11","00;04;57;18","kind"
"00;04;57;18","00;04;57;19","of"
"00;04;57;19","00;04;58;10","things"
"00;04;58;10","00;04;58;25","start"
"00;04;58;25","00;04;59;15","from."
"00;05;03;17","00;05;04;05","Hi,"
"00;05;04;05","00;05;04;17","I'm"
"00;05;04;17","00;05;06;20","Francesco,"
"00;05;06;22","00;05;07;05","Italian,"
"00;05;07;05","00;05;07;14","based"
"00;05;07;14","00;05;07;17","in"
"00;05;07;17","00;05;08;03","Italy,"
"00;05;08;03","00;05;08;15","and"
"00;05;08;15","00;05;08;29","thanks"
"00;05;08;29","00;05;09;11","Dunant"
"00;05;09;11","00;05;09;22","and"
"00;05;09;22","00;05;10;03","Ian"
"00;05;10;03","00;05;10;14","for"
"00;05;10;14","00;05;10;28","leading"
"00;05;10;28","00;05;11;25","these"
"00;05;12;15","00;05;14;01","interesting,"
"00;05;14;01","00;05;14;12","open,"
"00;05;14;12","00;05;14;29","interesting"
"00;05;14;29","00;05;16;16","livestream."
"00;05;16;16","00;05;18;23","I'm an"
"00;05;18;23","00;05;19;11","Guinea"
"00;05;19;11","00;05;19;23","Nostra"
"00;05;19;23","00;05;20;01","about"
"00;05;20;01","00;05;20;25","so"
"00;05;20;25","00;05;21;04","hands"
"00;05;21;04","00;05;21;08","on"
"00;05;21;08","00;05;21;26","treatment"
"00;05;21;26","00;05;22;25","and"
"00;05;22;25","00;05;23;08","also"
"00;05;23;08","00;05;25;08","neuroscientist."
"00;05;25;24","00;05;26;10","So my"
"00;05;26;10","00;05;26;17","main"
"00;05;26;17","00;05;27;00","interest"
"00;05;27;00","00;05;27;20","is"
"00;05;27;20","00;05;27;27","in"
"00;05;27;27","00;05;29;23","exploring"
"00;05;30;02","00;05;30;18","effects"
"00;05;30;18","00;05;31;11","of man"
"00;05;31;11","00;05;31;26","therapies"
"00;05;31;26","00;05;32;27","within"
"00;05;32;27","00;05;33;29","the"
"00;05;35;06","00;05;36;02","the"
"00;05;36;02","00;05;36;08","the"
"00;05;36;08","00;05;36;25","concept"
"00;05;36;25","00;05;37;03","of"
"00;05;37;03","00;05;38;05","interception"
"00;05;38;05","00;05;38;20","and"
"00;05;38;20","00;05;38;29","the"
"00;05;38;29","00;05;39;15","autonomic"
"00;05;39;15","00;05;39;25","nervous"
"00;05;39;25","00;05;40;07","system"
"00;05;40;07","00;05;41;08","effects"
"00;05;41;19","00;05;42;01","That was"
"00;05;42;01","00;05;43;04","my"
"00;05;43;27","00;05;44;16","basically"
"00;05;44;16","00;05;44;28","my"
"00;05;44;28","00;05;45;07","my"
"00;05;45;07","00;05;46;03","main"
"00;05;46;14","00;05;46;27","stream"
"00;05;46;27","00;05;47;08","line"
"00;05;47;08","00;05;47;22","in the"
"00;05;47;22","00;05;48;15","during"
"00;05;48;29","00;05;51;04","my Ph.D."
"00;05;51;04","00;05;51;24","and"
"00;05;51;24","00;05;52;02","then"
"00;05;52;02","00;05;52;07","we"
"00;05;52;07","00;05;53;15","George,"
"00;05;53;15","00;05;54;19","we,"
"00;05;54;20","00;05;54;28","we"
"00;05;54;28","00;05;55;21","explore"
"00;05;55;21","00;05;55;27","that"
"00;05;55;27","00;05;56;29","the"
"00;05;56;29","00;05;57;11","active"
"00;05;57;11","00;05;57;27","inference"
"00;05;57;27","00;05;58;06","and"
"00;05;58;06","00;05;58;17","active"
"00;05;58;17","00;05;58;29","is"
"00;05;59;16","00;05;59;23","in the"
"00;05;59;23","00;06;00;04","last"
"00;06;00;04","00;06;00;13","couple"
"00;06;00;13","00;06;00;17","of"
"00;06;00;17","00;06;01;10","years."
"00;06;01;11","00;06;03;02","And so"
"00;06;03;02","00;06;03;14","and we"
"00;06;03;14","00;06;03;26","trying"
"00;06;03;26","00;06;04;04","to"
"00;06;04;04","00;06;04;18","also"
"00;06;04;18","00;06;05;14","apply"
"00;06;05;14","00;06;05;23","in the"
"00;06;05;23","00;06;06;11","context"
"00;06;06;11","00;06;06;22","of"
"00;06;06;22","00;06;07;09","therapeutic"
"00;06;07;09","00;06;07;25","alliance"
"00;06;07;25","00;06;07;29","and"
"00;06;07;29","00;06;08;13","different"
"00;06;08;13","00;06;08;19","in"
"00;06;08;19","00;06;09;03","different"
"00;06;10;13","00;06;10;24","age"
"00;06;10;24","00;06;11;06","groups."
"00;06;11;06","00;06;11;17","So"
"00;06;11;17","00;06;12;01","starting"
"00;06;12;01","00;06;12;27","from"
"00;06;12;27","00;06;13;17","the"
"00;06;13;17","00;06;14;11","neonates"
"00;06;14;11","00;06;14;20","pre"
"00;06;14;20","00;06;15;03","terms"
"00;06;15;03","00;06;15;11","where"
"00;06;15;11","00;06;15;23","actually"
"00;06;15;23","00;06;16;07","we have"
"00;06;16;07","00;06;17;17","also a"
"00;06;17;17","00;06;18;04","big"
"00;06;18;04","00;06;18;14","choir,"
"00;06;18;14","00;06;18;23","quite"
"00;06;18;23","00;06;18;25","a"
"00;06;18;25","00;06;19;04","strong"
"00;06;19;04","00;06;19;23","background"
"00;06;19;23","00;06;20;08","and I"
"00;06;20;08","00;06;20;16","need"
"00;06;20;16","00;06;21;09","to"
"00;06;21;24","00;06;22;23","order"
"00;06;23;01","00;06;23;19","persistent"
"00;06;23;19","00;06;24;01","physical"
"00;06;24;01","00;06;24;18","symptoms"
"00;06;24;18","00;06;24;25","and"
"00;06;24;25","00;06;25;06","also"
"00;06;25;06","00;06;25;17","in the"
"00;06;25;17","00;06;26;14","other"
"00;06;26;18","00;06;26;28","age"
"00;06;26;28","00;06;27;11","groups"
"00;06;27;11","00;06;27;26","so"
"00;06;27;26","00;06;28;07","that"
"00;06;28;07","00;06;29;25","as the"
"00;06;29;25","00;06;30;13","so I'm"
"00;06;30;13","00;06;30;21","just"
"00;06;30;21","00;06;31;06","divided"
"00;06;31;06","00;06;31;23","into"
"00;06;31;23","00;06;31;29","the"
"00;06;31;29","00;06;32;22","clinical part,"
"00;06;32;22","00;06;33;01","then"
"00;06;33;01","00;06;33;18","the"
"00;06;33;18","00;06;33;27","and"
"00;06;33;27","00;06;34;08","the"
"00;06;34;08","00;06;35;15","research"
"00;06;35;18","00;06;37;05","activities."
"00;06;39;06","00;06;40;05","Thank you"
"00;06;40;10","00;06;41;01","so."
"00;06;45;05","00;06;45;18","Hi,"
"00;06;45;18","00;06;45;28","I'm"
"00;06;45;28","00;06;46;22","Zoe."
"00;06;46;24","00;06;47;02","I'm"
"00;06;47;02","00;06;47;09","the"
"00;06;47;09","00;06;47;25","primary"
"00;06;47;25","00;06;48;12","author"
"00;06;48;12","00;06;48;20","on"
"00;06;48;20","00;06;48;29","this"
"00;06;48;29","00;06;49;26","paper."
"00;06;50;04","00;06;50;17","Again,"
"00;06;50;17","00;06;51;01","I am"
"00;06;51;01","00;06;52;19","a osteopath"
"00;06;52;19","00;06;53;25","and"
"00;06;54;08","00;06;54;18","this is"
"00;06;54;18","00;06;54;25","my"
"00;06;54;25","00;06;55;21","first"
