start	end	startTime	summary	headline	gist
2613790	3132674	43:33	The next four days will be about the basics of active inference. The ability to be understood by the state. The capacity for administration, the capacity for written symbols that tell what things are. This is relevant to active inference because in active inference, it is productive of what cognition you have.	Scott's book focuses on how states understand the world through written forms	Inference and the state
3132792	3224670	52:12	I do not think that we are in capacity to give standardized normalized degree or attestation that has any value. So asking you to do things, to do projects is a bit weird if we're not going to grade it. In future versions, but absolutely in future offerings, we will have these kinds of courses.	We considered making projects, but we decided not to do it	Oh, one last thing
3225570	3271326	53:45	The only way to reduce uncertainty is through active engagement. One is literally applying active inference when they do actively engage in this epistemic way. Like what you want or what you perceive will be here. So I hope that all comes through.	Please tell us what you expect out of this live chat	Active Inference and the Uncertain Future
3271508	3842946	54:31	Do active inference provide us with predictive power, potentially focusing on human or social scale issues? What does it look like? Or where would you say active inference provides us with unique explanations and predictions?	Robin: Does active inference provide us with predictive power or unique explanations	Inactive Inference and its predictive power
3843048	3956554	1:04:03	 Manufacturing Consent is from a 30s book Public Opinion by Walter Lickman that founded the whole public opinion thing. Is public opinion just like a pile of sand? Or does public opinion represent a singular integrated unit in its own respect?	I believed Manufacturing Consent was a Chomsky thing, but it is not	Noam Chomsky on Public Opinion
3956752	4010540	1:05:56	Does a pile of sand have semantics for an observer or for itself? Good question. Not really for itself. But I can put together brain and public opinion. Complex adaptive systems in an unfavorable sense.	Does a pile of sand have semantics for an observer or for itself	Does a pile of sand have semantics? For an observer or for
4011070	4429610	1:06:51	Please further contrast the terms regimes of attention and sociocultural landscapes. A landscape is a space that you can gaze at. It does not have a clear mathematical meaning it should have. If anyone has other thoughts or questions, we can consider them.	Please further contrast the terms regimes of attention and sociocultural landscapes	Cognitive Landscape and Sociocultural Landscape
4430030	4667510	1:13:50	Avel: Attraction goes very naturally with thinking about attention. So I guess it kind of entails the notion of attractors and repellers. I wonder if this is a useful kind of linguistic tool for visualizing the relationship between social cognitive landscapes and attention.	There's a couple of words that I was expecting to creep into this discussion	Attentors and Repellers in dynamical systems
4668680	4817812	1:17:48	Science build good models. Good models are competent engagement. The question of how to build a sense that is effective to information is basically the question that funded Kairos. But you would need heavy level of reform institution of science to get this process be more ergonomic, efficient, compelling and socially influential.	Science does a beautiful job of describing and building testable predictions of reality	How to Build a More Effective Science
4817866	4991390	1:20:17	Bayesian statistics qualitatively equates to the explicit provisioning of our priors and how we update those prior beliefs. Question of how to engage with extant institutions and norms and practices is a challenging and ongoing work. What I will be talking about is some things that did come up briefly today.	Bayesian statistics helps us understand how we update prior beliefs as new observations come in	Bayesian statistics and human subjective experience
4991760	5311400	1:23:11	In this section, I want to build up a nicely layered picture of what it's like to be an active inference agent in the world. I'm going to talk a little bit about folk psychology and motivated action. In the discussion session for my section, we'll have a special guest as well.	Next section looks at what it's like to be an active inference agent	Predictive Processing and Active Inference in Psychology
5313530	5548100	1:28:33	The closest proxy would be those prediction error things in the brain. Free energy and expected free energy are statistical calculations about statistical models. Whatever you put in your model is either an observable or a proposed latent hidden state. How prediction error is not always a bad thing.	Brynn asks about variational free energy and expected free energy	No variational free energy or expected free energy
5550310	5580570	1:32:30	Great. I encourage everybody to submit questions through the course website. All of the teachers will review the questions and we'll give the best answers we can. From all backgrounds, we would love to hear your voice in the discussions. See you next week.	We encourage people to submit questions through the course website	The First week
