start	end	speaker	sentiment	confidence	text
433640	436964	B	0.7500404715538025	And then the other side of that coin is what is cropped out.
437162	444088	B	0.495999813079834	And what we crop in is the part that we're paying attention to and we can't pay attention to everything.
444254	447364	B	0.7108061909675598	So it's like two sides of the same coin.
447492	457420	B	0.7229792475700378	What we pay attention to, what we include in attention in our cognitive awareness, leaves the shadow, which is what we exclude.
457920	462910	B	0.6889978647232056	And that could be like the weeds or the other ecosystem services.
463360	480016	B	0.8366997838020325	So by highlighting the meaning or one dimension of meaning or one stance on meaning, it's like a seesaw that becomes salient to the extent that something else must be deprioritized.
480208	484336	B	0.8480097055435181	So that's how we accentuate these distributions of meaning.
484528	493450	B	0.8882867693901062	And what do we get from active inference and free energy principle beyond, for example, what's provided in seeing like a state?
494540	496344	B	0.8365817666053772	I think there's a lot we could say on that.
496382	511224	B	0.8461179733276367	But one piece is we get a process theory, a real procedural approach to how different systems come to do sense making and cognition and action.
511352	535568	B	0.4856190085411072	So just describing the lay of the land or the history of forestry in Europe or any other state of affairs in the world, merely describing it may not even help us determine what's going to happen a short time later, let alone a long time later, or what might happen in a very different ecology.
535744	557848	B	0.830181896686554	Whereas if we understand the processes of sense making and decision making that different kinds of cognitive agents do, certainly humans also though states as cognitive entities, which is what seeing like a state or thinking like a state entails, we get a process based view on what otherwise might be merely descriptive.
557944	568210	B	0.6568859219551086	And along with that process based view, we gain an increased ability to make unique explanations, predictions, accounts, and so on.
570580	591032	C	0.8514240980148315	Yeah, we can also understand it in a different perspective in terms of realizing what becomes sensitized and what becomes desensitized along the process.
591086	598824	C	0.8200417160987854	So you can possibly model that using these kind of tools and understanding how that happens over time.
599022	609284	C	0.6323857307434082	I don't know how much in terms of prediction of things that were not foreseen in these descriptions, we can achieve.
609412	624172	C	0.556936502456665	In fact, you can achieve some level for sure, but that system should be decide how that delivers a very all encompassing prediction.
624316	626912	C	0.5931439995765686	In this case, I don't believe it can.
626966	627184	B	0.5664745569229126	Right.
627222	662590	C	0.6069321632385254	I don't think that's the purpose as well, but we can at least have which might not be as positive as we want, but I think we can understand how we can gain some understanding in this process of being more sensitive or less sensitive to specific primes and how these organizational principles, how powerful they become over time.
666060	673032	B	0.8855730295181274	Yeah, I'll read some comments in the chat and then Lorena or Brent feel free to just give any thoughts.
673096	676780	B	0.8394569754600525	Just upcycle club wrote hello.
676930	690320	B	0.9160832166671753	Biomimicry can enhance biosemiotics by showing us how nature solves problems and creates beauty through signs and codes and by encouraging us to apply these principles to our own creations.
692200	703972	C	0.5558115243911743	Yeah, the idea of coding is an interesting idea, but to talk about codes, I don't think that's my take.
704026	705510	C	0.8397994637489319	Right, I don't understand.
706360	714948	C	0.5268941521644592	We haven't coded any type of principles within our cognitive ability.
715044	735260	C	0.7430391907691956	But biologically speaking, however, you can understand these encodings in terms of becoming more or less sensitive over time to environmental cues as the example in terms of I use the example of forestry.
735340	736064	C	0.5664745569229126	Right.
736262	744900	C	0.7704457640647888	So in that specific case, what?
744970	752580	C	0.7624326944351196	You become more sensitive and the more you organize your life, or social life is organized around specific principles.
753240	785280	C	0.617236852645874	Then you can make sense of these relational stories instead of just leveraging one full difficult to explain notion of encoding in terms of social cognition because it will be hard to explain how the brain will be encoding these specific symbols, but they can be cashed out in the environment relationally in terms of those organizational principles.
786500	806010	C	0.7508191466331482	And then you have this idea of biomimicry like this reiterations and how that comes along to explain what this mimic or this meme will be then not so straightforward, I think.
807740	817392	B	0.5894339084625244	Well, certainly decompiling the source code of nature is somewhere between challenging and misguided or impossible.
817556	827096	B	0.8475562334060669	But that notion of a code script for biology has animated discussions of life, going back to, for example, Schrodinger's.
827128	827916	B	0.6575080752372742	What is life?
828018	831388	B	0.783736526966095	He basically says there's two aspects of living systems.
831484	845136	B	0.8562082052230835	There's their organizational capacity, their negantropic capacity, and then there's their code script, their Apyotic crystalline informational repository.
845328	855028	B	0.4908874034881592	And then another place that coding comes up a little bit less in the source code space is predictive coding.
855204	865556	B	0.6164582967758179	And that's in a way highly compatible with active inference and gives a deflationary account on how the semiotics are encoded.
865748	882290	B	0.5081678628921509	Rather than saying, well, this is what this variable in the source code means, or this is what this codes for, or here's a code switch, predictive coding is like saying we're not even going to touch the semantics of what the sign is itself.
882980	895552	B	0.8871325254440308	We're just going to hypothesize that the way that information about the sign is transferred is through this maximum information signaling approach called predictive coding.
895696	908632	B	0.6330179572105408	Because predictive coding arose out of video compression algorithms and only at the end of the 90s was found to be increasingly relevant for neural circuitry and so on.
908766	928110	B	0.5670268535614014	So it's another example of where like a process based approach ends up deflating or reframing the otherwise semantically loaded question.
929360	934370	B	0.7612059116363525	It's like switching out the question of where we're going to be with how we're going to get there.
934820	944076	B	0.6415841579437256	And instead of only focusing on the meaning of the signs first off, as if the meaning of the signs could be discussed outside of their implementation.
944268	951296	B	0.761113703250885	And then even if we could figure out what the signs were, we would then just turn around and want to know how they were transmitted.
951488	973020	B	0.8422414064407349	And so predictive coding or predictive processing in a way short circuits that or inverts it by first looking to explain how information is transmitted that could support semiotics and then in the context of biological systems we naturally have biosemiotics.
976630	983382	C	0.8101855516433716	Yeah, I would ask the question when you talk about information being transmitted right, what that actually means.
983436	998230	C	0.5075865387916565	And I think that's a very big topic and a very large discussion in terms of information theory when specifically applying that into biological systems.
998390	1011982	C	0.8062036037445068	I think there are some interesting people working on information that makes the case that Shannon has a point and he's really interested not in the semantics or in the meaning or anything else.
1012036	1015194	C	0.5512431859970093	He's kind of interested in the problem of transmission.
1015322	1034280	C	0.8682207465171814	And when you talk about transmission, it's worth to ask what is being transmitted exactly in the terms of signals, even if you're capturing specific patterns and you think that the pattern is the thing that will be transmitted in that sense.
1034810	1050300	C	0.8694955706596375	But that will be a worth asking question to understand this notion of what is actually being transmitted in that sense.
1051710	1068910	C	0.8300298452377319	This information theory is focusing on this notion of the problem of transmission and then all the concepts that come along to explain that in terms of uncertainty or noise and everything that impacts these transmissional processes.
1070790	1082582	C	0.566390335559845	And if you're saying like we're transmitting information in this sense that is breaking this semantic code apart yes it is.
1082636	1085734	C	0.7615141272544861	Because the problem is not focused on that.
1085852	1107040	C	0.64727783203125	It's that focusing on the specific correlations that we have that we call they were mentioning as information and how these correlations are an issue from the get go, from what is being picked up in one side being correlated to what comes into the other side.
1108530	1112000	C	0.6990302205085754	How do you lose or gain more information in that?
1113090	1130098	C	0.6310974359512329	But the deeper question here is how can you say that you are actually gaining or losing that information because you are defining this correlation that could be transmitted or not from the get go?
1130184	1136150	C	0.503976583480835	If you don't have that, you don't have anything being actually communicated.
1138010	1156038	C	0.8488370776176453	So with that in mind, you can explain these concepts in terms of function, and then there's a bunch of theories that navigate this sense of signaling that is specifically only functional.
1156134	1164900	C	0.7845547199249268	And then predictive coding tries to push that a little further, maybe.
1166150	1175474	C	0.7482386231422424	But then you have to explain in a deep sense how this information is being actually transmitted and processed.
1175522	1180920	C	0.518802285194397	And I don't think that is really as obvious and as clear as we think it is.
1184660	1211352	C	0.8668850064277649	Specifically when we're talking about this biological way of nature, navigating this signaling we have to talk about because the correlation, if it's defined abenishi from the beginning, then only have this kind of transmission for someone specific that can be able to understand that in the other side.
1211406	1212010	C	0.7360090017318726	Right?
1215500	1237404	B	0.6693969368934631	Well, certainly whether we're talking about a chemical pheromone that requires some type of receptor or something more ephemeral like language that requires more of a semantic reference frame, there's no receiving the message without the sender.
1237452	1240610	B	0.7176302671432495	It's like they're kind of the two sides of the phone call.
1241220	1243840	B	0.9021452069282532	I'll ask a question from the chat?
1244900	1246240	B	0.7202980518341064	Love evolve.
1246760	1254020	B	0.8283629417419434	How about cultural encoding and principles in contrast to organizational?
1255000	1260840	B	0.8590905070304871	So how do we think about cultural meaning?
1262460	1266200	B	0.8443113565444946	And is that similar or different than organizational?
1269100	1270216	C	0.9213717579841614	That's a good point.
1270318	1270632	C	0.5664745569229126	Right.
1270686	1307860	C	0.7937383651733398	I think if you take very seriously the example from the forestry is a practice, then I think it has to be organizational in that sense, the meaning navigate this organizational practice, this organizational story that impacts not only communication between agents but also how the environment will be interpreted.
1311100	1315736	C	0.8906422257423401	In this sense, it will be transmitted and repeated over time because it has a history.
1315838	1323668	C	0.624463677406311	You cannot ignore the history of these practices being pushed further and replicated through generations.
1323764	1324504	C	0.5664745569229126	Right.
1324702	1358340	C	0.8832096457481384	So the way the villages will be organized in terms of that specific practice, for instance, can be understood in a meaningful and cultural way that organizes life in virtue of some specific principles that sensitizes our agents towards specific directions.
1360600	1374290	C	0.5190094113349915	And I think I don't know if you get my point.
1375780	1407246	C	0.9225095510482788	For instance, you can talk about, if you think about archaeological findings and how archaeological descriptions of specific villages and how they navigate this mapping out these archaeological sites.
1407358	1418470	C	0.881780207157135	They usually know exactly if you have some kind of history already from these communities, how that city will be likely to be organized.
1418890	1421354	C	0.6811242699623108	First off, where is the water?
1421472	1439306	C	0.8522694110870361	And if the water is in certain directions, probably there will be certain kinds of relationships with housing and communal housings and where they're going to place their dead in relation to this kind of specific organizational principle.
1439338	1444190	C	0.6165046691894531	The water is here, so plantations will be not so far away from that.
1444340	1457300	C	0.8243635296821594	And the city organizes like the village organizes a little bit in this sense and that builds up cultural practices, at least archaeologically, can be explained as such.
1460010	1471334	B	0.8691457509994507	I thought of something similar organization being the logistical or the operational structural aspects.
1471382	1481450	B	0.8888476490974426	So those would be the roads that connect the forestry outposts or the circulatory system that connects the different organs of organization.
1482030	1489470	B	0.7314059138298035	And then the culture is a cause and a consequence of organization.
1490530	1494314	B	0.6068142652511597	Organization is the enabling conditions for culture to arise.
1494362	1499486	B	0.8733744621276855	Okay, so given this road network, what cultures arise?
1499678	1502494	B	0.908309817314148	How similar or different are they convergently?
1502542	1508210	B	0.8488699197769165	What are their practices or their narratives that are shared amongst these different outposts?
1508870	1524730	B	0.8161432147026062	Or in the bodily example, okay, given the organization of the organs, literally the organizing process or principle, then what biosemiotics can arise with glucose and insulin and glucagon?
1525070	1536410	B	0.8855194449424744	And what culturally can arise, maybe even in terms of the generative model of encultured agents as a function of organization?
1536490	1543950	B	0.7313744425773621	And then what do those encultured agents do to the extent that they can modify organization?
1544370	1575850	B	0.5391684770584106	And so these kinds of unrolling cause and consequence relationships can be hard to disentangle because there's not like a clean single starting point that can be separated out or because it unfolds historically, it's not exactly a reaction in a test tube.
1577230	1584720	B	0.8976844549179077	So how does active inference give us an entry point into thinking about this?
1586210	1597522	C	0.6967885494232178	Yeah, that's one interesting thing about active inference that you don't really need an origin point, right?
1597576	1608760	C	0.6939969062805176	You can start modeling and start understanding that at any given point and build up from that story and see how it unfolds over time.
1610250	1627354	C	0.9451861381530762	I think that's the most beautiful idea, that you define your parameters and then you see from that parameters that can be arbitrarily defined and you can navigate how things change within those parameters in the generative model, right.
1627552	1644902	C	0.8815106749534607	When you have your dynamical systems, for instance, you have your state space, they have some specific range of defining parameters that set the limits of the possible states that you're going to navigate.
1645066	1673100	C	0.8613908886909485	And if you use this notion that these two densities brings about in terms of Bayesian modeling, you can use these kinds of tools to understand how from that specific parameters update what we narrate in active inference, as if belief updating can change over time in these terms.
1675470	1678314	B	0.9690910577774048	That's a very nice point.
1678432	1704526	B	0.7909101247787476	It reminds me of Bruno Latour's Actor Network Theory, or Ant, which kind of advocates a similar approach to what you described, which is like enter anywhere open mindedly, because in an Iterated modeling or Iterated analysis setting, the first proposal or the first trace detected, we know that's not the whole picture.
1704638	1706734	B	0.729070782661438	There may not be a whole or only picture.
1706782	1731142	B	0.5333428382873535	So we need to enter and iterate and then with active inference, specifically because of the compositionality that we get within a layer, collective behavior, and then also the kind of nesting smaller things inside of bigger things, we can always build something and then we can go, oh wow, it's like there's a lot of top down influence.
1731286	1744560	B	0.8075289726257324	Maybe there's a higher order factor or slower factor or a contextual factor we should consider or oh, we were abstracting across these smaller things inside.
1745030	1750180	B	0.7731584310531616	But for a later day or if relevant, we can dive in.
1750710	1761094	B	0.7892115116119385	And so then it allows a light hold or a grasp on the proposed generative model.
1761212	1763350	B	0.6213399171829224	Obviously, it's map, not territory.
1763690	1793760	B	0.5971547365188599	But even beyond that, we always know that we can expand laterally and across scales starting from anywhere in an Iterated modeling process without our first or even 11th model being proposed as, like, the accounts of some complex cultural phenomena which we're always going to only ever have our own perspectives on.
1794690	1800094	C	0.554279088973999	Yeah, I think you don't really find that in being so all encompassing.
1800142	1803060	C	0.7869452834129333	Like you have one model that will model them all.
1804790	1809640	C	0.7611379623413086	You can navigate those models in these more instrumental terms.
1810250	1849036	C	0.7410381436347961	It raises different questions when you put things like that in terms of geontology of models and models and theories and sciences, but they can be also described as tools for describe tools for grasping and describing phenomena in a more non committal way, how much that how much that smuggles in philosophical or moral ontological problems.
1849138	1860204	C	0.8479408025741577	It is still, I think, under debate, but it is still told.
1860242	1876512	C	0.6486895680427551	You bring insights to think about specific cultural collective phenomena, which is not it's complicated because I think what I'm getting at, I'm kind of like going back and forth.
1876576	1898780	C	0.8362936973571777	But when you talk about social sciences and modeling, usually you have ways of modeling modeling agents or ways of modeling collectives and active inferences, trying to come up with a modeling in which you can understand agency and collectives within the same modeling schema.
1899520	1935708	C	0.7749308347702026	And I think specifically for these cases, if you're interested in understanding types of cultural phenomena among language users in specific contexts, you can at least partially understand or gain some insight in this agent collective relationship that is a little bit more interesting than we have found so far in the social sciences, because you can have our specific understandings of memes.
1935824	1937368	C	0.7155911326408386	But then how the agent?
1937534	1939576	C	0.6839586496353149	Where is the agency in that?
1939758	1948716	C	0.544679582118988	You lose a little bit of agency when you're trying to understand only agents.
1948818	1970240	C	0.7257134914398193	Then you don't know how that kind of scales up because active inference tries and offers these scale free modeling tools that facilitate this conversion into agents and collectives.
1971400	1983620	C	0.8722420334815979	I would be interested in asking you, actually, how do you navigate that when you talk about social phenomena in ants or termites?
1987870	1999870	C	0.7217776775360107	Because then you have very specific coding demarcations, I guess, for these social environments.
2002900	2005344	B	0.8622873425483704	Yeah, it's a great question.
2005462	2015120	B	0.6245232224464417	It's also whether it's an open wound or a dirty closet that's just shut.
2015280	2020390	B	0.6983842849731445	There's actually a lot of ambiguity and unresolved tension around.
2020760	2023828	B	0.778221845626831	Well, is the ant colony social?
2023914	2030200	B	0.8512955904006958	Are they social insects that reifies the nest mate as the individual?
2030350	2033624	B	0.8423048257827759	And then what they're doing is like when we hang out and talk.
2033822	2038200	B	0.8725565671920776	So reifying the nest mate as individual makes the colony social.
2038350	2051036	B	0.5319275259971619	But if the colony is individual, then what nest mates are doing with each other is not social any more than we would describe the liver and the kidney as having like a social single cellular interaction.
2051068	2052930	B	0.536873459815979	But we know that would be missing the point.
2054340	2065456	B	0.7720810174942017	And so there definitely is attention with some of these evolutionary lineages, like ants being monophyletically obligate usocial all.
2065558	2070704	B	0.6064066886901855	And only ants are eusocial they all live in the colonies.
2070752	2088040	B	0.619300365447998	There's no free living nest mate whereas other parts of the evolutionary tree there are life histories that do look a little bit more like social collaboration that can then dissolve.
2088800	2096590	B	0.8425877094268799	And so knowing what level of lock in makes something social.
2097600	2099240	B	0.8410573601722717	When are we socializing?
2099400	2103184	B	0.7476801872253418	And what level of lock in goes beyond social.
2103302	2131050	B	0.49004825949668884	And it kind of like makes when the blanket is so strong around the social that like for multicellularity that it's kind of losing the social feature again because if we just use social to mean the connective tissue or the kind of lubricant or the spaces between everything, then it means nothing.
2131900	2139950	B	0.742415726184845	So a real tension is what space does the social account for?
2141600	2147820	B	0.5676636099815369	And is this going to be a concept with a lot of creep looking?
2147890	2158284	B	0.809647262096405	Well, it's a social relationship between the roots of the tree and the fungus and it's a social relationship amongst the molecules in the test tube.
2158332	2161120	B	0.5773608088493347	Is that too broad of a social conception?
2162280	2170340	B	0.6613320112228394	Are there downsides or are there trade offs associated with a broader social concept?
2171080	2173476	B	0.539912223815918	Do we dilute what the social means?
2173578	2182730	B	0.7192939519882202	And then on the other side, might we exclude phenomena that could importantly be considered social?
2184060	2186856	B	0.4826206862926483	Well, that's not social, they're just talking on a train.
2187038	2188844	B	0.7438700199127197	It's like well that's the other side.
2188962	2199470	B	0.9089581966400146	If we were to have carving out encounters that we do want to include as a social and is there a true social?
2200500	2206720	B	0.8816415071487427	Does active inference help us sidestep or at least negotiate this territory?
2208260	2236040	B	0.8121402263641357	Because we could develop a generative model or an ecosystem of shared intelligence with one person and two internet of things devices and a bird and a metronome and just say we made what we made and then leave it as a second order interpretation whether that is a social setting.
2239420	2246124	C	0.8631976246833801	I mean, I think you are pointing at the granularity of those scales, right?
2246162	2259010	C	0.767845094203949	If you have a model that one to one to everything that you already have, it's probably not interesting and not informative because you cannot define those limits of what you're trying to understand.
2260260	2275030	C	0.7546784281730652	And in the other hand, when you do that, when you define those limits, if you're too narrow or you're going to leave out you're going to idealize also in a way, right, and leave out many other parts of the system that you're interested in.
2275800	2296190	C	0.6622282266616821	But if you don't do that, if you don't make this decision, if you don't make this decision when modeling anything then how you can have any access to the phenomena, right?
2296880	2306076	B	0.8658788204193115	And to connect this to the forestry so in the forestry example, the desirada was lumber.
2306268	2315888	B	0.6124134659767151	Now that may have been a very narrowly scoped desire, but it's a relevant thing to want this resource.
2316064	2333850	B	0.8400262594223022	And then industrialization science as a process professionalization those allowed the description and the handling and ultimately the kind of top down legibility and control thinking like a forestry company.
2334380	2340792	B	0.8887603282928467	Now with respect to the social sciences by analogy to forestry science.
2340936	2364544	B	0.8108727335929871	So now we're entering an era of increased legibility and control of social systems and human natural capital and attention as a resource, trust as a resource in a way is being cropped analogous to produce the content of lumber.
2364592	2366704	B	0.7372785806655884	But now there are social contents.
2366752	2374390	B	0.7012500166893005	So as the social goes from being just only simply the water we swim in.
2374840	2389304	B	0.5933186411857605	Not something that's even compared counterfactually to alternative cultural possibilities per se, but falls under the scope of the professional management.
2389352	2392776	B	0.7689746618270874	Like forestry then that's.
2392808	2417270	B	0.7896953225135803	When this discussion of, well, what's the lumber and what is the weeds that are being pruned and what ecosystem services, when we pay attention to certain parts of human social culture, and when we seek to make more of this kind of lumber, what else does that come along with?
2418600	2423510	B	0.7400991320610046	And what decisions come into play.
2425320	2428630	C	0.8404630422592163	That comes along when you see the process?
2458220	2459252	C	0.8078122138977051	Or Instagram?
2459316	2459784	C	0.5666733384132385	I don't know.
2459822	2460244	C	0.7551714777946472	Twitter?
2460292	2462860	C	0.5388986468315125	After what happened to Twitter.
2467200	2476370	C	0.7766602635383606	But yeah, in terms of attention pruning, you do have that very effectively already happening.
2477220	2483680	C	0.7624463438987732	You can see how that happens efficiently in the voting elections for instance.
2484020	2496790	C	0.522973895072937	It can be very easily manipulated and we saw what happened in elections for instance in Brazil or in the well all over.
2501720	2530000	C	0.5333187580108643	You navigate a system of attention organization that selects in only what he thinks that your interested in, in the effect of that in terms of decision making and in terms of trust, in terms of diversity of discourse, we have seen that it can be devastating.
2532980	2547940	C	0.7401021718978882	The question would be like how can you use active inference and these tools that we have to make this kind of technology a little bit more inclusive without being super, also disruptive?
2549180	2557688	C	0.7443819642066956	Is it even like a possibility?
2557864	2558844	C	0.5272911190986633	I really don't know.
2558882	2567890	C	0.6745179295539856	I think it's an ethical problem that we have when we talk about social systems and these principles of attention exclusion, leaving things out.
2576380	2578810	B	0.69578617811203	Lot to say on that.
2579820	2601532	B	0.7863490581512451	With modeling and interpolating and models, whether it's large language model type or linear regression type, it is able to interpolate to put data points within an enclosure of what has already been described.
2601676	2608050	B	0.7434679269790649	And Bayesian statistics and other types of prediction algorithms are not immune to that either.
2608420	2618070	B	0.6927134990692139	If we have some prior distribution belief, we believe it's possible for it to be between 20 and 30 degrees outside.
2619400	2629220	B	0.604961633682251	Then when we get data inside of our bounds we can converge and that actually tightens our beliefs.
2629380	2631224	B	0.5284220576286316	Not always a bad thing of course.
2631422	2639672	B	0.8140488862991333	And then outside of the scope of the possible, those data are just seen as noise and they may not even be integrated.
2639736	2659680	B	0.4897146224975586	So then that can lead to a reinforcing process, not necessarily an adaptive one either, where information that's confirmatory is used to ratchet and increase precision and then information that is not confirmatory is discarded as not useful.
2663680	2673680	C	0.5407131314277649	In this case it doesn't even enter the landscape of attention of the user.
2681330	2710970	C	0.6565595269203186	What I was thinking in relation to this idea of forestry is because we have now organizational principles that are faster and more populated with information and attention grabbing kinds of prompts.
2712670	2734990	C	0.6405932903289795	We transform the same we transform the same principle into a harder to grasp process.
2736160	2737816	C	0.7325811386108398	It becomes more complex.
2737928	2747500	C	0.5802098512649536	It becomes harder to describe the process of understanding that in terms of forestry is kind of way more grounded.
2747660	2772632	C	0.6106534004211426	When you apply that socially to this kind of environment that we're talking like internet or this highly volatile and virtual in principle environment, it becomes much harder to assess what is being pruned out or not.
2772766	2773800	C	0.48941436409950256	You just don't know.
2773870	2779252	C	0.5371094942092896	It makes it more clear that there is a process of pruning.
2779316	2782750	C	0.4918277859687805	You need to have no control of what is being taken out.
2783120	2790220	C	0.5206955075263977	You have no idea what's being left away from your perspective of attention.
2792720	2803580	B	0.6888649463653564	So to this topic of intended or unintended semantic pruning, I think this has helped me identify attention.
2803660	2820656	B	0.895144522190094	If we want to talk about the semantics or semiotics biosomiotics, whatever we want to call it, of the letter E in relationship to letter A, we're looking for an account that might convey leterness.
2820848	2824980	B	0.7347070574760437	But we're generalized above enis or anus.
2825560	2839420	B	0.4923366904258728	So in some ways we've erased or abstracted generalized away from the particulars of the sign meaning by taking a semiotic perspective.
2841440	2853680	B	0.8079571723937988	And so it's like we got into the game to have a semantic account of biological phenomena or of any phenomena for a biological entity.
2854580	2870688	B	0.6725580096244812	Yet this process in a sense distances us from the particulars that actually do grant it that meaning in the actuality.
2870864	2883070	B	0.786518394947052	Like if we walk into a sacred space and it's like oh well, that is just doing that over there and this architecture is doing this and because of the layout people must use the room this way.
2884720	2899600	B	0.5545114874839783	That's removed from the actual meaning which is the cause and consequence with the organization and culture that we discussed.
2900740	2920840	B	0.7220790982246399	But that prima fascia account doesn't generalize yet any generalization that we make so that we can talk about multiple places or multiple letters on a common accounting framework is going to remove those particularities.
2923820	2927416	B	0.5675433278083801	So it's a very challenging catch 22.
2927598	2949810	B	0.6957693099975586	Whether we want to really account for the N equals one and maybe even live and act and play and work in the N equals one versus develop something that might be satisfying and cut and dry, but it's always going to be on the sidelines with respect to what it actually means.
2952420	2954530	C	0.7412887811660767	But what do you mean?
2955140	2957680	C	0.8284955620765686	I don't understand what you're getting at.
2957750	2961776	C	0.754150390625	Is it you mean it's generalized or not generalized?
2961888	2963430	C	0.6679768562316895	I didn't get that.
2964760	2978090	B	0.7536537051200867	When we generalize, when we ask what words mean, what words mean beyond any given word, we've lost touch with what any given word means.
2980300	2984910	B	0.7616521120071411	But words are what they actually mean in a situation.
2986400	3002544	B	0.8547638654708862	So it's just in this scientific approach to meaning semiotics and semantics we have these two tensions or a tension to.
3002582	3039980	B	0.6853422522544861	Reconcile between actually giving an account of the meaningfulness of the specific thing versus taking a more scientific approach, which would be gathering a group of similar things and finding their shared attributes, which out of necessity must abstract, must crop out features that are empirically or anecdotally taken to not matter.
3040130	3044060	B	0.903902530670166	Like, we abstract whether it was a Monday or Tuesday that we did the experiment.
3044560	3049040	B	0.7019522786140442	We just combine all of our replicates together when we do the scientific analysis.
3054380	3059556	C	0.5262253880500793	You mean if you generalize the practice, you lose what you've been?
3059678	3071384	C	0.8239408731460571	If you generalize it too much, you lose everything that's meaningful to you in terms of, like you formalize it and then you have an empty semantics.
3071432	3078940	C	0.6493710875511169	You have a semantics with no meaning that can only be meaningful in terms of how you apply that in terms of specific practices.
3079100	3085856	B	0.8023704290390015	Yeah, it's like I have a framework for the formal meaning of letters within words, within sentences, within paragraphs.
3085888	3088128	B	0.6469321846961975	And then it's like, well, but now what's?
3088144	3091670	B	0.8617445826530457	Your next N equals one word that you're actually going to bring?
3093880	3101880	B	0.6049942374229431	It's not just about building some abstract scaffold for bigger and bigger boulders of meaning.
3102540	3122510	B	0.7180150151252747	At some point, through our embodied thought and action in our experience, it is going to come down into the particulars, and it doesn't immediately seem clear that simply generalizing further brings us there.
3123940	3130540	C	0.6156651973724365	Yeah, I don't really believe you can have that kind of generalization.
3130620	3140080	C	0.6598684787750244	I think we attempt to build whatever what I see that's the interesting aspect of the formal thematics.
3140160	3158772	C	0.7590973377227783	You try to build this more general understanding that just formalizes to model, but for that to be meaningful, it has to be embedded in a way of practicing it, like in a forestry practice.
3158836	3173330	C	0.864745557308197	It has to be embedded in a cultural environment in which that can be actually observed in terms of what happens when a generative model is being updated or not.
