"Start Time","End Time","Transcript"
"00;01;01;20","00;01;01;24","we'll"
"00;01;01;24","00;01;01;26","be"
"00;01;01;26","00;01;02;16","following"
"00;01;02;16","00;01;02;25","video"
"00;01;02;25","00;01;03;09","etiquette"
"00;01;03;09","00;01;03;14","for"
"00;01;03;14","00;01;04;15","livestreams."
"00;01;05;01","00;01;05;07","Head"
"00;01;05;07","00;01;05;15","over"
"00;01;05;15","00;01;05;24","to"
"00;01;05;24","00;01;06;05","active"
"00;01;06;05","00;01;06;16","inference"
"00;01;06;16","00;01;06;21","dot"
"00;01;06;21","00;01;07;08","org to"
"00;01;07;08","00;01;07;15","learn"
"00;01;07;15","00;01;07;23","more"
"00;01;07;23","00;01;08;04","about"
"00;01;08;04","00;01;08;08","the"
"00;01;08;08","00;01;08;15","live"
"00;01;08;15","00;01;08;29","streams"
"00;01;08;29","00;01;09;07","and"
"00;01;09;07","00;01;09;16","other"
"00;01;09;16","00;01;10;03","projects"
"00;01;10;03","00;01;10;08","that"
"00;01;10;08","00;01;10;14","are"
"00;01;10;14","00;01;11;00","happening"
"00;01;11;00","00;01;11;07","in"
"00;01;11;07","00;01;11;20","active"
"00;01;11;20","00;01;14;03","lab."
"00;01;14;03","00;01;14;10","We're"
"00;01;14;10","00;01;14;15","in"
"00;01;14;15","00;01;14;27","active"
"00;01;14;27","00;01;15;07","stream"
"00;01;15;07","00;01;15;15","number"
"00;01;15;15","00;01;17;12","45.2."
"00;01;17;12","00;01;17;18","It's"
"00;01;17;18","00;01;17;21","the"
"00;01;17;21","00;01;17;29","third"
"00;01;17;29","00;01;18;18","discussion"
"00;01;18;18","00;01;18;24","of"
"00;01;18;24","00;01;19;13","the paper."
"00;01;19;13","00;01;20;06","The free energy"
"00;01;20;06","00;01;20;24","principle"
"00;01;20;24","00;01;21;05","made"
"00;01;21;05","00;01;21;23","simpler"
"00;01;21;23","00;01;22;01","but"
"00;01;22;01","00;01;23;22","not too simple."
"00;01;23;22","00;01;24;04","The first"
"00;01;24;04","00;01;24;17","author"
"00;01;24;17","00;01;24;24","has"
"00;01;24;24","00;01;25;04","joined."
"00;01;25;04","00;01;25;12","So"
"00;01;25;12","00;01;25;21","thank you"
"00;01;25;21","00;01;25;28","very"
"00;01;25;28","00;01;26;08","much"
"00;01;26;08","00;01;26;16","for"
"00;01;26;16","00;01;27;05","that."
"00;01;27;12","00;01;27;28","And"
"00;01;27;28","00;01;28;03","we're"
"00;01;28;03","00;01;28;10","going"
"00;01;28;10","00;01;29;13","to be"
"00;01;29;24","00;01;30;20","discussing"
"00;01;30;20","00;01;30;24","the"
"00;01;30;24","00;01;31;10","paper"
"00;01;31;10","00;01;31;25","and"
"00;01;31;25","00;01;32;06","related"
"00;01;32;06","00;01;32;26","topics."
"00;01;32;26","00;01;33;04","So"
"00;01;33;04","00;01;33;11","if you're"
"00;01;33;11","00;01;33;22","watching"
"00;01;33;22","00;01;34;19","live,"
"00;01;34;19","00;01;34;26","feel"
"00;01;34;26","00;01;35;04","free"
"00;01;35;04","00;01;35;15","to"
"00;01;35;15","00;01;35;27","write"
"00;01;35;27","00;01;36;16","questions"
"00;01;36;16","00;01;36;24","and"
"00;01;36;24","00;01;37;09","comments"
"00;01;37;09","00;01;37;18","in the"
"00;01;37;18","00;01;37;25","live"
"00;01;37;25","00;01;38;15","chat"
"00;01;38;17","00;01;38;26","and"
"00;01;38;26","00;01;39;01","we'll"
"00;01;39;01","00;01;39;12","try to"
"00;01;39;12","00;01;39;24","address"
"00;01;39;24","00;01;40;03","it if"
"00;01;40;03","00;01;40;07","it's"
"00;01;40;07","00;01;40;21","within"
"00;01;40;21","00;01;40;25","the"
"00;01;40;25","00;01;41;05","regime"
"00;01;41;05","00;01;41;08","of"
"00;01;41;08","00;01;42;07","attention."
"00;01;42;15","00;01;43;02","Otherwise,"
"00;01;43;02","00;01;43;06","we'll"
"00;01;43;06","00;01;43;14","just"
"00;01;43;14","00;01;44;01","briefly"
"00;01;44;01","00;01;44;15","say"
"00;01;44;15","00;01;45;10","hello"
"00;01;45;10","00;01;45;16","and"
"00;01;45;16","00;01;46;06","then"
"00;01;46;12","00;01;46;22","dove"
"00;01;46;22","00;01;47;12","in to"
"00;01;47;12","00;01;47;18","any"
"00;01;47;18","00;01;47;28","number"
"00;01;47;28","00;01;49;12","of places."
"00;01;49;12","00;01;49;21","So"
"00;01;49;21","00;01;49;27","just"
"00;01;49;27","00;01;50;00","to"
"00;01;50;00","00;01;50;09","begin,"
"00;01;50;09","00;01;51;00","we can say"
"00;01;51;00","00;01;51;15","hi"
"00;01;51;15","00;01;51;29","and"
"00;01;51;29","00;01;52;09","we can"
"00;01;52;09","00;01;52;19","just"
"00;01;52;19","00;01;53;02","mention"
"00;01;53;02","00;01;53;17","something"
"00;01;53;17","00;01;53;28","we're"
"00;01;53;28","00;01;54;09","excited"
"00;01;54;09","00;01;55;01","about"
"00;01;55;01","00;01;55;10","or"
"00;01;55;10","00;01;55;22","something"
"00;01;55;22","00;01;56;21","we liked"
"00;01;56;21","00;01;56;25","or"
"00;01;56;25","00;01;57;21","remembered,"
"00;01;57;21","00;01;57;28","or"
"00;01;57;28","00;01;58;08","something"
"00;01;58;08","00;01;58;11","that"
"00;01;58;11","00;01;58;14","we"
"00;01;58;14","00;01;58;20","might"
"00;01;58;20","00;01;58;25","want"
"00;01;58;25","00;01;59;04","to"
"00;01;59;04","00;01;59;17","resolve"
"00;01;59;17","00;01;59;25","by the"
"00;01;59;25","00;02;00;04","end of"
"00;02;00;04","00;02;00;05","the"
"00;02;00;05","00;02;00;22","discussion."
"00;02;01;27","00;02;02;16","So I'm"
"00;02;02;16","00;02;03;02","Daniel."
"00;02;03;02","00;02;03;10","I'm a"
"00;02;03;10","00;02;04;04","researcher"
"00;02;04;04","00;02;04;09","in"
"00;02;04;09","00;02;05;06","California,"
"00;02;05;06","00;02;05;20","and"
"00;02;05;20","00;02;06;06","I think"
"00;02;06;06","00;02;06;10","there"
"00;02;06;10","00;02;06;13","was"
"00;02;06;13","00;02;06;21","one"
"00;02;06;21","00;02;07;10","question"
"00;02;07;10","00;02;07;18","that was"
"00;02;07;18","00;02;08;02","submitted"
"00;02;08;02","00;02;08;10","by"
"00;02;08;10","00;02;09;03","Brock"
"00;02;09;03","00;02;09;20","that I"
"00;02;09;20","00;02;09;27","would"
"00;02;09;27","00;02;10;04","very"
"00;02;10;04","00;02;10;14","much"
"00;02;10;14","00;02;10;22","like"
"00;02;10;22","00;02;11;09","to get"
"00;02;11;09","00;02;11;22","into"
"00;02;11;22","00;02;12;00","and"
"00;02;12;00","00;02;12;11","also"
"00;02;12;11","00;02;13;03","understand"
"00;02;13;03","00;02;14;02","the role"
"00;02;14;02","00;02;14;07","of"
"00;02;14;07","00;02;15;07","mass"
"00;02;15;07","00;02;15;16","and"
"00;02;15;16","00;02;16;03","inertia"
"00;02;16;03","00;02;16;07","for"
"00;02;16;07","00;02;16;14","some"
"00;02;16;14","00;02;16;16","of"
"00;02;16;16","00;02;16;21","these"
"00;02;16;21","00;02;17;14","statistical"
"00;02;17;14","00;02;18;21","distributions."
"00;02;18;21","00;02;19;08","But"
"00;02;22;13","00;02;22;23","hi,"
"00;02;22;23","00;02;22;29","I'm"
"00;02;22;29","00;02;23;12","Bleu."
"00;02;23;12","00;02;23;19","I'm a"
"00;02;23;19","00;02;24;10","researcher"
"00;02;24;10","00;02;25;02","in New"
"00;02;25;02","00;02;26;04","Mexico"
"00;02;26;04","00;02;27;02","and"
"00;02;27;02","00;02;28;02","I have"
"00;02;28;07","00;02;28;20","probably"
"00;02;28;20","00;02;29;10","100"
"00;02;29;10","00;02;29;29","million"
"00;02;29;29","00;02;31;03","questions,"
"00;02;31;03","00;02;31;27","but"
"00;02;31;27","00;02;32;07","one"
"00;02;32;07","00;02;32;16","one"
"00;02;32;16","00;02;32;22","that's"
"00;02;32;22","00;02;32;26","been"
"00;02;32;26","00;02;33;09","bugging"
"00;02;33;09","00;02;33;19","a long"
"00;02;33;19","00;02;34;00","time"
"00;02;34;00","00;02;34;28","about"
"00;02;34;28","00;02;35;14","internal"
"00;02;35;14","00;02;35;29","states"
"00;02;35;29","00;02;36;11","and"
"00;02;36;11","00;02;36;24","sensory"
"00;02;36;24","00;02;37;23","states"
"00;02;37;23","00;02;38;09","and"
"00;02;38;09","00;02;39;17","the influence,"
"00;02;39;24","00;02;40;03","whether"
"00;02;40;03","00;02;40;10","it's"
"00;02;40;10","00;02;41;02","reciprocal"
"00;02;41;02","00;02;41;08","or"
"00;02;41;08","00;02;41;21","not."
"00;02;41;22","00;02;43;27","So."
"00;02;45;05","00;02;45;22","Okay."
"00;02;45;22","00;02;45;28","And"
"00;02;45;28","00;02;46;09","Karl,"
"00;02;46;09","00;02;46;21","anything"
"00;02;46;21","00;02;46;25","you'd"
"00;02;46;25","00;02;47;01","like"
"00;02;47;01","00;02;47;11","to"
"00;02;47;11","00;02;47;23","begin"
"00;02;47;23","00;02;48;05","with"
"00;02;48;05","00;02;48;15","or"
"00;02;48;15","00;02;48;21","lead"
"00;02;48;21","00;02;51;03","off?"
"00;02;51;27","00;02;52;01","Well,"
"00;02;52;01","00;02;52;07","I'm"
"00;02;52;07","00;02;53;10","Karl."
"00;02;53;25","00;02;54;15","And"
"00;02;55;08","00;02;55;26","of the"
"00;02;55;26","00;02;56;04","free"
"00;02;56;04","00;02;56;13","energy"
"00;02;56;13","00;02;56;26","principle,"
"00;02;56;26","00;02;57;00","this"
"00;02;57;00","00;02;57;14","particular"
"00;02;57;14","00;02;58;04","one,"
"00;02;58;04","00;02;58;14","I have"
"00;02;58;14","00;02;58;20","a bit"
"00;02;58;20","00;02;58;25","of a"
"00;02;58;25","00;02;59;08","focus"
"00;02;59;08","00;02;59;13","on"
"00;02;59;13","00;03;00;15","curiosity."
"00;03;00;15","00;03;00;24","I'm"
"00;03;00;24","00;03;01;07","curious"
"00;03;01;07","00;03;01;15","to know"
"00;03;01;15","00;03;01;20","what"
"00;03;01;20","00;03;01;27","you're"
"00;03;01;27","00;03;02;10","curious"
"00;03;02;10","00;03;02;20","about."
"00;03;02;20","00;03;02;24","So"
"00;03;02;24","00;03;03;03","I was just"
"00;03;03;03","00;03;03;06","to"
"00;03;03;06","00;03;03;24","remember"
"00;03;03;24","00;03;04;00","this"
"00;03;04;00","00;03;05;03","question"
"00;03;05;03","00;03;05;08","and"
"00;03;05;08","00;03;05;19","how I"
"00;03;05;19","00;03;06;05","would"
"00;03;06;11","00;03;06;17","how"
"00;03;06;17","00;03;07;00","and"
"00;03;07;02","00;03;07;16","how I"
"00;03;07;16","00;03;07;20","would"
"00;03;07;20","00;03;08;01","provide"
"00;03;08;01","00;03;08;02","a"
"00;03;08;02","00;03;08;09","clear"
"00;03;08;09","00;03;08;16","answer"
"00;03;08;16","00;03;08;27","to it."
"00;03;10;00","00;03;10;05","That's"
"00;03;10;05","00;03;10;11","what I"
"00;03;10;11","00;03;10;23","focus"
"00;03;10;23","00;03;11;00","on,"
"00;03;11;00","00;03;11;12","answering"
"00;03;11;12","00;03;11;15","the"
"00;03;11;15","00;03;12;19","questions."
"00;03;13;20","00;03;14;13","Let's"
"00;03;14;13","00;03;14;22","start"
"00;03;14;22","00;03;14;26","with a"
"00;03;14;26","00;03;15;07","question"
"00;03;15;07","00;03;15;13","about"
"00;03;15;13","00;03;16;06","curiosity"
"00;03;16;06","00;03;16;11","and"
"00;03;16;11","00;03;16;16","then"
"00;03;16;16","00;03;16;27","blue."
"00;03;16;27","00;03;17;02","You"
"00;03;17;02","00;03;17;18","can ask"
"00;03;17;18","00;03;17;21","the"
"00;03;17;21","00;03;18;01","question"
"00;03;18;01","00;03;18;23","you had"
"00;03;18;24","00;03;19;03","Where"
"00;03;19;03","00;03;19;07","is"
"00;03;19;07","00;03;20;13","curiosity?"
"00;03;20;13","00;03;20;22","In"
"00;03;20;22","00;03;21;10","these"
"00;03;21;10","00;03;21;24","curious"
"00;03;21;24","00;03;23;00","particles?"
"00;03;24;01","00;03;24;26","They"
"00;03;24;26","00;03;26;01","are"
"00;03;26;13","00;03;27;28","technically"
"00;03;28;04","00;03;28;10","an"
"00;03;28;10","00;03;28;25","expression"
"00;03;28;25","00;03;28;28","of"
"00;03;28;28","00;03;30;07","curiosity"
"00;03;30;07","00;03;30;18","is an"
"00;03;30;18","00;03;31;14","expression"
"00;03;31;14","00;03;32;16","of the"
"00;03;32;16","00;03;33;11","imperative"
"00;03;33;11","00;03;33;17","to"
"00;03;33;17","00;03;34;05","select"
"00;03;34;05","00;03;34;20","those"
"00;03;34;20","00;03;35;04","courses"
"00;03;35;04","00;03;35;08","of"
"00;03;35;08","00;03;36;01","action"
"00;03;36;01","00;03;36;07","or"
"00;03;36;07","00;03;37;17","policies"
"00;03;37;17","00;03;38;07","that"
"00;03;38;19","00;03;39;04","yield"
"00;03;39;04","00;03;39;06","the"
"00;03;39;06","00;03;39;22","greatest"
"00;03;39;22","00;03;40;13","information"
"00;03;40;13","00;03;41;05","gain."
"00;03;41;11","00;03;41;24","And"
"00;03;41;24","00;03;42;08","they"
"00;03;42;08","00;03;43;01","are"
"00;03;43;02","00;03;43;18","properties"
"00;03;43;18","00;03;43;22","of"
"00;03;43;22","00;03;44;05","certain"
"00;03;44;05","00;03;44;23","particles,"
"00;03;44;23","00;03;44;27","not"
"00;03;44;27","00;03;45;02","all"
"00;03;45;02","00;03;45;21","particles,"
"00;03;45;21","00;03;45;27","but"
"00;03;45;27","00;03;46;09","certain"
"00;03;46;09","00;03;47;04","particles."
"00;03;47;04","00;03;47;08","And"
"00;03;47;08","00;03;48;18","interestingly,"
"00;03;49;07","00;03;50;20","the kinds"
"00;03;50;20","00;03;50;22","of"
"00;03;50;22","00;03;51;24","particles"
"00;03;51;24","00;03;52;17","that"
"00;03;52;17","00;03;53;21","conform"
"00;03;53;21","00;03;53;27","or"
"00;03;53;27","00;03;54;04","look"
"00;03;54;04","00;03;54;26","as if"
"00;03;54;26","00;03;55;06","they"
"00;03;55;06","00;03;56;00","are"
"00;03;56;17","00;03;57;05","behaving"
"00;03;57;05","00;03;57;08","in"
"00;03;57;08","00;03;58;02","a way"
"00;03;58;02","00;03;58;22","to"
"00;03;58;22","00;03;59;10","maximize"
"00;03;59;10","00;03;59;15","their"
"00;03;59;15","00;04;00;06","information,"
"00;04;00;06","00;04;00;15","gain"
"00;04;00;15","00;04;00;21","or"
"00;04;00;21","00;04;01;06","minimize"
"00;04;01;06","00;04;01;11","their"
"00;04;01;11","00;04;02;04","uncertainty"
"00;04;02;04","00;04;02;14","about"
"00;04;02;14","00;04;02;24","it."
"00;04;02;28","00;04;03;12","States"
"00;04;03;12","00;04;03;16","that"
"00;04;03;16","00;04;04;04","external"
"00;04;04;04","00;04;04;08","to"
"00;04;04;08","00;04;05;17","the mark"
"00;04;05;17","00;04;05;21","of"
"00;04;05;21","00;04;06;21","blanket"
"00;04;06;21","00;04;07;22","are those"
"00;04;07;22","00;04;07;29","that"
"00;04;07;29","00;04;08;05","show"
"00;04;08;05","00;04;08;09","very"
"00;04;08;09","00;04;08;26","precise"
"00;04;08;26","00;04;10;22","dynamics,"
"00;04;10;22","00;04;11;07","usually"
"00;04;11;07","00;04;12;05","associated"
"00;04;12;05","00;04;13;02","with"
"00;04;13;02","00;04;13;17","larger"
"00;04;13;17","00;04;14;05","particles,"
"00;04;14;05","00;04;14;12","things"
"00;04;14;12","00;04;14;17","like"
"00;04;14;17","00;04;14;23","you"
"00;04;14;23","00;04;15;18","and me."
"00;04;15;22","00;04;16;14","So"
"00;04;16;19","00;04;17;06","if"
"00;04;17;06","00;04;17;19","you"
"00;04;17;19","00;04;18;02","work"
"00;04;18;02","00;04;18;27","through"
"00;04;18;27","00;04;19;25","the physics"
"00;04;19;25","00;04;20;14","and"
"00;04;20;14","00;04;21;11","the"
"00;04;21;15","00;04;23;03","dynamics"
"00;04;23;03","00;04;23;23","that"
"00;04;23;23","00;04;25;18","particles"
"00;04;25;18","00;04;26;08","who"
"00;04;26;08","00;04;26;27","preserve"
"00;04;26;27","00;04;27;02","that"
"00;04;27;02","00;04;27;11","mark"
"00;04;27;11","00;04;27;16","of"
"00;04;27;16","00;04;28;17","blanket"
"00;04;28;17","00;04;29;07","have"
"00;04;29;07","00;04;29;19","and"
"00;04;29;19","00;04;30;00","make"
"00;04;30;00","00;04;30;03","the"
"00;04;30;03","00;04;31;10","further"
"00;04;31;10","00;04;32;02","assumption"
"00;04;32;02","00;04;32;06","that"
"00;04;32;06","00;04;32;10","you're"
"00;04;32;10","00;04;32;18","looking"
"00;04;32;18","00;04;32;21","at"
"00;04;32;21","00;04;32;23","a"
"00;04;32;23","00;04;33;29","large"
"00;04;33;29","00;04;34;17","classical"
"00;04;34;17","00;04;34;26","like"
"00;04;34;26","00;04;35;14","particle"
"00;04;35;14","00;04;35;19","that"
"00;04;35;19","00;04;36;08","conforms"
"00;04;36;08","00;04;36;22","to"
"00;04;36;22","00;04;37;05","classical"
"00;04;37;05","00;04;38;13","mechanics,"
"00;04;38;13","00;04;38;22","then"
"00;04;38;22","00;04;38;26","you"
"00;04;38;26","00;04;39;01","can"
"00;04;39;01","00;04;39;22","demonstrate"
"00;04;39;22","00;04;40;08","that"
"00;04;40;10","00;04;40;21","the"
"00;04;42;08","00;04;42;29","active"
"00;04;42;29","00;04;43;21","states,"
"00;04;43;21","00;04;43;26","the"
"00;04;43;26","00;04;44;03","way"
"00;04;44;03","00;04;44;17","that"
"00;04;44;17","00;04;44;25","it"
"00;04;44;25","00;04;45;06","acts"
"00;04;45;06","00;04;45;17","upon"
"00;04;45;17","00;04;45;20","the"
"00;04;45;20","00;04;47;12","environment,"
"00;04;47;26","00;04;48;03","are"
"00;04;48;03","00;04;48;07","the"
"00;04;48;07","00;04;49;01","product"
"00;04;49;01","00;04;50;04","of"
"00;04;50;04","00;04;50;21","beliefs"
"00;04;50;21","00;04;51;02","about"
"00;04;51;02","00;04;52;03","action"
"00;04;52;03","00;04;52;11","that"
"00;04;52;11","00;04;52;26","were"
"00;04;52;26","00;04;53;03","that"
"00;04;53;03","00;04;54;01","rendered"
"00;04;54;01","00;04;54;19","the"
"00;04;54;19","00;04;55;01","most"
"00;04;55;01","00;04;55;16","likely"
"00;04;55;16","00;04;56;05","actions,"
"00;04;56;05","00;04;56;16","those"
"00;04;56;16","00;04;56;20","that"
"00;04;56;20","00;04;57;10","maximize"
"00;04;57;10","00;04;57;27","information"
"00;04;57;27","00;04;58;17","gain."
"00;04;58;28","00;04;59;02","So"
"00;04;59;02","00;04;59;16","that's"
"00;04;59;21","00;05;00;11","that's"
"00;05;02;02","00;05;02;06","a"
"00;05;02;06","00;05;02;17","technical"
"00;05;02;17","00;05;03;14","answer"
"00;05;03;29","00;05;04;06","for"
"00;05;04;06","00;05;04;14","me."
"00;05;04;14","00;05;05;09","Mathematically,"
"00;05;05;09","00;05;05;17","this"
"00;05;05;17","00;05;05;21","all"
"00;05;05;21","00;05;06;00","fairly"
"00;05;06;00","00;05;06;19","straightforward,"
"00;05;06;19","00;05;06;29","but I"
"00;05;06;29","00;05;07;08","imagine"
"00;05;07;08","00;05;07;11","it"
"00;05;07;11","00;05;07;16","might"
"00;05;07;16","00;05;07;20","be"
"00;05;07;20","00;05;07;26","a bit"
"00;05;07;26","00;05;08;15","mysterious"
"00;05;08;15","00;05;08;29","for"
"00;05;10;06","00;05;10;20","if you don't"
"00;05;10;20","00;05;10;25","know"
"00;05;10;25","00;05;10;28","the"
"00;05;10;28","00;05;11;10","underlying"
"00;05;11;10","00;05;13;20","math."
"00;05;13;26","00;05;14;19","Okay,"
"00;05;14;19","00;05;14;29","great"
"00;05;14;29","00;05;15;07","start"
"00;05;15;07","00;05;15;26","so"
"00;05;15;26","00;05;16;10","blue"
"00;05;16;10","00;05;16;14","to"
"00;05;16;14","00;05;18;10","your question."
"00;05;19;01","00;05;19;29","So"
"00;05;19;29","00;05;20;09","this is"
"00;05;20;09","00;05;20;18","something"
"00;05;20;18","00;05;20;21","that"
"00;05;20;21","00;05;20;26","I've"
"00;05;20;26","00;05;21;04","heard"
"00;05;21;04","00;05;21;16","many"
"00;05;21;16","00;05;21;28","times"
"00;05;21;28","00;05;22;11","before."
"00;05;22;11","00;05;22;22","But"
"00;05;22;22","00;05;23;16","but"
"00;05;23;16","00;05;23;23","since"
"00;05;23;23","00;05;24;05","I have"
"00;05;24;05","00;05;24;08","the"
"00;05;24;08","00;05;24;24","opportunity"
"00;05;24;24","00;05;24;29","to"
"00;05;24;29","00;05;25;14","interrogate"
"00;05;25;14","00;05;25;17","you"
"00;05;25;17","00;05;25;26","about it"
"00;05;25;26","00;05;26;02","now,"
"00;05;26;02","00;05;26;22","I think"
"00;05;26;22","00;05;26;25","it's"
"00;05;26;25","00;05;28;03","a good chance."
"00;05;28;09","00;05;29;06","So"
"00;05;29;07","00;05;29;24","here"
"00;05;29;24","00;05;31;06","it says"
"00;05;32;16","00;05;33;09","Particular"
"00;05;33;09","00;05;34;07","partitions"
"00;05;34;07","00;05;34;18","can be"
"00;05;34;18","00;05;35;05","defined"
"00;05;35;05","00;05;35;11","in"
"00;05;35;11","00;05;35;21","terms"
"00;05;35;21","00;05;35;24","of"
"00;05;35;24","00;05;36;08","sparse"
"00;05;36;08","00;05;37;04","coupling."
"00;05;37;04","00;05;37;18","Perhaps"
"00;05;37;18","00;05;37;21","the"
"00;05;37;21","00;05;38;06","simplest"
"00;05;38;06","00;05;38;26","definition"
"00;05;38;26","00;05;39;01","that"
"00;05;39;01","00;05;39;18","guarantees"
"00;05;39;18","00;05;39;20","a"
"00;05;39;20","00;05;40;02","markov"
"00;05;40;02","00;05;40;17","blanket"
"00;05;40;17","00;05;41;01","is as"
"00;05;41;01","00;05;41;28","follows"
"00;05;41;28","00;05;42;14","External"
"00;05;42;14","00;05;42;29","states"
"00;05;42;29","00;05;43;10","only"
"00;05;43;10","00;05;43;25","influence"
"00;05;43;25","00;05;44;09","sensory"
"00;05;44;09","00;05;44;22","states,"
"00;05;44;22","00;05;45;00","and"
"00;05;45;00","00;05;45;16","internal"
"00;05;45;16","00;05;46;03","states"
"00;05;46;03","00;05;46;15","only"
"00;05;46;15","00;05;47;03","influence"
"00;05;47;03","00;05;47;17","active"
"00;05;47;17","00;05;48;14","states."
"00;05;48;20","00;05;49;02","And"
"00;05;49;02","00;05;49;12","I find"
"00;05;49;12","00;05;49;19","this"
"00;05;49;19","00;05;50;05","troubling,"
"00;05;50;05","00;05;50;16","and I"
"00;05;50;16","00;05;50;25","found it"
"00;05;50;25","00;05;51;23","troubling"
"00;05;51;26","00;05;52;08","often"
"00;05;52;08","00;05;53;05","in the past"
"00;05;53;05","00;05;53;16","because"
"00;05;53;16","00;05;54;01","I feel"
"00;05;54;01","00;05;54;15","like"
"00;05;54;19","00;05;55;06","internal"
"00;05;55;06","00;05;56;09","states"
"00;05;56;09","00;05;57;12","influence"
"00;05;57;12","00;05;57;29","sensory"
"00;05;57;29","00;05;58;24","states."
"00;05;58;27","00;05;59;07","Like"
"00;05;59;07","00;05;59;22","especially"
"00;05;59;22","00;05;59;26","in the"
"00;05;59;26","00;06;00;14","circumstance"
"00;06;00;14","00;06;00;17","where"
"00;06;00;17","00;06;00;26","someone"
"00;06;00;26","00;06;01;05","takes"
"00;06;01;05","00;06;02;06","LSD,"
"00;06;02;06","00;06;02;29","your sensory"
"00;06;02;29","00;06;03;16","states"
"00;06;03;16","00;06;03;23","are"
"00;06;03;23","00;06;04;11","totally"
"00;06;04;11","00;06;04;26","then"
"00;06;04;26","00;06;05;18","influenced"
"00;06;05;18","00;06;06;03","by"
"00;06;06;03","00;06;06;19","your"
"00;06;06;19","00;06;07;25","internal"
"00;06;07;25","00;06;08;14","like"
"00;06;08;14","00;06;08;24","state"
"00;06;08;24","00;06;08;27","of"
"00;06;08;27","00;06;09;03","what's"
"00;06;09;03","00;06;09;10","going"
"00;06;09;10","00;06;09;16","on."
"00;06;10;23","00;06;11;04","Like,"
"00;06;11;04","00;06;11;11","is"
"00;06;11;11","00;06;11;15","this"
"00;06;11;15","00;06;11;19","like"
"00;06;11;19","00;06;12;00","poking"
"00;06;12;00","00;06;12;12","holes"
"00;06;12;12","00;06;12;18","in the"
"00;06;12;18","00;06;12;29","Markoff"
"00;06;12;29","00;06;13;16","blanket"
"00;06;13;16","00;06;14;14","or"
"00;06;14;14","00;06;14;20","what"
"00;06;14;20","00;06;14;24","is"
"00;06;14;24","00;06;15;12","happening"
"00;06;15;12","00;06;16;13","when"
"00;06;16;25","00;06;17;17","the internal"
"00;06;17;17","00;06;17;25","states,"
"00;06;17;25","00;06;18;01","I"
"00;06;18;01","00;06;18;16","feel,"
"00;06;18;16","00;06;19;02","have"
"00;06;19;02","00;06;19;14","a great"
"00;06;19;14","00;06;19;27","ability"
"00;06;19;27","00;06;20;01","to"
