start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
38948	39086	7	A	0.99997	3	73	you
39108	39246	7	A	0.99995	4	74	have
39268	39790	7	A	0.99996	5	75	any
39940	40542	7	A	0.99996	6	76	questions,
40676	40974	7	A	0.99992	7	77	please
41012	41214	7	A	0.73295	8	78	feel
41252	41454	7	A	1.0	9	79	free
41492	41646	7	A	1.0	10	80	to
41668	41806	7	A	0.99997	11	81	add
41828	42014	7	A	0.99997	12	82	them
42052	42158	7	A	0.99995	13	83	in
42164	42286	7	A	1.0	14	84	the
42308	42506	7	A	1.0	15	85	live
42548	42846	7	A	0.99996	16	86	chat
42878	43074	7	A	0.99999	17	87	or
43112	43454	7	A	0.99961	18	88	submit
43502	43666	7	A	1.0	19	89	to
43688	43826	7	A	1.0	20	90	the
43848	44178	7	A	0.99987	21	91	course
44264	44910	7	A	0.99965	22	92	syllabus.
44990	45186	8	A	1.0	1	93	And
45208	45586	8	A	0.99994	2	94	also
45688	45858	8	A	1.0	3	95	at
45864	45986	8	A	0.71	4	96	the
46008	46194	8	A	0.99989	5	97	end,
46232	46542	8	A	0.97267	6	98	we'll
46606	46786	8	A	0.99998	7	99	talk
46808	47090	8	A	0.99201	8	100	about
47160	47394	8	A	0.99999	9	101	how
47432	47646	8	A	0.99918	10	102	we're
47678	47874	8	A	0.99989	11	103	going
47912	48402	8	A	1.0	12	104	to
48536	49134	8	A	0.90183	13	105	conclude
49182	49490	8	A	0.99999	14	106	this
49560	49986	8	A	0.99994	15	107	course.
50088	50306	9	A	0.99656	1	108	So
50328	50514	9	A	0.58401	2	109	with
50552	50946	9	A	0.99969	3	110	that,
51048	51266	9	A	0.99998	4	111	thank
51288	51474	9	A	0.99968	5	112	you
51512	51666	9	A	1.0	6	113	to
51688	51874	9	A	0.98204	7	114	you,
51912	52690	9	A	0.20346	8	115	Avel.
54410	55110	10	B	0.97	1	116	Hello.
55260	55622	11	B	0.76033	1	117	So,
55676	55846	11	B	0.99978	2	118	do
55868	55958	11	B	0.99957	3	119	you
55964	56134	11	B	0.99999	4	120	see
56172	56374	11	B	0.93	5	121	the
56412	56882	11	B	0.99946	6	122	slides
56946	57346	11	B	0.9999	7	123	correctly?
57378	57622	12	B	0.78941	1	124	Everything
57676	57894	12	B	0.99965	2	125	is
57932	58520	12	B	0.99973	3	126	fine.
62250	62566	13	B	1.0	1	127	I
62588	62918	13	B	0.53855	2	128	will
63004	63398	13	B	0.9997	3	129	take
63484	63922	13	B	0.15339	4	130	Cyland
63986	64166	13	B	0.99678	5	131	as
64188	64326	13	B	0.9	6	132	a
64348	64920	13	B	0.64	7	133	yes.
66490	67250	14	B	0.99235	1	134	So
67420	67706	14	B	0.75	2	135	the
67728	67958	14	B	0.99643	3	136	role
67974	68058	14	B	1.0	4	137	of
68064	68234	14	B	0.997	5	138	this
68272	68566	14	B	0.9998	6	139	session
68598	68746	14	B	0.99997	7	140	is
68768	69194	14	B	0.99968	8	141	basically
69312	69930	14	B	0.73	9	142	to
70080	70346	14	B	0.99999	10	143	show
70368	70602	14	B	0.96069	11	144	you
70656	70922	14	B	1.0	12	145	the
70976	71574	14	B	0.69466	13	146	inspiring
71622	72102	14	B	0.99919	14	147	intuition
72166	72490	14	B	0.88535	15	148	behind
72560	72794	14	B	1.0	16	149	the
72832	73238	14	B	0.40885	17	150	Evolve
73254	73530	14	B	0.72775	18	151	course
73600	73882	14	B	0.93	19	152	and
73936	74586	14	B	1.0	20	153	to
74768	75162	14	B	0.99997	21	154	show
75216	75434	14	B	0.99999	22	155	very
75472	76118	14	B	0.98559	23	156	concretely
76214	76618	14	B	0.99759	24	157	well,
76704	76954	14	B	0.96282	25	158	very
76992	77526	14	B	0.99354	26	159	abstractly,
77558	77754	14	B	0.99979	27	160	but
77792	77898	14	B	0.99607	28	161	in
77904	78074	14	B	0.91559	29	162	my
78112	78314	14	B	0.9984	30	163	mind,
78352	79250	14	B	0.92528	31	164	concretely
79430	79726	14	B	0.88387	32	165	why
79748	79934	14	B	0.9	33	166	the
79972	80270	14	B	0.9998	34	167	specific
80340	80954	14	B	0.99871	35	168	formalism
81002	81214	14	B	1.0	36	169	of
81252	81498	14	B	0.99152	37	170	active
81514	81994	14	B	0.71858	38	171	inference
82042	82302	14	B	1.0	39	172	and
82356	82622	14	B	0.99889	40	173	social
82676	83658	14	B	0.98026	41	174	constraints
83834	84174	14	B	0.99963	42	175	is
84212	84634	14	B	0.95815	43	176	relevant
84682	84846	14	B	1.0	44	177	to
84868	85102	14	B	0.99967	45	178	understand
85156	85374	14	B	1.0	46	179	the
85412	85662	14	B	0.99998	47	180	human
85716	86154	14	B	0.98867	48	181	species
86202	86558	14	B	1.0	49	182	and
86644	87182	14	B	1.0	50	183	the
87316	87674	14	B	0.8847	51	184	cultural
87722	88202	14	B	0.99209	52	185	evolution
88266	88878	14	B	1.0	53	186	of
89044	89422	14	B	0.99998	54	187	things
89476	89646	14	B	0.99999	55	188	that
89668	89806	14	B	0.99999	56	189	we
89828	90302	14	B	0.99983	57	190	do.
90436	90686	15	B	0.99986	1	191	So
90708	90986	15	B	0.99035	2	192	we'll
91018	91262	15	B	0.99991	3	193	talk
91316	91786	15	B	1.0	4	194	of
91908	92242	15	B	0.82741	5	195	social
92296	93250	15	B	0.94363	6	196	constraints,
93670	93986	15	B	1.0	7	197	of
94008	94242	15	B	0.52	8	198	the
94296	94910	15	B	0.99993	9	199	existential
94990	95422	15	B	0.86196	10	200	stance,
95486	95714	15	B	1.0	11	201	and
95752	96050	15	B	1.0	12	202	of
96120	96402	15	B	0.99998	13	203	what
96456	96674	15	B	0.99998	14	204	makes
96712	96866	15	B	1.0	15	205	us
96888	97460	15	B	0.99376	16	206	human.
97990	99090	16	B	0.82884	1	207	Disclaimer
99670	100130	16	B	0.58722	2	208	this
100200	100782	16	B	0.99982	3	209	presentation
100846	101218	16	B	0.99997	4	210	is
101304	101774	16	B	0.99997	5	211	closely
101822	102286	16	B	0.99994	6	212	aligned
102318	102466	16	B	0.99999	7	213	with
102488	102626	16	B	0.89	8	214	the
102648	103054	16	B	0.99883	9	215	upcoming
103102	103554	16	B	0.99999	10	216	paper,
103672	104050	16	B	0.99882	11	217	which,
104120	104366	16	B	0.70955	12	218	whose
104398	104594	16	B	1.0	13	219	name
104632	105266	16	B	0.99931	14	220	is
105448	105794	16	B	1.0	15	221	the
105832	106130	16	B	0.98925	16	222	same,
106200	106386	16	B	1.0	17	223	I
106408	106930	16	B	0.99777	18	224	think
107080	107394	16	B	0.53929	19	225	is
107432	107886	16	B	0.99512	20	226	tentative
107918	108114	16	B	0.99888	21	227	for
108152	108738	16	B	0.98	22	228	now,
108904	109282	16	B	1.0	23	229	and
109336	109694	16	B	0.35955	24	230	whose
109742	109906	16	B	0.35	25	231	co
109928	110234	16	B	0.50305	26	232	author,
110302	110642	16	B	0.85215	27	233	whose
110706	110934	16	B	0.40877	28	234	man
110972	111126	16	B	0.75938	29	235	on
111148	111430	16	B	0.9961	30	236	job
111500	111734	16	B	0.99772	31	237	is
111772	111974	16	B	0.84	32	238	a
112012	112166	16	B	0.72	33	239	co
112188	112870	16	B	0.91208	34	240	author.
113770	114520	17	B	0.87462	1	241	So
115610	116118	17	B	1.0	2	242	first,
116204	116406	17	B	0.99996	3	243	let
116428	116614	17	B	0.98	4	244	us
116652	116902	17	B	0.99991	5	245	ask
116956	117394	17	B	0.99602	6	246	basic
117442	117750	17	B	0.99991	7	247	questions
117820	118150	17	B	0.99995	8	248	about
118220	118550	17	B	1.0	9	249	the
118620	118994	17	B	0.9992	10	250	topic
119042	119206	17	B	0.7	11	251	at
119228	119510	17	B	0.89158	12	252	hand.
119580	119814	18	B	0.99995	1	253	What
119852	120054	18	B	0.99996	2	254	is
120092	120870	18	B	0.99933	3	255	culture?
121450	122054	19	B	0.99835	1	256	By
122172	123010	19	B	0.72294	2	257	psychologist
123090	123666	19	B	0.25235	3	258	Cecilia
123698	124430	19	B	0.08498	4	259	Hayes.
124610	125222	20	B	0.99928	1	260	Culture
125286	125466	20	B	0.99995	2	261	is
125488	125782	20	B	0.98577	3	262	typically
125846	126122	20	B	0.92607	4	263	used
126176	126394	20	B	0.99994	5	264	in
126432	126586	20	B	1.0	6	265	one
126608	126794	20	B	0.57	7	266	of
126832	127034	20	B	1.0	8	267	three
127072	127514	20	B	0.87758	9	268	ways.
127632	128054	21	B	0.99953	1	269	Culture
128102	128266	21	B	0.99998	2	270	can
128288	128426	21	B	0.99994	3	271	be
128448	128826	21	B	0.9998	4	272	information
128928	129194	21	B	0.99989	5	273	or
129232	129542	21	B	0.62436	6	274	behavior
129606	129974	21	B	0.29033	7	275	required
130022	130562	21	B	0.85126	8	276	socially.
130646	131278	22	B	0.93759	1	277	Like,
131444	131774	22	B	1.0	2	278	if
131812	131966	22	B	1.0	3	279	I
131988	132078	22	B	0.8	4	280	am
132084	132254	22	B	0.984	5	281	an
132292	132782	22	B	0.99016	6	282	ant
132916	133214	22	B	1.0	7	283	and
133252	133550	22	B	1.0	8	284	I
133620	133854	22	B	0.99999	9	285	figure
133892	134094	22	B	0.98	10	286	out
134132	134334	22	B	0.99999	11	287	that
134372	134526	22	B	0.99982	12	288	you
134548	134686	22	B	0.99995	13	289	need
134708	134846	22	B	1.0	14	290	to
134868	135054	22	B	0.99997	15	291	go
135092	135434	22	B	0.99996	16	292	somewhere
135482	135790	22	B	0.99998	17	293	because
135860	136480	22	B	1.0	18	294	of
137410	138282	22	B	0.74872	19	295	pheromones,
138346	138574	22	B	0.77237	20	296	this
138612	138814	22	B	0.99991	21	297	is
138852	139386	22	B	0.90996	22	298	culture.
139498	139774	23	B	0.99998	1	299	It
139812	139966	23	B	1.0	2	300	can
139988	140174	23	B	1.0	3	301	be
140212	140586	23	B	0.43705	4	302	socially
140618	140906	23	B	0.36291	5	303	equipped
140938	141370	23	B	0.96806	6	304	behavior
141450	141694	23	B	0.84683	7	305	that
141732	141886	23	B	0.99999	8	306	is
141908	142266	23	B	0.71858	9	307	shared
142298	142494	23	B	0.99945	10	308	within
142532	142686	23	B	0.99	11	309	a
142708	143374	23	B	0.99975	12	310	group.
143572	143934	24	B	0.99976	1	311	So,
143972	144126	24	B	1.0	2	312	for
144148	144394	24	B	0.99997	3	313	example,
144452	144674	24	B	1.0	4	314	if
144712	144866	24	B	0.88	5	315	I
144888	145074	24	B	0.97	6	316	am
145112	145314	24	B	0.40413	7	317	an
145352	145742	24	B	0.87069	8	318	ape
145806	145986	24	B	1.0	9	319	and
146008	146242	24	B	1.0	10	320	I
146296	146514	24	B	0.99999	11	321	figure
146552	146946	24	B	1.0	12	322	out
147048	147362	24	B	0.99999	13	323	how
147416	147586	24	B	1.0	14	324	to
147608	147842	24	B	0.99736	15	325	open
147896	148382	24	B	0.60535	16	326	nuts
148446	148674	24	B	0.99997	17	327	with
148712	149010	24	B	1.0	18	328	a
149080	149534	24	B	0.53	19	329	stone
149582	150130	24	B	0.99967	20	330	thing
150280	150594	24	B	0.99	21	331	and
150632	150834	24	B	0.69	22	332	the
150872	151170	24	B	0.99967	23	333	group
151240	151522	24	B	1.0	24	334	just
151576	151890	24	B	0.99997	25	335	everyone
151960	152146	24	B	1.0	26	336	does
152168	152306	24	B	0.99993	27	337	it
152328	152418	24	B	1.0	28	338	the
152424	152594	24	B	0.98061	29	339	same
152632	152834	24	B	0.99998	30	340	way.
152872	153026	25	B	0.99913	1	341	This
153048	153234	25	B	0.9994	2	342	is
153272	153970	25	B	0.99062	3	343	culture
154310	154686	25	B	1.0	4	344	and
154728	154838	25	B	0.99959	5	345	it
154844	155014	25	B	0.93679	6	346	can
155052	155206	25	B	0.99997	7	347	be
155228	155366	25	B	0.81	8	348	the
155388	155746	25	B	0.9426	9	349	adaptive
155778	156114	25	B	0.99356	10	350	evolution
156162	156278	25	B	1.0	11	351	of
156284	156546	25	B	0.99753	12	352	socially
156578	156866	25	B	0.97816	13	353	acquired
156898	157426	25	B	0.56299	14	354	behavior,
157538	157814	25	B	0.99998	15	355	which
157852	158534	25	B	0.99909	16	356	is
158732	159094	25	B	0.98574	17	357	like,
159132	159286	25	B	0.79	18	358	if
159308	159398	25	B	1.0	19	359	I
159404	159574	25	B	0.91932	20	360	remember
159612	160150	25	B	0.95292	21	361	well,
160300	160566	25	B	1.0	22	362	we
160588	160822	25	B	0.99996	23	363	have
160876	161490	25	B	0.55336	24	364	evidence
161570	161814	25	B	0.99	25	365	of
161852	162440	25	B	0.99998	26	366	it
163450	163766	25	B	0.99999	27	367	in
163788	163926	25	B	1.0	28	368	the
163948	164418	25	B	0.99952	29	369	wild
164514	165014	25	B	0.99999	30	370	for
165132	165714	25	B	0.98	31	371	COVID
165762	165926	25	B	1.0	32	372	and
165948	166530	25	B	0.53454	33	373	humans
166610	167240	25	B	1.0	34	374	only.
167950	168700	26	B	0.99738	1	375	So
170110	170474	26	B	1.0	2	376	the
170512	170762	26	B	0.99999	3	377	question
170816	171420	26	B	0.77203	4	378	is,
172190	172554	26	B	1.0	5	379	we
172592	172794	26	B	1.0	6	380	know
172832	173034	26	B	0.99999	7	381	that
173072	173494	26	B	0.99989	8	382	culture
173542	173754	26	B	0.99999	9	383	is
173792	173946	26	B	1.0	10	384	the
173968	174250	26	B	0.99968	11	385	human
174320	174698	26	B	0.99928	12	386	specific,
174784	175420	26	B	0.95656	13	387	like
176910	177226	26	B	0.99998	14	388	it
177248	177386	26	B	0.99997	15	389	is
177408	177594	26	B	1.0	16	390	the
177632	178026	26	B	0.99999	17	391	case
178128	178758	26	B	0.99933	18	392	simply,
178854	179366	26	B	0.70173	19	393	but
179488	179866	26	B	0.9995	20	394	depending
179898	180046	26	B	0.99999	21	395	on
180068	180206	26	B	1.0	22	396	what
180228	180366	26	B	0.91889	23	397	we
180388	180526	26	B	0.99998	24	398	mean
180548	180734	26	B	1.0	25	399	by
180772	181470	26	B	0.99968	26	400	culture,
182050	182366	26	B	0.99971	27	401	it
182388	182814	26	B	0.97542	28	402	can
182932	183402	26	B	0.99998	29	403	describe
183466	183930	26	B	0.59027	30	404	behavior
184010	184206	26	B	1.0	31	405	that
184228	184800	26	B	0.99998	32	406	is
185170	185582	26	B	0.99992	33	407	very
185636	185854	26	B	0.99999	34	408	much
185892	186670	26	B	0.99995	35	409	shared
188690	189102	26	B	0.99999	36	410	with
189156	189422	26	B	0.99975	37	411	other
189476	190250	26	B	0.98093	38	412	species.
190410	191120	27	B	0.99992	1	413	So
192710	193026	27	B	0.96	2	414	a
193048	193234	27	B	0.99998	3	415	question
193272	193426	27	B	1.0	4	416	that
193448	193634	27	B	0.46264	5	417	needs
193672	193778	27	B	1.0	6	418	to
193784	193858	27	B	0.99999	7	419	be
193864	194334	27	B	0.95396	8	420	answered
194382	194594	27	B	0.99987	9	421	is
194632	194930	27	B	0.99999	10	422	how
195000	195570	27	B	0.99999	11	423	specific
195720	196418	27	B	0.99998	12	424	are
196584	197058	27	B	0.53	13	425	the
197144	197586	27	B	0.99996	14	426	human
197688	198206	27	B	0.99995	15	427	cultural
198238	199330	27	B	0.99856	16	428	mechanisms?
200470	201220	28	B	0.99856	1	429	So
202230	202642	28	B	1.0	2	430	one
202696	203054	28	B	0.59115	3	431	core
203102	203314	28	B	0.99999	4	432	thing
203352	203506	28	B	1.0	5	433	to
203528	203810	28	B	1.0	6	434	understand
203880	204114	28	B	0.5824	7	435	is
204152	204414	28	B	1.0	8	436	that
204472	204598	28	B	0.72408	9	437	there
204604	204774	28	B	0.58248	10	438	is
204812	205062	28	B	0.99999	11	439	no
205116	205382	28	B	1.0	12	440	such
205436	205654	28	B	1.0	13	441	thing
205692	206278	28	B	0.65024	14	442	as
206444	206870	28	B	0.7	15	443	the
206940	207394	28	B	0.65122	16	444	cultural
207442	208310	28	B	0.99953	17	445	mechanism.
208650	208966	29	B	1.0	1	446	The
208988	209538	29	B	0.99979	2	447	mechanisms
209554	209686	29	B	1.0	3	448	of
209708	209894	29	B	0.99998	4	449	social
209932	210182	29	B	0.74021	5	450	learning
210236	210406	29	B	0.99153	6	451	in
210428	211058	29	B	0.9996	7	452	humans,
211154	211414	29	B	0.56523	8	453	they
211452	212134	29	B	0.99963	9	454	are
212332	213042	29	B	0.98582	10	455	culturally
213106	214178	29	B	0.84474	11	456	transmitted.
214354	214790	30	B	0.99979	1	457	Whether
214860	215046	30	B	0.99997	2	458	you
215068	215254	30	B	0.99115	3	459	will
215292	215542	30	B	0.99999	4	460	listen
215596	215814	30	B	1.0	5	461	to,
215852	215958	30	B	1.0	6	462	I
215964	216146	30	B	0.99935	7	463	don't
216178	216722	30	B	0.99924	8	464	know,
216876	217610	30	B	0.88498	9	465	elder
218750	219770	30	B	0.89906	10	466	rapper,
221230	221974	30	B	0.96187	11	467	Scientist
222022	222406	30	B	0.99991	12	468	depends
222438	222538	30	B	0.99997	13	469	on
222544	222666	30	B	1.0	14	470	the
222688	222966	30	B	0.99786	15	471	cultural
222998	223318	30	B	0.99998	16	472	norms
223334	223466	30	B	1.0	17	473	in
223488	223626	30	B	0.99999	18	474	which
223648	223786	30	B	0.99859	19	475	you
223808	224490	30	B	0.99725	20	476	exist.
225070	225434	31	B	1.0	1	477	And
225472	225722	31	B	0.93	2	478	the
225776	226090	31	B	0.99999	3	479	specific
226160	226394	31	B	0.83212	4	480	way
226432	226634	31	B	0.96901	5	481	in
226672	227258	31	B	1.0	6	482	which
227424	228166	31	B	0.98215	7	483	teacher
228278	228650	31	B	0.8298	8	484	student
228720	229206	31	B	0.99373	9	485	interaction
229238	229386	31	B	0.99986	10	486	are
229408	229606	31	B	1.0	11	487	supposed
229648	229902	31	B	0.83	12	488	to
229956	230462	31	B	0.99955	13	489	go
230596	231278	31	B	0.64684	14	490	is
231444	231822	31	B	0.99999	15	491	again,
231876	232234	31	B	0.99246	16	492	culturally
232282	233070	31	B	0.98606	17	493	embedded.
233730	234190	32	B	1.0	1	494	And
234260	234638	32	B	1.0	2	495	the
234724	235022	32	B	0.99217	3	496	type
235076	235246	32	B	1.0	4	497	of
235268	235646	32	B	1.0	5	498	information
235748	236062	32	B	0.70424	6	499	that
236116	236382	32	B	1.0	7	500	people
236436	236654	32	B	0.99992	8	501	will
236692	236942	32	B	0.99999	9	502	try
236996	237214	32	B	1.0	10	503	to
237252	237502	32	B	1.0	11	504	figure
237556	237918	32	B	1.0	12	505	out
238004	238350	32	B	0.72356	13	506	is
238420	238654	32	B	0.79918	14	507	or
238692	239562	32	B	0.99939	15	508	transmit
239706	240014	32	B	0.81661	16	509	is
240052	240350	32	B	0.99995	17	510	itself
240420	240794	32	B	0.97792	18	511	culturally
240842	241322	32	B	0.99964	19	512	embedded
241386	241566	32	B	0.99992	20	513	so
241588	241726	32	B	0.99999	21	514	we
241748	241958	32	B	0.69711	22	515	can't
241994	242194	32	B	1.0	23	516	just
242232	242578	32	B	0.72142	24	517	write
242664	242962	32	B	0.95	25	518	the
243016	243678	32	B	0.99811	26	519	mechanism
243774	244178	32	B	0.85894	27	520	for
244264	244610	32	B	0.99995	28	521	human
244680	244962	32	B	0.99905	29	522	social
245016	245378	32	B	0.99993	30	523	learning.
245464	245666	33	B	0.99085	1	524	This
245688	246260	33	B	0.95697	2	525	is
246790	247538	33	B	0.97362	3	526	like
247704	248382	33	B	0.99526	4	527	empirically
248446	248626	33	B	0.99931	5	528	there
248648	248834	33	B	0.96413	6	529	is
248872	249358	33	B	0.57689	7	530	none
249454	249714	33	B	1.0	8	531	and
249752	250610	33	B	0.61905	9	532	conceptually
251350	251666	33	B	0.95	10	533	I
251688	251838	33	B	0.99992	11	534	don't
251854	252034	33	B	0.91959	12	535	think
252072	252274	33	B	1.0	13	536	the
252312	252606	33	B	0.97175	14	537	notion
252638	252786	33	B	0.99996	15	538	is
252808	253294	33	B	0.99969	16	539	coherent
253342	253458	33	B	1.0	17	540	to
253464	253682	33	B	0.76337	18	541	begin
253736	254340	33	B	0.99959	19	542	with.
256650	257014	34	B	0.99927	1	543	So
257052	257542	34	B	0.81	2	544	one
257676	257986	34	B	0.99546	3	545	core
258018	258354	34	B	0.86631	4	546	argument
258402	258566	34	B	1.0	5	547	for
258588	258774	34	B	0.99972	6	548	this
258812	258966	34	B	0.99993	7	549	is
258988	259174	34	B	0.85105	8	550	we
259212	259462	34	B	0.9999	9	551	have
259516	260120	34	B	0.99833	10	552	basically
260810	261730	34	B	0.69444	11	553	explicit
261810	262354	34	B	0.9979	12	554	linguistic
262402	262658	34	B	1.0	13	555	rules
262674	262998	34	B	0.80525	14	556	about
263084	263334	34	B	0.79765	15	557	who
263372	263526	34	B	0.99937	16	558	we
263548	263734	34	B	0.99999	17	559	should
263772	264406	34	B	1.0	18	560	trust
264588	265414	34	B	0.99752	19	561	like
265612	266022	34	B	0.88868	20	562	listen
266076	266246	34	B	1.0	21	563	to
266268	266406	34	B	0.9943	22	564	your
266428	267190	34	B	0.81684	23	565	parents
267710	268170	34	B	1.0	24	566	and
268240	268522	34	B	0.94156	25	567	those
268576	268842	34	B	0.95969	26	568	are
268896	269542	34	B	0.9995	27	569	linguistic.
269606	269834	35	B	1.0	1	570	And
269872	270262	35	B	0.5985	2	571	language
270326	270566	35	B	0.99656	3	572	varies
270598	270746	35	B	0.99992	4	573	from
270768	271046	35	B	0.99992	5	574	culture
271078	271226	35	B	1.0	6	575	to
271248	271766	35	B	0.99933	7	576	culture.
271878	272250	36	B	0.63093	1	577	So
272320	273034	36	B	0.9459	2	578	this
273232	273882	36	B	0.99998	3	579	changes
274016	274266	36	B	0.99997	4	580	from
274288	274646	36	B	0.73518	5	581	culture
274678	274826	36	B	1.0	6	582	to
274848	275318	36	B	0.99993	7	583	culture
275414	275722	36	B	0.99984	8	584	pretty
275776	276650	36	B	0.99997	9	585	straightforward.
277470	278074	37	B	0.96	1	586	And
278192	278426	37	B	0.99991	2	587	in
278448	278778	37	B	0.99977	3	588	general
278864	279258	37	B	1.0	4	589	the
279344	280054	37	B	0.76025	5	590	practice
280182	280666	37	B	1.0	6	591	of
280768	281138	37	B	0.81313	7	592	cultural
281174	281546	37	B	0.30535	8	593	submission,
281578	281774	37	B	1.0	9	594	of
281812	282394	37	B	0.99395	10	595	intentional
282442	283230	37	B	0.99968	11	596	teaching
284290	284654	37	B	0.53558	12	597	they
284692	284846	37	B	0.99996	13	598	are
284868	285242	37	B	0.87081	14	599	varying
285306	285630	37	B	0.9408	15	600	between
285700	286458	37	B	0.99389	16	601	cultures
286634	286974	37	B	1.0	17	602	and
287012	287166	37	B	1.0	18	603	I
287188	287278	37	B	1.0	19	604	do
287284	287454	37	B	0.60628	20	605	not
287492	287646	37	B	0.99999	21	606	want
287668	287806	37	B	1.0	22	607	to
287828	287966	37	B	0.99999	23	608	get
287988	288174	37	B	0.99999	24	609	into
288212	288414	37	B	0.94502	25	610	it
288452	288846	37	B	0.99999	26	611	because
288948	289166	37	B	1.0	27	612	I
289188	289386	37	B	0.97158	28	613	don't
289418	289614	37	B	1.0	29	614	think
289652	289806	37	B	1.0	30	615	I
289828	290302	37	B	0.99997	31	616	would
290436	290734	37	B	0.99999	32	617	say
290772	291022	37	B	0.99997	33	618	something
291076	291198	37	B	1.0	34	619	that
291204	291374	37	B	0.88008	35	620	is
291412	291754	37	B	0.94062	36	621	accurate
291802	292074	37	B	0.99962	37	622	without
292132	292850	37	B	0.65115	38	623	notes.
293430	294180	38	B	0.99	1	624	And
295110	295474	38	B	0.99998	2	625	we
295512	296002	38	B	0.99996	3	626	can
296136	296820	38	B	0.99998	4	627	however
297750	298114	38	B	0.99998	5	628	take
298152	298258	38	B	1.0	6	629	a
298264	298434	38	B	0.99999	7	630	look
298472	298770	38	B	0.64	8	631	at
298840	299026	38	B	1.0	9	632	a
299048	299550	38	B	0.9562	10	633	behavior
299630	299874	38	B	0.99997	11	634	that
299912	300114	38	B	0.9999	12	635	is
300152	300354	38	B	1.0	13	636	I
300392	300642	38	B	0.99995	14	637	think
300696	301006	38	B	0.99769	15	638	nearly
301038	301486	38	B	0.99986	16	639	universal,
301518	301666	38	B	0.99998	17	640	which
301688	301826	38	B	0.99999	18	641	is
301848	302850	38	B	0.99947	19	642	storytelling.
303190	303602	39	B	0.99969	1	643	When
303656	304318	39	B	0.99999	2	644	people
304504	304950	39	B	0.99359	3	645	tell
305020	305640	39	B	0.96	4	646	story,
306570	307318	39	B	0.99735	5	647	they
307484	307862	39	B	0.90392	6	648	use
307916	308194	39	B	0.99994	7	649	stories
308242	308406	39	B	1.0	8	650	to
308428	308786	39	B	0.88004	9	651	transmit
308818	309522	39	B	0.57852	10	652	norms
