text	entity_type		start	end
Ryan Smith	person_name		3529518	3530260
exposure therapy	medical_process		3558278	3559244
anxiety	medical_condition		3591198	3591636
mark	person_name		3598240	3598652
Ben	person_name		3670522	3670736
Mark	person_name		3736942	3737530
evolutionary cognitive archaeology	occupation		3744242	3746856
French	nationality		3770138	3770896
Europeans	nationality		3804320	3805304
Indo Europeans	nationality		3805890	3807220
Chinese	nationality		3831486	3831844
philosophy	occupation		3831892	3832532
Wei Wu Wei	person_name		3838540	3839536
ology	occupation		3870186	3870768
Nick Clark	person_name		4047618	4048104
philosophy of sport	occupation		4180078	4181412
Darius	person_name		4226120	4226656
UCL	organization		4265430	4265776
Jeremy Skipper	person_name		4266298	4267472
Heideggerian	person_name		4315814	4316524
draythe	person_name		4316758	4317560
phenomenology	occupation		4469002	4470064
psychedelics	drug		4481742	4482500
George Dean	person_name		4482862	4483748
George Dean	person_name		4484478	4485428
Mark	person_name		4487118	4487400
Sam Wilkinson	person_name		4487742	4488516
George	person_name		4489362	4489896
George Dean	person_name		4490322	4491016
psychedelic	drug		4507220	4508284
cyclists	occupation		4538942	4539524
cyclists	occupation		4542642	4543208
phenomenology	occupation		4573338	4574224
Thomaslo	person_name		4624138	4624752
Mark	person_name		4684222	4684676
Ben	person_name		4700658	4701144
Regina	person_name		4749822	4750436
Doug Hofstadter	person_name		4776954	4778624
spectishnish	language		4780600	4781884
mark	person_name		4861060	4861724
Mark	person_name		4865466	4865732
Darius	person_name		4895378	4896168
Regina	person_name		4969178	4969776
cognitive science	occupation		4991058	4991864
Mike Wheeler	person_name		5014502	5015756
Andy Clark	person_name		5030542	5031124
Wheeler	person_name		5036372	5036756
Joanna Zelenska	person_name		5039698	5040952
Mike Wheeler	person_name		5072138	5073120
Alt J	organization		5076192	5077190
British	nationality		5078346	5078784
AltJ	organization		5086366	5086932
AltJ	organization		5103526	5104140
Darius	person_name		5193022	5193396
Ben	person_name		5268586	5269024
mathematics	occupation		5282878	5283524
physics	occupation		5284980	5285524
math	occupation		5316198	5316824
activist	occupation		5326202	5326960
activity biology	occupation		5329080	5330372
Greek	language		5341278	5341556
mathematics	occupation		5406838	5407388
Michael	person_name		5421000	5421860
Mark Miller	person_name		5464182	5464796
Matt	person_name		5465718	5466400
Nathan	person_name		5524438	5524876
David	person_name		5525078	5525452
Avel	person_name		5537340	5537794
Ben	person_name		5540172	5540386
student	occupation		5543932	5544230
