text	entity_type		start	end
psychoanalysis	occupation		623508	624750
psychoanalytic therapy	medical_process		631064	632414
analytic therapist	occupation		634552	635582
psychodynamic, psychopathic therapists	occupation		646652	648578
psychoanalysis	occupation		656368	657398
migraine	medical_condition		673588	674362
psychodynamic	occupation		676932	677850
psychoanalysis	occupation		688808	689970
Daniel	person_name		707792	708182
Daniel	person_name		708608	709078
Daniel	person_name		720132	720842
Freud	person_name		728564	728938
cold physics	occupation		733688	734430
Newtonian physics	occupation		734510	735678
Laplace	person_name		735774	736446
LaPlace	person_name		737262	737854
Freud	person_name		746332	746594
Freud	person_name		754588	754946
mathematics	occupation		762736	763850
Stochastic mechanics	occupation		772708	773674
quantum mechanics	occupation		773908	774794
Freud	person_name		775092	775450
physics	occupation		778858	779194
statistics	occupation		792696	793294
talk therapy	medical_process		802348	803170
analysis	medical_process		817658	818154
analyst	occupation		820468	821418
Shannon	person_name		870932	871386
Newtonian mechanics	occupation		936408	937730
Friston	person_name		946188	946738
former president	occupation		1082376	1083010
Chaos Society for Psychology	organization		1083368	1085150
dynamic therapy	medical_process		1106368	1107126
therapy	medical_process		1110208	1110566
therapy	medical_process		1117104	1117514
Maxwell Rammstead	person_name		1125786	1127210
COVID	medical_condition		1155008	1155414
Shannon	person_name		1168368	1168898
Kolmogorov	person_name		1175002	1175578
topology	occupation		1179508	1180290
Fields Institute of Mathematics	organization		1185192	1186606
Toronto	location		1186808	1187650
Friston	person_name		1242392	1242798
geometry	occupation		1252028	1252594
geometry	occupation		1253426	1254006
geometry	occupation		1254598	1255046
EEG	medical_process		1260448	1261142
colmorefsini	person_name		1268208	1269650
Mark	person_name		1273716	1274078
EEG	medical_process		1301628	1302470
EEG	medical_process		1309392	1309814
coma	medical_condition		1341048	1341374
coma	medical_condition		1344444	1344706
clinical psychology	occupation		1359088	1359894
psychiatry	occupation		1360928	1361606
psychotherapy	occupation		1361808	1362758
neurology	occupation		1363328	1363974
seizure	medical_condition		1364272	1364566
EEG	medical_process		1365328	1366090
neurologist	occupation		1370612	1371370
Parkinson	medical_condition		1375908	1376474
coma	medical_condition		1416096	1416614
persistent vegetative state	medical_condition		1426292	1427534
researchers	occupation		1429736	1430206
Thomas Parr	person_name		1469170	1470026
Karl Friston	person_name		1470058	1470826
Giovanni Pizzoulo	person_name		1470964	1472058
James Quick	person_name		1534158	1535042
Daniel	person_name		1574132	1574538
Mark	person_name		1580628	1580882
physics	occupation		1632088	1632510
Quantum mechanics	occupation		1634088	1635006
microphysics	occupation		1635368	1636238
Statistical mechanics	occupation		1636334	1637406
Newtonian mechanics	occupation		1638888	1640046
Mike Eleven who	person_name		1656572	1658074
Friston	person_name		1711072	1711734
Lorenzo	person_name		1716704	1717206
Lancelor de Costa	person_name		1746908	1747858
Maxwell Ramstead	person_name		1749282	1750178
borderline personality disorder	medical_condition		1759710	1761526
complex trauma	injury		1763008	1763958
chaoticity acute trauma	injury		1772858	1774986
mania	medical_condition		1780228	1780586
addictions	medical_condition		1783752	1784222
stimulants	drug		1784888	1785374
David Pinkus	person_name		1820516	1821226
professor	occupation		1821588	1821866
Sheppin University	organization		1822068	1822874
former president	occupation		1823572	1824238
Society for Chaos and Psychology Society	organization		1825076	1827630
Lexi	person_name		1880758	1881212
Mark	person_name		1887350	1887808
Andrea	person_name		1891526	1892124
Alexi	person_name		1899558	1900168
chaos theory	occupation		1911342	1912132
chaos theory	occupation		1936438	1937084
chaos theory	occupation		1941158	1942240
Alexei	person_name		1953754	1954476
chaos theory	occupation		1963310	1964084
Alexi	person_name		1987020	1987692
Alexei	person_name		1999226	2000048
chaos theory	occupation		2016318	2017296
science	occupation		2024370	2024824
theory	occupation		2025714	2026460
Stuart	person_name		2072940	2073664
Alexey	person_name		2090100	2091116
Alexi	person_name		2397984	2398768
Andrea Clarici	person_name		2455822	2457428
Andrea	person_name		2468882	2469720
Alexia	person_name		2492372	2493210
psychoanalytic psychotherapist	occupation		2495892	2497482
psychiatrist	occupation		2497748	2498714
physicist	occupation		2500692	2501658
Alexia	person_name		2518872	2519514
psychoanalysis	occupation		2523388	2524630
math	occupation		2541348	2541754
Jacques Monot	person_name		2553524	2554718
Lexie	person_name		2607140	2608102
Freud	person_name		2614328	2615118
physics	occupation		2620556	2621350
materialism	political_affiliation		2623356	2624630
Alexia	person_name		2637168	2637830
Mathematics	occupation		2642690	2644030
mathematics	occupation		2646948	2647722
Alexia	person_name		2660744	2661422
lexi	person_name		2670962	2671394
Brynn	person_name		2672476	2672818
Albert	person_name		2672924	2673266
Mark	person_name		2676428	2676662
Andrea	person_name		2676988	2677830
Andrea	person_name		2680636	2681550
marks	person_name		2682208	2682970
Mark	person_name		2689392	2689594
Mark	person_name		2696282	2696542
psychiatry	occupation		2700116	2700794
major depressive disorder	medical_condition		2705128	2706286
bipolar disorder	medical_condition		2706728	2707918
etiology	occupation		2709288	2710290
neuroscience	occupation		2716638	2717294
depression	medical_condition		2719788	2720322
autism	medical_condition		2745668	2745994
mathematicians	occupation		2748724	2749498
neuropsychoanalytic	occupation		2765160	2766206
William Solis	person_name		2780518	2781574
psychopathology	occupation		2812168	2812990
psychodynamic, psychotherapy	medical_process		2846308	2848250
wound	injury		2850084	2850586
tellers	occupation		2868572	2869362
Daniel Kahneman	person_name		2870018	2871170
clinician	occupation		2873164	2873586
statistician	occupation		2874108	2875186
Mark	person_name		2882322	2882582
Freud	person_name		2882892	2883246
psychopathology	medical_condition		2974268	2975042
Andrea	person_name		3012040	3012766
Freud	person_name		3014488	3014878
psychoanalytic, psychotherapy	medical_process		3030256	3031558
andrea	person_name		3042272	3042646
Daniel	person_name		3050388	3051146
psychotic	medical_condition		3069228	3069874
borderline	medical_condition		3071404	3072002
clinician	occupation		3132544	3132966
psychoanalytic psychotherapist	occupation		3132998	3134662
Miller	person_name		3136928	3137318
Mark	person_name		3137728	3137914
Miller	person_name		3144084	3144378
clinician	occupation		3155604	3155994
psychosis	medical_condition		3156628	3157214
mathematics	occupation		3164008	3164606
chaos theory	occupation		3167304	3168046
neurology	occupation		3171282	3171778
MRI	medical_process		3175596	3176114
EHE	medical_process		3176508	3177042
Pescan	medical_process		3177468	3177906
psychoanalytic psychotherapy	medical_process		3179148	3180338
Beatrice Bibi	person_name		3187216	3188438
psychoanalyst	occupation		3188944	3189734
psychopathology	medical_condition		3217368	3218062
psychosis	medical_condition		3219154	3219810
schizophrenia	medical_condition		3220274	3221074
bipolar one	medical_condition		3221548	3222390
Einstein	person_name		3243172	3243834
Mark	person_name		3244884	3245182
Einstein	person_name		3245754	3246234
Alex	person_name		3257032	3257534
Daniel	person_name		3258648	3259102
Mark	person_name		3259432	3259730
Albert	person_name		3264200	3265090
Brynn	person_name		3266616	3267018
psychoanalysis	occupation		3291200	3292430
authors	occupation		3295188	3295514
psychoanalytic authors	occupation		3295684	3296714
Freud	person_name		3299396	3300110
Wilfred Bjong	person_name		3313336	3314494
psychoanalysis	occupation		3331292	3332238
French	nationality		3333648	3333846
Jacques Lacan	person_name		3334688	3335286
psychoanalysis	occupation		3340080	3340982
Lacan	person_name		3349652	3350426
Freud	person_name		3353832	3354702
Alexei	person_name		3360840	3361890
Lacan	person_name		3366268	3366834
Wilfred	person_name		3368108	3368594
Mark	person_name		3371682	3372360
Freud	person_name		3377948	3378438
mark	person_name		3379270	3379734
Mark	person_name		3382096	3382314
Lacan	person_name		3383088	3383446
Mark	person_name		3395330	3396030
Bren	person_name		3396946	3397316
Albert	person_name		3406150	3406808
psychoanalysis	occupation		3408922	3410048
Freud	person_name		3411338	3412020
psychoanalysis	occupation		3413898	3415140
Freud	person_name		3419998	3420920
neuropsychoanalysis	occupation		3423742	3425012
psychoanalysis	occupation		3430510	3431776
neuropsychoanalysis	occupation		3442658	3443944
psychoanalysis	occupation		3444354	3445436
psychoanalysis	occupation		3458618	3459632
Alexei	person_name		3467850	3468720
Albert	person_name		3484274	3484856
Lacan	person_name		3490584	3491336
Andrea	person_name		3511978	3512900
Alexey	person_name		3515130	3515776
parapraxes	medical_condition		3553574	3554444
Alexei	person_name		3632766	3633408
Brin	person_name		3641202	3641640
Alexi	person_name		3652790	3653772
clinical psychologist	occupation		3672318	3673540
Active Inference Institute	organization		3687218	3689880
Mark	person_name		3690306	3690824
Cole Friston	person_name		3693138	3693976
clinician	occupation		3695784	3696364
psychopathology	medical_condition		3699318	3700380
Mark	person_name		3713962	3714576
psychoanalysis	occupation		3770462	3771720
psychotherapy	medical_process		3880718	3881444
therapy	medical_process		3902054	3902764
psychotherapist	occupation		3903254	3904400
Bryn	person_name		3930462	3931160
clinician	occupation		3937176	3937832
Alexi	person_name		3939426	3939928
Alexi	person_name		3945814	3946572
clinician	occupation		3969418	3969964
Brin	person_name		3974254	3974868
EEG recordings	medical_process		3984738	3985992
conversation therapy	medical_process		3988754	3989816
epileptic	medical_condition		4062986	4063712
coma	medical_condition		4064442	4064864
clinician	occupation		4073278	4074052
Mark	person_name		4087808	4088138
South Africa	location		4107428	4108074
Alexi	person_name		4148990	4149686
psychoanalysis	occupation		4177852	4179190
psychiatric nozology	occupation		4193420	4194914
personality disorder	medical_condition		4221512	4223066
psychoanalysis	occupation		4226812	4228002
neuropsychoanalysis	occupation		4231228	4233030
Alexei	person_name		4238844	4239910
clinician	occupation		4277964	4278786
psychoanalysis and	occupation		4388672	4389706
neuropsychoanalysis	occupation		4389728	4390998
Alex	person_name		4393856	4394262
Daniel	person_name		4396688	4397286
Alexei	person_name		4425832	4426286
Alexi	person_name		4434188	4434626
Alexi	person_name		4452212	4453230
psychoanalytic	occupation		4493984	4494726
neurotic, borderline psychotic	medical_condition		4504370	4506522
bipolar	medical_condition		4509924	4510378
clinicians	occupation		4561090	4561834
psychopathology	occupation		4573832	4574734
disorders	medical_condition		4575774	4576674
Disorder	medical_condition		4576802	4577346
Disorder	medical_condition		4589452	4589858
Mark	person_name		4594688	4594922
Michael Levin	person_name		4596128	4596806
Ian McGilchrist	person_name		4597008	4598630
Daniel	person_name		4614952	4615486
psychopathology	medical_condition		4630908	4631602
Mark	person_name		4645392	4645980
Alexi	person_name		4648610	4649258
Jonathan Schadler	person_name		4709828	4710858
psychoanalytic practitioner	occupation		4714952	4716126
teacher	occupation		4716328	4716606
writer	occupation		4716808	4717598
analyst	occupation		4721272	4721822
analyst	occupation		4729548	4730034
therapist	occupation		4742144	4742582
therapy	medical_process		4744918	4745286
Daniel Friedman	person_name		4754628	4755578
psychoanalytic psychotherapy	medical_process		4763528	4764798
Albert	person_name		4792336	4792934
Brynn	person_name		4792982	4793494
Mark	person_name		4793542	4793898
Alexey	person_name		4794288	4795270
Albert	person_name		4804948	4805790
Alexey	person_name		4809716	4810670
psychoanalytic	occupation		4820776	4821406
Professor	occupation		4826872	4827166
Salvage	person_name		4827198	4827530
psychoanalysis	occupation		4840350	4841254
psychoanalytic	occupation		4851040	4852250
Brynn	person_name		4886972	4887346
science	occupation		4951732	4952346
science	occupation		4952836	4953242
disorder	medical_condition		4959460	4960074
Alex	person_name		4983036	4983474
seizures	medical_condition		5001252	5002030
Alexia	person_name		5054958	5055710
psychopath	medical_condition		5063228	5063762
Daniel	person_name		5078464	5078934
Mark	person_name		5081728	5082010
Albert	person_name		5082288	5083158
Alexi	person_name		5087650	5088394
Mark	person_name		5092276	5092590
Brynn	person_name		5092996	5093386
Albert	person_name		5093716	5094154
Daniel	person_name		5094452	5094874
Andrea	person_name		5094922	5095386
Yuval harari	person_name		5107512	5108318
hunter gatherers	occupation		5113048	5113822
COVID	medical_condition		5136342	5136694
President	occupation		5139728	5140010
the United States	location		5140224	5141114
