text	entity_type		start	end
Ali	person_name		4326978	4327304
Helen Longineau	person_name		4329200	4330760
science	occupation		4348474	4349328
Ali	person_name		4352360	4352864
Brock	person_name		4353322	4353940
Yakov	person_name		4356762	4357296
Markov	person_name		4361418	4361772
philosophers	occupation		4404698	4405760
Ollie	person_name		4456882	4457304
Eric	person_name		4457352	4458060
Eric	person_name		4469612	4470108
Eric	person_name		4471126	4471840
blue	person_name		4502288	4502614
Eric	person_name		4504134	4504454
eric	person_name		4520118	4520412
two cent	money_amount		4538398	4538868
Marco	person_name		4627242	4627456
math	occupation		4628718	4628996
Brock ethanoli	person_name		4633038	4635560
Brock	person_name		4648918	4649222
Brock	person_name		4652948	4653274
Brock	person_name		4653322	4653546
Gather	person_name		4656564	4656970
Matthew	person_name		4665428	4665670
Daniel	person_name		4673432	4673726
Daniel	person_name		4674392	4674766
Matthew	person_name		4728620	4729186
Jacob	person_name		4817412	4817866
Matthew	person_name		4875910	4876850
San Fed	location		4933436	4933906
Smith	person_name		4933938	4934274
Schrodinger	person_name		4965694	4966446
Friston	person_name		5027752	5028314
Yaako	person_name		5161524	5161946
Ali	person_name		5258732	5259346
Eric	person_name		5272548	5273018
stats	occupation		5294344	5294654
steven Solette	person_name		5317120	5317846
Ali	person_name		5327738	5328590
science	occupation		5336286	5336798
Bobby Azerian	person_name		5341736	5343010
Bob Yadarian	person_name		5398664	5399418
Daniel	person_name		5400332	5401110
Jessica	person_name		5428210	5429390
Daniel	person_name		5451580	5452066
Eric	person_name		5486792	5487134
Marco	person_name		5495502	5495934
Kristen	person_name		5629716	5630186
jessica	person_name		5726130	5726826
math	occupation		5782248	5782574
philosophy	occupation		5786248	5786814
Mike	person_name		5862720	5863224
math	occupation		5902478	5902884
Mike	person_name		5987498	5988340
Ali	person_name		6050220	6051160
ator	occupation		6131494	6132124
math	occupation		6159806	6160320
philosophy	occupation		6160658	6161224
judge	occupation		6164818	6165096
Mike	person_name		6178332	6179120
Lyle	person_name		6237836	6238630
math	occupation		6278972	6279314
philosophy	occupation		6279772	6280866
Lyle	person_name		6315416	6316270
authors	occupation		6350304	6350742
ali	person_name		6382572	6383058
jessica	person_name		6383708	6384630
13	time		6404482	6405340
23 UTC	time		6406146	6407740
ActInf lab	organization		6414546	6415556
Jessica	person_name		6464580	6465680
machine learning	occupation		6491900	6492856
Jessica	person_name		6609122	6609864
Tim	person_name		6730246	6730628
Plato	person_name		6749566	6750052
Socrates	person_name		6750116	6750644
Plato	person_name		6772580	6773244
Tim	person_name		6806942	6807530
