text	entity_type		start	end
computer science	occupation		3146766	3147972
physicist	occupation		3152914	3153740
mathematics	occupation		3154578	3155400
Andy	person_name		3182778	3183136
Julia	person_name		3185162	3185792
Julia	person_name		3195502	3196280
Julie	person_name		3201102	3201444
Edelman	person_name		3209074	3209736
engineering	occupation		3260082	3260584
Julio	person_name		3276006	3276648
Julio	person_name		3283242	3283984
information theory	occupation		3288554	3289552
Andy	person_name		3388618	3388976
Edelman	person_name		3400498	3401320
science	occupation		3466510	3467238
Edelman	person_name		3477092	3478026
Edelman	person_name		3498702	3499204
Edelman	person_name		3517798	3518252
Andy	person_name		3536362	3536576
Edelman	person_name		3573462	3574140
neuroscience	occupation		3585374	3586520
science	occupation		3588382	3588724
science	occupation		3612502	3612796
Nature	occupation		3613062	3613372
neuroscience	occupation		3672762	3673648
Neuroscience Institute	organization		3676682	3678240
Edelman	person_name		3687822	3688292
Karl	person_name		3708822	3709164
investigators	occupation		3711302	3711996
neuroscience	occupation		3734878	3736120
Karl	person_name		3766506	3766928
University Southern California	organization		3777180	3779044
Dr	occupation		3781822	3782044
Simo Benter	person_name		3782082	3783224
students	occupation		3794886	3795490
Edelman	person_name		3800790	3801760
neurobiology	occupation		3838098	3839128
biology	occupation		3853206	3853660
non biology	occupation		3853740	3854412
biology	occupation		3891458	3892216
topobiology	occupation		3915562	3916464
biology	occupation		4012656	4013264
Adelman	person_name		4039952	4040810
top ofology	occupation		4051408	4051974
Mike Levin	person_name		4054932	4055866
edelman	person_name		4069336	4070142
turbobiology	occupation		4071112	4072174
degeneracy	medical_condition		4079804	4080722
neurosciences	occupation		4081388	4082082
psychology	occupation		4082348	4083190
Mark Rakel	person_name		4106292	4107354
edelman	person_name		4109914	4110474
Karl	person_name		4128892	4129474
Andrew	person_name		4130082	4130710
science	occupation		4178024	4178542
Edelman	person_name		4189708	4190194
Darwinism	occupation		4264448	4265190
science	occupation		4298632	4299262
scientist	occupation		4316992	4317494
Chinese	nationality		4319248	4319654
Tiger	person_name		4325796	4326394
Tiger	person_name		4328180	4328714
