"Start Time","End Time","Transcript"
"00;01;06;15","00;01;07;05","backgrounds"
"00;01;07;05","00;01;07;13","and"
"00;01;07;13","00;01;08;02","perspectives"
"00;01;08;02","00;01;08;08","are"
"00;01;08;08","00;01;08;21","welcome"
"00;01;08;21","00;01;09;14","here"
"00;01;09;14","00;01;09;25","and"
"00;01;09;25","00;01;09;28","we'll"
"00;01;09;28","00;01;10;01","be"
"00;01;10;01","00;01;10;14","following"
"00;01;10;14","00;01;10;24","good"
"00;01;10;24","00;01;11;05","video"
"00;01;11;05","00;01;11;25","etiquette"
"00;01;11;25","00;01;11;29","for"
"00;01;11;29","00;01;13;05","livestreams."
"00;01;14;03","00;01;14;09","At"
"00;01;14;09","00;01;14;13","this"
"00;01;14;13","00;01;14;20","short"
"00;01;14;20","00;01;15;02","link,"
"00;01;15;02","00;01;15;21","you can see"
"00;01;15;21","00;01;15;27","some"
"00;01;15;27","00;01;16;11","of the"
"00;01;16;11","00;01;16;29","past,"
"00;01;16;29","00;01;17;13","present"
"00;01;17;13","00;01;17;18","and"
"00;01;17;18","00;01;18;05","upcoming"
"00;01;18;05","00;01;18;14","live"
"00;01;18;14","00;01;19;10","streams"
"00;01;19;10","00;01;19;23","we are"
"00;01;19;23","00;01;20;02","here"
"00;01;20;02","00;01;20;23","in the"
"00;01;20;23","00;01;21;05","early"
"00;01;21;05","00;01;23;24","November 20th 2132"
"00;01;23;25","00;01;25;02","discussions"
"00;01;25;02","00;01;25;13","on"
"00;01;25;13","00;01;25;29","stochastic"
"00;01;25;29","00;01;26;13","chaos"
"00;01;26;13","00;01;26;18","and"
"00;01;26;18","00;01;27;02","markup"
"00;01;27;02","00;01;27;08","like"
"00;01;27;08","00;01;27;26","blankets"
"00;01;28;02","00;01;28;16","and"
"00;01;28;16","00;01;28;22","in the"
"00;01;28;22","00;01;29;00","second"
"00;01;29;00","00;01;29;07","half"
"00;01;29;07","00;01;29;09","of"
"00;01;29;09","00;01;29;27","November"
"00;01;29;27","00;01;30;09","we'll be"
"00;01;30;09","00;01;30;21","talking"
"00;01;30;21","00;01;30;29","about"
"00;01;30;29","00;01;31;14","the paper"
"00;01;31;14","00;01;31;25","thinking"
"00;01;31;25","00;01;32;00","like"
"00;01;32;00","00;01;32;23","a state"
"00;01;32;23","00;01;33;02","and we"
"00;01;33;02","00;01;33;10","haven't"
"00;01;33;10","00;01;33;18","yet"
"00;01;33;18","00;01;33;26","set"
"00;01;33;26","00;01;34;13","the papers"
"00;01;34;13","00;01;35;15","for 34"
"00;01;35;15","00;01;35;20","and"
"00;01;35;20","00;01;36;04","35."
"00;01;36;04","00;01;36;10","So"
"00;01;36;10","00;01;36;16","if you"
"00;01;36;16","00;01;36;20","have"
"00;01;36;20","00;01;37;14","any ideas"
"00;01;37;14","00;01;37;25","or"
"00;01;37;25","00;01;37;29","if"
"00;01;37;29","00;01;38;04","you're"
"00;01;38;04","00;01;38;23","an author"
"00;01;38;23","00;01;39;00","you want"
"00;01;39;00","00;01;39;02","to"
"00;01;39;02","00;01;39;08","come"
"00;01;39;08","00;01;39;18","on to"
"00;01;39;18","00;01;40;14","discuss"
"00;01;40;14","00;01;40;21","for"
"00;01;40;21","00;01;41;29","these states"
"00;01;41;29","00;01;42;13","then"
"00;01;42;13","00;01;42;22","get in"
"00;01;42;22","00;01;42;27","touch"
"00;01;42;27","00;01;43;00","with"
"00;01;43;00","00;01;43;07","us"
"00;01;45;03","00;01;45;18","today"
"00;01;45;18","00;01;46;00","in"
"00;01;46;00","00;01;46;14","active"
"00;01;46;14","00;01;47;00","stream"
"00;01;47;00","00;01;48;13","32.1"
"00;01;48;13","00;01;48;25","the goal"
"00;01;48;25","00;01;49;19","is to"
"00;01;49;19","00;01;50;02","learn"
"00;01;50;02","00;01;50;09","and"
"00;01;50;09","00;01;50;28","discuss"
"00;01;50;28","00;01;51;09","this"
"00;01;51;09","00;01;51;27","extremely"
"00;01;51;27","00;01;52;17","interesting"
"00;01;52;17","00;01;53;12","paper"
"00;01;53;12","00;01;54;00","stochastic"
"00;01;54;00","00;01;54;13","chaos"
"00;01;54;13","00;01;54;18","and"
"00;01;54;18","00;01;55;03","Markov"
"00;01;55;03","00;01;55;18","blankets"
"00;01;55;18","00;01;56;00","by"
"00;01;56;00","00;01;56;16","first in"
"00;01;56;16","00;01;57;10","lines"
"00;01;57;10","00;01;57;16","all"
"00;01;57;16","00;01;58;03","tougher"
"00;01;58;03","00;01;58;08","to"
"00;01;58;08","00;01;58;21","Costa"
"00;01;58;21","00;01;59;00","and"
"00;01;59;00","00;01;59;17","power"
"00;01;59;17","00;01;59;23","from"
"00;01;59;23","00;02;01;04","2021"
"00;02;01;08","00;02;02;01","and"
"00;02;02;01","00;02;02;19","there's"
"00;02;02;19","00;02;02;29","a lot"
"00;02;02;29","00;02;03;03","to"
"00;02;03;03","00;02;03;15","cover"
"00;02;03;15","00;02;03;19","in"
"00;02;03;19","00;02;03;22","this"
"00;02;03;22","00;02;04;05","paper."
"00;02;04;05","00;02;04;10","There's"
"00;02;04;10","00;02;04;18","a lot"
"00;02;04;18","00;02;04;22","of"
"00;02;04;22","00;02;05;20","formalisms"
"00;02;05;20","00;02;06;01","and"
"00;02;06;01","00;02;06;26","figures"
"00;02;06;26","00;02;07;07","and"
"00;02;07;07","00;02;08;01","keywords"
"00;02;08;01","00;02;08;21","and"
"00;02;08;23","00;02;09;11","broader"
"00;02;09;11","00;02;10;10","questions."
"00;02;10;10","00;02;11;01","So"
"00;02;11;01","00;02;11;04","I'm"
"00;02;11;04","00;02;11;10","sure"
"00;02;11;10","00;02;11;13","we'll"
"00;02;11;13","00;02;11;19","have"
"00;02;11;19","00;02;11;28","a lot"
"00;02;11;28","00;02;12;16","to"
"00;02;12;16","00;02;12;24","think"
"00;02;12;24","00;02;13;05","about"
"00;02;13;05","00;02;13;16","and"
"00;02;13;16","00;02;14;19","discuss."
"00;02;14;19","00;02;14;26","If"
"00;02;14;26","00;02;15;07","you're"
"00;02;15;07","00;02;15;26","watching"
"00;02;15;26","00;02;16;09","live,"
"00;02;16;09","00;02;16;17","then"
"00;02;16;17","00;02;16;29","please"
"00;02;16;29","00;02;17;05","feel"
"00;02;17;05","00;02;17;14","free"
"00;02;17;14","00;02;18;07","to"
"00;02;18;07","00;02;18;16","write"
"00;02;18;16","00;02;19;04","a question"
"00;02;19;04","00;02;20;04","in the chat"
"00;02;20;04","00;02;20;22","because"
"00;02;20;22","00;02;21;07","otherwise"
"00;02;21;07","00;02;21;19","Steven"
"00;02;21;19","00;02;21;29","and I"
"00;02;21;29","00;02;22;03","are"
"00;02;22;03","00;02;22;22","just"
"00;02;22;22","00;02;23;10","chilling"
"00;02;23;10","00;02;24;02","here,"
"00;02;24;10","00;02;25;05","so"
"00;02;25;11","00;02;25;21","let's"
"00;02;25;21","00;02;27;00","get into it"
"00;02;27;14","00;02;28;00","with"
"00;02;28;01","00;02;28;24","just"
"00;02;28;24","00;02;29;11","intros"
"00;02;29;11","00;02;29;21","and"
"00;02;29;21","00;02;29;28","warm"
"00;02;29;28","00;02;30;17","ups"
"00;02;30;17","00;02;30;27","and"
"00;02;30;27","00;02;31;12","if others"
"00;02;31;12","00;02;31;23","join,"
"00;02;31;23","00;02;32;06","we'll"
"00;02;32;06","00;02;32;14","have"
"00;02;32;14","00;02;32;21","them"
"00;02;32;21","00;02;33;02","introduce"
"00;02;33;02","00;02;33;17","themselves"
"00;02;33;17","00;02;34;18","when they do"
"00;02;34;18","00;02;35;10","join."
"00;02;35;12","00;02;35;21","But"
"00;02;35;21","00;02;35;26","for"
"00;02;35;26","00;02;36;03","now,"
"00;02;36;03","00;02;36;09","let's"
"00;02;36;09","00;02;36;27","just"
"00;02;37;01","00;02;37;08","say"
"00;02;37;08","00;02;37;19","hello"
"00;02;37;19","00;02;37;26","and"
"00;02;37;26","00;02;38;08","maybe"
"00;02;38;08","00;02;38;22","bring up"
"00;02;38;22","00;02;39;08","just"
"00;02;39;20","00;02;39;29","something"
"00;02;39;29","00;02;40;14","that"
"00;02;40;18","00;02;41;02","excited"
"00;02;41;02","00;02;41;06","us"
"00;02;41;06","00;02;41;26","about"
"00;02;41;26","00;02;42;02","coming"
"00;02;42;02","00;02;42;05","to"
"00;02;42;05","00;02;42;10","this"
"00;02;42;10","00;02;42;25","discussion"
"00;02;42;25","00;02;42;29","or"
"00;02;42;29","00;02;43;08","something"
"00;02;43;08","00;02;43;12","that"
"00;02;43;12","00;02;43;15","we"
"00;02;43;15","00;02;43;23","wanted"
"00;02;43;23","00;02;44;09","to"
"00;02;44;09","00;02;44;21","resolve"
"00;02;44;21","00;02;45;11","today."
"00;02;45;20","00;02;46;25","So I'm"
"00;02;46;25","00;02;47;12","Daniel"
"00;02;47;12","00;02;47;19","I'm"
"00;02;47;19","00;02;47;23","a"
"00;02;47;23","00;02;48;12","researcher"
"00;02;48;12","00;02;48;15","in"
"00;02;48;15","00;02;49;23","California,"
"00;02;49;23","00;02;50;19","and"
"00;02;50;19","00;02;51;07","something"
"00;02;51;07","00;02;52;13","that I"
"00;02;52;13","00;02;52;25","liked"
"00;02;52;25","00;02;53;00","or"
"00;02;53;00","00;02;53;15","remembered"
"00;02;53;15","00;02;53;24","about"
"00;02;53;24","00;02;53;27","the"
"00;02;53;27","00;02;54;21","paper"
"00;02;54;21","00;02;55;04","was"
"00;02;55;04","00;02;55;12","that"
"00;02;55;12","00;02;55;17","there"
"00;02;55;17","00;02;56;03","was"
"00;02;57;06","00;02;57;23","seemingly"
"00;02;57;23","00;02;58;05","some"
"00;02;58;05","00;02;59;15","changes"
"00;02;59;15","00;02;59;25","or"
"00;02;59;25","00;03;00;22","updates"
"00;03;00;22","00;03;01;03","to the"
"00;03;01;03","00;03;02;09","formalism"
"00;03;02;09","00;03;02;26","of"
"00;03;02;26","00;03;03;11","core"
"00;03;03;11","00;03;04;11","terms."
"00;03;04;18","00;03;05;10","And so"
"00;03;05;10","00;03;05;25","how to"
"00;03;05;25","00;03;06;14","understand"
"00;03;06;14","00;03;06;25","that"
"00;03;06;25","00;03;07;10","in the"
"00;03;07;10","00;03;07;29","broader"
"00;03;07;29","00;03;08;23","trajectory"
"00;03;08;23","00;03;09;00","of the"
"00;03;09;00","00;03;10;01","literature,"
"00;03;10;01","00;03;10;10","which"
"00;03;10;10","00;03;10;18","one of"
"00;03;10;18","00;03;10;24","these"
"00;03;10;24","00;03;11;14","changes"
"00;03;11;14","00;03;11;20","are"
"00;03;11;20","00;03;12;08","like"
"00;03;12;08","00;03;12;26","updates?"
"00;03;12;26","00;03;13;09","Where is it"
"00;03;13;09","00;03;13;24","a software"
"00;03;13;24","00;03;14;08","update?"
"00;03;14;08","00;03;14;16","Where"
"00;03;14;16","00;03;14;23","is it"
"00;03;14;23","00;03;14;24","a"
"00;03;14;24","00;03;16;07","breaking change"
"00;03;16;07","00;03;16;13","and"
"00;03;16;13","00;03;16;17","then"
"00;03;16;17","00;03;16;21","what"
"00;03;16;21","00;03;16;24","are"
"00;03;16;24","00;03;16;26","the"
"00;03;16;26","00;03;17;21","implications"
"00;03;17;21","00;03;17;27","of"
"00;03;17;27","00;03;18;05","those"
"00;03;18;05","00;03;19;00","changes"
"00;03;19;00","00;03;19;23","for"
"00;03;19;23","00;03;20;02","some of"
"00;03;20;02","00;03;20;09","the"
"00;03;20;09","00;03;20;23","broader"
"00;03;20;23","00;03;21;12","conclusions"
"00;03;21;12","00;03;21;17","that"
"00;03;21;17","00;03;21;29","people"
"00;03;21;29","00;03;22;14","do"
"00;03;22;14","00;03;22;19","or"
"00;03;22;19","00;03;22;27","want"
"00;03;22;27","00;03;23;00","to"
"00;03;23;00","00;03;23;17","draw"
"00;03;23;17","00;03;24;06","from"
"00;03;24;06","00;03;24;17","active"
"00;03;24;17","00;03;24;29","inference?"
"00;03;24;29","00;03;25;03","And"
"00;03;25;03","00;03;26;03","the FSP"
"00;03;26;03","00;03;26;11","like"
"00;03;26;11","00;03;26;13","the"
"00;03;26;13","00;03;26;25","nature"
"00;03;26;25","00;03;26;29","of"
"00;03;26;29","00;03;27;23","thinness"
"00;03;27;23","00;03;27;27","or"
"00;03;27;27","00;03;28;24","biological"
"00;03;28;24","00;03;29;12","systems"
"00;03;29;12","00;03;29;18","or"
"00;03;29;18","00;03;30;04","levels"
"00;03;30;04","00;03;30;10","of"
"00;03;30;10","00;03;30;23","nested"
"00;03;30;23","00;03;32;06","organization."
"00;03;32;16","00;03;33;06","So"
"00;03;33;06","00;03;34;00","Stephen."
"00;03;35;14","00;03;36;20","Yes."
"00;03;36;20","00;03;36;26","Good"
"00;03;36;26","00;03;37;07","morning"
"00;03;37;07","00;03;37;13","from"
"00;03;37;13","00;03;38;27","Toronto."
"00;03;38;27","00;03;39;03","I'm"
"00;03;39;03","00;03;39;19","Stephen"
"00;03;39;19","00;03;40;04","and"
"00;03;40;29","00;03;41;15","I'm"
"00;03;41;15","00;03;41;25","doing"
"00;03;41;25","00;03;42;08","a practice"
"00;03;42;08","00;03;42;22","base"
"00;03;43;08","00;03;43;16","which is"
"00;03;43;16","00;03;43;20","kind"
"00;03;43;20","00;03;43;22","of"
"00;03;43;22","00;03;44;00","moves"
"00;03;44;00","00;03;44;08","into"
"00;03;44;08","00;03;44;21","methods"
"00;03;44;21","00;03;45;05","based"
"00;03;45;05","00;03;46;08","HD."
"00;03;47;11","00;03;47;24","I work"
"00;03;47;24","00;03;48;01","a lot"
"00;03;48;01","00;03;48;19","with"
"00;03;50;13","00;03;50;22","group"
"00;03;50;22","00;03;51;19","processes"
"00;03;51;19","00;03;51;25","and"
"00;03;51;25","00;03;52;03","working"
"00;03;52;03","00;03;52;07","with"
"00;03;52;07","00;03;53;01","spatial"
"00;03;53;01","00;03;53;15","creative"
"00;03;53;15","00;03;53;27","spatial"
"00;03;53;27","00;03;55;01","approaches"
"00;03;55;01","00;03;55;06","to"
"00;03;55;06","00;03;55;20","help"
"00;03;55;20","00;03;55;28","do"
"00;03;55;28","00;03;56;09","sense"
"00;03;56;09","00;03;56;24","making."
"00;03;58;02","00;03;58;13","So I'm"
"00;03;58;13","00;03;58;19","really"
"00;03;58;19","00;03;59;01","interested"
"00;03;59;01","00;03;59;05","in"
"00;03;59;05","00;03;59;14","active"
"00;03;59;14","00;04;00;05","inference"
"00;04;00;05","00;04;00;17","within"
"00;04;00;17","00;04;00;26","that"
"00;04;00;26","00;04;01;23","as a"
"00;04;01;23","00;04;02;05","as a"
"00;04;02;05","00;04;02;11","kind"
"00;04;02;11","00;04;02;13","of"
"00;04;02;13","00;04;02;29","unifying"
"00;04;02;29","00;04;03;08","way"
"00;04;03;08","00;04;03;13","to"
"00;04;03;13","00;04;03;21","help"
"00;04;03;21","00;04;04;09","to"
"00;04;05;00","00;04;05;12","close"
"00;04;05;12","00;04;05;14","a"
"00;04;05;14","00;04;05;20","lot of"
"00;04;05;20","00;04;05;23","the"
"00;04;05;23","00;04;06;08","loops"
"00;04;06;08","00;04;06;15","and"
"00;04;06;15","00;04;06;17","the"
"00;04;06;17","00;04;08;09","fragmented"
"00;04;08;20","00;04;09;06","questions"
"00;04;09;06","00;04;09;10","that"
"00;04;09;10","00;04;09;24","come up"
"00;04;09;24","00;04;09;28","when"
"00;04;09;28","00;04;10;06","trying"
"00;04;10;06","00;04;10;14","to do"
"00;04;10;14","00;04;10;25","sense"
"00;04;10;25","00;04;11;06","making"
"00;04;11;06","00;04;11;08","with"
"00;04;11;08","00;04;11;17","different"
"00;04;11;17","00;04;11;25","types"
"00;04;11;25","00;04;11;27","of"
"00;04;11;27","00;04;12;07","people"
"00;04;12;07","00;04;12;09","in"
"00;04;12;09","00;04;12;16","different"
"00;04;12;16","00;04;12;23","types"
"00;04;12;23","00;04;12;24","of"
"00;04;12;24","00;04;13;16","spaces."
"00;04;13;16","00;04;14;15","So"
"00;04;15;01","00;04;15;08","yeah,"
"00;04;15;08","00;04;15;13","as"
"00;04;15;13","00;04;15;16","with"
"00;04;15;16","00;04;15;25","Daniel,"
"00;04;15;25","00;04;16;04","I'm"
"00;04;16;04","00;04;16;16","really"
"00;04;16;16","00;04;17;01","interested"
"00;04;17;01","00;04;17;06","about"
"00;04;17;06","00;04;17;10","this"
"00;04;17;10","00;04;18;11","paper"
"00;04;18;22","00;04;19;23","as"
"00;04;20;06","00;04;20;19","after"
"00;04;20;19","00;04;20;23","the"
"00;04;20;23","00;04;21;29","initial"
"00;04;22;02","00;04;22;12","view"
"00;04;22;12","00;04;22;22","of it,"
"00;04;22;22","00;04;22;29","because"
"00;04;22;29","00;04;23;03","you"
"00;04;23;03","00;04;23;09","see"
"00;04;23;09","00;04;23;26","stochastic"
"00;04;23;26","00;04;24;13","chaos."
"00;04;24;13","00;04;25;10","And I,"
"00;04;25;10","00;04;25;12","you"
"00;04;25;12","00;04;25;15","know,"
"00;04;25;15","00;04;25;17","I'm"
"00;04;25;17","00;04;26;02","consciously"
"00;04;26;02","00;04;26;13","trying"
"00;04;26;13","00;04;26;17","to"
"00;04;26;17","00;04;27;02","not go"
"00;04;27;02","00;04;27;11","too"
"00;04;27;11","00;04;27;18","far"
"00;04;27;18","00;04;28;16","down a"
"00;04;28;16","00;04;28;21","sort"
"00;04;28;21","00;04;28;26","of an"
"00;04;28;26","00;04;29;10","abstract"
"00;04;29;10","00;04;30;00","academic"
"00;04;30;00","00;04;30;16","aspects"
"00;04;30;16","00;04;31;13","of things"
"00;04;33;01","00;04;33;09","but I"
"00;04;33;09","00;04;33;23","realize"
"00;04;33;23","00;04;33;28","that"
"00;04;33;28","00;04;34;13","actually"
"00;04;34;13","00;04;35;03","these"
"00;04;35;03","00;04;36;04","underlying"
"00;04;36;04","00;04;37;04","processes"
"00;04;37;04","00;04;37;16","have"
"00;04;37;16","00;04;37;23","got"
"00;04;37;23","00;04;38;03","quite"
"00;04;38;03","00;04;38;11","a lot"
"00;04;38;11","00;04;38;14","of"
"00;04;38;14","00;04;40;20","applications"
"00;04;40;22","00;04;41;00","in"
"00;04;41;00","00;04;41;18","this"
"00;04;41;21","00;04;42;06","ability"
"00;04;42;06","00;04;42;10","to"
"00;04;42;10","00;04;42;25","understand"
"00;04;42;25","00;04;43;11","why"
"00;04;43;11","00;04;43;17","and"
"00;04;43;17","00;04;43;25","how"
"00;04;43;25","00;04;44;07","things"
"00;04;44;07","00;04;44;11","are"
"00;04;44;11","00;04;45;19","unifying."
"00;04;46;15","00;04;47;00","And"
"00;04;47;00","00;04;47;09","I think"
"00;04;47;09","00;04;47;15","that's"
"00;04;47;15","00;04;49;07","really exciting"
"00;04;49;28","00;04;50;11","because"
"00;04;50;11","00;04;50;15","there's"
"00;04;50;15","00;04;50;16","a"
"00;04;50;16","00;04;51;10","lot of"
"00;04;51;12","00;04;51;19","sort"
"00;04;51;19","00;04;51;21","of"
"00;04;51;21","00;04;52;08","semi"
"00;04;52;08","00;04;53;11","cohesion"
"00;04;53;11","00;04;53;28","that looks"
"00;04;53;28","00;04;54;01","at"
"00;04;54;01","00;04;54;28","larger"
"00;04;54;28","00;04;55;13","cognitive"
"00;04;55;13","00;04;56;04","processes,"
"00;04;56;04","00;04;56;08","the"
"00;04;56;08","00;04;57;03","sentence"
"00;04;57;10","00;04;58;10","practices"
"00;04;58;10","00;04;58;20","and in"
"00;04;58;20","00;04;59;07","activist"
"00;04;59;07","00;05;00;03","processes."
"00;05;01;06","00;05;01;10","But"
"00;05;01;10","00;05;01;14","what"
"00;05;01;14","00;05;01;17","we"
"00;05;01;17","00;05;01;25","tend"
"00;05;01;25","00;05;02;04","to see"
"00;05;02;04","00;05;02;08","when"
"00;05;02;08","00;05;02;11","it"
"00;05;02;11","00;05;02;17","gets"
"00;05;02;17","00;05;02;26","down"
"00;05;02;26","00;05;03;01","to the"
"00;05;03;01","00;05;03;11","nitty"
"00;05;03;11","00;05;03;24","gritty"
"00;05;03;24","00;05;03;29","is,"
"00;05;03;29","00;05;04;14","is"
"00;05;04;14","00;05;04;24","it's"
"00;05;04;24","00;05;06;27","how are things"
"00;05;06;27","00;05;07;10","bubbling"
"00;05;07;10","00;05;08;02","up"
"00;05;08;02","00;05;09;05","through"
"00;05;10;01","00;05;10;11","the kind"
"00;05;10;11","00;05;10;19","of"
"00;05;10;19","00;05;12;04","stochastic"
"00;05;12;04","00;05;13;03","chaos"
"00;05;13;03","00;05;13;19","of the"
"00;05;13;19","00;05;13;29","world"
"00;05;13;29","00;05;15;10","and life,"
"00;05;15;23","00;05;16;00","or"
"00;05;16;00","00;05;16;05","should"
"00;05;16;05","00;05;16;12","I just"
"00;05;16;12","00;05;16;18","say"
"00;05;16;18","00;05;18;06","stochastic,"
"00;05;18;23","00;05;20;06","separated,"
"00;05;20;06","00;05;21;19","chaotic"
"00;05;21;19","00;05;22;13","processes"
"00;05;22;13","00;05;22;27","and"
"00;05;22;27","00;05;23;06","so the"
"00;05;23;06","00;05;23;13","idea"
"00;05;23;13","00;05;23;16","of"
"00;05;23;16","00;05;23;25","having"
"00;05;23;25","00;05;24;12","stochastic"
"00;05;24;12","00;05;24;27","chaos"
"00;05;24;27","00;05;25;00","and"
"00;05;25;00","00;05;25;05","what"
"00;05;25;05","00;05;25;09","that"
"00;05;25;09","00;05;25;21","means"
"00;05;25;21","00;05;25;24","in"
"00;05;25;24","00;05;25;28","this"
"00;05;25;28","00;05;26;08","paper"
"00;05;26;08","00;05;26;17","does"
"00;05;26;17","00;05;27;03","that"
"00;05;27;12","00;05;27;20","it's"
"00;05;27;20","00;05;27;28","quite"
"00;05;27;28","00;05;28;12","useful"
"00;05;28;12","00;05;29;05","to"
"00;05;30;01","00;05;30;12","start"
"00;05;30;12","00;05;31;00","to"
"00;05;31;00","00;05;31;10","look"
"00;05;31;10","00;05;31;14","at"
"00;05;31;14","00;05;31;24","what"
"00;05;31;24","00;05;32;22","it means"
"00;05;32;22","00;05;32;28","to"
"00;05;32;28","00;05;33;06","have"
"00;05;33;06","00;05;33;16","to be"
"00;05;33;16","00;05;33;23","able"
"00;05;33;23","00;05;33;28","to"
"00;05;33;28","00;05;34;25","reconcile"
"00;05;34;25","00;05;35;02","those"
"00;05;35;02","00;05;35;19","approaches."
"00;05;35;19","00;05;36;20","So it"
"00;05;36;20","00;05;37;06","actually"
"00;05;37;06","00;05;37;14","does"
"00;05;37;14","00;05;37;27","start"
"00;05;37;27","00;05;38;02","to"
"00;05;38;02","00;05;38;12","help"
"00;05;38;12","00;05;38;21","think"
"00;05;38;21","00;05;39;03","about"
"00;05;39;03","00;05;39;10","more"
"00;05;39;10","00;05;39;25","applied"
"00;05;39;25","00;05;40;10","approaches."
"00;05;40;10","00;05;40;15","So"
"00;05;40;15","00;05;40;21","that's"
"00;05;40;21","00;05;41;00","something"
"00;05;41;00","00;05;41;12","I'm"
"00;05;41;18","00;05;42;14","I'm interested"
"00;05;42;14","00;05;42;24","and"
"00;05;42;24","00;05;43;09","excited"
"00;05;43;09","00;05;43;14","about"
"00;05;43;14","00;05;43;19","this"
"00;05;43;19","00;05;44;16","paper."
"00;05;45;03","00;05;45;14","Thank you,"
"00;05;45;14","00;05;46;09","Stephen."
"00;05;46;20","00;05;46;28","In"
"00;05;46;28","00;05;49;05","the 32.0,"
"00;05;49;25","00;05;50;14","this is kind"
"00;05;50;14","00;05;51;02","of"
"00;05;51;22","00;05;52;06","the lead"
"00;05;52;06","00;05;52;21","in"
"00;05;52;21","00;05;53;05","was"
"00;05;53;05","00;05;53;13","this"
"00;05;53;13","00;05;55;29","topic of flow."
"00;05;55;29","00;05;56;06","And"
"00;05;56;06","00;05;56;22","that is"
"00;05;56;22","00;05;56;27","in"
"00;05;56;27","00;05;57;12","a way"
"00;05;57;12","00;05;57;25","what"
"00;05;57;25","00;05;58;06","might"
"00;05;58;06","00;05;58;13","start"
"00;05;58;13","00;05;58;23","to"
"00;05;58;23","00;05;59;13","bridge"
"00;05;59;13","00;06;00;09","this"
"00;06;00;09","00;06;00;23","distinction"
"00;06;00;23","00;06;00;28","that"
"00;06;00;28","00;06;01;06","you"
"00;06;01;06","00;06;01;17","raised."
"00;06;01;17","00;06;01;21","And"
"00;06;01;21","00;06;01;27","we'll"
"00;06;01;27","00;06;02;07","definitely"
"00;06;02;07","00;06;02;16","return"
"00;06;02;16","00;06;02;25","to"
"00;06;02;25","00;06;03;11","between"
"00;06;03;11","00;06;03;17","kind"
"00;06;03;17","00;06;03;21","of"
"00;06;03;21","00;06;04;17","abstractions"
"00;06;04;17","00;06;05;06","and"
"00;06;05;06","00;06;06;21","applications."
"00;06;06;21","00;06;07;10","Flow"
"00;06;07;10","00;06;07;17","is"
"00;06;07;17","00;06;08;13","a term"
"00;06;08;13","00;06;09;20","that has"
"00;06;09;20","00;06;10;15","applications"
"00;06;10;15","00;06;10;27","across"
"00;06;10;27","00;06;11;14","domains"
"00;06;11;14","00;06;11;24","from"
"00;06;11;24","00;06;11;25","the"
"00;06;11;25","00;06;12;02","flow"
"00;06;12;02","00;06;12;06","of"
"00;06;12;06","00;06;12;18","water,"
