start	end	startTime	summary	headline	gist
2380870	2461860	39:40	George: It's interesting to think about that in terms of using touch to kind of resolve uncertainty about the hidden states. And it brings back the paper that you guys mentioned in the zero the communication as active inference. It really is like a bi directional, harmonious thing happening.	Touch can resolve uncertainty about hidden states, George says	Exploring the Hidden States of Communication
2463110	2759380	41:03	In chronic conditions, the concept of cognitive immunization is common. Patients observe us for sure, and they know when we kind of are confident and so on. Try to understand someone else's internal state, predicting a little bit of their mental state. That's where synchrony and that's where alignment kind of plays that important role.	Who's observing, who's been observed? I think the free energy model	Cognitive Immunity and the birdsong
2760230	3308594	46:00	Zoe: Sense making is quite an interesting thing too when we look at some clinical conditions. Sometimes with patients with chronic musculoskeletal problems that also have a comorbidity they have depression. By understanding, by interacting can potentially start taking the patient in a particular direction.	Sense making is quite an interesting thing when we look at some clinical conditions	Comorbidity and sense making
3308632	4030396	55:08	Hollywood and filmmakers are masters of inducing synchrony. There's an opportunity there to kind of open up cognitively and explore some other ideas that maybe the person wasn't able to before. Where are the opportunities? How can we start that process of change?	George: Hollywood and filmmakers are masters of inducing synchrony	The complex causal network of depression
4030588	4813550	1:07:10	Osteopaths need to be aware of the power of what's the hidden state and that touch can trigger. Particularly in trauma situations, memories are embodied. And when you touch someone in a particular part of the body, that might again bring that unconscious stuff about. Could use the whole world of healthcare practice to use touch and synchrony.	George: Touch can trigger hidden state responses in trauma situations	The power of touch in healing emotional trauma
4814640	4902760	1:20:14	What variables are latent states or observable in general? And then in the specific case, for example, maybe there's a total, absolutely perfect association between hippocampus volume and some other clinical outcome. variables can be observable in one context and latent in another context.	What variables are latent states or observable in general	Causal causation network 1, Partial observable and latent states
4902830	5415870	1:21:42	George: How can we change the generative model, the cognitive models? Could there be something welcoming on the door of the room that is a modification of the niche or some other design choice that helps scaffold this therapeutic niche? What would anyone like to look at or turn to?	George: I loved your summary of all those active inference questions	Active Inference in the Clinical Process
5419200	5650890	1:30:19	One thought on the free energy minimizing. Different action pathways are evaluated based upon their ability to reduce uncertainty or provide direct value. That thing sort of modifying pain, modifying symptoms. Going a little bit with small things at that level are quite important in the greater scheme of things.	Free energy is calculated for a given policy sequence of actions	The free energy of pain
5652220	5843940	1:34:12	Pain is an interesting one. Not every patient is going to come in and go, yeah, I want to be in less pain. It might be something that a goal to that patient is more important than if their pain is less. What we're measuring will be very individual to the patient.	Zoe: Pain is an interesting question. Not every patient is going to want less pain	How to manage chronic pain with massage?
5845560	6008090	1:37:25	Ian: I'm thinking short term goals and long term goals here. The intention behind it all is to help them. But agreeing on those more broader life goals or referring to someone else if I don't agree with that, that's more of an ethical issue.	Ian says agreeing on goals is so important when helping endurance runners	Ethical issues of goals for runners
6009660	6512090	1:40:09	We have another paper to be submitted very soon, the next week or so, the same topic, but in pediatrics. One of the first lines to start exploring is synchrony between mother, baby and practitioner. It's time now to start testing some of this stuff for sure.	What are some of your next directions for this line of research and application	Osteopathic and Pediatrics: Future directions
6512560	6548288	1:48:32	Very cool. All right, well, thank you for this excellent two. And everyone is welcome back to give us updates on their learning and application on this very important area. See you later.	All right, well, thank you for this excellent two. That concludes 44 and really appreciated the authors joining	Dot Zero
