text	entity_type		start	end
psychology	occupation		1735188	1735642
sociology	occupation		1756988	1757830
Daniel	person_name		1775072	1775462
Avel	person_name		1775664	1776006
Unification Church	organization		2011228	2012450
Japan	location		2021772	2022114
Korea	location		2023276	2023634
Japan	location		2023682	2023986
Reverend	occupation		2038148	2038506
Moon	person_name		2038538	2038746
founder	occupation		2038948	2039674
Reverend	occupation		2055688	2055966
Moon	person_name		2055998	2056346
MAGA	organization		2081490	2082250
Soviet	nationality		2106392	2106834
secret agents	occupation		2106882	2107638
biologists	occupation		2123922	2124430
religion	occupation		2124608	2124918
sociologist	occupation		2130438	2131014
Aileen Barker	person_name		2131812	2132554
David Frank Taylor	person_name		2172972	2174390
Jesus	person_name		2223632	2223974
Jesus	person_name		2225136	2225542
Munis	person_name		2356568	2356906
nationalism	political_affiliation		2360588	2361394
Alex	person_name		2392772	2393194
Stanford	organization		2502552	2503182
Mao	person_name		2545800	2546690
Lorena	person_name		2550472	2551006
Lorena	person_name		2552232	2553250
sociometer theory	occupation		2781668	2782634
anxiety	medical_condition		2799608	2800366
Lorena	person_name		3056650	3057346
Moon sect	organization		3087700	3089070
Unification Church	organization		3091268	3092726
chief	occupation		3112908	3113282
Mikhail	person_name		3196508	3196786
Mikhail	person_name		3202170	3202686
mikol	person_name		3208832	3209206
math	occupation		3232072	3232510
Mao	person_name		3361506	3362040
big data	occupation		3504242	3504604
deep learning	occupation		3504818	3505388
Colin	person_name		3552620	3553396
sociology	occupation		3583098	3583888
literature	occupation		3584282	3585088
biology	occupation		3586026	3586900
physics	occupation		3687798	3688172
neurological cognitive neuroscience	occupation		3782262	3785164
mathematics	occupation		3831058	3831860
mathematical physics	occupation		3831960	3833280
math	occupation		3864638	3865060
mathematic	occupation		3881520	3882324
Newton	person_name		3889574	3890460
physics	occupation		3897388	3898080
quantum mechanics	occupation		3938118	3939164
math	occupation		3948262	3948572
FEP	organization		3992934	3993276
Daniel	person_name		4020350	4020914
Colin	person_name		4024548	4025290
social sciences	occupation		4043352	4044062
quantitative social science	occupation		4058768	4060534
formal social science	occupation		4060832	4062342
cognitive engineering	occupation		4111088	4112806
cognitive engineering	occupation		4127188	4128538
cognitive engineering	occupation		4138808	4140718
material engineering	occupation		4145548	4147506
cognitive engineering	occupation		4148060	4149618
semiotics	occupation		4150204	4151330
Lorena	person_name		4170624	4171630
Lorena	person_name		4179900	4180516
semiotics	occupation		4196160	4197160
Velvet	person_name		4232890	4233238
mathematics	occupation		4243538	4244456
Mao	person_name		4278180	4278698
Maxwell Ramstead	person_name		4318196	4319274
semantics	occupation		4344156	4345058
semiotics	occupation		4345580	4346322
A	person_name		4387774	4388162
Colin	person_name		4388536	4389330
instructors	occupation		4394572	4395750
France	location		4419488	4420206
Colin	person_name		4625166	4626036
Ben	person_name		4629310	4630040
instructors	occupation		4640418	4641112
Mao	person_name		4654996	4655790
Lorena	person_name		4657092	4657498
Raphael	person_name		4657514	4658350
Ben	person_name		4767732	4768282
mathematics	occupation		4784824	4785326
Avel	person_name		4813920	4814518
Daniel	person_name		4815168	4815634
Lorena	person_name		4823812	4824750
AFO	organization		4825090	4826110
Lorena	person_name		4830168	4830750
quantum information theory	occupation		4898972	4900674
physics	occupation		4903936	4904342
math	occupation		4915136	4915554
algebraic topology	occupation		4916532	4917738
math	occupation		4942028	4942274
math	occupation		4985176	4985582
mathematical physicists	occupation		4998098	4999458
mathematics	occupation		5035032	5035646
France	location		5053794	5054024
Chris Fields	person_name		5071616	5073046
social science	occupation		5077284	5078074
instructors	occupation		5103180	5104066
social sciences	occupation		5152172	5152930
