start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
228694	228954	33	C	0.97325	15	442	that
228992	229146	33	C	0.99998	16	443	will
229168	229354	33	C	0.99998	17	444	be
229392	230054	33	C	0.52668	18	445	pushed
230182	230522	33	C	0.99999	19	446	on
230576	230746	33	C	1.0	20	447	the
230768	230954	33	C	0.99996	21	448	thing,
230992	231194	33	C	0.96048	22	449	which
231232	231386	33	C	0.99998	23	450	is
231408	231734	33	C	0.79559	24	451	separate
231782	232042	33	C	1.0	25	452	from
232096	232362	33	C	1.0	26	453	other
232416	233020	33	C	0.99999	27	454	things.
233970	234382	34	C	0.99988	1	455	Once
234436	234606	34	C	1.0	2	456	you
234628	234814	34	C	0.99995	3	457	have
234852	235102	34	C	0.99998	4	458	this,
235156	235422	34	C	0.84508	5	459	you
235476	236330	34	C	0.80738	6	460	necessitate
236410	236846	34	C	0.99999	7	461	these
236948	238586	34	C	0.98905	8	462	interrelationships
238698	238926	34	C	1.0	9	463	to
238948	239134	34	C	0.99999	10	464	be
239172	239834	34	C	0.99962	11	465	formative
239962	241210	34	C	0.97355	12	466	ontological
241370	242080	34	C	0.52	13	467	and
242770	243562	34	C	0.9649	14	468	fundamentally
243626	244506	34	C	0.50225	15	469	contextual.
244618	245280	35	C	0.99987	1	470	So
245810	246330	35	C	0.99998	2	471	no
246420	247060	35	C	0.99994	3	472	relationship
247750	248500	35	C	0.99992	4	473	is
249110	249726	35	C	0.99998	5	474	perfectly
249758	250542	35	C	0.93124	6	475	reproducible
250606	250930	35	C	1.0	7	476	across
251000	251186	35	C	1.0	8	477	a
251208	251490	35	C	1.0	9	478	different
251560	251982	35	C	0.72972	10	479	context.
252046	252226	36	C	0.99973	1	480	It
252248	252386	36	C	0.99994	2	481	will
252408	252546	36	C	0.99999	3	482	take
252568	252706	36	C	0.99909	4	483	on
252728	252818	36	C	0.94	5	484	a
252824	253454	36	C	0.58633	6	485	hermeneutics
253502	253618	36	C	0.9	7	486	or
253624	254462	36	C	0.91083	8	487	semantics,
254606	255010	36	C	0.68807	9	488	given
255080	255266	36	C	1.0	10	489	the
255288	255618	36	C	0.92824	11	490	exact
255704	256366	36	C	0.99979	12	491	context
256478	256706	36	C	1.0	13	492	of
256728	256866	36	C	1.0	14	493	the
256888	257326	36	C	0.52524	15	494	spatial
257358	257966	36	C	0.76536	16	495	temporality
257998	258146	36	C	1.0	17	496	of
258168	258306	36	C	1.0	18	497	the
258328	259010	36	C	0.99567	19	498	entities.
260330	260790	37	C	0.50755	1	499	Those
260860	261094	37	C	0.99981	2	500	are
261132	261430	37	C	0.99999	3	501	some
261500	261830	37	C	1.0	4	502	first
261900	262354	37	C	0.99991	5	503	thoughts.
262402	262566	38	C	0.99998	1	504	Does
262588	262870	38	C	0.99998	2	505	anybody
262940	263558	38	C	0.99998	3	506	have
263724	264102	38	C	0.99999	4	507	big
264156	264722	38	C	0.99998	5	508	objections
264786	265014	38	C	1.0	6	509	to
265052	265494	38	C	0.99998	7	510	what
265612	265894	38	C	0.74	8	511	I
265932	266134	38	C	1.0	9	512	just
266172	266760	38	C	0.99436	10	513	said.
273100	273850	39	C	0.99947	1	514	Okay.
276320	276684	40	B	0.99632	1	515	Yeah,
276722	276924	40	B	0.99999	2	516	please
276962	277260	40	B	0.99995	3	517	continue.
277330	277852	41	B	0.99988	1	518	Sorry.
277986	278328	42	C	0.9997	1	519	Let's
278344	278524	42	C	0.99996	2	520	start
278562	278716	42	C	1.0	3	521	with
278738	278828	42	C	1.0	4	522	the
278834	279176	42	C	0.96419	5	523	concept
279208	279452	42	C	1.0	6	524	of
279506	279864	42	C	0.8334	7	525	agency.
279912	280124	43	C	0.99997	1	526	For
280162	280780	43	C	0.99135	2	527	instance,
281680	282264	43	C	0.97837	3	528	agency
282312	282524	43	C	0.99921	4	529	is
282562	282812	43	C	0.99998	5	530	just
282866	283352	43	C	0.9999	6	531	action
283416	283864	43	C	0.99998	7	532	selection,
283912	284124	43	C	0.99833	8	533	right?
284162	284652	44	C	0.9998	1	534	So
284786	285470	44	C	0.99984	2	535	agents
285840	286204	44	C	0.99947	3	536	are
286242	286712	44	C	0.99935	4	537	modeled.
286776	286956	45	C	0.99998	1	538	They
286978	287068	45	C	1.0	2	539	have
287074	287196	45	C	1.0	3	540	a
287218	287592	45	C	0.96131	4	541	generative
287656	288268	45	C	0.99999	5	542	model
288434	288716	45	C	1.0	6	543	and
288738	288876	45	C	0.99997	7	544	they
288898	289036	45	C	0.99998	8	545	use
289058	289196	45	C	0.9999	9	546	it
289218	289452	45	C	1.0	10	547	to
289506	290104	45	C	0.99794	11	548	predict
290232	290840	45	C	0.82313	12	549	sensory
290920	291464	45	C	0.99989	13	550	inputs
291512	291676	45	C	0.99989	14	551	based
291698	291836	45	C	0.99996	15	552	on
291858	292188	45	C	0.99999	16	553	possible
292274	293020	45	C	0.99982	17	554	actions.
294640	295004	46	C	0.95642	1	555	They
295042	295288	46	C	0.13667	2	556	chatted,
295304	295532	46	C	0.85744	3	557	select
295586	295816	46	C	0.94077	4	558	those
295858	295968	46	C	1.0	5	559	to
295974	296540	46	C	0.99992	6	560	minimize
296620	296816	46	C	1.0	7	561	the
296838	297216	46	C	1.0	8	562	difference
297318	297872	46	C	1.0	9	563	between
298006	298556	46	C	0.99579	10	564	predicted
298588	298784	46	C	0.79	11	565	and
298822	299244	46	C	0.88	12	566	sensory
299292	300160	46	C	0.95071	13	567	inputs.
300740	301068	47	C	0.99989	1	568	So
301094	301344	47	C	0.89159	2	569	they're
301392	301604	47	C	0.99996	3	570	just
301642	301844	47	C	0.99999	4	571	trying
301882	301988	47	C	1.0	5	572	to
301994	302432	47	C	0.99793	6	573	minimize
302496	302676	47	C	0.99997	7	574	free
302698	302980	47	C	0.98444	8	575	energy.
303050	303236	48	C	1.0	1	576	And
303258	303396	48	C	0.99999	2	577	this
303418	303952	48	C	0.99958	3	578	minimization
304016	304196	48	C	1.0	4	579	is
304218	304752	48	C	0.99613	5	580	fundamentally
304816	305376	48	C	0.99956	6	581	due
305488	305860	48	C	0.71	7	582	to
305930	306164	48	C	0.98	8	583	the
306202	306644	48	C	0.99996	9	584	relationship
306762	307044	48	C	1.0	10	585	of
307082	307888	48	C	0.47803	11	586	constraints
307984	308196	48	C	0.99998	12	587	in
308218	308404	48	C	0.99999	13	588	their
308442	308864	48	C	0.95131	14	589	environment.
308912	309076	49	C	0.99999	1	590	So
309098	309376	49	C	0.99168	2	591	let's
309408	309824	49	C	0.99999	3	592	imagine
309872	310470	49	C	1.0	4	593	that
311080	311396	49	C	1.0	5	594	I
311418	311604	49	C	0.52	6	595	am
311642	311844	49	C	0.99997	7	596	an
311882	312528	49	C	0.99999	8	597	individual
312714	313450	49	C	0.65431	9	598	who
317580	317944	49	C	0.9959	10	599	sorry,
317982	318136	49	C	1.0	11	600	I
318158	318296	49	C	0.99693	12	601	saw
318318	318456	49	C	0.78	13	602	a
318478	318804	49	C	0.97167	14	603	comment
318852	319016	49	C	1.0	15	604	and
319038	319176	49	C	1.0	16	605	I
319198	319800	49	C	0.66009	17	606	didn't
321580	321944	49	C	0.66452	18	607	so
321982	322184	49	C	0.89421	19	608	yeah,
322222	322810	49	C	0.9932	20	609	so
323420	323736	49	C	0.97373	21	610	you
323758	323896	49	C	0.99999	22	611	have
323918	324344	49	C	0.99991	23	612	an
324462	325032	49	C	0.99999	24	613	individual
325166	325464	49	C	1.0	25	614	that
325502	325716	49	C	0.99985	26	615	tries
325748	325896	49	C	1.0	27	616	to
325918	326256	49	C	0.99964	28	617	exert
326308	326572	49	C	1.0	29	618	control
326626	326844	49	C	1.0	30	619	over
326882	327084	49	C	1.0	31	620	the
327122	327736	49	C	0.99661	32	621	environment.
327848	328076	50	C	1.0	1	622	Now,
328098	328236	50	C	0.99999	2	623	if
328258	328396	50	C	0.99999	3	624	you
328418	328776	50	C	0.99985	4	625	scale
328808	329004	50	C	0.99729	5	626	this
329042	329244	50	C	0.63518	6	627	in
329282	329752	50	C	0.87877	7	628	nested
329816	330620	50	C	0.99134	8	629	structures,
331200	331516	50	C	0.64098	9	630	you
331538	331676	50	C	0.99797	10	631	can
331698	331836	50	C	0.94679	11	632	try
331858	331996	50	C	0.53	12	633	to
332018	332204	50	C	0.99541	13	634	think
332242	332492	50	C	1.0	14	635	of
332546	332812	50	C	0.99999	15	636	power
332866	333576	50	C	0.99691	16	637	structures
333688	333964	50	C	1.0	17	638	and
334002	334300	50	C	1.0	18	639	how
334370	335048	50	C	0.95141	19	640	agency
335144	335452	50	C	1.0	20	641	within
335506	335676	50	C	1.0	21	642	those
335698	336028	50	C	0.99999	22	643	power
336114	336632	50	C	0.9628	23	644	structures
336696	336924	50	C	0.99999	24	645	is
336962	337544	50	C	0.92454	25	646	modulated
337592	337756	50	C	1.0	26	647	by
337778	337928	50	C	1.0	27	648	the
337954	338144	50	C	0.99989	28	649	different
