"Start Time","End Time","Transcript"
"00;00;35;15","00;00;35;29","archived"
"00;00;35;29","00;00;36;06","live"
"00;00;36;06","00;00;36;14","stream."
"00;00;36;14","00;00;36;19","So"
"00;00;36;19","00;00;36;28","please"
"00;00;36;28","00;00;37;07","provide"
"00;00;37;07","00;00;37;11","us"
"00;00;37;11","00;00;37;28","with feedback"
"00;00;37;28","00;00;38;02","so"
"00;00;38;02","00;00;38;06","that"
"00;00;38;06","00;00;38;13","we can"
"00;00;38;13","00;00;38;26","improve"
"00;00;38;26","00;00;39;04","on our"
"00;00;39;04","00;00;39;25","work."
"00;00;40;08","00;00;40;15","All"
"00;00;40;15","00;00;41;01","backgrounds"
"00;00;41;01","00;00;41;05","and"
"00;00;41;05","00;00;41;23","perspectives"
"00;00;41;23","00;00;41;27","are"
"00;00;41;27","00;00;42;21","welcome"
"00;00;42;21","00;00;43;08","here"
"00;00;43;08","00;00;43;16","and"
"00;00;43;16","00;00;43;27","will"
"00;00;43;27","00;00;44;08","follow"
"00;00;44;08","00;00;44;15","good"
"00;00;44;15","00;00;44;23","video"
"00;00;44;23","00;00;45;05","etiquette"
"00;00;45;05","00;00;45;09","for"
"00;00;45;09","00;00;45;15","live"
"00;00;45;15","00;00;45;25","stream"
"00;00;45;25","00;00;46;05","so"
"00;00;46;05","00;00;46;14","people"
"00;00;46;14","00;00;46;18","could"
"00;00;46;18","00;00;46;23","just"
"00;00;46;23","00;00;47;00","raise"
"00;00;47;00","00;00;47;16","their hand"
"00;00;47;16","00;00;47;28","and"
"00;00;47;28","00;00;48;20","see"
"00;00;49;01","00;00;49;05","if"
"00;00;49;05","00;00;49;09","they"
"00;00;49;09","00;00;49;12","want"
"00;00;49;12","00;00;49;14","to"
"00;00;49;14","00;00;49;20","speak"
"00;00;49;20","00;00;49;22","at"
"00;00;49;22","00;00;50;07","any time"
"00;00;50;07","00;00;50;18","or"
"00;00;50;18","00;00;50;24","write"
"00;00;50;24","00;00;50;26","a"
"00;00;50;26","00;00;51;08","question."
"00;00;51;08","00;00;51;13","Live"
"00;00;51;13","00;00;51;28","Chat."
"00;00;53;02","00;00;53;15","This short"
"00;00;53;15","00;00;53;23","link"
"00;00;53;23","00;00;54;01","has a"
"00;00;54;01","00;00;54;17","calendar"
"00;00;54;17","00;00;54;21","of"
"00;00;54;21","00;00;55;03","upcoming"
"00;00;55;03","00;00;55;09","live"
"00;00;55;09","00;00;56;03","streams"
"00;00;56;03","00;00;56;13","and"
"00;00;56;13","00;00;56;23","today"
"00;00;56;23","00;00;56;28","we're"
"00;00;56;28","00;00;57;05","here"
"00;00;57;05","00;00;57;07","at"
"00;00;57;07","00;00;58;09","27.1"
"00;00;58;09","00;00;58;19","on"
"00;00;58;19","00;00;58;23","the"
"00;00;58;23","00;00;59;27","24th"
"00;00;59;27","00;01;00;12","and in"
"00;01;00;12","00;01;01;14","August 31st"
"00;01;01;14","00;01;02;00","we'll"
"00;01;02;00","00;01;02;19","follow up"
"00;01;02;19","00;01;03;02","with"
"00;01;03;02","00;01;03;11","another"
"00;01;03;11","00;01;03;25","discussion"
"00;01;03;25","00;01;03;28","on"
"00;01;03;28","00;01;04;03","this"
"00;01;04;03","00;01;04;09","same"
"00;01;04;09","00;01;04;25","paper"
"00;01;04;25","00;01;05;02","and"
"00;01;05;02","00;01;05;06","then"
"00;01;05;06","00;01;05;10","we"
"00;01;05;10","00;01;05;19","haven't"
"00;01;05;19","00;01;05;24","yet"
"00;01;05;24","00;01;06;07","decided"
"00;01;06;07","00;01;06;10","what"
"00;01;06;10","00;01;06;15","to"
"00;01;06;15","00;01;06;27","read"
"00;01;06;27","00;01;07;06","in the"
"00;01;07;06","00;01;07;18","upcoming"
"00;01;07;18","00;01;07;27","weeks."
"00;01;07;27","00;01;08;03","So"
"00;01;08;03","00;01;08;12","if you want"
"00;01;08;12","00;01;08;13","to"
"00;01;08;13","00;01;08;20","come"
"00;01;08;20","00;01;09;12","on and"
"00;01;09;12","00;01;10;13","discuss"
"00;01;10;13","00;01;10;19","that"
"00;01;10;19","00;01;10;22","would"
"00;01;10;22","00;01;11;02","be"
"00;01;11;02","00;01;11;15","cool"
"00;01;13;00","00;01;13;19","today"
"00;01;13;19","00;01;14;14","in"
"00;01;14;14","00;01;14;27","active"
"00;01;14;27","00;01;15;05","stream"
"00;01;15;05","00;01;16;05","27.1."
"00;01;16;05","00;01;16;11","Our"
"00;01;16;11","00;01;16;17","goal"
"00;01;16;17","00;01;16;23","is to"
"00;01;16;23","00;01;17;08","learn"
"00;01;17;08","00;01;17;19","and"
"00;01;17;19","00;01;18;03","discuss"
"00;01;18;03","00;01;18;08","this"
"00;01;18;08","00;01;18;16","very"
"00;01;18;16","00;01;19;08","cool"
"00;01;19;08","00;01;20;02","paper"
"00;01;20;02","00;01;20;13","active"
"00;01;20;13","00;01;20;28","inference"
"00;01;20;28","00;01;21;21","applicability"
"00;01;21;21","00;01;21;24","to"
"00;01;21;24","00;01;22;03","different"
"00;01;22;03","00;01;22;13","types"
"00;01;22;13","00;01;22;16","of"
"00;01;22;16","00;01;22;29","social"
"00;01;22;29","00;01;23;19","organization"
"00;01;23;19","00;01;24;09","explained"
"00;01;24;09","00;01;24;17","through"
"00;01;24;17","00;01;25;00","reference"
"00;01;25;00","00;01;25;07","to"
"00;01;25;07","00;01;25;23","industrial"
"00;01;25;23","00;01;26;10","engineering"
"00;01;26;10","00;01;26;13","and"
"00;01;26;13","00;01;26;22","quality"
"00;01;26;22","00;01;27;12","management"
"00;01;27;12","00;01;27;23","by"
"00;01;27;23","00;01;28;03","Steven"
"00;01;28;03","00;01;28;28","Fox."
"00;01;29;08","00;01;30;09","And"
"00;01;30;12","00;01;30;17","we're"
"00;01;30;17","00;01;30;20","going"
"00;01;30;20","00;01;31;17","to go"
"00;01;31;17","00;01;31;26","anywhere"
"00;01;31;26","00;01;32;09","we want"
"00;01;32;09","00;01;32;27","with a"
"00;01;32;27","00;01;33;15","paper"
"00;01;33;15","00;01;33;22","or"
"00;01;33;22","00;01;34;11","a questions"
"00;01;34;11","00;01;35;04","and"
"00;01;35;04","00;01;35;17","we're"
"00;01;35;17","00;01;35;24","really"
"00;01;35;24","00;01;36;07","appreciative"
"00;01;36;07","00;01;36;10","to"
"00;01;36;10","00;01;36;20","have"
"00;01;36;20","00;01;37;01","Steven"
"00;01;37;01","00;01;37;07","here."
"00;01;37;07","00;01;37;12","So"
"00;01;37;12","00;01;37;21","that will be"
"00;01;37;21","00;01;38;04","a cool"
"00;01;38;04","00;01;39;10","discussion."
"00;01;39;29","00;01;40;21","Let's"
"00;01;41;14","00;01;41;25","start"
"00;01;41;25","00;01;41;29","with"
"00;01;41;29","00;01;42;10","just"
"00;01;42;10","00;01;43;02","introductions."
"00;01;43;02","00;01;43;25","The non authors"
"00;01;43;25","00;01;44;01","can"
"00;01;44;01","00;01;45;03","say"
"00;01;45;06","00;01;45;12","what"
"00;01;45;12","00;01;45;18","was"
"00;01;45;18","00;01;46;04","interesting"
"00;01;46;04","00;01;46;16","to them"
"00;01;46;16","00;01;46;18","or"
"00;01;46;18","00;01;46;22","what"
"00;01;46;22","00;01;46;27","kind"
"00;01;46;27","00;01;46;29","of"
"00;01;46;29","00;01;47;05","brought"
"00;01;47;05","00;01;47;11","them"
"00;01;47;11","00;01;47;15","to"
"00;01;47;15","00;01;47;21","this"
"00;01;47;21","00;01;48;17","discussion,"
"00;01;48;17","00;01;48;24","and"
"00;01;48;24","00;01;49;03","then"
"00;01;49;03","00;01;49;07","it"
"00;01;49;07","00;01;49;10","will"
"00;01;49;10","00;01;49;19","be"
"00;01;49;19","00;01;49;29","awesome"
"00;01;49;29","00;01;50;01","to"
"00;01;50;01","00;01;50;14","hear"
"00;01;50;14","00;01;50;26","some"
"00;01;50;26","00;01;51;10","context"
"00;01;51;10","00;01;51;13","on"
"00;01;51;13","00;01;51;27","the paper"
"00;01;51;27","00;01;52;01","that"
"00;01;52;01","00;01;52;19","we can"
"00;01;52;19","00;01;52;26","take"
"00;01;52;26","00;01;52;29","the"
"00;01;52;29","00;01;53;12","discussion"
"00;01;53;12","00;01;54;01","anywhere."
"00;01;54;01","00;01;54;16","So I'm"
"00;01;54;16","00;01;55;01","Daniel,"
"00;01;55;01","00;01;55;10","I'm a"
"00;01;55;10","00;01;55;26","postdoc"
"00;01;55;26","00;01;56;01","in"
"00;01;56;01","00;01;57;09","California"
"00;01;57;12","00;01;57;21","and"
"00;01;57;21","00;01;57;25","I'll"
"00;01;57;25","00;01;58;03","pass"
"00;01;58;03","00;01;58;06","it"
"00;01;58;06","00;01;58;15","to"
"00;01;58;15","00;01;59;05","Dean"
"00;02;00;29","00;02;01;04","Yeah."
"00;02;01;04","00;02;01;13","Good morning."
"00;02;01;13","00;02;01;16","My"
"00;02;01;16","00;02;01;22","name is"
"00;02;01;22","00;02;02;12","Dean."
"00;02;02;13","00;02;03;04","I'm in"
"00;02;03;04","00;02;03;24","Calgary,"
"00;02;03;24","00;02;04;14","and"
"00;02;04;14","00;02;05;12","the thing"
"00;02;05;12","00;02;05;14","I"
"00;02;05;14","00;02;05;20","found"
"00;02;05;20","00;02;05;26","really"
"00;02;05;26","00;02;06;12","interesting"
"00;02;06;12","00;02;06;18","is"
"00;02;06;18","00;02;06;24","that"
"00;02;06;24","00;02;07;00","this"
"00;02;07;00","00;02;07;04","was"
"00;02;07;04","00;02;07;07","the"
"00;02;07;07","00;02;07;21","fastest"
"00;02;07;21","00;02;08;05","turnaround"
"00;02;08;05","00;02;08;12","time"
"00;02;08;12","00;02;08;25","between"
"00;02;08;25","00;02;09;05","the"
"00;02;09;05","00;02;09;17","point"
"00;02;09;17","00;02;09;29","zero,"
"00;02;09;29","00;02;10;05","which"
"00;02;10;05","00;02;10;11","is a"
"00;02;10;11","00;02;10;24","bit of"
"00;02;10;24","00;02;10;26","a"
"00;02;10;26","00;02;12;10","deconstruction."
"00;02;12;10","00;02;12;16","And"
"00;02;12;16","00;02;12;23","now"
"00;02;12;23","00;02;12;29","this"
"00;02;12;29","00;02;13;08","point"
"00;02;13;08","00;02;13;17","one,"
"00;02;13;17","00;02;14;11","which"
"00;02;14;12","00;02;14;26","is now"
"00;02;14;26","00;02;15;00","going"
"00;02;15;00","00;02;15;08","to be"
"00;02;15;08","00;02;15;14","sort"
"00;02;15;14","00;02;15;23","of put"
"00;02;15;23","00;02;16;01","back"
"00;02;16;01","00;02;16;17","together,"
"00;02;16;17","00;02;17;11","reconstructed"
"00;02;17;11","00;02;18;09","today."
"00;02;18;10","00;02;18;16","And"
"00;02;18;16","00;02;18;24","I just"
"00;02;18;24","00;02;19;00","like"
"00;02;19;00","00;02;19;22","the,"
"00;02;19;22","00;02;20;08","the idea"
"00;02;20;08","00;02;20;14","that"
"00;02;20;14","00;02;21;04","the"
"00;02;21;04","00;02;21;11","sort"
"00;02;21;11","00;02;21;14","of"
"00;02;21;14","00;02;22;01","the feedback"
"00;02;22;01","00;02;22;08","loop"
"00;02;22;08","00;02;22;12","is"
"00;02;22;12","00;02;23;18","really tight."
"00;02;23;18","00;02;23;28","So I'm"
"00;02;23;28","00;02;24;05","really"
"00;02;24;05","00;02;24;12","kind"
"00;02;24;12","00;02;24;23","of"
"00;02;25;13","00;02;25;21","both"
"00;02;25;21","00;02;26;08","curious"
"00;02;26;08","00;02;26;20","and"
"00;02;27;25","00;02;28;08","happy"
"00;02;28;08","00;02;28;17","that"
"00;02;28;18","00;02;28;24","that"
"00;02;28;24","00;02;28;27","the"
"00;02;28;27","00;02;29;23","feedback"
"00;02;29;23","00;02;31;04","of is"
"00;02;31;04","00;02;31;14","such"
"00;02;31;14","00;02;31;20","quick"
"00;02;31;20","00;02;32;11","turnaround"
"00;02;32;11","00;02;32;17","and"
"00;02;32;17","00;02;32;21","I'll"
"00;02;32;21","00;02;32;29","pass"
"00;02;32;29","00;02;33;02","it"
"00;02;33;02","00;02;33;05","over"
"00;02;33;05","00;02;33;22","to Stephen."
"00;02;33;22","00;02;34;16","So it"
"00;02;36;09","00;02;36;17","oh,"
"00;02;36;17","00;02;36;29","thank you,"
"00;02;36;29","00;02;37;12","Dean."
"00;02;37;12","00;02;38;18","Yeah,"
"00;02;38;22","00;02;39;00","yeah."
"00;02;39;00","00;02;39;02","I'm"
"00;02;39;02","00;02;39;08","just"
"00;02;39;08","00;02;39;15","really"
"00;02;39;15","00;02;40;04","intrigued."
"00;02;40;04","00;02;40;10","I'm"
"00;02;40;10","00;02;40;17","very"
"00;02;40;17","00;02;41;04","excited"
"00;02;41;04","00;02;41;09","to"
"00;02;41;09","00;02;41;24","hear"
"00;02;41;24","00;02;42;19","more"
"00;02;42;19","00;02;43;09","questions"
"00;02;43;09","00;02;44;08","about"
"00;02;44;09","00;02;44;15","how"
"00;02;44;15","00;02;44;24","active"
"00;02;44;24","00;02;45;07","inference"
"00;02;45;07","00;02;45;18","fits"
"00;02;45;18","00;02;45;26","in at"
"00;02;45;26","00;02;45;29","the"
"00;02;45;29","00;02;46;11","larger"
"00;02;46;11","00;02;47;02","social"
"00;02;47;02","00;02;47;07","and"
"00;02;47;07","00;02;48;02","applied"
"00;02;48;02","00;02;49;07","scales."
"00;02;49;07","00;02;49;17","And"
"00;02;49;17","00;02;49;23","I know"
"00;02;49;23","00;02;49;29","a lot"
"00;02;49;29","00;02;50;06","of us"
"00;02;50;06","00;02;50;28","here,"
"00;02;50;28","00;02;51;02","it's"
"00;02;51;02","00;02;51;07","kind"
"00;02;51;07","00;02;51;11","of a"
"00;02;51;11","00;02;51;21","bit of"
"00;02;51;21","00;02;51;26","our"
"00;02;51;26","00;02;52;22","thing"
"00;02;52;22","00;02;53;06","is how"
"00;02;53;06","00;02;53;11","does"
"00;02;53;11","00;02;53;16","this"
"00;02;53;16","00;02;53;20","get"
"00;02;53;20","00;02;54;05","applied"
"00;02;54;05","00;02;54;07","in"
"00;02;54;07","00;02;54;15","different"
"00;02;54;15","00;02;55;03","contexts?"
"00;02;55;03","00;02;56;01","So"
"00;02;56;05","00;02;56;16","yeah,"
"00;02;56;16","00;02;57;13","thanks."
"00;02;58;22","00;02;59;08","Awesome."
"00;02;59;08","00;02;59;17","Agreed"
"00;02;59;17","00;02;59;24","about"
"00;02;59;24","00;02;59;26","the"
"00;02;59;26","00;03;00;26","whiplash"
"00;03;00;26","00;03;01;06","dot"
"00;03;01;06","00;03;02;00","zero."
"00;03;02;08","00;03;02;25","So"
"00;03;02;25","00;03;03;08","Stephen,"
"00;03;03;08","00;03;03;21","welcome."
"00;03;03;21","00;03;04;03","Please"
"00;03;04;03","00;03;04;27","introduce yourself"
"00;03;04;27","00;03;04;29","and"
"00;03;04;29","00;03;05;13","then"
"00;03;05;13","00;03;05;24","maybe"
"00;03;05;24","00;03;06;03","give us"
"00;03;06;03","00;03;06;07","some"
"00;03;06;07","00;03;07;11","context."
"00;03;09;26","00;03;10;12","Hello,"
"00;03;10;12","00;03;11;18","everybody."
"00;03;11;18","00;03;11;25","My"
"00;03;11;25","00;03;12;03","name's"
"00;03;12;03","00;03;12;15","Stephen"
"00;03;12;15","00;03;13;03","Fox."
"00;03;13;03","00;03;13;08","I'm"
"00;03;13;08","00;03;13;24","a principal"
"00;03;13;24","00;03;15;09","scientist"
"00;03;15;09","00;03;15;20","at the"
"00;03;15;20","00;03;16;07","Technical"
"00;03;16;07","00;03;16;22","Research"
"00;03;16;22","00;03;17;04","Center"
"00;03;17;04","00;03;17;08","of"
"00;03;17;08","00;03;18;09","Finland."
"00;03;19;24","00;03;20;20","And my"
"00;03;20;20","00;03;21;12","background"
"00;03;21;12","00;03;21;22","is"
"00;03;21;22","00;03;22;02","I left"
"00;03;22;02","00;03;22;10","school"
"00;03;22;10","00;03;22;19","when I was"
"00;03;22;19","00;03;23;10","16."
"00;03;23;10","00;03;23;16","I was"
"00;03;23;16","00;03;23;19","an"
"00;03;23;19","00;03;24;27","apprentice"
"00;03;24;27","00;03;25;28","and"
"00;03;27;04","00;03;27;09","a"
"00;03;27;16","00;03;28;05","craftsman."
"00;03;28;05","00;03;28;07","And"
"00;03;28;07","00;03;28;18","master"
"00;03;28;18","00;03;29;04","craftsman"
"00;03;29;04","00;03;29;07","with"
"00;03;29;07","00;03;29;20","manual"
"00;03;29;20","00;03;29;29","work"
"00;03;29;29","00;03;30;01","for"
"00;03;30;01","00;03;30;11","ten"
"00;03;30;11","00;03;31;12","years."
"00;03;32;12","00;03;32;19","Then"
"00;03;32;19","00;03;32;25","one,"
"00;03;32;25","00;03;33;00","I was"
"00;03;33;00","00;03;33;11","working"
"00;03;33;11","00;03;33;17","full"
"00;03;33;17","00;03;33;25","time"
"00;03;33;25","00;03;33;28","in"
"00;03;33;28","00;03;34;18","industry."
"00;03;34;18","00;03;36;11","I got a Ph.D."
"00;03;36;11","00;03;36;23","in"
"00;03;36;23","00;03;37;19","engineering"
"00;03;37;19","00;03;38;22","design"
"00;03;39;22","00;03;40;11","and"
"00;03;40;11","00;03;41;15","subsequently"
"00;03;41;15","00;03;41;28","I've got"
"00;03;41;28","00;03;42;00","a"
"00;03;42;00","00;03;42;18","doctor"
"00;03;42;18","00;03;43;08","science"
"00;03;43;08","00;03;43;25","degree"
"00;03;43;25","00;03;44;00","in"
"00;03;44;00","00;03;44;21","production,"
"00;03;44;21","00;03;46;18","engineering"
"00;03;47;16","00;03;48;19","and I"
"00;03;48;19","00;03;49;07","came"
"00;03;49;07","00;03;50;29","across"
"00;03;51;10","00;03;52;01","acts"
"00;03;52;11","00;03;52;15","of"
"00;03;52;15","00;03;53;29","inference"
"00;03;54;06","00;03;54;17","and I"
"00;03;54;17","00;03;54;28","thought"
"00;03;54;28","00;03;55;02","it"
"00;03;55;02","00;03;55;11","looked"
"00;03;55;11","00;03;55;21","pretty"
"00;03;55;21","00;03;56;18","straightforward"
"00;03;56;18","00;03;58;01","and useful."
"00;03;58;14","00;03;58;21","But"
"00;03;58;21","00;03;59;00","then I"
"00;03;59;00","00;03;59;12","started"
"00;03;59;12","00;03;59;23","reading"
"00;03;59;23","00;03;59;28","some"
"00;03;59;28","00;04;00;21","scientific"
"00;04;00;21","00;04;01;05","papers"
"00;04;01;05","00;04;01;14","about"
"00;04;01;14","00;04;01;20","it,"
"00;04;02;26","00;04;03;08","and it"
"00;04;03;08","00;04;03;25","became"
"00;04;03;25","00;04;04;09","more"
"00;04;04;09","00;04;04;13","and"
"00;04;04;13","00;04;04;21","more"
"00;04;04;21","00;04;05;07","difficult"
"00;04;05;07","00;04;05;11","to"
"00;04;05;11","00;04;07;00","understand,"
"00;04;07;08","00;04;07;12","at"
"00;04;07;12","00;04;07;23","least"
"00;04;07;23","00;04;08;27","for me."
"00;04;09;05","00;04;09;24","So"
"00;04;09;24","00;04;10;15","I thought"
"00;04;10;15","00;04;11;08","the only way"
"00;04;11;08","00;04;11;26","to"
"00;04;11;26","00;04;12;14","resolve"
"00;04;12;14","00;04;12;24","this"
"00;04;12;24","00;04;13;08","was if"
"00;04;13;08","00;04;15;14","I wrote"
"00;04;15;14","00;04;15;15","a"
"00;04;15;15","00;04;15;27","paper"
"00;04;15;27","00;04;16;14","about it"
"00;04;16;14","00;04;16;28","and"
"00;04;16;28","00;04;17;15","sent it"
"00;04;17;15","00;04;18;02","off to"
"00;04;18;02","00;04;18;10","peer"
"00;04;18;10","00;04;19;12","review."
"00;04;20;18","00;04;21;01","So"
"00;04;21;01","00;04;21;12","three"
"00;04;21;12","00;04;22;07","iterations"
"00;04;22;07","00;04;22;12","and"
"00;04;22;12","00;04;23;13","5000"
"00;04;23;13","00;04;23;25","words"
"00;04;23;25","00;04;24;05","of"
"00;04;24;05","00;04;24;23","critique."
"00;04;24;23","00;04;25;24","Later"
"00;04;26;13","00;04;27;00","it was"
"00;04;27;00","00;04;27;18","published"
"00;04;27;18","00;04;28;05","in"
"00;04;28;24","00;04;29;09","the paper"
"00;04;29;09","00;04;29;12","that"
"00;04;29;12","00;04;29;18","you've"
"00;04;29;18","00;04;30;04","read."
"00;04;33;17","00;04;34;02","OK,"
"00;04;34;02","00;04;34;14","awesome."
"00;04;34;14","00;04;34;21","I have"
"00;04;34;21","00;04;35;12","a few"
"00;04;35;12","00;04;35;21","thoughts"
"00;04;35;21","00;04;36;01","on that"
"00;04;36;01","00;04;36;06","and"
"00;04;36;06","00;04;36;16","then"
"00;04;36;16","00;04;36;27","anyone"
"00;04;36;27","00;04;37;06","can"
"00;04;37;06","00;04;37;15","raise"
"00;04;37;15","00;04;38;10","their hand."
"00;04;38;12","00;04;39;09","So"
"00;04;39;16","00;04;39;27","one"
"00;04;39;27","00;04;40;05","piece"
"00;04;40;05","00;04;40;10","was"
"00;04;40;10","00;04;40;15","not"
"00;04;40;15","00;04;40;25","getting"
"00;04;40;25","00;04;41;02","more"
"00;04;41;02","00;04;41;19","difficult"
"00;04;41;19","00;04;41;24","to"
"00;04;41;24","00;04;42;13","understand"
"00;04;42;13","00;04;42;23","active"
"00;04;42;23","00;04;43;02","inference"
"00;04;43;02","00;04;43;11","as you"
"00;04;43;11","00;04;43;19","went"
"00;04;43;19","00;04;44;05","along."
"00;04;44;05","00;04;45;22","What dimension"
"00;04;45;22","00;04;46;00","was"
"00;04;46;00","00;04;46;13","that"
"00;04;46;13","00;04;46;23","in or"
"00;04;46;23","00;04;46;28","like"
"00;04;46;28","00;04;47;15","what"
"00;04;47;20","00;04;47;28","made"
"00;04;47;28","00;04;48;06","you"
"00;04;48;06","00;04;48;14","feel"
"00;04;48;14","00;04;48;19","that"
"00;04;48;19","00;04;49;03","way?"
"00;04;49;08","00;04;49;12","And"
"00;04;49;12","00;04;49;19","is that"
"00;04;49;19","00;04;49;27","different"
"00;04;49;27","00;04;50;02","than"
"00;04;50;02","00;04;50;12","other"
"00;04;50;12","00;04;50;25","areas"
"00;04;50;25","00;04;50;29","that"
"00;04;50;29","00;04;51;06","you"
"00;04;51;06","00;04;51;15","learned"
"00;04;51;15","00;04;51;24","about?"
"00;04;53;07","00;04;53;15","Well,"
"00;04;53;15","00;04;53;18","the"
"00;04;53;18","00;04;54;11","scientific"
"00;04;54;11","00;04;55;23","papers"
"00;04;56;02","00;04;57;20","about"
"00;04;59;06","00;04;59;16","on"
"00;04;59;16","00;05;00;10","the topic,"
"00;05;00;10","00;05;00;19","they"
"00;05;00;19","00;05;01;10","are"
"00;05;01;15","00;05;01;25","they"
"00;05;01;25","00;05;02;19","addressing"
"00;05;02;19","00;05;03;10","particular"
"00;05;03;10","00;05;04;03","audiences"
"00;05;04;03","00;05;05;02","only."
"00;05;05;28","00;05;06;24","And"
"00;05;06;24","00;05;07;00","so,"
"00;05;07;00","00;05;07;04","for"
"00;05;07;04","00;05;07;17","example,"
"00;05;07;17","00;05;07;26","some"
"00;05;07;26","00;05;09;13","papers"
"00;05;09;17","00;05;11;08","are"
"00;05;12;16","00;05;13;16","addressing"
"00;05;13;16","00;05;14;12","computer"
"00;05;14;12","00;05;16;09","scientists"
"00;05;16;09","00;05;16;15","who"
"00;05;16;15","00;05;16;19","were"
"00;05;16;19","00;05;18;13","using"
"00;05;18;19","00;05;20;11","established"
"00;05;20;11","00;05;20;29","machine"
"00;05;20;29","00;05;22;07","learning"
"00;05;22;07","00;05;23;23","paradigms."
"00;05;23;23","00;05;24;00","So"
"00;05;24;00","00;05;24;20","the paper"
"00;05;24;20","00;05;24;25","is"
"00;05;24;25","00;05;25;17","directed"
"00;05;25;17","00;05;25;23","to"
"00;05;25;23","00;05;26;16","them."
"00;05;26;16","00;05;26;23","And"
"00;05;26;23","00;05;27;10","I guess"
"00;05;27;10","00;05;27;13","the"
"00;05;27;13","00;05;27;29","papers"
"00;05;27;29","00;05;28;00","are"
"00;05;28;00","00;05;28;06","sort"
"00;05;28;06","00;05;28;13","of"
"00;05;28;23","00;05;29;23","responses"
"00;05;29;23","00;05;29;28","to"
"00;05;29;28","00;05;31;16","criticisms"
"00;05;31;16","00;05;31;23","that"
"00;05;31;23","00;05;32;04","come"
"00;05;32;04","00;05;32;12","from"
"00;05;32;12","00;05;34;09","the audience."
"00;05;34;23","00;05;35;22","So if"
"00;05;35;22","00;05;36;12","a reader's"
"00;05;36;12","00;05;36;20","not a"
"00;05;36;20","00;05;37;04","member"
"00;05;37;04","00;05;37;07","of"
"00;05;37;07","00;05;37;14","that"
"00;05;37;14","00;05;39;02","audience,"
"00;05;39;09","00;05;40;08","it"
"00;05;41;16","00;05;41;26","it's"
"00;05;41;26","00;05;42;04","not"
"00;05;42;04","00;05;43;13","clear"
"00;05;44;11","00;05;44;21","what"
"00;05;44;21","00;05;45;16","it's about."
"00;05;45;16","00;05;45;21","So"
"00;05;45;21","00;05;46;00","I think"
"00;05;46;00","00;05;46;16","the core"
"00;05;46;16","00;05;47;05","idea"
"00;05;47;05","00;05;47;21","is"
"00;05;47;26","00;05;48;20","straightforward"
"00;05;48;20","00;05;49;11","enough,"
"00;05;50;06","00;05;51;08","but"
"00;05;51;16","00;05;51;24","so"
"00;05;51;24","00;05;52;03","it's"
"00;05;52;03","00;05;52;08","sort"
"00;05;52;08","00;05;52;17","of"
"00;05;52;22","00;05;53;12","this"
"00;05;53;14","00;05;54;08","the,"
"00;05;54;11","00;05;54;15","the"
"00;05;54;15","00;05;55;28","relationship"
"00;05;55;28","00;05;56;20","to"
"00;05;56;23","00;05;58;02","between"
"00;05;58;09","00;05;59;27","thermodynamic"
"00;05;59;27","00;06;01;06","entropy"
"00;06;01;06","00;06;01;10","and"
"00;06;01;10","00;06;02;01","information"
"00;06;02;01","00;06;02;11","and"
"00;06;02;11","00;06;02;24","the,"
"00;06;03;13","00;06;04;12","the so"
"00;06;04;12","00;06;04;22","this is"
"00;06;04;22","00;06;05;02","beyond"
