text	entity_type		start	end
addiction	medical_condition		1055718	1056204
depression, anxiety disorders	medical_condition		1056252	1057952
obsessive compulsive disorders	medical_condition		1058016	1059696
depression	medical_condition		1070318	1070804
anxiety	medical_condition		1070852	1071720
obsessive compulsive, body image disorder	medical_condition		1072380	1075000
substance use disorder	medical_condition		1077294	1078404
psychedelics	drug		1088898	1089832
therapeutic intervention	medical_process		1096294	1097276
pathology	medical_condition		1137938	1139020
psychopathologies	medical_condition		1161690	1162980
psychopathologies	medical_condition		1174974	1176436
bipolar, borderline schizophrenia	medical_condition		1177262	1179380
depersonalization disorder	medical_condition		1179460	1181320
psychedelics	drug		1208186	1208816
psychopathology	medical_condition		1214040	1215248
psychopathologies	medical_condition		1219562	1220772
psychedelics	drug		1228302	1228804
schizophrenia	medical_condition		1229198	1229844
psychedelic	drug		1232962	1233624
psychosis	medical_condition		1236322	1236984
schizophrenia	medical_condition		1239234	1240380
depersonalization disorders	medical_condition		1244066	1245920
psychedelic	drug		1246902	1247484
psychedelics	drug		1250966	1251644
psychopathologies	medical_condition		1258298	1259620
Adam	person_name		1263562	1263856
deep learning	occupation		1329214	1329832
psychopathology	medical_condition		1426078	1427080
psychedelics	drug		1430772	1431572
fMRI	medical_process		1510538	1511232
EEG	medical_process		1512538	1513136
depressed	medical_condition		1574948	1575716
depressed	medical_condition		1576596	1577460
depression	medical_condition		1709258	1710100
depressed	medical_condition		1719274	1719676
major depressive disorder	medical_condition		1721806	1723108
psychedelic	drug		1736268	1737270
psychedelics	drug		1738236	1738834
Adam	person_name		1740252	1740546
Arthur	person_name		1772132	1772474
Arthur	person_name		1779752	1780206
consciousness science	occupation		1782264	1783294
computational consciousness science	occupation		1787212	1788786
Arthur	person_name		1803296	1803718
machine learning	occupation		1804678	1805530
Albus	person_name		1819588	1820122
psychedelics	drug		1869924	1870426
Albus	person_name		1875272	1875918
Arthur	person_name		1920788	1921146
Rebus	person_name		1923092	1923566
rebus	person_name		1928808	1929454
David Mars	person_name		1935948	1936898
psychedelics	drug		1986168	1986958
theorist	occupation		1992012	1992818
Albus	person_name		2010948	2011386
psychedelic	drug		2016164	2016666
Albus	person_name		2079672	2080206
Arthur	person_name		2099590	2099926
reviewers	occupation		2104128	2104534
Arthur	person_name		2113444	2113834
micro dosing	medical_process		2147282	2148034
cognitive decline	medical_condition		2148652	2149794
Arthur	person_name		2158304	2158694
Harry Potter	person_name		2185192	2185726
Arthur	person_name		2246796	2247670
Adam	person_name		2259282	2259980
Alice	person_name		2262678	2263372
psychedelics	drug		2271002	2271584
albus	drug		2298978	2299496
psychedelics	drug		2307398	2308012
Adam	person_name		2356082	2356376
psychotherapeutic	medical_process		2366476	2367356
Adam	person_name		2387438	2387764
psychedelics	drug		2390622	2391204
neurocognitive disorders	medical_condition		2392318	2393416
psychopathologies	medical_condition		2394936	2396220
learning theory	occupation		2428576	2429264
psychedelics	drug		2485646	2486548
ketamine	drug		2487806	2488548
Adam	person_name		2519978	2520352
personality theory	occupation		2524200	2525264
psychedelics	drug		2526858	2527632
personality researcher	occupation		2541852	2543042
Colin de Jung	person_name		2543106	2544390
personality science	occupation		2556224	2557126
Colin de Jung	person_name		2612084	2613258
cybernetics	occupation		2634322	2635026
personality theory	occupation		2683452	2685026
Digman	person_name		2708132	2708830
psychopathology	medical_condition		2730958	2732238
personality science	occupation		2736508	2737714
psychopathology	medical_condition		2740604	2741154
psychopathology	medical_condition		2750144	2750774
psychopathology	medical_condition		2801344	2802022
Stephen Hayes	person_name		2813684	2814346
psychopathology	medical_condition		2822552	2823230
Colin	person_name		2845868	2846206
Colin	person_name		2895548	2895986
Grossberg	person_name		2900358	2901062
Petersonian	person_name		2912772	2913594
Arthur	person_name		2923528	2924210
Adams	person_name		2927656	2928450
Adam	person_name		2945602	2946136
machine learning	occupation		2955126	2955712
psychopathology	medical_condition		2962538	2963540
complexity science	occupation		3044002	3044824
Mediterranean	nationality		3107478	3108044
psychopathology	occupation		3131500	3132708
psychedelic therapy	medical_process		3140480	3142060
psychology	occupation		3162418	3163000
psychopathology	medical_condition		3184490	3185232
psychedelic therapy	medical_process		3194700	3195972
psychopathology	medical_condition		3204946	3205752
psychedelic therapy	medical_process		3207202	3208104
psychopathologies	medical_condition		3217974	3219052
psychedelic therapy	medical_process		3222102	3223180
disorders of both overfitting	medical_condition		3231642	3233888
major depressive disorder	medical_condition		3255698	3257080
psychedelic cystotherapy	medical_process		3269830	3271260
major depressive disorder	medical_condition		3272902	3274040
treatment resistant depression	medical_condition		3274778	3276464
treatment resistant depression	medical_condition		3277578	3279376
psychotherapy	medical_process		3291758	3292404
psychedelic therapy	medical_process		3303986	3304888
psychiatry	occupation		3305698	3306216
psychopathologies	medical_condition		3310184	3311176
psychedelic therapy	medical_process		3312614	3313516
psychopathologies	medical_condition		3321878	3323120
bipolar disorder	medical_condition		3356578	3357544
borderline personality disorder	medical_condition		3358834	3360712
bipolar	medical_condition		3385248	3385920
manic episode	medical_condition		3386554	3387180
depressive episode	medical_condition		3387614	3388724
borderline	medical_condition		3393342	3393844
psychedelic therapy	medical_process		3410706	3412188
type A	medical_condition		3421052	3421840
borderline	medical_condition		3442540	3443204
bipolar	medical_condition		3443806	3444324
bipolar	medical_condition		3446878	3447588
psychedelic	drug		3449314	3450216
psychedelics	drug		3454962	3455544
psychosis	medical_condition		3457688	3458776
schizophrenia	medical_condition		3472182	3472856
schizophrenia	medical_condition		3483560	3484464
psychedelic therapy	medical_process		3485354	3486356
depression, anxiety	medical_condition		3500082	3500984
schizophrenia	medical_condition		3501538	3502216
psychedelic therapy	medical_process		3506978	3508300
ADHD	medical_condition		3521222	3522160
microdosing	medical_process		3548494	3549464
microdosing	medical_process		3558818	3559416
microdosing	medical_process		3560002	3560548
Adam	person_name		3571206	3571564
cannil	drug		3598706	3599774
psychedelics	drug		3626630	3627454
Adam	person_name		3642748	3643026
Albus	person_name		3644028	3644466
psychedelics	drug		3683688	3684574
Mike	person_name		3710608	3711398
psychedelics	drug		3719658	3720234
neuroscience	occupation		3740988	3742098
Adam	person_name		3757872	3758166
Arthur	person_name		3770132	3770522
Adam	person_name		3770852	3771386
Robin Carter	person_name		3825670	3826670
psychedelics	drug		3900626	3901490
autism	medical_condition		3953344	3953878
disorder of dimensionality	medical_condition		3954432	3956090
Michelangelo	person_name		3973250	3974074
Arthur	person_name		4070598	4071280
Arthur	person_name		4075980	4076540
Adam	person_name		4076966	4077324
Michael	person_name		4078986	4079344
metabolic disorders	medical_condition		4119880	4121840
brain science	occupation		4123402	4124016
Arthur	person_name		4149370	4150206
psychedelics	drug		4172580	4173418
neuroscience	occupation		4196668	4197234
alchemy	occupation		4259824	4260406
Dale Pendel	person_name		4279208	4280590
psychoactives	drug		4287502	4288498
caffeine	drug		4289532	4290002
nicotine	drug		4290396	4291074
psychedelic	drug		4299870	4300966
LSD	drug		4332696	4333550
antioxidants	drug		4336600	4337546
Michael Pollan	person_name		4345050	4346434
caffeine	drug		4353718	4354570
psychedelic	drug		4357008	4357526
psychedelics	drug		4360496	4360886
caffeine	drug		4370692	4370986
Matt	person_name		4386440	4386910
psychedelics	drug		4393036	4393906
computational psychiatry	occupation		4428600	4430528
precision medicine	occupation		4434062	4434964
precision medicine	occupation		4447410	4448296
antidepressants	drug		4449266	4450460
antidepressant	drug		4457222	4458124
psychiatry	occupation		4508118	4509004
psychedelic science	occupation		4513878	4514844
church of criticality	organization		4576394	4577632
Mark Miller	person_name		4578282	4579184
psychedelics	drug		4608180	4608924
psychedelics	drug		4616662	4617356
psychedelic	drug		4620506	4621248
Psychedelics	drug		4621344	4622064
psychedelic	drug		4630362	4630896
Adam	person_name		4682878	4683204
psychedelic	drug		4689940	4690644
albus	person_name		4814038	4814684
psychedelics	drug		4884062	4884644
Ada	person_name		5019898	5020256
precision medicine	occupation		5021466	5022336
psychedelic intervention	medical_process		5033406	5035012
Bert	person_name		5251594	5252160
Bert	person_name		5267698	5267976
Arthur	person_name		5282902	5283196
psychedelic	drug		5506222	5506964
Arthur	person_name		5583612	5583868
Albus	person_name		5588580	5589196
Robin	person_name		5614460	5615076
antidepressants	drug		5624098	5624776
Diane	person_name		5635958	5636284
d	medical_process		5689468	5689756
Cambrian Explosion	event		5699098	5699888
Robin	person_name		5721858	5722136
rebus	person_name		5725458	5726300
rebus	drug		5762670	5763236
psychedelics	drug		5792582	5793164
psychedelics	drug		5806458	5806976
Arthur	person_name		5826178	5826536
machine learning	occupation		5827058	5827580
psychedelics	drug		5894026	5894624
folk psychology	occupation		5933842	5934776
CBIS	medical_condition		5963438	5964068
psychedelic	drug		5998650	5999780
Canals	drug		6094202	6094592
Fred Barrett	person_name		6098680	6099760
Klaus	person_name		6105018	6105236
Arthur	person_name		6106318	6106596
psychedelic spirits	drug		6115070	6115876
cognition and phenomenology	occupation		6123698	6124728
psychedelics	drug		6124994	6125512
Adam	person_name		6141798	6142560
Arthur	person_name		6152266	6152624
Michael	person_name		6152858	6153232
Michael	person_name		6246440	6247024
Adam	person_name		6325970	6326830
Arthur	person_name		6329892	6330670
Mexicans	nationality		6341832	6342414
machine learning	occupation		6360592	6361580
deep learning	occupation		6362896	6363610
Tory	political_affiliation		6380196	6380426
researchers	occupation		6400162	6400626
psychedelic	drug		6402828	6403474
psychedelics	drug		6412416	6413370
Arthur	person_name		6456522	6456874
psychedelic	drug		6459012	6459706
machine learning	occupation		6459738	6460542
Psychedelic	drug		6460676	6461306
machine learning	occupation		6461658	6462114
Tesla	organization		6486684	6487046
psychedelic	drug		6505810	6506506
machine learning	occupation		6506922	6507566
learners	occupation		6509258	6509546
cognitive science and	occupation		6511444	6512446
biology	occupation		6512468	6512762
phenomenology	occupation		6513332	6513898
psychedelics	drug		6514004	6514910
psychedelics	drug		6519736	6520366
biology	occupation		6524568	6525010
compassion meditation treatment	medical_process		6579644	6582066
psychedelic psychotherapy	medical_process		6585452	6586578
therapy	medical_process		6587228	6587874
psychedelics	drug		6636508	6637122
