"Start Time","End Time","Transcript"
"00;00;32;10","00;00;33;08","This is a recorded"
"00;00;33;08","00;00;33;14","and an"
"00;00;33;14","00;00;34;02","archived"
"00;00;34;02","00;00;34;11","live"
"00;00;34;11","00;00;34;29","stream."
"00;00;34;29","00;00;35;06","So"
"00;00;35;06","00;00;35;14","please"
"00;00;35;14","00;00;35;23","provide"
"00;00;35;23","00;00;35;27","us"
"00;00;35;27","00;00;36;14","with feedback"
"00;00;36;14","00;00;36;17","so"
"00;00;36;17","00;00;36;21","that"
"00;00;36;21","00;00;37;00","we can"
"00;00;37;00","00;00;37;15","improve"
"00;00;37;15","00;00;37;24","on our"
"00;00;37;24","00;00;38;16","work."
"00;00;38;28","00;00;39;05","All"
"00;00;39;05","00;00;39;23","backgrounds"
"00;00;39;23","00;00;39;27","and"
"00;00;39;27","00;00;40;14","perspectives"
"00;00;40;14","00;00;40;18","are"
"00;00;40;18","00;00;40;27","welcome"
"00;00;40;27","00;00;41;11","here"
"00;00;41;15","00;00;41;25","and"
"00;00;41;25","00;00;41;29","we'll"
"00;00;41;29","00;00;42;03","be"
"00;00;42;03","00;00;42;13","using"
"00;00;42;13","00;00;42;27","good"
"00;00;42;27","00;00;43;08","video"
"00;00;43;08","00;00;43;25","etiquette"
"00;00;43;25","00;00;44;02","for"
"00;00;44;02","00;00;44;09","live"
"00;00;44;09","00;00;44;23","streams."
"00;00;44;23","00;00;45;05","And"
"00;00;45;05","00;00;45;15","Stephen"
"00;00;45;15","00;00;45;22","thanks"
"00;00;45;22","00;00;45;25","so"
"00;00;45;25","00;00;46;03","much"
"00;00;46;03","00;00;46;15","for"
"00;00;46;15","00;00;46;28","joining"
"00;00;46;28","00;00;46;29","us."
"00;00;46;29","00;00;47;08","Always"
"00;00;47;08","00;00;47;19","awesome"
"00;00;47;19","00;00;47;22","to"
"00;00;47;22","00;00;47;29","have"
"00;00;47;29","00;00;48;25","you on"
"00;00;48;25","00;00;48;29","for"
"00;00;48;29","00;00;49;01","the"
"00;00;49;01","00;00;49;28","conversations"
"00;00;49;28","00;00;50;24","and"
"00;00;51;06","00;00;51;12","this"
"00;00;51;12","00;00;51;15","will"
"00;00;51;15","00;00;51;20","be"
"00;00;51;20","00;00;52;06","very"
"00;00;52;06","00;00;52;16","fun"
"00;00;52;16","00;00;53;09","convo"
"00;00;53;28","00;00;54;13","here."
"00;00;54;13","00;00;54;24","Looking"
"00;00;54;24","00;00;55;10","at the"
"00;00;55;10","00;00;56;06","calendar,"
"00;00;56;06","00;00;56;24","we can see"
"00;00;56;24","00;00;56;29","at the"
"00;00;56;29","00;00;57;08","shorten"
"00;00;57;08","00;00;57;18","length"
"00;00;57;18","00;00;57;22","that"
"00;00;57;22","00;00;57;28","we're"
"00;00;57;28","00;00;58;16","down"
"00;00;58;16","00;00;58;25","in"
"00;00;58;25","00;00;59;06","the end"
"00;00;59;06","00;00;59;10","of"
"00;00;59;10","00;00;59;19","March"
"00;00;59;19","00;01;00;16","20, 21"
"00;01;00;16","00;01;01;08","in"
"00;01;01;08","00;01;01;18","number"
"00;01;01;18","00;01;02;14","18,"
"00;01;02;14","00;01;02;24","which"
"00;01;02;24","00;01;03;00","is"
"00;01;03;00","00;01;03;07","going"
"00;01;03;07","00;01;03;20","to be"
"00;01;04;24","00;01;05;04","about"
"00;01;05;04","00;01;05;05","the"
"00;01;05;05","00;01;05;21","paper,"
"00;01;05;21","00;01;05;26","the"
"00;01;05;26","00;01;06;10","predictive"
"00;01;06;10","00;01;06;23","global"
"00;01;06;23","00;01;07;05","neuronal"
"00;01;07;05","00;01;08;05","workspace,"
"00;01;08;05","00;01;08;20","a"
"00;01;08;20","00;01;09;03","formal"
"00;01;09;03","00;01;09;11","active"
"00;01;09;11","00;01;09;21","inference"
"00;01;09;21","00;01;10;02","model"
"00;01;10;02","00;01;10;05","of"
"00;01;10;05","00;01;10;14","visual"
"00;01;10;14","00;01;11;20","consciousness"
"00;01;11;20","00;01;11;28","by"
"00;01;11;28","00;01;12;17","Christopher"
"00;01;12;17","00;01;13;03","White"
"00;01;13;03","00;01;13;10","and"
"00;01;13;10","00;01;13;18","Ryan"
"00;01;13;18","00;01;14;13","Smith"
"00;01;14;23","00;01;15;16","and"
"00;01;15;16","00;01;15;24","this"
"00;01;15;24","00;01;16;06","video"
"00;01;16;06","00;01;16;15","in"
"00;01;16;15","00;01;17;13","18.0"
"00;01;17;13","00;01;17;22","is"
"00;01;17;22","00;01;17;26","going"
"00;01;17;26","00;01;18;01","to be"
"00;01;18;01","00;01;18;14","about"
"00;01;18;14","00;01;18;24","setting"
"00;01;18;24","00;01;19;19","the context"
"00;01;19;19","00;01;20;03","for"
"00;01;20;03","00;01;20;23","18.1"
"00;01;20;23","00;01;20;26","and"
"00;01;20;26","00;01;21;02","point"
"00;01;21;02","00;01;21;14","to"
"00;01;21;14","00;01;21;28","whether"
"00;01;21;28","00;01;23;01","participating"
"00;01;23;01","00;01;23;08","in"
"00;01;23;08","00;01;23;14","these"
"00;01;23;14","00;01;23;28","discussions"
"00;01;23;28","00;01;24;04","with"
"00;01;24;04","00;01;25;08","the authors"
"00;01;25;08","00;01;25;14","if"
"00;01;25;14","00;01;25;18","you're"
"00;01;25;18","00;01;25;28","listening"
"00;01;25;28","00;01;26;00","to"
"00;01;26;00","00;01;26;06","this"
"00;01;26;06","00;01;26;17","before"
"00;01;26;17","00;01;26;24","those"
"00;01;26;24","00;01;27;01","events"
"00;01;27;01","00;01;27;12","happen"
"00;01;27;12","00;01;28;08","or"
"00;01;28;08","00;01;30;05","contextualizing"
"00;01;30;05","00;01;30;11","in"
"00;01;30;11","00;01;30;17","sort"
"00;01;30;17","00;01;30;20","of"
"00;01;30;20","00;01;30;28","a bi"
"00;01;30;28","00;01;31;12","directional"
"00;01;31;12","00;01;31;27","way"
"00;01;31;27","00;01;32;04","for"
"00;01;32;04","00;01;32;14","listening"
"00;01;32;14","00;01;32;17","to"
"00;01;32;17","00;01;32;23","those"
"00;01;32;23","00;01;33;07","later"
"00;01;33;07","00;01;34;00","discussions."
"00;01;34;00","00;01;34;11","So if"
"00;01;34;11","00;01;34;16","you're"
"00;01;34;16","00;01;34;24","in the"
"00;01;34;24","00;01;35;03","active"
"00;01;35;03","00;01;35;15","inference"
"00;01;35;15","00;01;36;08","community,"
"00;01;36;08","00;01;36;13","this"
"00;01;36;13","00;01;36;19","might"
"00;01;36;19","00;01;36;21","be"
"00;01;36;21","00;01;37;05","exposing"
"00;01;37;05","00;01;37;09","you"
"00;01;37;09","00;01;37;12","to"
"00;01;37;12","00;01;37;17","some"
"00;01;37;17","00;01;37;22","new"
"00;01;37;22","00;01;38;08","questions"
"00;01;38;08","00;01;38;12","and"
"00;01;38;12","00;01;39;11","perspectives."
"00;01;39;11","00;01;39;17","If"
"00;01;39;17","00;01;39;19","you're"
"00;01;39;19","00;01;39;24","from"
"00;01;39;24","00;01;40;06","outside"
"00;01;40;06","00;01;40;08","the"
"00;01;40;08","00;01;40;16","active"
"00;01;40;16","00;01;41;00","inference"
"00;01;41;00","00;01;41;13","community"
"00;01;41;13","00;01;41;17","or"
"00;01;41;17","00;01;41;20","you're"
"00;01;41;20","00;01;41;26","not"
"00;01;41;26","00;01;42;07","familiar"
"00;01;42;07","00;01;42;21","with it,"
"00;01;42;21","00;01;43;10","then"
"00;01;43;10","00;01;43;15","this"
"00;01;43;15","00;01;43;18","will"
"00;01;43;18","00;01;43;28","be"
"00;01;43;28","00;01;44;15","highlighting"
"00;01;44;15","00;01;44;21","how"
"00;01;44;21","00;01;45;01","active"
"00;01;45;01","00;01;45;16","inference"
"00;01;45;16","00;01;45;25","is an"
"00;01;45;25","00;01;46;10","integrated"
"00;01;46;10","00;01;46;28","framework"
"00;01;46;28","00;01;47;09","across"
"00;01;47;09","00;01;47;15","a few"
"00;01;47;15","00;01;47;23","different"
"00;01;47;23","00;01;48;00","other"
"00;01;48;00","00;01;48;27","ideas."
"00;01;49;13","00;01;49;20","These"
"00;01;49;20","00;01;49;25","days,"
"00;01;49;25","00;01;50;03","zero"
"00;01;50;03","00;01;50;15","videos"
"00;01;50;15","00;01;50;18","are"
"00;01;50;18","00;01;50;29","just"
"00;01;50;29","00;01;51;21","introductions"
"00;01;51;21","00;01;52;11","to the ideas"
"00;01;52;11","00;01;52;19","because"
"00;01;52;19","00;01;52;21","you"
"00;01;52;21","00;01;52;25","could"
"00;01;52;25","00;01;53;03","take"
"00;01;53;03","00;01;53;21","a whole"
"00;01;53;21","00;01;54;07","course"
"00;01;54;07","00;01;54;17","of"
"00;01;54;17","00;01;55;01","learning"
"00;01;55;01","00;01;55;14","on any"
"00;01;55;14","00;01;55;28","one of them."
"00;01;55;28","00;01;56;01","So"
"00;01;56;01","00;01;56;05","they're"
"00;01;56;05","00;01;56;17","just"
"00;01;56;17","00;01;57;12","little"
"00;01;57;21","00;01;58;12","suggestions"
"00;01;58;12","00;01;58;17","and"
"00;01;58;17","00;01;58;27","hence"
"00;01;58;27","00;01;59;06","related"
"00;01;59;06","00;01;59;08","to"
"00;01;59;08","00;02;00;14","the ideas"
"00;02;00;21","00;02;01;04","and"
"00;02;01;04","00;02;01;11","where"
"00;02;01;11","00;02;01;16","this"
"00;02;01;16","00;02;01;26","paper's"
"00;02;01;26","00;02;02;07","going."
"00;02;02;07","00;02;02;16","As far"
"00;02;02;16","00;02;02;20","as the"
"00;02;02;20","00;02;02;27","punch"
"00;02;02;27","00;02;03;12","line"
"00;02;03;18","00;02;03;28","is"
"00;02;03;28","00;02;04;04","that"
"00;02;04;04","00;02;04;13","we can"
"00;02;04;13","00;02;04;24","build"
"00;02;04;24","00;02;05;04","on"
"00;02;05;04","00;02;05;29","this"
"00;02;06;08","00;02;07;11","predictive"
"00;02;07;11","00;02;07;22","global"
"00;02;07;22","00;02;08;02","Toronto"
"00;02;08;02","00;02;08;17","workspace"
"00;02;08;17","00;02;09;08","model"
"00;02;09;08","00;02;09;19","and"
"00;02;09;19","00;02;09;26","think"
"00;02;09;26","00;02;10;07","about it"
"00;02;10;07","00;02;11;00","in"
"00;02;11;14","00;02;11;22","being"
"00;02;11;22","00;02;12;05","implemented"
"00;02;12;05","00;02;12;09","by"
"00;02;12;09","00;02;12;16","active"
"00;02;12;16","00;02;13;06","inference"
"00;02;13;06","00;02;13;13","type"
"00;02;13;13","00;02;14;07","models."
"00;02;14;07","00;02;14;17","And"
"00;02;14;17","00;02;14;24","get"
"00;02;14;24","00;02;15;16","new"
"00;02;15;16","00;02;16;01","insights,"
"00;02;16;01","00;02;16;18","predictions"
"00;02;16;18","00;02;16;24","and"
"00;02;16;24","00;02;17;07","hopefully"
"00;02;17;07","00;02;17;28","explanations"
"00;02;17;28","00;02;18;01","and"
"00;02;18;01","00;02;19;09","applications."
"00;02;19;16","00;02;20;10","And"
"00;02;20;11","00;02;20;28","in 18"
"00;02;20;28","00;02;21;03","we're"
"00;02;21;03","00;02;21;07","going"
"00;02;21;07","00;02;21;09","to"
"00;02;21;09","00;02;21;16","pretty"
"00;02;21;16","00;02;21;26","much"
"00;02;21;26","00;02;22;04","go"
"00;02;22;04","00;02;22;13","through"
"00;02;22;13","00;02;22;22","a lot"
"00;02;22;22","00;02;22;23","of"
"00;02;22;23","00;02;23;17","the paper"
"00;02;23;17","00;02;23;21","as"
"00;02;23;21","00;02;24;00","far as"
"00;02;24;00","00;02;24;06","their"
"00;02;24;06","00;02;24;23","goals"
"00;02;24;23","00;02;25;01","and"
"00;02;25;01","00;02;25;03","the"
"00;02;25;03","00;02;26;02","questions"
"00;02;26;02","00;02;26;13","and"
"00;02;26;13","00;02;26;22","many"
"00;02;26;22","00;02;26;26","of"
"00;02;26;26","00;02;27;05","their"
"00;02;27;05","00;02;27;25","copious"
"00;02;27;25","00;02;28;22","figures."
"00;02;29;02","00;02;29;12","And"
"00;02;29;12","00;02;29;19","it will be"
"00;02;29;19","00;02;29;25","good"
"00;02;29;25","00;02;30;07","to"
"00;02;30;07","00;02;30;17","talk"
"00;02;30;17","00;02;31;12","to"
"00;02;31;15","00;02;31;28","Ryan"
"00;02;31;28","00;02;32;01","and"
"00;02;32;01","00;02;32;14","Christopher"
"00;02;32;14","00;02;32;18","when"
"00;02;32;18","00;02;32;21","they"
"00;02;32;21","00;02;32;28","join"
"00;02;32;28","00;02;33;02","for"
"00;02;33;02","00;02;33;04","the"
"00;02;33;04","00;02;33;21","stream"
"00;02;34;08","00;02;34;14","for"
"00;02;34;14","00;02;35;01","18.1"
"00;02;35;01","00;02;35;04","and"
"00;02;35;04","00;02;35;10","point"
"00;02;35;10","00;02;35;24","two,"
"00;02;35;24","00;02;35;28","we're"
"00;02;35;28","00;02;36;02","going"
"00;02;36;02","00;02;36;07","to be"
"00;02;36;07","00;02;36;20","discussing"
"00;02;36;20","00;02;36;24","this"
"00;02;36;24","00;02;37;03","paper."
"00;02;37;03","00;02;37;08","So"
"00;02;37;08","00;02;37;20","save"
"00;02;37;20","00;02;38;02","and"
"00;02;38;02","00;02;38;21","submit"
"00;02;38;21","00;02;38;25","your"
"00;02;38;25","00;02;39;22","questions"
"00;02;39;22","00;02;39;28","and"
"00;02;39;28","00;02;40;05","get in"
"00;02;40;05","00;02;40;13","touch"
"00;02;40;13","00;02;40;17","with"
"00;02;40;17","00;02;41;01","us if"
"00;02;41;01","00;02;41;04","you"
"00;02;41;04","00;02;41;07","want"
"00;02;41;07","00;02;41;13","to"
"00;02;41;13","00;02;42;00","participate"
"00;02;43;09","00;02;44;20","OK, so"
"00;02;44;20","00;02;44;28","here"
"00;02;44;28","00;02;45;07","is the"
"00;02;45;07","00;02;46;04","paper"
"00;02;46;08","00;02;46;20","Predictive"
"00;02;46;20","00;02;46;29","Global"
"00;02;46;29","00;02;47;09","Toronto"
"00;02;47;09","00;02;47;27","Workspace,"
"00;02;47;27","00;02;48;00","a"
"00;02;48;00","00;02;48;12","formal"
"00;02;48;12","00;02;48;20","active"
"00;02;48;20","00;02;48;28","inference"
"00;02;48;28","00;02;49;07","model"
"00;02;49;07","00;02;49;11","of"
"00;02;49;11","00;02;49;22","visual"
"00;02;49;22","00;02;50;19","consciousness."
"00;02;50;19","00;02;50;28","Before"
"00;02;50;28","00;02;52;01","we read"
"00;02;52;01","00;02;52;04","the"
"00;02;52;04","00;02;52;12","goals"
"00;02;52;12","00;02;52;14","and"
"00;02;52;14","00;02;53;06","claims,"
"00;02;53;06","00;02;53;27","Stephen,"
"00;02;53;27","00;02;54;07","maybe"
"00;02;54;07","00;02;54;15","you could"
"00;02;54;15","00;02;54;20","just"
"00;02;54;20","00;02;54;25","say"
"00;02;54;25","00;02;55;05","hello"
"00;02;55;05","00;02;55;11","and"
"00;02;55;11","00;02;55;22","introduce"
"00;02;55;22","00;02;56;06","yourself."
"00;02;56;06","00;02;56;16","And"
"00;02;56;16","00;02;57;12","what got"
"00;02;57;12","00;02;57;16","you"
"00;02;57;16","00;02;58;04","excited"
"00;02;58;04","00;02;58;11","in"
"00;02;58;11","00;02;58;20","this"
"00;02;58;20","00;02;59;02","paper?"
"00;02;59;02","00;02;59;20","Just"
"00;02;59;20","00;03;00;10","personally,"
"00;03;00;10","00;03;00;18","before"
"00;03;00;18","00;03;01;01","we dove"
"00;03;01;01","00;03;01;09","into"
"00;03;01;09","00;03;01;16","like"
"00;03;01;16","00;03;01;20","the"
"00;03;01;20","00;03;02;00","paper"
"00;03;02;00","00;03;02;27","itself,"
"00;03;04;07","00;03;04;18","thanks,"
"00;03;04;18","00;03;05;03","Daniel."
"00;03;05;03","00;03;05;19","Yeah,"
"00;03;05;19","00;03;06;11","well,"
"00;03;06;20","00;03;07;03","this,"
"00;03;07;03","00;03;07;19","this"
"00;03;07;19","00;03;08;01","and my"
"00;03;08;01","00;03;08;16","background"
"00;03;08;16","00;03;08;25","is"
"00;03;08;25","00;03;09;04","that"
"00;03;09;04","00;03;09;27","I'm"
"00;03;10;01","00;03;10;09","the"
"00;03;10;09","00;03;10;20","practice"
"00;03;10;20","00;03;11;13","based"
"00;03;11;13","00;03;12;15","Ph.D."
"00;03;12;28","00;03;13;08","at the"
"00;03;13;08","00;03;14;03","Solomon's"
"00;03;14;03","00;03;14;23","Institute"
"00;03;14;23","00;03;15;02","of"
"00;03;15;02","00;03;15;20","Applied"
"00;03;15;20","00;03;16;17","Psychology,"
"00;03;16;17","00;03;17;13","so I'm"
"00;03;17;13","00;03;18;01","interested"
"00;03;18;01","00;03;20;04","in how"
"00;03;20;17","00;03;20;29","active"
"00;03;20;29","00;03;21;12","inference"
"00;03;21;12","00;03;21;18","can"
"00;03;21;18","00;03;22;11","help"
"00;03;22;23","00;03;23;16","understand"
"00;03;23;16","00;03;23;26","some of"
"00;03;23;26","00;03;24;18","the processes"
"00;03;24;18","00;03;24;21","that"
"00;03;24;21","00;03;24;26","I've"
"00;03;24;26","00;03;24;29","been"
"00;03;24;29","00;03;25;12","working"
"00;03;25;12","00;03;25;26","on"
"00;03;27;05","00;03;27;20","for"
"00;03;27;20","00;03;28;19","understanding"
"00;03;28;19","00;03;29;00","pre"
"00;03;29;00","00;03;30;22","reflective,"
"00;03;30;24","00;03;32;02","phenomenological"
"00;03;32;02","00;03;32;29","awareness"
"00;03;32;29","00;03;33;15","and"
"00;03;33;15","00;03;34;09","people's"
"00;03;34;09","00;03;34;20","sense"
"00;03;34;20","00;03;35;06","making."
"00;03;35;06","00;03;36;04","So"
"00;03;36;04","00;03;36;09","that"
"00;03;36;09","00;03;36;15","kind of"
"00;03;36;15","00;03;36;27","ties"
"00;03;36;27","00;03;37;15","in"
"00;03;37;16","00;03;38;20","to how"
"00;03;38;20","00;03;38;26","I'm"
"00;03;38;26","00;03;39;04","also"
"00;03;39;04","00;03;39;19","interested"
"00;03;39;19","00;03;40;22","in"
"00;03;41;07","00;03;41;18","Ryan"
"00;03;41;18","00;03;41;21","and"
"00;03;41;21","00;03;42;05","Christopher's"
"00;03;42;05","00;03;42;13","work,"
"00;03;42;13","00;03;42;21","because"
"00;03;42;21","00;03;43;08","they're"
"00;03;43;08","00;03;43;18","bringing"
"00;03;43;18","00;03;43;25","this"
"00;03;43;25","00;03;44;02","in"
"00;03;44;02","00;03;44;13","to the"
"00;03;44;13","00;03;45;07","psychological"
"00;03;45;07","00;03;46;04","domain,"
"00;03;46;04","00;03;46;09","but"
"00;03;46;09","00;03;46;22","also"
"00;03;46;22","00;03;47;01","bring"
"00;03;47;01","00;03;47;05","that"
"00;03;47;05","00;03;47;15","into"
"00;03;47;15","00;03;47;16","the"
"00;03;47;16","00;03;48;10","phenomenological"
"00;03;48;10","00;03;49;15","domain"
"00;03;49;17","00;03;49;24","in"
"00;03;49;24","00;03;50;04","ways"
"00;03;50;04","00;03;50;11","which"
"00;03;50;11","00;03;50;15","are"
"00;03;50;15","00;03;51;15","practically"
"00;03;53;02","00;03;54;14","predictive."
"00;03;54;14","00;03;55;26","And so"
"00;03;55;26","00;03;56;03","that's"
"00;03;56;03","00;03;56;17","really,"
"00;03;56;17","00;03;56;27","really"
"00;03;56;27","00;03;57;18","exciting."
"00;03;57;18","00;03;58;14","And"
"00;03;58;14","00;03;59;10","I'm"
"00;03;59;13","00;03;59;26","I see"
"00;03;59;26","00;04;00;07","a lot"
"00;04;00;07","00;04;00;17","of"
"00;04;00;18","00;04;01;14","opportunities"
"00;04;01;14","00;04;01;18","for"
"00;04;01;18","00;04;02;02","this"
"00;04;02;02","00;04;02;29","modeling work."
"00;04;02;29","00;04;03;02","And"
"00;04;03;02","00;04;03;25","I've actually"
"00;04;03;25","00;04;04;05","spoken"
"00;04;04;05","00;04;04;09","to"
"00;04;04;09","00;04;04;16","Ryan"
"00;04;04;16","00;04;04;24","about"
"00;04;04;24","00;04;05;03","this"
"00;04;05;03","00;04;05;09","to"
"00;04;05;09","00;04;05;18","try"
"00;04;05;18","00;04;05;28","and"
"00;04;06;01","00;04;06;15","link"
"00;04;06;15","00;04;06;24","in"
"00;04;06;24","00;04;07;14","with"
"00;04;07;14","00;04;07;24","other"
"00;04;07;24","00;04;08;11","ways"
"00;04;08;11","00;04;09;07","of"
"00;04;09;07","00;04;09;20","people"
"00;04;09;20","00;04;09;28","doing"
"00;04;09;28","00;04;10;09","sense"
"00;04;10;09","00;04;10;19","making,"
"00;04;10;19","00;04;10;22","et"
"00;04;10;22","00;04;11;05","cetera."
"00;04;11;05","00;04;12;00","So"
"00;04;12;03","00;04;12;11","and"
"00;04;12;11","00;04;12;15","then"
"00;04;12;15","00;04;12;24","this"
"00;04;12;24","00;04;13;10","particular"
"00;04;13;10","00;04;14;16","paper"
"00;04;15;13","00;04;15;23","I think"
"00;04;15;23","00;04;15;27","is"
"00;04;15;27","00;04;17;05","really interesting"
"00;04;17;05","00;04;17;15","because"
"00;04;17;15","00;04;17;24","we've"
"00;04;17;24","00;04;18;04","got a"
"00;04;18;04","00;04;19;01","lot of"
"00;04;19;18","00;04;21;05","exciting"
"00;04;21;05","00;04;21;26","philosophic"
"00;04;21;26","00;04;22;01","core"
"00;04;22;01","00;04;22;19","ideas"
"00;04;22;19","00;04;22;28","around"
"00;04;22;28","00;04;24;07","global"
"00;04;24;07","00;04;24;19","work"
"00;04;24;19","00;04;25;14","space"
"00;04;25;14","00;04;26;10","concepts"
"00;04;26;10","00;04;26;15","in"
"00;04;26;15","00;04;27;12","neuroscience"
"00;04;27;12","00;04;28;11","and"
"00;04;29;03","00;04;29;15","an area"
"00;04;29;15","00;04;30;03","that I"
"00;04;30;03","00;04;30;08","I've"
"00;04;30;08","00;04;30;15","only"
"00;04;30;15","00;04;31;29","partly explored"
"00;04;31;29","00;04;32;05","but"
"00;04;32;05","00;04;33;01","so has"
"00;04;33;01","00;04;33;25","this"
"00;04;33;25","00;04;34;20","integrated"
"00;04;34;20","00;04;34;28","into a"
"00;04;34;28","00;04;35;18","predictive"
"00;04;35;18","00;04;36;24","model"
"00;04;37;01","00;04;38;13","that can be"
"00;04;38;13","00;04;38;29","tested"
"00;04;38;29","00;04;39;02","at"
"00;04;39;02","00;04;39;12","certain"
"00;04;39;12","00;04;40;00","scales"
"00;04;40;00","00;04;40;03","in"
"00;04;40;03","00;04;40;13","certain"
"00;04;40;13","00;04;41;11","ways."
"00;04;41;11","00;04;41;18","And"
"00;04;41;18","00;04;41;29","to have"
"00;04;41;29","00;04;42;08","people"
"00;04;42;08","00;04;42;13","who've"
"00;04;42;13","00;04;42;19","got"
"00;04;42;19","00;04;42;22","the"
"00;04;42;22","00;04;42;27","sort"
"00;04;42;27","00;04;43;01","of"
"00;04;43;01","00;04;43;18","rigor"
"00;04;43;18","00;04;43;24","and"
"00;04;43;24","00;04;43;28","the"
"00;04;43;28","00;04;44;04","kind"
"00;04;44;04","00;04;44;20","of"
"00;04;45;08","00;04;45;13","the"
"00;04;45;13","00;04;46;00","ability"
"00;04;46;00","00;04;46;04","to"
"00;04;46;04","00;04;46;22","focus"
"00;04;46;22","00;04;47;19","down"
"00;04;47;19","00;04;48;03","and"
"00;04;48;03","00;04;49;18","choose"
"00;04;49;18","00;04;51;07","experimental"
"00;04;51;07","00;04;51;11","and"
"00;04;51;11","00;04;51;29","practical"
"00;04;51;29","00;04;52;12","ways"
"00;04;52;12","00;04;53;04","to"
"00;04;53;12","00;04;53;20","to"
"00;04;53;20","00;04;54;07","explore"
"00;04;54;07","00;04;54;17","this,"
"00;04;54;17","00;04;54;24","which"
"00;04;54;24","00;04;55;03","Ryan"
"00;04;55;03","00;04;55;06","and"
"00;04;55;06","00;04;55;18","Christopher"
"00;04;55;18","00;04;55;29","have,"
"00;04;55;29","00;04;56;04","is"
"00;04;56;04","00;04;57;02","really helpful."
"00;04;57;02","00;04;58;11","So so"
"00;04;58;11","00;04;58;15","I'm"
"00;04;58;15","00;04;58;22","looking"
"00;04;58;22","00;04;58;24","at"
"00;04;58;24","00;04;58;29","this"
"00;04;58;29","00;04;59;03","from"
"00;04;59;03","00;04;59;11","a few"
"00;04;59;11","00;05;00;25","different ways"
"00;05;00;25","00;05;00;28","and"
"00;05;00;28","00;05;02;09","hopefully"
"00;05;02;10","00;05;02;17","that"
"00;05;02;17","00;05;02;22","will"
"00;05;02;22","00;05;02;28","be"
"00;05;02;28","00;05;03;06","something"
"00;05;03;06","00;05;03;09","that"
"00;05;03;09","00;05;03;13","other"
"00;05;03;13","00;05;03;21","people"
"00;05;03;21","00;05;03;25","will"
"00;05;03;25","00;05;04;06","find"
"00;05;04;06","00;05;05;04","useful."
"00;05;05;16","00;05;06;15","Nice."
"00;05;06;16","00;05;06;26","So"
"00;05;06;26","00;05;07;06","this is"
"00;05;07;06","00;05;07;13","kind"
"00;05;07;13","00;05;07;17","of"
"00;05;07;17","00;05;08;27","a big"
"00;05;08;27","00;05;09;11","paper"
"00;05;09;11","00;05;09;13","and"
"00;05;09;13","00;05;10;08","topic."
"00;05;10;08","00;05;10;22","So"
"00;05;10;22","00;05;10;27","we're"
"00;05;10;27","00;05;11;01","going"
"00;05;11;01","00;05;11;07","to"
"00;05;11;07","00;05;11;18","frame"
"00;05;11;18","00;05;11;23","it"
"00;05;11;23","00;05;12;07","first"
"00;05;12;07","00;05;12;14","with"
"00;05;12;14","00;05;12;21","just"
"00;05;12;21","00;05;12;27","how"
"00;05;12;27","00;05;13;02","the"
"00;05;13;02","00;05;13;14","authors"
"00;05;13;14","00;05;13;29","represented"
"00;05;13;29","00;05;14;02","their"
"00;05;14;02","00;05;14;09","goals"
"00;05;14;09","00;05;14;25","and claims."
"00;05;14;25","00;05;14;29","And"
"00;05;14;29","00;05;15;02","then"
"00;05;15;02","00;05;15;05","we're"
"00;05;15;05","00;05;15;08","going"
