"Start Time","End Time","Transcript"
"00;01;30;29","00;01;31;14","check in"
"00;01;31;14","00;01;31;17","and"
"00;01;31;17","00;01;31;23","then"
"00;01;31;23","00;01;32;04","pass it"
"00;01;32;04","00;01;32;06","to"
"00;01;32;06","00;01;32;19","somebody"
"00;01;32;19","00;01;32;23","who"
"00;01;32;23","00;01;33;02","hasn't"
"00;01;33;02","00;01;33;28","spoken."
"00;01;33;28","00;01;34;17","So I'm"
"00;01;34;17","00;01;35;04","Daniel,"
"00;01;35;04","00;01;35;25","I'm in"
"00;01;35;25","00;01;36;28","California"
"00;01;36;28","00;01;37;13","and I"
"00;01;37;13","00;01;37;18","will"
"00;01;37;18","00;01;37;29","pass"
"00;01;37;29","00;01;38;03","it"
"00;01;38;03","00;01;38;14","first"
"00;01;38;14","00;01;38;22","to"
"00;01;38;22","00;01;39;16","Dean."
"00;01;41;02","00;01;41;13","Dean"
"00;01;41;13","00;01;41;27","and"
"00;01;41;27","00;01;42;02","up"
"00;01;42;02","00;01;42;07","here"
"00;01;42;07","00;01;42;09","in"
"00;01;42;09","00;01;43;02","Calgary"
"00;01;43;02","00;01;43;11","in"
"00;01;43;11","00;01;44;15","Canada,"
"00;01;44;18","00;01;45;05","and"
"00;01;45;05","00;01;45;10","I'll"
"00;01;45;10","00;01;45;20","pass"
"00;01;45;20","00;01;45;25","to"
"00;01;45;25","00;01;46;08","Stephen"
"00;01;48;10","00;01;48;20","Hello."
"00;01;48;20","00;01;48;25","I'm"
"00;01;48;25","00;01;49;10","Stephen."
"00;01;49;10","00;01;49;26","I'm up"
"00;01;49;26","00;01;50;02","in"
"00;01;50;02","00;01;51;02","Toronto"
"00;01;51;02","00;01;52;03","in Canada,"
"00;01;52;03","00;01;52;23","and"
"00;01;52;23","00;01;53;03","I'll"
"00;01;53;03","00;01;53;16","pass"
"00;01;53;16","00;01;53;18","it"
"00;01;53;18","00;01;53;26","over"
"00;01;53;26","00;01;54;00","to"
"00;01;54;00","00;01;55;02","Christopher."
"00;01;55;29","00;01;56;12","All right,"
"00;01;56;12","00;01;56;27","thanks."
"00;01;56;27","00;01;57;09","I'm"
"00;01;57;09","00;01;57;22","Christopher"
"00;01;57;22","00;01;58;07","Wyatt."
"00;01;58;07","00;01;58;13","I'm"
"00;01;58;13","00;01;59;07","a student"
"00;01;59;07","00;01;59;24","at the"
"00;01;59;24","00;02;00;08","University"
"00;02;00;08","00;02;01;11","of Cambridge."
"00;02;01;11","00;02;01;20","And"
"00;02;01;20","00;02;02;29","this is"
"00;02;02;29","00;02;03;04","this"
"00;02;03;04","00;02;03;11","page."
"00;02;03;11","00;02;03;17","Just"
"00;02;03;17","00;02;03;19","to"
"00;02;03;19","00;02;03;23","give"
"00;02;03;23","00;02;04;00","some"
"00;02;04;00","00;02;04;09","brief"
"00;02;04;09","00;02;04;21","context,"
"00;02;04;21","00;02;04;26","this"
"00;02;04;26","00;02;05;06","paper"
"00;02;05;06","00;02;05;10","is"
"00;02;05;10","00;02;06;07","really"
"00;02;07;08","00;02;09;05","a work"
"00;02;09;05","00;02;09;08","that"
"00;02;09;08","00;02;09;12","kind"
"00;02;09;12","00;02;09;14","of"
"00;02;09;14","00;02;09;21","came"
"00;02;09;21","00;02;09;27","out of"
"00;02;09;27","00;02;10;00","my"
"00;02;10;00","00;02;10;12","master's"
"00;02;10;12","00;02;10;26","thesis"
"00;02;10;26","00;02;11;02","that I"
"00;02;11;02","00;02;11;04","was"
"00;02;11;04","00;02;11;10","doing"
"00;02;11;10","00;02;11;13","with"
"00;02;11;13","00;02;11;26","Ryan."
"00;02;11;26","00;02;12;01","But"
"00;02;12;01","00;02;12;11","we've"
"00;02;12;11","00;02;12;19","kind"
"00;02;12;19","00;02;12;22","of"
"00;02;12;22","00;02;13;10","continued"
"00;02;13;10","00;02;13;28","on."
"00;02;14;14","00;02;14;24","I'm"
"00;02;14;25","00;02;15;05","working"
"00;02;15;05","00;02;15;16","on, so"
"00;02;15;16","00;02;15;25","hopefully"
"00;02;15;25","00;02;16;03","we can"
"00;02;16;03","00;02;16;08","chat"
"00;02;16;08","00;02;16;22","about"
"00;02;16;22","00;02;17;05","both"
"00;02;17;05","00;02;17;27","this paper"
"00;02;17;27","00;02;18;00","and"
"00;02;18;00","00;02;18;11","then"
"00;02;18;11","00;02;18;16","at"
"00;02;18;16","00;02;18;23","some"
"00;02;18;23","00;02;19;14","points"
"00;02;19;14","00;02;19;21","chat"
"00;02;19;21","00;02;19;27","about"
"00;02;19;27","00;02;20;17","some"
"00;02;20;18","00;02;20;27","things"
"00;02;20;27","00;02;20;29","that"
"00;02;20;29","00;02;21;02","we've"
"00;02;21;02","00;02;21;07","been"
"00;02;21;07","00;02;21;23","continuing"
"00;02;21;23","00;02;22;04","on."
"00;02;22;15","00;02;22;23","And"
"00;02;22;23","00;02;23;17","so I'll"
"00;02;23;20","00;02;24;01","pass"
"00;02;24;01","00;02;24;05","to"
"00;02;24;05","00;02;24;24","Blue."
"00;02;28;11","00;02;28;19","And"
"00;02;28;19","00;02;28;27","Blue"
"00;02;28;27","00;02;29;07","Note."
"00;02;29;07","00;02;29;21","I am"
"00;02;29;21","00;02;30;00","an"
"00;02;30;00","00;02;30;23","independent"
"00;02;30;23","00;02;31;08","research"
"00;02;31;08","00;02;31;27","composer"
"00;02;31;27","00;02;32;08","based"
"00;02;32;08","00;02;32;25","out of"
"00;02;32;25","00;02;33;00","New"
"00;02;33;00","00;02;33;22","Mexico,"
"00;02;33;22","00;02;34;08","and"
"00;02;34;08","00;02;34;26","I will"
"00;02;34;26","00;02;35;06","pass"
"00;02;35;06","00;02;35;12","it"
"00;02;35;12","00;02;36;05","to"
"00;02;36;05","00;02;37;04","Dave"
"00;02;39;02","00;02;39;19","Douglas."
"00;02;39;19","00;02;39;29","I'm in"
"00;02;39;29","00;02;40;03","the"
"00;02;40;03","00;02;40;22","mountains"
"00;02;40;22","00;02;40;28","of the"
"00;02;40;28","00;02;41;11","northern"
"00;02;41;11","00;02;42;05","Philippines"
"00;02;42;05","00;02;42;10","where"
"00;02;42;10","00;02;42;18","it's"
"00;02;42;18","00;02;43;07","almost"
"00;02;43;07","00;02;43;12","the"
"00;02;43;12","00;02;43;22","end of"
"00;02;43;22","00;02;44;12","spring"
"00;02;45;26","00;02;46;09","I'm"
"00;02;46;09","00;02;46;27","retired"
"00;02;46;27","00;02;47;03","from"
"00;02;47;03","00;02;48;12","I.T,"
"00;02;48;12","00;02;49;00","especially"
"00;02;49;00","00;02;50;03","from"
"00;02;50;03","00;02;50;19","machine"
"00;02;50;19","00;02;52;27","translation,"
"00;02;53;11","00;02;53;22","working"
"00;02;53;22","00;02;53;26","on"
"00;02;53;26","00;02;53;28","the"
"00;02;53;28","00;02;54;07","semi"
"00;02;54;07","00;02;54;23","technical"
"00;02;54;23","00;02;55;11","aspects"
"00;02;55;11","00;02;55;17","of our"
"00;02;55;17","00;02;56;03","education"
"00;02;56;03","00;02;57;04","project."
"00;02;58;29","00;02;59;05","And"
"00;02;59;05","00;02;59;17","then I"
"00;02;59;17","00;02;59;26","believe"
"00;02;59;26","00;03;00;15","Ryan."
"00;03;01;11","00;03;01;24","And"
"00;03;02;03","00;03;02;17","yeah."
"00;03;02;17","00;03;03;07","So I'm"
"00;03;03;07","00;03;03;15","Ryan"
"00;03;03;15","00;03;04;07","Smith."
"00;03;04;11","00;03;04;19","I'm an"
"00;03;04;19","00;03;05;08","investigator"
"00;03;05;08","00;03;05;26","at the"
"00;03;05;26","00;03;06;07","Florida"
"00;03;06;07","00;03;06;21","Institute"
"00;03;06;21","00;03;07;09","for"
"00;03;07;13","00;03;07;20","Brain"
"00;03;07;20","00;03;08;13","Research,"
"00;03;08;13","00;03;09;06","and I"
"00;03;09;06","00;03;09;26","yeah,"
"00;03;09;26","00;03;10;01","we're"
"00;03;10;01","00;03;10;06","in"
"00;03;10;06","00;03;10;14","Tulsa,"
"00;03;10;14","00;03;10;29","Oklahoma."
"00;03;10;29","00;03;11;10","Basically,"
"00;03;11;10","00;03;11;17","I run"
"00;03;11;17","00;03;11;27","a lab"
"00;03;11;27","00;03;12;09","focused"
"00;03;12;09","00;03;12;19","on"
"00;03;12;19","00;03;13;09","computational"
"00;03;13;09","00;03;13;26","neuroscience"
"00;03;13;26","00;03;13;29","and"
"00;03;13;29","00;03;14;14","computational"
"00;03;14;14","00;03;15;19","psychiatry."
"00;03;16;10","00;03;16;17","Well,"
"00;03;16;17","00;03;16;21","I'm"
"00;03;16;21","00;03;17;00","sure"
"00;03;17;00","00;03;17;04","we'll"
"00;03;17;04","00;03;17;23","talk"
"00;03;17;23","00;03;18;02","a lot"
"00;03;18;02","00;03;18;07","more"
"00;03;18;07","00;03;18;14","about"
"00;03;18;14","00;03;19;00","that."
"00;03;19;07","00;03;20;02","Let's"
"00;03;20;02","00;03;20;12","maybe"
"00;03;20;12","00;03;20;20","just"
"00;03;20;20","00;03;21;01","go"
"00;03;21;01","00;03;21;09","right"
"00;03;21;09","00;03;21;18","to"
"00;03;21;18","00;03;22;19","Christopher's"
"00;03;22;19","00;03;23;18","slides"
"00;03;23;18","00;03;23;24","and"
"00;03;23;24","00;03;23;29","then"
"00;03;23;29","00;03;24;12","we can"
"00;03;24;12","00;03;24;22","pick"
"00;03;24;22","00;03;25;01","up"
"00;03;25;01","00;03;25;11","just"
"00;03;25;11","00;03;25;27","with"
"00;03;25;27","00;03;26;23","conversation"
"00;03;26;23","00;03;26;29","or"
"00;03;26;29","00;03;27;07","with"
"00;03;27;07","00;03;27;20","this"
"00;03;27;20","00;03;28;04","slide"
"00;03;28;04","00;03;28;11","deck"
"00;03;28;11","00;03;28;16","as"
"00;03;28;16","00;03;28;25","needed."
"00;03;28;25","00;03;29;13","But"
"00;03;29;17","00;03;30;02","Christopher,"
"00;03;30;02","00;03;30;07","go"
"00;03;30;07","00;03;30;17","ahead"
"00;03;30;17","00;03;30;23","and"
"00;03;30;23","00;03;30;28","show"
"00;03;30;28","00;03;31;25","your slides"
"00;03;31;25","00;03;31;29","and"
"00;03;31;29","00;03;32;07","I'll"
"00;03;32;07","00;03;32;26","make them"
"00;03;32;26","00;03;32;29","the"
"00;03;32;29","00;03;33;04","full"
"00;03;33;04","00;03;33;22","screen."
"00;03;34;11","00;03;34;19","Yeah,"
"00;03;34;19","00;03;35;06","sure."
"00;03;37;10","00;03;38;21","OK."
"00;03;44;12","00;03;44;23","OK."
"00;03;44;23","00;03;45;00","So I'm"
"00;03;45;00","00;03;45;08","assuming"
"00;03;45;08","00;03;45;15","you can"
"00;03;45;15","00;03;45;20","see"
"00;03;45;20","00;03;47;24","my screen"
"00;03;48;26","00;03;49;02","is"
"00;03;49;02","00;03;49;20","seeing."
"00;03;49;20","00;03;49;25","We're"
"00;03;49;25","00;03;50;04","seeing"
"00;03;50;04","00;03;50;12","our"
"00;03;50;12","00;03;51;09","Jesse."
"00;03;52;28","00;03;53;21","OK,"
"00;03;54;09","00;03;54;12","how"
"00;03;54;12","00;03;54;17","about"
"00;03;54;17","00;03;54;26","now?"
"00;03;54;26","00;03;55;11","Yep."
"00;03;55;14","00;03;55;22","Looks"
"00;03;55;22","00;03;55;26","good."
"00;03;56;29","00;03;57;20","Okay."
"00;03;57;25","00;03;58;03","Well,"
"00;03;58;03","00;03;58;22","I now"
"00;03;58;22","00;03;59;05","it"
"00;03;59;05","00;03;59;12","seems"
"00;03;59;12","00;03;59;19","like I"
"00;03;59;19","00;04;00;08","can't"
"00;04;00;08","00;04;00;16","both"
"00;04;00;16","00;04;00;25","look"
"00;04;00;25","00;04;01;14","at the"
"00;04;01;14","00;04;02;05","individual"
"00;04;02;05","00;04;02;11","window"
"00;04;02;11","00;04;02;17","set"
"00;04;02;17","00;04;02;21","up."
"00;04;02;21","00;04;02;23","It"
"00;04;02;23","00;04;03;01","doesn't"
"00;04;03;01","00;04;03;08","seem"
"00;04;03;08","00;04;03;14","like"
"00;04;03;14","00;04;03;23","it."
"00;04;04;04","00;04;04;17","It wants"
"00;04;04;17","00;04;04;20","to"
"00;04;04;20","00;04;04;29","share"
"00;04;04;29","00;04;05;02","the"
"00;04;05;02","00;04;05;10","same"
"00;04;05;10","00;04;05;19","screen"
"00;04;05;19","00;04;06;00","that gets"
"00;04;06;00","00;04;06;16","is on"
"00;04;06;16","00;04;06;18","and"
"00;04;06;18","00;04;06;24","that's"
"00;04;06;24","00;04;07;02","OK."
"00;04;07;02","00;04;07;04","So"
"00;04;07;04","00;04;07;07","that"
"00;04;07;07","00;04;07;13","means"
"00;04;07;13","00;04;07;18","I"
"00;04;07;18","00;04;07;26","can't"
"00;04;07;26","00;04;08;01","see"
"00;04;08;01","00;04;08;25","anyone."
"00;04;10;13","00;04;10;20","So"
"00;04;10;20","00;04;10;28","just"
"00;04;10;28","00;04;11;05","give me"
"00;04;11;05","00;04;12;02","a shout"
"00;04;13;26","00;04;14;02","so"
"00;04;14;02","00;04;14;09","this"
"00;04;14;09","00;04;14;16","this"
"00;04;14;16","00;04;14;25","is,"
"00;04;14;25","00;04;15;05","these"
"00;04;15;05","00;04;15;07","are"
"00;04;15;07","00;04;15;25","slides"
"00;04;15;25","00;04;16;10","that"
"00;04;16;16","00;04;17;02","from a"
"00;04;17;03","00;04;17;06","they"
"00;04;17;06","00;04;18;03","gave ACL"
"00;04;18;03","00;04;18;12","about"
"00;04;18;12","00;04;18;25","midway"
"00;04;18;25","00;04;19;02","through"
"00;04;19;02","00;04;20;10","last year"
"00;04;22;24","00;04;23;14","and so"
"00;04;23;14","00;04;24;03","I"
"00;04;24;03","00;04;24;09","may"
"00;04;24;09","00;04;24;15","need"
"00;04;24;15","00;04;24;19","some"
"00;04;24;19","00;04;25;14","reminding"
"00;04;25;14","00;04;26;14","of"
"00;04;26;14","00;04;26;24","bits"
"00;04;26;24","00;04;27;27","of this paper"
"00;04;27;27","00;04;28;06","because"
"00;04;28;06","00;04;28;15","we did"
"00;04;28;15","00;04;28;22","write"
"00;04;28;22","00;04;28;24","it"
"00;04;28;24","00;04;29;01","quite"
"00;04;29;01","00;04;29;02","a"
"00;04;29;02","00;04;29;09","while"
"00;04;29;09","00;04;29;17","ago,"
"00;04;29;17","00;04;30;08","although it did"
"00;04;30;08","00;04;30;26","get"
"00;04;30;26","00;04;31;06","only"
"00;04;31;06","00;04;31;12","just"
"00;04;31;12","00;04;31;15","get"
"00;04;31;15","00;04;32;00","published"
"00;04;32;00","00;04;32;05","in"
"00;04;32;05","00;04;32;18","December"
"00;04;32;18","00;04;32;27","last"
"00;04;32;27","00;04;33;09","year."
"00;04;34;22","00;04;35;19","OK,"
"00;04;35;19","00;04;36;12","so"
"00;04;36;12","00;04;36;25","the idea"
"00;04;36;25","00;04;36;28","with"
"00;04;36;28","00;04;37;03","this"
"00;04;37;03","00;04;37;12","paper"
"00;04;37;12","00;04;37;18","was"
"00;04;37;18","00;04;37;29","really"
"00;04;37;29","00;04;38;12","just"
"00;04;38;12","00;04;39;06","to"
"00;04;39;06","00;04;39;15","kind"
"00;04;39;15","00;04;39;17","of"
"00;04;39;17","00;04;40;12","formalize"
"00;04;40;12","00;04;40;18","some"
"00;04;40;18","00;04;41;26","things"
"00;04;42;14","00;04;43;11","that"
"00;04;43;11","00;04;43;15","had"
"00;04;43;15","00;04;43;20","been"
"00;04;43;20","00;04;43;28","around"
"00;04;43;28","00;04;44;02","in the"
"00;04;44;02","00;04;45;02","literature"
"00;04;45;02","00;04;45;08","for a"
"00;04;45;08","00;04;45;24","while"
"00;04;45;24","00;04;46;00","and"
"00;04;46;00","00;04;46;29","namely"
"00;04;46;29","00;04;47;15","putting"
"00;04;47;15","00;04;47;26","global"
"00;04;47;26","00;04;48;04","work"
"00;04;48;04","00;04;48;15","space"
"00;04;48;15","00;04;49;00","theory"
"00;04;49;00","00;04;49;23","into"
"00;04;49;23","00;04;50;04","kind"
"00;04;50;04","00;04;50;26","of a"
"00;04;50;26","00;04;51;11","predictive"
"00;04;51;11","00;04;51;28","processing"
"00;04;51;28","00;04;52;17","framework"
"00;04;54;22","00;04;55;08","and so"
"00;04;55;08","00;04;55;13","they'd"
"00;04;55;13","00;04;55;22","been"
"00;04;55;22","00;04;56;13","so"
"00;04;56;13","00;04;56;29","conferenced"
"00;04;56;29","00;04;57;06","in has"
"00;04;57;06","00;04;57;08","a"
"00;04;57;08","00;04;57;14","really"
"00;04;57;14","00;04;57;19","nice"
"00;04;57;19","00;04;58;09","2012"
"00;04;58;09","00;04;58;21","paper"
"00;04;58;21","00;04;58;24","that"
"00;04;58;24","00;04;58;29","kind"
"00;04;58;29","00;04;59;01","of"
"00;04;59;01","00;04;59;04","did"
"00;04;59;04","00;04;59;16","this"
"00;04;59;16","00;04;59;27","somewhat"
"00;04;59;27","00;05;01;01","formally,"
"00;05;01;13","00;05;02;07","Jacob,"
"00;05;02;07","00;05;02;14","but"
"00;05;02;14","00;05;02;26","it didn't"
"00;05;02;26","00;05;03;05","really"
"00;05;03;05","00;05;03;16","connect"
"00;05;03;16","00;05;03;20","that"
"00;05;03;20","00;05;04;02","deeply"
"00;05;04;02","00;05;04;05","with"
"00;05;04;05","00;05;04;07","the"
"00;05;04;07","00;05;04;15","global"
"00;05;04;15","00;05;04;22","work"
"00;05;04;22","00;05;05;01","space"
"00;05;05;01","00;05;06;03","literature"
"00;05;06;04","00;05;06;08","at"
"00;05;06;08","00;05;06;13","all."
"00;05;06;13","00;05;07;03","Really."
"00;05;08;06","00;05;08;23","Jacob"
"00;05;08;23","00;05;09;26","had in"
"00;05;09;26","00;05;10;06","chapter"
"00;05;10;06","00;05;10;15","ten of"
"00;05;10;15","00;05;10;20","his"
"00;05;10;20","00;05;11;14","2013"
"00;05;11;14","00;05;11;28","book"
"00;05;11;28","00;05;12;07","Jacob"
"00;05;12;07","00;05;12;18","Hovey"
"00;05;12;18","00;05;13;15","sorry"
"00;05;14;13","00;05;15;10","has a"
"00;05;15;10","00;05;15;19","really"
"00;05;15;19","00;05;16;01","wonderful"
"00;05;16;01","00;05;16;12","chapter"
"00;05;16;12","00;05;16;15","where"
"00;05;16;15","00;05;16;18","he"
"00;05;16;18","00;05;18;06","discusses"
"00;05;18;12","00;05;18;16","the"
"00;05;18;16","00;05;19;05","relationship"
"00;05;19;05","00;05;19;18","between"
"00;05;19;18","00;05;20;02","phenomenal"
"00;05;20;02","00;05;20;26","unity"
"00;05;20;26","00;05;21;06","and"
"00;05;21;06","00;05;21;13","global"
"00;05;21;13","00;05;21;29","workspace"
"00;05;21;29","00;05;22;10","theory"
"00;05;22;10","00;05;22;19","and"
"00;05;22;19","00;05;23;02","how"
"00;05;23;02","00;05;23;16","active it"
"00;05;23;16","00;05;23;25","and"
"00;05;23;25","00;05;24;00","how"
"00;05;24;00","00;05;24;27","predictive"
"00;05;25;04","00;05;25;09","the"
"00;05;25;09","00;05;25;19","predictive"
"00;05;25;19","00;05;26;00","pricing"
"00;05;26;00","00;05;26;12","framework"
"00;05;26;12","00;05;26;15","in"
"00;05;26;15","00;05;27;00","general"
