start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
79962	80208	A	0.98777	2	85	137	listened
80224	80356	A	0.69	2	86	138	to
80378	81572	A	0.85	2	87	139	52.0
81706	82292	A	0.99485	2	88	140	will
82426	82772	A	0.99989	2	89	141	know
82826	83430	A	0.99995	2	90	142	me.
83800	84176	A	0.97977	2	91	143	I'm
84208	84308	A	1.0	2	92	144	a
84314	84832	A	0.9926	2	93	145	researcher
84896	85412	A	1.0	2	94	146	and
85546	86192	A	0.95552	2	95	147	learner
86256	86436	A	1.0	2	96	148	with
86458	86736	A	0.99772	2	97	149	respect
86768	86964	A	0.79	2	98	150	to
87002	87396	A	0.99992	2	99	151	this
87498	88272	A	0.99992	2	100	152	topic.
88416	88964	A	0.98162	3	1	153	So
89082	89412	A	0.99623	3	2	154	thanks
89466	89828	A	0.99996	3	3	155	again
89914	90308	A	0.99992	3	4	156	for
90394	90876	A	0.99993	3	5	157	joining
90928	91144	A	1.0	3	6	158	and
91182	91428	A	0.91461	3	7	159	it'll
91444	91576	A	0.99992	3	8	160	be
91598	91784	A	0.99998	3	9	161	great
91822	92312	A	1.0	3	10	162	to
92446	92744	A	1.0	3	11	163	have
92782	92984	A	1.0	3	12	164	you
93022	93428	A	0.99271	3	13	165	introduce
93444	93816	A	0.99968	3	14	166	yourself
93918	94184	A	1.0	3	15	167	and
94222	94472	A	0.99993	3	16	168	also
94526	94744	A	0.99996	3	17	169	tell
94782	94888	A	1.0	3	18	170	a
94894	95064	A	0.99915	3	19	171	little
95102	95784	A	0.99996	3	20	172	bit
95982	96296	A	1.0	3	21	173	of
96318	96408	A	0.89	3	22	174	the
96414	96728	A	0.99316	3	23	175	story
96814	97016	A	1.0	3	24	176	of
97038	97272	A	1.0	3	25	177	how
97326	97688	A	0.99995	3	26	178	this
97774	98168	A	0.6827	3	27	179	paper
98254	98504	A	0.99998	3	28	180	came
98542	98696	A	1.0	3	29	181	to
98718	99290	A	0.99868	3	30	182	be.
100380	101032	B	0.86993	3	31	183	Sure.
101166	101512	B	0.99922	3	32	184	Thanks
101566	102004	B	0.85705	3	33	185	Daniel
102052	102312	B	0.99995	3	34	186	for
102366	103300	B	0.98493	3	35	187	organizing.
103460	103736	B	0.99996	3	36	188	This
103758	103944	B	0.79117	3	37	189	is
103982	104184	B	0.99992	3	38	190	really
104222	104520	B	0.99897	3	39	191	great
104590	104872	B	0.99	3	40	192	and
104926	105096	B	0.76415	3	41	193	I'm
105118	105268	B	0.99942	3	42	194	very
105294	105532	B	0.98028	3	43	195	happy
105586	105756	B	1.0	3	44	196	to
105778	105916	B	0.99995	3	45	197	be
105938	106510	B	1.0	3	46	198	here.
107280	107932	B	0.97992	3	47	199	So
108066	108316	B	0.99997	3	48	200	my
108338	108476	B	1.0	3	49	201	name
108498	108636	B	0.99957	3	50	202	is
108658	108888	B	0.91628	3	51	203	Lance
108904	109036	B	0.74176	3	52	204	de
109058	109976	B	0.85	3	53	205	Costa,
110168	110476	B	0.99965	3	54	206	some
110498	110636	B	0.9	3	55	207	of
110658	110796	B	1.0	3	56	208	you
110818	110956	B	1.0	3	57	209	may
110978	111164	B	0.99998	3	58	210	know
111202	111452	B	0.99991	3	59	211	me,
111506	111816	B	0.92972	3	60	212	I'm
111848	112044	B	0.99	3	61	213	a
112082	112536	B	0.98453	3	62	214	PhD
112568	113244	B	0.99889	3	63	215	student
113442	113852	B	0.82359	3	64	216	both
113906	114076	B	1.0	3	65	217	at
114098	114504	B	0.57216	3	66	218	Imperial
114552	114764	B	1.0	3	67	219	College
114802	114908	B	0.77	3	68	220	of
114914	115224	B	0.98558	3	69	221	London
115272	115436	B	1.0	3	70	222	and
115458	116300	B	0.99521	3	71	223	UCL,
116960	117544	B	0.99965	3	72	224	mostly
117592	117852	B	0.99941	3	73	225	working
117906	118124	B	0.99993	3	74	226	on
118162	118536	B	0.9998	3	75	227	active
118568	118984	B	0.9153	3	76	228	inference
119032	119196	B	0.85	3	77	229	and
119218	119308	B	0.99	3	78	230	the
119314	119436	B	0.08	3	79	231	free
119458	119644	B	0.64842	3	80	232	energy
119682	120540	B	0.81338	3	81	233	principle.
120980	121392	B	0.99568	4	1	234	Also
121446	121616	B	0.99546	4	2	235	some
121638	122236	B	0.48832	4	3	236	probabilistic
122268	122556	B	0.99804	4	4	237	machine
122588	123170	B	0.99988	4	5	238	learning.
123620	124032	B	0.96	4	6	239	And
124086	124352	B	1.0	4	7	240	today
124406	124636	B	0.95677	4	8	241	we're
124668	124768	B	0.99989	4	9	242	going
124774	124848	B	1.0	4	10	243	to
124854	125024	B	0.99976	4	11	244	be
125062	125612	B	0.99995	4	12	245	discussing
125676	126156	B	0.75409	4	13	246	geometric
126188	126636	B	0.9807	4	14	247	methods
126668	126912	B	0.99997	4	15	248	for
126966	127832	B	0.99811	4	16	249	sampling
127996	128736	B	0.96585	4	17	250	optimization,
128848	129296	B	0.96535	4	18	251	inference
129328	129476	B	0.98	4	19	252	and
129498	129936	B	0.98883	4	20	253	adaptive
129968	130550	B	0.97988	4	21	254	agents.
132120	132532	B	0.9909	4	22	255	So
132586	132804	B	1.0	4	23	256	how
132842	133092	B	0.99621	4	24	257	this
133146	133412	B	0.99988	4	25	258	paper
133466	133684	B	0.99994	4	26	259	came
133722	133828	B	1.0	4	27	260	to
133834	134004	B	0.99608	4	28	261	be
134042	134630	B	0.98638	4	29	262	where
135080	135396	B	0.99	4	30	263	I
135418	135652	B	0.64243	4	31	264	happen
135706	136404	B	0.97	4	32	265	to
136602	136964	B	0.99971	4	33	266	know
137002	137300	B	0.99972	4	34	267	people
137370	137892	B	0.37021	4	35	268	in
138026	138276	B	0.98754	4	36	269	who
138298	138532	B	0.99816	4	37	270	do
138586	138756	B	1.0	4	38	271	more
138778	138964	B	0.9856	4	39	272	like
139002	139696	B	0.98583	4	40	273	statistics,
139808	140176	B	0.99975	4	41	274	machine
140208	140464	B	0.99951	4	42	275	learning
140522	140696	B	0.99	4	43	276	and
140718	140856	B	0.99983	4	44	277	so
140878	141064	B	0.99862	4	45	278	on.
141102	141688	B	0.9	4	46	279	And
141854	142276	B	0.53846	4	47	280	we've
142308	142552	B	0.99996	4	48	281	always
142606	142824	B	0.99989	4	49	282	been
142862	143160	B	0.99992	4	50	283	talking
143230	143850	B	0.99999	4	51	284	about
144300	144616	B	1.0	4	52	285	the
144638	145252	B	0.99892	4	53	286	similarities
145316	145496	B	1.0	4	54	287	and
145518	146052	B	0.7605	4	55	288	differences
146116	146488	B	0.84248	4	56	289	between
146574	146776	B	0.99998	4	57	290	what
146798	146984	B	0.9999	4	58	291	we
147022	147224	B	0.99986	4	59	292	do
147262	147800	B	0.94233	4	60	293	in
147950	148264	B	0.77	4	61	294	two
148302	148724	B	0.69722	4	62	295	inference
148772	148936	B	1.0	4	63	296	and
148958	149096	B	0.99995	4	64	297	what
149118	149304	B	0.99967	4	65	298	they
149342	149592	B	0.99994	4	66	299	do
149646	150250	B	0.98053	4	67	300	in
150860	151476	B	0.9883	4	68	301	sampling
151508	152148	B	0.99624	4	69	302	optimization,
152244	152504	B	0.99998	4	70	303	which
152542	153130	B	0.9995	4	71	304	are
153600	153916	B	0.83357	4	72	305	kind
153938	154076	B	1.0	4	73	306	of
154098	154284	B	1.0	4	74	307	the
154322	154936	B	0.75431	4	75	308	workhorses
154968	155164	B	0.97	4	76	309	of
155202	155704	B	0.78265	4	77	310	statistics
155752	155964	B	1.0	4	78	311	and
156002	156296	B	0.99995	4	79	312	machine
156328	156668	B	0.99985	4	80	313	learning.
156754	157390	B	0.91	4	81	314	And
157840	158156	B	1.0	4	82	315	at
158178	158316	B	0.99862	4	83	316	some
158338	158524	B	1.0	4	84	317	point
158562	158716	B	0.99995	4	85	318	we
158738	158924	B	0.99895	4	86	319	had
158962	159116	B	1.0	4	87	320	a
159138	159420	B	0.99949	4	88	321	paper
159490	160040	B	0.93096	4	89	322	invitation
160120	160652	B	0.99961	4	90	323	for
160786	161036	B	0.98	4	91	324	the
161058	161464	B	0.11346	4	92	325	hamburger
161512	161676	B	0.4	4	93	326	of
161698	162232	B	0.76045	4	94	327	statistics
162296	162524	B	1.0	4	95	328	and
162562	162716	B	0.99988	4	96	329	we
162738	163160	B	0.95231	4	97	330	decided
163240	163964	B	1.0	4	98	331	to
164162	164572	B	0.9	4	99	332	team
164626	164892	B	0.999	4	100	333	up
164946	165644	B	0.84	4	101	334	and
165842	166204	B	0.99946	4	102	335	make
166242	166348	B	1.0	4	103	336	a
166354	166620	B	0.79196	4	104	337	review
166690	167112	B	0.99999	4	105	338	article
167176	167404	B	0.67	4	106	339	to
167442	167692	B	0.99999	4	107	340	see
167746	168060	B	1.0	4	108	341	how
168130	168364	B	0.96	4	109	342	all
168402	168652	B	0.99845	4	110	343	these
168706	169580	B	0.99487	4	111	344	Fields
170740	171056	B	0.86916	4	112	345	that
171078	171264	B	0.95934	4	113	346	come
171302	171600	B	0.99807	4	114	347	from
171670	171952	B	0.99948	4	115	348	very
172006	172610	B	0.99995	4	116	349	different
172980	173612	B	0.99133	4	117	350	places
173676	174640	B	0.89532	4	118	351	scientifically,
175220	175536	B	0.97789	4	119	352	that
175558	175744	B	0.97	4	120	353	have
175782	175936	B	0.9994	4	121	354	very
175958	176240	B	0.98961	4	122	355	different
176310	176924	B	0.9955	4	123	356	contributors
176972	177136	B	0.99984	4	124	357	as
177158	177392	B	0.99993	4	125	358	well.
177446	177664	B	1.0	5	1	359	And
177702	177856	B	0.99965	5	2	360	we
177878	178076	B	0.98683	5	3	361	wanted
178118	178276	B	0.99	5	4	362	to
178298	178484	B	0.9989	5	5	363	know
178522	178676	B	1.0	5	6	364	how
178698	179072	B	0.87143	5	7	365	they're
179136	180240	B	0.50869	5	8	366	interconnected
180400	180724	B	1.0	5	9	367	and
180762	181060	B	0.99995	5	10	368	also
181130	181412	B	1.0	5	11	369	how
181466	181684	B	0.99998	5	12	370	they
181722	182020	B	0.99996	5	13	371	can
182090	182324	B	1.0	5	14	372	help
182362	182516	B	0.99998	5	15	373	each
182538	183110	B	0.76102	5	16	374	other
184360	184772	B	0.99981	5	17	375	because
184826	185044	B	0.99999	5	18	376	we
185082	185472	B	0.53813	5	19	377	realized
185536	185716	B	0.97935	5	20	378	for
185738	185876	B	1.0	5	21	379	all
185898	186084	B	0.98983	5	22	380	this
186122	186372	B	0.99984	5	23	381	time
186426	187030	B	0.99985	5	24	382	that
187400	187776	B	0.78928	5	25	383	we're
187808	188244	B	0.99991	5	26	384	actually
188362	188788	B	0.99997	5	27	385	doing
188874	189268	B	0.86658	5	28	386	similar
189354	189844	B	0.99997	5	29	387	things,
189962	190244	B	0.85026	5	30	388	but
190282	190436	B	1.0	5	31	389	the
190458	190864	B	0.93016	5	32	390	communities
190912	191076	B	0.99983	5	33	391	are
191098	191284	B	0.99937	5	34	392	very
191322	191620	B	0.99998	5	35	393	different,
191690	191968	B	0.99701	5	36	394	they're
191984	192550	B	0.9	5	37	395	dot
192920	193332	B	0.53	5	38	396	zero
193386	193844	B	0.99999	5	39	397	much
193962	194292	B	0.99994	5	40	398	talking
194346	194516	B	1.0	5	41	399	to
194538	194676	B	0.99999	5	42	400	each
194698	195124	B	0.99557	5	43	401	other.
195242	195524	B	0.95	5	44	402	And
195562	195668	B	1.0	5	45	403	I
195674	195844	B	0.99985	5	46	404	think
195882	196000	B	0.17	5	47	405	the
196010	196184	B	0.99981	5	48	406	main
196222	196692	B	0.98544	5	49	407	barrier
196756	197370	B	0.99742	5	50	408	is
198380	198840	B	0.98855	5	51	409	difference
198910	199096	B	0.99947	5	52	410	in
199118	199572	B	0.51731	5	53	411	Lagrange,
199636	199960	B	0.98714	5	54	412	difference
200030	200216	B	0.99779	5	55	413	in
200238	200724	B	0.87723	5	56	414	jargon.
200772	201224	B	0.9983	5	57	415	So
201342	201576	B	0.99945	5	58	416	that
201598	201784	B	0.99993	5	59	417	was
201822	201976	B	0.99919	5	60	418	kind
201998	202136	B	1.0	5	61	419	of
202158	202296	B	0.99998	5	62	420	an
202318	202900	B	0.99999	5	63	421	issue
203070	203404	B	0.70024	5	64	422	when
203442	203596	B	0.97623	5	65	423	we
203618	204190	B	0.99966	5	66	424	started
204560	204876	B	0.7	5	67	425	and
204898	205036	B	0.99727	5	68	426	so
205058	205148	B	0.56	5	69	427	I
205154	205324	B	0.99899	5	70	428	wanted
205362	205900	B	1.0	5	71	429	to
206050	206316	B	0.89207	5	72	430	put
206338	206524	B	0.79142	5	73	431	that
206562	207004	B	0.87	5	74	432	all
207122	207356	B	0.9996	5	75	433	as
207378	207564	B	0.67238	5	76	434	much
207602	207756	B	0.99995	5	77	435	as
207778	208060	B	0.99999	5	78	436	possible
208130	208268	B	0.99492	5	79	437	in
208274	208396	B	0.51	5	80	438	a
208418	208940	B	0.99992	5	81	439	paper
209090	209404	B	1.0	5	82	440	and
209442	210076	B	0.99994	5	83	441	see
210258	210652	B	0.81	5	84	442	how
210706	210972	B	0.99983	5	85	443	these
211026	211436	B	0.9999	5	86	444	different
211538	212184	B	0.99966	5	87	445	approaches
212232	212780	B	1.0	5	88	446	to
212930	213900	B	0.93147	5	89	447	statistics,
214240	214652	B	0.99988	5	90	448	whether
214706	214828	B	1.0	5	91	449	it
214834	215004	B	0.82804	5	92	450	is
215042	215416	B	0.99842	5	93	451	sampling,
215448	216004	B	0.99869	5	94	452	optimization,
216072	216556	B	0.64346	5	95	453	inference
216588	216784	B	1.0	5	96	454	or
216822	217164	B	1.0	5	97	455	decision
217212	217568	B	0.99853	5	98	456	making,
217654	217904	B	1.0	5	99	457	how
217942	218432	B	0.99947	5	100	458	they
218566	218864	B	0.99974	5	101	459	can
218902	219324	B	0.57813	5	102	460	benefit
219372	219536	B	1.0	5	103	461	from
219558	219696	B	0.92695	5	104	462	each
219718	219952	B	0.7723	5	105	463	other
220006	220224	B	0.68	5	106	464	and
220262	220416	B	1.0	5	107	465	how
220438	220576	B	0.99998	5	108	466	they
220598	220876	B	0.99775	5	109	467	relate
220908	221056	B	1.0	5	110	468	to
221078	221216	B	0.99999	5	111	469	each
221238	221810	B	0.99971	5	112	470	other.
223540	223856	B	0.99965	5	113	471	Long
223878	224112	B	0.98298	5	114	472	story
224166	224624	B	0.99833	5	115	473	short,
224742	225068	B	0.99676	5	116	474	we're
225084	225216	B	0.58009	5	117	475	going
225238	225472	B	0.99	5	118	476	to
225526	225964	B	0.99226	5	119	477	delve
226012	226272	B	0.99993	5	120	478	into
226326	226736	B	0.99975	5	121	479	this
226838	227248	B	0.85346	5	122	480	into
227334	227584	B	1.0	5	123	481	more
227622	227920	B	1.0	5	124	482	detail,
227990	228512	B	0.97532	5	125	483	but
228646	228944	B	0.99992	5	126	484	long
228982	229280	B	0.99923	5	127	485	story
229350	229970	B	0.99999	5	128	486	short,
230660	230976	B	0.99998	5	129	487	if
230998	231136	B	0.87	5	130	488	you
231158	231296	B	0.98311	5	131	489	want
231318	231504	B	0.99	5	132	490	to
231542	231976	B	0.45724	5	133	491	ensemble
232028	232244	B	0.99988	5	134	492	from
232282	232436	B	1.0	5	135	493	a
232458	233152	B	0.90583	5	136	494	distribution,
233296	233556	B	1.0	5	137	495	you
233578	233908	B	0.75342	5	138	496	can
233994	234292	B	0.99995	5	139	497	also
234346	234564	B	0.97	5	140	498	view
234602	234852	B	0.99416	5	141	499	that
234906	235124	B	0.99999	5	142	500	as
235162	235316	B	0.99989	5	143	501	an
235338	235920	B	0.99765	5	144	502	optimization
236000	236630	B	1.0	5	145	503	problem.
237320	237636	B	0.96303	5	146	504	So
237658	238336	B	0.97294	5	147	505	optimization
238448	238724	B	0.65433	5	148	506	is
238762	238868	B	0.99029	5	149	507	kind
238874	239380	B	0.9	5	150	508	of
239530	239796	B	0.98	5	151	509	you
239818	239956	B	0.99978	5	152	510	can
239978	240116	B	0.99992	5	153	511	see
240138	240276	B	0.99	5	154	512	it
240298	240484	B	0.53776	5	155	513	under
240522	240628	B	1.0	5	156	514	the
240634	240816	B	0.439	5	157	515	roots
240848	240996	B	1.0	5	158	516	of
241018	241376	B	0.99016	5	159	517	sampling.
241408	241556	B	1.0	6	1	518	And
241578	241680	B	1.0	6	2	519	you
241690	241816	B	0.99888	6	3	520	want
241838	242024	B	1.0	6	4	521	to
242062	242484	B	0.98096	6	5	522	optimize
242532	242916	B	0.99853	6	6	523	sampling,
242948	243144	B	0.56399	6	7	524	make
243182	243556	B	0.46507	6	8	525	sampling
243588	243736	B	0.50868	6	9	526	as
243758	244116	B	0.99956	6	10	527	efficient
244148	244296	B	0.99996	6	11	528	as
244318	244890	B	0.99849	6	12	529	possible
245580	246164	B	0.96041	6	13	530	inference.
246212	246328	B	1.0	6	14	531	You
246334	246504	B	0.82697	6	15	532	can
246542	246744	B	0.99994	6	16	533	also
246782	246936	B	0.99992	6	17	534	see
246958	247096	B	1.0	6	18	535	it
247118	247256	B	0.99994	6	19	536	as
247278	247416	B	0.99987	6	20	537	an
247438	247940	B	0.53723	6	21	538	optimization
248020	248264	B	1.0	6	22	539	of
248302	249140	B	0.81028	6	23	540	beliefs,
249300	250020	B	0.99783	6	24	541	optimization
250100	250296	B	0.98	6	25	542	of
250318	250708	B	0.51496	6	26	543	probability
250804	251476	B	0.65428	6	27	544	distinctions.
251508	251796	B	0.99681	6	28	545	That's
251828	252024	B	0.99649	6	29	546	also
252062	252168	B	0.99969	6	30	547	an
252174	252800	B	0.99867	6	31	548	optimization
252900	253660	B	0.22899	6	32	549	procedure.
255200	255804	B	0.99	6	33	550	And
255922	256156	B	0.99996	6	34	551	if
256178	256316	B	1.0	6	35	552	you
256338	256428	B	0.99978	6	36	553	want
256434	256508	B	1.0	6	37	554	to
256514	256684	B	0.99993	6	38	555	do
256722	257064	B	1.0	6	39	556	decision
257112	257468	B	0.9977	6	40	557	making,
257554	257756	B	0.99999	6	41	558	which
257778	257916	B	0.99983	6	42	559	is
257938	258124	B	0.72209	6	43	560	what
258162	258364	B	0.99999	6	44	561	we
258402	258604	B	0.99996	6	45	562	do
258642	258844	B	0.99999	6	46	563	in
258882	259256	B	0.79189	6	47	564	active
259288	259656	B	0.99108	6	48	565	inference
259688	259932	B	0.87	6	49	566	and
259986	260536	B	0.92419	6	50	567	reinforcement
260568	260860	B	0.99995	6	51	568	learning
260930	261550	B	0.91	6	52	569	and
262400	262812	B	0.99618	6	53	570	many
262866	263132	B	0.99998	6	54	571	different
263186	263624	B	0.99986	6	55	572	places,
263672	264028	B	0.89717	6	56	573	well,
264114	264364	B	0.75573	6	57	574	through
264402	264744	B	0.99997	6	58	575	decision
264792	265052	B	0.99545	6	59	576	making,
265106	265324	B	0.53	6	60	577	you
265362	265612	B	0.99976	6	61	578	actually
265666	266124	B	0.99991	6	62	579	need
266242	266968	B	0.9844	6	63	580	optimization
267064	267276	B	1.0	6	64	581	and
267298	268120	B	0.99703	6	65	582	inference.
268280	268700	B	1.0	6	66	583	And
268770	268968	B	0.99998	6	67	584	if
268994	269088	B	1.0	6	68	585	you
269094	269216	B	0.92287	6	69	586	want
269238	269328	B	1.0	6	70	587	to
269334	269504	B	0.99993	6	71	588	do
269542	269884	B	0.99997	6	72	589	decision
269932	270192	B	0.99198	6	73	590	making
270246	270844	B	0.99948	6	74	591	efficiently,
270892	271056	B	0.99	6	75	592	you
271078	271552	B	0.99953	6	76	593	often
271686	271984	B	0.91134	6	77	594	are
272022	272176	B	0.99985	6	78	595	going
272198	272288	B	1.0	6	79	596	to
272294	272512	B	0.9927	6	80	597	need
272566	272880	B	0.71482	6	81	598	something
272950	273088	B	0.99999	6	82	599	as
273094	273600	B	0.99941	6	83	600	well.
273750	274112	B	0.9984	7	1	601	So
274166	274476	B	0.99995	7	2	602	decision
274508	274896	B	0.65894	7	3	603	making,
274998	275216	B	0.91509	7	4	604	an
275238	275516	B	0.85747	7	5	605	active
275548	275916	B	0.99713	7	6	606	inference
275948	276048	B	0.75771	7	7	607	is
276054	276176	B	0.99413	7	8	608	kind
276198	276288	B	1.0	7	9	609	of
276294	276752	B	0.77961	7	10	610	like
276886	277184	B	0.99985	7	11	611	what
277222	277520	B	0.99985	7	12	612	comes
277590	277776	B	1.0	7	13	613	at
277798	277996	B	0.99	7	14	614	the
278038	278244	B	0.99136	7	15	615	very
278282	278676	B	0.98998	7	16	616	end
278778	279140	B	1.0	7	17	617	and
279210	279872	B	0.71967	7	18	618	requires
279936	280116	B	1.0	7	19	619	all
280138	280276	B	0.8	7	20	620	of
280298	280484	B	1.0	7	21	621	the
280522	281152	B	0.91087	7	22	622	sophisticated
281216	282080	B	0.78044	7	23	623	machinery
282240	282708	B	1.0	7	24	624	of
282794	283264	B	0.9454	7	25	625	sampling
283312	283696	B	0.34	7	26	626	coherence
283728	283828	B	0.92	7	27	627	of
283834	284272	B	0.9448	7	28	628	optimization
284336	284516	B	0.59221	7	29	629	in
284538	284724	B	0.89168	7	30	630	order
284762	284964	B	1.0	7	31	631	to
285002	285590	B	0.99995	7	32	632	work.
286200	286804	B	0.9856	7	33	633	So
286922	287156	B	0.99982	7	34	634	this
287178	287316	B	0.99983	7	35	635	was
287338	287524	B	0.83858	7	36	636	really
287562	287716	B	1.0	7	37	637	the
287738	287924	B	0.99966	7	38	638	idea
287962	288068	B	1.0	7	39	639	of
288074	288196	B	0.59	7	40	640	the
288218	288790	B	0.99998	7	41	641	paper,
289960	290324	B	1.0	7	42	642	how
290362	290612	B	0.99979	7	43	643	does
290666	291200	B	0.99425	7	44	644	optimization
291280	291524	B	0.99789	7	45	645	come
291562	291824	B	0.99994	7	46	646	about,
291882	292056	B	1.0	7	47	647	how
292078	292168	B	0.99737	7	48	648	do
292174	292248	B	1.0	7	49	649	you
292254	292376	B	0.99769	7	50	650	do
292398	292756	B	0.99907	7	51	651	efficient
292788	293668	B	0.99853	7	52	652	optimization?
293844	294136	B	1.0	7	53	653	And
