"Start Time","End Time","Transcript"
"00;01;08;21","00;01;08;24","be"
"00;01;08;24","00;01;09;09","following"
"00;01;09;09","00;01;09;20","good"
"00;01;09;20","00;01;10;01","video"
"00;01;10;01","00;01;10;23","etiquette"
"00;01;12;26","00;01;13;05","if you"
"00;01;13;05","00;01;13;24","go to"
"00;01;13;24","00;01;14;05","active"
"00;01;14;05","00;01;14;18","inference"
"00;01;14;18","00;01;14;25","dot"
"00;01;14;25","00;01;15;21","org,"
"00;01;15;21","00;01;15;27","you"
"00;01;15;27","00;01;16;02","can"
"00;01;16;02","00;01;16;11","find"
"00;01;16;11","00;01;16;14","out"
"00;01;16;14","00;01;16;26","more"
"00;01;16;26","00;01;17;10","about"
"00;01;17;10","00;01;17;27","how to"
"00;01;17;27","00;01;18;18","contribute"
"00;01;18;18","00;01;19;07","or get"
"00;01;19;07","00;01;19;21","involved"
"00;01;19;21","00;01;20;09","because"
"00;01;20;09","00;01;20;26","anyone"
"00;01;20;26","00;01;21;16","who is"
"00;01;21;16","00;01;22;02","curious"
"00;01;22;02","00;01;22;11","and"
"00;01;22;11","00;01;22;21","wants"
"00;01;22;21","00;01;22;23","to"
"00;01;22;23","00;01;22;29","learn"
"00;01;22;29","00;01;23;23","more"
"00;01;23;27","00;01;24;04","will"
"00;01;24;04","00;01;24;19","have a"
"00;01;24;19","00;01;24;29","niche"
"00;01;24;29","00;01;25;03","for"
"00;01;25;03","00;01;25;11","you"
"00;01;25;11","00;01;25;22","and"
"00;01;25;22","00;01;26;09","you will"
"00;01;26;09","00;01;27;00","surely"
"00;01;27;00","00;01;27;12","learn"
"00;01;27;12","00;01;27;17","and"
"00;01;27;17","00;01;28;00","create"
"00;01;28;00","00;01;28;06","all"
"00;01;28;06","00;01;28;16","kinds"
"00;01;28;16","00;01;28;28","of"
"00;01;28;29","00;01;29;14","awesome"
"00;01;29;14","00;01;30;00","affordances."
"00;01;30;00","00;01;30;14","So if"
"00;01;30;14","00;01;31;13","you're curious"
"00;01;31;13","00;01;31;17","or"
"00;01;31;17","00;01;31;26","you want"
"00;01;31;26","00;01;31;27","to"
"00;01;31;27","00;01;32;04","learn"
"00;01;32;04","00;01;32;07","by"
"00;01;32;07","00;01;33;01","doing,"
"00;01;33;01","00;01;33;24","please"
"00;01;33;24","00;01;34;06","come"
"00;01;34;06","00;01;34;12","get"
"00;01;34;12","00;01;34;22","involved"
"00;01;34;22","00;01;34;26","with"
"00;01;34;26","00;01;35;08","Active"
"00;01;35;08","00;01;35;17","Lab"
"00;01;38;06","00;01;38;19","today"
"00;01;38;19","00;01;39;05","in"
"00;01;39;05","00;01;39;29","active"
"00;01;39;29","00;01;40;09","live"
"00;01;40;09","00;01;40;19","stream"
"00;01;40;19","00;01;40;26","number"
"00;01;40;26","00;01;42;13","35.0,"
"00;01;42;13","00;01;43;00","we are going"
"00;01;43;00","00;01;43;16","to be"
"00;01;43;16","00;01;44;01","learning"
"00;01;44;01","00;01;44;11","and"
"00;01;44;11","00;01;45;15","discussing"
"00;01;45;15","00;01;45;23","this"
"00;01;45;23","00;01;46;06","paper,"
"00;01;46;06","00;01;46;20","A Tale"
"00;01;46;20","00;01;47;02","of Two"
"00;01;47;02","00;01;48;26","Architectures,"
"00;01;48;28","00;01;49;05","Free"
"00;01;49;05","00;01;49;19","Energy,"
"00;01;49;19","00;01;49;24","Its"
"00;01;49;24","00;01;50;09","Models"
"00;01;50;09","00;01;50;13","and"
"00;01;50;13","00;01;51;16","Modularity"
"00;01;51;16","00;01;51;23","by"
"00;01;51;23","00;01;52;05","Majid"
"00;01;52;05","00;01;52;17","Bene"
"00;01;52;17","00;01;53;02","in"
"00;01;53;02","00;01;56;10","December 2021"
"00;01;56;16","00;01;56;26","but"
"00;01;56;26","00;01;57;07","kind of"
"00;01;57;07","00;01;57;19","published"
"00;01;57;19","00;01;59;00","in 22"
"00;01;59;00","00;01;59;08","and"
"00;01;59;08","00;01;59;15","just"
"00;01;59;15","00;01;59;19","like"
"00;01;59;19","00;01;59;24","all"
"00;01;59;24","00;01;59;27","the"
"00;01;59;27","00;02;00;10","other"
"00;02;00;10","00;02;00;18","dot"
"00;02;00;18","00;02;01;06","zeros"
"00;02;01;06","00;02;01;29","the video"
"00;02;01;29","00;02;02;12","we're about"
"00;02;02;12","00;02;02;26","to do"
"00;02;02;26","00;02;03;05","is"
"00;02;03;05","00;02;03;14","just"
"00;02;03;14","00;02;03;17","an"
"00;02;03;17","00;02;04;10","introduction"
"00;02;04;10","00;02;04;24","and a"
"00;02;04;24","00;02;05;23","discussion"
"00;02;05;23","00;02;05;29","it's"
"00;02;05;29","00;02;06;04","not"
"00;02;06;04","00;02;06;25","a review"
"00;02;06;25","00;02;07;01","or"
"00;02;07;01","00;02;07;13","a final"
"00;02;07;13","00;02;08;04","word"
"00;02;08;04","00;02;08;17","and"
"00;02;08;17","00;02;08;22","in"
"00;02;08;22","00;02;09;02","fact"
"00;02;09;02","00;02;09;06","we're"
"00;02;09;06","00;02;09;13","very"
"00;02;09;13","00;02;09;20","much"
"00;02;09;20","00;02;09;28","looking"
"00;02;09;28","00;02;10;08","forward"
"00;02;10;08","00;02;10;17","to"
"00;02;10;17","00;02;10;22","the"
"00;02;10;22","00;02;11;01","two"
"00;02;11;01","00;02;11;14","upcoming"
"00;02;11;14","00;02;12;07","weeks"
"00;02;12;07","00;02;12;29","when"
"00;02;12;29","00;02;13;09","Majid"
"00;02;13;09","00;02;13;19","may"
"00;02;13;19","00;02;14;10","join us"
"00;02;14;10","00;02;14;26","and"
"00;02;14;26","00;02;15;09","hopefully"
"00;02;15;09","00;02;15;17","many"
"00;02;15;17","00;02;15;26","of you"
"00;02;15;26","00;02;16;00","will"
"00;02;16;00","00;02;16;08","join"
"00;02;16;08","00;02;16;15","us"
"00;02;16;15","00;02;16;23","and"
"00;02;16;23","00;02;16;25","we're"
"00;02;16;25","00;02;17;00","just"
"00;02;17;00","00;02;17;03","going"
"00;02;17;03","00;02;17;12","to"
"00;02;17;13","00;02;17;20","have"
"00;02;17;20","00;02;18;17","a good time"
"00;02;18;17","00;02;18;26","talking"
"00;02;18;26","00;02;19;00","about"
"00;02;19;00","00;02;19;22","the paper."
"00;02;19;22","00;02;20;01","What have"
"00;02;20;01","00;02;20;10","we learned"
"00;02;20;10","00;02;20;22","from it"
"00;02;20;22","00;02;21;01","and"
"00;02;21;01","00;02;21;11","what are the"
"00;02;21;11","00;02;22;22","implications"
"00;02;22;22","00;02;23;01","today?"
"00;02;23;01","00;02;23;05","We're"
"00;02;23;05","00;02;23;09","going"
"00;02;23;09","00;02;23;18","to be"
"00;02;23;18","00;02;24;06","more"
"00;02;24;06","00;02;24;24","focused"
"00;02;24;24","00;02;25;28","on the"
"00;02;25;28","00;02;26;08","aims"
"00;02;26;08","00;02;26;10","and"
"00;02;26;10","00;02;27;05","claims"
"00;02;27;05","00;02;27;26","the abstract,"
"00;02;27;26","00;02;27;29","the"
"00;02;27;29","00;02;28;18","roadmap,"
"00;02;28;18","00;02;28;21","the"
"00;02;28;21","00;02;29;11","background,"
"00;02;29;11","00;02;29;14","the"
"00;02;29;14","00;02;30;05","keywords,"
"00;02;30;05","00;02;30;19","and"
"00;02;30;19","00;02;30;28","there are"
"00;02;30;28","00;02;31;04","any"
"00;02;31;04","00;02;31;18","figures"
"00;02;31;18","00;02;31;21","or"
"00;02;31;21","00;02;32;12","formalisms,"
"00;02;32;12","00;02;32;16","but"
"00;02;32;16","00;02;32;20","we'll"
"00;02;32;20","00;02;32;25","go"
"00;02;32;25","00;02;33;01","through"
"00;02;33;01","00;02;33;06","some"
"00;02;33;06","00;02;33;11","of the"
"00;02;33;11","00;02;33;22","key"
"00;02;33;22","00;02;34;08","arguments"
"00;02;34;08","00;02;34;16","which are"
"00;02;34;16","00;02;35;11","very"
"00;02;35;14","00;02;36;02","provocative"
"00;02;36;02","00;02;36;04","and"
"00;02;36;04","00;02;37;26","very salient"
"00;02;37;26","00;02;38;12","so"
"00;02;38;12","00;02;38;23","if you want"
"00;02;38;23","00;02;38;29","to get"
"00;02;38;29","00;02;39;10","involved,"
"00;02;39;10","00;02;39;27","just"
"00;02;39;27","00;02;40;16","get in touch"
"00;02;40;16","00;02;40;26","and"
"00;02;40;26","00;02;41;27","we will"
"00;02;41;27","00;02;42;02","let"
"00;02;42;02","00;02;42;05","you"
"00;02;42;05","00;02;42;10","know"
"00;02;42;10","00;02;42;14","how to"
"00;02;42;14","00;02;43;18","participate."
"00;02;43;24","00;02;44;02","Let's"
"00;02;44;02","00;02;44;15","begin"
"00;02;44;15","00;02;44;26","with a"
"00;02;44;26","00;02;45;03","little"
"00;02;45;03","00;02;45;17","bit of"
"00;02;45;17","00;02;45;20","an"
"00;02;45;20","00;02;46;12","introduction"
"00;02;46;12","00;02;46;22","and"
"00;02;46;22","00;02;47;17","a warmup"
"00;02;47;17","00;02;47;25","so"
"00;02;47;25","00;02;48;01","feel"
"00;02;48;01","00;02;48;07","free"
"00;02;48;07","00;02;49;02","to say"
"00;02;49;02","00;02;49;14","hello"
"00;02;49;14","00;02;49;19","and"
"00;02;49;19","00;02;49;26","maybe"
"00;02;49;26","00;02;50;02","just"
"00;02;50;02","00;02;50;16","one thing"
"00;02;50;16","00;02;50;21","that"
"00;02;50;21","00;02;50;27","made"
"00;02;50;27","00;02;51;01","you"
"00;02;51;01","00;02;51;23","excited"
"00;02;51;23","00;02;52;00","to"
"00;02;52;00","00;02;52;13","discuss"
"00;02;52;13","00;02;52;18","this"
"00;02;52;18","00;02;53;10","paper."
"00;02;53;10","00;02;54;14","So I'm"
"00;02;54;14","00;02;55;00","Daniel."
"00;02;55;00","00;02;55;05","I'm"
"00;02;55;05","00;02;55;06","a"
"00;02;55;06","00;02;55;20","researcher"
"00;02;55;20","00;02;55;22","in"
"00;02;55;22","00;02;56;22","California,"
"00;02;56;22","00;02;57;08","and I"
"00;02;57;08","00;02;57;17","was"
"00;02;57;17","00;02;58;03","excited"
"00;02;58;03","00;02;59;03","to"
"00;02;59;03","00;02;59;13","read"
"00;02;59;13","00;03;00;04","philosophical"
"00;03;00;04","00;03;00;13","work"
"00;03;00;13","00;03;00;24","by"
"00;03;00;24","00;03;01;08","Betty,"
"00;03;01;08","00;03;01;28","who"
"00;03;02;00","00;03;02;17","always"
"00;03;02;17","00;03;02;27","writes"
"00;03;02;27","00;03;03;05","very"
"00;03;03;05","00;03;03;24","interesting"
"00;03;03;24","00;03;04;20","things"
"00;03;04;20","00;03;05;02","and"
"00;03;05;02","00;03;05;14","just"
"00;03;05;14","00;03;06;05","understand"
"00;03;06;05","00;03;06;28","how"
"00;03;06;28","00;03;07;25","architecture"
"00;03;07;25","00;03;08;00","of"
"00;03;08;00","00;03;09;09","physical systems"
"00;03;09;09","00;03;09;15","and"
"00;03;09;15","00;03;10;01","their functional"
"00;03;10;01","00;03;10;22","descriptions"
"00;03;10;22","00;03;11;00","are"
"00;03;11;00","00;03;11;11","related"
"00;03;11;11","00;03;11;20","to"
"00;03;11;20","00;03;11;24","the"
"00;03;11;24","00;03;12;19","FSP"
"00;03;12;29","00;03;13;09","deal."
"00;03;15;13","00;03;15;20","Thanks,"
"00;03;15;20","00;03;15;28","Dowling."
"00;03;15;28","00;03;16;01","I'm"
"00;03;16;01","00;03;16;09","Dean."
"00;03;16;09","00;03;16;14","I'm"
"00;03;16;14","00;03;16;18","here"
"00;03;16;18","00;03;16;21","in"
"00;03;16;21","00;03;17;07","Calgary."
"00;03;17;07","00;03;17;25","It's"
"00;03;18;17","00;03;18;24","really,"
"00;03;18;24","00;03;19;01","really"
"00;03;19;01","00;03;19;11","cold"
"00;03;19;11","00;03;19;14","and"
"00;03;19;14","00;03;20;13","snowy."
"00;03;20;13","00;03;20;19","And"
"00;03;20;19","00;03;20;22","then"
"00;03;20;22","00;03;20;29","that's"
"00;03;20;29","00;03;21;04","not"
"00;03;21;04","00;03;21;09","why"
"00;03;21;09","00;03;21;12","we're"
"00;03;21;12","00;03;21;28","here."
"00;03;22;08","00;03;22;17","My"
"00;03;22;17","00;03;22;24","real"
"00;03;22;24","00;03;23;09","question"
"00;03;23;09","00;03;23;27","was,"
"00;03;23;27","00;03;24;07","so"
"00;03;24;07","00;03;24;22","what do we do"
"00;03;24;22","00;03;25;02","about"
"00;03;25;02","00;03;25;17","this"
"00;03;25;17","00;03;27;02","seeming"
"00;03;27;11","00;03;27;27","silly"
"00;03;27;27","00;03;28;04","or"
"00;03;28;04","00;03;28;22","attraction"
"00;03;28;22","00;03;29;06","to the"
"00;03;29;06","00;03;29;19","ability"
"00;03;29;19","00;03;29;22","to"
"00;03;29;22","00;03;30;14","categorize?"
"00;03;30;14","00;03;31;05","And so"
"00;03;31;05","00;03;31;21","the question"
"00;03;31;21","00;03;31;27","is,"
"00;03;31;27","00;03;32;04","do we"
"00;03;32;04","00;03;32;16","model"
"00;03;32;16","00;03;32;28","up?"
"00;03;33;20","00;03;34;03","And"
"00;03;34;03","00;03;34;10","yeah,"
"00;03;34;10","00;03;34;17","so"
"00;03;34;17","00;03;34;26","reading"
"00;03;34;26","00;03;35;12","the paper,"
"00;03;35;12","00;03;36;04","I,"
"00;03;36;27","00;03;37;28","I kind of"
"00;03;37;28","00;03;38;07","tried"
"00;03;38;07","00;03;38;09","to"
"00;03;38;09","00;03;38;16","figure"
"00;03;38;16","00;03;38;20","out"
"00;03;38;20","00;03;38;22","the"
"00;03;38;22","00;03;38;28","answer"
"00;03;38;28","00;03;39;01","to"
"00;03;39;01","00;03;39;15","that."
"00;03;39;24","00;03;39;28","Well,"
"00;03;39;28","00;03;40;12","Macedonia"
"00;03;40;12","00;03;41;00","Blue."
"00;03;42;23","00;03;43;07","So"
"00;03;43;07","00;03;43;26","I like"
"00;03;43;26","00;03;44;01","this"
"00;03;44;01","00;03;44;12","paper"
"00;03;44;12","00;03;44;18","from"
"00;03;44;18","00;03;44;21","the"
"00;03;44;21","00;03;45;09","perspective"
"00;03;45;09","00;03;45;18","of"
"00;03;45;18","00;03;45;27","like"
"00;03;45;27","00;03;46;10","multi"
"00;03;46;10","00;03;46;29","scale"
"00;03;46;29","00;03;48;29","dimensionality"
"00;03;48;29","00;03;49;16","and"
"00;03;49;16","00;03;49;27","also"
"00;03;49;27","00;03;50;19","modularity"
"00;03;50;19","00;03;51;08","like"
"00;03;51;08","00;03;51;24","modules"
"00;03;51;24","00;03;51;27","at"
"00;03;51;27","00;03;52;12","different"
"00;03;52;12","00;03;53;19","dimensions,"
"00;03;53;19","00;03;53;22","the"
"00;03;53;22","00;03;53;29","scale"
"00;03;53;29","00;03;54;05","for"
"00;03;54;05","00;03;54;19","aspects"
"00;03;54;19","00;03;54;25","of the"
"00;03;54;25","00;03;55;16","Markov"
"00;03;55;27","00;03;56;09","or the"
"00;03;56;09","00;03;56;15","not"
"00;03;56;15","00;03;56;22","scale"
"00;03;56;22","00;03;56;27","free"
"00;03;56;27","00;03;57;07","aspect"
"00;03;57;07","00;03;57;11","of"
"00;03;57;11","00;03;57;21","markup"
"00;03;57;21","00;03;57;27","like"
"00;03;57;27","00;03;58;03","it."
"00;03;58;03","00;03;58;24","And"
"00;03;58;25","00;03;59;04","anyway,"
"00;03;59;04","00;03;59;21","I thought"
"00;03;59;21","00;03;59;28","it was"
"00;03;59;28","00;04;00;04","just"
"00;04;00;04","00;04;00;11","really"
"00;04;00;11","00;04;00;18","neat"
"00;04;00;18","00;04;00;25","and a"
"00;04;00;25","00;04;01;20","cool"
"00;04;02;03","00;04;02;12","way"
"00;04;02;12","00;04;02;21","to fit"
"00;04;02;21","00;04;02;23","the"
"00;04;02;23","00;04;03;04","pieces"
"00;04;03;04","00;04;03;27","together."
"00;04;05;18","00;04;06;11","Excellent."
"00;04;06;11","00;04;07;06","So"
"00;04;07;07","00;04;07;14","we"
"00;04;07;14","00;04;07;25","have"
"00;04;09;01","00;04;09;24","some"
"00;04;09;24","00;04;10;16","slide"
"00;04;10;16","00;04;10;28","with"
"00;04;10;28","00;04;11;08","things"
"00;04;11;08","00;04;11;10","that"
"00;04;11;10","00;04;11;14","we"
"00;04;11;14","00;04;11;19","want"
"00;04;11;19","00;04;11;20","to"
"00;04;11;20","00;04;12;06","discuss"
"00;04;12;06","00;04;12;13","in"
"00;04;12;13","00;04;12;23","the DART"
"00;04;12;23","00;04;13;04","one"
"00;04;13;04","00;04;13;11","and"
"00;04;13;11","00;04;13;13","the"
"00;04;13;13","00;04;13;20","DART"
"00;04;13;20","00;04;14;04","two"
"00;04;14;04","00;04;14;13","and"
"00;04;14;13","00;04;15;01","beyond."
"00;04;15;01","00;04;15;13","So at"
"00;04;15;13","00;04;15;21","any"
"00;04;15;21","00;04;16;00","point,"
"00;04;16;00","00;04;16;07","feel"
"00;04;16;07","00;04;16;14","free"
"00;04;16;14","00;04;17;11","to add"
"00;04;17;11","00;04;18;01","information"
"00;04;18;01","00;04;18;22","there"
"00;04;18;22","00;04;19;00","and"
"00;04;19;00","00;04;19;04","we'll"
"00;04;19;04","00;04;19;08","be"
"00;04;19;08","00;04;19;18","writing"
"00;04;19;18","00;04;19;27","things"
"00;04;19;27","00;04;20;06","there."
"00;04;20;06","00;04;20;13","So"
"00;04;20;13","00;04;20;22","we were not"
"00;04;20;22","00;04;20;25","going"
"00;04;20;25","00;04;20;27","to"
"00;04;20;27","00;04;21;07","get to"
"00;04;21;07","00;04;21;11","it"
"00;04;21;11","00;04;21;21","all."
"00;04;21;21","00;04;21;25","We're"
"00;04;21;25","00;04;21;29","not"
"00;04;21;29","00;04;22;02","going"
"00;04;22;02","00;04;22;04","to"
"00;04;22;04","00;04;22;08","make"
"00;04;22;08","00;04;22;23","this a"
"00;04;22;23","00;04;23;03","11"
"00;04;23;03","00;04;23;09","hour"
"00;04;23;09","00;04;24;05","video."
"00;04;24;05","00;04;24;10","We'll"
"00;04;24;10","00;04;24;15","get"
"00;04;24;15","00;04;24;24","things"
"00;04;24;24","00;04;25;02","down"
"00;04;25;02","00;04;25;05","to"
"00;04;25;05","00;04;25;18","discuss"
"00;04;25;18","00;04;26;04","in"
"00;04;26;04","00;04;27;06","35.1"
"00;04;27;06","00;04;28;15","and two,"
"00;04;28;19","00;04;28;24","but"
"00;04;28;24","00;04;29;07","we can"
"00;04;29;07","00;04;29;15","lead"
"00;04;29;15","00;04;29;21","in"
"00;04;29;21","00;04;30;15","with"
"00;04;31;00","00;04;31;18","the big"
"00;04;31;18","00;04;32;04","question,"
"00;04;32;04","00;04;32;23","a big"
"00;04;32;23","00;04;33;20","question,"
"00;04;33;26","00;04;34;25","which is"
"00;04;34;25","00;04;35;10","how do"
"00;04;35;10","00;04;35;13","we"
"00;04;35;13","00;04;35;23","think"
"00;04;35;23","00;04;36;16","about"
"00;04;36;16","00;04;37;25","modularity"
"00;04;37;25","00;04;38;02","of"
"00;04;38;02","00;04;38;10","different"
"00;04;38;10","00;04;38;27","kinds"
"00;04;38;27","00;04;39;07","like"
"00;04;39;07","00;04;40;04","functional,"
"00;04;40;04","00;04;40;27","effective"
"00;04;40;27","00;04;41;02","and"
"00;04;41;02","00;04;41;26","anatomical,"
"00;04;41;26","00;04;42;05","which"
"00;04;42;05","00;04;42;09","we'll"
"00;04;42;09","00;04;42;13","be"
"00;04;42;13","00;04;42;27","discussing"
"00;04;42;27","00;04;43;17","later"
"00;04;43;26","00;04;44;10","in"
"00;04;44;10","00;04;44;22","active"
"00;04;44;22","00;04;45;06","inference"
"00;04;45;06","00;04;45;15","and"
"00;04;45;15","00;04;45;22","free"
"00;04;45;22","00;04;46;01","energy"
"00;04;46;01","00;04;46;28","principle?"
"00;04;47;08","00;04;48;01","And"
"00;04;48;01","00;04;48;20","why does"
"00;04;48;20","00;04;48;25","that"
"00;04;48;25","00;04;49;06","matter?"
"00;04;49;06","00;04;49;18","Why does it"
"00;04;49;18","00;04;50;09","matter"
"00;04;50;09","00;04;50;18","how"
"00;04;50;18","00;04;50;23","we"
"00;04;50;23","00;04;51;00","think"
"00;04;51;00","00;04;51;10","about"
"00;04;51;10","00;04;52;00","modularity"
"00;04;52;00","00;04;52;03","of"
"00;04;52;03","00;04;52;11","different"
"00;04;52;11","00;04;53;06","kinds?"
"00;04;53;06","00;04;53;16","What does it"
"00;04;53;16","00;04;54;13","mean"
"00;04;55;28","00;04;56;08","here"
"00;04;56;08","00;04;56;13","on"
"00;04;56;13","00;04;56;17","this"
"00;04;56;17","00;04;56;28","slide"
"00;04;56;28","00;04;57;06","are"
"00;04;57;06","00;04;57;12","some"
"00;04;57;12","00;04;58;06","images"
"00;04;58;06","00;04;58;18","related"
"00;04;58;18","00;04;58;25","to"
"00;04;58;25","00;04;59;03","just"
"00;04;59;03","00;04;59;16","different"
"00;04;59;16","00;04;59;29","uses"
"00;04;59;29","00;05;00;03","of"
"00;05;00;03","00;05;01;12","modularity,"
"00;05;01;12","00;05;02;04","just"
"00;05;02;04","00;05;02;25","modules"
"00;05;02;25","00;05;03;01","like"
"00;05;03;01","00;05;03;14","Lego"
"00;05;03;14","00;05;04;17","bricks,"
"00;05;04;17","00;05;05;05","other times"
"00;05;05;05","00;05;05;25","modularity"
"00;05;05;25","00;05;06;00","can"
"00;05;06;00","00;05;06;11","refer"
"00;05;06;11","00;05;06;16","to"
"00;05;06;16","00;05;07;00","like"
"00;05;07;00","00;05;07;08","part"
"00;05;07;08","00;05;07;12","of"
"00;05;07;12","00;05;08;05","a network"
"00;05;08;05","00;05;08;13","that's"
"00;05;08;13","00;05;08;21","more"
"00;05;08;21","00;05;09;07","densely"
"00;05;09;07","00;05;10;00","connected,"
"00;05;10;00","00;05;10;09","like a"
"00;05;10;09","00;05;11;06","click."
"00;05;11;11","00;05;11;19","Other"
"00;05;11;19","00;05;11;28","times,"
"00;05;11;28","00;05;12;16","modularity"
"00;05;12;16","00;05;12;25","doesn't"
"00;05;12;25","00;05;13;05","refer"
"00;05;13;05","00;05;13;28","to"
"00;05;13;28","00;05;14;07","hot"
"00;05;14;07","00;05;14;18","swap"
"00;05;14;18","00;05;15;05","ability,"
"00;05;15;05","00;05;15;10","but"
"00;05;15;10","00;05;15;23","rather"
"00;05;15;23","00;05;16;18","to"
"00;05;16;24","00;05;16;29","a"
"00;05;16;29","00;05;17;12","larger"
"00;05;17;12","00;05;18;03","structure"
"00;05;18;03","00;05;18;09","that's"
"00;05;18;09","00;05;18;28","composed"
"00;05;18;28","00;05;19;02","of"
"00;05;19;02","00;05;19;20","smaller"
"00;05;19;20","00;05;20;27","modules,"
"00;05;20;27","00;05;21;07","whether"
"00;05;21;07","00;05;21;12","they're"
"00;05;21;12","00;05;21;14","the"
"00;05;21;14","00;05;21;28","same"
"00;05;21;28","00;05;22;02","or"
"00;05;22;02","00;05;22;29","different,"
"00;05;23;04","00;05;23;10","it's"
"00;05;23;10","00;05;23;18","often"
"00;05;23;18","00;05;23;27","applied"
"00;05;23;27","00;05;24;01","to"
"00;05;24;01","00;05;24;26","mathematical"
"00;05;24;26","00;05;25;12","systems"
"00;05;25;12","00;05;25;17","or"
"00;05;25;17","00;05;26;16","biological systems."
"00;05;26;16","00;05;26;21","So"
"00;05;26;21","00;05;26;24","there's"
"00;05;26;24","00;05;27;01","so"
"00;05;27;01","00;05;27;24","many"
"00;05;28;10","00;05;28;27","aspects"
"00;05;28;27","00;05;29;00","of"
"00;05;29;00","00;05;29;24","modularity,"
"00;05;29;24","00;05;30;05","and"
"00;05;30;05","00;05;30;16","today"
"00;05;30;16","00;05;30;20","we're"
"00;05;30;20","00;05;30;24","going"
"00;05;30;24","00;05;30;28","to be"
"00;05;30;28","00;05;32;04","exploring"
"00;05;32;13","00;05;33;05","what are those"
"00;05;33;05","00;05;33;20","aspects"
"00;05;33;20","00;05;33;23","of"
"00;05;33;23","00;05;34;10","modularity"
"00;05;34;10","00;05;34;15","and"
"00;05;34;15","00;05;34;26","why does it"
"00;05;34;26","00;05;35;03","matter"
"00;05;35;03","00;05;35;07","for"
"00;05;35;07","00;05;35;09","the"
"00;05;35;09","00;05;35;14","free"
"00;05;35;14","00;05;35;23","energy"
"00;05;35;23","00;05;36;17","principle?"
"00;05;36;24","00;05;37;03","Blue"
"00;05;37;03","00;05;37;17","Origin?"
"00;05;37;17","00;05;37;23","Like"
