"Start Time","End Time","Transcript"
"00;01;07;09","00;01;07;21","if you want"
"00;01;07;21","00;01;08;03","to see"
"00;01;08;03","00;01;08;11","what's"
"00;01;08;11","00;01;08;26","upcoming"
"00;01;08;26","00;01;09;04","for"
"00;01;09;04","00;01;09;07","the"
"00;01;09;07","00;01;09;19","different"
"00;01;09;19","00;01;10;05","streams"
"00;01;12;02","00;01;12;06","The"
"00;01;12;06","00;01;12;14","goal"
"00;01;12;14","00;01;12;17","of"
"00;01;12;17","00;01;13;03","today"
"00;01;13;03","00;01;13;11","is"
"00;01;13;11","00;01;13;19","really"
"00;01;13;19","00;01;13;27","just"
"00;01;13;27","00;01;14;07","to"
"00;01;14;07","00;01;15;01","continue"
"00;01;15;01","00;01;15;18","this"
"00;01;15;18","00;01;16;06","awesome"
"00;01;16;06","00;01;17;05","exploration"
"00;01;17;05","00;01;17;09","and"
"00;01;17;09","00;01;17;27","learning"
"00;01;17;27","00;01;18;02","and"
"00;01;18;02","00;01;18;15","discussion"
"00;01;18;15","00;01;18;17","that"
"00;01;18;17","00;01;18;21","we've"
"00;01;18;21","00;01;18;24","been"
"00;01;18;24","00;01;19;12","having"
"00;01;19;12","00;01;19;25","and"
"00;01;19;25","00;01;20;08","really"
"00;01;20;08","00;01;20;28","appreciative"
"00;01;20;28","00;01;21;16","that"
"00;01;21;16","00;01;21;20","the"
"00;01;21;20","00;01;22;06","authors"
"00;01;22;06","00;01;23;10","are"
"00;01;23;17","00;01;23;24","here"
"00;01;23;24","00;01;24;12","to be"
"00;01;24;12","00;01;24;22","talking"
"00;01;24;22","00;01;25;01","about it"
"00;01;25;01","00;01;25;21","with us."
"00;01;25;21","00;01;25;29","So"
"00;01;25;29","00;01;26;04","we'll"
"00;01;26;04","00;01;26;07","be"
"00;01;26;07","00;01;26;13","able"
"00;01;26;13","00;01;27;24","to ask"
"00;01;27;24","00;01;27;28","some"
"00;01;27;28","00;01;28;03","cool"
"00;01;28;03","00;01;28;26","questions"
"00;01;28;26","00;01;29;06","and"
"00;01;29;06","00;01;29;15","anyone"
"00;01;29;15","00;01;29;20","who's"
"00;01;29;20","00;01;30;05","watching,"
"00;01;30;05","00;01;30;11","feel"
"00;01;30;11","00;01;30;17","free"
"00;01;30;17","00;01;30;28","to ask"
"00;01;30;28","00;01;30;29","a"
"00;01;30;29","00;01;31;13","question"
"00;01;31;13","00;01;31;19","in the"
"00;01;31;19","00;01;31;26","live"
"00;01;31;26","00;01;32;05","chat"
"00;01;32;05","00;01;32;11","and"
"00;01;32;11","00;01;32;21","we'll"
"00;01;32;21","00;01;33;08","relate"
"00;01;33;08","00;01;33;29","to the"
"00;01;33;29","00;01;34;17","group"
"00;01;35;13","00;01;35;26","today."
"00;01;35;26","00;01;36;00","We're"
"00;01;36;00","00;01;36;07","just"
"00;01;36;07","00;01;36;10","going"
"00;01;36;10","00;01;37;01","to be"
"00;01;37;01","00;01;37;10","going"
"00;01;37;10","00;01;37;20","wherever"
"00;01;37;20","00;01;38;08","we need"
"00;01;38;08","00;01;38;28","to go."
"00;01;38;28","00;01;39;03","We'll"
"00;01;39;03","00;01;39;15","start"
"00;01;39;15","00;01;39;24","with"
"00;01;39;24","00;01;40;19","introductions"
"00;01;40;19","00;01;40;25","and"
"00;01;40;25","00;01;41;05","then"
"00;01;41;05","00;01;41;09","if"
"00;01;41;09","00;01;41;18","people"
"00;01;41;18","00;01;41;24","want"
"00;01;41;24","00;01;42;08","to"
"00;01;42;08","00;01;42;24","call out"
"00;01;42;24","00;01;42;25","a"
"00;01;42;25","00;01;43;16","specific"
"00;01;43;16","00;01;44;07","figure"
"00;01;44;07","00;01;44;18","or"
"00;01;44;18","00;01;44;20","a"
"00;01;44;20","00;01;45;05","specific"
"00;01;45;05","00;01;46;20","question"
"00;01;46;22","00;01;47;00","or"
"00;01;47;00","00;01;47;15","especially"
"00;01;47;15","00;01;48;03","reference"
"00;01;48;03","00;01;48;24","a quotation"
"00;01;48;24","00;01;49;21","in the text,"
"00;01;49;21","00;01;49;27","or"
"00;01;49;27","00;01;50;02","just"
"00;01;50;02","00;01;50;11","something"
"00;01;50;11","00;01;50;15","that"
"00;01;50;15","00;01;51;08","they've prepared"
"00;01;51;08","00;01;51;25","that would be"
"00;01;51;25","00;01;52;07","really"
"00;01;52;07","00;01;52;23","great."
"00;01;53;02","00;01;53;08","So"
"00;01;53;08","00;01;53;11","we'll"
"00;01;53;11","00;01;53;29","just"
"00;01;53;29","00;01;54;04","go"
"00;01;54;04","00;01;54;21","around"
"00;01;54;21","00;01;55;01","and"
"00;01;55;01","00;01;55;17","introduce"
"00;01;55;17","00;01;56;00","everyone"
"00;01;56;00","00;01;56;11","and"
"00;01;56;11","00;01;56;19","say"
"00;01;56;19","00;01;57;09","hello."
"00;01;57;09","00;01;57;16","Feel"
"00;01;57;16","00;01;57;22","free"
"00;01;57;22","00;01;57;27","to"
"00;01;57;27","00;01;58;03","just"
"00;01;58;03","00;01;58;13","introduce"
"00;01;58;13","00;01;58;25","yourself"
"00;01;58;25","00;01;59;05","however"
"00;01;59;05","00;01;59;10","you'd"
"00;01;59;10","00;02;00;02","like"
"00;02;00;04","00;02;00;13","and"
"00;02;00;13","00;02;00;18","give"
"00;02;00;18","00;02;01;01","a short"
"00;02;01;01","00;02;01;11","check"
"00;02;01;11","00;02;01;24","in."
"00;02;02;03","00;02;02;11","And"
"00;02;02;11","00;02;02;22","then"
"00;02;02;22","00;02;03;02","after"
"00;02;03;02","00;02;03;10","we"
"00;02;03;10","00;02;03;17","have"
"00;02;03;17","00;02;03;20","an"
"00;02;03;20","00;02;04;11","introduction"
"00;02;04;11","00;02;04;27","round,"
"00;02;04;27","00;02;05;22","we can return"
"00;02;05;22","00;02;05;25","to"
"00;02;05;25","00;02;06;03","these"
"00;02;06;03","00;02;06;13","warm"
"00;02;06;13","00;02;06;17","up"
"00;02;06;17","00;02;07;05","questions"
"00;02;07;05","00;02;07;17","and"
"00;02;07;17","00;02;07;29","anyone"
"00;02;07;29","00;02;08;08","can"
"00;02;08;08","00;02;08;15","feel"
"00;02;08;15","00;02;08;24","free"
"00;02;08;24","00;02;09;07","to"
"00;02;09;07","00;02;09;17","chime"
"00;02;09;17","00;02;10;00","in on"
"00;02;10;00","00;02;10;08","one of"
"00;02;10;08","00;02;10;14","these"
"00;02;10;14","00;02;11;07","questions,"
"00;02;11;07","00;02;11;13","such"
"00;02;11;13","00;02;11;16","as"
"00;02;11;16","00;02;11;21","what"
"00;02;11;21","00;02;11;23","they're"
"00;02;11;23","00;02;12;03","excited"
"00;02;12;03","00;02;12;19","about."
"00;02;13;02","00;02;14;01","So I'm"
"00;02;14;01","00;02;14;21","Daniel,"
"00;02;14;21","00;02;15;13","I'm in"
"00;02;15;13","00;02;16;22","California,"
"00;02;16;22","00;02;17;12","and I"
"00;02;17;12","00;02;17;16","will"
"00;02;17;16","00;02;17;26","pass"
"00;02;17;26","00;02;18;12","it to"
"00;02;18;12","00;02;18;26","Shannon"
"00;02;22;12","00;02;22;19","Hey,"
"00;02;22;19","00;02;23;01","everyone."
"00;02;23;01","00;02;23;05","I'm"
"00;02;23;05","00;02;23;24","Shannon."
"00;02;23;24","00;02;24;05","I'm"
"00;02;24;05","00;02;24;13","usually"
"00;02;24;13","00;02;24;15","in"
"00;02;24;15","00;02;25;03","California,"
"00;02;25;03","00;02;25;07","but"
"00;02;25;07","00;02;25;13","I'm in"
"00;02;25;13","00;02;25;21","South"
"00;02;25;21","00;02;26;19","Dakota"
"00;02;26;20","00;02;26;27","for"
"00;02;26;27","00;02;27;03","the"
"00;02;27;03","00;02;28;00","pandemic,"
"00;02;28;00","00;02;28;17","and"
"00;02;28;17","00;02;28;27","I will"
"00;02;28;27","00;02;29;18","pass it"
"00;02;29;18","00;02;30;13","to"
"00;02;32;02","00;02;32;13","hello,"
"00;02;32;13","00;02;32;17","I'm"
"00;02;32;17","00;02;33;04","Stephen."
"00;02;33;04","00;02;33;13","I'm in"
"00;02;33;13","00;02;34;18","Toronto,"
"00;02;34;18","00;02;35;24","and"
"00;02;36;03","00;02;36;07","I'm"
"00;02;36;07","00;02;36;12","doing"
"00;02;36;12","00;02;36;14","a"
"00;02;36;14","00;02;36;27","practice"
"00;02;36;27","00;02;37;14","based"
"00;02;37;19","00;02;38;07","Ph.D."
"00;02;38;08","00;02;38;23","through"
"00;02;38;23","00;02;39;26","the"
"00;02;39;26","00;02;40;13","Solomon"
"00;02;40;13","00;02;41;17","School"
"00;02;42;01","00;02;42;09","of"
"00;02;42;09","00;02;42;28","Applied"
"00;02;42;28","00;02;43;27","Psychology,"
"00;02;43;27","00;02;44;20","and I"
"00;02;44;20","00;02;44;24","will"
"00;02;44;24","00;02;46;07","pass it"
"00;02;46;07","00;02;47;17","to"
"00;02;48;01","00;02;49;09","Scott"
"00;02;51;06","00;02;52;04","Blue."
"00;02;52;04","00;02;52;13","Scott"
"00;02;52;13","00;02;52;28","David"
"00;02;52;28","00;02;53;19","from"
"00;02;53;19","00;02;54;03","Seattle,"
"00;02;54;03","00;02;54;25","Washington,"
"00;02;54;25","00;02;55;11","and at"
"00;02;55;11","00;02;55;13","the"
"00;02;55;13","00;02;55;28","University"
"00;02;55;28","00;02;56;00","of"
"00;02;56;00","00;02;56;16","Washington"
"00;02;56;16","00;02;56;28","Applied"
"00;02;56;28","00;02;57;10","Physics"
"00;02;57;10","00;02;58;03","Lab."
"00;02;58;10","00;02;59;01","And"
"00;02;59;01","00;02;59;07","we're"
"00;02;59;07","00;02;59;14","working"
"00;02;59;14","00;02;59;18","on"
"00;02;59;18","00;03;00;07","synthetic"
"00;03;00;07","00;03;01;08","intelligence."
"00;03;01;08","00;03;01;12","And"
"00;03;01;12","00;03;01;19","I will"
"00;03;01;19","00;03;02;01","pass it"
"00;03;02;01","00;03;02;29","to"
"00;03;02;29","00;03;03;03","my"
"00;03;03;03","00;03;03;15","last"
"00;03;03;15","00;03;04;01","list."
"00;03;05;04","00;03;05;10","Who"
"00;03;05;10","00;03;05;24","hasn't"
"00;03;05;24","00;03;05;28","who"
"00;03;05;28","00;03;06;05","hasn't"
"00;03;06;05","00;03;06;16","chatted"
"00;03;06;16","00;03;06;29","yet?"
"00;03;07;17","00;03;08;06","Dean,"
"00;03;08;06","00;03;08;11","have"
"00;03;08;11","00;03;08;22","you"
"00;03;08;22","00;03;09;00","had a"
"00;03;09;00","00;03;09;23","chance"
"00;03;12;11","00;03;13;02","hi."
"00;03;13;03","00;03;13;10","I'm"
"00;03;13;10","00;03;14;02","Dean"
"00;03;14;05","00;03;14;07","of"
"00;03;14;07","00;03;15;13","Calgary."
"00;03;15;16","00;03;15;29","I'm"
"00;03;15;29","00;03;17;04","retired,"
"00;03;17;04","00;03;17;29","and"
"00;03;18;06","00;03;18;29","I just"
"00;03;19;04","00;03;19;12","like"
"00;03;19;12","00;03;19;21","hanging"
"00;03;19;21","00;03;20;03","out here"
"00;03;20;03","00;03;20;11","because"
"00;03;20;11","00;03;20;22","I"
"00;03;20;22","00;03;21;00","learn"
"00;03;21;00","00;03;21;08","a few"
"00;03;21;08","00;03;22;03","things"
"00;03;22;19","00;03;22;24","and"
"00;03;22;24","00;03;22;29","I'll"
"00;03;22;29","00;03;23;11","pass"
"00;03;23;11","00;03;24;01","to"
"00;03;24;01","00;03;25;04","Chris"
"00;03;27;00","00;03;27;27","I'm"
"00;03;27;27","00;03;29;04","Chris."
"00;03;29;04","00;03;30;14","I'm a"
"00;03;30;14","00;03;31;06","post-doc"
"00;03;31;06","00;03;31;20","at the"
"00;03;31;20","00;03;32;17","university"
"00;03;32;17","00;03;32;24","in"
"00;03;32;24","00;03;33;10","Belgium,"
"00;03;33;10","00;03;33;14","in"
"00;03;33;14","00;03;33;29","Germany."
"00;03;33;29","00;03;34;03","But"
"00;03;34;03","00;03;34;09","I'm"
"00;03;34;09","00;03;34;25","joining"
"00;03;34;25","00;03;35;01","from"
"00;03;35;01","00;03;35;11","Berlin"
"00;03;35;11","00;03;35;19","today,"
"00;03;35;19","00;03;35;28","and"
"00;03;35;28","00;03;36;05","I'm"
"00;03;36;05","00;03;36;16","one of"
"00;03;36;16","00;03;36;22","the"
"00;03;36;22","00;03;37;06","authors"
"00;03;37;06","00;03;37;10","on"
"00;03;37;10","00;03;38;07","the paper,"
"00;03;38;07","00;03;38;12","and"
"00;03;38;12","00;03;38;17","I'll"
"00;03;38;17","00;03;38;26","pass"
"00;03;38;26","00;03;39;04","that"
"00;03;39;04","00;03;39;20","to"
"00;03;39;20","00;03;40;09","Joe."
"00;03;42;06","00;03;42;12","Thanks,"
"00;03;42;12","00;03;42;21","Chris."
"00;03;42;21","00;03;43;14","I'm"
"00;03;43;14","00;03;44;00","Joe de"
"00;03;44;00","00;03;44;12","Hurst."
"00;03;44;12","00;03;44;21","I'm"
"00;03;44;21","00;03;45;10","a postdoc"
"00;03;45;10","00;03;45;20","at the"
"00;03;45;20","00;03;45;29","Munich"
"00;03;45;29","00;03;46;08","Center"
"00;03;46;08","00;03;46;23","for"
"00;03;46;23","00;03;47;09","Mathematical"
"00;03;47;09","00;03;47;25","Philosophy,"
"00;03;47;25","00;03;48;04","also"
"00;03;48;04","00;03;48;09","one of"
"00;03;48;09","00;03;48;10","the"
"00;03;48;10","00;03;48;19","authors"
"00;03;48;19","00;03;48;21","on"
"00;03;48;21","00;03;49;18","the paper."
"00;03;49;19","00;03;49;25","My"
"00;03;49;25","00;03;50;05","background"
"00;03;50;05","00;03;50;19","is in"
"00;03;50;19","00;03;51;04","philosophy,"
"00;03;51;04","00;03;51;19","neuroscience"
"00;03;51;19","00;03;52;02","and"
"00;03;52;02","00;03;52;13","computer"
"00;03;52;13","00;03;52;24","science."
"00;03;52;24","00;03;53;07","Primarily,"
"00;03;53;07","00;03;53;11","I'd"
"00;03;53;11","00;03;53;25","say"
"00;03;53;28","00;03;54;14","thanks,"
"00;03;55;03","00;03;55;14","I'll"
"00;03;55;14","00;03;55;22","pass"
"00;03;55;22","00;03;56;15","together"
"00;03;58;17","00;03;59;00","I'm"
"00;03;59;09","00;03;59;16","happy"
"00;03;59;16","00;03;59;19","to"
"00;03;59;19","00;03;59;22","be"
"00;03;59;22","00;04;00;11","here"
"00;04;00;11","00;04;00;24","again."
"00;04;00;24","00;04;01;09","I'm"
"00;04;01;28","00;04;02;06","also"
"00;04;02;06","00;04;02;11","one of"
"00;04;02;11","00;04;02;13","the"
"00;04;02;13","00;04;02;21","authors"
"00;04;02;21","00;04;02;24","of"
"00;04;02;24","00;04;03;13","the paper."
"00;04;03;13","00;04;03;29","I am"
"00;04;03;29","00;04;04;13","currently"
"00;04;04;13","00;04;04;22","based"
"00;04;04;22","00;04;04;25","in"
"00;04;04;25","00;04;05;11","Amsterdam,"
"00;04;05;11","00;04;05;22","although I'm"
"00;04;05;22","00;04;06;05","supposed"
"00;04;06;05","00;04;06;16","to be"
"00;04;06;16","00;04;07;00","in"
"00;04;07;21","00;04;08;03","Sydney,"
"00;04;08;03","00;04;09;04","Australia."
"00;04;10;11","00;04;10;25","Yeah,"
"00;04;11;00","00;04;11;08","happy"
"00;04;11;08","00;04;11;13","to be"
"00;04;11;13","00;04;11;27","here"
"00;04;12;08","00;04;12;23","today."
"00;04;12;23","00;04;13;05","Today's"
"00;04;13;05","00;04;13;10","a"
"00;04;13;10","00;04;13;24","birthday"
"00;04;13;24","00;04;13;28","of the"
"00;04;13;28","00;04;14;25","Dutch thing,"
"00;04;14;25","00;04;14;29","so"
"00;04;14;29","00;04;15;04","it's a"
"00;04;15;04","00;04;15;13","special"
"00;04;15;13","00;04;15;21","day."
"00;04;17;07","00;04;17;15","Happy"
"00;04;17;15","00;04;18;13","birthday"
"00;04;20;24","00;04;21;16","OK,"
"00;04;21;16","00;04;22;01","I think"
"00;04;22;01","00;04;22;12","that's"
"00;04;22;12","00;04;22;27","everyone"
"00;04;22;27","00;04;23;10","with"
"00;04;23;10","00;04;23;14","the"
"00;04;23;14","00;04;24;00","introduction."
"00;04;24;00","00;04;24;08","So"
"00;04;24;08","00;04;25;07","anyone,"
"00;04;25;08","00;04;25;16","please"
"00;04;25;16","00;04;25;22","feel"
"00;04;25;22","00;04;26;01","free"
"00;04;26;01","00;04;26;26","to"
"00;04;26;26","00;04;27;05","raise"
"00;04;27;05","00;04;27;17","your hand"
"00;04;27;17","00;04;27;19","and"
"00;04;27;19","00;04;27;28","start"
"00;04;27;28","00;04;28;06","off"
"00;04;28;06","00;04;28;15","some of"
"00;04;28;15","00;04;28;23","the warm"
"00;04;28;23","00;04;28;26","up"
"00;04;28;26","00;04;29;14","questions"
"00;04;29;14","00;04;30;10","are"
"00;04;30;10","00;04;30;18","What"
"00;04;30;18","00;04;30;21","is"
"00;04;30;21","00;04;31;01","something"
"00;04;31;01","00;04;31;05","that"
"00;04;31;05","00;04;31;12","you're"
"00;04;31;12","00;04;31;23","excited"
"00;04;31;23","00;04;32;00","about"
"00;04;32;00","00;04;32;14","today"
"00;04;32;14","00;04;32;24","could be"
"00;04;32;24","00;04;33;04","related"
"00;04;33;04","00;04;34;02","to the"
"00;04;34;02","00;04;34;17","paper"
"00;04;34;17","00;04;34;26","or"
"00;04;34;26","00;04;35;28","tangentially?"
"00;04;35;28","00;04;36;06","What's"
"00;04;36;06","00;04;36;16","something"
"00;04;36;16","00;04;36;20","that"
"00;04;36;20","00;04;36;26","you"
"00;04;36;26","00;04;37;09","liked"
"00;04;37;09","00;04;37;14","or"
"00;04;37;14","00;04;38;01","remembered"
"00;04;38;01","00;04;38;11","about"
"00;04;38;11","00;04;39;17","the paper?"
"00;04;39;17","00;04;39;26","Or"
"00;04;39;26","00;04;40;03","from"
"00;04;40;03","00;04;40;19","our discussion"
"00;04;40;19","00;04;41;23","last week?"
"00;04;41;27","00;04;42;08","And"
"00;04;42;08","00;04;42;18","what is"
"00;04;42;18","00;04;43;02","something"
"00;04;43;02","00;04;43;06","that"
"00;04;43;06","00;04;43;20","you're"
"00;04;43;20","00;04;44;05","wondering"
"00;04;44;05","00;04;44;18","about"
"00;04;44;18","00;04;44;25","or"
"00;04;44;25","00;04;45;00","you'd"
"00;04;45;00","00;04;45;05","like"
"00;04;45;05","00;04;45;08","to"
"00;04;45;08","00;04;45;17","have"
"00;04;45;17","00;04;46;03","resolved"
"00;04;46;03","00;04;46;10","by"
"00;04;46;10","00;04;46;13","the"
"00;04;46;13","00;04;46;25","end of"
"00;04;46;25","00;04;47;05","today's"
"00;04;47;05","00;04;48;09","discussion?"
"00;04;48;09","00;04;48;16","Maybe"
"00;04;48;16","00;04;48;29","another"
"00;04;48;29","00;04;49;12","question"
"00;04;49;12","00;04;49;17","would"
"00;04;49;17","00;04;50;07","be"
"00;04;50;07","00;04;50;17","what"
"00;04;50;17","00;04;50;26","kind"
"00;04;50;26","00;04;51;00","of"
"00;04;51;00","00;04;51;25","momentum"
"00;04;51;25","00;04;52;08","or"
"00;04;52;08","00;04;52;12","what"
"00;04;52;12","00;04;52;19","kind"
"00;04;52;19","00;04;52;23","of"
"00;04;52;23","00;04;53;03","next"
"00;04;53;03","00;04;53;22","steps"
"00;04;53;22","00;04;54;04","would"
"00;04;54;04","00;04;54;15","make"
"00;04;54;15","00;04;54;29","sense,"
"00;04;54;29","00;04;55;03","you"
"00;04;55;03","00;04;55;09","know,"
"00;04;55;09","00;04;55;27","emerging"
"00;04;55;27","00;04;56;03","from"
"00;04;56;03","00;04;56;17","this,"
"00;04;56;17","00;04;56;29","whatever"
"00;04;56;29","00;04;57;07","we end"
"00;04;57;07","00;04;57;11","up"
"00;04;57;11","00;04;58;04","resolving"
"00;04;58;04","00;04;58;21","or not"
"00;04;58;21","00;04;59;00","in the"
"00;04;59;00","00;04;59;14","next"
"00;04;59;14","00;05;00;23","conversation,"
"00;05;00;23","00;05;01;02","where"
"00;05;01;02","00;05;01;06","will"
"00;05;01;06","00;05;01;18","that"
"00;05;01;18","00;05;02;00","take"
"00;05;02;00","00;05;03;01","us in"
"00;05;03;01","00;05;03;05","our"
"00;05;03;05","00;05;03;24","research"
"00;05;03;24","00;05;04;04","or in"
"00;05;04;04","00;05;04;22","our"
"00;05;04;25","00;05;05;10","practice"
"00;05;05;10","00;05;05;21","journeys?"
"00;05;05;21","00;05;05;24","I"
"00;05;05;24","00;05;06;05","guess"
"00;05;08;27","00;05;09;04","so,"
"00;05;09;04","00;05;09;15","Joe."
"00;05;09;15","00;05;09;20","And"
"00;05;09;20","00;05;09;26","then"
"00;05;09;26","00;05;10;05","anyone"
"00;05;10;05","00;05;10;09","who'd"
"00;05;10;09","00;05;10;13","like"
"00;05;10;13","00;05;10;15","to"
"00;05;10;15","00;05;11;01","speak"
"00;05;12;17","00;05;12;24","hi."
"00;05;12;24","00;05;13;13","Thanks."
"00;05;13;13","00;05;13;16","Do"
"00;05;13;16","00;05;13;21","I need"
"00;05;13;21","00;05;13;23","to"
"00;05;13;23","00;05;14;00","lower"
"00;05;14;00","00;05;14;09","my hand"
"00;05;14;09","00;05;14;14","again"
"00;05;14;14","00;05;14;19","or is"
"00;05;14;19","00;05;14;26","that"
"00;05;14;26","00;05;15;14","done?"
"00;05;16;04","00;05;16;11","It's"
"00;05;16;11","00;05;16;15","just"
"00;05;16;15","00;05;16;24","got"
"00;05;17;14","00;05;17;21","good,"
"00;05;17;21","00;05;18;05","great,"
"00;05;18;13","00;05;18;19","cool."
"00;05;18;19","00;05;18;24","So"
"00;05;18;24","00;05;19;06","I missed"
"00;05;19;06","00;05;19;09","the"
"00;05;19;09","00;05;19;20","discussion"
"00;05;19;20","00;05;20;01","last week,"
"00;05;20;01","00;05;20;12","so"
"00;05;20;12","00;05;20;18","some of"
"00;05;20;18","00;05;20;23","this"
"00;05;20;23","00;05;20;27","may"
"00;05;20;27","00;05;21;02","have"
"00;05;21;02","00;05;21;10","already"
"00;05;21;10","00;05;21;14","been"
"00;05;21;14","00;05;21;25","covered,"
"00;05;21;25","00;05;22;07","but"
"00;05;22;07","00;05;22;21","one thing"
"00;05;22;21","00;05;23;03","which"
"00;05;23;03","00;05;23;15","relates"
