text	entity_type		start	end
Rafael	person_name		766140	766996
American	nationality		774800	775308
Guillaume dumas	person_name		779122	780312
precision psychiatry	occupation		794180	795244
social physiology	occupation		795478	796236
precision psychiatry	occupation		797142	798252
ninka Boyton	person_name		799720	801200
digital phenotyping	medical_process		810042	811148
neurodevelopmental disorders	medical_condition		814382	816120
mila	organization		833378	833912
deep learning architecture	occupation		834306	835592
attention schema theory	occupation		846902	847996
attention schema theory	occupation		848938	850224
Natalie Castell	person_name		866878	867796
NFRF	organization		884720	885624
Canadian	nationality		886422	886972
Indigenous	nationality		887702	888332
AI	occupation		892246	892604
AI	occupation		909642	910260
Californian	nationality		912302	913044
California	location		919438	920052
OpenAI	organization		925762	926856
Indigenous	nationality		938678	939760
cognitive science	occupation		953242	954480
Karl	person_name		1019662	1019956
Mao	person_name		1026962	1027528
Anna	person_name		1140886	1141600
Bert	person_name		1143718	1144044
psychopathology	medical_condition		1162638	1163620
Bert	person_name		1308250	1308544
Anna	person_name		1309082	1309472
Ural	person_name		1347164	1348172
Professor	occupation		1352006	1352348
DeVries	person_name		1352364	1352824
psychiatrist	occupation		1366094	1366724
Professor	occupation		1449338	1449696
Kaufman	person_name		1449728	1450580
professor	occupation		1454218	1454704
Rafa	person_name		1458234	1458576
Rafa	person_name		1458608	1459460
Karl	person_name		1588242	1588504
Karl	person_name		1616910	1617316
Rafael	person_name		1620542	1621284
Daniel Dennett	person_name		1650246	1651244
hetero phenomenology	occupation		1651692	1653036
science	occupation		1697638	1698044
Professor	occupation		1722460	1723076
Dumas	person_name		1723108	1723880
World symposium	event		1744886	1745772
Professor	occupation		1762920	1763680
Lemke	person_name		1763760	1764272
psychiatry	occupation		1765102	1765732
psychologists	occupation		1799222	1800268
anthropologists	occupation		1800598	1801416
Professor	occupation		1820638	1821044
Debris	person_name		1821092	1821652
cognitive science	occupation		1833586	1834584
Western	nationality		1838988	1839484
Mahault Albasan	person_name		1875090	1877032
category theory	occupation		1878066	1879420
quantum mechanics	occupation		1897782	1899040
quantum mechanics	occupation		1905786	1906544
artificial intelligence	occupation		1907642	1908544
cognitive neuroscience	occupation		1908778	1909696
moderator	occupation		1931154	1931544
Raphael	person_name		1962378	1962960
Bird	person_name		1988370	1988744
Gion	person_name		1995522	1995828
Chris Fields	person_name		2022460	2023408
Karl	person_name		2023444	2023736
quantum	occupation		2031208	2031448
theory	occupation		2031874	2032620
quantum	occupation		2040950	2041356
theory	occupation		2041814	2042412
quantum physics	occupation		2048054	2048616
Guillaume	person_name		2056762	2057136
Karl	person_name		2157360	2158048
Anna	person_name		2161162	2161456
Bert	person_name		2161658	2161984
Dumas	person_name		2162506	2163380
maths	occupation		2211466	2211904
category theory	occupation		2212138	2213276
Ralph	person_name		2214222	2214804
quantum information theory	occupation		2215662	2217060
Chris Fields	person_name		2221118	2222280
quantum mechanics	occupation		2226322	2227848
Chris	person_name		2232642	2232904
scientist	occupation		2328146	2328808
Ralph	person_name		2335330	2335672
Bert	person_name		2345078	2345436
Bert	person_name		2398038	2398424
Ralph	person_name		2402538	2403008
Bert	person_name		2458778	2459216
Bert	person_name		2469998	2470680
Bert	person_name		2514804	2515204
Bert	person_name		2582320	2582744
probabilistic numerics	occupation		2671502	2673408
math	occupation		2677106	2677512
probabilistic numerics	occupation		2688438	2690400
Karl	person_name		2717582	2717876
Anna	person_name		2778080	2778792
addicted	medical_condition		2798550	2799024
addiction	medical_condition		2810522	2811040
Ural	person_name		2813248	2813708
addicted	medical_condition		2823230	2823876
addicted to nitrous oxide	medical_condition		2825368	2827016
intoxication	medical_condition		2829282	2830216
addictive behaviors	medical_condition		2934066	2935368
Alcoholics Anonymous	organization		2955818	2956784
Ural	person_name		2967022	2967476
Edward Fulbrook	person_name		3021370	3022256
science	occupation		3112742	3113036
Guillaume	person_name		3221978	3222416
Action France	location		3235278	3236360
deep learning	occupation		3341858	3342716
Ryan Smith	person_name		3348994	3349864
electrophysiology	occupation		3352194	3353316
Karl	person_name		3378462	3378900
Michael Levin	person_name		3383438	3384244
Karl	person_name		3393346	3393656
Michael Evan	person_name		3407862	3408396
Gim	person_name		3502418	3502776
precision psychiatry	occupation		3505862	3507212
Guillem	person_name		3510278	3510684
Bert	person_name		3531726	3532036
statistician	occupation		3554022	3555200
agents	occupation		3566266	3566676
statisticians	occupation		3567146	3568340
Ryan Smith	person_name		3574698	3575804
addiction	medical_condition		3576302	3577236
addictive locked in OCD	medical_condition		3581390	3583092
addiction	medical_condition		3599760	3600472
psychopathology	medical_condition		3600930	3601832
pathology of behavior	medical_condition		3602626	3604228
Bert	person_name		3612118	3612396
Guillermo	person_name		3626768	3627136
Anna	person_name		3635660	3636340
Parkinson's disease	medical_condition		3640018	3640952
Parkinson's disease	medical_condition		3649506	3650952
Ralph	person_name		3683054	3683476
Anna	person_name		3696160	3696616
Adam	person_name		3734142	3734436
Karl	person_name		3745784	3746632
Parkinson	medical_condition		3753334	3754076
addiction	medical_condition		3764026	3764900
supplements	drug		3806502	3807440
Buddha	person_name		3886238	3886676
Lincoln	person_name		3930700	3931636
scientific	occupation		3972698	3973232
science	occupation		3987294	3987556
engineering	occupation		3988158	3988644
engineering	occupation		3991458	3991976
engineering	occupation		3996258	3996744
engineering	occupation		4008358	4009084
signal processing department	organization		4015274	4018560
machine learning	occupation		4035358	4036040
Kurt	person_name		4041634	4042024
engineering	occupation		4046066	4046744
engineering	occupation		4063706	4064096
engineering	occupation		4077482	4078500
engineering	occupation		4079818	4080656
Control theorists	occupation		4087140	4088352
signal processing	occupation		4090722	4091576
Signal processing	occupation		4098480	4099544
machine learning	occupation		4102694	4103232
engineering	occupation		4118842	4119552
engineering	occupation		4165622	4166560
Anna	person_name		4171880	4172336
therapists	occupation		4175322	4175788
mental health treatment	medical_process		4182300	4183396
therapists	occupation		4200498	4201064
Raft	person_name		4206758	4207084
therapy	medical_process		4233646	4234228
talk therapy	medical_process		4235268	4236132
cognitive behavioral therapy	medical_process		4237086	4238228
psychotherapy	medical_process		4238590	4239268
talk therapy	medical_process		4239698	4240776
cognitive behavioral therapy	medical_process		4241426	4242776
addiction	medical_condition		4254748	4255628
cognitive behavioral therapy	medical_process		4258102	4259356
addictive behaviors	medical_condition		4268058	4269024
Anna	person_name		4276362	4276656
mental health crisis	medical_condition		4287246	4288800
depression, anxiety	medical_condition		4292690	4293832
suicidality	medical_condition		4293896	4294920
addictions	medical_condition		4295000	4295544
Bert	person_name		4353986	4354284
addiction medicine	occupation		4357158	4358204
Alcoholics Anonymous	organization		4362198	4363208
mental illness	medical_condition		4387726	4388776
mental health issues	medical_condition		4388978	4389884
mental health issues	medical_condition		4403938	4404672
depression	medical_condition		4435902	4436276
anxiety	medical_condition		4436308	4436756
mental health problems	medical_condition		4437118	4438330
Karl	person_name		4456502	4457164
raph	person_name		4464020	4464572
ralph	person_name		4464636	4465064
raphael	person_name		4465132	4465744
Peter Sanghi	person_name		4491058	4491816
anxiety	medical_condition		4560902	4561760
Naom	person_name		4578860	4579364
biomedical research	occupation		4602438	4603488
depression	medical_condition		4607846	4608540
Bert	person_name		4642240	4643180
engineering	occupation		4652548	4653114
neuroscientists	occupation		4659444	4660826
Sanjeev Namjoshi	person_name		4667454	4669598
engineering	occupation		4670888	4671374
engineers	occupation		4683292	4684150
engineering	occupation		4695632	4696086
Karl	person_name		4704932	4705710
Bert	person_name		4744816	4745766
Aguim	person_name		4808930	4809594
Californian	nationality		4814564	4815262
math	occupation		4829752	4829978
physics	occupation		4835628	4836130
Bert	person_name		4883996	4884274
pathology of	medical_condition		4904468	4905086
metacrisis	event		4922808	4923358
pathology	medical_condition		4947488	4948006
machine learning	occupation		4957860	4959040
artificial intelligence	occupation		4959730	4961370
politics	occupation		4961530	4962346
fintech	occupation		4962458	4963258
Anna	person_name		4987676	4988290
Guillaume	person_name		4988588	4989106
neurology	occupation		4995456	4995958
psychiatry	occupation		4996192	4997210
precision psychiatry	occupation		5007972	5009470
Guillum	person_name		5011348	5012106
behavioral interventions	medical_process		5035404	5036866
CBT	medical_process		5039484	5040034
psychiatric conditions	medical_condition		5058084	5059482
Anna	person_name		5078728	5078926
politicians	occupation		5136322	5136866
doctors	occupation		5137068	5137458
engineers	occupation		5137756	5138194
Anna	person_name		5166790	5167470
severe addictions	medical_condition		5182062	5183396
Bert	person_name		5231226	5231632
Karl	person_name		5232318	5232724
Raph	person_name		5233374	5233764
Guillaume	person_name		5234670	5235720
psychology	occupation		5245842	5246312
neuroscience	occupation		5246376	5246904
engineers	occupation		5248722	5249368
Daniel	person_name		5280060	5280820
Active Institute	organization		5299618	5300856
Smithsonian	organization		5307158	5308240
Active Inference Institute	organization		5317776	5319296
Daniel	person_name		5321098	5321780
Raphael	person_name		5322920	5323940
Karl	person_name		5327002	5327344
Active Defense Institute	organization		5334574	5335684
panelists	occupation		5365158	5365656
Bert	person_name		5368394	5368912
Karl	person_name		5369434	5369824
cognitive science	occupation		5389914	5390600
psychiatry	occupation		5390818	5391752
researcher	occupation		5411094	5411644
leader	occupation		5412342	5413100
Guillaume	person_name		5428462	5429320
organizer	occupation		5435198	5435860
Active Inference Institute	organization		5439758	5440804
science	occupation		5444562	5444904
science	occupation		5458582	5458924
science	occupation		5465846	5466224
Markov	person_name		5478798	5479188
Daniel	person_name		5483422	5484036
Daniel	person_name		5484766	5485540
Raphael	person_name		5486126	5487080
Karl	person_name		5488302	5488644
Anna	person_name		5488878	5489076
Bert	person_name		5489278	5489556
Yom	person_name		5490014	5490500
panelists	occupation		5509394	5510104
