start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
94638	94776	A	1.0	4	42	167	a
94798	95032	A	1.0	4	43	168	certain
95086	95690	A	0.50828	4	44	169	experience,
96220	96824	A	0.99981	4	45	170	so
96942	97224	A	1.0	4	46	171	for
97262	97850	A	0.99999	4	47	172	example,
98220	99124	A	0.9858	4	48	173	meditating
99252	99496	A	0.99995	4	49	174	in
99518	99800	A	0.7	4	50	175	the
99870	100152	A	1.0	4	51	176	past
100206	100472	A	0.9	4	52	177	two
100526	100888	A	0.99999	4	53	178	years
100974	101464	A	0.85852	4	54	179	with
101582	102292	A	0.5618	4	55	180	regularly,
102356	102776	A	0.99966	4	56	181	like
102878	103144	A	0.99963	4	57	182	some
103182	103384	A	1.0	4	58	183	hours
103422	103624	A	0.97	4	59	184	per
103662	104164	A	1.0	4	60	185	week,
104302	105036	A	0.99367	4	61	186	they
105218	105960	A	0.80318	4	62	187	consistently
106040	106428	A	0.99994	4	63	188	report
106514	107340	A	0.99977	4	64	189	losing
108080	108444	A	0.98	4	65	190	one
108482	108684	A	0.99685	4	66	191	sense
108722	108876	A	1.0	4	67	192	of
108898	109036	A	0.94	4	68	193	the
109058	109532	A	0.99973	4	69	194	self
109666	109964	A	0.99997	4	70	195	or
110002	110300	A	0.99998	4	71	196	having
110370	110968	A	0.72186	4	72	197	selfless
111064	112140	A	0.99973	4	73	198	experiences.
112720	113324	A	0.99993	4	74	199	But
113442	113676	A	0.99999	4	75	200	not
113698	113932	A	0.78828	4	76	201	only
113986	114204	A	1.0	4	77	202	that,
114242	114396	A	0.99999	4	78	203	they
114418	114652	A	0.99997	4	79	204	also
114706	114972	A	0.99989	4	80	205	report
115026	115196	A	1.0	4	81	206	to
115218	115740	A	0.99982	4	82	207	have
115890	116860	A	0.99737	4	83	208	bodily
117380	118480	A	0.99893	4	84	209	alterations.
119220	119776	A	0.52452	4	85	210	So
119878	120492	A	0.98268	4	86	211	alterations
120556	120736	A	0.99998	4	87	212	in
120758	120848	A	1.0	4	88	213	the
120854	121228	A	0.7277	4	89	214	procession
121244	121376	A	1.0	4	90	215	of
121398	121536	A	0.75	4	91	216	the
121558	121744	A	0.99996	4	92	217	body.
121782	121936	A	0.86067	5	1	218	That
121958	122096	A	0.99993	5	2	219	has
122118	122304	A	0.99996	5	3	220	been
122342	122688	A	0.53555	5	4	221	called
122774	123644	A	0.99985	5	5	222	expansion,
123772	124556	A	0.69592	5	6	223	oceanic
124588	125420	A	0.61208	5	7	224	boundlessness,
125500	126076	A	0.53029	5	8	225	dissolution
126108	126256	A	1.0	5	9	226	of
126278	126512	A	0.99977	5	10	227	body
126566	127372	A	0.91076	5	11	228	boundaries.
127516	127872	A	0.99	5	12	229	And
127926	128144	A	0.99993	5	13	230	since
128182	128288	A	0.9975	5	14	231	you
128294	128464	A	0.97585	5	15	232	are
128502	128956	A	0.97762	5	16	233	particularly
128988	129388	A	0.99998	5	17	234	interested
129494	129860	A	0.99965	5	18	235	in
129930	130212	A	0.99984	5	19	236	this
130266	130436	A	0.99999	5	20	237	kind
130458	130548	A	1.0	5	21	238	of
130554	131056	A	0.311	5	22	239	phenomenal
131088	131524	A	0.81829	5	23	240	experience,
131642	131876	A	1.0	5	24	241	we
131898	132036	A	0.99993	5	25	242	have
132058	132512	A	0.51591	5	26	243	proposed
132576	133044	A	1.0	5	27	244	to
133162	133536	A	0.99976	5	28	245	frame
133568	134052	A	0.99934	5	29	246	them
134186	134960	A	0.96763	5	30	247	unlimited
135040	135572	A	0.99902	5	31	248	body,
135706	136292	A	0.5188	5	32	249	just
136426	136724	A	0.99987	5	33	250	for
136762	137696	A	0.50572	5	34	251	clarity.
137888	138244	A	0.9999	5	35	252	So
138282	138580	A	0.95131	5	36	253	our
138650	138932	A	0.99999	5	37	254	question
138986	139252	A	0.99999	5	38	255	here
139306	139620	A	0.99991	5	39	256	is
139690	139924	A	0.86321	5	40	257	what
139962	140308	A	0.99971	5	41	258	exactly?
140394	140596	A	0.93	5	42	259	And
140618	140756	A	0.51	5	43	260	the
140778	141012	A	0.99998	5	44	261	question
141066	141728	A	0.99885	5	45	262	that
141914	142312	A	0.98325	5	46	263	will
142366	142680	A	0.99998	5	47	264	follow
142750	142936	A	1.0	5	48	265	the
142958	143576	A	0.65921	5	49	266	whole
143758	144484	A	0.99997	5	50	267	presentation
144532	144696	A	0.82553	5	51	268	in
144718	144808	A	1.0	5	52	269	the
144814	145252	A	0.77323	5	53	270	background
145316	145784	A	0.98462	5	54	271	is
145902	146472	A	0.99987	5	55	272	what
146606	147048	A	0.98281	5	56	273	exactly
147134	147432	A	0.6902	5	57	274	is
147486	147988	A	0.99637	5	58	275	lost
148084	148488	A	0.99995	5	59	276	when
148574	149076	A	0.92227	5	60	277	experienced
149108	149844	A	0.96413	5	61	278	meditators
149892	150296	A	0.99992	5	62	279	report
150398	150836	A	0.99985	5	63	280	losing
150868	151064	A	0.99951	5	64	281	their
151102	151304	A	0.94582	5	65	282	self
151342	151496	A	0.93	5	66	283	and
151518	151656	A	1.0	5	67	284	the
151678	152250	A	0.9999	5	68	285	body?
152940	153496	A	0.99992	5	69	286	So
153598	153956	A	0.99277	5	70	287	let's
153988	154280	A	0.88	5	71	288	first
154350	154932	A	0.95773	5	72	289	look
155086	155452	A	1.0	5	73	290	very
155506	155944	A	0.99739	5	74	291	briefly
155992	156492	A	0.99	5	75	292	at
156626	157310	A	0.97343	5	76	293	what
158000	158364	A	1.0	5	77	294	the
158402	158604	A	0.9995	5	78	295	self
158642	158844	A	0.90819	5	79	296	is,
158882	159036	A	0.99779	5	80	297	or
159058	159148	A	1.0	5	81	298	the
159154	159372	A	0.74627	5	82	299	sense
159426	159596	A	1.0	5	83	300	of
159618	159804	A	0.99987	5	84	301	self
159842	160476	A	0.52374	5	85	302	is.
160658	161390	A	0.99909	6	1	303	So
161760	162172	A	0.99982	6	2	304	this
162226	162744	A	0.71007	6	3	305	concept
162792	163004	A	0.87794	6	4	306	is
163042	163244	A	0.99998	6	5	307	so
163282	163752	A	0.99979	6	6	308	complex
163816	164044	A	1.0	6	7	309	and
164082	164284	A	0.99994	6	8	310	so
164322	164744	A	0.58376	6	9	311	wide
164792	165244	A	0.99974	6	10	312	that
165362	165644	A	0.99981	6	11	313	has
165682	165836	A	0.99997	6	12	314	been
165858	166360	A	0.99984	6	13	315	debated
166440	166684	A	1.0	6	14	316	since
166722	166888	A	1.0	6	15	317	the
166914	167276	A	0.99989	6	16	318	beginning
167308	167600	A	1.0	6	17	319	of
167670	168800	A	0.81823	6	18	320	philosophy.
169780	170240	A	1.0	6	19	321	And
170310	170544	A	1.0	6	20	322	of
170582	171170	A	0.98477	6	21	323	course,
171540	171904	A	0.99728	6	22	324	it
171942	172096	A	0.99996	6	23	325	might
172118	172256	A	0.99993	6	24	326	be
172278	172464	A	0.82453	6	25	327	so
172502	172972	A	0.98445	6	26	328	intuitive
173036	173264	A	0.99019	6	27	329	that
173302	173548	A	0.64868	6	28	330	it's
173564	173744	A	0.99995	6	29	331	also
173782	173984	A	1.0	6	30	332	very
174022	174224	A	0.99913	6	31	333	hard
174262	174416	A	1.0	6	32	334	to
174438	175260	A	0.55114	6	33	335	define.
175420	175888	A	0.8743	6	34	336	But
175974	176416	A	1.0	6	35	337	one
176518	177264	A	0.99994	6	36	338	very
177462	177872	A	0.99898	6	37	339	old
177926	178144	A	1.0	6	38	340	and
178182	178528	A	0.95489	6	39	341	used
178614	179272	A	0.99999	6	40	342	definition
179356	179990	A	0.99087	6	41	343	is
181000	181364	A	1.0	6	42	344	the
181402	182032	A	0.89741	6	43	345	unitary
182096	182276	A	0.99996	6	44	346	or
182298	182656	A	0.99935	6	45	347	unique
182688	183124	A	0.99997	6	46	348	individual
183242	183760	A	0.99179	6	47	349	eye.
183840	184036	A	1.0	6	48	350	The
184058	184340	A	1.0	6	49	351	first
184410	185030	A	0.99897	6	50	352	person
185400	186288	A	0.91279	6	51	353	perspective,
186384	186644	A	0.64584	6	52	354	that
186682	187024	A	0.18992	6	53	355	Latin
187072	187236	A	0.82055	6	54	356	was
187258	187444	A	0.99944	6	55	357	called
187482	187684	A	0.93	6	56	358	the
187722	188656	A	0.07927	6	57	359	subjectin.
188688	189028	A	0.99925	6	58	360	So
189114	189412	A	0.99997	6	59	361	something
189466	189636	A	0.99985	6	60	362	that
189658	189988	A	0.81834	6	61	363	lay
190074	190710	A	0.99991	6	62	364	under
191080	191540	A	0.99746	6	63	365	all
191610	192240	A	0.99992	6	64	366	our
192410	192916	A	0.53231	6	65	367	stream
192948	193096	A	1.0	6	66	368	of
193118	193688	A	0.99024	6	67	369	experience,
193854	194532	A	0.98473	6	68	370	thoughts
194596	195160	A	1.0	6	69	371	and
195310	195720	A	0.99999	6	70	372	whatever
195790	196216	A	0.99999	6	71	373	else
196318	196680	A	0.9946	6	72	374	happens
196750	196984	A	1.0	6	73	375	to
197022	197704	A	1.0	6	74	376	us,
197902	198356	A	0.54276	6	75	377	that's
198388	198536	A	1.0	6	76	378	the
198558	199320	A	0.99992	6	77	379	subject.
200300	201000	A	0.99998	7	1	380	However,
201150	201464	A	0.9998	7	2	381	more
201502	201876	A	0.86903	7	3	382	recently
201908	202056	A	0.82222	7	4	383	in
202078	202404	A	0.98667	7	5	384	cognitive
202452	202756	A	0.95577	7	6	385	science,
202788	202936	A	0.99999	7	7	386	we
202958	203096	A	0.99999	7	8	387	are
203118	203476	A	0.98812	7	9	388	appealing
203508	203656	A	1.0	7	10	389	to
203678	203816	A	0.97	7	11	390	a
203838	204180	A	0.99999	7	12	391	more
204270	204572	A	0.8314	7	13	392	common
204626	205064	A	0.99997	7	14	393	definition
205112	205324	A	1.0	7	15	394	of
205362	205564	A	0.99504	7	16	395	sense
205602	205756	A	1.0	7	17	396	of
205778	205964	A	0.99951	7	18	397	self,
206002	206204	A	0.75	7	19	398	a
206242	206444	A	0.99252	7	20	399	bit
206482	206684	A	1.0	7	21	400	more
206722	207560	A	0.61749	7	22	401	exhaustive,
207720	208092	A	0.5694	7	23	402	that
208146	208750	A	0.99973	7	24	403	is
209600	210136	A	0.99473	7	25	404	defined
210168	210316	A	0.99997	7	26	405	as
210338	210524	A	1.0	7	27	406	a
210562	211416	A	0.83901	7	28	407	multidimensional
211448	211992	A	0.97158	7	29	408	construct.
212056	212284	A	1.0	7	30	409	And
212322	212910	A	0.99998	7	31	410	here
213760	214124	A	0.99997	7	32	411	we
214162	214412	A	0.9997	7	33	412	will
214466	214636	A	0.99999	7	34	413	come
214658	215230	A	0.90901	7	35	414	back
215840	216156	A	0.99999	7	36	415	on
216178	216364	A	0.99093	7	37	416	this
216402	216836	A	0.9695	7	38	417	concept
216888	217152	A	0.99956	7	39	418	later
217206	217424	A	0.87	7	40	419	and
217462	217900	A	0.7549	7	41	420	we'll
217980	218476	A	0.69953	7	42	421	unpack
218508	218800	A	0.98206	7	43	422	it
218870	219008	A	1.0	7	44	423	a
219014	219232	A	0.99218	7	45	424	bit
219286	219890	A	0.99999	7	46	425	more.
221300	221712	A	0.99991	7	47	426	So
221766	221936	A	1.0	7	48	427	the
221958	222236	A	0.99461	7	49	428	aim
222268	222512	A	0.86	7	50	429	of
222566	223120	A	0.99944	7	51	430	this
223270	224348	A	0.99972	7	52	431	presentation
224524	224864	A	0.99997	7	53	432	will
224902	225490	A	1.0	7	54	433	be
225940	226690	A	0.76	7	55	434	to
227060	227424	A	1.0	7	56	435	first
227462	227568	A	1.0	7	57	436	of
227574	227744	A	0.90972	7	58	437	all,
227782	228032	A	0.99836	7	59	438	lay
228086	228352	A	0.99999	7	60	439	down
228406	228672	A	1.0	7	61	440	the
228726	228944	A	0.99999	7	62	441	fact
228982	229340	A	0.66405	7	63	442	that
229430	229684	A	0.57839	7	64	443	in
229722	230068	A	0.98417	7	65	444	self
230154	230736	A	0.78953	7	66	445	experiences,
230768	230964	A	0.8	7	67	446	the
231002	231712	A	0.98564	7	68	447	biological
231776	232512	A	0.99587	7	69	448	organism,
232656	232964	A	0.63744	7	70	449	so
233002	233156	A	1.0	7	71	450	to
233178	233556	A	0.99998	7	72	451	speak,
233658	233924	A	1.0	7	73	452	the
233962	234260	A	0.99998	7	74	453	human
234330	234660	A	0.99999	7	75	454	body
234730	235136	A	0.88816	7	76	455	remains
235168	235712	A	0.66604	7	77	456	successfully
235776	237296	A	0.20732	7	78	457	repregulated.
237488	237844	A	1.0	7	79	458	And
237882	238468	A	0.98719	7	80	459	this
238634	238964	A	0.68219	7	81	460	might
239002	239252	A	0.99999	7	82	461	be
239306	239668	A	0.99999	7	83	462	very
239754	240272	A	0.79074	7	84	463	intuitive
240336	240564	A	0.99998	7	85	464	but
240602	241044	A	0.98785	7	86	465	it
241162	241444	A	0.99178	7	87	466	needs
241482	241684	A	0.68	7	88	467	us
241722	241936	A	0.609	7	89	468	then
241978	242136	A	1.0	7	90	469	to
242158	242344	A	0.864	7	91	470	see
242382	242970	A	0.99991	7	92	471	that
243420	243880	A	0.99993	7	93	472	during
243950	244760	A	0.99703	7	94	473	selfless
245260	246484	A	0.99982	7	95	474	experiences
246612	246856	A	0.99999	7	96	475	what
246878	247064	A	0.99999	7	97	476	we
247102	247476	A	0.99831	7	98	477	propose
247508	247704	A	0.99575	7	99	478	is
247742	247896	A	0.99986	7	100	479	that
247918	248104	A	0.9999	7	101	480	they
248142	248344	A	1.0	7	102	481	may
248382	248920	A	0.99994	7	103	482	be
249070	249844	A	0.51435	7	104	483	tacitly
249892	250532	A	0.65608	7	105	484	accompanied
250596	251210	A	0.99925	7	106	485	or
251580	252356	A	0.99208	7	107	486	implicitly
252388	252916	A	0.99906	7	108	487	underlined
252948	253336	A	0.98357	7	109	488	by
253438	254036	A	0.99718	7	110	489	enhanced
254068	254784	A	0.85192	7	111	490	connectedness
254852	255132	A	0.50493	7	112	491	with
255186	255740	A	0.98054	7	113	492	this
255890	256872	A	0.99586	7	114	493	successful
257016	257372	A	0.99905	7	115	494	self
257426	258408	A	0.86538	7	116	495	regulation
258584	259020	A	0.99993	7	117	496	that
259090	259372	A	0.54414	7	118	497	we
259426	259784	A	0.57085	7	119	498	propose
259832	259996	A	1.0	7	120	499	to
260018	260204	A	0.99999	7	121	500	link
260242	260444	A	0.99972	7	122	501	it
260482	260684	A	0.99999	7	123	502	with
260722	261068	A	1.0	7	124	503	a
261154	261784	A	0.99811	7	125	504	perceptually
261832	262520	A	0.70822	7	126	505	attenuated
262600	262892	A	0.99999	7	127	506	body
262946	263308	A	0.79882	7	128	507	or
263394	263644	A	0.99998	7	129	508	what
263682	263884	A	0.8159	7	130	509	has
263922	264124	A	0.99999	7	131	510	been
264162	264460	A	0.99998	7	132	511	already
264530	264812	A	0.99992	7	133	512	called
264866	265512	A	0.98234	7	134	513	transparent
265576	266190	A	0.99997	7	135	514	body.
268500	268912	A	1.0	8	1	515	And
268966	269570	A	0.99298	8	2	516	this
270020	270556	A	0.91168	8	3	517	allows
270588	270784	A	0.98	8	4	518	us
270822	271410	A	1.0	8	5	519	to
272020	272604	A	0.97703	8	6	520	propose
272652	273104	A	0.59226	8	7	521	but
273222	273548	A	0.99956	8	8	522	it's
273564	273696	A	1.0	8	9	523	of
273718	273856	A	1.0	8	10	524	course
273878	274016	A	0.99689	8	11	525	on
274038	274128	A	1.0	8	12	526	a
274134	274400	A	0.95491	8	13	527	working
274470	274800	A	0.99996	8	14	528	process
274870	275008	A	1.0	8	15	529	and
275014	275136	A	0.99997	8	16	530	we
275158	275296	A	0.99311	8	17	531	are
275318	275456	A	0.99999	8	18	532	very
275478	275760	A	0.5803	8	19	533	open
275830	276450	A	1.0	8	20	534	to
276820	277436	A	0.92263	8	21	535	feedback
277468	277664	A	1.0	8	22	536	at
277702	278000	A	1.0	8	23	537	any
278070	278444	A	0.99998	8	24	538	stage
278492	278656	A	1.0	8	25	539	of
278678	278864	A	0.99146	8	26	540	this
278902	279464	A	0.99993	8	27	541	presentation
279532	279908	A	0.99468	8	28	542	that
279994	280244	A	0.65	8	29	543	the
280282	280768	A	0.99953	8	30	544	term
280864	281616	A	0.96486	8	31	545	selfless
281728	282100	A	1.0	8	32	546	states
282170	282356	A	0.86	8	33	547	may
282378	282612	A	0.68799	8	34	548	be
282666	283344	A	0.9879	8	35	549	misleading
283392	283604	A	1.0	8	36	550	because
283642	283844	A	0.99994	8	37	551	what
283882	284084	A	0.99931	8	38	552	is
284122	284656	A	0.99678	8	39	553	lost
284768	285044	A	0.93101	8	40	554	is
285082	285284	A	0.99955	8	41	555	an
285322	285792	A	0.72666	8	42	556	ordinary
285856	286084	A	0.99346	8	43	557	way
286122	286708	A	0.98	8	44	558	to
286874	287552	A	0.48689	8	45	559	mentally
287616	287988	A	0.99964	8	46	560	model
288074	288324	A	0.73	8	47	561	the
288362	288852	A	0.99934	8	48	562	self
288986	289504	A	0.56588	8	49	563	relation
289552	289716	A	1.0	8	50	564	to
289738	289972	A	1.0	8	51	565	the
290026	290340	A	0.99997	8	52	566	body
290410	290644	A	1.0	8	53	567	and
290682	290836	A	1.0	8	54	568	the
290858	291430	A	0.99296	8	55	569	world.
292860	293224	A	0.61499	8	56	570	So
293262	293608	A	0.89244	8	57	571	our
293694	294244	A	0.95888	8	58	572	roadmap
294292	294504	A	1.0	8	59	573	is
294542	295320	A	0.99566	8	60	574	composed
296380	296744	A	0.99994	8	61	575	as
296782	297560	A	0.9971	8	62	576	follows
297900	298408	A	1.0	8	63	577	first
298494	298696	A	1.0	8	64	578	I
298718	299290	A	0.99932	8	65	579	will
300700	301284	A	0.93322	8	66	580	passing
301332	301930	A	0.99999	8	67	581	through
302300	302964	A	0.81403	8	68	582	debates
303012	303176	A	1.0	8	69	583	and
303198	303876	A	0.99947	8	70	584	definitions
303908	304260	A	1.0	8	71	585	of
304350	304648	A	0.99314	8	72	586	losing
304664	305096	A	0.65932	8	73	587	oneself
305128	305324	A	0.98	8	74	588	and
305362	305660	A	0.9992	8	75	589	body.
305730	306204	A	0.99971	8	76	590	So
306322	306556	A	0.99999	8	77	591	that
306578	306812	A	0.71746	8	78	592	means
306866	307036	A	0.92	8	79	593	I
307058	307244	A	0.9954	8	80	594	will
307282	307436	A	0.99999	8	81	595	go
307458	307644	A	0.99996	8	82	596	through
307682	308620	A	0.77744	8	83	597	alterations
308960	309324	A	0.99838	8	84	598	in
309362	309950	A	0.94039	8	85	599	these
310480	310844	A	0.41	8	86	600	three
310882	311740	A	0.25311	8	87	601	dimension
312480	313180	A	0.99886	8	88	602	during
313330	313912	A	0.46893	8	89	603	massive
313976	314590	A	0.61609	8	90	604	state
315760	316124	A	1.0	8	91	605	and
316162	316508	A	0.99986	8	92	606	then
316594	316796	A	1.0	8	93	607	I
316818	317244	A	0.90144	8	94	608	will
317362	317896	A	0.80478	8	95	609	introduce
317928	318264	A	0.67435	8	96	610	Keen
318312	318696	A	0.73652	8	97	611	concept
318728	318972	A	0.99	8	98	612	of
319026	319416	A	0.9562	8	99	613	predictive
319448	319692	A	0.9996	8	100	614	process
319746	319868	A	0.93539	8	101	615	in
319874	319948	A	0.75	8	102	616	the
319954	320248	A	0.64795	8	103	617	active
320264	320660	A	0.06884	8	104	618	infrastructure
320680	321440	A	0.91189	8	105	619	framework
322340	322800	A	0.60564	8	106	620	that
322870	323490	A	0.99998	8	107	621	are
324260	324844	A	0.99998	8	108	622	useful
324892	325056	A	1.0	8	109	623	in
325078	325552	A	0.99999	8	110	624	our
325686	326720	A	0.99733	8	111	625	explanation.
328100	328464	A	0.95945	8	112	626	So
328502	328800	A	0.90578	8	113	627	that
328870	329260	A	0.78873	8	114	628	then
329350	329556	A	0.95	8	115	629	I
329578	330150	A	0.91997	8	116	630	can
332520	333184	A	0.9902	8	117	631	unpack
333232	333396	A	1.0	8	118	632	the
333418	333696	A	0.99994	8	119	633	role
333728	333924	A	1.0	8	120	634	of
333962	334164	A	0.63	8	121	635	the
334202	334992	A	0.76242	8	122	636	biological
335056	335284	A	0.99987	8	123	637	self
335322	335792	A	0.99959	8	124	638	organization
335856	336036	A	1.0	8	125	639	and
336058	336720	A	0.54989	8	126	640	homostatic
336800	337044	A	0.99996	8	127	641	self
337082	337776	A	0.99915	8	128	642	regulation
337888	338164	A	0.99806	8	129	643	in
338202	338864	A	0.96584	8	130	644	constituting
338912	339316	A	0.99998	8	131	645	our
339418	339780	A	0.98471	8	132	646	sense
339850	340084	A	1.0	8	133	647	of
340122	340710	A	0.99964	8	134	648	self.
341640	341968	A	1.0	8	135	649	And
