docLabel	start	end	count	rank	text
ma006-1	3829068	3830274	4	0.06	applied category theory
ma006-1	4241536	4242486	5	0.06	applied category theory
ma006-1	4384704	4386250	6	0.06	applied category theory
ma006-1	156310	157118	1	0.06	Bayesian inference
ma006-1	158168	158814	2	0.06	Bayesian inference
ma006-1	4446160	4447174	3	0.06	Bayesian inference
ma006-1	4449204	4450430	4	0.06	Bayesian inference
ma006-1	4535026	4536434	5	0.06	Bayesian inference
ma006-1	4537462	4538966	6	0.06	Bayesian inference
ma006-1	4549946	4551390	7	0.06	Bayesian inference
ma006-1	4677186	4678470	8	0.06	Bayesian inference
ma006-1	1194628	1195498	1	0.06	open generative models
ma006-1	1384544	1385418	2	0.06	open generative models
ma006-1	2693012	2694234	3	0.06	open generative models
ma006-1	4006628	4007694	1	0.06	continuous time thing
ma006-1	13772	15782	1	0.06	active inference math stream number
ma006-1	4534444	4536434	1	0.06	classical Bayesian inference
ma006-1	4536914	4538966	2	0.06	classical Bayesian inference
ma006-1	4549338	4551390	3	0.06	classical Bayesian inference
ma006-1	4676578	4678470	4	0.06	classical Bayesian inference
