start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
45194	45316	A	0.99992	3	25	94	be
45338	45524	A	0.52831	3	26	95	here
45562	45764	A	0.99999	3	27	96	because
45802	45908	A	1.0	3	28	97	I
45914	46036	A	0.99999	3	29	98	think
46058	46196	A	0.99995	3	30	99	that
46218	46308	A	0.99999	3	31	100	this
46314	46436	A	0.99748	3	32	101	is
46458	46548	A	1.0	3	33	102	a
46554	47110	A	0.52257	3	34	103	really
50120	50704	A	0.99981	3	35	104	topical
50752	50916	A	0.99998	3	36	105	thing
50938	51076	A	0.99999	3	37	106	for
51098	51188	A	1.0	3	38	107	us
51194	51316	A	1.0	3	39	108	to
51338	51476	A	1.0	3	40	109	be
51498	51684	A	0.99999	3	41	110	talking
51722	51924	A	1.0	3	42	111	about
51962	52164	A	0.99998	3	43	112	right
52202	52404	A	0.99992	3	44	113	now.
52442	52656	A	0.99975	3	45	114	It's
52688	52884	A	0.99993	3	46	115	very
52922	53076	A	0.72328	3	47	116	in
53098	53236	A	0.95	3	48	117	the
53258	53732	A	0.99996	3	49	118	media.
53866	54256	A	0.57451	3	50	119	It's
54288	54484	A	0.99999	3	51	120	really
54522	54676	A	0.99998	3	52	121	in
54698	55216	A	0.53297	3	53	122	response
55248	55636	A	0.99	3	54	123	to
55738	55908	A	1.0	3	55	124	the
55914	56084	A	1.0	3	56	125	way
56122	56228	A	1.0	3	57	126	the
56234	56548	A	0.99996	3	58	127	media
56634	56848	A	0.99999	3	59	128	has
56874	57064	A	1.0	3	60	129	been
57102	57748	A	0.84987	3	61	130	covering
57844	58484	A	0.5596	3	62	131	consciousness
58532	58884	A	0.99993	3	63	132	science
58932	59144	A	0.99998	3	64	133	just
59182	59288	A	0.99998	3	65	134	in
59294	59368	A	1.0	3	66	135	the
59374	59592	A	0.83	3	67	136	past
59646	59864	A	0.99999	3	68	137	few
59902	60490	A	0.99935	3	69	138	weeks.
60860	61656	A	0.99975	3	70	139	So
61838	62136	A	0.99998	3	71	140	here
62158	62296	A	1.0	3	72	141	we
62318	62504	A	0.99999	3	73	142	go.
62542	62788	A	0.99392	4	1	143	I'll
62804	62984	A	0.99999	4	2	144	have
63022	63128	A	1.0	4	3	145	a
63134	63304	A	1.0	4	4	146	few
63342	63544	A	1.0	4	5	147	things
63582	63736	A	1.0	4	6	148	to
63758	63896	A	1.0	4	7	149	share
63918	64104	A	1.0	4	8	150	with
64142	64632	A	0.99992	4	9	151	you.
64766	65064	A	0.99338	4	10	152	Okay,
65102	65304	A	0.99998	4	11	153	so
65342	65688	A	0.99978	4	12	154	since
65774	65988	A	0.99998	4	13	155	we're
66004	66136	A	0.99999	4	14	156	talking
66158	66344	A	1.0	4	15	157	about
66382	66864	A	0.77093	4	16	158	consciousness
66932	67660	A	0.98738	4	17	159	science,
68160	68536	A	0.99205	4	18	160	let's
68568	68812	A	0.99999	4	19	161	start
68866	69228	A	1.0	4	20	162	with
69314	69516	A	1.0	4	21	163	a
69538	70200	A	0.99998	4	22	164	provocative
70280	70860	A	0.99998	4	23	165	question.
71010	71324	A	0.9998	4	24	166	So
71362	71516	A	0.99997	4	25	167	you
71538	71724	A	0.87729	4	26	168	are
71762	72540	A	0.89613	4	27	169	conscious.
72880	73244	A	0.99995	4	28	170	How
73282	73484	A	0.97635	4	29	171	is
73522	73772	A	0.99998	4	30	172	this
73826	74430	A	1.0	4	31	173	possible?
75280	75644	A	0.99998	4	32	174	How
75682	75836	A	0.99985	4	33	175	is
75858	75996	A	0.99998	4	34	176	it
76018	76300	A	0.99999	4	35	177	possible
76370	76604	A	0.99999	4	36	178	that
76642	76844	A	0.99999	4	37	179	your
76882	77320	A	0.99994	4	38	180	brain
77400	77992	A	0.65979	4	39	181	creates
78056	78284	A	1.0	4	40	182	the
78322	78712	A	0.7692	4	41	183	conscious
78776	79340	A	0.99998	4	42	184	experience
79490	79804	A	1.0	4	43	185	of
79842	80476	A	0.99999	4	44	186	you?
80658	80956	A	1.0	5	1	187	And
80978	81128	A	1.0	5	2	188	so
81154	81296	A	1.0	5	3	189	this
81318	81552	A	0.99999	5	4	190	is
81606	81776	A	1.0	5	5	191	a
81798	82332	A	0.89196	5	6	192	captivating,
82396	82528	A	1.0	5	7	193	and
82534	82748	A	0.73754	5	8	194	it's
82764	82848	A	1.0	5	9	195	a
82854	83596	A	0.99879	5	10	196	stimulating
83708	83936	A	0.56087	5	11	197	kind
83958	84144	A	0.95	5	12	198	of
84182	84528	A	0.99998	5	13	199	crazy
84614	84912	A	0.99999	5	14	200	question.
84966	85228	A	0.62453	5	15	201	It's
85244	85328	A	1.0	5	16	202	a
85334	85552	A	0.63036	5	17	203	really
85606	85968	A	0.99999	5	18	204	huge
86054	86690	A	0.99983	5	19	205	question.
87060	87424	A	0.78413	5	20	206	It
87462	88044	A	0.83934	5	21	207	borders
88092	88496	A	0.99999	5	22	208	on
88598	88864	A	0.92	5	23	209	the
88902	89356	A	0.75932	5	24	210	religious
89388	89584	A	0.59	5	25	211	and
89622	90172	A	0.87179	5	26	212	spiritual
90236	90416	A	0.99999	5	27	213	in
90438	90624	A	0.99993	5	28	214	many
90662	90912	A	1.0	5	29	215	ways.
90966	91136	A	0.99995	5	30	216	It
91158	91596	A	0.99839	5	31	217	borders
91628	91824	A	0.99998	5	32	218	on
91862	92016	A	1.0	5	33	219	the
92038	92316	A	0.57136	5	34	220	cutting
92348	92588	A	0.71159	5	35	221	edge
92604	92736	A	1.0	5	36	222	of
92758	93132	A	0.89335	5	37	223	physics
93196	93376	A	1.0	5	38	224	in
93398	93548	A	0.99999	5	39	225	many
93574	94100	A	1.0	5	40	226	ways.
94250	94516	A	1.0	5	41	227	And
94538	94676	A	0.99999	5	42	228	so
94698	94836	A	1.0	5	43	229	the
94858	95044	A	0.99999	5	44	230	study
95082	95236	A	1.0	5	45	231	of
95258	95444	A	1.0	5	46	232	this
95482	95684	A	0.99999	5	47	233	question
95722	95876	A	0.79	5	48	234	and
95898	95988	A	1.0	5	49	235	the
95994	96164	A	0.6945	5	50	236	field
96202	96356	A	1.0	5	51	237	of
96378	96864	A	0.84722	5	52	238	consciousness
96912	97456	A	0.99908	5	53	239	science
97568	97844	A	0.92	5	54	240	more
97882	98672	A	0.60971	5	55	241	generally,
98816	99216	A	0.99928	5	56	242	it's
99248	99444	A	1.0	5	57	243	really
99482	99936	A	0.98497	5	58	244	straddling
99968	100116	A	1.0	5	59	245	the
100138	100512	A	0.98338	5	60	246	border
100576	100804	A	1.0	5	61	247	between
100842	100996	A	1.0	5	62	248	the
101018	101344	A	0.992	5	63	249	natural
101392	101840	A	0.99993	5	64	250	sciences
101920	102164	A	0.64	5	65	251	and
102202	102816	A	0.79058	5	66	252	philosophy
102848	103044	A	1.0	5	67	253	and
103082	103984	A	0.49609	5	68	254	spirituality
104112	104356	A	1.0	5	69	255	in
104378	104468	A	1.0	5	70	256	a
104474	104644	A	1.0	5	71	257	way
104682	104884	A	1.0	5	72	258	that
104922	105028	A	1.0	5	73	259	a
105034	105168	A	0.99994	5	74	260	lot
105194	105336	A	1.0	5	75	261	of
105358	105640	A	0.99997	5	76	262	other
105710	106244	A	0.59698	5	77	263	domains
106292	106552	A	0.99999	5	78	264	maybe
106606	106836	A	0.99994	5	79	265	don't
106868	107064	A	1.0	5	80	266	need
107102	107256	A	1.0	5	81	267	to
107278	107800	A	0.99998	5	82	268	do.
107950	108264	A	0.83	6	1	269	And
108302	108504	A	0.99988	6	2	270	so,
108542	108744	A	0.99054	6	3	271	as
108782	108888	A	1.0	6	4	272	a
108894	109400	A	1.0	6	5	273	result,
109550	109912	A	0.51766	6	6	274	this
109966	110280	A	0.53703	6	7	275	field
110350	110584	A	1.0	6	8	276	of
110622	111172	A	0.9725	6	9	277	consciousness
111236	111892	A	0.99857	6	10	278	science,
112036	112296	A	0.99992	6	11	279	it
112318	112552	A	0.99995	6	12	280	really
112606	113076	A	0.94247	6	13	281	captures
113108	113256	A	1.0	6	14	282	the
113278	113732	A	0.99998	6	15	283	hearts
113796	114024	A	0.88	6	16	284	and
114062	114436	A	0.99998	6	17	285	minds
114468	114616	A	1.0	6	18	286	and
114638	115016	A	0.99998	6	19	287	sometimes
115118	115384	A	1.0	6	20	288	pretty
115422	115764	A	0.99994	6	21	289	wild
115812	116948	A	0.58761	6	22	290	imaginations
117124	117512	A	1.0	6	23	291	of
117566	117736	A	1.0	6	24	292	all
117758	117988	A	0.99994	6	25	293	sorts
118004	118148	A	0.71	6	26	294	of
118174	118504	A	0.99818	6	27	295	folks,
118552	118716	A	0.99999	6	28	296	as
118738	118828	A	1.0	6	29	297	I
118834	119004	A	1.0	6	30	298	said,
119042	119292	A	1.0	6	31	299	from
119346	119896	A	0.98421	6	32	300	psychologists
119928	120076	A	1.0	6	33	301	and
120098	120712	A	0.97135	6	34	302	biologists
120776	121100	A	0.91	6	35	303	and
121170	122312	A	0.99977	6	36	304	neuroscientists
122456	122668	A	0.99999	6	37	305	all
122674	122796	A	0.88	6	38	306	the
122818	122956	A	0.99998	6	39	307	way
122978	123116	A	1.0	6	40	308	to
123138	123372	A	0.99999	6	41	309	computer
123426	123864	A	0.99982	6	42	310	scientists
123912	124076	A	1.0	6	43	311	and
124098	124632	A	0.99997	6	44	312	engineers
124696	124924	A	1.0	6	45	313	to
124962	125336	A	0.99999	6	46	314	religious
125368	125516	A	1.0	6	47	315	and
125538	125944	A	0.99819	6	48	316	spiritual
125992	126584	A	0.99369	6	49	317	leaders.
126712	127148	A	0.99994	6	50	318	Basically
127234	127580	A	0.99993	6	51	319	anybody
127650	127884	A	0.99993	6	52	320	who
127922	128296	A	0.99998	6	53	321	wonders
128328	128524	A	0.99998	6	54	322	about
128562	128764	A	0.99998	6	55	323	our
128802	129384	A	0.99993	6	56	324	origins
129432	129644	A	0.99972	6	57	325	or
129682	129932	A	0.99998	6	58	326	place
129986	130156	A	0.99986	6	59	327	in
130178	130316	A	1.0	6	60	328	the
130338	130968	A	0.99989	6	61	329	universe,
131064	131372	A	0.70423	6	62	330	why
131426	131596	A	0.99682	6	63	331	that
131618	131756	A	0.99999	6	64	332	we
131778	131964	A	0.99997	6	65	333	know
132002	132204	A	0.91552	6	66	334	that
132242	132396	A	1.0	6	67	335	we
132418	132604	A	0.99997	6	68	336	are
132642	132940	A	0.99999	6	69	337	here,
133010	133244	A	0.99999	6	70	338	why
133282	133484	A	0.67535	6	71	339	there
133522	133724	A	0.99999	6	72	340	is
133762	133964	A	0.99999	6	73	341	something
134002	134168	A	0.99996	6	74	342	that
134194	134336	A	0.99978	6	75	343	it
134358	134544	A	0.99997	6	76	344	is
134582	134832	A	0.99998	6	77	345	like
134886	135056	A	1.0	6	78	346	to
135078	135312	A	0.62276	6	79	347	be
135366	135968	A	1.0	6	80	348	us.
136134	136416	A	0.99999	6	81	349	They
136438	136576	A	0.99999	6	82	350	are
136598	136688	A	1.0	6	83	351	the
136694	136864	A	1.0	6	84	352	people
136902	137056	A	0.892	6	85	353	who
137078	137264	A	0.76035	6	86	354	are
137302	137648	A	1.0	6	87	355	interested
137734	137984	A	0.88735	6	88	356	in
138022	138224	A	1.0	6	89	357	this
138262	138512	A	0.99998	6	90	358	question,
138566	138688	A	1.0	6	91	359	and
138694	138956	A	0.67953	6	92	360	that's
138988	139280	A	1.0	6	93	361	probably
139350	139488	A	1.0	6	94	362	a
139494	139568	A	1.0	6	95	363	lot
139574	139696	A	0.76	6	96	364	of
139718	139904	A	1.0	6	97	365	people
139942	140096	A	0.99993	6	98	366	who
140118	140304	A	0.93401	6	99	367	are
140342	140684	A	0.52731	6	100	368	listening
140732	140896	A	1.0	6	101	369	and
140918	141200	A	0.99994	6	102	370	watching
141270	141456	A	1.0	6	103	371	right
141478	141952	A	0.99966	6	104	372	now.
142086	142770	A	0.99978	6	105	373	So
143140	143516	A	0.99995	6	106	374	it's
143548	143756	A	0.99999	6	107	375	actually
143798	144004	A	0.99992	6	108	376	really
144042	144292	A	0.99987	6	109	377	quite
144346	144900	A	1.0	6	110	378	easy,
145050	145316	A	1.0	6	111	379	I
145338	145476	A	1.0	6	112	380	think,
145498	145684	A	0.78	6	113	381	to
145722	145972	A	1.0	6	114	382	get
146026	146416	A	0.99991	6	115	383	swept
146448	146596	A	1.0	6	116	384	up
146618	146756	A	0.99989	6	117	385	in
146778	146916	A	1.0	6	118	386	the
146938	147520	A	0.99126	6	119	387	sensational
147600	148160	A	0.65257	6	120	388	nature
148240	148484	A	1.0	6	121	389	of
148522	148772	A	1.0	6	122	390	this
148826	149430	A	0.99956	6	123	391	question.
149880	150624	A	0.92156	6	124	392	Consciousness
150672	150976	A	0.99992	6	125	393	science
151008	151204	A	0.89279	6	126	394	is
151242	151396	A	1.0	6	127	395	a
151418	151604	A	0.99997	6	128	396	really
151642	151844	A	0.99999	6	129	397	big
151882	152084	A	1.0	6	130	398	deal.
152122	152324	A	0.98511	7	1	399	It
152362	152656	A	0.99999	7	2	400	touches
152688	152932	A	0.99999	7	3	401	on
152986	153204	A	1.0	7	4	402	so
153242	153540	A	0.50267	7	5	403	many
153610	154288	A	0.25766	7	6	404	aspects
154384	154644	A	1.0	7	7	405	of
154682	154836	A	0.99999	7	8	406	our
154858	155264	A	0.99999	7	9	407	everyday
155312	155910	A	0.99997	7	10	408	experience.
156760	157124	A	1.0	7	11	409	And
157162	157376	A	0.99995	7	12	410	so
157418	157624	A	0.99999	7	13	411	this
157662	157768	A	0.99994	7	14	412	kind
157774	157896	A	1.0	7	15	413	of
157918	158196	A	0.99998	7	16	414	leads
158228	158424	A	1.0	7	17	415	us
158462	158760	A	1.0	7	18	416	to
158830	159208	A	0.99999	7	19	417	another
159294	159684	A	0.79128	7	20	418	version
159732	159848	A	1.0	7	21	419	of
159854	160024	A	0.70115	7	22	420	this
160062	160408	A	0.76778	7	23	421	question,
160494	160744	A	0.99999	7	24	422	which
160782	161176	A	0.99999	7	25	423	is,
161278	161544	A	0.99876	7	26	424	is
161582	161832	A	0.99962	7	27	425	this
161886	162200	A	0.7608	7	28	426	even
162270	162648	A	0.99991	7	29	427	really
162734	163300	A	0.58061	7	30	428	science?
163380	163576	A	0.99997	7	31	429	Is
163598	163832	A	0.72783	7	32	430	this
163886	164104	A	0.99999	7	33	431	something
164142	164296	A	0.99921	7	34	432	that
164318	164456	A	0.71767	7	35	433	can
164478	164664	A	0.99999	7	36	434	be
164702	164952	A	0.99994	7	37	435	even
165006	165364	A	0.99993	7	38	436	studied
165412	166164	A	0.99515	7	39	437	scientifically?
166212	166376	A	0.99997	7	40	438	Or
166398	166584	A	0.60929	7	41	439	does
166622	166824	A	0.99999	7	42	440	it
166862	167556	A	0.99504	7	43	441	transcend
167668	168132	A	0.96756	7	44	442	beyond
168196	168692	A	0.99985	7	45	443	scientific
168756	169728	A	0.99989	7	46	444	inquiry?
169924	170284	A	0.71001	7	47	445	Do
170322	170824	A	0.91235	7	48	446	consciousness
170872	171528	A	0.99995	7	49	447	scientists
171624	171932	A	0.71867	7	50	448	do
171986	172204	A	0.99999	7	51	449	something
172242	172444	A	0.58552	7	52	450	that
172482	172636	A	1.0	7	53	451	can
172658	172796	A	0.99999	7	54	452	be
172818	173384	A	0.99874	7	55	453	characterized
173432	173644	A	0.8051	7	56	454	really
173682	173884	A	0.93385	7	57	455	as
173922	174264	A	0.99999	7	58	456	science?
174312	174476	A	0.99999	8	1	457	Or
174498	174876	A	0.99999	8	2	458	maybe
174978	175256	A	0.96623	8	3	459	they're
175288	175704	A	0.99834	8	4	460	studying
175752	175964	A	0.99999	8	5	461	something
176002	176296	A	0.99992	8	6	462	that's
176328	176428	A	1.0	8	7	463	a
176434	176556	A	1.0	8	8	464	little
176578	176716	A	0.99999	8	9	465	bit
176738	176924	A	1.0	8	10	466	more
176962	177116	A	0.99998	8	11	467	on
177138	177228	A	1.0	8	12	468	the
177234	177640	A	0.82009	8	13	469	border,
177720	178012	A	0.99998	8	14	470	like,
178066	178236	A	1.0	8	15	471	I
178258	178396	A	0.70674	8	16	472	don't
178418	178652	A	0.99996	8	17	473	know,
178706	179716	A	0.58446	8	18	474	telepathy
179848	180288	A	0.99958	8	19	475	or
180374	181564	A	0.92202	8	20	476	panpsychism,
181692	182224	A	0.99986	8	21	477	like
182342	182672	A	0.99982	8	22	478	maybe
182726	183196	A	0.61261	8	23	479	rocks
183228	183424	A	1.0	8	24	480	and
183462	183804	A	0.99998	8	25	481	trees
183852	184016	A	0.99998	8	26	482	are
184038	184272	A	0.73637	8	27	483	also
184326	184764	A	0.99985	8	28	484	conscious.
184812	185116	A	0.99874	8	29	485	Wouldn't
185148	185536	A	0.98385	8	30	486	that
185638	185904	A	0.99992	8	31	487	be
185942	186576	A	1.0	8	32	488	crazy?
186758	187056	A	0.99999	8	33	489	Or
187078	187312	A	0.99999	8	34	490	maybe
187366	187536	A	1.0	8	35	491	the
187558	188236	A	0.89585	8	36	492	vibrations
188268	188416	A	1.0	8	37	493	of
188438	188816	A	1.0	8	38	494	the
188918	189136	A	0.99992	8	39	495	mean
189158	189296	A	0.96071	8	40	496	that
189318	189504	A	1.0	8	41	497	the
189542	189996	A	0.99992	8	42	498	universe
190028	190224	A	0.99987	8	43	499	is
190262	190700	A	0.99961	8	44	500	conscious.
190780	191504	A	0.99869	8	45	501	So
191702	192160	A	0.9989	8	46	502	it
192230	192368	A	0.99998	8	47	503	kind
192374	192496	A	1.0	8	48	504	of
192518	192752	A	0.99996	8	49	505	quickly
192806	193116	A	0.99997	8	50	506	starts
193148	193296	A	1.0	8	51	507	to
193318	193504	A	0.99999	8	52	508	feel
193542	193660	A	0.52	8	53	509	a
193670	194084	A	0.99773	8	54	510	little
194202	194752	A	0.999	8	55	511	fuzzy,
194816	194948	A	1.0	8	56	512	a
194954	195172	A	0.99058	8	57	513	little
195226	195780	A	1.0	8	58	514	less
195930	197060	A	0.99347	8	59	515	scientific.
198280	198596	A	1.0	8	60	516	And
198618	198896	A	0.65758	8	61	517	that's
198928	199172	A	0.99966	8	62	518	what
199226	199396	A	1.0	8	63	519	I
199418	199508	A	0.99975	8	64	520	want
199514	199588	A	1.0	8	65	521	to
199594	199716	A	1.0	8	66	522	talk
199738	199924	A	0.99994	8	67	523	about
199962	200164	A	1.0	8	68	524	today,
200202	200356	A	0.99932	8	69	525	is
200378	200564	A	0.89	8	70	526	that
200602	201024	A	0.99984	8	71	527	perception
201072	201332	A	0.51	8	72	528	and
201386	201604	A	1.0	8	73	529	how
201642	201988	A	0.99999	8	74	530	that
202074	202324	A	1.0	8	75	531	is
202362	202516	A	0.99997	8	76	532	kind
202538	202724	A	1.0	8	77	533	of
202762	203424	A	0.99979	8	78	534	exacerbated
203472	203684	A	1.0	8	79	535	by
203722	203828	A	1.0	8	80	536	the
203834	203956	A	1.0	8	81	537	way
203978	204116	A	0.99999	8	82	538	that
204138	204420	A	0.99999	8	83	539	this
204490	204724	A	0.99996	8	84	540	field
204762	204916	A	0.99999	8	85	541	is
204938	205248	A	0.99986	8	86	542	portrayed
205264	205348	A	0.99999	8	87	543	in
205354	205428	A	1.0	8	88	544	the
205434	205652	A	0.99992	8	89	545	media
205706	205828	A	1.0	8	90	546	and
205834	206004	A	0.99998	8	91	547	maybe
206042	206208	A	1.0	8	92	548	what
206234	206328	A	0.99997	8	93	549	we
206334	206408	A	0.99999	8	94	550	can
206414	206536	A	1.0	8	95	551	do
206558	206744	A	1.0	8	96	552	about
206782	207370	A	0.99984	8	97	553	it.
208300	208808	A	0.9968	9	1	554	Okay?
208894	209096	A	0.65	9	2	555	And
209118	209304	A	0.75287	9	3	556	so
209342	209496	A	0.99999	9	4	557	all
209518	209704	A	0.99999	9	5	558	this
209742	209992	A	0.99996	9	6	559	means
210046	210360	A	0.99959	9	7	560	that
210430	210964	A	0.91618	9	8	561	consciousness
211012	211316	A	0.99987	9	9	562	science
211348	211544	A	0.88437	9	10	563	is
211582	211784	A	0.99999	9	11	564	really
211822	212312	A	1.0	9	12	565	difficult,
212446	212792	A	1.0	9	13	566	not
212846	213160	A	0.99999	9	14	567	just
213230	213416	A	1.0	9	15	568	to
213438	213672	A	1.0	9	16	569	do
213726	214404	A	0.92133	9	17	570	scientifically,
214452	214616	A	1.0	9	18	571	and
214638	214728	A	0.99999	9	19	572	it
214734	214904	A	0.92142	9	20	573	is
214942	215144	A	0.99999	9	21	574	really
215182	215528	A	1.0	9	22	575	difficult,
215614	215816	A	1.0	9	23	576	I
215838	216164	A	0.80314	9	24	577	promise
216212	216810	A	0.99999	9	25	578	you,
217180	217496	A	0.99999	9	26	579	but
217518	217748	A	0.92035	9	27	580	it's
217764	217896	A	0.99999	9	28	581	also
217918	218104	A	0.65498	9	29	582	really
218142	218392	A	1.0	9	30	583	difficult
218446	218628	A	1.0	9	31	584	from
218654	218748	A	1.0	9	32	585	a
218754	218972	A	1.0	9	33	586	social
219026	219688	A	0.71772	9	34	587	perspective.
219784	220092	A	0.70124	9	35	588	So
220146	220412	A	1.0	9	36	589	more
220466	220828	A	0.98918	9	37	590	than
220914	221116	A	0.9998	9	38	591	for
221138	221324	A	0.99999	9	39	592	some
221362	221660	A	0.99992	9	40	593	other
221730	222504	A	0.99985	9	41	594	fields,
222632	222924	A	0.99999	9	42	595	those
222962	223116	A	1.0	9	43	596	of
223138	223516	A	1.0	9	44	597	us
223618	223932	A	0.84226	9	45	598	who
223986	224252	A	0.97769	9	46	599	do
224306	224824	A	0.9927	9	47	600	consciousness
224872	225176	A	0.99996	9	48	601	science
225208	225356	A	1.0	9	49	602	and
225378	225516	A	1.0	9	50	603	who
225538	225772	A	0.99999	9	51	604	study
225826	226044	A	0.99998	9	52	605	this
226082	226776	A	0.99359	9	53	606	scientifically,
226808	227004	A	0.99992	9	54	607	we
227042	227148	A	1.0	9	55	608	have
227154	227276	A	1.0	9	56	609	a
227298	227484	A	0.99999	9	57	610	really
227522	227832	A	0.95857	9	58	611	crucial
227896	228076	A	1.0	9	59	612	and
228098	228428	A	0.99998	9	60	613	difficult
228514	229432	A	0.78383	9	61	614	responsibility,
229576	229884	A	0.99999	9	62	615	which
229922	230076	A	0.99999	9	63	616	is
230098	230248	A	1.0	9	64	617	to
230274	230684	A	0.99994	9	65	618	accurately
230732	230944	A	0.85	9	66	619	and
230982	231724	A	0.50033	9	67	620	precisely
231852	232524	A	0.95903	9	68	621	communicate
232572	232688	A	1.0	9	69	622	the
232694	232864	A	0.80563	9	70	623	state
232902	233056	A	1.0	9	71	624	of
233078	233216	A	0.99995	9	72	625	our
233238	233472	A	0.99999	9	73	626	field
233526	233696	A	1.0	9	74	627	and
233718	233856	A	0.99996	9	75	628	its
233878	234268	A	0.98558	9	76	629	methods
234284	234416	A	1.0	9	77	630	and
234438	234624	A	0.99987	9	78	631	its
234662	235436	A	0.99986	9	79	632	discoveries
235548	235824	A	1.0	9	80	633	and
235862	236016	A	0.99999	9	81	634	how
236038	236224	A	0.66421	9	82	635	it
236262	236524	A	0.90614	9	83	636	relates
236572	236736	A	1.0	9	84	637	to
236758	236992	A	0.99998	9	85	638	other
237046	237628	A	0.98841	9	86	639	fields,
237724	237984	A	0.99994	9	87	640	from
238022	238412	A	0.99989	9	88	641	physics
238476	238656	A	1.0	9	89	642	to
238678	239260	A	0.53628	9	90	643	medicine
239340	239872	A	0.99	9	91	644	and
240006	240800	A	0.9974	9	92	645	beyond.
241140	241552	A	0.99	9	93	646	And
241606	241836	A	0.52121	9	94	647	it's
241868	241980	A	0.99995	9	95	648	in
241990	242212	A	0.98036	9	96	649	fact,
242266	242484	A	0.99983	9	97	650	so
242522	243108	A	0.99998	9	98	651	difficult
243274	243604	A	0.99982	9	99	652	that
