text	entity_type		start	end
philosophers	occupation		2023042	2023976
statisticians	occupation		2024562	2025256
cognitive sciences department	organization		2029058	2030284
AI	occupation		2032358	2032972
philosophy	occupation		2033238	2033884
psychology	occupation		2034182	2034748
neuroscience	occupation		2035078	2035756
engineering	occupation		2036022	2036556
metascience	occupation		2040742	2041324
researcher	occupation		2065182	2065684
consciousness science	occupation		2075360	2076840
neuroimaging data analysis	medical_process		2090726	2092560
philosophers	occupation		2095914	2096496
consciousness science	occupation		2124018	2124904
consciousness science	occupation		2149914	2150896
neuroscience	occupation		2151162	2151904
economics	occupation		2153082	2153824
sociology	occupation		2154490	2155236
philosophers	occupation		2175538	2176056
science	occupation		2187478	2187884
philosophers	occupation		2192762	2193860
physical sciences	occupation		2280038	2281628
neuroscience	occupation		2284566	2285680
consciousness scientist	occupation		2313598	2314692
bug doctor	occupation		2319778	2320856
mammalian neuroanatomy	occupation		2341734	2343544
Google	organization		2489654	2490000
engineers	occupation		2490070	2490700
Eliza	person_name		2511790	2512760
Eliza	person_name		2518242	2518744
anesthetized	medical_process		2551578	2552224
scientific	occupation		2582492	2583020
agent	occupation		2609838	2610504
Garland	person_name		2613598	2614020
Joshua Bengio	person_name		2642198	2643184
Congress	organization		2644346	2644848
Yahshua	person_name		2679574	2680204
philosopher	occupation		2687574	2688236
science	occupation		2695114	2695376
Megan	person_name		2777122	2777816
science	occupation		2787334	2787644
Daniel	person_name		2800832	2801216
science	occupation		2807342	2807780
Nora	person_name		2812030	2812628
journalist	occupation		2850954	2851780
data science	occupation		2867506	2868184
science	occupation		2918994	2919820
Canadian Institute for Advanced Research	organization		2934678	2936288
journalist	occupation		2965118	2965652
journalists	occupation		2966628	2967044
scientists	occupation		2985478	2985884
journalists	occupation		3037510	3037964
Megan	person_name		3041558	3041852
journalists	occupation		3058228	3058692
Daniel	person_name		3094698	3095104
consciousness studies	occupation		3159020	3161320
communication studies	occupation		3162206	3164100
Salience	person_name		3181388	3182400
science	occupation		3211926	3212486
Nora	person_name		3275588	3275978
consciousness science	occupation		3300412	3301394
interdisciplinary science and	occupation		3307088	3308954
metascience	occupation		3308992	3309782
science teams	organization		3327172	3327946
science teams	organization		3333112	3333854
team	occupation		3342312	3342610
Science	occupation		3342680	3343102
team science	occupation		3344936	3345714
team science	occupation		3361046	3361862
first author	occupation		3367230	3368054
first author	occupation		3379028	3379498
science	occupation		3385688	3386094
consciousness science	occupation		3389256	3390334
science	occupation		3418768	3419046
journalists	occupation		3426308	3426714
science	occupation		3428708	3429274
science journalism	occupation		3441112	3441902
science	occupation		3455762	3456258
science	occupation		3459734	3460198
science journalism	occupation		3476996	3478190
philosophy	occupation		3487816	3488830
philosophy	occupation		3495672	3496126
Megan	person_name		3500136	3500414
Nora	person_name		3500584	3501054
