text	entity_type		start	end
English	language		1236584	1236846
Alexa	person_name		1252092	1253030
fMRI	medical_process		1257468	1258310
physics	occupation		1338062	1338496
Chris	person_name		1420502	1421164
Andre	person_name		1443306	1443824
Chris	person_name		1449956	1450484
Chris	person_name		1474514	1474876
Chris	person_name		1494058	1494268
Alex	person_name		1504620	1505444
Chris	person_name		1540138	1540416
Alexey	person_name		1636778	1637456
Corby	person_name		1728758	1729116
Chris	person_name		1750398	1750676
Planck	person_name		1762700	1763248
Landauer	person_name		1769346	1769976
engineering	occupation		1834822	1835356
physics	occupation		1837780	1838720
Andre	person_name		1841300	1841720
Chris	person_name		1851342	1851684
Chris	person_name		1893578	1893776
Chris	person_name		2009962	2010256
Daniel	person_name		2120270	2120644
Chris	person_name		2152180	2152604
quantum mechanics	occupation		2168558	2169508
statistical mechanics	occupation		2171100	2172660
quantum and	occupation		2206522	2207156
statistical mechanics	occupation		2207178	2208224
Chris	person_name		2227522	2228024
Chris	person_name		2231842	2232296
Chris	person_name		2251062	2251356
Wick	person_name		2262442	2262864
Andrew	person_name		2288302	2288644
Chris ant waste	person_name		2322038	2323480
Alexey	person_name		2396460	2396978
Sean Carroll	person_name		2407200	2408422
physics	occupation		2410848	2411222
Newton	person_name		2413636	2414234
Chris	person_name		2432152	2432446
Einsteinian	person_name		2450352	2450966
Newtonian	person_name		2450998	2451574
Alexey	person_name		2467220	2467994
Chris	person_name		2474984	2475566
newtonian	person_name		2487308	2488066
Einsteinian	person_name		2488332	2488946
Chris	person_name		2625608	2625886
COVID-19 virus	medical_condition		2634854	2635964
virus	medical_condition		2643082	2643860
virus	medical_condition		2647018	2647296
Daniel	person_name		2679060	2679596
Alexis	person_name		2682950	2683484
Glazebrook	person_name		2697080	2697952
Marciano	person_name		2698016	2698736
Alex	person_name		2718674	2719384
virus	medical_condition		2753342	2754004
viruses	medical_condition		2756078	2756724
Kronos	person_name		2814698	2815164
Cairos	person_name		2815374	2816200
modeler	occupation		2896518	2897164
Chris	person_name		3003800	3004256
Terry	person_name		3092120	3092784
physicist	occupation		3098494	3099060
maths	occupation		3100222	3100948
physics	occupation		3108142	3108516
14	person_age		3140954	3141456
physics	occupation		3156046	3156532
physics	occupation		3203742	3204132
English	language		3261762	3262104
maths	occupation		3263922	3264472
maths	occupation		3270658	3270968
English	language		3272290	3272952
physics	occupation		3279542	3279964
14	person_age		3280934	3281452
Physics	occupation		3309820	3310356
physics	occupation		3321218	3321980
mechanics	occupation		3360862	3361364
physics and	occupation		3361598	3362108
dynamics	occupation		3362114	3362728
Dean	person_name		3434180	3435040
14	person_age		3443258	3443584
Chris	person_name		3454302	3454756
topology	occupation		3478038	3478988
geometry	occupation		3479606	3480716
Alexey	person_name		3488762	3489392
math	occupation		3561758	3562512
math	occupation		3565378	3566168
chris	person_name		3575176	3575900
ander	person_name		3630278	3630796
avel	person_name		3634522	3634976
avel	person_name		3642714	3643540
Chris	person_name		3753744	3754134
Chris	person_name		3826308	3826506
