start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
24658	25544	6	B	0.74424	11	46	participatory
25592	26152	6	B	0.99727	12	47	discussion
26216	26904	6	B	0.98231	13	48	section.
27032	27324	7	B	0.57602	1	49	So
27362	27516	7	B	0.99727	2	50	in
27538	27676	7	B	0.99962	3	51	this
27698	28244	7	B	0.99	4	52	first
28402	29312	7	B	0.99823	5	53	interval,
29456	29776	7	B	0.99709	6	54	we're
29808	30004	7	B	0.99965	7	55	going
30042	30630	7	B	1.0	8	56	to
31080	31444	7	B	0.99996	9	57	go
31482	31732	7	B	1.0	10	58	to
31786	32052	7	B	0.99865	11	59	anyone
32106	32276	7	B	0.99998	12	60	who
32298	32624	7	B	0.9997	13	61	raises
32672	32836	7	B	0.99994	14	62	their
32858	33188	7	B	0.88711	15	63	hand,
33274	33524	7	B	1.0	16	64	and
33562	33668	7	B	0.99912	17	65	it
33674	33796	7	B	0.76864	18	66	would
33818	34004	7	B	0.94145	19	67	be
34042	34340	7	B	0.99996	20	68	awesome
34410	34596	7	B	1.0	21	69	to
34618	34948	7	B	0.99997	22	70	hear
35034	35380	7	B	0.55448	23	71	from
35450	35732	7	B	0.99994	24	72	everyone
35786	35956	7	B	0.99999	25	73	who
35978	36116	7	B	0.97492	26	74	would
36138	36276	7	B	0.99997	27	75	like
36298	36484	7	B	0.99	28	76	to
36522	37110	7	B	0.99998	29	77	share
38200	38564	7	B	0.99999	30	78	what
38602	39008	7	B	0.67631	31	79	excites
39024	39252	7	B	0.99996	32	80	them
39306	39572	7	B	0.99999	33	81	about
39626	39796	7	B	0.99999	34	82	what
39818	39956	7	B	0.99998	35	83	they
39978	40164	7	B	0.99998	36	84	heard
40202	40308	7	B	0.99997	37	85	in
40314	40436	7	B	1.0	38	86	the
40458	40704	7	B	1.0	39	87	first
40762	41588	7	B	0.87263	40	88	lecture.
41764	42104	8	B	0.58907	1	89	How
42142	42344	8	B	0.95874	2	90	has
42382	42872	8	B	0.61746	3	91	their
43006	43572	8	B	0.97277	4	92	background
43636	43912	8	B	0.52	5	93	and
43966	44564	8	B	0.8721	6	94	journey
44692	45044	8	B	0.92189	7	95	led
45092	45256	8	B	1.0	8	96	to
45278	45850	8	B	0.92322	9	97	them
46540	47348	8	B	0.99838	10	98	joining?
47444	47704	9	B	0.99995	1	99	What
47742	47896	9	B	0.99991	2	100	are
47918	48488	9	B	0.99976	3	101	they
48654	49204	9	B	0.99991	4	102	hoping
49252	49944	9	B	1.0	5	103	to
50142	50648	9	B	0.7229	6	104	learn
50734	51032	9	B	0.98	7	105	and
51086	51690	9	B	0.99997	8	106	do
52140	52504	9	B	0.99998	9	107	in
52542	52984	9	B	0.99972	10	108	this
53102	53770	9	B	0.66957	11	109	course?
54300	55050	10	B	0.67472	1	110	So
56700	57520	10	B	0.35192	2	111	firsthand
57620	57848	10	B	0.81603	3	112	we'll
57864	58044	10	B	0.97418	4	113	get
58082	58476	10	B	0.7	5	114	to
58578	59230	10	B	0.99911	6	115	go,
59600	60060	10	B	0.99987	7	116	maybe.
60130	60584	11	B	0.50526	1	117	Ander
60632	60796	11	B	0.99998	2	118	you
60818	60956	11	B	0.99999	3	119	can
60978	61260	11	B	0.72419	4	120	actually
61330	61612	11	B	0.99997	5	121	start
61666	61932	11	B	1.0	6	122	first,
61986	62204	11	B	0.99997	7	123	just
62242	62540	11	B	0.59896	8	124	speaking
62610	62748	11	B	0.99999	9	125	as
62754	62876	11	B	1.0	10	126	a
62898	63224	11	B	0.99998	11	127	normal
63272	63880	11	B	0.99949	12	128	participant.
63960	64108	12	B	1.0	1	129	And
64114	64284	12	B	0.6723	2	130	then
64322	64712	12	B	0.78825	3	131	meanwhile,
64776	65052	12	B	0.99995	4	132	anyone
65106	65276	12	B	0.99994	5	133	is
65298	65592	12	B	1.0	6	134	welcome
65666	65856	12	B	0.55	7	135	to
65878	66076	12	B	0.9997	8	136	raise
66108	66256	12	B	0.99957	9	137	their
66278	66850	12	B	0.89026	10	138	hands.
67540	67904	13	A	0.89818	1	139	That
67942	68144	13	A	0.9998	2	140	sounds
68182	68384	13	A	0.99995	3	141	good.
68422	69010	14	A	0.76503	1	142	So
70500	70816	14	A	1.0	2	143	I
70838	71024	14	A	0.91	3	144	am
71062	71216	14	A	1.0	4	145	a
71238	71884	14	A	0.95575	5	146	mathematician
71932	72096	14	A	0.99996	6	147	by
72118	72690	14	A	0.63069	7	148	training,
74420	74736	14	A	1.0	8	149	but
74758	75084	14	A	0.65978	9	150	I've
75132	75392	14	A	1.0	10	151	always
75446	75664	14	A	1.0	11	152	been
75702	76048	14	A	0.99998	12	153	interested
76134	76336	14	A	0.99994	13	154	in
76358	76640	14	A	0.71	14	155	the
76710	76992	14	A	0.55	15	156	more
77046	77500	14	A	0.99881	16	157	physics
77580	77824	14	A	0.88757	17	158	side
77862	78124	14	A	0.76	18	159	of
78182	78836	14	A	0.50448	19	160	things.
79018	79364	15	A	1.0	1	161	And
79402	79556	15	A	1.0	2	162	in
79578	80150	15	A	0.99998	3	163	particular,
80760	81124	15	A	0.95	4	164	I
81162	81696	15	A	0.50131	5	165	followed
81728	82144	15	A	0.72906	6	166	Chris's
82192	82790	15	A	0.80356	7	167	work
84520	84884	15	A	0.99993	8	168	pretty
84922	85424	15	A	0.96089	9	169	closely
85472	86070	15	A	1.0	10	170	since
86520	87028	15	A	0.99999	11	171	probably
87114	88180	15	A	0.92	12	172	2019.
91580	91908	16	A	0.71628	1	173	I'm
91924	92104	16	A	0.98932	2	174	just
92142	92296	16	A	0.99999	3	175	very
92318	92648	16	A	0.95733	4	176	interested
92734	92888	16	A	1.0	5	177	in
92894	93016	16	A	0.65	6	178	the
93038	93464	16	A	0.81278	7	179	whole
93582	94228	16	A	0.99847	8	180	ontology
94324	94632	16	A	1.0	9	181	of
94686	95076	16	A	0.9978	10	182	quantum
95108	95556	16	A	0.99741	11	183	measurement,
95588	95736	16	A	0.99993	12	184	what
95758	95896	16	A	0.99991	13	185	it
95918	96490	16	A	0.99994	14	186	means.
97020	97384	17	A	0.68	1	187	I
97422	97576	17	A	0.99998	2	188	feel
97598	98170	17	A	0.59693	3	189	like
98780	99144	17	A	0.99999	4	190	very
99182	99480	17	A	0.99992	5	191	often
99550	99736	17	A	1.0	6	192	when
99758	99956	17	A	0.64506	7	193	it's
99988	100276	17	A	0.67802	8	194	taught
100308	100456	17	A	0.99996	9	195	in
100478	100804	17	A	0.99999	10	196	physics
100852	101236	17	A	0.99995	11	197	classes,
101268	101604	17	A	0.99381	12	198	it's
101652	101864	17	A	0.73161	13	199	hand
101902	102244	17	A	0.51463	14	200	waved
102292	102890	17	A	0.99996	15	201	away.
103260	103720	18	A	0.98	1	202	And
103790	103976	18	A	0.99999	2	203	even
103998	104136	18	A	0.9949	3	204	though
104158	104344	18	A	0.8	4	205	I
104382	105016	18	A	0.99987	5	206	myself
105198	105764	18	A	0.99994	6	207	subscribe
105812	105976	18	A	1.0	7	208	to
105998	106100	18	A	1.0	8	209	the
106110	106664	18	A	0.99913	9	210	philosophy
106712	107116	18	A	1.0	10	211	of
107218	107576	18	A	0.67112	11	212	shut
107608	107756	18	A	0.99973	12	213	up
107778	107916	18	A	1.0	13	214	and
107938	108780	18	A	0.99783	14	215	compute,
109120	109870	18	A	0.99999	15	216	sometimes
110880	111292	18	A	1.0	16	217	not
111346	111660	18	A	0.99994	17	218	everything
111730	111868	18	A	1.0	18	219	you
111874	111996	18	A	0.9923	19	220	need
112018	112108	18	A	1.0	20	221	to
112114	112236	18	A	1.0	21	222	do
112258	112348	18	A	1.0	22	223	a
112354	112524	18	A	0.66148	23	224	little
112562	112668	18	A	1.0	24	225	bit
112674	112796	18	A	0.98	25	226	of
112818	113384	18	A	0.77244	26	227	philosophy,
113432	113836	18	A	0.99998	27	228	maybe,
113938	114204	18	A	0.99	28	229	and
114242	114396	18	A	0.9989	29	230	this
114418	114556	18	A	1.0	30	231	may
114578	114716	18	A	0.99997	31	232	be
114738	114876	18	A	1.0	32	233	one
114898	114988	18	A	1.0	33	234	of
114994	115068	18	A	1.0	34	235	the
115074	115244	18	A	0.99922	35	236	things
115282	115436	18	A	0.99344	36	237	where
115458	115596	18	A	0.99986	37	238	you
115618	115708	18	A	0.99999	38	239	need
115714	115836	18	A	1.0	39	240	to
115858	115948	18	A	0.99979	40	241	do
115954	116232	18	A	0.53301	41	242	it
116306	116496	18	A	0.62	42	243	and
116518	116608	18	A	0.99874	43	244	you
116614	116736	18	A	0.77623	44	245	need
116758	116896	18	A	1.0	45	246	to
116918	117152	18	A	0.99998	46	247	address
117206	117424	18	A	0.99974	47	248	it
117462	117952	18	A	0.99987	48	249	from
118086	118480	18	A	0.56	49	250	first
118550	119244	18	A	0.64285	50	251	principles.
119292	119456	19	A	0.76677	1	252	Right?
119478	119616	20	A	1.0	1	253	And
119638	119728	20	A	1.0	2	254	I
119734	119856	20	A	0.99992	3	255	think
119878	120156	20	A	0.77951	4	256	Chris
120188	120336	20	A	0.99668	5	257	is
120358	120544	20	A	0.99749	6	258	doing
120582	120928	20	A	0.58552	7	259	that.
121014	121264	21	A	0.99315	1	260	So
121302	121612	21	A	0.99843	2	261	I'm
121676	121952	21	A	0.79975	3	262	just
122006	122224	21	A	0.99996	4	263	here
122262	122416	21	A	1.0	5	264	to
122438	122960	21	A	0.99998	6	265	learn
123110	123712	21	A	1.0	7	266	more.
123846	124480	22	A	0.76	1	267	And
124630	124944	22	A	0.99174	2	268	yeah,
124982	125196	22	A	0.99826	3	269	that's
125228	125568	22	A	0.99987	4	270	basically
125654	126290	22	A	0.99789	5	271	it.
127700	128220	23	B	0.99999	1	272	Awesome.
128310	128608	24	B	0.95437	1	273	I'll
128624	128756	24	B	0.99996	2	274	just
128778	128916	24	B	1.0	3	275	go
128938	129076	24	B	0.99999	4	276	from
129098	129188	24	B	1.0	5	277	the
129194	129364	24	B	0.97874	6	278	top
129402	129700	24	B	0.73314	7	279	left
129770	129956	24	B	0.99098	8	280	because
129978	130116	24	B	0.908	9	281	I'm
130138	130276	24	B	0.99998	10	282	not
130298	130672	24	B	0.81802	11	283	necessarily
130736	131012	24	B	0.99997	12	284	watching,
131066	131236	24	B	0.68333	13	285	like,
131258	131444	24	B	0.61763	14	286	what
131482	131828	24	B	0.76374	15	287	order,
131914	132164	24	B	0.99995	16	288	but
132202	132592	24	B	0.99739	17	289	Ross
132656	133270	24	B	1.0	18	290	first.
135960	136710	25	A	0.97636	1	291	Hi.
138360	138864	26	C	0.7713	1	292	I'm
138912	139412	26	C	1.0	2	293	interested
139546	139940	26	C	0.99989	3	294	in
140010	140688	26	C	0.5	4	295	the
140874	141128	26	C	0.98101	5	296	kind
141134	141352	26	C	0.88	6	297	of
141406	141924	26	C	0.99995	7	298	overlap
141972	142280	26	C	1.0	8	299	between
142350	142932	26	C	0.99922	9	300	cognitive
142996	143492	26	C	0.68575	10	301	science
143556	143784	26	C	1.0	11	302	and
143822	144520	26	C	0.98006	12	303	physics
145020	145624	26	C	1.0	13	304	and
145742	146216	26	C	0.99935	14	305	seeing
146318	146970	26	C	0.99995	15	306	if
147420	147736	26	C	1.0	16	307	there
147758	147896	26	C	0.99683	17	308	are
147918	148152	26	C	0.99988	18	309	any
148206	149300	26	C	0.5595	19	310	panpsychist
149380	150360	26	C	0.99981	20	311	implications
150860	151272	26	C	0.81	21	312	of
151326	151640	26	C	0.6	22	313	the
151710	152420	26	C	0.96304	23	314	observation
152500	153130	26	C	1.0	24	315	that
154480	155208	26	C	0.94878	25	316	physical
155304	156072	26	C	0.99986	26	317	processes
156136	156376	26	C	0.94237	27	318	seem
156408	156556	26	C	1.0	28	319	to
156578	156860	26	C	0.99991	29	320	follow
156930	157068	26	C	1.0	30	321	the
157074	157244	26	C	0.9949	31	322	same
157282	157436	26	C	0.87737	32	323	kind
157458	157644	26	C	0.99	33	324	of
157682	158120	26	C	0.53374	34	325	principle
158200	158396	26	C	0.9999	35	326	that
158418	158556	26	C	0.99943	36	327	we
158578	158812	26	C	0.70803	37	328	see
158866	159304	26	C	0.80451	38	329	applied
159352	159950	26	C	1.0	39	330	to
160880	161480	26	C	0.60717	40	331	brains
161560	161900	26	C	0.62	41	332	and
161970	162600	26	C	0.90542	42	333	cognitive
162680	163580	26	C	0.99979	43	334	systems.
166560	167080	27	B	0.99983	1	335	Awesome.
167170	167376	28	B	0.99982	1	336	Thank
167398	167632	28	B	0.99966	2	337	you,
167686	168480	28	B	0.41265	3	338	Abel.
171540	172096	29	D	0.53989	1	339	Hi.
172198	172748	30	D	0.7472	1	340	I'm
172844	174160	30	D	0.0214	2	341	avelinaka.
174980	175344	31	D	0.55	1	342	I
175382	175584	31	D	0.98266	2	343	have
175622	176140	31	D	0.99558	3	344	mixed
176220	177360	31	D	0.68592	4	345	backgrounds,
180040	180672	31	D	0.99599	5	346	mostly
180736	181104	31	D	0.99931	6	347	physics
181152	181316	31	D	0.81	7	348	and
181338	181712	31	D	0.43077	8	349	cognitive
181776	182192	31	D	0.99812	9	350	science.
182256	182436	32	D	0.99991	1	351	Right
182458	182596	32	D	0.9991	2	352	now,
182618	182756	32	D	1.0	3	353	I
182778	182916	32	D	0.99923	4	354	could
182938	183124	32	D	0.99957	5	355	be
183162	183552	32	D	0.9996	6	356	qualified
183616	183796	32	D	0.99998	7	357	as
183818	183908	32	D	0.99	8	358	a
183914	184544	32	D	0.82416	9	359	philosopher
184592	185190	32	D	1.0	10	360	of
185800	186336	32	D	0.95623	11	361	physics
186368	186564	32	D	0.53	12	362	and
186602	186992	32	D	0.99178	13	363	cognitive
187056	187712	32	D	0.99706	14	364	science.
187856	188212	33	D	0.85	1	365	And
188266	188528	33	D	0.8983	2	366	I'm
188544	188916	33	D	0.98236	3	367	interested
189018	189764	33	D	0.75218	4	368	in
189962	190564	33	D	0.78033	5	369	basically
190682	191600	33	D	0.76096	6	370	formalizing
191680	192828	33	D	0.69593	7	371	participatorialism,
192864	193016	33	D	0.99	8	372	the
193038	193272	33	D	0.989	9	373	idea
193326	193930	33	D	0.99807	10	374	that
194540	195348	33	D	0.77283	11	375	observer
195444	196116	33	D	0.64871	12	376	participates
196148	196296	33	D	0.89126	13	377	in
196318	196676	33	D	0.94215	14	378	creating
196708	197480	33	D	0.99972	15	379	reality.
197820	198184	34	D	0.8	1	380	I
198222	198424	34	D	0.9688	2	381	did
198462	198664	34	D	1.0	3	382	some
198702	198952	34	D	0.99997	4	383	work
199006	199224	34	D	0.99928	5	384	in
199262	199876	34	D	0.6249	6	385	formalizing
199908	200152	34	D	0.63535	7	386	that
200206	200376	34	D	0.99661	8	387	in
200398	200536	34	D	0.96	9	388	the
200558	200744	34	D	0.99935	10	389	case
200782	200936	34	D	1.0	11	390	of
200958	201192	34	D	0.99975	12	391	social
201246	201764	34	D	0.99984	13	392	norms
201812	202408	34	D	0.96	14	393	and
202574	202904	34	D	0.99994	15	394	things
202942	203144	34	D	0.99999	16	395	like
203182	204036	34	D	0.99878	17	396	language.
204228	204584	35	D	0.96	1	397	And
204622	205304	35	D	0.69	2	398	I
205502	205912	35	D	0.94372	3	399	met
205966	206100	35	D	1.0	4	400	a
206110	206552	35	D	0.85118	5	401	block
206616	206844	35	D	1.0	6	402	based
206882	207084	35	D	0.98616	7	403	on
207122	207372	35	D	0.99998	8	404	my
207426	207656	35	D	0.97942	9	405	lack
207688	207836	35	D	1.0	10	406	of
207858	208264	35	D	0.99992	11	407	knowledge
208312	208572	35	D	1.0	12	408	of
208626	209064	35	D	0.93341	13	409	quantum
209112	209464	35	D	0.99995	14	410	physics
209512	209676	35	D	1.0	15	411	and
209698	209836	35	D	1.0	16	412	the
209858	210456	35	D	0.49061	17	413	mathematical
210488	211192	35	D	0.70835	18	414	tools
211336	211596	35	D	0.99995	19	415	that
211618	211804	35	D	0.51	20	416	I
211842	212140	35	D	0.99891	21	417	used
212210	212444	35	D	0.99883	22	418	for
212482	212780	35	D	0.99966	23	419	that.
212850	213084	36	D	0.99998	1	420	So
213122	213528	36	D	0.811	2	421	I'm
213624	213980	36	D	0.99745	3	422	here
214050	214236	36	D	0.99998	4	423	in
214258	214396	36	D	1.0	5	424	a
214418	214748	36	D	0.99985	6	425	course
214834	215036	36	D	1.0	7	426	to
215058	215244	36	D	0.99984	8	427	get
215282	215724	36	D	0.99977	9	428	those
215842	216296	36	D	0.98049	10	429	formal
216328	217180	36	D	0.9954	11	430	skills.
219300	219856	37	B	0.99954	1	431	Awesome.
219958	220176	38	B	0.99984	1	432	Thank
220198	220384	38	B	0.99837	2	433	you.
220422	220812	39	B	0.70684	1	434	Evel
220876	221680	39	B	0.87181	2	435	blue.
224660	224976	40	E	1.0	1	436	I
224998	225232	40	E	0.99982	2	437	think
225286	225644	40	E	0.99985	3	438	Alex
225692	225904	40	E	0.96778	4	439	was
225942	226530	40	E	1.0	5	440	first.
227140	227552	41	B	0.99844	1	441	Okay,
227606	228076	41	B	0.51379	2	442	Alexi,
228108	228256	41	B	0.99986	3	443	go
228278	228416	41	B	0.99395	4	444	for
228438	229104	41	B	0.99949	5	445	it.
229302	230050	42	A	0.46961	1	446	Sorry.
230500	230912	43	F	0.94637	1	447	Hi,
230966	231196	43	F	0.96514	2	448	I'm
231228	231640	43	F	0.26539	3	449	Alexey.
231660	231796	44	F	0.50057	1	450	I'm
231818	231956	44	F	1.0	2	451	a
231978	232304	44	F	0.99987	3	452	clinical
232352	233024	44	F	0.79651	4	453	psychologist
233072	233236	44	F	0.99857	5	454	in
233258	233632	44	F	0.70675	6	455	Maryland.
233696	233828	45	F	0.92234	1	456	In
233834	233956	45	F	0.73	2	457	the
233978	234308	45	F	0.89	3	458	States.
234394	234788	46	F	1.0	1	459	I
234874	235124	46	F	0.99973	2	460	work
235162	235316	46	F	0.99995	3	461	with
235338	235664	46	F	0.99969	4	462	patients,
235712	235876	46	F	0.6634	5	463	do
235898	236576	46	F	0.99563	6	464	psychotherapy
236608	237264	46	F	0.82223	7	465	mostly.
237392	237684	47	F	0.99999	1	466	My
237722	238020	47	F	1.0	2	467	interest
238090	238420	47	F	0.9384	3	468	came
238490	239110	47	F	0.99777	4	469	through
239720	240132	47	F	1.0	5	470	Mark
240186	240944	47	F	0.44779	6	471	Solms,
241072	241364	47	F	0.99999	7	472	who
241402	241988	47	F	0.99995	8	473	is
242154	242436	47	F	0.99	9	474	the
242458	242736	47	F	0.55553	10	475	creator
242768	242868	47	F	1.0	11	476	and
242874	243088	47	F	0.99933	12	477	leader
243104	243236	47	F	1.0	13	478	of
243258	244304	47	F	0.56331	14	479	neuropsychoanalysis,
244352	244756	47	F	1.0	15	480	and
244858	245076	47	F	0.99997	16	481	he
245098	245284	47	F	0.99917	17	482	has
245322	245524	47	F	0.99999	18	483	been
245562	246112	47	F	0.92484	19	484	collaborating
246176	246404	47	F	1.0	20	485	with
246442	247164	47	F	0.33083	21	486	Kristen
247312	247864	47	F	0.99983	22	487	on
247982	248264	47	F	0.70774	23	488	heart
248302	248600	47	F	0.9732	24	489	problem
248670	248856	47	F	1.0	25	490	of
248878	249412	47	F	0.99766	26	491	consciousness,
249476	249896	47	F	0.81	27	492	and
249998	250308	47	F	0.86745	28	493	he's
250324	250504	47	F	0.95345	29	494	now
250542	250792	47	F	0.99999	30	495	working
250846	251064	47	F	1.0	31	496	on
251102	251396	47	F	1.0	32	497	AI
251428	251624	47	F	0.99996	33	498	with
251662	252440	47	F	0.99781	34	499	emotions.
254620	254936	48	F	1.0	1	500	I
254958	255236	48	F	0.99995	2	501	blame
255268	255464	48	F	0.99981	3	502	him.
255502	255656	49	F	1.0	1	503	I
255678	255828	49	F	0.99978	2	504	say
255854	255996	49	F	0.99974	3	505	it
256018	256156	49	F	0.99997	4	506	with
256178	256456	49	F	0.9971	5	507	respect
256488	256684	49	F	0.52	6	508	and
256722	256972	49	F	0.99999	7	509	love
257026	257292	49	F	0.85515	8	510	that
257346	257756	49	F	0.99996	9	511	for
257858	258504	49	F	0.64361	10	512	introducing
258552	259176	49	F	0.98203	11	513	mathematics
259208	259404	49	F	0.99999	12	514	into
259442	259596	49	F	1.0	13	515	our
259618	259900	49	F	0.78908	14	516	field,
259970	260156	49	F	0.99999	15	517	which
260178	260604	49	F	0.86776	16	518	was
260722	261176	49	F	0.99995	17	519	mostly
261208	261576	49	F	0.84945	18	520	devoid
261608	261708	49	F	1.0	19	521	of
261714	262424	49	F	0.98764	20	522	mathematics.
262472	263164	50	F	1.0	1	523	And
263362	263772	50	F	1.0	2	524	people
263826	264092	50	F	0.99999	3	525	started
264146	264412	50	F	0.99991	4	526	looking
264466	264636	50	F	1.0	5	527	at
264658	264796	50	F	0.99999	6	528	these
264818	265240	50	F	0.9353	7	529	partial
265320	265864	50	F	0.83804	8	530	differential
265912	266312	50	F	0.91231	9	531	equations
266376	266508	50	F	0.93	10	532	and
266514	266684	50	F	0.5	11	533	mark
266722	266936	50	F	0.57	12	534	of
266978	267740	50	F	0.81232	13	535	blankets.
267900	268320	51	F	0.99951	1	536	So
268390	268576	51	F	1.0	2	537	I
268598	268796	51	F	0.99999	3	538	wrote
268828	268928	51	F	1.0	4	539	a
268934	269248	51	F	0.91604	5	540	paper
269334	269824	51	F	1.0	6	541	about
269942	270176	51	F	1.0	7	542	a
270198	270864	51	F	0.82601	8	543	possible
271062	271676	51	F	0.99246	9	544	extension
271708	271856	51	F	0.92	10	545	of
271878	272064	51	F	0.99983	11	546	their
272102	272592	51	F	0.90207	12	547	model
272726	272976	51	F	1.0	13	548	to
272998	273404	51	F	0.9917	14	549	include
273452	273724	51	F	0.65785	15	550	chaos
273772	274172	51	F	0.93438	16	551	theory
274236	274656	51	F	1.0	17	552	and
274758	274976	51	F	1.0	18	553	I
274998	275136	51	F	0.99999	19	554	just
275158	275296	51	F	0.59527	20	555	want
275318	275456	51	F	0.99	21	556	to
275478	275808	51	F	0.99997	22	557	understand
275894	276700	51	F	0.99998	23	558	deeper
276860	277484	51	F	0.83426	24	559	concepts
277532	278140	51	F	0.68895	25	560	involved.
278220	278416	52	F	0.88	1	561	I
278438	278624	52	F	0.99657	2	562	have
278662	278864	52	F	1.0	3	563	some
278902	279388	52	F	0.99998	4	564	understanding
279404	279536	52	F	1.0	5	565	of
279558	279744	52	F	1.0	6	566	them,
279782	280080	52	F	1.0	7	567	but
280150	280476	52	F	0.93216	8	568	perhaps
280508	280704	52	F	0.99516	9	569	not
280742	280944	52	F	0.99984	10	570	enough.
280982	281088	53	F	1.0	1	571	And
281094	281228	53	F	0.99998	2	572	I'm
281244	281596	53	F	0.56904	3	573	enjoying
281628	281776	53	F	0.99979	4	574	this
281798	282032	53	F	0.99993	5	575	course
282086	282256	53	F	1.0	6	576	a
282278	282464	53	F	0.99999	7	577	great
282502	283090	53	F	1.0	8	578	deal.
283480	283796	54	F	1.0	1	579	I
283818	284004	54	F	0.99991	2	580	think
284042	284432	54	F	0.84867	3	581	Chris,
284496	284816	54	F	0.99997	4	582	among
284848	285044	54	F	0.99855	5	583	other
285082	285236	54	F	0.99983	6	584	things,
285258	285348	54	F	0.83814	7	585	is
285354	285476	54	F	1.0	8	586	a
285498	285984	54	F	0.99633	9	587	fantastic
286032	286336	54	F	0.99988	10	588	teacher
286368	286516	54	F	1.0	11	589	and
286538	286676	54	F	0.99972	12	590	he
286698	286932	54	F	0.99237	13	591	is
286986	287204	54	F	0.99999	14	592	able
287242	287444	54	F	1.0	15	593	to
287482	287792	54	F	0.58678	16	594	express
287856	288132	54	F	0.99999	17	595	things
288186	288452	54	F	0.99999	18	596	very
288506	289360	54	F	0.9999	19	597	clearly
289520	290230	54	F	1.0	20	598	and
290920	291188	54	F	1.0	21	599	I
291194	291316	54	F	0.99966	22	600	have
291338	291888	54	F	0.94179	23	601	goosebumps.
291904	292048	55	F	0.99986	1	602	So
292074	292228	55	F	0.9996	2	603	I'm
292244	292424	55	F	0.99974	3	604	very
292462	292772	55	F	0.69982	4	605	grateful
292836	293016	55	F	1.0	5	606	to
293038	293416	55	F	0.99996	6	607	everybody
293518	293880	55	F	1.0	7	608	and
293950	294136	55	F	0.99991	8	609	thank
294158	294296	55	F	0.75591	9	610	you
294318	294504	55	F	0.77346	10	611	so
294542	295130	55	F	0.99993	11	612	much.
296700	297256	56	A	0.99957	1	613	Cool.
297358	297764	57	B	0.99814	1	614	Blue
297812	298072	57	B	0.9985	2	615	then.
298126	299080	58	B	0.85742	1	616	Francesco
300540	300952	58	B	0.99997	2	617	hi,
301006	301368	58	B	0.99999	3	618	everyone.
301454	301716	59	E	0.9247	1	619	I'm
301748	302036	59	E	0.9844	2	620	Blue
302068	302404	59	E	0.92363	3	621	Knight.
302452	302676	60	E	0.97344	1	622	I'm
302708	302952	60	E	0.99998	2	623	with
303006	303176	60	E	1.0	3	624	the
303198	303556	60	E	0.98415	4	625	active
303588	304084	60	E	0.99809	5	626	inference
304132	304656	60	E	0.99221	6	627	institute.
304708	304876	61	E	0.98959	1	628	So
304898	305096	61	E	0.99848	2	629	I've
305128	305612	61	E	0.9999	3	630	been
305746	306312	61	E	0.68363	4	631	tracking
306376	306748	61	E	0.99995	5	632	this
306834	307132	61	E	0.99993	6	633	work
307186	307452	61	E	0.93	7	634	of
307506	308380	61	E	0.9546	8	635	Chris's
309120	309704	61	E	0.97007	9	636	connecting
309752	310232	61	E	0.82814	10	637	quantum
310296	310812	61	E	0.9998	11	638	information
310946	311388	61	E	1.0	12	639	and
311474	311896	61	E	0.99382	13	640	active
311928	312392	61	E	0.96522	14	641	inference
312456	312876	61	E	0.99998	15	642	for,
312978	313196	61	E	0.99	16	643	I
313218	313308	61	E	0.99547	17	644	don't
313314	313436	61	E	0.99642	18	645	know,
313458	313596	61	E	0.53	19	646	a
