"Start Time","End Time","Transcript"
"00;01;45;13","00;01;46;17","33.1"
"00;01;46;17","00;01;46;23","we're"
"00;01;46;23","00;01;46;27","going"
"00;01;46;27","00;01;47;11","to be"
"00;01;47;11","00;01;47;27","learning"
"00;01;47;27","00;01;48;05","and"
"00;01;48;05","00;01;48;27","discussing"
"00;01;48;27","00;01;49;06","this"
"00;01;49;06","00;01;49;14","very"
"00;01;49;14","00;01;49;21","cool"
"00;01;49;21","00;01;50;17","paper"
"00;01;50;17","00;01;50;27","thinking"
"00;01;50;27","00;01;51;04","like a"
"00;01;51;04","00;01;51;25","state"
"00;01;51;28","00;01;52;12","embodied"
"00;01;52;12","00;01;53;02","intelligence"
"00;01;53;02","00;01;53;09","in the"
"00;01;53;09","00;01;53;17","deep"
"00;01;53;17","00;01;54;03","history"
"00;01;54;03","00;01;54;15","of our"
"00;01;54;15","00;01;54;29","collective"
"00;01;54;29","00;01;55;26","minds"
"00;01;55;26","00;01;56;19","by"
"00;01;56;22","00;01;57;07","a case"
"00;01;57;07","00;01;57;16","survey."
"00;01;57;16","00;01;57;21","I'll"
"00;01;57;21","00;01;57;29","go ahead"
"00;01;57;29","00;01;58;01","and"
"00;01;58;01","00;01;58;08","call"
"00;01;58;08","00;01;58;13","it"
"00;01;58;29","00;01;59;15","and"
"00;01;59;15","00;01;59;21","it's"
"00;01;59;21","00;02;00;13","just a"
"00;02;00;13","00;02;01;09","discussion"
"00;02;01;09","00;02;01;25","video,"
"00;02;01;25","00;02;02;07","even though"
"00;02;02;07","00;02;02;12","we"
"00;02;02;12","00;02;02;25","have"
"00;02;02;25","00;02;03;05","the"
"00;02;03;05","00;02;03;21","author"
"00;02;03;21","00;02;03;25","on"
"00;02;03;25","00;02;04;07","the stream,"
"00;02;04;07","00;02;04;16","which is"
"00;02;04;16","00;02;05;15","awesome,"
"00;02;05;25","00;02;06;02","we're"
"00;02;06;02","00;02;06;08","pretty"
"00;02;06;08","00;02;06;21","much"
"00;02;06;21","00;02;06;27","in"
"00;02;06;27","00;02;07;06","the dark"
"00;02;07;06","00;02;07;17","one"
"00;02;07;17","00;02;07;26","going"
"00;02;07;26","00;02;08;25","to"
"00;02;09;04","00;02;09;13","go"
"00;02;09;13","00;02;09;26","over"
"00;02;09;26","00;02;10;08","anything"
"00;02;10;08","00;02;10;11","that"
"00;02;10;11","00;02;10;14","we"
"00;02;10;14","00;02;10;18","want"
"00;02;10;18","00;02;10;25","to."
"00;02;10;25","00;02;11;00","We"
"00;02;11;00","00;02;11;21","can return"
"00;02;11;21","00;02;12;01","to"
"00;02;12;01","00;02;12;14","some"
"00;02;12;14","00;02;13;06","keywords"
"00;02;13;06","00;02;13;10","and"
"00;02;13;10","00;02;13;18","bigger"
"00;02;13;18","00;02;14;08","questions"
"00;02;14;08","00;02;14;13","that"
"00;02;14;13","00;02;14;21","we"
"00;02;14;21","00;02;15;14","raised"
"00;02;15;14","00;02;15;27","in the"
"00;02;15;27","00;02;16;25","zero."
"00;02;16;25","00;02;17;21","We can"
"00;02;17;21","00;02;18;00","add"
"00;02;18;00","00;02;18;19","notes"
"00;02;18;19","00;02;18;26","for"
"00;02;18;26","00;02;19;04","next"
"00;02;19;04","00;02;19;16","steps"
"00;02;19;16","00;02;19;25","for"
"00;02;19;25","00;02;20;10","questions"
"00;02;20;10","00;02;20;12","to"
"00;02;20;12","00;02;20;19","think"
"00;02;20;19","00;02;20;28","about"
"00;02;20;28","00;02;21;04","over"
"00;02;21;04","00;02;21;07","the"
"00;02;21;07","00;02;21;15","coming"
"00;02;21;15","00;02;21;24","week"
"00;02;21;24","00;02;21;29","to"
"00;02;21;29","00;02;22;07","touch"
"00;02;22;07","00;02;22;11","on"
"00;02;22;11","00;02;22;23","again"
"00;02;22;23","00;02;23;06","in the"
"00;02;23;06","00;02;24;11","to or"
"00;02;24;11","00;02;24;23","possible"
"00;02;24;23","00;02;24;29","ways"
"00;02;24;29","00;02;25;09","somebody"
"00;02;25;09","00;02;25;13","could"
"00;02;25;13","00;02;25;29","continue"
"00;02;25;29","00;02;26;17","this"
"00;02;26;17","00;02;27;02","avenue"
"00;02;27;02","00;02;29;01","of research"
"00;02;29;01","00;02;29;18","and"
"00;02;29;18","00;02;30;00","we will"
"00;02;30;00","00;02;30;03","be"
"00;02;30;03","00;02;30;16","discussing"
"00;02;30;16","00;02;30;21","this"
"00;02;30;21","00;02;31;05","paper"
"00;02;31;05","00;02;31;22","in"
"00;02;31;22","00;02;32;01","next"
"00;02;32;01","00;02;32;12","week,"
"00;02;32;12","00;02;33;11","33.2."
"00;02;35;01","00;02;35;21","OK,"
"00;02;35;21","00;02;36;13","we'll"
"00;02;36;13","00;02;36;20","go"
"00;02;36;20","00;02;37;06","around"
"00;02;37;06","00;02;37;17","and"
"00;02;37;17","00;02;38;10","introduce"
"00;02;38;10","00;02;39;20","our panel"
"00;02;39;20","00;02;40;08","today."
"00;02;40;08","00;02;40;21","Everyone"
"00;02;40;21","00;02;40;27","can"
"00;02;40;27","00;02;41;05","give"
"00;02;41;05","00;02;41;13","just"
"00;02;41;13","00;02;42;25","a short"
"00;02;42;25","00;02;43;05","check"
"00;02;43;05","00;02;43;21","in."
"00;02;43;21","00;02;44;00","They can"
"00;02;44;00","00;02;44;04","say"
"00;02;44;04","00;02;44;18","hello"
"00;02;44;18","00;02;45;00","and"
"00;02;45;00","00;02;45;13","something"
"00;02;45;13","00;02;45;18","that"
"00;02;45;18","00;02;45;27","they"
"00;02;45;27","00;02;46;11","remembered"
"00;02;46;11","00;02;46;15","from"
"00;02;46;15","00;02;47;00","the paper"
"00;02;47;00","00;02;47;04","or"
"00;02;47;04","00;02;47;13","something"
"00;02;47;13","00;02;47;17","that"
"00;02;47;17","00;02;47;20","they"
"00;02;47;20","00;02;47;25","were"
"00;02;47;25","00;02;48;07","excited"
"00;02;48;07","00;02;48;15","about"
"00;02;48;15","00;02;49;19","to discuss"
"00;02;49;19","00;02;49;24","and"
"00;02;49;24","00;02;50;01","then"
"00;02;50;01","00;02;50;14","pass it"
"00;02;50;14","00;02;50;24","to"
"00;02;50;24","00;02;51;04","someone"
"00;02;51;04","00;02;51;08","who"
"00;02;51;08","00;02;51;28","hasn't"
"00;02;51;28","00;02;52;13","spoken."
"00;02;52;13","00;02;52;19","And"
"00;02;52;19","00;02;52;24","then"
"00;02;52;24","00;02;53;18","we'll"
"00;02;53;21","00;02;54;06","conclude"
"00;02;54;06","00;02;55;15","with the author."
"00;02;55;15","00;02;56;03","So"
"00;02;56;09","00;02;56;16","I'll"
"00;02;56;16","00;02;57;05","start."
"00;02;57;08","00;02;57;14","I'm"
"00;02;57;14","00;02;58;11","Daniel"
"00;02;58;11","00;02;59;10","I'm in"
"00;02;59;10","00;03;00;09","California."
"00;03;00;09","00;03;01;06","And"
"00;03;01;06","00;03;01;14","just"
"00;03;01;14","00;03;01;17","as"
"00;03;01;17","00;03;01;23","we were"
"00;03;01;23","00;03;02;09","discussing"
"00;03;02;09","00;03;02;16","right"
"00;03;02;16","00;03;02;26","before"
"00;03;02;26","00;03;03;15","we started,"
"00;03;03;15","00;03;04;18","I want to"
"00;03;04;18","00;03;05;02","explore"
"00;03;05;02","00;03;05;25","this"
"00;03;05;25","00;03;06;12","aspect"
"00;03;06;12","00;03;06;20","of"
"00;03;06;20","00;03;07;05","states"
"00;03;07;05","00;03;07;16","as"
"00;03;07;16","00;03;08;02","anticipate"
"00;03;08;02","00;03;08;15","Tory"
"00;03;08;15","00;03;09;13","cognizance,"
"00;03;09;13","00;03;09;20","not"
"00;03;09;20","00;03;09;26","just"
"00;03;09;26","00;03;10;17","reactive"
"00;03;10;17","00;03;11;24","cognizance."
"00;03;11;24","00;03;11;29","And"
"00;03;11;29","00;03;12;03","I'll"
"00;03;12;03","00;03;12;15","pass it"
"00;03;12;15","00;03;13;08","to"
"00;03;13;08","00;03;14;03","Dean"
"00;03;15;23","00;03;16;05","I am"
"00;03;16;05","00;03;17;02","Dean"
"00;03;17;22","00;03;17;28","in"
"00;03;17;28","00;03;18;07","British"
"00;03;18;07","00;03;18;24","Columbia"
"00;03;18;24","00;03;19;03","and"
"00;03;19;12","00;03;20;03","ensconced"
"00;03;20;03","00;03;20;20","in a"
"00;03;20;20","00;03;21;01","cedar"
"00;03;21;01","00;03;21;13","box"
"00;03;21;13","00;03;22;06","today,"
"00;03;22;12","00;03;22;18","but"
"00;03;22;18","00;03;24;13","in my cabin"
"00;03;24;13","00;03;25;17","and I"
"00;03;25;17","00;03;27;09","like the paper"
"00;03;27;11","00;03;27;25","because"
"00;03;27;25","00;03;28;07","I want"
"00;03;28;07","00;03;28;28","to see"
"00;03;28;28","00;03;29;10","whether"
"00;03;29;10","00;03;30;06","or not"
"00;03;31;00","00;03;31;11","there"
"00;03;31;11","00;03;32;00","are"
"00;03;32;00","00;03;32;21","parallels"
"00;03;32;21","00;03;33;05","between"
"00;03;33;05","00;03;33;10","what"
"00;03;33;10","00;03;33;20","happens"
"00;03;33;20","00;03;33;28","on an"
"00;03;33;28","00;03;34;14","individual"
"00;03;34;14","00;03;34;25","level,"
"00;03;34;25","00;03;35;11","what happens"
"00;03;35;11","00;03;35;26","on"
"00;03;36;04","00;03;36;11","more"
"00;03;36;11","00;03;36;27","organized"
"00;03;36;27","00;03;37;15","levels"
"00;03;37;15","00;03;37;20","of"
"00;03;37;20","00;03;38;19","individuals."
"00;03;38;19","00;03;38;24","And"
"00;03;38;24","00;03;38;27","I'll"
"00;03;38;27","00;03;39;05","pass"
"00;03;39;05","00;03;39;07","it"
"00;03;39;07","00;03;39;11","over"
"00;03;39;11","00;03;39;13","to"
"00;03;39;13","00;03;39;22","Blue"
"00;03;43;06","00;03;43;11","Good"
"00;03;43;11","00;03;43;24","morning"
"00;03;43;24","00;03;44;03","or"
"00;03;44;03","00;03;44;16","good"
"00;03;44;16","00;03;44;28","whatever"
"00;03;44;28","00;03;45;11","time of day"
"00;03;45;11","00;03;45;14","it"
"00;03;45;14","00;03;45;24","is in"
"00;03;45;24","00;03;45;29","your"
"00;03;45;29","00;03;46;11","world."
"00;03;46;11","00;03;46;29","Everyone,"
"00;03;46;29","00;03;47;07","I'm"
"00;03;47;07","00;03;47;13","Blue"
"00;03;47;13","00;03;47;22","Knight."
"00;03;47;22","00;03;47;29","I'm an"
"00;03;47;29","00;03;48;17","independent"
"00;03;48;17","00;03;49;01","research"
"00;03;49;01","00;03;49;28","consultant"
"00;03;49;28","00;03;50;22","in New"
"00;03;50;22","00;03;51;19","Mexico."
"00;03;51;19","00;03;52;04","And"
"00;03;52;04","00;03;52;15","I like"
"00;03;52;15","00;03;52;21","this"
"00;03;52;21","00;03;53;03","paper"
"00;03;53;03","00;03;53;13","for"
"00;03;53;13","00;03;54;11","many reasons."
"00;03;54;11","00;03;55;05","But"
"00;03;55;12","00;03;56;02","my favorite"
"00;03;56;02","00;03;56;15","reason"
"00;03;56;15","00;03;57;02","is the"
"00;03;57;02","00;03;57;20","scale"
"00;03;57;20","00;03;58;07","three"
"00;03;58;07","00;03;58;26","aspect"
"00;03;58;26","00;03;59;14","of"
"00;03;59;14","00;04;00;23","self-assembly."
"00;04;00;23","00;04;01;00","So"
"00;04;01;00","00;04;01;04","it's"
"00;04;01;04","00;04;01;23","self-assembly"
"00;04;01;23","00;04;01;27","at"
"00;04;01;27","00;04;02;06","a much"
"00;04;02;06","00;04;02;18","larger"
"00;04;02;18","00;04;02;29","scale"
"00;04;02;29","00;04;03;04","than"
"00;04;03;04","00;04;03;11","I'm"
"00;04;03;11","00;04;03;20","used"
"00;04;03;20","00;04;03;26","to."
"00;04;03;26","00;04;04;17","I"
"00;04;04;17","00;04;05;01","normally"
"00;04;05;01","00;04;05;11","study"
"00;04;05;11","00;04;05;25","cells"
"00;04;05;25","00;04;06;01","and"
"00;04;06;01","00;04;06;07","sub"
"00;04;06;07","00;04;06;27","cellular"
"00;04;06;27","00;04;07;20","organizations,"
"00;04;07;20","00;04;08;08","so"
"00;04;08;08","00;04;08;19","I like"
"00;04;08;19","00;04;08;28","how"
"00;04;08;28","00;04;09;08","active"
"00;04;09;08","00;04;09;23","inference"
"00;04;09;23","00;04;10;24","unites"
"00;04;10;24","00;04;10;29","the"
"00;04;10;29","00;04;11;08","things"
"00;04;11;08","00;04;11;12","that"
"00;04;11;12","00;04;11;19","I like"
"00;04;11;19","00;04;11;22","to"
"00;04;11;22","00;04;12;02","study"
"00;04;12;02","00;04;13;01","with"
"00;04;13;08","00;04;13;19","state"
"00;04;13;19","00;04;13;25","hood"
"00;04;13;25","00;04;13;29","and"
"00;04;13;29","00;04;14;11","larger"
"00;04;14;11","00;04;15;00","scale"
"00;04;15;00","00;04;16;10","organizations."
"00;04;16;10","00;04;16;22","And"
"00;04;16;22","00;04;17;01","I will"
"00;04;17;01","00;04;17;13","pass it"
"00;04;17;13","00;04;17;23","over"
"00;04;17;23","00;04;18;02","to"
"00;04;18;02","00;04;18;11","first"
"00;04;18;11","00;04;18;16","time"
"00;04;18;16","00;04;19;03","participant"
"00;04;19;03","00;04;19;18","and"
"00;04;21;08","00;04;21;14","hello,"
"00;04;21;14","00;04;22;09","everybody."
"00;04;22;11","00;04;22;23","My name"
"00;04;22;23","00;04;22;26","is"
"00;04;22;26","00;04;23;18","Andy."
"00;04;23;22","00;04;24;11","I'm in"
"00;04;24;18","00;04;25;01","Richmond,"
"00;04;25;01","00;04;26;04","Virginia."
"00;04;26;04","00;04;26;09","I'm"
"00;04;26;09","00;04;28;05","very good"
"00;04;28;05","00;04;28;13","at the"
"00;04;28;13","00;04;29;01","mechanics"
"00;04;29;01","00;04;30;03","of how"
"00;04;30;17","00;04;31;05","intelligence"
"00;04;31;05","00;04;31;13","works"
"00;04;31;13","00;04;31;19","through"
"00;04;31;19","00;04;32;18","a collective,"
"00;04;32;18","00;04;33;06","but"
"00;04;34;02","00;04;34;14","are there"
"00;04;34;14","00;04;35;00","universal"
"00;04;35;00","00;04;35;10","things"
"00;04;35;10","00;04;35;15","that"
"00;04;35;15","00;04;35;27","we can"
"00;04;35;27","00;04;36;00","do?"
"00;04;36;00","00;04;37;01","We can apply"
"00;04;37;01","00;04;37;28","broadly"
"00;04;37;28","00;04;38;15","to the"
"00;04;38;15","00;04;38;27","movement"
"00;04;38;27","00;04;38;29","of"
"00;04;38;29","00;04;39;17","information"
"00;04;39;17","00;04;40;14","through"
"00;04;40;20","00;04;41;06","relatively"
"00;04;41;06","00;04;41;15","closed"
"00;04;41;15","00;04;42;11","systems"
"00;04;42;11","00;04;43;01","and"
"00;04;43;03","00;04;43;17","and"
"00;04;43;17","00;04;43;23","how to"
"00;04;43;23","00;04;44;05","modify"
"00;04;44;05","00;04;44;11","that,"
"00;04;45;11","00;04;45;16","the"
"00;04;45;16","00;04;46;00","cognition"
"00;04;46;00","00;04;46;02","that"
"00;04;46;02","00;04;46;07","goes"
"00;04;46;07","00;04;46;13","along"
"00;04;46;13","00;04;46;19","with"
"00;04;46;19","00;04;46;28","it."
"00;04;47;19","00;04;47;22","And"
"00;04;47;22","00;04;47;27","I will"
"00;04;47;27","00;04;48;04","pass"
"00;04;48;04","00;04;48;07","it"
"00;04;48;07","00;04;48;15","along"
"00;04;48;15","00;04;48;24","to"
"00;04;48;24","00;04;49;21","Stephen"
"00;04;52;01","00;04;53;08","Hello"
"00;04;53;08","00;04;53;13","and"
"00;04;53;13","00;04;53;18","good"
"00;04;53;18","00;04;54;02","morning,"
"00;04;54;02","00;04;54;15","Stephen,"
"00;04;54;15","00;04;54;20","here"
"00;04;54;20","00;04;54;23","in"
"00;04;54;23","00;04;56;08","Toronto."
"00;04;56;29","00;04;57;06","Yeah,"
"00;04;57;06","00;04;57;09","I'm"
"00;04;57;09","00;04;57;25","interested"
"00;04;57;25","00;04;57;29","in"
"00;04;57;29","00;04;58;05","this"
"00;04;58;05","00;04;59;03","paper"
"00;04;59;03","00;04;59;06","in"
"00;04;59;06","00;04;59;15","terms"
"00;04;59;15","00;04;59;21","of the"
"00;04;59;21","00;05;00;08","scale"
"00;05;00;08","00;05;00;11","of the"
"00;05;00;11","00;05;01;23","social"
"00;05;01;27","00;05;02;14","impacts"
"00;05;02;14","00;05;03;27","of of"
"00;05;03;27","00;05;04;09","looking"
"00;05;04;09","00;05;05;01","at states"
"00;05;05;01","00;05;05;04","and"
"00;05;05;04","00;05;05;10","how"
"00;05;05;10","00;05;05;20","active"
"00;05;05;20","00;05;06;01","inference"
"00;05;06;01","00;05;06;13","scales"
"00;05;06;13","00;05;06;18","up"
"00;05;06;18","00;05;06;20","and"
"00;05;06;20","00;05;07;17","also"
"00;05;07;17","00;05;07;25","maybe"
"00;05;07;25","00;05;07;26","a"
"00;05;07;26","00;05;08;01","little"
"00;05;08;01","00;05;08;06","bit"
"00;05;08;06","00;05;09;01","provocation"
"00;05;09;01","00;05;09;05","in"
"00;05;09;05","00;05;09;16","terms"
"00;05;09;16","00;05;09;19","of"
"00;05;09;19","00;05;10;11","like"
"00;05;10;11","00;05;10;26","how much"
"00;05;10;26","00;05;11;02","are we"
"00;05;11;02","00;05;11;13","looking"
"00;05;11;13","00;05;11;24","at"
"00;05;12;19","00;05;13;20","the,"
"00;05;13;25","00;05;14;22","the dynamic"
"00;05;14;22","00;05;15;27","states"
"00;05;16;14","00;05;16;28","of"
"00;05;16;28","00;05;18;02","organisms"
"00;05;18;02","00;05;18;08","or"
"00;05;18;08","00;05;18;23","macro"
"00;05;18;23","00;05;19;11","organisms"
"00;05;19;11","00;05;19;13","and"
"00;05;19;13","00;05;19;24","how much"
"00;05;19;24","00;05;19;29","we"
"00;05;19;29","00;05;20;08","looking"
"00;05;20;08","00;05;20;16","at the"
"00;05;20;16","00;05;21;06","state"
"00;05;21;06","00;05;21;15","of the"
"00;05;21;15","00;05;22;19","dead"
"00;05;24;03","00;05;24;16","set of"
"00;05;24;16","00;05;25;08","artifacts"
"00;05;25;08","00;05;25;12","that"
"00;05;25;12","00;05;25;28","helps"
"00;05;25;28","00;05;26;29","us"
"00;05;28;17","00;05;28;29","work"
"00;05;28;29","00;05;29;04","with"
"00;05;29;04","00;05;29;08","our"
"00;05;29;08","00;05;30;07","niche"
"00;05;30;17","00;05;30;23","and"
"00;05;30;23","00;05;30;27","the"
"00;05;30;27","00;05;31;10","scale"
"00;05;31;10","00;05;31;14","of"
"00;05;31;14","00;05;31;25","working"
"00;05;31;25","00;05;31;29","with"
"00;05;31;29","00;05;32;16","macro"
"00;05;32;16","00;05;33;17","artifacts"
"00;05;33;17","00;05;33;26","in the"
"00;05;33;26","00;05;34;05","niche,"
"00;05;34;05","00;05;34;09","as"
"00;05;34;09","00;05;34;17","much"
"00;05;34;17","00;05;35;00","as"
"00;05;35;12","00;05;36;29","macro"
"00;05;37;06","00;05;37;23","cognitive"
"00;05;37;23","00;05;38;18","agents"
"00;05;38;18","00;05;38;24","so"
"00;05;38;24","00;05;39;02","I'll be"
"00;05;39;02","00;05;39;17","interested"
"00;05;39;17","00;05;39;26","about"
"00;05;39;26","00;05;40;14","that"
"00;05;40;23","00;05;41;01","and"
"00;05;41;01","00;05;41;22","I'll"
"00;05;43;01","00;05;43;16","pass"
"00;05;43;16","00;05;43;22","it,"
"00;05;43;22","00;05;43;29","I"
"00;05;43;29","00;05;45;05","believe,"
"00;05;45;05","00;05;45;11","to"
"00;05;45;11","00;05;46;17","Daniel."
"00;05;47;12","00;05;47;26","Thank you,"
"00;05;47;26","00;05;48;25","Stephen."
"00;05;49;01","00;05;49;11","I think"
"00;05;49;11","00;05;49;15","we've"
"00;05;49;15","00;05;50;16","all"
"00;05;50;17","00;05;50;25","we"
"00;05;50;25","00;05;51;04","nine"
"00;05;51;04","00;05;51;29","authors"
"00;05;51;29","00;05;52;14","have gone"
"00;05;52;14","00;05;53;06","so"
"00;05;53;10","00;05;53;26","survival"
"00;05;53;26","00;05;54;06","would be"
"00;05;54;06","00;05;54;19","awesome."
"00;05;54;19","00;05;54;27","Just"
"00;05;54;27","00;05;55;05","to"
"00;05;55;05","00;05;55;11","kind"
"00;05;55;11","00;05;55;16","of"
"00;05;55;16","00;05;56;16","recap,"
"00;05;56;16","00;05;57;03","hello"
"00;05;57;03","00;05;57;28","and"
"00;05;57;28","00;05;58;19","what"
"00;05;58;24","00;05;59;04","brought"
"00;05;59;04","00;05;59;07","you"
"00;05;59;07","00;05;59;18","to"
"00;05;59;18","00;05;59;28","writing"
"00;05;59;28","00;06;00;04","this"
"00;06;00;04","00;06;00;16","paper"
"00;06;00;16","00;06;00;25","as we"
"00;06;00;25","00;06;01;01","kick"
"00;06;01;01","00;06;01;06","off"
"00;06;01;06","00;06;01;08","the"
"00;06;01;08","00;06;01;21","discussion"
"00;06;04;26","00;06;05;02","so"
"00;06;05;02","00;06;05;12","hello"
"00;06;05;12","00;06;05;18","my"
"00;06;05;18","00;06;05;26","name"
"00;06;05;26","00;06;06;23","is and"
"00;06;06;23","00;06;07;05","also"
"00;06;07;05","00;06;07;20","Vola."
"00;06;07;20","00;06;07;25","I'm"
"00;06;07;25","00;06;08;03","trained"
"00;06;08;03","00;06;08;05","in"
"00;06;08;05","00;06;08;22","physics"
"00;06;08;22","00;06;09;28","epistemology"
"00;06;09;28","00;06;10;07","where"
"00;06;10;07","00;06;10;28","things"
"00;06;11;06","00;06;12;06","and"
"00;06;12;06","00;06;12;12","what"
"00;06;12;12","00;06;13;10","interested"
"00;06;13;10","00;06;13;15","for"
"00;06;13;15","00;06;13;20","this"
"00;06;13;20","00;06;14;02","paper"
"00;06;14;02","00;06;14;11","is to"
