"Start Time","End Time","Transcript"
"00;01;23;08","00;01;24;04","France"
"00;01;24;04","00;01;24;08","An"
"00;01;24;08","00;01;24;16","Active"
"00;01;24;16","00;01;24;28","Inference"
"00;01;24;28","00;01;25;13","Framework"
"00;01;25;13","00;01;25;25","for"
"00;01;25;25","00;01;26;03","Ant"
"00;01;26;03","00;01;26;16","Colony"
"00;01;26;16","00;01;27;15","Behavior."
"00;01;27;23","00;01;28;07","We will"
"00;01;28;07","00;01;28;18","maybe"
"00;01;28;18","00;01;28;26","going"
"00;01;28;26","00;01;29;06","through"
"00;01;29;06","00;01;29;13","some"
"00;01;29;13","00;01;29;18","of the"
"00;01;29;18","00;01;29;25","names"
"00;01;29;25","00;01;29;28","and"
"00;01;29;28","00;01;30;11","things,"
"00;01;30;11","00;01;31;10","keyword"
"00;01;31;10","00;01;32;14","figures"
"00;01;32;14","00;01;33;11","and"
"00;01;33;21","00;01;34;00","having"
"00;01;34;00","00;01;34;01","a"
"00;01;34;01","00;01;34;19","discussion"
"00;01;34;19","00;01;35;11","around"
"00;01;35;11","00;01;36;17","this paper."
"00;01;37;24","00;01;38;08","So"
"00;01;38;08","00;01;38;17","just"
"00;01;38;17","00;01;38;20","to"
"00;01;38;20","00;01;38;28","start"
"00;01;38;28","00;01;39;06","off,"
"00;01;39;06","00;01;40;13","we will"
"00;01;40;13","00;01;40;19","go"
"00;01;40;19","00;01;40;29","round"
"00;01;40;29","00;01;41;03","and"
"00;01;41;03","00;01;41;16","introduce"
"00;01;41;16","00;01;42;06","ourselves"
"00;01;42;06","00;01;42;25","and"
"00;01;42;25","00;01;43;05","then"
"00;01;43;05","00;01;43;11","start"
"00;01;43;11","00;01;43;15","off"
"00;01;43;15","00;01;44;07","with them"
"00;01;44;07","00;01;44;12","or"
"00;01;44;12","00;01;45;07","my questions."
"00;01;45;07","00;01;45;18","So my"
"00;01;45;18","00;01;45;24","name"
"00;01;45;24","00;01;45;27","is"
"00;01;45;27","00;01;46;04","Bill"
"00;01;46;04","00;01;46;13","Knight."
"00;01;46;13","00;01;47;03","I am an"
"00;01;47;03","00;01;48;00","independent"
"00;01;48;00","00;01;48;13","research"
"00;01;48;13","00;01;49;02","consultant"
"00;01;49;02","00;01;49;13","from"
"00;01;49;13","00;01;49;17","New"
"00;01;49;17","00;01;50;03","Mexico,"
"00;01;50;03","00;01;50;24","and I"
"00;01;50;24","00;01;50;27","will"
"00;01;50;27","00;01;51;10","pass it"
"00;01;51;10","00;01;51;20","to"
"00;01;51;20","00;01;52;11","Micah"
"00;01;54;16","00;01;54;27","so."
"00;01;54;27","00;01;55;08","Hi,"
"00;01;55;08","00;01;55;29","I'm my"
"00;01;55;29","00;01;56;05","name's"
"00;01;56;05","00;01;56;15","Marko."
"00;01;56;15","00;01;56;26","I'm"
"00;01;56;26","00;01;57;09","located"
"00;01;57;09","00;01;57;12","in"
"00;01;57;12","00;01;57;21","Vienna,"
"00;01;57;21","00;01;58;08","Austria."
"00;01;58;08","00;01;58;17","I'm a"
"00;01;58;17","00;01;59;13","postdoctoral"
"00;01;59;13","00;01;59;23","fellow"
"00;01;59;23","00;02;00;04","at"
"00;02;00;16","00;02;00;26","Lawrence,"
"00;02;00;26","00;02;01;16","the Institute"
"00;02;01;16","00;02;01;21","for"
"00;02;01;21","00;02;02;18","Cognition"
"00;02;02;18","00;02;03;22","Research"
"00;02;04;03","00;02;04;25","and my"
"00;02;04;25","00;02;05;06","interest"
"00;02;05;06","00;02;05;11","is"
"00;02;05;11","00;02;05;17","very"
"00;02;05;17","00;02;05;26","much"
"00;02;05;26","00;02;06;04","from"
"00;02;06;04","00;02;06;07","the"
"00;02;06;07","00;02;06;18","clinical"
"00;02;06;18","00;02;07;25","perspective"
"00;02;07;25","00;02;08;06","I have to"
"00;02;08;06","00;02;08;10","deal"
"00;02;08;10","00;02;08;22","with"
"00;02;08;22","00;02;09;04","DBS"
"00;02;09;04","00;02;09;20","patients,"
"00;02;09;20","00;02;10;06","and"
"00;02;10;06","00;02;10;16","I have"
"00;02;10;16","00;02;10;20","come"
"00;02;10;20","00;02;11;21","across"
"00;02;11;28","00;02;12;13","active"
"00;02;12;13","00;02;13;03","inference"
"00;02;13;03","00;02;13;14","actually"
"00;02;13;14","00;02;13;24","rather"
"00;02;13;24","00;02;14;10","recently"
"00;02;17;07","00;02;17;20","cool"
"00;02;17;20","00;02;18;15","down"
"00;02;20;27","00;02;21;27","thanks."
"00;02;21;28","00;02;22;04","I'm"
"00;02;22;04","00;02;22;19","Daniel."
"00;02;22;19","00;02;23;02","I'm in"
"00;02;23;02","00;02;24;02","California."
"00;02;24;02","00;02;25;04","And"
"00;02;25;04","00;02;26;15","as first"
"00;02;26;15","00;02;26;24","author,"
"00;02;26;24","00;02;27;01","I'm"
"00;02;27;05","00;02;27;14","happy"
"00;02;27;14","00;02;27;16","to"
"00;02;27;16","00;02;27;27","maybe"
"00;02;27;27","00;02;28;06","just"
"00;02;28;06","00;02;28;23","introduce"
"00;02;28;23","00;02;31;09","the big picture."
"00;02;31;09","00;02;31;16","You wanna"
"00;02;31;16","00;02;31;25","just"
"00;02;31;25","00;02;32;20","briefly"
"00;02;32;20","00;02;33;04","say"
"00;02;33;04","00;02;33;12","hello"
"00;02;33;12","00;02;33;14","and"
"00;02;33;14","00;02;33;19","then"
"00;02;33;19","00;02;34;04","I'll"
"00;02;34;04","00;02;34;27","return"
"00;02;41;04","00;02;41;13","Steven,"
"00;02;41;13","00;02;42;04","are you"
"00;02;44;13","00;02;44;20","a"
"00;02;44;24","00;02;45;19","student"
"00;02;47;14","00;02;47;29","yeah."
"00;02;47;29","00;02;48;07","Hi"
"00;02;48;07","00;02;48;21","there."
"00;02;50;07","00;02;50;14","Just"
"00;02;50;14","00;02;50;26","introduce"
"00;02;50;26","00;02;51;00","me."
"00;02;51;00","00;02;51;08","Hi,"
"00;02;51;08","00;02;51;20","Steven"
"00;02;51;20","00;02;52;12","here."
"00;02;52;22","00;02;53;02","Nice"
"00;02;53;02","00;02;53;09","to be"
"00;02;53;09","00;02;53;19","on."
"00;02;53;19","00;02;54;15","And"
"00;02;54;28","00;02;55;12","I"
"00;02;55;12","00;02;55;18","am"
"00;02;55;18","00;02;55;26","based"
"00;02;55;26","00;02;55;29","in"
"00;02;55;29","00;02;56;27","Toronto."
"00;02;56;27","00;02;58;08","And"
"00;02;58;23","00;02;59;27","I work"
"00;02;59;27","00;03;00;13","with"
"00;03;00;13","00;03;01;16","communities"
"00;03;01;16","00;03;02;03","and"
"00;03;02;03","00;03;02;10","work"
"00;03;02;10","00;03;02;16","with"
"00;03;02;16","00;03;03;01","spatial"
"00;03;03;01","00;03;03;12","sense"
"00;03;03;12","00;03;04;18","making"
"00;03;04;24","00;03;05;04","around"
"00;03;05;04","00;03;05;27","different issues"
"00;03;05;27","00;03;06;26","and"
"00;03;06;26","00;03;07;05","how"
"00;03;07;05","00;03;07;16","active"
"00;03;07;16","00;03;08;01","influence"
"00;03;08;01","00;03;08;07","can"
"00;03;08;07","00;03;09;05","now"
"00;03;09;05","00;03;09;15","help"
"00;03;09;15","00;03;09;29","to"
"00;03;09;29","00;03;11;08","understand"
"00;03;11;08","00;03;11;16","those"
"00;03;11;16","00;03;12;06","processes"
"00;03;12;06","00;03;12;10","of"
"00;03;12;10","00;03;12;21","sense"
"00;03;12;21","00;03;13;24","making"
"00;03;13;24","00;03;14;23","and"
"00;03;15;02","00;03;15;20","dynamic"
"00;03;15;20","00;03;16;17","inference."
"00;03;16;17","00;03;17;04","In the"
"00;03;17;04","00;03;17;10","modern"
"00;03;17;10","00;03;18;00","world."
"00;03;20;14","00;03;21;06","Awesome."
"00;03;21;06","00;03;21;16","So"
"00;03;21;16","00;03;21;24","then"
"00;03;21;24","00;03;22;01","if you"
"00;03;22;01","00;03;22;07","want"
"00;03;22;07","00;03;22;21","to"
"00;03;22;21","00;03;23;10","maybe"
"00;03;23;10","00;03;24;16","introduce"
"00;03;24;16","00;03;25;04","the paper"
"00;03;25;04","00;03;25;10","or"
"00;03;25;10","00;03;25;17","give us"
"00;03;25;17","00;03;25;19","a"
"00;03;25;19","00;03;26;02","summary"
"00;03;26;02","00;03;26;14","of"
"00;03;26;20","00;03;26;24","what"
"00;03;26;24","00;03;26;28","was"
"00;03;26;28","00;03;27;01","their"
"00;03;27;01","00;03;27;10","big"
"00;03;27;10","00;03;28;00","takeaway"
"00;03;28;00","00;03;29;02","message"
"00;03;29;02","00;03;29;09","from"
"00;03;29;09","00;03;29;12","this"
"00;03;29;12","00;03;29;22","paper,"
"00;03;29;22","00;03;30;04","what was your"
"00;03;30;04","00;03;30;19","motivation"
"00;03;30;19","00;03;30;27","behind"
"00;03;30;27","00;03;31;15","the work?"
"00;03;32;16","00;03;32;20","Well,"
"00;03;32;20","00;03;33;12","just"
"00;03;33;15","00;03;33;29","sharing"
"00;03;33;29","00;03;34;05","some"
"00;03;34;05","00;03;34;23","of the"
"00;03;34;23","00;03;35;11","backgrounds"
"00;03;35;11","00;03;35;18","of"
"00;03;35;18","00;03;35;29","those"
"00;03;35;29","00;03;36;11","here,"
"00;03;36;11","00;03;36;23","ranging"
"00;03;36;23","00;03;37;08","from"
"00;03;37;08","00;03;37;28","human"
"00;03;37;28","00;03;38;16","medical"
"00;03;38;16","00;03;38;20","and"
"00;03;38;20","00;03;39;05","clinical"
"00;03;39;05","00;03;39;25","to"
"00;03;39;25","00;03;40;03","sort"
"00;03;40;03","00;03;40;06","of"
"00;03;40;06","00;03;41;00","social"
"00;03;41;00","00;03;41;16","and"
"00;03;41;16","00;03;42;01","collective"
"00;03;42;01","00;03;42;15","processes"
"00;03;42;15","00;03;42;21","playing"
"00;03;42;21","00;03;42;27","out in"
"00;03;42;27","00;03;43;26","humans."
"00;03;44;04","00;03;44;07","It"
"00;03;44;07","00;03;44;11","just"
"00;03;44;11","00;03;44;16","shows"
"00;03;44;16","00;03;44;20","that"
"00;03;44;20","00;03;44;23","we"
"00;03;44;23","00;03;45;08","each"
"00;03;45;08","00;03;45;29","approach"
"00;03;45;29","00;03;46;09","active"
"00;03;46;09","00;03;46;21","inference"
"00;03;46;21","00;03;46;26","from"
"00;03;46;26","00;03;47;16","our own"
"00;03;47;16","00;03;48;11","experience"
"00;03;48;11","00;03;49;08","so"
"00;03;49;09","00;03;49;29","personally,"
"00;03;49;29","00;03;50;06","my"
"00;03;50;06","00;03;50;25","background"
"00;03;50;25","00;03;51;18","was in"
"00;03;51;18","00;03;52;13","genetics"
"00;03;52;13","00;03;52;27","and"
"00;03;52;27","00;03;53;13","insect"
"00;03;53;13","00;03;53;29","behavioral"
"00;03;53;29","00;03;55;05","ecology,"
"00;03;55;05","00;03;55;20","and so"
"00;03;55;20","00;03;56;16","it was"
"00;03;56;16","00;03;57;17","conversations"
"00;03;57;17","00;03;58;07","and"
"00;03;58;07","00;03;58;17","reading"
"00;03;58;17","00;03;58;20","the"
"00;03;58;20","00;03;59;18","papers"
"00;03;59;18","00;03;59;29","of"
"00;03;59;29","00;04;00;20","especially"
"00;04;00;20","00;04;01;14","Aksel"
"00;04;01;14","00;04;02;02","and of"
"00;04;02;02","00;04;02;22","course"
"00;04;02;22","00;04;03;01","Carl"
"00;04;03;01","00;04;03;28","Forrester."
"00;04;04;04","00;04;04;29","And"
"00;04;04;29","00;04;05;12","we were"
"00;04;05;12","00;04;05;21","having"
"00;04;05;21","00;04;06;12","conversations"
"00;04;06;12","00;04;06;22","about,"
"00;04;06;22","00;04;07;01","well,"
"00;04;07;01","00;04;07;12","where"
"00;04;07;12","00;04;07;19","does"
"00;04;07;19","00;04;08;00","active"
"00;04;08;00","00;04;08;22","inference"
"00;04;08;22","00;04;09;00","fit"
"00;04;09;00","00;04;09;26","into"
"00;04;09;26","00;04;10;14","discussions"
"00;04;10;14","00;04;10;27","about"
"00;04;10;27","00;04;11;09","collective"
"00;04;11;09","00;04;12;08","intelligence?"
"00;04;12;08","00;04;12;16","Where"
"00;04;12;16","00;04;12;22","does"
"00;04;12;22","00;04;13;02","active"
"00;04;13;02","00;04;13;15","inference"
"00;04;13;15","00;04;13;20","fit"
"00;04;13;20","00;04;13;29","into"
"00;04;13;29","00;04;14;08","bigger"
"00;04;14;08","00;04;14;27","discussions"
"00;04;14;27","00;04;15;10","about"
"00;04;15;10","00;04;16;03","evolutionary"
"00;04;16;03","00;04;16;25","theory?"
"00;04;16;25","00;04;17;01","Like"
"00;04;17;01","00;04;17;04","if"
"00;04;17;04","00;04;17;13","active"
"00;04;17;13","00;04;17;26","inference"
"00;04;17;26","00;04;18;08","can be"
"00;04;18;08","00;04;18;12","an"
"00;04;18;12","00;04;19;00","integrative"
"00;04;19;00","00;04;20;14","framework"
"00;04;20;15","00;04;20;23","for"
"00;04;20;23","00;04;21;10","different"
"00;04;21;10","00;04;21;22","social"
"00;04;21;22","00;04;22;08","systems,"
"00;04;22;08","00;04;22;12","for"
"00;04;22;12","00;04;22;20","different"
"00;04;22;20","00;04;22;28","human"
"00;04;22;28","00;04;23;29","systems,"
"00;04;24;02","00;04;24;10","why"
"00;04;24;10","00;04;24;28","not"
"00;04;24;29","00;04;25;07","other"
"00;04;25;07","00;04;25;20","animals"
"00;04;25;20","00;04;26;10","too?"
"00;04;26;19","00;04;27;21","And so"
"00;04;27;21","00;04;28;02","there"
"00;04;28;02","00;04;28;07","we"
"00;04;28;07","00;04;28;18","were"
"00;04;28;18","00;04;28;28","at the"
"00;04;28;28","00;04;29;21","intersection"
"00;04;29;21","00;04;30;21","of"
"00;04;30;24","00;04;31;06","curious"
"00;04;31;06","00;04;31;28","about"
"00;04;31;28","00;04;32;05","big"
"00;04;32;05","00;04;32;20","questions"
"00;04;32;20","00;04;32;22","in"
"00;04;32;22","00;04;33;09","evolutionary"
"00;04;33;09","00;04;34;01","theory,"
"00;04;34;01","00;04;34;13","which"
"00;04;34;13","00;04;34;28","I will"
"00;04;34;28","00;04;35;08","return"
"00;04;35;08","00;04;35;11","to"
"00;04;35;11","00;04;36;03","today,"
"00;04;36;03","00;04;36;12","and"
"00;04;36;12","00;04;36;27","specific"
"00;04;36;27","00;04;37;20","questions"
"00;04;37;20","00;04;38;18","about"
"00;04;38;18","00;04;38;21","the"
"00;04;38;21","00;04;39;05","areas"
"00;04;39;05","00;04;39;24","that I"
"00;04;39;24","00;04;39;27","was"
"00;04;39;27","00;04;40;10","researching"
"00;04;40;10","00;04;40;12","at"
"00;04;40;12","00;04;41;11","the time,"
"00;04;41;15","00;04;41;28","which was"
"00;04;41;28","00;04;42;02","the"
"00;04;42;02","00;04;42;19","regulation"
"00;04;42;19","00;04;42;21","of"
"00;04;42;21","00;04;43;11","foraging"
"00;04;43;11","00;04;43;19","and"
"00;04;43;19","00;04;44;02","decision"
"00;04;44;02","00;04;45;27","making in ants."
"00;04;45;27","00;04;46;07","And so"
"00;04;46;07","00;04;46;19","it was"
"00;04;46;19","00;04;47;10","conversations"
"00;04;47;10","00;04;47;24","with"
"00;04;47;24","00;04;48;02","with"
"00;04;48;02","00;04;48;17","actual"
"00;04;48;17","00;04;48;27","and"
"00;04;48;27","00;04;49;26","Maxwell"
"00;04;49;26","00;04;50;02","to a"
"00;04;50;02","00;04;50;08","large"
"00;04;50;08","00;04;50;17","extent,"
"00;04;50;17","00;04;50;21","where"
"00;04;50;21","00;04;51;04","we started"
"00;04;51;04","00;04;52;02","thinking,"
"00;04;52;02","00;04;52;13","well,"
"00;04;52;13","00;04;52;19","how"
"00;04;52;19","00;04;52;28","could we"
"00;04;52;28","00;04;54;01","modify"
"00;04;54;01","00;04;54;06","the"
"00;04;54;06","00;04;54;22","types"
"00;04;54;22","00;04;55;26","of models"
"00;04;55;26","00;04;56;01","that"
"00;04;56;01","00;04;56;06","we"
"00;04;56;06","00;04;56;19","currently"
"00;04;56;19","00;04;56;25","have"
"00;04;56;25","00;04;56;29","in"
"00;04;56;29","00;04;57;09","active"
"00;04;57;09","00;04;58;06","inference?"
"00;04;58;06","00;04;58;13","And"
"00;04;58;13","00;04;58;23","bring"
"00;04;58;23","00;04;59;12","that"
"00;04;59;12","00;04;59;22","into"
"00;04;59;22","00;05;00;10","something"
"00;05;00;10","00;05;00;17","that"
"00;05;00;17","00;05;01;18","adequately"
"00;05;01;18","00;05;01;25","at"
"00;05;01;25","00;05;02;01","least"
"00;05;02;01","00;05;02;12","starts"
"00;05;02;12","00;05;02;15","to"
"00;05;02;15","00;05;02;23","work"
"00;05;02;23","00;05;03;25","towards"
"00;05;03;25","00;05;04;09","capturing"
"00;05;04;09","00;05;04;15","how"
"00;05;04;15","00;05;04;25","the ants"
"00;05;04;25","00;05;05;15","do it?"
"00;05;05;17","00;05;06;00","And"
"00;05;06;00","00;05;07;02","Alec"
"00;05;07;07","00;05;07;14","had"
"00;05;07;14","00;05;07;23","worked"
"00;05;07;23","00;05;08;06","on"
"00;05;08;06","00;05;08;11","the"
"00;05;08;11","00;05;08;23","code"
"00;05;08;23","00;05;08;28","of"
"00;05;08;28","00;05;09;08","many"
"00;05;09;08","00;05;09;17","active"
"00;05;09;17","00;05;10;02","inference"
"00;05;10;02","00;05;10;23","projects,"
"00;05;10;23","00;05;11;00","and so"
"00;05;11;00","00;05;11;09","that was"
"00;05;11;09","00;05;11;19","quite"
"00;05;11;19","00;05;12;03","a fun"
"00;05;12;03","00;05;12;17","process."
"00;05;12;17","00;05;12;25","Maybe"
"00;05;12;25","00;05;13;02","we can"
"00;05;13;02","00;05;13;25","also"
"00;05;13;25","00;05;14;03","talk"
"00;05;14;03","00;05;14;11","about"
"00;05;14;11","00;05;14;18","like"
"00;05;14;18","00;05;15;04","interfacing"
"00;05;15;04","00;05;15;24","between"
"00;05;15;24","00;05;16;04","ants"
"00;05;16;04","00;05;16;07","and"
"00;05;16;07","00;05;16;18","computer"
"00;05;16;18","00;05;17;15","science"
"00;05;17;20","00;05;18;26","and"
"00;05;18;26","00;05;19;11","we"
"00;05;19;11","00;05;19;22","mainly"
"00;05;19;22","00;05;20;00","wanted"
"00;05;20;00","00;05;21;04","to"
"00;05;21;05","00;05;22;01","navigate"
"00;05;22;01","00;05;22;05","a"
"00;05;22;05","00;05;22;12","little"
"00;05;22;12","00;05;22;18","bit"
"00;05;22;18","00;05;22;29","towards"
"00;05;22;29","00;05;23;10","the bigger"
"00;05;23;10","00;05;23;27","questions"
"00;05;23;27","00;05;24;02","in"
"00;05;24;02","00;05;24;20","biology,"
"00;05;24;20","00;05;24;28","but"
"00;05;24;28","00;05;25;27","do so"
"00;05;25;27","00;05;26;08","by"
"00;05;26;08","00;05;26;18","really"
"00;05;26;18","00;05;27;07","tackling"
"00;05;27;07","00;05;27;17","a"
"00;05;27;17","00;05;28;08","specific"
"00;05;28;08","00;05;29;12","scenario"
"00;05;29;12","00;05;29;23","that would"
"00;05;29;23","00;05;30;01","then"
"00;05;30;01","00;05;30;08","lend"
"00;05;30;08","00;05;30;22","itself"
"00;05;30;22","00;05;31;07","to"
"00;05;31;07","00;05;31;20","unique"
"00;05;31;20","00;05;32;16","explanations"
"00;05;32;16","00;05;32;22","and"
"00;05;32;22","00;05;33;09","predictions"
"00;05;33;09","00;05;33;13","and"
"00;05;33;13","00;05;34;12","models"
"00;05;34;18","00;05;34;27","and"
"00;05;34;27","00;05;35;00","the"
"00;05;35;00","00;05;35;23","specific"
"00;05;35;23","00;05;36;21","contribution"
"00;05;36;21","00;05;36;27","that"
"00;05;36;27","00;05;37;14","differential"
"00;05;37;14","00;05;38;00","gates,"
"00;05;38;00","00;05;38;05","the"
"00;05;38;05","00;05;38;15","active"
"00;05;38;15","00;05;39;05","inference"
"00;05;39;05","00;05;39;25","model"
"00;05;39;25","00;05;40;05","from"
"00;05;40;05","00;05;40;16","other"
"00;05;40;16","00;05;40;26","active"
"00;05;40;26","00;05;41;15","inference"
"00;05;41;15","00;05;42;15","models,"
"00;05;42;15","00;05;43;04","is"
"00;05;43;04","00;05;43;13","first"
"00;05;43;13","00;05;43;16","that"
"00;05;43;16","00;05;43;25","it's"
"00;05;43;25","00;05;44;01","in"
"00;05;44;01","00;05;44;16","insects"
"00;05;44;16","00;05;44;20","and"
"00;05;44;20","00;05;45;15","ants,"
"00;05;45;15","00;05;45;22","but"
"00;05;45;22","00;05;46;02","also"
"00;05;46;02","00;05;46;21","importantly"
"00;05;46;21","00;05;46;26","that"
"00;05;46;26","00;05;47;02","it's"
"00;05;47;02","00;05;47;21","stigma"
"00;05;47;21","00;05;48;02","OK,"
"00;05;48;08","00;05;48;16","so"
"00;05;48;16","00;05;48;21","it's"
"00;05;48;21","00;05;49;11","modeling"
"00;05;49;11","00;05;50;02","explicitly"
"00;05;50;02","00;05;51;02","the feedback"
"00;05;51;02","00;05;51;14","between"
"00;05;51;14","00;05;51;17","the"
"00;05;51;17","00;05;52;25","environments"
"00;05;52;25","00;05;53;01","and"
"00;05;53;01","00;05;53;04","the"
"00;05;53;04","00;05;53;26","agents,"
"00;05;53;26","00;05;54;11","whereas"
"00;05;54;11","00;05;54;16","there"
"00;05;54;16","00;05;54;21","had"
"00;05;54;21","00;05;55;09","been"
"00;05;55;09","00;05;55;16","sort"
"00;05;55;16","00;05;55;19","of"
"00;05;55;19","00;05;56;06","multi"
"00;05;56;06","00;05;56;24","agents,"
"00;05;56;24","00;05;57;06","active"
"00;05;57;06","00;05;57;24","inference"
"00;05;57;24","00;05;58;28","simulations"
"00;05;58;28","00;05;59;05","where"
"00;05;59;05","00;05;59;09","the"
"00;05;59;09","00;05;59;21","agents"
"00;05;59;21","00;06;00;13","communicated"
"00;06;00;13","00;06;00;18","with"
"00;06;00;18","00;06;01;14","each other"
"00;06;01;14","00;06;01;19","or"
"00;06;01;19","00;06;01;28","they had"
"00;06;01;28","00;06;02;00","a"
"00;06;02;00","00;06;02;18","shared"
"00;06;02;18","00;06;02;28","theory"
"00;06;02;28","00;06;03;02","of"
"00;06;03;02","00;06;04;06","mind."
"00;06;04;07","00;06;04;17","Those"
"00;06;04;17","00;06;04;25","types"
"00;06;04;25","00;06;04;26","of"
"00;06;04;26","00;06;05;07","models"
"00;06;05;07","00;06;06;02","existed."
"00;06;06;02","00;06;06;08","But"
"00;06;06;08","00;06;06;19","this was"
"00;06;06;19","00;06;06;21","the"
"00;06;06;21","00;06;07;14","first time"
"00;06;07;14","00;06;07;29","that"
"00;06;07;29","00;06;08;11","one of"
"00;06;08;11","00;06;08;15","the"
"00;06;08;15","00;06;08;29","action"
