start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
47218	47452	14	B	0.9998	4	52	share
47506	47724	14	B	0.99984	5	53	my
47762	58212	14	B	0.16578	6	54	screenplay.
58356	59050	15	B	0.65862	1	55	Yes.
65600	65916	16	B	0.99989	1	56	Can
65938	66076	16	B	0.99	2	57	you
66098	66236	16	B	0.99997	3	58	see
66258	66396	16	B	1.0	4	59	the
66418	67260	16	B	0.99675	5	60	presentation?
68720	69084	17	A	0.99986	1	61	Not
69122	69710	17	A	0.99812	2	62	yet.
70240	71084	18	B	0.99531	1	63	Okay.
71282	71836	19	B	0.94678	1	64	See
71938	72780	19	B	0.56515	2	65	flex.
75120	75628	20	A	0.99355	1	66	Yes.
75714	76012	21	A	0.99983	1	67	Looks
76066	76670	21	A	0.99853	2	68	perfect.
77520	77992	22	B	0.99507	1	69	Okay,
78066	78690	22	B	0.99991	2	70	great.
81460	81920	23	B	0.96271	1	71	Yeah.
81990	82176	24	B	0.56056	1	72	Should
82198	82336	24	B	0.99	2	73	I
82358	82544	24	B	0.99944	3	74	just
82582	82976	24	B	0.99752	4	75	start?
83078	83392	25	A	0.99982	1	76	Yeah,
83446	83616	25	A	0.99998	2	77	go
83638	83776	25	A	1.0	3	78	for
83798	83936	25	A	0.99999	4	79	as
83958	84096	25	A	1.0	5	80	long
84118	84208	25	A	1.0	6	81	as
84214	84336	25	A	1.0	7	82	you
84358	84544	25	A	1.0	8	83	want,
84582	84736	25	A	1.0	9	84	and
84758	85232	25	A	0.99979	10	85	then
85366	85712	25	A	0.99992	11	86	anyone
85766	85984	25	A	0.99999	12	87	can
86022	86224	25	A	0.99999	13	88	ask
86262	86512	25	A	0.99999	14	89	questions
86566	86688	25	A	0.99976	15	90	in
86694	86816	25	A	0.61	16	91	the
86838	87024	25	A	0.99999	17	92	live
87062	87276	25	A	0.99999	18	93	chat,
87308	87408	25	A	1.0	19	94	and
87414	87596	25	A	0.99483	20	95	I'll
87628	87776	25	A	0.99998	21	96	write
87798	87936	25	A	1.0	22	97	down
87958	88096	25	A	0.99996	23	98	some
88118	88352	25	A	0.99981	24	99	things,
88406	88780	25	A	0.99935	25	100	too.
88870	89124	26	A	0.99498	1	101	Thank
89162	89460	26	A	1.0	2	102	you.
89530	89860	27	B	0.5915	1	103	Okay,
89930	90550	27	B	0.99443	2	104	great.
91800	92260	28	B	0.85628	1	105	Yeah.
92330	93044	29	B	0.99	1	106	So
93242	93990	29	B	0.99983	2	107	my
94360	94944	29	B	0.99907	3	108	presentation
94992	95348	29	B	1.0	4	109	today
95434	95684	29	B	0.99998	5	110	will
95722	95924	29	B	0.99997	6	111	be
95962	96500	29	B	1.0	7	112	on
96650	97472	29	B	0.99928	8	113	advances
97536	97764	29	B	0.99983	9	114	in
97802	98096	29	B	0.99906	10	115	machine
98128	98416	29	B	0.80465	11	116	theory
98448	98596	29	B	1.0	12	117	of
98618	99092	29	B	0.99728	13	118	mind
99226	99524	29	B	0.77	14	119	and
99562	99776	29	B	0.98452	15	120	theory
99808	99908	29	B	1.0	16	121	of
99914	100084	29	B	0.96688	17	122	mind.
100122	101140	30	B	0.99612	1	123	Sophistication
103500	103876	30	B	0.96427	2	124	I'm
103908	104200	30	B	0.99997	3	125	currently
104270	104456	30	B	1.0	4	126	a
104478	104712	30	B	0.99999	5	127	student
104766	104936	30	B	1.0	6	128	at
104958	105048	30	B	1.0	7	129	the
105054	105396	30	B	0.79707	8	130	University
105428	105576	30	B	0.98	9	131	of
105598	106036	30	B	0.84804	10	132	Amsterdam
106068	106264	30	B	0.52	11	133	and
106302	106596	30	B	0.99841	12	134	finishing
106628	106776	30	B	0.99995	13	135	my
106798	107124	30	B	0.6898	14	136	master's
107172	107476	30	B	0.88645	15	137	thesis
107508	107656	30	B	1.0	16	138	on
107678	107864	30	B	0.99991	17	139	this
107902	108244	30	B	0.99971	18	140	topic.
108292	108504	31	B	0.98	1	141	And
108542	109140	31	B	0.85027	2	142	I'll
109300	109624	31	B	0.99969	3	143	be
109662	109864	31	B	0.99923	4	144	giving
109902	110008	31	B	1.0	5	145	a
110014	110324	31	B	0.99985	6	146	broad
110372	110900	31	B	0.80982	7	147	overview
110980	111176	31	B	1.0	8	148	of
111198	111432	31	B	0.89992	9	149	current
111486	111796	31	B	0.99249	10	150	machine
111828	112068	31	B	0.99829	11	151	theory
112084	112264	31	B	0.52	12	152	of
112302	112890	31	B	0.99572	13	153	mind
114000	114750	31	B	0.61	14	154	and
115200	115516	31	B	1.0	15	155	an
115538	115868	31	B	0.99986	16	156	idea
115954	116204	31	B	1.0	17	157	or
116242	116792	31	B	0.44356	18	158	concept
116856	117036	31	B	1.0	19	159	for
117058	117196	31	B	1.0	20	160	an
117218	117496	31	B	0.99254	21	161	active
117528	117896	31	B	0.99729	22	162	inference
117928	118392	31	B	0.99997	23	163	approach
118456	118780	31	B	0.99999	24	164	based
118850	119276	31	B	1.0	25	165	on
119378	119832	31	B	0.99648	26	166	previous
119896	120220	31	B	0.99791	27	167	work
120290	120760	31	B	0.9992	28	168	related
120840	121036	31	B	1.0	29	169	to
121058	121368	31	B	0.9989	30	170	active
121384	121784	31	B	0.99691	31	171	inference
121832	122056	31	B	0.99956	32	172	theory
122088	122236	31	B	1.0	33	173	of
122258	122830	31	B	0.97264	34	174	mind.
124160	124524	32	B	0.88	1	175	So
124562	124764	32	B	1.0	2	176	to
124802	125390	32	B	0.99848	3	177	start
129790	130490	32	B	0.99722	4	178	okay,
130640	131340	32	B	0.99924	5	179	sorry.
133330	134080	33	B	0.64	1	180	So
134530	134846	33	B	1.0	2	181	for
134868	135006	33	B	0.98	3	182	a
135028	135354	33	B	0.99973	4	183	global
135402	135850	33	B	0.62987	5	184	overview,
135930	136266	33	B	0.65877	6	185	we'll
136298	136494	33	B	1.0	7	186	start
136532	136782	33	B	0.99997	8	187	with
136836	137102	33	B	0.99984	9	188	giving
137156	137470	33	B	1.0	10	189	a
137540	137870	33	B	0.99995	11	190	short
137940	138314	33	B	0.99995	12	191	basic
138362	138890	33	B	0.99913	13	192	definition
138970	139214	33	B	1.0	14	193	of
139252	139406	33	B	0.99993	15	194	what
139428	139706	33	B	0.5909	16	195	theory
139738	139838	33	B	0.97	17	196	of
139844	140062	33	B	0.96675	18	197	mind
140116	140526	33	B	1.0	19	198	is
140628	140954	33	B	1.0	20	199	and
141012	141186	33	B	0.99983	21	200	how
141208	141358	33	B	0.99988	22	201	it's
141374	141554	33	B	0.99984	23	202	been
141592	142180	33	B	0.99998	24	203	used.
142870	143234	34	B	0.63695	1	204	Then
143272	143486	34	B	0.99869	2	205	I'll
143518	143714	34	B	0.99997	3	206	give
143752	143906	34	B	1.0	4	207	you
143928	144066	34	B	1.0	5	208	a
144088	144446	34	B	0.99989	6	209	global
144478	144990	34	B	0.9966	7	210	overview
145070	145362	34	B	1.0	8	211	of
145416	145730	34	B	0.99996	9	212	current
145800	146770	34	B	0.99916	10	213	approaches
147350	147762	34	B	1.0	11	214	to
147816	148382	34	B	0.82936	12	215	designing
148446	148814	34	B	0.99868	13	216	machine
148862	149086	34	B	0.80144	14	217	theory
149118	149266	34	B	0.43	15	218	of
149288	149860	34	B	0.9995	16	219	mind,
151270	152158	34	B	0.99999	17	220	including
152254	152814	34	B	0.92418	18	221	evasion
152862	153610	34	B	0.99686	19	222	approaches,
153710	154322	34	B	0.96244	20	223	approaches
154386	154662	34	B	1.0	21	224	using
154716	155314	34	B	0.96666	22	225	Biphysical
155362	155826	34	B	0.9998	23	226	models,
155858	156018	34	B	1.0	24	227	et
156034	156790	34	B	0.89112	25	228	cetera.
157370	157734	35	B	0.96376	1	229	Then
157772	157986	35	B	0.99991	2	230	I'll
158018	158354	35	B	0.99797	3	231	zoom
158402	158806	35	B	0.99855	4	232	into
158908	159266	35	B	0.69074	5	233	active
159298	159794	35	B	0.6863	6	234	inference
159842	160226	35	B	0.99977	7	235	models
160258	160454	35	B	1.0	8	236	of
160492	160738	35	B	0.63096	9	237	theory
160754	160934	35	B	0.68	10	238	of
160972	161318	35	B	0.99918	11	239	mind
161404	161702	35	B	1.0	12	240	and
161756	162166	35	B	0.9698	13	241	social
162268	163090	35	B	0.99594	14	242	intelligence
163170	163462	35	B	0.88	15	243	and
163516	163906	35	B	0.99942	16	244	collective
163938	164850	35	B	0.9857	17	245	intelligence
165010	165334	35	B	1.0	18	246	more
165372	166230	35	B	0.99995	19	247	broadly.
167370	167782	36	B	1.0	1	248	And
167836	168162	36	B	0.86559	2	249	I'll
168226	168454	36	B	1.0	3	250	get
168492	168694	36	B	0.99999	4	251	into
168732	168886	36	B	1.0	5	252	the
168908	169286	36	B	0.56388	6	253	issue
169388	169654	36	B	1.0	7	254	of
169692	169938	36	B	0.38211	8	255	theory
169954	170086	36	B	0.91	9	256	of
170108	170258	36	B	0.69208	10	257	mind.
170284	171290	37	B	0.57746	1	258	Sophistication,
172270	172634	37	B	0.56352	2	259	which
172672	172874	37	B	0.99918	3	260	is
172912	173258	37	B	0.99996	4	261	basically
173344	173690	37	B	1.0	5	262	the
173760	174262	37	B	0.77611	6	263	depth
174326	174746	37	B	1.0	7	264	of
174848	176090	37	B	0.95626	8	265	recursivity
177470	177882	37	B	1.0	9	266	of
177936	178326	37	B	0.80082	10	267	beliefs
178358	178518	37	B	0.99879	11	268	that
178544	178686	37	B	0.94	12	269	you
178708	178894	37	B	0.99994	13	270	can
178932	179518	37	B	1.0	14	271	have
179684	180062	37	B	1.0	15	272	about
180116	180430	37	B	0.99977	16	273	another
180500	181082	37	B	0.79362	17	274	person's
181146	181466	37	B	0.9531	18	275	mental
181498	181934	37	B	0.75	19	276	states
182052	182720	37	B	0.88	20	277	and
183250	183710	37	B	0.99996	21	278	their
183780	184234	37	B	0.99831	22	279	thoughts
184282	184494	37	B	1.0	23	280	or
184532	184938	37	B	0.93665	24	281	beliefs
184954	185086	37	B	1.0	25	282	or
185108	185482	37	B	0.61928	26	283	goals
185546	185822	37	B	1.0	27	284	about
185876	186480	37	B	1.0	28	285	you.
187970	188334	38	B	0.95	1	286	And
188372	188526	38	B	0.99993	2	287	then
188548	188698	38	B	0.99994	3	288	we'll
188714	188894	38	B	1.0	4	289	get
188932	189182	38	B	0.99992	5	290	into
189236	189406	38	B	1.0	6	291	the
189428	189806	38	B	0.87465	7	292	issue
189908	190222	38	B	1.0	8	293	of
190276	190494	38	B	0.99997	9	294	how
190532	190734	38	B	1.0	10	295	to
190772	191510	38	B	0.56092	11	296	implement
191690	192334	38	B	0.95442	12	297	recursive
192382	193250	38	B	0.97062	13	298	beliefs.
193750	194114	39	B	1.0	1	299	And
194152	194354	39	B	0.99426	2	300	as
194392	194546	39	B	1.0	3	301	an
194568	194898	39	B	0.99998	4	302	example,
194984	195246	39	B	0.99738	5	303	we'll
195278	195570	39	B	0.99983	6	304	discuss
195640	196606	39	B	0.74344	7	305	Bayesian
196798	197214	39	B	0.99785	8	306	theory
197262	197426	39	B	1.0	9	307	of
197448	198020	39	B	0.99662	10	308	mind
198950	199314	39	B	0.99997	11	309	with
199352	199602	39	B	0.51	12	310	K
199656	200174	39	B	0.99523	13	311	levels
200222	200386	39	B	1.0	14	312	of
200408	201170	39	B	0.7761	15	313	depth.
201670	201986	40	B	1.0	1	314	And
202008	202194	40	B	0.99947	2	315	then
202232	202446	40	B	0.99976	3	316	we'll
202478	202674	40	B	1.0	4	317	get
202712	203058	40	B	0.99997	5	318	into
203144	203454	40	B	1.0	6	319	the
203512	204070	40	B	1.0	7	320	more
204220	204920	40	B	0.99998	8	321	specific
205290	205986	40	B	0.99855	9	322	paradigm
206018	206166	40	B	0.99997	10	323	that
206188	206386	40	B	0.98838	11	324	I'm
206418	206710	40	B	1.0	12	325	using
206780	206966	40	B	0.99999	13	326	right
206988	207222	40	B	1.0	14	327	now
207276	207590	40	B	1.0	15	328	to
207660	207990	40	B	0.99993	16	329	build
208060	208390	40	B	0.95	17	330	a
208460	208786	40	B	0.95473	18	331	theory
208818	208918	40	B	1.0	19	332	of
208924	209142	40	B	0.54104	20	333	mind
209196	209800	40	B	0.99962	21	334	model,
211130	211542	40	B	0.99999	22	335	which
211596	212200	40	B	0.99995	23	336	is
212810	213174	40	B	0.99999	24	337	based
213212	213510	40	B	1.0	25	338	on
213580	213766	40	B	0.59	26	339	a
213788	213974	40	B	0.99997	27	340	very
214012	214310	40	B	0.95388	28	341	simple
214380	214710	40	B	0.99999	29	342	model
214780	214966	40	B	1.0	30	343	of
214988	215126	40	B	1.0	31	344	the
215148	215506	40	B	0.99945	32	345	matching
215538	215966	40	B	0.13552	33	346	panning
216018	216902	40	B	0.96972	34	347	paradigm.
217046	217354	41	B	1.0	1	348	So
217392	217606	41	B	0.99984	2	349	we'll
217638	217786	41	B	0.9999	3	350	talk
217808	217898	41	B	1.0	4	351	a
217904	218026	41	B	0.99999	5	352	little
218048	218186	41	B	0.99998	6	353	bit
218208	218442	41	B	1.0	7	354	about
218496	218762	41	B	0.99993	8	355	that,
218816	219034	41	B	1.0	9	356	and
219072	219274	41	B	0.99986	10	357	then
219312	219526	41	B	0.94555	11	358	we'll
219558	219754	41	B	0.99998	12	359	get
219792	220282	41	B	0.99998	13	360	into
220416	220666	41	B	1.0	14	361	the
220688	220922	41	B	0.99997	15	362	model
220976	221386	41	B	0.59203	16	363	itself
221488	221754	41	B	1.0	17	364	and
221792	222090	41	B	0.99974	18	365	current
222160	222614	41	B	0.88733	19	366	ideas
222662	222922	41	B	1.0	20	367	for
222976	223942	41	B	0.60457	21	368	implementing
224086	224486	41	B	0.82995	22	369	theory
224518	224618	41	B	0.99	23	370	of
224624	224794	41	B	0.99517	24	371	mind
224832	225782	41	B	0.75115	25	372	sophistication
225926	226378	41	B	0.94	26	373	using
226464	226886	41	B	0.99963	27	374	active
226918	227770	41	B	0.97727	28	375	inference.
228770	229182	42	B	0.96	1	376	So
229236	229406	42	B	1.0	2	377	first
229428	229566	42	B	0.98	3	378	of
229588	230160	42	B	1.0	4	379	all,
230930	231294	42	B	1.0	5	380	what
231332	231630	42	B	0.99987	6	381	is
231700	231946	42	B	0.65246	7	382	theory
231978	232174	42	B	0.78	8	383	of
232212	232800	42	B	0.99977	9	384	mind?
233170	233546	43	B	0.68992	1	385	Theory
233578	233726	43	B	0.99	2	386	of
233748	234078	43	B	0.99976	3	387	mind
234164	234414	43	B	0.99996	4	388	has
234452	234654	43	B	0.99999	5	389	been
234692	235194	43	B	0.95663	6	390	introduced
235242	235406	43	B	0.99999	7	391	by
235428	235566	43	B	1.0	8	392	the
235588	235774	43	B	0.99996	9	393	very
235812	236298	43	B	0.67749	10	394	famous
236394	236894	43	B	0.8867	11	395	paper
237012	237294	43	B	0.99997	12	396	by
237332	237786	43	B	0.66867	13	397	Primac
237818	237966	43	B	1.0	14	398	and
237988	238826	43	B	0.06133	15	399	Woodcherf
238938	239214	43	B	0.99991	16	400	in
239252	240560	43	B	0.91	17	401	1978,
241670	241986	43	B	0.95	18	402	I
242008	242146	43	B	0.99997	19	403	think
242168	242306	43	B	0.99977	20	404	it
242328	242466	43	B	0.99998	21	405	was
242488	242674	43	B	0.99975	22	406	called
242712	242914	43	B	0.49339	23	407	does
242952	243106	43	B	0.98	24	408	the
243128	243774	43	B	0.29743	25	409	Chimpanzee
243822	243986	43	B	1.0	26	410	Have
244008	244098	43	B	0.99	27	411	a
244104	244286	43	B	0.99557	28	412	Theory
244318	244466	43	B	0.89	29	413	of
244488	245060	43	B	0.99794	30	414	Mind?
245750	246162	44	B	1.0	1	415	And
246216	246482	44	B	0.99989	2	416	they
246536	247102	44	B	0.99856	3	417	define
247166	247486	44	B	0.85851	4	418	theory
247518	247714	44	B	0.74	5	419	of
247752	248098	44	B	0.99977	6	420	mind
248184	248530	44	B	0.99999	7	421	as
248600	248786	44	B	1.0	8	422	the
248808	249230	44	B	0.99868	9	423	ability
249310	249506	44	B	1.0	10	424	to
249528	249934	44	B	0.99834	11	425	impute
249982	250334	44	B	0.73414	12	426	mental
250382	250980	44	B	1.0	13	427	states
251430	252180	44	B	0.8	14	428	to
252550	253306	44	B	0.93402	15	429	himself
253438	253734	44	B	0.97	16	430	and
253772	254358	44	B	0.99993	17	431	others
254524	254854	44	B	0.74064	18	432	as
254892	255046	44	B	1.0	19	433	a
255068	255350	44	B	0.99998	20	434	system
255420	255654	44	B	1.0	21	435	of
255692	256550	44	B	0.85151	22	436	inferences.
257770	258086	45	B	1.0	1	437	And
258108	258246	45	B	0.99998	2	438	they
258268	258502	45	B	0.65599	3	439	say
258556	258822	45	B	0.99999	4	440	system
258876	259094	45	B	1.0	5	441	of
259132	259602	45	B	0.59614	6	442	inferences
259666	259846	45	B	1.0	7	443	of
259868	260006	45	B	0.99997	8	444	this
260028	260214	45	B	0.99998	9	445	kind
260252	260840	45	B	0.9988	10	446	is
261290	261922	45	B	0.67336	11	447	properly
261986	262306	45	B	0.99981	12	448	viewed
262338	262486	45	B	0.99999	13	449	as
262508	262598	45	B	1.0	14	450	a
262604	263202	45	B	0.99703	15	451	theory,
263346	263702	45	B	1.0	16	452	first,
263756	263974	45	B	0.99999	17	453	because
264012	264262	45	B	0.65783	18	454	such
264316	264534	45	B	0.99	19	455	states
264572	264774	45	B	0.99996	20	456	are
264812	265014	45	B	0.99995	21	457	not
265052	265474	45	B	0.99922	22	458	directly
265522	266470	45	B	0.98425	23	459	observable,
267850	268274	45	B	0.54	24	460	and
268332	268650	45	B	1.0	25	461	second,
268720	268954	45	B	1.0	26	462	because
268992	269194	45	B	0.62	27	463	the
269232	269482	45	B	1.0	28	464	system
269536	269706	45	B	0.71545	29	465	can
269728	269914	45	B	0.61851	30	466	be
269952	270106	45	B	0.99995	31	467	used
270128	270266	45	B	0.87	32	468	to
270288	270474	45	B	1.0	33	469	make
270512	271110	45	B	0.78106	34	470	predictions
271190	271766	45	B	0.99988	35	471	specifically
271798	271994	45	B	1.0	36	472	about
272032	272186	45	B	1.0	37	473	the
272208	272662	45	B	0.99542	38	474	behavior
272726	272954	45	B	0.99	39	475	of
272992	273242	45	B	0.99999	40	476	other
273296	274410	45	B	0.99967	41	477	organisms.
274990	275306	46	B	1.0	1	478	And
275328	275418	46	B	1.0	2	479	I
275424	275546	46	B	0.99989	3	480	think
275568	275846	46	B	0.99957	4	481	there's
275878	276266	46	B	0.99998	5	482	already
276368	276586	46	B	1.0	6	483	a
276608	276842	46	B	1.0	7	484	lot
276896	277018	46	B	0.99999	8	485	in
277024	277194	46	B	0.84412	9	486	this
277232	277878	46	B	0.99999	10	487	definition.
277974	278234	47	B	1.0	1	488	And
278272	278426	47	B	1.0	2	489	a
278448	278586	47	B	1.0	3	490	lot
278608	278842	47	B	1.0	4	491	of
278896	279350	47	B	0.79396	5	492	authors
279430	279674	47	B	0.9948	6	493	looking
279712	279866	47	B	0.99	7	494	at
279888	280086	47	B	0.89038	8	495	theory
280118	280278	47	B	1.0	9	496	of
280304	280494	47	B	0.99571	10	497	mind
280532	280734	47	B	0.96699	11	498	right
280772	281406	47	B	1.0	12	499	now
281588	281982	47	B	0.99998	13	500	still
282036	282206	47	B	0.99983	14	501	use
282228	282366	47	B	0.69	15	502	the
282388	282574	47	B	0.99995	16	503	same
282612	282814	47	B	0.79085	17	504	view
282852	283006	47	B	1.0	18	505	of
283028	283258	47	B	0.7499	19	506	theory
283274	283454	47	B	0.73	20	507	of
283492	283742	47	B	0.99947	21	508	mind
283796	283966	47	B	0.99997	22	509	as
283988	284126	47	B	1.0	23	510	a
284148	284522	47	B	0.99848	24	511	theory,
284586	284766	47	B	0.81	25	512	a
284788	285274	47	B	0.98652	26	513	structured
285322	286030	47	B	0.99911	27	514	theory
287330	287790	47	B	0.69	28	515	of
287860	288094	47	B	0.99999	29	516	different
288132	288378	47	B	0.99878	30	517	kinds
288394	288526	47	B	1.0	31	518	of
288548	288906	47	B	0.99775	32	519	mental
288938	289230	47	B	1.0	33	520	states
289300	289486	47	B	0.99999	34	521	such
289508	289694	47	B	0.99999	35	522	as
289732	289946	47	B	0.6989	36	523	goals,
289978	290298	47	B	0.9983	37	524	beliefs
290314	290446	47	B	1.0	38	525	and
290468	291390	47	B	0.7031	39	526	desires
292710	293460	47	B	0.7991	40	527	that
294230	295006	47	B	0.96143	41	528	facilitate
295038	295186	47	B	1.0	42	529	the
295208	296050	47	B	0.97133	43	530	prediction
296710	297074	47	B	1.0	44	531	of
297112	297694	47	B	0.65226	45	532	observable
297742	298414	47	B	0.99909	46	533	behavior
298542	298786	47	B	0.99999	47	534	in
298808	298994	47	B	0.99999	48	535	other
299032	299378	47	B	0.54119	49	536	agents
299464	299666	47	B	1.0	50	537	such
299688	299826	47	B	0.99999	51	538	as
299848	300174	47	B	0.7461	52	539	facial
300222	300782	47	B	0.99478	53	540	expressions,
300846	301214	47	B	0.99699	54	541	movement
301262	301426	47	B	0.97	55	542	or
301448	302130	47	B	0.99952	56	543	speech.
304230	304894	48	B	0.99	1	544	And
305032	305286	48	B	0.97	2	545	I
305308	305542	48	B	0.99985	3	546	find
305596	305814	48	B	0.93358	4	547	it
305852	306054	48	B	0.99999	5	548	very
306092	306680	48	B	0.99998	6	549	interesting
308090	308454	48	B	0.99998	7	550	how
308492	308694	48	B	1.0	8	551	much
308732	308982	48	B	0.99984	9	552	this
309036	309474	48	B	0.65231	10	553	aligns
309522	310120	48	B	0.99996	11	554	with
310570	310982	48	B	0.99975	12	555	maybe
311036	311206	48	B	1.0	13	556	a
311228	311666	48	B	0.71322	14	557	predictive
311698	312226	48	B	0.71919	15	558	processing
312258	312502	48	B	0.99941	16	559	view
312556	312822	48	B	0.97	17	560	of
312876	313574	48	B	0.99999	18	561	social
313772	314790	48	B	0.86925	19	562	cognition,
315950	316266	48	B	0.99638	20	563	but
316288	316860	48	B	0.99998	21	564	also
317550	318010	48	B	0.99959	22	565	how
318080	318406	48	B	0.99981	23	566	weird
318438	318586	48	B	0.99971	24	567	it
318608	318794	48	B	0.99999	25	568	is
318832	319420	48	B	0.94019	26	569	that
320270	320922	48	B	0.65888	27	570	this
321056	321462	48	B	0.99615	28	571	theory,
321526	322038	48	B	0.99919	29	572	theory
322134	322538	48	B	1.0	30	573	of
322624	322886	48	B	0.99948	31	574	theory
322918	323066	48	B	1.0	32	575	of
323088	323274	48	B	0.99801	33	576	mind
323312	323418	48	B	0.99058	34	577	is
323424	323642	48	B	0.67132	35	578	still
323696	323914	48	B	0.95	36	579	so
323952	324970	48	B	0.73423	37	580	widespread
325550	325866	48	B	0.99999	38	581	in
325888	326026	48	B	1.0	39	582	the
326048	326246	48	B	0.9931	40	583	theory
326278	326378	48	B	1.0	41	584	of
326384	326602	48	B	0.99085	42	585	mind
326656	327110	48	B	0.77571	43	586	literature,
327190	327606	48	B	0.99643	44	587	modeling
327638	328330	48	B	0.99978	45	588	literature.
328690	329006	49	B	0.96	1	589	So
329028	329258	49	B	0.99584	2	590	there's
329274	329454	49	B	0.99859	3	591	been
329492	329742	49	B	0.99996	4	592	some
329796	330506	49	B	0.99995	5	593	discussion
330618	331280	49	B	1.0	6	594	on
332450	332862	49	B	0.99998	7	595	whether
332916	333086	49	B	1.0	8	596	you
333108	333246	49	B	0.99996	9	597	can
333268	333642	49	B	0.53254	10	598	properly
333706	334078	49	B	0.99991	11	599	regard
334164	334426	49	B	0.94432	12	600	theory
334458	334558	49	B	0.99	13	601	of
334564	334782	49	B	0.998	14	602	mind
334836	335006	49	B	0.99966	15	603	as
335028	335166	49	B	0.83	16	604	a
335188	335870	49	B	0.99228	17	605	theory
336290	336702	49	B	1.0	18	606	and
336756	336974	49	B	0.99993	19	607	if
337012	337262	49	B	1.0	20	608	so,
337316	337486	49	B	0.9998	21	609	what
337508	337646	49	B	0.99996	22	610	kind
337668	337806	49	B	0.99	23	611	of
337828	338154	49	B	0.59759	24	612	theory
338202	338366	49	B	0.99989	25	613	it
338388	338960	49	B	0.93101	26	614	is.
339330	339694	50	B	0.98	1	615	So
339732	340270	50	B	0.99913	2	616	within
340420	340686	50	B	0.79	3	617	the
340708	341158	50	B	0.99294	4	618	philosophy
341194	341298	50	B	1.0	5	619	of
341304	341474	50	B	0.97313	6	620	mind,
341512	341758	50	B	0.49838	7	621	there's
341774	342340	50	B	0.58167	8	622	been
342870	343474	50	B	0.99996	9	623	basically
343592	343970	50	B	0.77	10	624	two
344040	345330	50	B	0.80748	11	625	mainstreams
345910	346274	50	B	0.86	12	626	or
346312	346562	50	B	0.99606	13	627	main
346616	347166	50	B	0.9956	14	628	perspectives
347198	347394	50	B	0.51	15	629	on
347432	347646	50	B	0.96749	16	630	theory
347678	347826	50	B	1.0	17	631	of
347848	348130	50	B	0.99556	18	632	mind.
348200	348526	51	B	0.99779	1	633	According
348558	348658	51	B	1.0	2	634	to
348664	348786	51	B	1.0	3	635	the
348808	349262	51	B	0.53365	4	636	classic
349326	349662	51	B	0.77692	5	637	theory,
349726	350446	51	B	0.63647	6	638	theory
350638	351042	51	B	1.0	7	639	of
351096	351602	51	B	0.99033	8	640	Tom,
351736	352046	51	B	0.9947	9	641	theory
352078	352226	51	B	1.0	10	642	of
352248	352482	51	B	0.9865	11	643	mind
352536	352754	51	B	0.99999	12	644	is
352792	352946	51	B	1.0	13	645	a
352968	353326	51	B	0.98163	14	646	causal
353358	353614	51	B	0.94117	15	647	theory
353662	353874	51	B	1.0	16	648	of
353912	354162	51	B	0.99946	17	649	how
354216	354482	51	B	0.99797	18	650	these
