"Start Time","End Time","Transcript"
"00;01;44;07","00;01;44;27","introduction"
"00;01;44;27","00;01;45;08","to"
"00;01;45;08","00;01;45;16","some"
"00;01;45;16","00;01;45;20","of the"
"00;01;45;20","00;01;46;03","ideas"
"00;01;46;03","00;01;46;11","some"
"00;01;46;11","00;01;46;28","background"
"00;01;46;28","00;01;47;12","that"
"00;01;47;13","00;01;47;20","Blue"
"00;01;47;20","00;01;48;03","and I"
"00;01;48;03","00;01;48;11","whipped"
"00;01;48;11","00;01;48;27","together"
"00;01;48;27","00;01;49;13","literally"
"00;01;49;13","00;01;49;23","leading"
"00;01;49;23","00;01;50;22","up to"
"00;01;50;25","00;01;51;08","the time"
"00;01;51;08","00;01;51;13","of"
"00;01;51;13","00;01;51;27","now."
"00;01;51;29","00;01;52;04","So"
"00;01;52;04","00;01;52;08","it's"
"00;01;52;08","00;01;52;16","just"
"00;01;52;16","00;01;53;06","an introduction."
"00;01;53;06","00;01;53;09","And"
"00;01;53;09","00;01;53;19","if you want"
"00;01;53;19","00;01;53;28","to"
"00;01;54;13","00;01;54;18","go"
"00;01;54;18","00;01;54;25","deeper"
"00;01;54;25","00;01;55;02","into an"
"00;01;55;02","00;01;55;12","idea"
"00;01;55;12","00;01;55;27","then"
"00;01;56;02","00;01;56;10","come"
"00;01;56;10","00;01;56;15","to"
"00;01;56;15","00;01;56;18","the"
"00;01;56;18","00;01;57;19","discussion."
"00;01;57;26","00;01;58;01","We're"
"00;01;58;01","00;01;58;05","going"
"00;01;58;05","00;01;58;11","to go"
"00;01;58;11","00;01;58;18","over"
"00;01;58;18","00;01;58;24","the"
"00;01;58;24","00;01;59;02","aims"
"00;01;59;02","00;01;59;05","and"
"00;01;59;05","00;01;59;18","claims"
"00;01;59;18","00;02;00;22","abstracts"
"00;02;00;22","00;02;01;09","roadmap"
"00;02;01;09","00;02;01;29","of the paper"
"00;02;01;29","00;02;02;06","and"
"00;02;02;06","00;02;02;16","then"
"00;02;02;16","00;02;03;04","the figures"
"00;02;03;04","00;02;03;14","and so"
"00;02;03;14","00;02;03;25","on."
"00;02;04;21","00;02;05;18","So"
"00;02;06;02","00;02;06;10","let's"
"00;02;06;10","00;02;06;15","just"
"00;02;06;15","00;02;06;20","get"
"00;02;06;20","00;02;07;00","started"
"00;02;07;00","00;02;07;05","with"
"00;02;07;05","00;02;07;07","the"
"00;02;07;07","00;02;08;05","introduction."
"00;02;08;05","00;02;08;16","Greetings"
"00;02;08;16","00;02;08;28","Blue."
"00;02;08;28","00;02;09;03","And"
"00;02;09;03","00;02;10;08","what makes"
"00;02;10;08","00;02;10;11","you"
"00;02;10;11","00;02;10;21","excited"
"00;02;10;21","00;02;10;28","about"
"00;02;10;28","00;02;11;13","this"
"00;02;11;13","00;02;12;10","paper?"
"00;02;13;14","00;02;13;21","You"
"00;02;13;21","00;02;13;28","know,"
"00;02;13;28","00;02;14;10","Daniel,"
"00;02;14;10","00;02;14;15","I'm"
"00;02;14;15","00;02;14;27","always"
"00;02;14;27","00;02;15;18","interested"
"00;02;15;18","00;02;16;22","in"
"00;02;16;22","00;02;17;10","studying"
"00;02;17;10","00;02;18;08","intelligence"
"00;02;18;08","00;02;18;24","and"
"00;02;18;24","00;02;19;09","how that"
"00;02;19;09","00;02;20;02","scales"
"00;02;20;02","00;02;21;01","from"
"00;02;21;01","00;02;21;15","the sub"
"00;02;21;15","00;02;22;05","cellular"
"00;02;22;05","00;02;22;25","to the"
"00;02;22;25","00;02;23;18","systemic"
"00;02;23;18","00;02;24;09","ecosystem"
"00;02;24;09","00;02;24;20","level."
"00;02;25;23","00;02;26;10","And"
"00;02;26;10","00;02;26;18","so"
"00;02;26;18","00;02;26;25","this"
"00;02;26;25","00;02;26;28","is"
"00;02;26;28","00;02;27;05","kind"
"00;02;27;05","00;02;27;24","of an"
"00;02;27;24","00;02;28;20","interesting"
"00;02;28;20","00;02;29;08","take"
"00;02;29;08","00;02;30;03","and it"
"00;02;30;03","00;02;30;22","echoes"
"00;02;30;22","00;02;31;04","a lot"
"00;02;31;04","00;02;31;14","of"
"00;02;31;14","00;02;31;25","what"
"00;02;31;25","00;02;31;29","we"
"00;02;31;29","00;02;32;07","talked"
"00;02;32;07","00;02;32;17","about"
"00;02;32;17","00;02;33;13","in"
"00;02;33;15","00;02;33;20","the"
"00;02;33;20","00;02;34;10","discussion"
"00;02;34;10","00;02;34;17","of"
"00;02;34;17","00;02;34;24","Mike"
"00;02;34;24","00;02;35;05","Levin's"
"00;02;35;05","00;02;35;16","paper,"
"00;02;35;16","00;02;36;10","The Computational"
"00;02;36;10","00;02;36;26","Boundary"
"00;02;36;26","00;02;37;02","of"
"00;02;37;02","00;02;37;26","the Self"
"00;02;37;26","00;02;38;03","back"
"00;02;38;03","00;02;38;05","in"
"00;02;38;05","00;02;38;20","July."
"00;02;38;20","00;02;39;04","So"
"00;02;39;04","00;02;40;09","I was excited"
"00;02;40;09","00;02;40;18","that"
"00;02;40;18","00;02;41;04","Matthew"
"00;02;41;04","00;02;41;15","agreed"
"00;02;41;15","00;02;41;23","to"
"00;02;41;23","00;02;42;00","come"
"00;02;42;00","00;02;42;06","on the"
"00;02;42;06","00;02;42;25","livestream,"
"00;02;42;25","00;02;43;15","and"
"00;02;43;15","00;02;43;25","I've been"
"00;02;43;25","00;02;44;08","excited"
"00;02;44;08","00;02;44;13","about"
"00;02;44;13","00;02;45;25","this paper"
"00;02;45;29","00;02;46;05","just"
"00;02;46;05","00;02;46;13","because"
"00;02;46;13","00;02;47;04","it"
"00;02;47;04","00;02;47;14","takes"
"00;02;47;14","00;02;47;24","out of"
"00;02;47;24","00;02;48;26","inference"
"00;02;48;26","00;02;49;03","the"
"00;02;49;03","00;02;49;15","multi"
"00;02;49;15","00;02;50;04","skill"
"00;02;50;04","00;02;50;19","aspect"
"00;02;50;19","00;02;50;21","of"
"00;02;50;21","00;02;51;01","active"
"00;02;51;01","00;02;52;04","inference"
"00;02;52;08","00;02;53;00","in a"
"00;02;53;00","00;02;53;12","really"
"00;02;53;12","00;02;54;06","enhanced"
"00;02;54;06","00;02;54;27","integrative"
"00;02;54;27","00;02;55;28","direction."
"00;02;56;17","00;02;56;28","How about you?"
"00;02;56;28","00;02;58;02","What did you like?"
"00;02;59;03","00;02;59;22","I liked that"
"00;02;59;22","00;02;59;29","it"
"00;03;00;04","00;03;01;10","combined"
"00;03;01;10","00;03;01;16","some"
"00;03;01;16","00;03;02;04","general"
"00;03;02;04","00;03;03;13","ideas"
"00;03;03;13","00;03;03;22","and"
"00;03;03;22","00;03;04;11","questions"
"00;03;04;11","00;03;04;25","in"
"00;03;04;25","00;03;05;20","philosophy"
"00;03;05;20","00;03;06;05","philosophy"
"00;03;06;05","00;03;07;06","of biology,"
"00;03;07;06","00;03;07;12","and"
"00;03;07;12","00;03;07;18","then"
"00;03;07;18","00;03;08;01","tied it"
"00;03;08;01","00;03;08;16","to the"
"00;03;08;16","00;03;08;27","natural"
"00;03;08;27","00;03;09;14","history"
"00;03;09;14","00;03;10;02","of"
"00;03;10;02","00;03;10;06","a"
"00;03;10;06","00;03;10;24","specific"
"00;03;10;24","00;03;11;27","species."
"00;03;11;27","00;03;12;19","So"
"00;03;12;19","00;03;12;24","it's"
"00;03;12;24","00;03;12;29","all"
"00;03;12;29","00;03;13;06","good,"
"00;03;13;06","00;03;13;09","you"
"00;03;13;09","00;03;13;16","know,"
"00;03;13;16","00;03;13;22","make"
"00;03;13;22","00;03;14;05","claims"
"00;03;14;05","00;03;14;18","about"
"00;03;14;18","00;03;15;05","distributed"
"00;03;15;05","00;03;15;22","systems"
"00;03;15;22","00;03;15;25","with"
"00;03;15;25","00;03;15;27","the"
"00;03;15;27","00;03;16;16","microbiome"
"00;03;16;16","00;03;16;18","and"
"00;03;16;18","00;03;17;03","the host"
"00;03;17;03","00;03;17;21","in general,"
"00;03;17;21","00;03;17;25","but"
"00;03;17;25","00;03;18;15","then"
"00;03;18;15","00;03;18;28","tying it"
"00;03;18;28","00;03;19;04","to a"
"00;03;19;04","00;03;19;16","system"
"00;03;19;16","00;03;20;01","that can be"
"00;03;20;01","00;03;20;27","studied"
"00;03;20;27","00;03;21;03","and"
"00;03;21;03","00;03;21;12","has"
"00;03;21;12","00;03;22;22","a cool"
"00;03;22;22","00;03;23;16","ecological"
"00;03;23;16","00;03;23;29","history"
"00;03;23;29","00;03;24;08","is"
"00;03;24;08","00;03;24;20","a good"
"00;03;24;20","00;03;25;15","approach."
"00;03;25;15","00;03;25;21","Kind"
"00;03;25;21","00;03;25;23","of"
"00;03;25;23","00;03;26;02","grounds"
"00;03;26;02","00;03;26;06","the"
"00;03;26;06","00;03;26;17","paper."
"00;03;28;13","00;03;28;22","Here's"
"00;03;28;22","00;03;29;12","the"
"00;03;29;22","00;03;30;15","paper"
"00;03;30;25","00;03;31;22","and"
"00;03;31;22","00;03;32;00","how to"
"00;03;32;00","00;03;32;06","count"
"00;03;32;06","00;03;32;20","biological"
"00;03;32;20","00;03;33;07","minds."
"00;03;33;07","00;03;34;18","Symbiosis."
"00;03;34;18","00;03;34;27","The free"
"00;03;34;27","00;03;35;06","energy"
"00;03;35;06","00;03;35;21","principle"
"00;03;35;21","00;03;36;03","and"
"00;03;36;03","00;03;36;19","reciprocal"
"00;03;36;19","00;03;36;28","multi"
"00;03;36;28","00;03;37;10","skill"
"00;03;37;10","00;03;38;17","integration."
"00;03;39;03","00;03;40;01","I'll"
"00;03;40;01","00;03;40;07","read"
"00;03;40;07","00;03;40;09","the"
"00;03;40;09","00;03;40;29","first"
"00;03;40;29","00;03;41;07","aim"
"00;03;41;07","00;03;41;27","of the blue."
"00;03;41;27","00;03;42;18","You can say"
"00;03;42;18","00;03;42;25","something"
"00;03;42;25","00;03;42;28","and"
"00;03;42;28","00;03;43;01","read"
"00;03;43;01","00;03;43;07","the other"
"00;03;43;07","00;03;43;21","ones"
"00;03;44;12","00;03;44;16","to"
"00;03;44;16","00;03;44;26","support"
"00;03;44;26","00;03;44;29","the"
"00;03;44;29","00;03;45;12","notion"
"00;03;45;12","00;03;45;19","of"
"00;03;45;19","00;03;46;05","symbiotic"
"00;03;46;05","00;03;47;00","minds"
"00;03;47;00","00;03;47;05","and"
"00;03;47;05","00;03;47;07","the"
"00;03;47;07","00;03;47;20","notion"
"00;03;47;20","00;03;47;24","of"
"00;03;47;24","00;03;48;07","nested"
"00;03;48;07","00;03;48;29","biological"
"00;03;48;29","00;03;49;21","cognizance"
"00;03;49;21","00;03;49;25","that"
"00;03;49;25","00;03;50;04","falls"
"00;03;50;04","00;03;50;29","out of it."
"00;03;51;00","00;03;51;21","This paper"
"00;03;51;21","00;03;52;03","will"
"00;03;52;03","00;03;52;16","develop"
"00;03;52;16","00;03;52;21","and"
"00;03;52;21","00;03;53;05","deploy"
"00;03;53;05","00;03;53;08","the"
"00;03;53;08","00;03;53;21","notion"
"00;03;53;21","00;03;53;29","of"
"00;03;53;29","00;03;54;16","reciprocal"
"00;03;54;16","00;03;54;25","multi"
"00;03;54;25","00;03;55;05","scale"
"00;03;55;05","00;03;56;14","integration"
"00;03;56;14","00;03;56;20","from"
"00;03;56;20","00;03;56;28","within"
"00;03;56;28","00;03;56;29","the"
"00;03;56;29","00;03;57;07","free"
"00;03;57;07","00;03;57;16","energy"
"00;03;57;16","00;03;58;11","principle."
"00;03;59;08","00;03;59;23","Reciprocal"
"00;03;59;23","00;04;00;03","multi"
"00;04;00;03","00;04;00;10","skill"
"00;04;00;10","00;04;00;29","integration"
"00;04;00;29","00;04;01;14","describes"
"00;04;01;14","00;04;02;06","the case"
"00;04;02;06","00;04;02;13","where"
"00;04;02;13","00;04;02;20","each"
"00;04;02;20","00;04;03;04","of two"
"00;04;03;04","00;04;03;09","or"
"00;04;03;09","00;04;03;17","more"
"00;04;03;17","00;04;04;04","cognizance"
"00;04;04;04","00;04;04;18","systems"
"00;04;04;18","00;04;04;26","uses"
"00;04;04;26","00;04;05;07","the other"
"00;04;05;07","00;04;05;11","to"
"00;04;05;11","00;04;05;21","provide"
"00;04;05;21","00;04;06;09","evidence"
"00;04;06;09","00;04;06;16","for"
"00;04;06;16","00;04;06;22","its"
"00;04;06;22","00;04;06;28","own"
"00;04;06;28","00;04;07;07","model"
"00;04;07;07","00;04;07;12","of the"
"00;04;07;12","00;04;07;24","world"
"00;04;07;24","00;04;08;00","and"
"00;04;08;00","00;04;08;13","itself."
"00;04;08;13","00;04;08;27","Acting"
"00;04;08;27","00;04;09;03","in"
"00;04;09;03","00;04;09;08","that"
"00;04;09;08","00;04;09;24","world."
"00;04;11;20","00;04;11;28","As"
"00;04;11;28","00;04;12;08","a case"
"00;04;12;08","00;04;12;23","study"
"00;04;12;23","00;04;13;00","in"
"00;04;13;00","00;04;13;14","support"
"00;04;13;14","00;04;13;21","of the"
"00;04;13;21","00;04;14;04","notion"
"00;04;14;04","00;04;14;07","of"
"00;04;14;07","00;04;14;25","symbiotic"
"00;04;14;25","00;04;15;11","minds,"
"00;04;15;11","00;04;15;22","I will"
"00;04;15;22","00;04;15;27","look"
"00;04;15;27","00;04;16;02","at the"
"00;04;16;02","00;04;16;29","symbiosis"
"00;04;16;29","00;04;17;06","of"
"00;04;17;06","00;04;17;19","Vibrio"
"00;04;17;19","00;04;17;27","fish,"
"00;04;17;27","00;04;18;03","dry"
"00;04;18;03","00;04;18;27","bacteria"
"00;04;18;27","00;04;19;02","and"
"00;04;19;02","00;04;19;05","the"
"00;04;19;05","00;04;19;18","bobtail"
"00;04;19;18","00;04;20;14","squid."
"00;04;20;17","00;04;20;23","I"
"00;04;20;23","00;04;21;10","will argue"
"00;04;21;10","00;04;21;14","that"
"00;04;21;14","00;04;21;18","the"
"00;04;21;18","00;04;22;01","Vibrio"
"00;04;22;01","00;04;22;16","squid"
"00;04;22;16","00;04;23;11","assemblage"
"00;04;23;11","00;04;24;06","constitutes"
"00;04;24;06","00;04;24;10","a"
"00;04;24;10","00;04;24;28","functionally"
"00;04;24;28","00;04;25;16","integrated"
"00;04;25;16","00;04;26;03","cognitive"
"00;04;26;03","00;04;26;24","whole,"
"00;04;26;26","00;04;27;14","the markup"
"00;04;27;14","00;04;27;29","blanket"
"00;04;27;29","00;04;28;05","of"
"00;04;28;05","00;04;28;14","which"
"00;04;28;14","00;04;29;04","constrains"
"00;04;29;04","00;04;29;13","those"
"00;04;29;13","00;04;29;16","of"
"00;04;29;16","00;04;30;04","Vibrio"
"00;04;30;04","00;04;30;22","and"
"00;04;30;22","00;04;30;27","the"
"00;04;30;27","00;04;31;10","squid,"
"00;04;32;22","00;04;33;11","and in"
"00;04;33;11","00;04;33;25","showing"
"00;04;33;25","00;04;33;29","how"
"00;04;33;29","00;04;34;02","the"
"00;04;34;02","00;04;34;12","notion"
"00;04;34;12","00;04;34;16","of a"
"00;04;34;16","00;04;35;02","symbiotic"
"00;04;35;02","00;04;35;22","mind"
"00;04;35;22","00;04;36;02","can be"
"00;04;36;02","00;04;36;16","supported"
"00;04;36;16","00;04;36;20","by"
"00;04;36;20","00;04;37;07","reciprocal"
"00;04;37;07","00;04;37;18","multi"
"00;04;37;18","00;04;37;28","scale"
"00;04;37;28","00;04;38;15","integration"
"00;04;38;15","00;04;39;08","within"
"00;04;39;08","00;04;39;11","the"
"00;04;39;11","00;04;39;19","energy"
"00;04;39;19","00;04;40;20","principle"
"00;04;40;20","00;04;40;27","this"
"00;04;40;27","00;04;41;11","paper"
"00;04;41;11","00;04;42;02","contributes"
"00;04;42;02","00;04;42;08","to the"
"00;04;42;08","00;04;42;26","philosophy"
"00;04;42;26","00;04;43;00","of"
"00;04;43;00","00;04;43;14","cognitive"
"00;04;43;14","00;04;44;14","science,"
"00;04;44;14","00;04;45;09","demonstrating"
"00;04;45;09","00;04;45;13","that"
"00;04;45;13","00;04;45;18","our"
"00;04;45;18","00;04;46;01","folk"
"00;04;46;01","00;04;46;28","psychological"
"00;04;46;28","00;04;47;15","conception"
"00;04;47;15","00;04;47;20","of"
"00;04;47;20","00;04;47;26","what"
"00;04;47;26","00;04;48;20","cognize"
"00;04;48;20","00;04;48;29","what"
"00;04;48;29","00;04;49;18","cognizance"
"00;04;49;18","00;04;50;14","are"
"00;04;50;15","00;04;51;05","require"
"00;04;51;05","00;04;52;12","rethinking."
"00;04;52;12","00;04;53;02","Moreover,"
"00;04;53;02","00;04;53;06","if"
"00;04;53;06","00;04;53;22","the account"
"00;04;53;22","00;04;53;26","of"
"00;04;53;26","00;04;54;13","symbiotic"
"00;04;54;13","00;04;55;07","colonizers"
"00;04;55;07","00;04;55;21","presented"
"00;04;55;21","00;04;55;25","as"
"00;04;55;25","00;04;56;12","tenable"
"00;04;56;12","00;04;56;17","by"
"00;04;56;17","00;04;56;28","bringing"
"00;04;56;28","00;04;57;04","into"
"00;04;57;04","00;04;57;17","relief"
"00;04;57;17","00;04;57;19","and"
"00;04;57;19","00;04;58;02","accounting"
"00;04;58;02","00;04;58;13","for at"
"00;04;58;13","00;04;58;22","least"
"00;04;58;22","00;04;58;29","one"
"00;04;58;29","00;04;59;12","possible"
"00;04;59;12","00;05;00;05","transition"
"00;05;00;05","00;05;01;08","cognition,"
"00;05;01;08","00;05;01;15","this"
"00;05;01;15","00;05;01;28","paper"
"00;05;01;28","00;05;02;15","contributes"
"00;05;02;15","00;05;02;20","to"
"00;05;02;20","00;05;02;28","a more"
"00;05;02;28","00;05;03;12","complete"
"00;05;03;12","00;05;04;06","understanding"
"00;05;04;06","00;05;04;15","of the"
"00;05;04;15","00;05;04;28","evolution"
"00;05;04;28","00;05;05;02","of"
"00;05;05;02","00;05;06;04","cognition."
"00;05;07;16","00;05;07;29","So"
"00;05;07;29","00;05;08;21","cool"
"00;05;08;21","00;05;09;05","claims"
"00;05;09;05","00;05;09;12","and again,"
"00;05;09;12","00;05;09;22","the kind of"
"00;05;09;22","00;05;10;08","to"
"00;05;10;08","00;05;10;21","have"
"00;05;10;21","00;05;11;02","to it"
"00;05;11;02","00;05;11;11","of the"
"00;05;11;11","00;05;11;24","general"
"00;05;11;24","00;05;12;10","argument"
"00;05;12;10","00;05;12;17","and"
"00;05;12;17","00;05;13;25","the specific"
"00;05;14;00","00;05;15;08","and"
"00;05;15;27","00;05;16;23","symbiosis"
"00;05;16;23","00;05;16;27","and"
"00;05;16;27","00;05;17;15","ecological"
"00;05;17;15","00;05;18;07","association"
"00;05;18;07","00;05;18;14","have"
"00;05;18;14","00;05;19;08","been"
"00;05;19;25","00;05;20;18","approached"
"00;05;20;18","00;05;22;11","in the"
"00;05;22;11","00;05;22;19","free"
"00;05;22;19","00;05;22;27","energy"
"00;05;22;27","00;05;23;17","principle"
"00;05;23;17","00;05;24;05","framework."
"00;05;24;05","00;05;24;24","But I"
"00;05;24;24","00;05;25;04","think"
"00;05;25;04","00;05;25;14","this"
"00;05;25;14","00;05;26;18","reciprocal"
"00;05;26;18","00;05;27;20","component,"
"00;05;27;20","00;05;27;29","its"
"00;05;27;29","00;05;28;09","approach"
"00;05;28;09","00;05;28;11","a"
"00;05;28;11","00;05;28;17","little"
"00;05;28;17","00;05;29;02","differently"
"00;05;29;02","00;05;29;28","here"
"00;05;29;28","00;05;30;15","than"
"00;05;30;15","00;05;30;28","probably"
"00;05;30;28","00;05;31;02","in"
"00;05;31;02","00;05;32;02","some works,"
"00;05;32;02","00;05;32;05","but"
"00;05;32;05","00;05;32;10","we'll"
