"Start Time","End Time","Transcript"
"00;01;31;14","00;01;31;22","so"
"00;01;31;22","00;01;33;02","we had a good time"
"00;01;33;02","00;01;33;12","making"
"00;01;33;12","00;01;33;15","the"
"00;01;33;15","00;01;33;22","Dart"
"00;01;33;22","00;01;34;04","zero"
"00;01;34;04","00;01;34;15","and"
"00;01;34;15","00;01;34;25","learning"
"00;01;34;25","00;01;35;01","about"
"00;01;35;01","00;01;35;10","this"
"00;01;35;10","00;01;35;13","and"
"00;01;35;13","00;01;35;20","kind"
"00;01;35;20","00;01;35;25","of"
"00;01;35;25","00;01;36;08","opening"
"00;01;36;08","00;01;36;24","up"
"00;01;37;03","00;01;37;14","what"
"00;01;37;14","00;01;37;21","this"
"00;01;37;21","00;01;37;24","was"
"00;01;37;24","00;01;38;06","adjacent"
"00;01;38;06","00;01;38;24","to."
"00;01;38;28","00;01;39;10","And"
"00;01;39;10","00;01;39;21","now"
"00;01;39;21","00;01;40;00","we'll"
"00;01;40;00","00;01;40;06","look"
"00;01;40;06","00;01;40;16","forward"
"00;01;40;16","00;01;41;04","to"
"00;01;41;04","00;01;41;20","continuing"
"00;01;41;20","00;01;42;08","the discussion"
"00;01;42;08","00;01;42;10","and"
"00;01;42;10","00;01;42;17","just"
"00;01;42;17","00;01;42;26","seeing"
"00;01;42;26","00;01;42;29","where"
"00;01;42;29","00;01;43;29","it goes"
"00;01;43;29","00;01;44;03","for"
"00;01;44;03","00;01;44;10","those"
"00;01;44;10","00;01;44;24","who are"
"00;01;44;24","00;01;45;07","watching"
"00;01;45;07","00;01;45;19","live."
"00;01;45;19","00;01;45;27","It would"
"00;01;45;27","00;01;46;09","be,"
"00;01;46;09","00;01;46;14","I"
"00;01;46;14","00;01;46;26","guess,"
"00;01;46;26","00;01;47;18","especially"
"00;01;47;18","00;01;48;06","appreciated"
"00;01;48;06","00;01;48;24","to"
"00;01;48;24","00;01;49;09","throw us"
"00;01;49;09","00;01;50;10","some questions"
"00;01;50;10","00;01;50;19","whether"
"00;01;50;19","00;01;51;04","they're"
"00;01;51;04","00;01;51;16","related"
"00;01;51;16","00;01;51;29","to the"
"00;01;51;29","00;01;52;10","paper"
"00;01;52;10","00;01;52;13","or"
"00;01;52;13","00;01;52;29","not."
"00;01;54;09","00;01;54;13","The"
"00;01;54;13","00;01;54;26","goal"
"00;01;54;26","00;01;55;10","for"
"00;01;55;10","00;01;56;01","today"
"00;01;56;01","00;01;57;01","is to"
"00;01;57;01","00;01;57;26","discuss"
"00;01;57;26","00;01;58;03","and"
"00;01;58;03","00;01;58;25","learn."
"00;01;58;28","00;01;59;15","The paper"
"00;01;59;15","00;01;59;25","is"
"00;01;59;25","00;02;00;14","embodied"
"00;02;00;14","00;02;01;00","skillful"
"00;02;01;00","00;02;01;24","performance"
"00;02;01;24","00;02;02;02","where"
"00;02;02;02","00;02;02;16","the action"
"00;02;02;16","00;02;03;15","is by"
"00;02;03;15","00;02;03;21","Hipp,"
"00;02;03;21","00;02;04;17","Alito,"
"00;02;04;17","00;02;05;10","Walter"
"00;02;05;10","00;02;05;29","Feresten"
"00;02;05;29","00;02;06;08","and"
"00;02;06;08","00;02;06;23","Ramstad"
"00;02;06;23","00;02;07;00","from"
"00;02;07;00","00;02;08;14","2021"
"00;02;08;15","00;02;08;26","and"
"00;02;08;26","00;02;09;07","today"
"00;02;09;07","00;02;09;11","in"
"00;02;09;11","00;02;11;06","23.1"
"00;02;11;06","00;02;11;14","will"
"00;02;11;14","00;02;12;10","be"
"00;02;12;21","00;02;13;14","ambling"
"00;02;13;14","00;02;14;03","skillfully"
"00;02;14;03","00;02;14;24","we hope"
"00;02;14;24","00;02;15;03","through"
"00;02;15;03","00;02;15;06","the"
"00;02;15;06","00;02;15;18","paper"
"00;02;15;18","00;02;16;13","again"
"00;02;16;16","00;02;17;04","and"
"00;02;18;08","00;02;18;29","flagging"
"00;02;18;29","00;02;19;13","areas"
"00;02;19;13","00;02;19;17","where"
"00;02;19;17","00;02;19;20","we"
"00;02;19;20","00;02;19;25","want"
"00;02;19;25","00;02;20;03","to be"
"00;02;20;03","00;02;20;20","talking"
"00;02;20;20","00;02;20;28","with"
"00;02;20;28","00;02;21;02","the"
"00;02;21;02","00;02;21;20","authors"
"00;02;21;20","00;02;22;00","next"
"00;02;22;00","00;02;22;23","week."
"00;02;22;26","00;02;23;09","Greetings"
"00;02;23;09","00;02;23;27","Dave"
"00;02;23;27","00;02;24;24","welcome."
"00;02;25;03","00;02;25;21","And"
"00;02;25;21","00;02;26;09","just"
"00;02;26;09","00;02;26;28","seeing"
"00;02;26;28","00;02;27;13","where"
"00;02;27;13","00;02;27;22","we get"
"00;02;27;22","00;02;28;10","to"
"00;02;28;10","00;02;28;19","opening"
"00;02;28;19","00;02;28;28","up"
"00;02;28;28","00;02;29;16","threads"
"00;02;29;16","00;02;29;24","and"
"00;02;29;24","00;02;30;01","kind"
"00;02;30;01","00;02;30;08","of"
"00;02;30;08","00;02;30;23","enjoying"
"00;02;30;23","00;02;30;26","the"
"00;02;30;26","00;02;31;04","middle"
"00;02;31;04","00;02;31;13","part"
"00;02;31;13","00;02;31;21","of"
"00;02;31;21","00;02;32;28","the .01"
"00;02;32;28","00;02;34;26","to sandwich"
"00;02;34;26","00;02;35;05","so"
"00;02;35;05","00;02;35;17","we can"
"00;02;35;17","00;02;36;04","begin"
"00;02;36;04","00;02;36;21","with"
"00;02;36;21","00;02;37;02","the"
"00;02;37;02","00;02;38;08","introductions"
"00;02;38;08","00;02;38;14","and"
"00;02;38;14","00;02;38;15","the"
"00;02;38;15","00;02;38;21","warm"
"00;02;38;21","00;02;39;09","ups"
"00;02;40;02","00;02;41;10","today."
"00;02;41;18","00;02;41;27","There's"
"00;02;41;27","00;02;41;29","a"
"00;02;41;29","00;02;42;10","few of us"
"00;02;42;10","00;02;42;15","so"
"00;02;42;15","00;02;42;27","we can"
"00;02;42;27","00;02;43;03","go"
"00;02;43;03","00;02;43;14","round"
"00;02;43;14","00;02;43;20","in the"
"00;02;43;20","00;02;44;10","introduction"
"00;02;44;10","00;02;44;15","and"
"00;02;44;15","00;02;45;07","just"
"00;02;45;15","00;02;45;23","give a"
"00;02;45;23","00;02;45;29","short"
"00;02;45;29","00;02;46;17","introduction"
"00;02;46;17","00;02;46;24","or a"
"00;02;46;24","00;02;47;02","check"
"00;02;47;02","00;02;47;14","in"
"00;02;47;23","00;02;48;04","and"
"00;02;48;04","00;02;48;12","we can"
"00;02;48;12","00;02;49;02","also"
"00;02;49;02","00;02;49;10","then"
"00;02;49;10","00;02;49;20","pass"
"00;02;49;20","00;02;50;01","somebody"
"00;02;50;01","00;02;50;04","who"
"00;02;50;04","00;02;50;11","hasn't"
"00;02;50;11","00;02;51;02","spoken"
"00;02;51;02","00;02;51;09","taking"
"00;02;51;09","00;02;51;15","a look"
"00;02;51;15","00;02;51;20","at the"
"00;02;51;20","00;02;51;27","warm"
"00;02;51;27","00;02;52;01","up"
"00;02;52;01","00;02;52;20","questions."
"00;02;52;20","00;02;53;19","So I'm"
"00;02;53;19","00;02;54;10","Daniel,"
"00;02;54;10","00;02;54;25","I'm a"
"00;02;54;25","00;02;55;15","post-doctoral"
"00;02;55;15","00;02;56;03","researcher"
"00;02;56;03","00;02;56;18","in"
"00;02;56;18","00;02;57;22","California"
"00;02;57;22","00;02;58;02","and"
"00;02;58;02","00;02;58;06","I'll"
"00;02;58;06","00;02;58;15","pass"
"00;02;58;15","00;02;58;25","to"
"00;02;58;25","00;02;59;17","Dean"
"00;03;01;06","00;03;01;12","Yeah."
"00;03;01;12","00;03;01;18","Hi,"
"00;03;01;18","00;03;01;21","I'm"
"00;03;01;21","00;03;02;13","Dean."
"00;03;02;16","00;03;02;22","I'm"
"00;03;02;22","00;03;02;26","up"
"00;03;02;26","00;03;02;28","here"
"00;03;02;28","00;03;03;01","in"
"00;03;03;01","00;03;04;05","Calgary"
"00;03;04;17","00;03;05;17","and"
"00;03;06;05","00;03;06;12","I'm"
"00;03;06;12","00;03;06;19","getting"
"00;03;06;19","00;03;06;25","more"
"00;03;06;25","00;03;06;28","and"
"00;03;06;28","00;03;07;03","more"
"00;03;07;03","00;03;07;14","involved"
"00;03;07;14","00;03;07;18","with"
"00;03;07;18","00;03;08;16","this"
"00;03;08;21","00;03;09;19","idea"
"00;03;09;19","00;03;10;12","of"
"00;03;10;24","00;03;11;02","sort"
"00;03;11;02","00;03;11;04","of"
"00;03;11;04","00;03;11;14","building"
"00;03;11;14","00;03;12;06","up the"
"00;03;12;06","00;03;12;26","active"
"00;03;12;26","00;03;13;13","inference"
"00;03;13;13","00;03;14;00","profile"
"00;03;15;03","00;03;15;14","of"
"00;03;15;20","00;03;15;24","the"
"00;03;15;24","00;03;16;02","day"
"00;03;16;02","00;03;16;08","that"
"00;03;16;08","00;03;16;17","Dave"
"00;03;16;17","00;03;16;21","is"
"00;03;16;21","00;03;17;13","there."
"00;03;18;15","00;03;18;22","But"
"00;03;18;22","00;03;18;28","if he"
"00;03;18;28","00;03;19;05","isn't,"
"00;03;19;05","00;03;19;08","then"
"00;03;19;08","00;03;19;12","I'll"
"00;03;19;12","00;03;19;20","pass"
"00;03;19;20","00;03;19;21","it"
"00;03;19;21","00;03;20;01","back"
"00;03;20;01","00;03;20;04","to"
"00;03;20;04","00;03;20;29","Daniel."
"00;03;22;05","00;03;22;16","Dave,"
"00;03;22;16","00;03;22;24","you're"
"00;03;22;24","00;03;23;04","welcome"
"00;03;23;04","00;03;23;21","to"
"00;03;23;23","00;03;24;03","join"
"00;03;24;03","00;03;24;08","in"
"00;03;24;08","00;03;24;19","whenever"
"00;03;24;19","00;03;25;06","you would"
"00;03;25;06","00;03;25;24","like."
"00;03;26;06","00;03;26;15","I hear"
"00;03;26;15","00;03;26;20","you"
"00;03;26;20","00;03;27;01","tapping"
"00;03;27;01","00;03;27;04","a"
"00;03;27;04","00;03;27;22","little bit,"
"00;03;27;22","00;03;28;02","but"
"00;03;28;02","00;03;29;00","maybe"
"00;03;29;00","00;03;29;10","whenever"
"00;03;29;10","00;03;29;12","you"
"00;03;29;12","00;03;29;17","want"
"00;03;29;17","00;03;29;25","to"
"00;03;29;25","00;03;30;05","speak"
"00;03;30;05","00;03;30;17","otherwise,"
"00;03;30;17","00;03;31;03","what is"
"00;03;31;03","00;03;31;06","the"
"00;03;31;06","00;03;31;15","active"
"00;03;31;15","00;03;31;28","inference"
"00;03;31;28","00;03;33;00","profile?"
"00;03;34;11","00;03;34;20","That's"
"00;03;34;20","00;03;34;28","what I"
"00;03;34;28","00;03;35;04","think"
"00;03;35;04","00;03;35;09","we're"
"00;03;35;09","00;03;35;17","trying"
"00;03;35;17","00;03;35;20","to"
"00;03;35;20","00;03;36;05","build out"
"00;03;36;05","00;03;36;13","here."
"00;03;36;13","00;03;36;23","I think"
"00;03;36;23","00;03;36;26","we're"
"00;03;36;26","00;03;37;03","trying"
"00;03;37;03","00;03;37;14","to"
"00;03;38;12","00;03;38;20","give"
"00;03;38;20","00;03;38;27","that"
"00;03;38;27","00;03;39;04","some"
"00;03;39;04","00;03;39;21","anchors"
"00;03;39;21","00;03;39;24","and"
"00;03;39;24","00;03;41;05","some leverage,"
"00;03;41;05","00;03;41;28","so"
"00;03;41;28","00;03;42;12","we haven't"
"00;03;42;12","00;03;42;22","figured"
"00;03;42;22","00;03;43;03","it out"
"00;03;43;03","00;03;43;16","completely"
"00;03;43;16","00;03;43;22","yet."
"00;03;43;22","00;03;44;01","It's"
"00;03;44;01","00;03;44;28","like"
"00;03;44;28","00;03;45;11","everything"
"00;03;45;11","00;03;45;13","in"
"00;03;45;13","00;03;45;23","active"
"00;03;45;23","00;03;46;08","inference."
"00;03;46;08","00;03;46;27","It's"
"00;03;47;02","00;03;47;10","it's a"
"00;03;47;10","00;03;47;24","generative"
"00;03;47;24","00;03;48;23","model."
"00;03;49;15","00;03;49;23","It's"
"00;03;49;23","00;03;50;27","growing"
"00;03;51;27","00;03;52;06","and I"
"00;03;52;06","00;03;52;11","don't"
"00;03;52;11","00;03;52;14","know"
"00;03;52;14","00;03;52;17","what"
"00;03;52;17","00;03;52;21","its"
"00;03;52;21","00;03;53;02","final"
"00;03;53;02","00;03;53;12","form"
"00;03;53;12","00;03;54;03","will be"
"00;03;54;03","00;03;54;12","or if"
"00;03;54;12","00;03;54;15","it"
"00;03;54;15","00;03;54;24","takes"
"00;03;54;24","00;03;54;29","on"
"00;03;54;29","00;03;55;00","a"
"00;03;55;00","00;03;55;10","final"
"00;03;55;10","00;03;55;26","form,"
"00;03;55;26","00;03;56;20","even."
"00;03;58;04","00;03;58;16","Are there"
"00;03;58;16","00;03;58;26","other"
"00;03;58;26","00;03;59;09","areas"
"00;03;59;09","00;03;59;13","that"
"00;03;59;13","00;04;00;05","have"
"00;04;00;05","00;04;01;00","profiles"
"00;04;01;00","00;04;01;09","or"
"00;04;01;09","00;04;01;19","are there"
"00;04;01;19","00;04;02;01","other"
"00;04;02;01","00;04;02;20","profiles"
"00;04;02;20","00;04;02;22","of"
"00;04;02;22","00;04;03;08","note."
"00;04;05;04","00;04;05;17","Yeah."
"00;04;05;17","00;04;07;04","I think"
"00;04;07;04","00;04;07;22","there's"
"00;04;07;28","00;04;08;27","convention"
"00;04;08;27","00;04;09;20","that"
"00;04;09;20","00;04;09;28","that's"
"00;04;09;28","00;04;10;06","already"
"00;04;10;06","00;04;10;10","an"
"00;04;10;10","00;04;10;28","established"
"00;04;10;28","00;04;11;27","profile,"
"00;04;11;27","00;04;12;01","and"
"00;04;12;01","00;04;12;14","I don't know"
"00;04;12;14","00;04;12;19","that"
"00;04;12;19","00;04;13;06","this"
"00;04;13;06","00;04;13;12","has"
"00;04;13;12","00;04;13;27","got to"
"00;04;13;27","00;04;14;04","that"
"00;04;14;04","00;04;14;14","place"
"00;04;14;14","00;04;14;20","yet."
"00;04;14;20","00;04;14;25","Where"
"00;04;14;25","00;04;15;04","it"
"00;04;15;09","00;04;15;17","where"
"00;04;15;17","00;04;15;27","we can"
"00;04;15;27","00;04;16;03","say"
"00;04;16;03","00;04;17;06","it has"
"00;04;17;06","00;04;17;28","a convention"
"00;04;17;28","00;04;18;01","or"
"00;04;18;01","00;04;18;12","something"
"00;04;18;12","00;04;18;18","that's"
"00;04;18;18","00;04;19;08","predictable"
"00;04;19;08","00;04;19;17","about"
"00;04;19;17","00;04;19;26","it."
"00;04;20;05","00;04;20;08","And"
"00;04;20;08","00;04;20;16","I think"
"00;04;20;16","00;04;20;23","that's"
"00;04;20;23","00;04;20;25","what"
"00;04;20;25","00;04;21;02","makes"
"00;04;21;02","00;04;21;07","it"
"00;04;21;07","00;04;21;17","makes"
"00;04;21;17","00;04;21;20","it"
"00;04;21;20","00;04;21;28","kind"
"00;04;21;28","00;04;22;14","of"
"00;04;22;26","00;04;23;03","well,"
"00;04;23;03","00;04;23;11","in my"
"00;04;23;11","00;04;23;17","mind,"
"00;04;23;17","00;04;23;18","it"
"00;04;23;18","00;04;23;26","makes it"
"00;04;23;26","00;04;25;00","curious"
"00;04;25;00","00;04;25;16","where's"
"00;04;25;16","00;04;25;17","it"
"00;04;25;17","00;04;26;10","going"
"00;04;26;10","00;04;26;17","as"
"00;04;26;17","00;04;26;29","opposed"
"00;04;26;29","00;04;27;18","to"
"00;04;27;19","00;04;27;28","where"
"00;04;27;28","00;04;28;04","it's"
"00;04;28;04","00;04;28;13","been"
"00;04;28;13","00;04;28;16","in"
"00;04;28;16","00;04;29;02","what"
"00;04;29;02","00;04;29;06","it's"
"00;04;29;06","00;04;29;24","established"
"00;04;29;24","00;04;30;00","so"
"00;04;30;00","00;04;30;10","far."
"00;04;32;15","00;04;32;28","Nice"
"00;04;32;28","00;04;33;13","points,"
"00;04;33;13","00;04;34;02","agreed."
"00;04;34;02","00;04;34;13","Active"
"00;04;34;13","00;04;34;25","inference,"
"00;04;34;25","00;04;35;19","especially"
"00;04;35;19","00;04;35;25","in"
"00;04;35;25","00;04;36;12","these"
"00;04;36;12","00;04;36;29","nascent"
"00;04;36;29","00;04;37;17","times."
"00;04;37;17","00;04;37;25","It's"
"00;04;37;25","00;04;38;01","like a"
"00;04;38;01","00;04;38;13","strange"
"00;04;38;13","00;04;39;15","attractor"
"00;04;39;15","00;04;39;28","where"
"00;04;39;28","00;04;40;14","people"
"00;04;40;14","00;04;40;23","come"
"00;04;40;23","00;04;41;08","in"
"00;04;41;08","00;04;41;15","from"
"00;04;41;15","00;04;42;00","so many"
"00;04;42;00","00;04;43;05","perspectives"
"00;04;43;05","00;04;43;11","and"
"00;04;43;11","00;04;43;16","then"
"00;04;43;16","00;04;43;23","they"
"00;04;43;23","00;04;44;07","get"
"00;04;44;07","00;04;45;00","slingshot"
"00;04;45;00","00;04;45;22","out"
"00;04;45;23","00;04;46;01","in a"
"00;04;46;01","00;04;46;13","different"
"00;04;46;13","00;04;47;01","direction"
"00;04;47;01","00;04;47;08","or"
"00;04;47;08","00;04;47;16","with a"
"00;04;47;16","00;04;48;12","different"
"00;04;49;04","00;04;49;19","memory"
"00;04;49;19","00;04;49;24","or"
"00;04;49;24","00;04;49;25","a"
"00;04;49;25","00;04;50;09","different"
"00;04;50;09","00;04;50;25","view."
"00;04;50;25","00;04;51;12","So"
"00;04;51;12","00;04;51;23","Dave,"
"00;04;51;23","00;04;51;29","no"
"00;04;51;29","00;04;52;12","worries"
"00;04;52;12","00;04;52;20","about"
"00;04;52;20","00;04;52;23","the"
"00;04;52;23","00;04;53;08","hardware"
"00;04;53;08","00;04;54;04","mystery."
"00;04;54;04","00;04;54;17","Everyone"
"00;04;54;17","00;04;54;19","is"
"00;04;54;19","00;04;55;12","welcome"
"00;04;55;12","00;04;55;24","to"
"00;04;55;24","00;04;56;02","just"
"00;04;56;02","00;04;56;10","type"
"00;04;56;10","00;04;56;15","in the"
"00;04;56;15","00;04;57;01","YouTube"
"00;04;57;01","00;04;57;13","chat"
"00;04;57;13","00;04;57;25","if they have"
"00;04;57;25","00;04;58;26","questions."
"00;04;58;26","00;04;59;03","So"
"00;04;59;03","00;04;59;23","I think"
"00;04;59;23","00;05;00;10","for"
"00;05;00;10","00;05;00;19","the rest"
"00;05;00;19","00;05;00;20","of"
"00;05;00;20","00;05;01;00","this"
"00;05;01;00","00;05;01;25","stream"
"00;05;02;04","00;05;02;09","we're"
"00;05;02;09","00;05;02;15","going"
"00;05;02;15","00;05;03;03","to"
"00;05;03;12","00;05;03;23","walk"
"00;05;03;23","00;05;03;29","through"
"00;05;03;29","00;05;04;19","again,"
"00;05;04;20","00;05;05;13","maybe"
"00;05;05;13","00;05;05;25","thinking"
"00;05;05;25","00;05;06;04","again"
"00;05;06;04","00;05;06;12","about"
"00;05;06;12","00;05;06;24","walking"
"00;05;06;24","00;05;07;00","as a"
"00;05;07;00","00;05;07;08","skill"
"00;05;07;08","00;05;07;20","for"
"00;05;07;20","00;05;08;05","action"
"00;05;08;05","00;05;08;18","and"
"00;05;08;28","00;05;09;07","all"
"00;05;09;07","00;05;09;23","the"
"00;05;10;02","00;05;10;12","fun,"
"00;05;10;12","00;05;11;01","similarities"
"00;05;11;01","00;05;11;03","and"
"00;05;11;03","00;05;11;16","differences"
"00;05;11;16","00;05;11;26","between"
"00;05;11;26","00;05;12;12","motor"
"00;05;12;12","00;05;13;00","actions,"
"00;05;13;00","00;05;13;05","which"
"00;05;13;05","00;05;13;22","are"
"00;05;13;22","00;05;13;28","what"
"00;05;13;28","00;05;14;01","are"
"00;05;14;01","00;05;14;14","discussed"
"00;05;14;14","00;05;14;25","here"
"00;05;14;25","00;05;15;02","and"
"00;05;15;02","00;05;15;10","that"
"00;05;15;10","00;05;15;18","sort"
"00;05;15;18","00;05;15;20","of"
"00;05;15;20","00;05;16;03","space"
"00;05;16;03","00;05;16;10","where"
"00;05;16;10","00;05;16;28","motor"
"00;05;16;28","00;05;17;06","and"
"00;05;17;06","00;05;17;22","knowledge"
"00;05;17;22","00;05;18;12","come together"
"00;05;18;12","00;05;18;18","like"
"00;05;18;18","00;05;18;23","with"
"00;05;18;23","00;05;19;16","skilled"
"00;05;19;16","00;05;20;06","action."
"00;05;20;06","00;05;20;17","Yes,"
"00;05;20;17","00;05;21;06","Dave"
"00;05;21;08","00;05;21;20","your"
"00;05;21;20","00;05;22;11","your"
"00;05;22;11","00;05;22;22","different"
"00;05;22;22","00;05;23;11","embodiments"
"00;05;23;11","00;05;23;17","are"
"00;05;23;17","00;05;23;26","muted"
"00;05;23;26","00;05;24;05","indeed."
"00;05;26;06","00;05;27;03","So in"
"00;05;27;03","00;05;27;11","the"
"00;05;27;11","00;05;28;07","paper"
"00;05;28;26","00;05;29;22","I"
"00;05;29;22","00;05;30;00","laid"
"00;05;30;00","00;05;30;06","out"
"00;05;30;06","00;05;30;16","their"
"00;05;30;16","00;05;30;23","aims"
"00;05;30;23","00;05;30;26","and"
"00;05;30;26","00;05;31;16","claims,"
"00;05;31;16","00;05;31;24","and"
"00;05;31;24","00;05;31;25","the"
"00;05;31;25","00;05;32;14","central"
