start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
73864	74130	15	B	0.99159	22	169	were
74200	74686	15	B	0.99997	23	170	expecting
74718	75300	15	B	0.99996	24	171	it,
77270	77658	15	B	0.9099	25	172	that's
77694	77846	15	B	1.0	26	173	the
77868	78150	15	B	0.99997	27	174	idea,
78220	78454	15	B	0.5611	28	175	then
78492	78706	15	B	0.64038	29	176	that's
78738	78838	15	B	1.0	30	177	the
78844	79062	15	B	0.56809	31	178	base
79116	79286	15	B	1.0	32	179	that
79308	79494	15	B	0.99999	33	180	we
79532	79830	15	B	0.91342	34	181	build
79900	80134	15	B	0.99998	35	182	this
80172	80594	15	B	0.99988	36	183	framework
80642	80854	15	B	0.53	37	184	of
80892	81186	15	B	0.99981	38	185	active
81218	81586	15	B	0.95784	39	186	inference
81618	82102	15	B	0.74438	40	187	on.
82236	82726	16	B	0.69	1	188	And
82828	83094	16	B	0.99998	2	189	this
83132	83382	16	B	0.98738	3	190	idea
83436	83654	16	B	1.0	4	191	of
83692	84002	16	B	0.63434	5	192	Marco
84066	84978	16	B	0.99871	6	193	blanket,
85154	85686	16	B	0.99976	7	194	it
85788	86054	16	B	0.99997	8	195	gives
86092	86246	16	B	1.0	9	196	us
86268	86358	16	B	1.0	10	197	a
86364	86962	16	B	0.65079	11	198	systematic
87026	87398	16	B	0.99987	12	199	way
87484	87782	16	B	1.0	13	200	of
87836	88626	16	B	0.99038	14	201	surprising
88738	89446	16	B	0.98952	15	202	or
89628	90274	16	B	0.99975	16	203	systematic
90322	90498	16	B	0.99991	17	204	way
90524	90666	16	B	1.0	18	205	of
90688	91606	16	B	0.98813	19	206	separating
91798	92154	16	B	0.99981	20	207	an
92192	92442	16	B	0.99988	21	208	agent
92496	92666	16	B	1.0	22	209	from
92688	92922	16	B	0.58861	23	210	its
92976	93654	16	B	0.95605	24	211	environment
93782	94122	16	B	0.99	25	212	and
94176	94442	16	B	0.99991	26	213	model
94496	95014	16	B	0.48171	27	214	purposeful
95062	95622	16	B	0.56902	28	215	behavior.
95766	96266	17	B	0.93496	1	216	Right?
96368	96634	18	B	0.99961	1	217	So
96672	96934	18	B	0.77456	2	218	let's
96982	97242	18	B	1.0	3	219	focus
97296	97466	18	B	1.0	4	220	on
97488	97674	18	B	0.99974	5	221	this
97712	97914	18	B	0.99998	6	222	idea
97952	98106	18	B	1.0	7	223	of
98128	98566	18	B	0.89964	8	224	minimizing
98598	99366	18	B	0.90746	9	225	entropy.
99478	99754	19	B	0.99973	1	226	So
99792	99994	19	B	1.0	2	227	how
100032	100138	19	B	0.99987	3	228	does
100144	100266	19	B	0.82255	4	229	an
100288	100522	19	B	0.99936	5	230	agent
100576	100966	19	B	0.99847	6	231	minimize
100998	101446	19	B	0.95157	7	232	entropy
101478	101674	19	B	0.99976	8	233	or
101712	102010	19	B	0.99866	9	234	know
102080	102506	19	B	0.99997	10	235	which
102608	103126	19	B	0.92205	11	236	observation
103158	103306	19	B	0.9994	12	237	is
103328	103618	19	B	0.99998	13	238	highly
103654	104394	19	B	0.99843	14	239	probabilistic
104442	104654	19	B	0.88	15	240	and
104692	104954	19	B	0.99675	16	241	vice
105002	105850	19	B	0.94367	17	242	versa?
106010	106526	20	B	0.99871	1	243	So
106628	106846	20	B	0.99994	2	244	that
106868	107054	20	B	0.75248	3	245	is
107092	107246	20	B	0.99976	4	246	by
107268	107658	20	B	0.99407	5	247	maintaining
107674	107806	20	B	0.93	6	248	a
107828	108282	20	B	0.99019	7	249	generative
108346	108718	20	B	0.99999	8	250	model.
108804	109102	21	B	0.51	1	251	And
109156	109326	21	B	1.0	2	252	the
109348	109754	21	B	0.99654	3	253	generative
109802	110014	21	B	0.99999	4	254	model
110052	110206	21	B	1.0	5	255	is
110228	110510	21	B	0.99997	6	256	basically
110580	110766	21	B	1.0	7	257	a
110788	110986	21	B	0.98236	8	258	toy
111018	111214	21	B	0.99999	9	259	model
111252	111406	21	B	1.0	10	260	of
111428	111566	21	B	1.0	11	261	the
111588	112042	21	B	0.99994	12	262	environment
112106	112334	21	B	0.54016	13	263	which
112372	112766	21	B	0.69	14	264	the
112868	113230	21	B	0.99844	15	265	agent
113300	113770	21	B	0.75132	16	266	builds
113850	114046	21	B	0.99999	17	267	in
114068	114494	21	B	0.99641	18	268	its
114612	115390	21	B	0.97656	19	269	brain
115730	116190	21	B	0.78	20	270	and
116260	116494	21	B	0.99999	21	271	that
116532	116686	21	B	0.99998	22	272	is
116708	117134	21	B	0.60143	23	273	built
117252	117726	21	B	0.99998	24	274	using
117828	118106	21	B	0.99999	25	275	only
118148	118306	21	B	0.99	26	276	the
118328	118814	21	B	0.89539	27	277	observation
118862	119026	21	B	0.99999	28	278	that
119048	119234	21	B	0.99967	29	279	it
119272	119474	21	B	0.64734	30	280	gets
119512	119618	21	B	0.99998	31	281	from
119624	119794	21	B	0.65	32	282	the
119832	120174	21	B	0.7082	33	283	environment.
120222	120386	22	B	0.99996	1	284	So
120408	120546	22	B	0.99991	2	285	it
120568	120706	22	B	0.99999	3	286	has
120728	120914	22	B	1.0	4	287	no
120952	121250	22	B	0.99953	5	288	access
121320	121458	22	B	1.0	6	289	to
121464	121586	22	B	1.0	7	290	the
121608	122274	22	B	1.0	8	291	real
122472	122978	22	B	1.0	9	292	states
123064	123266	22	B	0.99998	10	293	or
123288	123426	22	B	1.0	11	294	the
123448	123726	22	B	0.99989	12	295	hidden
123758	124002	22	B	0.93	13	296	states
124056	124178	22	B	1.0	14	297	of
124184	124306	22	B	1.0	15	298	the
124328	124654	22	B	0.86752	16	299	environment.
124702	124878	23	B	0.99961	1	300	It's
124894	125122	23	B	0.56759	2	301	building
125176	125298	23	B	1.0	3	302	the
125304	125566	23	B	0.99889	4	303	toy
125598	126178	23	B	0.99999	5	304	model.
126344	127070	24	B	0.95	1	305	And
127240	127670	24	B	0.92832	2	306	given
127740	127926	24	B	0.99789	3	307	this
127948	128226	24	B	0.75024	4	308	toy
128258	128550	24	B	0.99998	5	309	model,
128620	128854	24	B	0.99998	6	310	it
128892	129094	24	B	0.99999	7	311	has
129132	129474	24	B	0.81322	8	312	scope
129522	129782	24	B	0.9989	9	313	or
129836	130626	24	B	0.99989	10	314	ability
130818	131510	24	B	1.0	11	315	to
131660	132370	24	B	0.92761	12	316	compute
132450	132646	24	B	1.0	13	317	the
132668	133122	24	B	0.9678	14	318	probability
133186	133318	24	B	1.0	15	319	of
133324	133446	24	B	0.78703	16	320	an
133468	133954	24	B	0.78496	17	321	observation
134002	134310	24	B	1.0	18	322	and
134380	134818	24	B	0.51987	19	323	hence
134914	135222	24	B	0.60609	20	324	try
135276	135398	24	B	1.0	21	325	to
135404	135794	24	B	0.99832	22	326	minimize
135842	135958	24	B	1.0	23	327	the
135964	136466	24	B	0.77876	24	328	entropy.
136498	136982	25	B	0.99868	1	329	Right?
137116	137800	26	B	0.7913	1	330	So
138730	139138	26	B	0.99986	2	331	that's
139154	139346	26	B	0.69	3	332	the
139388	139642	26	B	0.99995	4	333	idea.
139696	140106	27	B	0.93471	1	334	But
140208	140426	27	B	0.99998	2	335	it
140448	140634	27	B	0.99989	3	336	has
140672	140778	27	B	1.0	4	337	a
140784	141242	27	B	0.82937	5	338	problem
141376	142060	27	B	0.56	6	339	of
142670	143542	27	B	0.76265	7	340	cursive
143686	144678	27	B	0.91849	8	341	dimensionality.
144774	145130	28	B	0.98037	1	342	Like,
145200	145434	28	B	0.99949	2	343	given
145472	145578	28	B	1.0	3	344	a
145584	145974	28	B	0.9817	4	345	generative
146022	146234	28	B	0.99999	5	346	model,
146272	146426	28	B	0.95349	6	347	it
146448	146586	28	B	1.0	7	348	may
146608	146746	28	B	0.99986	8	349	not
146768	146906	28	B	1.0	9	350	be
146928	147210	28	B	1.0	10	351	possible
147280	147994	28	B	0.99996	11	352	always
148192	148554	28	B	1.0	12	353	to
148592	149046	28	B	0.99957	13	354	calculate
149078	149226	28	B	0.99989	14	355	or
149248	149846	28	B	0.49185	15	356	marginalize
149878	149978	28	B	1.0	16	357	the
149984	150438	28	B	0.97648	17	358	probability
150534	150842	28	B	1.0	18	359	of
150896	151542	28	B	0.91725	19	360	observations
151606	151786	28	B	0.99999	20	361	out
151808	151958	28	B	1.0	21	362	of
151984	152270	28	B	0.99998	22	363	it
152340	152622	28	B	0.96811	23	364	because
152676	152846	28	B	1.0	24	365	the
152868	153102	28	B	0.99774	25	366	state
153156	153470	28	B	0.99461	26	367	space
153540	153726	28	B	0.99998	27	368	can
153748	154030	28	B	0.99999	28	369	quickly
154100	154574	28	B	1.0	29	370	become
154692	155594	28	B	0.99909	30	371	intractable.
155722	156014	29	B	0.93107	1	372	But
156052	156254	29	B	0.94	2	373	the
156292	156494	29	B	0.99999	3	374	idea
156532	156686	29	B	0.85726	4	375	is
156708	156942	29	B	0.99365	5	376	that
156996	157214	29	B	0.97598	6	377	you
157252	157578	29	B	0.99602	7	378	define
157594	157726	29	B	0.98342	8	379	an
157748	158026	29	B	0.99964	9	380	upper
158058	158266	29	B	0.99906	10	381	bound
158298	158398	29	B	0.99936	11	382	on
158404	158526	29	B	0.98	12	383	the
158548	159274	29	B	0.9855	13	384	surprise
159402	159742	29	B	1.0	14	385	using
159796	160218	29	B	0.97155	15	386	Jensen's
160234	161018	29	B	0.84878	16	387	inequality.
161114	161518	30	B	1.0	1	388	And
161604	161902	30	B	0.81007	2	389	you
161956	162174	30	B	1.0	3	390	may
162212	162800	30	B	0.99999	4	391	also
163650	164186	30	B	0.99981	5	392	define
164218	164318	30	B	1.0	6	393	a
164324	164494	30	B	1.0	7	394	new
164532	164970	30	B	0.84141	8	395	term
165050	165390	30	B	0.99999	9	396	called
165460	165934	30	B	0.81	10	397	Q,
166052	166286	30	B	0.99999	11	398	which
166308	166446	30	B	0.99995	12	399	is
166468	166618	30	B	1.0	13	400	the
166644	167326	30	B	0.83815	14	401	hidden
167518	168062	30	B	0.76427	15	402	belief
168126	168402	30	B	0.98732	16	403	or
168456	168674	30	B	1.0	17	404	the
168712	169006	30	B	0.99996	18	405	belief
169038	169234	30	B	0.99987	19	406	about
169272	169378	30	B	1.0	20	407	the
169384	169614	30	B	0.7263	21	408	hidden
169662	170258	30	B	0.95	22	409	states.
170424	170850	31	B	0.8	1	410	And
170920	171202	31	B	0.74012	2	411	this
171256	171522	31	B	0.53	3	412	Q
171576	171746	31	B	1.0	4	413	is
171768	171906	31	B	1.0	5	414	going
171928	172018	31	B	1.0	6	415	to
172024	172098	31	B	1.0	7	416	be
172104	172226	31	B	1.0	8	417	the
172248	172482	31	B	0.99998	9	418	focus
172536	172754	31	B	1.0	10	419	of
172792	173086	31	B	0.99999	11	420	decision
173118	173410	31	B	0.75286	12	421	making,
173480	173666	31	B	0.98534	13	422	right?
173688	173874	32	B	0.99995	1	423	So
173912	174066	32	B	1.0	2	424	if
174088	174226	32	B	0.99998	3	425	you
174248	174434	32	B	0.9999	4	426	have
174472	175058	32	B	0.99	5	427	a
175224	175806	32	B	0.9609	6	428	noisy
175838	176126	32	B	0.60986	7	429	queue
176158	176498	32	B	1.0	8	430	and
176584	176786	32	B	0.99997	9	431	you
176808	176946	32	B	0.99992	10	432	have
176968	177154	32	B	0.99999	11	433	no
177192	177442	32	B	1.0	12	434	idea
177496	177806	32	B	0.99831	13	435	what's
177838	177938	32	B	1.0	14	436	in
177944	178066	32	B	1.0	15	437	the
178088	178494	32	B	0.99908	16	438	environment,
178542	178754	32	B	0.99995	17	439	then
178792	178898	32	B	1.0	18	440	you
178904	179166	32	B	0.99367	19	441	can't
179198	179490	32	B	0.9986	20	442	make
179560	179806	32	B	0.99998	21	443	or
179848	180054	32	B	0.99995	22	444	hope
180092	180246	32	B	1.0	23	445	to
180268	180406	32	B	0.99998	24	446	make
180428	180786	32	B	0.77688	25	447	decisions
180818	181014	32	B	0.81	26	448	to
181052	181302	32	B	0.99999	27	449	control
181356	181574	32	B	0.99999	28	450	that
181612	182274	32	B	0.95863	29	451	environment.
182402	182886	33	B	0.57	1	452	And
182988	183206	33	B	0.99956	2	453	it
183228	183462	33	B	0.99972	3	454	is
183516	183734	33	B	0.99978	4	455	this
183772	184146	33	B	0.99919	5	456	belief
184178	184374	33	B	1.0	6	457	about
184412	184566	33	B	1.0	7	458	the
184588	184834	33	B	0.88079	8	459	hidden
184882	185142	33	B	0.68	9	460	states
185196	185366	33	B	0.99944	10	461	that
185388	185526	33	B	0.99998	11	462	you
185548	185878	33	B	0.74986	12	463	use
185964	186166	33	B	1.0	13	464	and
186188	186422	33	B	0.98846	14	465	that
186476	186754	33	B	0.80124	15	466	becomes
186802	187106	33	B	0.99995	16	467	useful
187138	187334	33	B	0.99	17	468	to
187372	187574	33	B	0.99993	18	469	take
187612	188034	33	B	0.5968	19	470	decisions.
188082	188438	34	B	1.0	1	471	And
188524	188774	34	B	0.99998	2	472	this
188812	189062	34	B	0.94053	3	473	whole
189116	189554	34	B	0.99937	4	474	quantity
189602	189958	34	B	0.99997	5	475	is
190044	190246	34	B	1.0	6	476	of
190268	190502	34	B	0.99999	7	477	course
190556	190774	34	B	0.99996	8	478	called
190812	190930	34	B	1.0	9	479	the
190940	191114	34	B	0.99997	10	480	free
191152	191738	34	B	0.99999	11	481	energy.
191904	192474	35	B	0.77	1	482	And
192592	192874	35	B	1.0	2	483	the
192912	193398	35	B	0.35955	3	484	variational
193414	193594	35	B	0.9999	4	485	free
193632	194220	35	B	0.98914	5	486	energy
194830	195386	35	B	0.99	6	487	F
195488	195754	35	B	0.99999	7	488	can
195792	196090	35	B	0.99998	8	489	be
196160	196646	35	B	0.8233	9	490	interpreted
196678	196874	35	B	0.67968	10	491	in
196912	197206	35	B	0.99756	11	492	multiple
197238	197530	35	B	0.8249	12	493	ways.
197600	197786	36	B	0.99005	1	494	So
197808	197946	36	B	0.98	2	495	the
197968	198154	36	B	1.0	3	496	first
198192	198490	36	B	0.62666	4	497	or
198560	198746	36	B	1.0	5	498	the
198768	198954	36	B	0.99999	6	499	most
198992	199194	36	B	1.0	7	500	common
199232	199386	36	B	0.99984	8	501	is
199408	199498	36	B	1.0	9	502	the
199504	199718	36	B	0.99998	10	503	machine
199734	199962	36	B	0.99845	11	504	learning
200016	200234	36	B	0.99912	12	505	way
200272	200714	36	B	1.0	13	506	of
200832	201162	36	B	0.99998	14	507	how
201216	201386	36	B	0.99999	15	508	it
201408	201980	36	B	0.99996	16	509	is
202750	203162	36	B	0.99993	17	510	trying
203216	203626	36	B	1.0	18	511	to
203728	204166	36	B	0.96224	19	512	minimize
204198	204346	36	B	0.93	20	513	the
204368	204898	36	B	0.99983	21	514	complexity
204934	205086	36	B	1.0	22	515	of
205108	205246	36	B	1.0	23	516	the
205268	205742	36	B	0.99997	24	517	model
205876	206126	36	B	1.0	25	518	at
206148	206238	36	B	1.0	26	519	the
206244	206366	36	B	0.99992	27	520	same
206388	206622	36	B	0.99994	28	521	time
206676	206846	36	B	0.99968	29	522	trying
206868	206958	36	B	1.0	30	523	to
206964	207434	36	B	0.69124	31	524	maximize
207482	207598	36	B	1.0	32	525	the
207604	208026	36	B	0.99982	33	526	accuracy
208058	208158	36	B	1.0	34	527	of
208164	208334	36	B	0.62028	35	528	it.
208372	208478	37	B	0.99997	1	529	So
208484	208666	37	B	0.76929	2	530	that's
208698	208798	37	B	1.0	3	531	the
208804	209066	37	B	0.998	4	532	machine
209098	209342	37	B	0.99997	5	533	learning
209396	209866	37	B	0.94676	6	534	interpretation
209898	210046	37	B	0.53	7	535	of
210068	210538	37	B	0.99516	8	536	minimizing
210554	210874	37	B	0.87723	9	537	various
210922	211134	37	B	0.999	10	538	free
211172	211662	37	B	0.99994	11	539	energy.
211796	212046	38	B	0.99996	1	540	You
212068	212254	38	B	0.99	2	541	may
212292	212542	38	B	0.99999	3	542	also
212596	212766	38	B	0.99994	4	543	try
212788	213360	38	B	1.0	5	544	to
214770	215354	38	B	0.65139	6	545	interpret
215402	215614	38	B	0.99993	7	546	free
215652	215854	38	B	0.99998	8	547	energy
215892	215998	38	B	0.99989	9	548	in
216004	216126	38	B	0.7	10	549	the
216148	216426	38	B	0.99937	11	550	physics
216458	216806	38	B	0.95927	12	551	term
216858	217122	38	B	0.99997	13	552	where
217176	217586	38	B	0.99979	14	553	you
217688	217906	38	B	1.0	15	554	at
217928	218018	38	B	1.0	16	555	the
218024	218194	38	B	0.91436	17	556	same
218232	218482	38	B	0.99964	18	557	time
218536	218754	38	B	0.99941	19	558	try
218792	218946	38	B	1.0	20	559	to
218968	219374	38	B	0.99966	21	560	minimize
219422	219586	38	B	1.0	22	561	the
219608	219842	38	B	0.99994	23	562	energy
219896	220066	38	B	1.0	24	563	of
220088	220226	38	B	0.99973	25	564	your
220248	220914	38	B	0.78374	26	565	model,
221112	221474	38	B	0.99997	27	566	but
221512	221618	38	B	1.0	28	567	at
221624	221746	38	B	0.66	29	568	the
221768	221906	38	B	1.0	30	569	same
221928	222114	38	B	1.0	31	570	time
222152	222306	38	B	0.98153	32	571	trying
222328	222418	38	B	1.0	33	572	to
222424	222846	38	B	0.88413	34	573	maximize
222878	222978	38	B	1.0	35	574	the
222984	223534	38	B	0.64627	36	575	entropy.
223582	223842	39	B	0.99999	1	576	But
223896	224066	39	B	1.0	2	577	the
224088	224370	39	B	1.0	3	578	focus
224440	225058	39	B	1.0	4	579	of
225224	225940	39	B	1.0	5	580	today
226390	226850	39	B	0.57885	6	581	or
226920	227246	39	B	1.0	7	582	decision
227278	227522	39	B	0.9989	8	583	making
227576	227794	39	B	0.99992	9	584	is
227832	228178	39	B	0.99983	10	585	always
228264	228562	39	B	0.99999	11	586	on
228616	228798	39	B	0.9999	12	587	this
228824	229154	39	B	0.98912	13	588	belief
229202	229318	39	B	1.0	14	589	that
229324	229494	39	B	0.507	15	590	you
229532	230120	39	B	0.99956	16	591	have
230490	230950	39	B	0.99989	17	592	after
231020	231254	39	B	0.99994	18	593	you
231292	231446	39	B	0.99997	19	594	do
231468	231606	39	B	1.0	20	595	the
231628	232258	39	B	0.99155	21	596	perception
232354	232614	39	B	0.9954	22	597	in
232652	232978	39	B	0.92806	23	598	active
232994	233810	39	B	0.80936	24	599	inference.
233970	234630	40	B	0.8672	1	600	So
234780	235046	40	B	0.99999	2	601	how
235068	235206	40	B	0.70589	3	602	do
235228	235366	40	B	0.99901	4	603	you
235388	235574	40	B	0.99999	5	604	do
235612	236146	40	B	0.98807	6	605	vanilla
236178	236386	40	B	0.99999	7	606	decision
236418	236662	40	B	0.90501	8	607	making?
236716	237078	41	B	0.95342	1	608	Or
237164	237366	41	B	0.99999	2	609	what
237388	237526	41	B	0.99988	3	610	is
237548	237638	41	B	1.0	4	611	the
237644	237862	41	B	0.99958	5	612	most
237916	238354	41	B	0.89959	6	613	discussed
238402	238614	41	B	0.99998	7	614	idea
238652	238806	41	B	1.0	8	615	of
238828	239154	41	B	0.99904	9	616	decision
239202	239414	41	B	0.99987	10	617	making
239452	239714	41	B	0.61877	11	618	in
239772	240182	41	B	0.52892	12	619	classical
240246	240566	41	B	0.98771	13	620	active
240598	241446	41	B	0.89433	14	621	inference?
241638	241994	42	B	0.99982	1	622	So,
242032	242234	42	B	0.88404	2	623	if
242272	242666	42	B	0.99993	3	624	you
242768	243034	42	B	0.85729	4	625	are
243072	243226	42	B	0.99924	5	626	in
243248	243386	42	B	0.99955	6	627	an
243408	244230	42	B	0.99991	7	628	environment
244390	244714	42	B	1.0	8	629	and
244752	244858	42	B	0.99989	9	630	if
244864	245046	42	B	0.90384	10	631	you're
245078	245226	42	B	0.99998	11	632	an
245248	245482	42	B	0.99994	12	633	agent
245536	245766	42	B	0.58171	13	634	who's
245798	245994	42	B	1.0	14	635	trying
246032	246138	42	B	1.0	15	636	to
246144	246314	42	B	0.99999	16	637	make
246352	247142	42	B	0.81958	17	638	decisions,
247286	247980	42	B	0.99998	18	639	then
248910	249370	42	B	0.99992	19	640	you
249440	249722	42	B	0.96967	20	641	have
249776	250380	42	B	1.0	21	642	a
250910	251370	42	B	0.99584	22	643	space
251440	251674	42	B	1.0	23	644	of
251712	252070	42	B	0.99996	24	645	available
252160	252474	42	B	0.99982	25	646	actions,
252522	252686	42	B	0.98095	26	647	right?
252708	252894	43	B	0.99993	1	648	So
252932	253134	43	B	0.82604	2	649	in
253172	253566	43	B	0.9999	3	650	this
253668	254026	43	B	0.99747	4	651	toy
254058	254398	43	B	0.99996	5	652	model,
254484	254686	43	B	1.0	6	653	you
