"Start Time","End Time","Transcript"
"00;01;12;29","00;01;13;05","at the"
"00;01;13;05","00;01;13;14","links"
"00;01;13;14","00;01;13;17","here"
"00;01;13;17","00;01;13;25","on this"
"00;01;13;25","00;01;14;21","page."
"00;01;14;21","00;01;15;12","This is a"
"00;01;15;12","00;01;16;04","recorded"
"00;01;16;04","00;01;16;15","and"
"00;01;16;15","00;01;17;05","archived"
"00;01;17;05","00;01;17;24","livestream,"
"00;01;17;24","00;01;18;08","so"
"00;01;18;10","00;01;18;20","please"
"00;01;18;20","00;01;19;04","provide"
"00;01;19;04","00;01;19;12","us"
"00;01;19;12","00;01;20;00","with feedback"
"00;01;20;00","00;01;20;04","so"
"00;01;20;04","00;01;20;08","that"
"00;01;20;08","00;01;20;18","we can"
"00;01;20;18","00;01;21;02","improve"
"00;01;21;02","00;01;21;06","our"
"00;01;21;06","00;01;21;24","work."
"00;01;22;02","00;01;22;09","All"
"00;01;22;09","00;01;22;26","backgrounds"
"00;01;22;26","00;01;23;01","and"
"00;01;23;01","00;01;23;19","perspectives"
"00;01;23;19","00;01;23;24","are"
"00;01;23;24","00;01;24;04","welcome"
"00;01;24;04","00;01;24;24","here."
"00;01;24;26","00;01;25;12","We will be"
"00;01;25;12","00;01;25;28","following"
"00;01;25;28","00;01;26;07","good"
"00;01;26;07","00;01;26;20","video"
"00;01;26;20","00;01;27;03","etiquette"
"00;01;27;03","00;01;27;08","for"
"00;01;27;08","00;01;28;18","livestreams"
"00;01;28;18","00;01;28;25","here"
"00;01;28;25","00;01;29;11","at the short"
"00;01;29;11","00;01;29;20","link,"
"00;01;29;20","00;01;30;11","you will find"
"00;01;30;11","00;01;30;20","all of"
"00;01;30;20","00;01;30;22","the"
"00;01;30;22","00;01;31;14","livestreams"
"00;01;31;14","00;01;31;19","and"
"00;01;31;19","00;01;31;28","different"
"00;01;31;28","00;01;32;11","series"
"00;01;32;11","00;01;32;15","that"
"00;01;32;15","00;01;33;00","we do"
"00;01;33;00","00;01;33;07","in the"
"00;01;33;07","00;01;34;00","communications"
"00;01;34;00","00;01;34;12","unit"
"00;01;34;12","00;01;34;26","of the"
"00;01;34;26","00;01;35;06","Active"
"00;01;35;06","00;01;35;18","Inference"
"00;01;35;18","00;01;36;08","Lab."
"00;01;36;22","00;01;37;19","And"
"00;01;37;19","00;01;39;09","today"
"00;01;39;09","00;01;39;21","we're"
"00;01;39;21","00;01;40;03","doing"
"00;01;40;03","00;01;40;06","the"
"00;01;40;06","00;01;40;28","contextualizing"
"00;01;40;28","00;01;41;16","paper,"
"00;01;41;16","00;01;41;26","the dot"
"00;01;41;26","00;01;42;05","zero"
"00;01;42;05","00;01;42;18","video"
"00;01;42;18","00;01;42;25","for"
"00;01;42;25","00;01;43;11","two"
"00;01;43;11","00;01;43;29","upcoming"
"00;01;43;29","00;01;44;20","discussions"
"00;01;44;20","00;01;44;27","in the"
"00;01;44;27","00;01;45;05","first"
"00;01;45;05","00;01;45;10","half"
"00;01;45;10","00;01;45;14","of"
"00;01;45;14","00;01;45;26","July,"
"00;01;45;26","00;01;46;25","20, 21"
"00;01;46;25","00;01;47;06","on the"
"00;01;47;06","00;01;47;20","sixth"
"00;01;47;20","00;01;47;27","and"
"00;01;47;27","00;01;48;28","the 13th"
"00;01;48;28","00;01;49;06","when"
"00;01;49;06","00;01;49;10","we"
"00;01;49;10","00;01;49;16","have"
"00;01;49;16","00;01;50;07","discussions"
"00;01;50;07","00;01;51;12","25.1"
"00;01;51;12","00;01;51;18","and"
"00;01;51;18","00;01;52;21","25.2"
"00;01;52;21","00;01;53;17","on this paper"
"00;01;53;17","00;01;54;00","and"
"00;01;54;00","00;01;54;18","hopefully"
"00;01;54;18","00;01;54;27","the"
"00;01;54;27","00;01;55;10","author"
"00;01;55;10","00;01;55;21","joining"
"00;01;57;15","00;01;58;00","today"
"00;01;58;00","00;01;58;07","in"
"00;01;58;07","00;01;58;20","active"
"00;01;58;20","00;01;58;27","lab"
"00;01;58;27","00;01;59;14","livestream"
"00;01;59;14","00;01;59;21","number"
"00;01;59;21","00;02;01;01","25.0."
"00;02;01;01","00;02;01;08","We're"
"00;02;01;08","00;02;01;14","going"
"00;02;01;14","00;02;01;20","to be"
"00;02;01;20","00;02;01;28","trying"
"00;02;01;28","00;02;02;08","to set"
"00;02;02;08","00;02;03;02","some context"
"00;02;03;02","00;02;03;07","and"
"00;02;03;07","00;02;03;17","give an"
"00;02;03;17","00;02;04;18","introduction"
"00;02;04;18","00;02;04;25","to the"
"00;02;04;25","00;02;05;05","following"
"00;02;05;05","00;02;05;19","paper."
"00;02;05;19","00;02;05;24","The"
"00;02;05;24","00;02;06;13","computational"
"00;02;06;13","00;02;06;26","boundary"
"00;02;06;26","00;02;07;00","of"
"00;02;07;00","00;02;07;23","a Self"
"00;02;07;23","00;02;08;12","Developmental"
"00;02;08;12","00;02;08;19","Bio"
"00;02;08;19","00;02;09;11","Electricity"
"00;02;09;11","00;02;09;22","Drives"
"00;02;09;22","00;02;10;27","Multicellularity"
"00;02;10;27","00;02;11;08","and"
"00;02;11;08","00;02;12;22","Self-recognition"
"00;02;12;22","00;02;13;03","by"
"00;02;13;03","00;02;13;10","Mike"
"00;02;13;10","00;02;14;00","Levin."
"00;02;14;03","00;02;14;13","And"
"00;02;14;13","00;02;15;00","this video"
"00;02;15;00","00;02;15;05","is"
"00;02;15;05","00;02;15;10","just"
"00;02;15;10","00;02;15;14","an"
"00;02;15;14","00;02;16;01","introduction"
"00;02;16;01","00;02;16;03","to"
"00;02;16;03","00;02;16;10","some of"
"00;02;16;10","00;02;16;14","the"
"00;02;16;14","00;02;17;00","ideas"
"00;02;17;00","00;02;17;05","it's"
"00;02;17;05","00;02;17;11","not a"
"00;02;17;11","00;02;17;29","review"
"00;02;17;29","00;02;18;05","or"
"00;02;18;05","00;02;18;07","a"
"00;02;18;07","00;02;18;17","final"
"00;02;18;17","00;02;19;01","word."
"00;02;19;01","00;02;19;08","It's"
"00;02;19;08","00;02;19;14","kind"
"00;02;19;14","00;02;19;18","of"
"00;02;19;18","00;02;20;02","like a"
"00;02;20;02","00;02;20;11","three"
"00;02;20;11","00;02;20;16","way"
"00;02;20;16","00;02;21;06","intersection"
"00;02;21;06","00;02;21;11","where"
"00;02;21;11","00;02;21;19","we have"
"00;02;21;19","00;02;22;00","people"
"00;02;22;00","00;02;22;10","who"
"00;02;22;10","00;02;23;05","might be"
"00;02;23;05","00;02;23;17","within"
"00;02;23;17","00;02;23;19","the"
"00;02;23;19","00;02;23;28","active"
"00;02;23;28","00;02;24;10","inference"
"00;02;24;10","00;02;24;26","community"
"00;02;24;26","00;02;25;06","looking"
"00;02;25;06","00;02;25;12","to be"
"00;02;25;12","00;02;25;28","exposed"
"00;02;25;28","00;02;26;02","to"
"00;02;26;02","00;02;26;08","some"
"00;02;26;08","00;02;26;17","different"
"00;02;26;17","00;02;27;04","areas"
"00;02;27;04","00;02;27;11","like"
"00;02;27;11","00;02;27;27","developmental"
"00;02;27;27","00;02;28;13","biology"
"00;02;28;13","00;02;28;17","or"
"00;02;28;17","00;02;29;00","cognitive"
"00;02;29;00","00;02;29;27","science."
"00;02;29;27","00;02;30;04","And"
"00;02;30;04","00;02;30;08","then"
"00;02;30;08","00;02;30;17","another"
"00;02;30;17","00;02;31;01","group"
"00;02;31;01","00;02;31;08","of"
"00;02;31;08","00;02;31;17","people"
"00;02;31;17","00;02;31;20","who"
"00;02;31;20","00;02;31;23","are"
"00;02;31;23","00;02;32;02","coming"
"00;02;32;02","00;02;32;13","from"
"00;02;32;13","00;02;32;16","the"
"00;02;32;16","00;02;33;04","developmental"
"00;02;33;04","00;02;33;18","biology"
"00;02;33;18","00;02;33;22","or"
"00;02;33;22","00;02;34;05","cognitive"
"00;02;34;05","00;02;34;19","science"
"00;02;34;19","00;02;35;19","background"
"00;02;35;19","00;02;35;29","and"
"00;02;35;29","00;02;36;09","curious"
"00;02;36;09","00;02;36;14","about"
"00;02;36;14","00;02;36;23","active"
"00;02;36;23","00;02;37;11","inference."
"00;02;37;11","00;02;37;19","And"
"00;02;37;19","00;02;38;00","then"
"00;02;38;00","00;02;38;15","also"
"00;02;38;15","00;02;38;27","we hope"
"00;02;38;27","00;02;39;01","that"
"00;02;39;01","00;02;39;06","this"
"00;02;39;06","00;02;39;11","is"
"00;02;39;11","00;02;39;23","exciting"
"00;02;39;23","00;02;39;26","and"
"00;02;39;26","00;02;40;12","interesting"
"00;02;40;12","00;02;40;21","even"
"00;02;40;21","00;02;40;25","for"
"00;02;40;25","00;02;41;04","people"
"00;02;41;04","00;02;41;09","who"
"00;02;41;09","00;02;41;13","are"
"00;02;41;13","00;02;41;19","not"
"00;02;41;19","00;02;42;14","familiar"
"00;02;42;14","00;02;42;22","with"
"00;02;42;22","00;02;43;00","active"
"00;02;43;00","00;02;43;16","inference"
"00;02;43;16","00;02;43;21","or"
"00;02;43;21","00;02;44;05","developmental"
"00;02;44;05","00;02;44;23","biology"
"00;02;44;23","00;02;45;01","or"
"00;02;45;01","00;02;45;15","cognitive"
"00;02;45;15","00;02;46;00","science."
"00;02;47;07","00;02;47;18","We"
"00;02;47;18","00;02;47;28","will"
"00;02;47;28","00;02;48;08","hopefully"
"00;02;48;08","00;02;49;00","try to"
"00;02;49;00","00;02;50;14","connect it"
"00;02;50;14","00;02;51;18","with"
"00;02;51;25","00;02;52;04","some"
"00;02;52;04","00;02;52;14","broader"
"00;02;52;14","00;02;53;17","questions."
"00;02;53;24","00;02;54;05","So"
"00;02;54;05","00;02;54;09","we're"
"00;02;54;09","00;02;54;15","going"
"00;02;54;15","00;02;54;18","to"
"00;02;54;18","00;02;54;24","walk"
"00;02;54;24","00;02;55;03","through"
"00;02;55;03","00;02;55;10","some"
"00;02;55;10","00;02;55;14","of the"
"00;02;55;14","00;02;55;27","aims"
"00;02;55;27","00;02;56;01","and"
"00;02;56;01","00;02;56;15","claims"
"00;02;56;15","00;02;56;19","of the"
"00;02;56;19","00;02;57;05","paper,"
"00;02;57;05","00;02;57;29","the abstract"
"00;02;57;29","00;02;58;04","and"
"00;02;58;04","00;02;58;06","the"
"00;02;58;06","00;02;58;24","roadmap,"
"00;02;58;24","00;02;59;02","and"
"00;02;59;02","00;02;59;10","bring"
"00;02;59;10","00;02;59;26","a few"
"00;02;59;26","00;03;00;08","big"
"00;03;00;08","00;03;01;27","questions"
"00;03;02;03","00;03;02;17","and"
"00;03;02;17","00;03;02;22","key"
"00;03;02;22","00;03;03;02","points"
"00;03;03;02","00;03;03;19","of the paper"
"00;03;03;19","00;03;03;25","so"
"00;03;03;25","00;03;03;28","that"
"00;03;03;28","00;03;04;06","whether"
"00;03;04;06","00;03;04;10","you"
"00;03;04;10","00;03;04;15","read"
"00;03;04;15","00;03;04;18","the"
"00;03;04;18","00;03;04;27","paper"
"00;03;04;27","00;03;04;29","or"
"00;03;04;29","00;03;05;08","not,"
"00;03;05;08","00;03;05;13","you'll"
"00;03;05;13","00;03;05;24","hopefully"
"00;03;05;24","00;03;06;01","be in"
"00;03;06;01","00;03;06;08","a good"
"00;03;06;08","00;03;06;18","spot"
"00;03;06;18","00;03;06;29","to ask"
"00;03;06;29","00;03;07;19","questions"
"00;03;07;19","00;03;08;04","and"
"00;03;08;04","00;03;08;21","learn"
"00;03;08;21","00;03;09;14","more."
"00;03;09;18","00;03;09;28","And of"
"00;03;09;28","00;03;10;08","course,"
"00;03;10;08","00;03;10;13","in the"
"00;03;10;13","00;03;10;18","Dot"
"00;03;10;18","00;03;10;24","one"
"00;03;10;24","00;03;11;20","activities"
"00;03;11;20","00;03;11;24","in the"
"00;03;11;24","00;03;12;02","coming"
"00;03;12;02","00;03;12;10","weeks"
"00;03;12;10","00;03;12;16","we'll be"
"00;03;12;16","00;03;13;00","discussing"
"00;03;13;00","00;03;13;09","the same"
"00;03;13;09","00;03;13;20","paper."
"00;03;13;20","00;03;14;02","So"
"00;03;14;02","00;03;14;18","save"
"00;03;14;18","00;03;14;27","and"
"00;03;14;27","00;03;15;09","submit"
"00;03;15;09","00;03;15;12","your"
"00;03;15;12","00;03;16;26","questions"
"00;03;16;26","00;03;18;02","and"
"00;03;18;02","00;03;18;17","let us know"
"00;03;18;17","00;03;18;22","if you'd"
"00;03;18;22","00;03;18;26","like"
"00;03;18;26","00;03;18;28","to"
"00;03;18;28","00;03;19;14","participate"
"00;03;19;14","00;03;19;19","or"
"00;03;19;19","00;03;20;04","contribute"
"00;03;20;04","00;03;20;13","in"
"00;03;20;13","00;03;21;07","any way."
"00;03;21;07","00;03;21;14","So"
"00;03;21;14","00;03;21;20","here"
"00;03;21;20","00;03;22;04","we are"
"00;03;22;04","00;03;22;09","on"
"00;03;22;09","00;03;22;19","the paper"
"00;03;22;19","00;03;23;20","itself."
"00;03;23;20","00;03;23;26","That's"
"00;03;23;26","00;03;23;28","a"
"00;03;23;28","00;03;24;11","screenshot"
"00;03;24;11","00;03;24;16","of the"
"00;03;24;16","00;03;25;03","cover"
"00;03;25;03","00;03;25;18","and"
"00;03;25;18","00;03;25;23","the"
"00;03;25;23","00;03;26;02","aims"
"00;03;26;02","00;03;26;05","and"
"00;03;26;05","00;03;26;24","claims,"
"00;03;26;24","00;03;27;02","and"
"00;03;27;02","00;03;27;07","I'll"
"00;03;27;07","00;03;27;23","read them"
"00;03;27;23","00;03;27;29","so"
"00;03;27;29","00;03;28;13","that"
"00;03;28;13","00;03;28;22","then"
"00;03;28;22","00;03;29;05","Daniel,"
"00;03;29;05","00;03;29;09","you"
"00;03;29;09","00;03;29;13","can"
"00;03;29;13","00;03;29;19","give a"
"00;03;29;19","00;03;29;26","first"
"00;03;29;26","00;03;30;06","thought"
"00;03;30;06","00;03;30;10","on"
"00;03;30;10","00;03;30;15","what"
"00;03;30;15","00;03;30;17","you"
"00;03;30;17","00;03;30;23","thought"
"00;03;30;23","00;03;30;27","was"
"00;03;30;27","00;03;31;07","cool"
"00;03;31;07","00;03;31;11","or"
"00;03;31;11","00;03;31;14","what"
"00;03;31;14","00;03;31;17","you"
"00;03;31;17","00;03;31;22","thought"
"00;03;31;22","00;03;31;26","was"
"00;03;31;26","00;03;32;12","important"
"00;03;32;12","00;03;33;22","about the paper."
"00;03;33;26","00;03;34;04","So"
"00;03;34;04","00;03;34;13","the aims"
"00;03;34;13","00;03;34;16","and"
"00;03;34;16","00;03;34;23","claims"
"00;03;34;23","00;03;34;25","of"
"00;03;34;25","00;03;35;27","the paper"
"00;03;35;28","00;03;36;13","first"
"00;03;36;13","00;03;36;19","they"
"00;03;36;19","00;03;37;01","define"
"00;03;37;01","00;03;37;19","individuals"
"00;03;37;19","00;03;37;21","and"
"00;03;37;21","00;03;38;04","cells"
"00;03;38;04","00;03;38;08","in"
"00;03;38;08","00;03;38;17","a way"
"00;03;38;17","00;03;38;22","that"
"00;03;38;22","00;03;39;12","facilitates"
"00;03;39;12","00;03;40;02","taxonomy"
"00;03;40;02","00;03;40;24","comparison"
"00;03;40;24","00;03;40;27","and"
"00;03;40;27","00;03;42;00","communication"
"00;03;42;00","00;03;42;07","with"
"00;03;42;07","00;03;42;21","evolves"
"00;03;42;21","00;03;43;08","created"
"00;03;43;08","00;03;44;01","biological,"
"00;03;44;01","00;03;44;23","artificial"
"00;03;44;23","00;03;45;02","and"
"00;03;45;02","00;03;45;16","exo"
"00;03;45;16","00;03;46;11","biological"
"00;03;46;11","00;03;47;15","agents."
"00;03;47;24","00;03;47;29","He"
"00;03;47;29","00;03;48;06","says."
"00;03;48;06","00;03;48;09","I"
"00;03;48;09","00;03;48;28","propose"
"00;03;48;28","00;03;49;03","a"
"00;03;49;03","00;03;49;20","fundamental"
"00;03;49;20","00;03;50;05","definition"
"00;03;50;05","00;03;50;12","of an"
"00;03;50;12","00;03;50;28","individual"
"00;03;50;28","00;03;51;07","based"
"00;03;51;07","00;03;51;13","on the"
"00;03;51;13","00;03;51;26","ability"
"00;03;51;26","00;03;52;00","to"
"00;03;52;00","00;03;52;13","pursue"
"00;03;52;13","00;03;53;00","goals"
"00;03;53;00","00;03;53;10","at an"
"00;03;53;10","00;03;53;23","appropriate"
"00;03;53;23","00;03;54;02","level"
"00;03;54;02","00;03;54;07","of"
"00;03;54;07","00;03;54;22","skill"
"00;03;54;22","00;03;54;26","and"
"00;03;54;26","00;03;56;01","organization."
"00;03;56;01","00;03;56;06","And"
"00;03;56;06","00;03;56;20","suggested"
"00;03;56;20","00;03;57;07","formalism"
"00;03;57;07","00;03;57;13","for"
"00;03;57;13","00;03;58;02","defining"
"00;03;58;02","00;03;58;05","and"
"00;03;58;05","00;03;58;22","comparing"
"00;03;58;22","00;03;58;23","the"
"00;03;58;23","00;03;59;08","cognitive"
"00;03;59;08","00;03;59;28","capacities"
"00;03;59;28","00;04;00;05","of"
"00;04;00;05","00;04;00;14","highly"
"00;04;00;14","00;04;01;06","diverse"
"00;04;01;06","00;04;01;20","types"
"00;04;01;20","00;04;01;25","of"
"00;04;01;25","00;04;02;23","agents."
"00;04;02;23","00;04;03;20","Second,"
"00;04;03;20","00;04;03;27","he"
"00;04;03;27","00;04;04;14","proposes"
"00;04;04;14","00;04;04;16","a"
"00;04;04;16","00;04;05;05","plausible"
"00;04;05;05","00;04;05;28","naturalistic"
"00;04;05;28","00;04;06;13","framework"
"00;04;06;13","00;04;06;19","for"
"00;04;06;19","00;04;06;22","the"
"00;04;06;22","00;04;07;12","evolutionary"
"00;04;07;12","00;04;07;21","scale"
"00;04;07;21","00;04;08;01","up of"
"00;04;08;01","00;04;08;27","cognition"
"00;04;08;27","00;04;09;06","from"
"00;04;09;06","00;04;09;07","the"
"00;04;09;07","00;04;09;21","earliest"
"00;04;09;21","00;04;10;02","origins"
"00;04;10;02","00;04;10;05","of"
"00;04;10;05","00;04;10;17","life,"
"00;04;10;17","00;04;11;11","hypothesizing"
"00;04;11;11","00;04;11;17","about"
"00;04;11;17","00;04;12;03","the forces"
"00;04;12;03","00;04;12;07","that"
"00;04;12;07","00;04;12;21","drove it"
"00;04;12;21","00;04;12;23","and"
"00;04;12;23","00;04;12;26","the"
"00;04;12;26","00;04;13;03","major"
"00;04;13;03","00;04;13;20","transitions"
"00;04;13;20","00;04;13;27","along"
"00;04;13;27","00;04;13;29","the"
"00;04;13;29","00;04;14;29","continuum."
"00;04;14;29","00;04;15;05","And"
"00;04;15;05","00;04;15;08","the"
"00;04;15;08","00;04;15;14","goal"
"00;04;15;14","00;04;15;16","of"
"00;04;15;16","00;04;15;22","this"
"00;04;15;22","00;04;16;01","research"
"00;04;16;01","00;04;16;12","program"
"00;04;16;12","00;04;16;15","is"
"00;04;16;15","00;04;16;18","to"
"00;04;16;18","00;04;16;24","show"
"00;04;16;24","00;04;16;28","how"
"00;04;16;28","00;04;17;13","complex"
"00;04;17;13","00;04;17;29","agency"
"00;04;17;29","00;04;18;03","and"
"00;04;18;03","00;04;18;08","goal"
"00;04;18;08","00;04;19;08","directness"
"00;04;19;08","00;04;19;26","evolves"
"00;04;19;26","00;04;20;15","naturally"
"00;04;20;15","00;04;20;23","from"
"00;04;20;23","00;04;21;27","ancient"
"00;04;21;27","00;04;22;18","mechanisms."
"00;04;22;18","00;04;22;29","So,"
"00;04;22;29","00;04;23;10","Daniel,"
"00;04;23;10","00;04;23;15","what"
"00;04;23;15","00;04;23;21","do you"
"00;04;23;21","00;04;24;01","think"
"00;04;24;01","00;04;24;13","about"
"00;04;24;13","00;04;24;20","that?"
"00;04;26;22","00;04;27;15","Nice"
"00;04;27;15","00;04;27;28","work."
"00;04;27;28","00;04;28;22","Well,"
"00;04;28;28","00;04;29;03","I"
"00;04;29;03","00;04;29;07","thought"
"00;04;29;07","00;04;29;16","the paper"
"00;04;29;16","00;04;29;24","was"
"00;04;29;24","00;04;30;19","pretty"
"00;04;30;19","00;04;31;05","exciting"
"00;04;31;05","00;04;31;13","because"
"00;04;31;13","00;04;31;17","it"
"00;04;31;17","00;04;32;00","touches"
"00;04;32;00","00;04;32;03","on"
"00;04;32;03","00;04;32;09","just"
"00;04;32;09","00;04;32;28","so many"
"00;04;32;28","00;04;33;14","big"
"00;04;33;14","00;04;34;00","topics"
"00;04;34;00","00;04;34;13","like"
"00;04;34;13","00;04;34;21","goal"
"00;04;34;21","00;04;35;02","setting"
"00;04;35;02","00;04;35;05","and"
"00;04;35;05","00;04;36;06","agency"
"00;04;36;06","00;04;36;24","cognition"
"00;04;36;24","00;04;36;26","in"
"00;04;36;26","00;04;37;10","natural"
"00;04;37;10","00;04;37;12","and"
"00;04;37;12","00;04;38;00","artificial"
"00;04;38;00","00;04;38;26","systems,"
"00;04;38;26","00;04;39;14","multi-skilled"
"00;04;39;14","00;04;40;12","systems."
"00;04;40;12","00;04;40;16","And"
"00;04;40;16","00;04;40;28","then"
"00;04;40;28","00;04;41;13","it"
"00;04;41;13","00;04;41;22","links"
"00;04;41;22","00;04;42;02","it in"
"00;04;42;02","00;04;42;08","a way"
"00;04;42;08","00;04;42;14","that"
"00;04;42;14","00;04;42;25","people"
"00;04;42;25","00;04;43;02","might"
"00;04;43;02","00;04;43;08","not"
"00;04;43;08","00;04;43;28","expect,"
"00;04;43;28","00;04;44;07","which"
"00;04;44;07","00;04;44;15","is"
"00;04;44;15","00;04;44;29","through"
"00;04;44;29","00;04;45;18","developmental"
"00;04;45;18","00;04;46;19","biology"
"00;04;46;19","00;04;46;28","and"
"00;04;46;28","00;04;47;06","bio"
"00;04;47;06","00;04;48;03","electricity,"
"00;04;48;03","00;04;48;10","which"
"00;04;48;10","00;04;48;12","are"
"00;04;48;12","00;04;48;18","kind"
"00;04;48;18","00;04;48;20","of"
"00;04;48;20","00;04;48;27","like"
"00;04;48;27","00;04;49;18","processes"
"00;04;49;18","00;04;49;22","that"
"00;04;49;22","00;04;49;29","these"
"00;04;49;29","00;04;50;06","life"
"00;04;50;06","00;04;50;22","forms"
"00;04;50;22","00;04;51;00","or"
"00;04;51;00","00;04;51;08","other"
"00;04;51;08","00;04;51;29","forms"
"00;04;51;29","00;04;52;15","engage"
"00;04;52;15","00;04;52;26","in."
"00;04;52;27","00;04;53;04","So"
"00;04;53;04","00;04;53;10","to be"
"00;04;53;10","00;04;53;14","able"
"00;04;53;14","00;04;53;18","to"
"00;04;53;18","00;04;54;06","connect"
"00;04;54;06","00;04;54;13","things"
"00;04;54;13","00;04;54;17","that"
"00;04;54;17","00;04;54;20","are"
"00;04;54;20","00;04;55;02","awesome"
"00;04;55;02","00;04;55;13","about"
"00;04;55;13","00;04;55;25","systems"
"00;04;55;25","00;04;55;29","that"
"00;04;55;29","00;04;56;17","matter,"
"00;04;56;17","00;04;56;28","like,"
"00;04;56;28","00;04;57;15","again,"
"00;04;57;15","00;04;57;28","their goal"
"00;04;57;28","00;04;58;08","seeking"
"00;04;58;08","00;04;58;24","nature,"
"00;04;58;24","00;04;58;28","their"
"00;04;58;28","00;04;59;09","ability"
"00;04;59;09","00;04;59;18","to do"
"00;04;59;18","00;05;00;16","cognition"
"00;05;00;16","00;05;00;21","and"
"00;05;00;21","00;05;00;25","then"
"00;05;00;25","00;05;01;04","connect"
"00;05;01;04","00;05;01;12","that"
"00;05;01;12","00;05;01;22","to"
"00;05;01;22","00;05;01;25","a"
"00;05;01;25","00;05;02;06","process"
"00;05;02;06","00;05;02;26","theory,"
"00;05;02;26","00;05;03;01","it's"
"00;05;03;01","00;05;03;07","kind"
"00;05;03;07","00;05;03;10","of"
"00;05;03;10","00;05;03;13","what"
"00;05;03;13","00;05;03;20","we're"
"00;05;03;20","00;05;03;26","all"
"00;05;03;26","00;05;04;04","about."
"00;05;04;04","00;05;04;09","And"
"00;05;04;09","00;05;04;17","active"
"00;05;04;17","00;05;05;06","inference"
"00;05;05;06","00;05;05;29","connecting"
"00;05;05;29","00;05;06;02","the"
"00;05;06;02","00;05;06;09","cool"
"00;05;06;09","00;05;06;18","features"
"00;05;06;18","00;05;06;20","of"
"00;05;06;20","00;05;07;10","the world"
"00;05;07;10","00;05;07;18","to"
"00;05;07;18","00;05;07;29","process"
"00;05;07;29","00;05;08;10","theories"
"00;05;08;10","00;05;08;15","that are"
"00;05;08;15","00;05;09;14","tractable."
"00;05;10;15","00;05;10;25","Cool."
"00;05;10;25","00;05;11;01","So"
"00;05;11;01","00;05;11;10","moving"
"00;05;11;10","00;05;11;19","on to"
"00;05;11;19","00;05;11;22","the"
"00;05;11;22","00;05;12;09","abstract,"
"00;05;12;09","00;05;12;21","I'll"
"00;05;12;21","00;05;12;29","read"
"00;05;12;29","00;05;13;20","the first part"
"00;05;13;20","00;05;13;23","and"
"00;05;13;23","00;05;14;02","then"
"00;05;14;02","00;05;14;09","you"
"00;05;14;09","00;05;14;17","can"
"00;05;14;17","00;05;14;24","read"
"00;05;14;24","00;05;15;03","the next"
"00;05;15;03","00;05;15;15","slide."
"00;05;16;03","00;05;17;00","So all"
