start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
77708	78550	B	0.99999	4	30	167	require
79210	79794	B	0.99996	4	31	168	classical
79842	80402	B	0.83497	4	32	169	communication
80466	80742	B	1.0	4	33	170	between
80796	81350	B	0.99999	4	34	171	them.
81500	81814	B	0.99996	4	35	172	So
81852	82054	B	1.0	4	36	173	that
82092	82680	B	0.99999	4	37	174	is
83050	83318	B	0.99994	4	38	175	more
83324	83398	B	0.99893	4	39	176	or
83404	83574	B	0.98788	4	40	177	less
83612	83718	B	1.0	4	41	178	the
83724	83846	B	0.99994	4	42	179	whole
83868	84054	B	1.0	4	43	180	point
84092	84294	B	0.95	4	44	181	of
84332	84920	B	1.0	4	45	182	today,
85290	86086	B	0.99987	4	46	183	how
86268	87058	B	0.03204	4	47	184	noncommittan
87074	87454	B	0.87812	4	48	185	sectors
87522	87754	B	0.99	4	49	186	may
87792	88438	B	0.77232	4	50	187	communicate,
88534	88746	B	0.94688	4	51	188	have
88768	88906	B	1.0	4	52	189	to
88928	89334	B	0.9997	4	53	190	communicate
89382	90170	B	0.99831	4	54	191	classically.
96110	96860	B	0.99473	5	1	192	Another
97550	98534	B	0.35529	5	2	193	introduction
98662	98858	B	0.99992	5	3	194	in
98864	99034	B	0.99991	5	4	195	this
99072	99274	B	0.9999	5	5	196	last
99312	99734	B	0.99997	5	6	197	lecture
99782	100380	B	0.99987	5	7	198	was
101410	101774	B	0.99961	5	8	199	this
101812	102014	B	0.9	5	9	200	new
102052	102522	B	0.99947	5	10	201	graphical
102586	103466	B	0.99908	5	11	202	notation,
103658	104618	B	0.88925	5	12	203	TQFT,
104714	104926	B	0.99997	5	13	204	if
104948	105086	B	0.99997	5	14	205	you
105108	105450	B	0.99991	5	15	206	wish
105530	105726	B	1.0	5	16	207	to
105748	105886	B	0.99994	5	17	208	call
105908	106046	B	0.99995	5	18	209	it
106068	106254	B	0.9943	5	19	210	that
106292	106686	B	0.99994	5	20	211	way
106788	107102	B	0.99993	5	21	212	for
107156	107374	B	1.0	5	22	213	any
107412	107566	B	1.0	5	23	214	of
107588	107726	B	0.99955	5	24	215	these
107748	108026	B	0.99725	5	25	216	clock
108058	108474	B	0.9675	5	26	217	ticks.
108522	108926	B	0.79482	5	27	218	Okay,
109028	109246	B	0.99532	5	28	219	so
109268	109546	B	0.70324	5	29	220	let's
109578	110270	B	0.94516	5	30	221	recall
110850	111166	B	1.0	5	31	222	the
111188	111422	B	0.99998	5	32	223	whole
111476	111886	B	1.0	5	33	224	process
111988	112640	B	1.0	5	34	225	of
113830	114798	B	0.96419	5	35	226	measuring
114974	115266	B	1.0	5	36	227	a
115288	115646	B	0.99762	5	37	228	sector
115678	116190	B	0.77325	5	38	229	environment
116270	116514	B	0.97	5	39	230	and
116552	116862	B	0.97061	5	40	231	writing
116926	117106	B	0.99767	5	41	232	it
117128	117314	B	0.99997	5	42	233	into
117352	117506	B	0.93	5	43	234	a
117528	117902	B	0.93644	5	44	235	memory
117966	118750	B	0.78495	5	45	236	environment
118910	119186	B	0.99983	5	46	237	can
119208	119346	B	0.99998	5	47	238	be
119368	119822	B	0.9989	5	48	239	simplified
119886	120114	B	1.0	5	49	240	to
120152	120738	B	0.99996	5	50	241	this
120904	121234	B	0.99948	5	51	242	sort
121272	121762	B	1.0	5	52	243	of
121896	122430	B	0.48883	5	53	244	tick
122510	123140	B	0.72773	5	54	245	that
123510	124430	B	0.99972	5	55	246	connects
124590	124974	B	0.72	5	56	247	two
125032	125346	B	0.99467	5	57	248	portions
125378	125526	B	0.92	5	58	249	of
125548	125638	B	0.79	5	59	250	the
125644	126274	B	0.93037	5	60	251	boundary
126402	127080	B	1.0	5	61	252	and
129130	129542	B	0.99999	5	62	253	everything
129596	129766	B	0.9976	5	63	254	we
129788	129974	B	0.87372	5	64	255	talk
130012	130262	B	0.99999	5	65	256	about
130316	130626	B	0.49691	5	66	257	lock
130658	131698	B	0.99739	5	67	258	protocols
131874	132166	B	0.99995	5	68	259	will
132188	132326	B	1.0	5	69	260	be
132348	132594	B	0.76331	5	70	261	written
132642	132758	B	0.99998	5	71	262	in
132764	133078	B	0.957	5	72	263	this
133164	133634	B	0.4908	5	73	264	graphical
133682	134470	B	0.98033	5	74	265	notation.
137550	138300	B	0.99874	6	1	266	So
140510	140886	B	0.96196	6	2	267	let's
140918	141114	B	0.99984	6	3	268	keep
141152	141354	B	1.0	6	4	269	going
141392	141498	B	1.0	6	5	270	a
141504	141674	B	0.99761	6	6	271	little
141712	142300	B	0.99993	6	7	272	bit.
143790	144202	B	0.99866	6	8	273	This
144256	144566	B	0.9986	6	9	274	slide
144598	144890	B	0.64213	6	10	275	is
144960	145146	B	0.96133	6	11	276	on
145168	145258	B	1.0	6	12	277	the
145264	145530	B	1.0	6	13	278	paper
145600	146074	B	0.99999	6	14	279	on
146192	146854	B	0.83045	6	15	280	sequential
146902	147414	B	0.85672	6	16	281	measurements
147462	148106	B	0.52541	6	17	282	from
148288	149562	B	0.97	6	18	283	2022.
149696	149946	B	0.99799	6	19	284	These
149968	150154	B	0.99725	6	20	285	are
150192	150780	B	0.99997	6	21	286	basically
151310	151578	B	1.0	6	22	287	the
151584	151938	B	0.84003	6	23	288	formal
151974	152314	B	0.59071	6	24	289	mapping
152362	152574	B	1.0	6	25	290	between
152612	153274	B	0.4728	6	26	291	QRFs
153322	153920	B	1.0	6	27	292	and
154930	155754	B	0.9996	6	28	293	topological
155802	156106	B	0.99994	6	29	294	quantum
156138	156382	B	0.99971	6	30	295	field
156436	156858	B	0.99371	6	31	296	theories.
156954	157214	B	0.8066	6	32	297	Okay.
157252	157406	B	0.99981	6	33	298	So
157428	157626	B	0.584	6	34	299	we're
157658	158238	B	0.99863	6	35	300	more
158404	158734	B	0.99973	6	36	301	used
158772	158974	B	1.0	6	37	302	to
159012	159166	B	1.0	6	38	303	the
159188	159514	B	0.99998	6	39	304	picture
159562	159726	B	0.99983	6	40	305	here
159748	159886	B	0.99962	6	41	306	on
159908	159998	B	1.0	6	42	307	the
160004	160174	B	0.99976	6	43	308	left
160212	160318	B	0.99964	6	44	309	hand
160324	160494	B	0.89305	6	45	310	side
160532	160638	B	1.0	6	46	311	of
160644	160814	B	0.94923	6	47	312	this
160852	161066	B	0.96698	6	48	313	slide,
161098	161438	B	0.97728	6	49	314	right
161524	161726	B	0.99995	6	50	315	with
161748	161838	B	1.0	6	51	316	the
161844	162314	B	0.86994	6	52	317	QRF
162362	162714	B	0.99767	6	53	318	sectors.
162762	163360	B	0.98711	7	1	319	But
164710	165470	B	0.94462	7	2	320	Pictorically
165550	165842	B	0.99998	7	3	321	speaking,
165896	166066	B	0.99995	7	4	322	this
166088	166226	B	0.99997	7	5	323	is
166248	166338	B	1.0	7	6	324	at
166344	166466	B	0.99991	7	7	325	least
166488	166626	B	0.99997	7	8	326	how
166648	166786	B	0.99989	7	9	327	they
166808	167490	B	0.98995	7	10	328	map.
169110	169714	B	0.63531	7	11	329	Okay?
169832	170066	B	1.0	7	12	330	And
170088	170706	B	0.98353	7	13	331	then
170888	171282	B	0.99995	7	14	332	from
171336	171940	B	0.9943	7	15	333	then
173190	173554	B	0.99986	7	16	334	we
173592	173842	B	0.9999	7	17	335	started
173896	174114	B	0.99969	7	18	336	talking
174152	174354	B	0.99999	7	19	337	about
174392	175114	B	0.99976	7	20	338	entanglement
175182	175366	B	0.99	7	21	339	and
175388	175714	B	0.99903	7	22	340	classical
175762	176710	B	0.81737	7	23	341	communications
177290	177654	B	0.99932	7	24	342	using
177692	177894	B	0.99981	7	25	343	this
177932	178418	B	0.99534	7	26	344	notation.
178514	178774	B	0.69	7	27	345	And
178812	178966	B	0.99995	7	28	346	this
178988	179222	B	0.99985	7	29	347	is
179276	179542	B	0.99994	7	30	348	probably
179596	179814	B	0.99999	7	31	349	where
179852	180006	B	0.99983	7	32	350	my
180028	180262	B	0.99703	7	33	351	questions
180316	180486	B	1.0	7	34	352	to
180508	180994	B	0.95658	7	35	353	Chris
181122	181462	B	0.56922	7	36	354	will
181516	182120	B	0.99719	7	37	355	start.
182650	183014	B	0.97744	7	38	356	So
183052	183254	B	0.53102	7	39	357	in
183292	183682	B	0.98405	7	40	358	section
183746	184360	B	1.0	7	41	359	Three,
185290	185654	B	0.99944	7	42	360	we
185692	186280	B	0.99989	7	43	361	saw
186810	187174	B	0.99949	7	44	362	this
187212	187462	B	0.99999	7	45	363	idea
187516	187734	B	0.99	7	46	364	of
187772	187974	B	0.99	7	47	365	the
188012	188814	B	0.61062	7	48	366	FEP
188962	190250	B	0.29787	7	49	367	asymptotically
190670	191034	B	0.99846	7	50	368	being
191072	191178	B	1.0	7	51	369	the
191184	191494	B	0.81958	7	52	370	principle
191542	191706	B	1.0	7	53	371	of
191728	192614	B	0.62204	7	54	372	unitarity,
192742	193770	B	0.83662	7	55	373	aka.
194830	195382	B	0.67492	8	1	374	Driving
195446	195674	B	0.67	8	2	375	the
195712	196300	B	0.99104	8	3	376	system,
196670	197034	B	1.0	8	4	377	the
197072	197414	B	0.93989	8	5	378	joint
197462	197962	B	0.9277	8	6	379	system,
198096	198486	B	0.87871	8	7	380	Alice
198518	198666	B	0.68	8	8	381	and
198688	199110	B	0.70502	8	9	382	Bob
199190	199434	B	0.78	8	10	383	to
199472	200482	B	0.99496	8	11	384	entanglement,
200646	200974	B	0.99706	8	12	385	which
201012	201166	B	0.8417	8	13	386	in
201188	201326	B	0.88038	8	14	387	this
201348	201754	B	0.99923	8	15	388	graphical
201802	202330	B	0.99988	8	16	389	notation,
202410	202906	B	0.99743	8	17	390	amounts
202938	203470	B	1.0	8	18	391	to
203620	204222	B	0.99962	8	19	392	them
204356	204702	B	0.99753	8	20	393	sort
204756	205360	B	1.0	8	21	394	of
205730	206750	B	0.99664	8	22	395	completing
207650	207966	B	1.0	8	23	396	a
207988	208490	B	0.97699	8	24	397	cycle
208570	209200	B	0.99971	8	25	398	here
209570	210078	B	0.99928	8	26	399	where
210164	210366	B	1.0	8	27	400	the
210388	210938	B	0.39736	8	28	401	QRFs
210954	211086	B	0.99997	8	29	402	are
211108	211466	B	0.99997	8	30	403	perfectly
211498	211786	B	0.74367	8	31	404	aligned,
211818	212014	B	0.86082	8	32	405	so
212052	212254	B	0.99991	8	33	406	that
212292	212698	B	1.0	8	34	407	the
212804	213170	B	0.86	8	35	408	S
213240	213694	B	0.99969	8	36	409	sector
213742	213906	B	1.0	8	37	410	of
213928	214258	B	1.0	8	38	411	one
214344	214686	B	0.94067	8	39	412	becomes
214718	214866	B	1.0	8	40	413	the
214888	215214	B	0.99982	8	41	414	memory
215262	215662	B	0.99547	8	42	415	sector
215726	215906	B	1.0	8	43	416	of
215928	216066	B	1.0	8	44	417	the
216088	216610	B	0.998	8	45	418	other.
216760	217074	B	0.99	8	46	419	And
217112	217810	B	0.99747	8	47	420	vice
218710	219122	B	0.93	8	48	421	I
219176	219538	B	0.98966	8	49	422	actually
219624	219826	B	1.0	8	50	423	at
219848	220034	B	0.99999	8	51	424	this
220072	220274	B	1.0	8	52	425	point
220312	220562	B	0.99996	8	53	426	already,
220616	220786	B	1.0	8	54	427	I
220808	220898	B	0.99997	8	55	428	have
220904	221026	B	0.86	8	56	429	a
221048	221620	B	0.99715	8	57	430	question
222310	222722	B	0.86747	8	58	431	for
222776	223490	B	0.88247	8	59	432	Chris.
223830	224098	B	1.0	8	60	433	I
224104	224226	B	0.98061	8	61	434	have
224248	224386	B	0.9783	8	62	435	it
224408	224638	B	0.99623	8	63	436	written
224654	225220	B	0.6372	8	64	437	down.
230330	230886	B	0.6358	9	1	438	Yes.
230988	231206	B	1.0	9	2	439	Two
231228	231462	B	0.99998	9	3	440	things
231516	231926	B	0.991	9	4	441	here,
232028	232790	B	0.99892	9	5	442	Chris.
233530	233942	B	0.99854	9	6	443	Number
233996	234600	B	1.0	9	7	444	one
234970	235720	B	0.81165	9	8	445	is
239390	239658	B	0.99977	9	9	446	in
239664	239834	B	0.99	9	10	447	the
239872	240122	B	0.74361	9	11	448	log
240176	240614	B	0.9884	9	12	449	protocol
240662	241142	B	0.63227	9	13	450	picture
241206	241386	B	1.0	9	14	451	we
241408	241594	B	0.99997	9	15	452	do
241632	241930	B	1.0	9	16	453	have
242000	242234	B	0.67	9	17	454	a
242272	243126	B	0.59103	9	18	455	distinguishing
243238	243994	B	0.99998	9	19	456	between
244192	244506	B	1.0	9	20	457	a
244528	244886	B	0.99998	9	21	458	quantum
244918	245258	B	0.71723	9	22	459	channel
245344	245546	B	1.0	9	23	460	and
245568	245658	B	1.0	9	24	461	a
245664	246102	B	0.99992	9	25	462	classical
246166	246826	B	0.99998	9	26	463	channel.
247008	247594	B	1.0	9	27	464	And
247712	247994	B	0.99999	9	28	465	if
248032	248330	B	1.0	9	29	466	I
248400	248806	B	1.0	9	30	467	understood
248838	249034	B	0.99999	9	31	468	that
249072	249274	B	0.99779	9	32	469	part
249312	250018	B	0.99896	9	33	470	correctly,
250134	250366	B	0.9984	9	34	471	we
250388	250574	B	0.9973	9	35	472	said
250612	251200	B	0.99971	9	36	473	that
251650	252186	B	0.99994	9	37	474	passage
252218	252366	B	1.0	9	38	475	of
252388	252622	B	0.99999	9	39	476	time
252676	252846	B	0.99996	9	40	477	or
252868	253386	B	0.79445	9	41	478	expenditure
253418	253614	B	1.0	9	42	479	of
253652	254142	B	0.99829	9	43	480	energy,
254276	254622	B	0.9303	9	44	481	free
254676	255278	B	0.99998	9	45	482	energy
255444	255870	B	0.9999	9	46	483	only
255940	256506	B	0.67713	9	47	484	corresponds
256538	256686	B	1.0	9	48	485	to
256708	256798	B	1.0	9	49	486	the
256804	257242	B	0.99949	9	50	487	classical
257306	257962	B	0.76844	9	51	488	tick.
258106	258654	B	0.99582	9	52	489	So
258772	259054	B	0.99982	9	53	490	in
259092	259680	B	0.95917	9	54	491	this
260450	261082	B	0.98856	9	55	492	quantum
261146	261834	B	0.99534	9	56	493	entanglement
261882	262282	B	0.99998	9	57	494	picture
262346	262766	B	0.9999	9	58	495	where
262868	263086	B	0.99999	9	59	496	you
263108	263258	B	0.99998	9	60	497	don't
263274	263454	B	0.99999	9	61	498	quite
263492	263742	B	0.89905	9	62	499	have
263796	264062	B	0.99995	9	63	500	that,
264116	264286	B	0.9528	9	64	501	is
264308	264458	B	0.9643	9	65	502	it
264484	264626	B	0.99976	9	66	503	fair
264648	264786	B	1.0	9	67	504	to
264808	264946	B	0.99999	9	68	505	say
264968	265154	B	0.99966	9	69	506	that
265192	265502	B	0.94433	9	70	507	there's
265566	265794	B	0.99996	9	71	508	no
265832	266034	B	1.0	9	72	509	such
266072	266274	B	0.99999	9	73	510	thing
266312	266754	B	0.64834	9	74	511	as
266872	267106	B	0.65	9	75	512	a
267128	267454	B	0.99888	9	76	513	classical
267502	267762	B	0.65591	9	77	514	take
267816	268034	B	0.99997	9	78	515	no
268072	268366	B	0.99991	9	79	516	passage
268398	268546	B	1.0	9	80	517	of
268568	268802	B	0.99997	9	81	518	time,
268856	269074	B	0.99999	9	82	519	no
269112	269646	B	0.99985	9	83	520	expenditure
269678	269874	B	0.52	9	84	521	of
269912	270114	B	0.99985	9	85	522	free
270152	270738	B	0.99996	9	86	523	energy.
270904	271234	B	0.99327	10	1	524	Is
271272	271426	B	0.99992	10	2	525	this
271448	271586	B	1.0	10	3	526	a
271608	272430	B	0.95763	10	4	527	degenerate
272510	273070	B	0.99919	10	5	528	picture
273150	273346	B	1.0	10	6	529	of
273368	273458	B	1.0	10	7	530	the
273464	273886	B	0.37956	10	8	531	locked
273918	274382	B	0.9999	10	9	532	protocol
274446	274914	B	0.99995	10	10	533	where
275032	275278	B	1.0	10	11	534	the
275304	275666	B	0.98666	10	12	535	sectors
275698	275894	B	0.99995	10	13	536	were
275932	276258	B	0.99994	10	14	537	aligned
276274	276406	B	0.86	10	15	538	the
276428	276614	B	0.99974	10	16	539	right
276652	277334	B	0.99999	10	17	540	way
277532	278038	B	0.86	10	18	541	and
278124	278482	B	0.99083	10	19	542	boom,
278546	278726	B	0.99998	10	20	543	you
278748	278886	B	0.99986	10	21	544	got
278908	279090	B	0.96597	10	22	545	rid
279090	279206	B	0.89	10	23	546	of
279228	279414	B	1.0	10	24	547	that
279452	279842	B	0.99994	10	25	548	classical
279906	280520	B	0.99928	10	26	549	thing
281690	282054	B	0.55	10	27	550	and
282092	282306	B	0.98242	10	28	551	that's
282338	282582	B	0.99974	10	29	552	it.
282636	282854	B	0.92	10	30	553	And
282892	283314	B	0.99991	10	31	554	secondly,
283362	283526	B	1.0	10	32	555	I
283548	283974	B	0.99999	10	33	556	guess,
284092	284374	B	0.60447	10	34	557	what
284412	284566	B	0.99942	10	35	558	does
284588	284774	B	0.9318	10	36	559	it
284812	285350	B	0.99999	10	37	560	mean
285500	285814	B	1.0	10	38	561	for
285852	286054	B	0.99998	10	39	562	these
286092	286342	B	1.0	10	40	563	two
286396	287230	B	0.98883	10	41	564	parts,
287410	287814	B	0.85848	10	42	565	quote
287862	288646	B	0.94644	10	43	566	unquote
288838	289146	B	0.99808	10	44	567	from
289168	289306	B	1.0	10	45	568	the
289328	289850	B	0.99993	10	46	569	paper,
290000	290314	B	1.0	10	47	570	to
290352	290742	B	0.99374	10	48	571	implement
290806	291420	B	0.96	10	49	572	a
293390	293862	B	0.50914	10	50	573	joint
293926	294374	B	0.99366	10	51	574	quantum
294422	295020	B	0.76942	10	52	575	process?
299860	300416	C	0.85188	11	1	576	So,
300518	301170	C	0.97802	11	2	577	yeah,
301940	302304	C	0.99971	11	3	578	this
302342	302592	C	0.99996	11	4	579	is
302646	302924	C	0.99992	11	5	580	not
302982	303348	C	0.69	11	6	581	a
303434	303904	C	0.97616	11	7	582	lock
303952	304608	C	0.88466	11	8	583	protocol,
304704	305568	C	0.99651	11	9	584	clearly,
305744	306470	C	0.99306	11	10	585	because
307560	307924	C	0.85909	11	11	586	there
307962	308164	C	0.98365	11	12	587	is
308202	308836	C	0.99913	11	13	588	no
309018	310020	C	0.99621	11	14	589	classical
310760	311860	C	0.8488	11	15	590	communication.
312280	313076	C	0.9	11	16	591	And
313258	313556	C	0.99975	11	17	592	in
313578	314150	C	0.97986	11	18	593	fact,
314520	315460	C	0.99083	11	19	594	Alice
316140	316552	C	0.94102	11	20	595	is
316606	316920	C	0.99992	11	21	596	not
316990	317508	C	0.91558	11	22	597	divided
317604	318250	C	0.99991	11	23	598	into
319420	320100	C	0.99209	11	24	599	multiple
320180	321012	C	0.99746	11	25	600	compartments.
321076	321690	C	0.98597	11	26	601	Here
322700	323284	C	0.99617	11	27	602	Alice
323332	323544	C	0.99963	11	28	603	is
323582	323832	C	0.99994	11	29	604	just
323886	324920	C	0.81786	11	30	605	implementing
325900	326264	C	0.9848	11	31	606	this
326302	326648	C	0.99983	11	32	607	single
326734	327204	C	0.67675	11	33	608	quantum
327252	327656	C	0.99903	11	34	609	process,
327758	328410	C	0.56	11	35	610	Q.
329360	330110	C	0.99	11	36	611	And
334720	335276	C	0.98567	11	37	612	because
335378	335740	C	0.6956	11	38	613	these
335810	336312	C	0.7302	11	39	614	sectors
336376	336844	C	0.83811	11	40	615	are
336962	337628	C	0.66487	11	41	616	because
337794	338172	C	0.99981	11	42	617	these
338226	339240	C	0.67654	11	43	618	QRFs
339320	339612	C	0.96573	11	44	619	are
339666	340184	C	0.99999	11	45	620	perfectly
340232	341180	C	0.99897	11	46	621	aligned,
343860	344224	C	0.99993	11	47	622	we
344262	344464	C	0.99997	11	48	623	can
344502	344752	C	0.99998	11	49	624	think
344806	345410	C	1.0	11	50	625	of,
348580	349330	C	0.99991	11	51	626	remember
352760	353604	C	0.53574	11	52	627	from
353802	354308	C	0.9999	11	53	628	probably
354394	354740	C	1.0	11	54	629	the
354810	355428	C	1.0	11	55	630	second
355594	356500	C	0.83617	11	56	631	session
359320	360070	C	0.99	11	57	632	the
360440	361104	C	0.99994	11	58	633	picture
361152	361364	C	0.50434	11	59	634	that
361402	361604	C	0.99893	11	60	635	you
361642	361796	C	0.99748	11	61	636	were
361818	362052	C	0.99993	11	62	637	very
362106	362468	C	0.99998	11	63	638	interested
362554	363190	C	0.98157	11	64	639	in
363800	364550	C	0.84036	11	65	640	under
366860	367272	C	0.98	11	66	641	of
367326	367544	C	0.96	11	67	642	the
367582	367924	C	0.67086	11	68	643	Wick
367972	368920	C	0.49469	11	69	644	rotation
371900	373080	C	0.92793	11	70	645	reversing
373580	374184	C	0.99997	11	71	646	time
374302	374776	C	1.0	11	72	647	between
374878	375284	C	0.99033	11	73	648	Alice
375332	375544	C	1.0	11	74	649	and
