text	entity_type		start	end
anthony	person_name		3768210	3768842
poker player	occupation		3770986	3772010
entrepreneur	occupation		3772714	3773754
cognitive security	organization		3776666	3777646
Davis	location		3778052	3778870
Gina	person_name		3786392	3786750
biologist	occupation		3788808	3789374
neuroscientist	occupation		3789608	3790462
Xscape team	organization		3794172	3795400
Chomsky	person_name		3849948	3850466
Lipman	person_name		3851708	3852162
Chomsky	person_name		3863248	3863718
Chomsky	person_name		3865230	3865926
eight	person_age		3868000	3868330
Chomsky	person_name		3878388	3879198
Walter Lickman	person_name		3886552	3887294
Aval	person_name		3955088	3955398
Michael	person_name		4005390	4006118
Michael	person_name		4008598	4009014
sociology	occupation		4119376	4120250
Avel	person_name		4146008	4147086
mathematics	occupation		4269792	4270358
mathematics	occupation		4274688	4275206
physicists	occupation		4276288	4276742
physicists	occupation		4278272	4278694
physicists	occupation		4279232	4280010
Waddington	person_name		4282404	4283226
instrumental modelers	occupation		4295896	4297890
Waddington	person_name		4339828	4340378
Waddington	person_name		4342036	4342666
evolutionary biology	occupation		4349910	4351490
Waddington	person_name		4352552	4353566
founder	occupation		4355368	4355842
developmental biology	occupation		4357362	4358706
biology	occupation		4399624	4400290
landscape archaeology	occupation		4405210	4406258
Ben	person_name		4423950	4424758
Mikola	person_name		4485358	4485972
Mikol	person_name		4490738	4491096
conservative	political_affiliation		4520654	4521332
Michael	person_name		4672460	4673400
Science	occupation		4677230	4677732
science	occupation		4693506	4693864
Science	occupation		4704420	4705020
Kairos	person_name		4719152	4719940
conservative	political_affiliation		4743218	4744060
science	occupation		4748678	4749004
scientists	occupation		4769098	4769708
Danielle	person_name		4771020	4771716
science	occupation		4777428	4778020
science	occupation		4786802	4787144
science	occupation		4803462	4804160
team	organization		4870718	4871128
statistics	occupation		4886376	4887256
phenomenology	occupation		4962362	4963056
phenomenology	occupation		4968362	4969120
philosophy	occupation		5054742	5055196
folk psychology	occupation		5082706	5083752
psychology	occupation		5094658	5095520
folk psychology	occupation		5096340	5097600
propositional psychology	occupation		5100918	5102300
propositional psychology	occupation		5122318	5123332
scientists	occupation		5130324	5130884
philosophers	occupation		5133200	5134540
folk psychology	occupation		5150000	5150792
folk psychology	occupation		5153090	5154308
folk psychology	occupation		5155318	5156092
Avel	person_name		5164660	5165244
folk psychology	occupation		5211676	5212800
phenomenology	occupation		5231982	5232724
addiction	medical_condition		5242578	5243112
depression	medical_condition		5244296	5245160
addiction	medical_condition		5246642	5247500
Professor	occupation		5265850	5266256
Mark Miller	person_name		5266288	5267184
author	occupation		5270096	5270688
neurophenomenology	occupation		5272234	5273296
depression	medical_condition		5278336	5279076
addiction	medical_condition		5279188	5280100
author	occupation		5298498	5298824
Brynn	person_name		5317872	5318246
psychologist	occupation		5319904	5320582
physiology	occupation		5401468	5402034
Daniel	person_name		5404172	5404870
Aon	organization		5421504	5421894
teachers	occupation		5563692	5564114
Ben	person_name		5575084	5575426
Avel	person_name		5575628	5576442
