"Start Time","End Time","Transcript"
"00;02;10;29","00;02;11;06","said,"
"00;02;11;06","00;02;11;10","I'll"
"00;02;11;10","00;02;11;17","be"
"00;02;11;17","00;02;12;10","presenting"
"00;02;12;10","00;02;13;07","on"
"00;02;13;10","00;02;13;18","this"
"00;02;13;18","00;02;14;17","paper"
"00;02;15;18","00;02;16;15","that was"
"00;02;16;15","00;02;17;21","published"
"00;02;17;21","00;02;18;01","this"
"00;02;18;01","00;02;18;16","fall"
"00;02;18;16","00;02;18;22","in"
"00;02;18;22","00;02;19;08","Entropy"
"00;02;19;08","00;02;19;15","called"
"00;02;19;15","00;02;20;02","Stochastic"
"00;02;20;02","00;02;20;15","Chaos"
"00;02;20;15","00;02;20;19","and"
"00;02;20;19","00;02;20;29","Markov"
"00;02;20;29","00;02;22;00","Blankets"
"00;02;22;25","00;02;23;24","and"
"00;02;23;25","00;02;24;01","it's"
"00;02;24;01","00;02;24;15","really"
"00;02;24;15","00;02;24;27","great"
"00;02;24;27","00;02;25;07","that"
"00;02;25;07","00;02;25;12","you"
"00;02;25;12","00;02;25;19","guys"
"00;02;25;19","00;02;25;23","have"
"00;02;25;23","00;02;26;00","already"
"00;02;26;00","00;02;26;09","gone"
"00;02;26;09","00;02;26;27","through"
"00;02;26;27","00;02;27;25","the paper"
"00;02;27;25","00;02;28;02","in"
"00;02;28;02","00;02;28;15","detail,"
"00;02;28;15","00;02;29;01","from"
"00;02;29;03","00;02;29;11","what I"
"00;02;29;11","00;02;29;22","remember"
"00;02;29;22","00;02;29;26","from"
"00;02;29;26","00;02;30;06","watching"
"00;02;30;06","00;02;30;13","some"
"00;02;30;13","00;02;30;16","of"
"00;02;30;16","00;02;30;26","the past"
"00;02;30;26","00;02;31;20","streams."
"00;02;31;20","00;02;32;00","So"
"00;02;32;00","00;02;32;16","we don't"
"00;02;32;16","00;02;32;21","have"
"00;02;32;21","00;02;33;02","to go"
"00;02;33;02","00;02;33;15","through"
"00;02;33;15","00;02;33;24","every"
"00;02;33;24","00;02;34;19","single"
"00;02;34;19","00;02;35;07","equation"
"00;02;35;07","00;02;35;11","and"
"00;02;35;11","00;02;36;16","every figure"
"00;02;36;16","00;02;36;26","because"
"00;02;36;26","00;02;37;03","you guys"
"00;02;37;03","00;02;37;07","have"
"00;02;37;07","00;02;37;14","already"
"00;02;37;14","00;02;37;19","kind"
"00;02;37;19","00;02;37;25","of"
"00;02;37;25","00;02;38;06","covered"
"00;02;38;06","00;02;38;09","it"
"00;02;38;09","00;02;38;15","very"
"00;02;38;15","00;02;39;00","thoroughly,"
"00;02;39;00","00;02;39;05","but"
"00;02;39;05","00;02;39;17","we can"
"00;02;39;17","00;02;39;27","dove"
"00;02;39;27","00;02;40;13","in"
"00;02;40;20","00;02;40;28","with"
"00;02;40;28","00;02;41;02","as"
"00;02;41;02","00;02;41;09","much"
"00;02;41;09","00;02;41;23","technical"
"00;02;41;23","00;02;42;09","details"
"00;02;42;09","00;02;42;26","anyone wants"
"00;02;42;26","00;02;43;10","to."
"00;02;43;13","00;02;43;20","So I'm"
"00;02;43;20","00;02;43;24","kind"
"00;02;43;24","00;02;43;27","of"
"00;02;43;27","00;02;44;02","going"
"00;02;44;02","00;02;44;04","to"
"00;02;44;04","00;02;44;12","give"
"00;02;44;12","00;02;44;20","broad"
"00;02;44;20","00;02;45;02","strokes"
"00;02;45;02","00;02;46;02","of the paper"
"00;02;46;02","00;02;46;08","and"
"00;02;46;08","00;02;47;11","also"
"00;02;47;13","00;02;47;27","frame"
"00;02;47;27","00;02;48;03","it in"
"00;02;48;03","00;02;48;06","the"
"00;02;48;06","00;02;48;24","context"
"00;02;48;24","00;02;48;28","of"
"00;02;48;28","00;02;49;06","other"
"00;02;49;06","00;02;49;20","literature"
"00;02;49;20","00;02;49;27","that's"
"00;02;49;27","00;02;50;04","come"
"00;02;50;04","00;02;50;14","out on"
"00;02;50;14","00;02;50;26","similar"
"00;02;50;26","00;02;51;09","topics"
"00;02;51;09","00;02;51;15","in the"
"00;02;51;15","00;02;51;24","past"
"00;02;51;24","00;02;51;29","few"
"00;02;51;29","00;02;52;22","months."
"00;02;52;26","00;02;53;02","Yeah."
"00;02;53;02","00;02;54;06","So as"
"00;02;54;06","00;02;54;10","a"
"00;02;54;10","00;02;54;19","bunch"
"00;02;54;19","00;02;54;22","of"
"00;02;54;22","00;02;55;03","literature"
"00;02;55;03","00;02;55;07","has"
"00;02;55;07","00;02;55;12","been"
"00;02;55;12","00;02;56;09","published"
"00;02;56;13","00;02;56;18","on"
"00;02;56;18","00;02;56;21","the"
"00;02;56;21","00;02;57;01","same"
"00;02;57;01","00;02;57;08","sort"
"00;02;57;08","00;02;58;11","of themes,"
"00;02;58;21","00;02;58;26","so"
"00;02;58;26","00;02;59;03","that'll"
"00;02;59;03","00;02;59;08","kind"
"00;02;59;08","00;02;59;10","of"
"00;02;59;10","00;02;59;17","help"
"00;02;59;17","00;03;01;03","contextualize"
"00;03;01;03","00;03;01;15","what I"
"00;03;01;15","00;03;02;00","consider"
"00;03;02;00","00;03;02;09","to be"
"00;03;02;09","00;03;02;11","the"
"00;03;02;11","00;03;02;18","main"
"00;03;02;18","00;03;03;11","contributions"
"00;03;03;11","00;03;03;16","of the"
"00;03;03;16","00;03;04;11","paper."
"00;03;04;25","00;03;05;15","And"
"00;03;05;25","00;03;06;00","there's"
"00;03;06;00","00;03;06;07","both"
"00;03;06;07","00;03;07;06","methodological"
"00;03;07;06","00;03;07;15","and"
"00;03;07;15","00;03;08;09","theoretical ones."
"00;03;08;09","00;03;08;27","So"
"00;03;08;28","00;03;09;04","there's"
"00;03;09;04","00;03;09;12","a lot"
"00;03;09;12","00;03;09;15","to"
"00;03;09;15","00;03;09;22","talk"
"00;03;09;22","00;03;09;29","about"
"00;03;09;29","00;03;10;07","here."
"00;03;10;07","00;03;10;17","And"
"00;03;11;15","00;03;11;29","as you"
"00;03;11;29","00;03;12;05","said,"
"00;03;12;05","00;03;12;07","I"
"00;03;12;07","00;03;12;12","guess"
"00;03;12;12","00;03;12;26","afterwards"
"00;03;12;26","00;03;13;00","we'll"
"00;03;13;00","00;03;13;05","do"
"00;03;13;05","00;03;13;10","this"
"00;03;13;10","00;03;13;26","discussion."
"00;03;13;26","00;03;14;28","But if"
"00;03;15;07","00;03;15;20","either of"
"00;03;15;20","00;03;16;10","you"
"00;03;16;10","00;03;16;24","has a"
"00;03;16;24","00;03;17;07","question"
"00;03;17;07","00;03;17;13","or"
"00;03;17;13","00;03;17;25","anyone"
"00;03;17;25","00;03;18;16","in the"
"00;03;18;16","00;03;18;28","kitty"
"00;03;18;28","00;03;19;06","has"
"00;03;19;06","00;03;19;23","questions"
"00;03;19;23","00;03;20;03","during"
"00;03;20;03","00;03;20;06","it,"
"00;03;20;06","00;03;20;13","like"
"00;03;20;13","00;03;20;19","feel"
"00;03;20;19","00;03;20;28","free"
"00;03;20;28","00;03;21;04","from"
"00;03;21;04","00;03;21;15","my end,"
"00;03;21;15","00;03;21;18","I'm"
"00;03;21;18","00;03;21;26","fine"
"00;03;21;26","00;03;22;03","being"
"00;03;22;03","00;03;22;20","interrupted,"
"00;03;22;20","00;03;23;06","but"
"00;03;23;09","00;03;23;23","whatever"
"00;03;23;23","00;03;24;08","the format"
"00;03;24;08","00;03;24;11","is"
"00;03;24;11","00;03;24;27","fine."
"00;03;26;03","00;03;26;28","OK, so"
"00;03;26;28","00;03;27;08","without"
"00;03;27;08","00;03;27;17","further"
"00;03;27;17","00;03;27;24","ado,"
"00;03;27;24","00;03;27;26","we'll"
"00;03;27;26","00;03;28;23","get started."
"00;03;28;23","00;03;28;29","So"
"00;03;28;29","00;03;29;07","just a"
"00;03;29;07","00;03;29;15","quick"
"00;03;29;15","00;03;30;02","introduction"
"00;03;30;02","00;03;30;27","to me."
"00;03;31;10","00;03;32;00","So I'm"
"00;03;32;00","00;03;32;09","one of"
"00;03;32;09","00;03;32;12","the"
"00;03;32;12","00;03;32;28","coauthors"
"00;03;32;28","00;03;33;01","on"
"00;03;33;01","00;03;33;25","the paper"
"00;03;33;25","00;03;34;01","and"
"00;03;34;01","00;03;34;13","I'm a"
"00;03;34;18","00;03;34;23","PhD"
"00;03;34;24","00;03;35;15","student"
"00;03;35;15","00;03;35;25","based"
"00;03;35;25","00;03;36;00","in"
"00;03;36;00","00;03;36;19","Constance,"
"00;03;36;19","00;03;37;18","Germany,"
"00;03;37;19","00;03;37;25","where"
"00;03;37;25","00;03;37;28","I'm"
"00;03;37;28","00;03;38;15","supervised"
"00;03;38;15","00;03;39;00","by Ian"
"00;03;39;00","00;03;39;14","Cousin,"
"00;03;39;14","00;03;39;27","who is"
"00;03;39;27","00;03;40;10","a"
"00;03;40;14","00;03;40;21","kind"
"00;03;40;21","00;03;41;06","of"
"00;03;41;21","00;03;42;21","leading"
"00;03;43;05","00;03;43;24","scientist"
"00;03;43;24","00;03;43;29","in the"
"00;03;43;29","00;03;44;09","fields"
"00;03;44;09","00;03;44;14","of"
"00;03;44;14","00;03;45;02","complex"
"00;03;45;02","00;03;45;17","systems"
"00;03;45;17","00;03;45;20","and"
"00;03;45;20","00;03;46;07","collective"
"00;03;46;07","00;03;46;17","animal"
"00;03;46;17","00;03;47;04","behavior."
"00;03;47;04","00;03;47;17","So"
"00;03;47;17","00;03;47;27","he's"
"00;03;47;27","00;03;48;11","the head"
"00;03;48;11","00;03;49;01","of the"
"00;03;49;01","00;03;49;16","Department"
"00;03;49;16","00;03;49;18","of"
"00;03;49;18","00;03;49;29","Collective"
"00;03;49;29","00;03;50;12","Behavior"
"00;03;50;12","00;03;50;17","at the"
"00;03;50;17","00;03;50;26","Max"
"00;03;50;26","00;03;51;05","Planck"
"00;03;51;05","00;03;51;18","Institute"
"00;03;51;18","00;03;51;22","for"
"00;03;51;22","00;03;52;00","Animal"
"00;03;52;00","00;03;53;03","Behavior."
"00;03;53;27","00;03;54;20","And"
"00;03;54;22","00;03;54;29","so,"
"00;03;54;29","00;03;55;07","yeah,"
"00;03;55;07","00;03;55;25","we're"
"00;03;56;05","00;03;56;12","in"
"00;03;56;12","00;03;56;25","concepts."
"00;03;56;25","00;03;56;29","We're"
"00;03;56;29","00;03;57;08","basically"
"00;03;57;08","00;03;57;19","building"
"00;03;57;19","00;03;57;28","a kind"
"00;03;57;28","00;03;58;14","of hub"
"00;03;58;14","00;03;58;25","for"
"00;03;58;25","00;03;59;00","the"
"00;03;59;00","00;03;59;09","study"
"00;03;59;09","00;03;59;11","of"
"00;03;59;11","00;03;59;24","complex"
"00;03;59;24","00;04;00;08","systems"
"00;04;00;08","00;04;00;10","and"
"00;04;00;10","00;04;00;27","collective"
"00;04;00;27","00;04;01;11","behavior"
"00;04;01;11","00;04;01;14","in"
"00;04;01;14","00;04;02;11","particular,"
"00;04;02;11","00;04;02;16","that"
"00;04;02;16","00;04;02;20","I'm"
"00;04;02;20","00;04;02;29","also"
"00;04;02;29","00;04;03;05","co"
"00;04;03;05","00;04;03;18","advised"
"00;04;03;18","00;04;03;28","by the"
"00;04;03;28","00;04;04;07","lead"
"00;04;04;07","00;04;04;18","author"
"00;04;04;18","00;04;04;23","on the"
"00;04;04;23","00;04;05;09","paper"
"00;04;05;09","00;04;05;17","who's"
"00;04;05;17","00;04;05;25","called"
"00;04;05;25","00;04;06;21","Fiston,"
"00;04;06;21","00;04;06;25","who"
"00;04;06;25","00;04;07;01","kind"
"00;04;07;01","00;04;07;04","of"
"00;04;07;04","00;04;07;16","came up"
"00;04;07;16","00;04;07;21","with"
"00;04;07;21","00;04;07;25","the"
"00;04;07;25","00;04;08;29","fundamental"
"00;04;08;29","00;04;09;15","premise"
"00;04;09;15","00;04;09;20","of a"
"00;04;09;20","00;04;09;28","lot of"
"00;04;09;28","00;04;10;01","the"
"00;04;10;01","00;04;10;16","concepts"
"00;04;10;16","00;04;10;29","in the paper,"
"00;04;10;29","00;04;11;04","like"
"00;04;11;04","00;04;11;07","the"
"00;04;11;07","00;04;11;13","free"
"00;04;11;13","00;04;11;23","energy"
"00;04;11;23","00;04;12;21","principle,"
"00;04;12;21","00;04;13;03","Bayesian"
"00;04;13;03","00;04;13;19","mechanics,"
"00;04;13;19","00;04;14;00","markup"
"00;04;14;00","00;04;14;13","blankets,"
"00;04;14;13","00;04;14;19","stuff"
"00;04;14;19","00;04;14;24","like"
"00;04;14;24","00;04;15;01","that."
"00;04;16;22","00;04;17;11","So the"
"00;04;17;11","00;04;18;10","outline"
"00;04;18;10","00;04;18;21","first"
"00;04;18;21","00;04;18;23","I'll"
"00;04;18;23","00;04;19;00","talk"
"00;04;19;00","00;04;19;20","about"
"00;04;19;25","00;04;20;06","the"
"00;04;20;06","00;04;21;00","motivations"
"00;04;21;00","00;04;21;19","for the paper"
"00;04;21;19","00;04;22;00","some of the"
"00;04;22;00","00;04;22;20","contextual"
"00;04;22;20","00;04;23;23","literature,"
"00;04;23;23","00;04;23;29","and"
"00;04;23;29","00;04;24;02","then"
"00;04;24;02","00;04;24;06","I'll"
"00;04;24;06","00;04;24;25","summarize"
"00;04;24;25","00;04;25;04","what I"
"00;04;25;04","00;04;25;17","consider"
"00;04;25;17","00;04;25;25","to be"
"00;04;25;25","00;04;26;04","the main"
"00;04;26;04","00;04;26;22","takeaways."
"00;04;26;22","00;04;26;26","But"
"00;04;26;26","00;04;27;01","there's"
"00;04;27;01","00;04;27;08","a lot"
"00;04;27;08","00;04;27;10","of"
"00;04;27;10","00;04;28;04","different"
"00;04;28;07","00;04;28;27","perspectives"
"00;04;28;27","00;04;29;18","on the paper."
"00;04;29;18","00;04;30;06","So"
"00;04;30;10","00;04;30;19","these"
"00;04;30;19","00;04;30;26","aren't"
"00;04;30;26","00;04;31;08","by any"
"00;04;31;08","00;04;31;29","means"
"00;04;31;29","00;04;32;17","the only way"
"00;04;32;17","00;04;32;29","to"
"00;04;32;29","00;04;33;14","interpret"
"00;04;33;14","00;04;34;11","the paper."
"00;04;34;14","00;04;34;22","And"
"00;04;34;22","00;04;35;00","then"
"00;04;35;00","00;04;35;28","all"
"00;04;36;00","00;04;36;08","in the"
"00;04;36;08","00;04;36;20","interest"
"00;04;36;20","00;04;36;24","of"
"00;04;36;24","00;04;37;01","just"
"00;04;37;01","00;04;37;08","kind"
"00;04;37;08","00;04;37;16","of"
"00;04;37;16","00;04;37;26","getting"
"00;04;37;26","00;04;38;04","us on"
"00;04;38;04","00;04;38;07","the"
"00;04;38;07","00;04;38;14","same"
"00;04;38;14","00;04;39;03","conceptual"
"00;04;39;03","00;04;39;28","footing."
"00;04;40;03","00;04;40;09","I'll"
"00;04;40;09","00;04;40;20","review"
"00;04;40;20","00;04;41;08","stochastic"
"00;04;41;08","00;04;41;27","processes"
"00;04;41;27","00;04;42;13","and in"
"00;04;42;13","00;04;43;03","particular"
"00;04;43;03","00;04;43;05","a"
"00;04;43;05","00;04;43;19","special"
"00;04;43;19","00;04;44;16","interpretation"
"00;04;44;16","00;04;44;19","of"
"00;04;44;19","00;04;45;06","stochastic"
"00;04;45;06","00;04;45;24","processes"
"00;04;45;24","00;04;46;00","called"
"00;04;46;00","00;04;46;02","the"
"00;04;46;02","00;04;46;17","Helmholtz"
"00;04;46;17","00;04;47;23","Decomposition,"
"00;04;47;23","00;04;48;03","which is"
"00;04;48;03","00;04;48;13","something"
"00;04;48;13","00;04;48;17","that"
"00;04;48;17","00;04;48;21","you"
"00;04;48;21","00;04;48;26","guys"
"00;04;48;26","00;04;49;00","have"
"00;04;49;00","00;04;49;06","already"
"00;04;49;06","00;04;49;14","talked"
"00;04;49;14","00;04;49;20","about"
"00;04;49;20","00;04;49;23","in"
"00;04;49;23","00;04;50;04","the past"
"00;04;50;04","00;04;50;29","streams"
"00;04;51;00","00;04;51;18","here"
"00;04;51;18","00;04;52;20","quite a bit."
"00;04;52;23","00;04;53;00","And"
"00;04;53;00","00;04;53;07","then"
"00;04;53;07","00;04;53;17","I will"
"00;04;53;17","00;04;53;27","step"
"00;04;53;27","00;04;54;04","through"
"00;04;54;04","00;04;54;08","the"
"00;04;54;08","00;04;54;26","primary"
"00;04;54;26","00;04;55;08","moves"
"00;04;55;08","00;04;55;15","of the"
"00;04;55;15","00;04;55;27","paper"
"00;04;55;27","00;04;57;01","in my mind"
"00;04;57;01","00;04;57;06","and"
"00;04;57;06","00;04;57;09","I'll"
"00;04;57;09","00;04;57;16","leave"
"00;04;57;16","00;04;57;26","out."
"00;04;57;26","00;04;58;01","I'm"
"00;04;58;01","00;04;58;04","not"
"00;04;58;04","00;04;58;07","going"
"00;04;58;07","00;04;58;14","to go"
"00;04;58;14","00;04;58;19","through"
"00;04;58;19","00;04;58;24","every"
"00;04;58;24","00;04;59;03","single"
"00;04;59;03","00;04;59;12","figure,"
"00;04;59;12","00;04;59;20","like I"
"00;04;59;20","00;04;59;27","said,"
"00;04;59;27","00;05;00;02","but"
"00;05;00;02","00;05;00;11","I'll just"
"00;05;00;11","00;05;00;19","step"
"00;05;00;19","00;05;00;24","through"
"00;05;00;24","00;05;01;02","what I"
"00;05;01;02","00;05;01;12","consider"
"00;05;01;12","00;05;01;16","to"
"00;05;01;16","00;05;01;27","be the"
"00;05;01;27","00;05;02;10","primary"
"00;05;02;10","00;05;02;20","moves"
"00;05;04;25","00;05;05;18","so in"
"00;05;05;18","00;05;06;01","this"
"00;05;06;01","00;05;06;14","past"
"00;05;06;14","00;05;06;18","year,"
"00;05;06;18","00;05;06;20","a"
"00;05;06;20","00;05;06;29","bunch"
"00;05;06;29","00;05;07;03","of"
"00;05;07;03","00;05;07;12","work"
"00;05;07;12","00;05;07;17","has"
"00;05;07;17","00;05;07;25","come"
"00;05;07;25","00;05;08;00","out"
"00;05;08;00","00;05;08;08","on the"
"00;05;08;08","00;05;08;21","general"
"00;05;08;21","00;05;09;01","theme"
"00;05;09;01","00;05;09;05","of"
"00;05;09;05","00;05;09;17","basing"
"00;05;09;17","00;05;10;22","mechanics."
"00;05;11;01","00;05;11;23","So"
"00;05;11;23","00;05;12;09","if you want"
"00;05;12;09","00;05;12;11","to"
"00;05;12;11","00;05;12;17","kind"
"00;05;12;17","00;05;12;20","of"
"00;05;12;20","00;05;12;27","look"
"00;05;12;27","00;05;13;00","at"
"00;05;13;00","00;05;13;05","this"
"00;05;13;05","00;05;13;14","paper"
"00;05;13;14","00;05;13;18","in"
"00;05;13;18","00;05;14;09","the context"
"00;05;14;09","00;05;14;14","of"
"00;05;14;14","00;05;14;23","other"
"00;05;14;23","00;05;15;02","work,"
"00;05;15;02","00;05;15;06","I"
"00;05;15;06","00;05;15;16","would say"
"00;05;15;16","00;05;15;29","that"
"00;05;16;04","00;05;16;09","the"
"00;05;16;09","00;05;16;21","major"
"00;05;16;21","00;05;17;00","works"
"00;05;17;00","00;05;17;04","are"
"00;05;17;04","00;05;17;14","things"
"00;05;17;14","00;05;17;25","like"
"00;05;17;25","00;05;18;00","the"
"00;05;18;00","00;05;18;11","Bayesian"
"00;05;18;11","00;05;18;26","mechanics"
"00;05;18;26","00;05;19;00","for"
"00;05;19;00","00;05;19;16","stationary"
"00;05;19;16","00;05;20;06","processes,"
"00;05;20;06","00;05;20;13","which"
