"Start Time","End Time","Transcript"
"00;01;11;27","00;01;12;05","by"
"00;01;12;05","00;01;12;20","Connor"
"00;01;12;20","00;01;12;28","when"
"00;01;12;28","00;01;13;04","we'll"
"00;01;13;04","00;01;14;05","all be"
"00;01;14;05","00;01;14;26","providing"
"00;01;14;26","00;01;15;07","our"
"00;01;15;07","00;01;15;23","regime"
"00;01;15;23","00;01;15;25","of"
"00;01;15;25","00;01;16;23","attention"
"00;01;16;23","00;01;17;04","and"
"00;01;17;04","00;01;17;13","writing"
"00;01;17;13","00;01;17;25","down"
"00;01;17;25","00;01;18;04","any"
"00;01;18;04","00;01;18;17","questions"
"00;01;18;17","00;01;18;20","and"
"00;01;18;20","00;01;19;04","comments"
"00;01;19;04","00;01;20;03","we have"
"00;01;20;03","00;01;20;11","and"
"00;01;20;11","00;01;20;19","writing"
"00;01;20;19","00;01;20;25","any"
"00;01;20;25","00;01;21;10","questions"
"00;01;21;10","00;01;21;16","in the"
"00;01;21;16","00;01;21;23","live"
"00;01;21;23","00;01;22;02","chat."
"00;01;22;02","00;01;22;07","If"
"00;01;22;07","00;01;23;07","we would like."
"00;01;23;07","00;01;23;13","And"
"00;01;23;13","00;01;23;22","then"
"00;01;23;22","00;01;24;03","we will"
"00;01;24;03","00;01;24;18","have a"
"00;01;24;18","00;01;25;04","discussion"
"00;01;25;04","00;01;25;11","to"
"00;01;25;11","00;01;25;19","kind"
"00;01;25;19","00;01;26;02","of"
"00;01;26;20","00;01;27;00","follow"
"00;01;27;00","00;01;27;12","up on"
"00;01;27;12","00;01;27;14","the"
"00;01;27;14","00;01;28;14","presentation."
"00;01;28;14","00;01;29;02","So"
"00;01;29;02","00;01;29;13","Connor,"
"00;01;29;13","00;01;29;24","thank you"
"00;01;29;24","00;01;30;06","for"
"00;01;30;06","00;01;30;20","joining"
"00;01;30;20","00;01;31;00","and"
"00;01;31;00","00;01;31;09","please"
"00;01;31;09","00;01;31;15","take"
"00;01;31;15","00;01;31;17","it"
"00;01;31;17","00;01;31;23","away"
"00;01;33;13","00;01;33;22","great."
"00;01;33;22","00;01;34;02","Thanks,"
"00;01;34;02","00;01;34;13","Daniel."
"00;01;34;13","00;01;34;19","Thanks"
"00;01;34;19","00;01;34;23","for"
"00;01;34;23","00;01;35;02","having"
"00;01;35;02","00;01;35;05","me."
"00;01;35;05","00;01;35;10","I'm"
"00;01;35;10","00;01;35;15","really"
"00;01;35;15","00;01;35;24","happy"
"00;01;35;24","00;01;36;11","to be"
"00;01;36;11","00;01;36;20","back."
"00;01;36;20","00;01;37;05","This is my"
"00;01;37;05","00;01;37;15","second"
"00;01;37;15","00;01;38;04","time"
"00;01;38;13","00;01;38;19","on"
"00;01;38;19","00;01;39;05","the stream,"
"00;01;39;05","00;01;39;19","so"
"00;01;39;19","00;01;39;25","it's"
"00;01;39;25","00;01;40;03","nice"
"00;01;40;03","00;01;40;12","to be"
"00;01;40;12","00;01;40;28","here."
"00;01;42;14","00;01;42;27","OK,"
"00;01;42;27","00;01;43;01","I'm"
"00;01;43;01","00;01;43;05","going"
"00;01;43;05","00;01;43;06","to"
"00;01;43;06","00;01;43;14","share"
"00;01;43;14","00;01;43;18","my"
"00;01;43;18","00;01;43;22","whole"
"00;01;43;22","00;01;44;23","screen"
"00;01;46;04","00;01;47;10","now."
"00;01;49;00","00;01;49;08","Here's"
"00;01;49;08","00;01;50;26","the presentation."
"00;01;51;08","00;01;51;16","Looks"
"00;01;51;16","00;01;51;25","good."
"00;01;51;25","00;01;52;11","Thank you."
"00;01;52;11","00;01;52;19","That's"
"00;01;52;19","00;01;53;01","good."
"00;01;53;26","00;01;54;07","OK,"
"00;01;54;07","00;01;54;14","cool."
"00;01;54;14","00;01;54;21","So"
"00;01;54;21","00;01;55;07","yeah,"
"00;01;55;07","00;01;55;11","could"
"00;01;55;11","00;01;55;16","you."
"00;01;55;16","00;01;56;06","Maybe"
"00;01;56;07","00;01;56;13","just"
"00;01;56;13","00;01;56;27","hide"
"00;01;56;27","00;01;57;05","me?"
"00;01;57;05","00;01;57;29","Jessie"
"00;01;58;00","00;01;58;04","is"
"00;01;58;04","00;01;58;11","sharing"
"00;01;58;11","00;01;58;13","your"
"00;01;58;13","00;01;58;27","screen."
"00;01;59;09","00;01;59;23","Yep."
"00;01;59;23","00;01;59;28","And"
"00;01;59;28","00;02;00;11","then."
"00;02;00;27","00;02;01;04","Hit."
"00;02;01;04","00;02;01;13","Hi."
"00;02;01;13","00;02;01;29","Yep."
"00;02;04;09","00;02;04;21","The whole thing"
"00;02;04;21","00;02;05;02","disappeared"
"00;02;05;02","00;02;05;06","by"
"00;02;05;06","00;02;05;16","then."
"00;02;05;18","00;02;06;00","Yeah,"
"00;02;06;00","00;02;06;12","OK."
"00;02;06;12","00;02;06;27","Perfect."
"00;02;06;27","00;02;07;06","We're"
"00;02;07;06","00;02;07;13","back,"
"00;02;07;13","00;02;07;24","right?"
"00;02;07;24","00;02;08;03","Yep."
"00;02;08;03","00;02;09;03","Thank you."
"00;02;09;20","00;02;09;26","Yes."
"00;02;09;26","00;02;10;17","So as"
"00;02;10;17","00;02;10;26","Daniel"
"00;02;10;26","00;02;11;04","said,"
"00;02;11;04","00;02;11;07","I'll"
"00;02;11;07","00;02;11;14","be"
"00;02;11;14","00;02;12;08","presenting"
"00;02;12;08","00;02;13;07","on"
"00;02;13;07","00;02;13;15","this"
"00;02;13;15","00;02;14;15","paper"
"00;02;15;15","00;02;16;12","that was"
"00;02;16;12","00;02;17;19","published"
"00;02;17;19","00;02;17;29","this"
"00;02;17;29","00;02;18;13","fall"
"00;02;18;13","00;02;18;18","in"
"00;02;18;18","00;02;19;05","Entropy"
"00;02;19;05","00;02;19;13","called"
"00;02;19;13","00;02;20;01","Stochastic"
"00;02;20;01","00;02;20;12","Chaos"
"00;02;20;12","00;02;20;15","and"
"00;02;20;15","00;02;20;27","Markup"
"00;02;20;27","00;02;21;27","Blankets."
"00;02;22;22","00;02;23;22","And"
"00;02;23;22","00;02;23;28","it's"
"00;02;23;28","00;02;24;13","really"
"00;02;24;13","00;02;24;24","great"
"00;02;24;24","00;02;25;04","that"
"00;02;25;04","00;02;25;10","you"
"00;02;25;10","00;02;25;16","guys"
"00;02;25;16","00;02;25;20","have"
"00;02;25;20","00;02;25;28","already"
"00;02;25;28","00;02;26;07","gone"
"00;02;26;07","00;02;26;25","through"
"00;02;26;25","00;02;27;23","the paper"
"00;02;27;23","00;02;27;29","in"
"00;02;27;29","00;02;28;12","detail,"
"00;02;28;12","00;02;28;29","from"
"00;02;28;29","00;02;29;08","what I"
"00;02;29;08","00;02;29;18","remember"
"00;02;29;18","00;02;29;24","from"
"00;02;29;24","00;02;30;04","watching"
"00;02;30;04","00;02;30;10","some"
"00;02;30;10","00;02;30;13","of"
"00;02;30;13","00;02;30;23","the past"
"00;02;30;23","00;02;31;18","streams."
"00;02;31;18","00;02;31;28","So"
"00;02;31;28","00;02;32;13","we don't"
"00;02;32;13","00;02;32;18","have"
"00;02;32;18","00;02;32;29","to go"
"00;02;32;29","00;02;33;13","through"
"00;02;33;13","00;02;33;22","every"
"00;02;33;22","00;02;34;17","single"
"00;02;34;17","00;02;35;05","equation"
"00;02;35;05","00;02;35;07","and"
"00;02;35;07","00;02;36;12","every figure"
"00;02;36;12","00;02;36;22","because"
"00;02;36;22","00;02;37;00","you guys"
"00;02;37;00","00;02;37;04","have"
"00;02;37;04","00;02;37;11","already"
"00;02;37;11","00;02;37;17","kind"
"00;02;37;17","00;02;37;22","of"
"00;02;37;22","00;02;38;04","covered"
"00;02;38;04","00;02;38;06","it"
"00;02;38;06","00;02;38;13","very"
"00;02;38;13","00;02;38;27","thoroughly."
"00;02;38;27","00;02;39;02","But"
"00;02;39;02","00;02;39;13","we can"
"00;02;39;13","00;02;39;24","dove"
"00;02;39;24","00;02;40;10","in"
"00;02;40;17","00;02;40;25","with"
"00;02;40;25","00;02;40;29","as"
"00;02;40;29","00;02;41;06","much"
"00;02;41;06","00;02;41;21","technical"
"00;02;41;21","00;02;42;06","details"
"00;02;42;06","00;02;42;23","anyone wants"
"00;02;42;23","00;02;43;07","to."
"00;02;43;09","00;02;43;17","So I'm"
"00;02;43;17","00;02;43;22","kind"
"00;02;43;22","00;02;43;24","of"
"00;02;43;24","00;02;43;29","going"
"00;02;43;29","00;02;44;02","to"
"00;02;44;02","00;02;44;09","give"
"00;02;44;09","00;02;44;17","broad"
"00;02;44;17","00;02;45;00","strokes"
"00;02;45;00","00;02;45;29","of the paper"
"00;02;45;29","00;02;46;06","and"
"00;02;46;06","00;02;47;08","also"
"00;02;47;10","00;02;47;23","frame"
"00;02;47;23","00;02;48;00","it in"
"00;02;48;00","00;02;48;03","the"
"00;02;48;03","00;02;48;20","context"
"00;02;48;20","00;02;48;26","of"
"00;02;48;26","00;02;49;04","other"
"00;02;49;04","00;02;49;16","literature"
"00;02;49;16","00;02;49;23","that's"
"00;02;49;23","00;02;50;02","come"
"00;02;50;02","00;02;50;11","out on"
"00;02;50;11","00;02;50;22","similar"
"00;02;50;22","00;02;51;07","topics"
"00;02;51;07","00;02;51;11","in the"
"00;02;51;11","00;02;51;21","past"
"00;02;51;21","00;02;51;26","few"
"00;02;51;26","00;02;52;07","months."
"00;02;52;07","00;02;52;22","Like,"
"00;02;52;22","00;02;53;00","yeah,"
"00;02;53;00","00;02;54;04","so as"
"00;02;54;04","00;02;54;07","a"
"00;02;54;07","00;02;54;15","bunch"
"00;02;54;15","00;02;54;19","of"
"00;02;54;19","00;02;55;00","literature"
"00;02;55;00","00;02;55;03","has"
"00;02;55;03","00;02;55;09","been"
"00;02;55;09","00;02;56;06","published"
"00;02;56;10","00;02;56;18","on the"
"00;02;56;18","00;02;56;27","same"
"00;02;56;27","00;02;57;05","sort"
"00;02;57;05","00;02;58;09","of themes,"
"00;02;58;19","00;02;58;23","so"
"00;02;58;23","00;02;59;00","that'll"
"00;02;59;00","00;02;59;05","kind"
"00;02;59;05","00;02;59;08","of"
"00;02;59;08","00;02;59;14","help"
"00;02;59;14","00;03;01;00","contextualize"
"00;03;01;00","00;03;01;12","what I"
"00;03;01;12","00;03;01;27","consider"
"00;03;01;27","00;03;02;06","to be"
"00;03;02;06","00;03;02;09","the"
"00;03;02;09","00;03;02;16","main"
"00;03;02;16","00;03;03;08","contributions"
"00;03;03;08","00;03;03;14","of the"
"00;03;03;14","00;03;04;07","paper."
"00;03;04;22","00;03;05;12","And"
"00;03;05;22","00;03;05;27","there's"
"00;03;05;27","00;03;06;04","both"
"00;03;06;04","00;03;07;02","methodological"
"00;03;07;02","00;03;07;12","and"
"00;03;07;12","00;03;08;07","theoretical ones."
"00;03;08;07","00;03;08;25","So"
"00;03;08;25","00;03;09;02","there's"
"00;03;09;02","00;03;09;09","a lot"
"00;03;09;09","00;03;09;12","to"
"00;03;09;12","00;03;09;20","talk"
"00;03;09;20","00;03;09;26","about"
"00;03;09;26","00;03;10;04","here."
"00;03;10;04","00;03;10;14","And"
"00;03;11;13","00;03;11;20","as"
"00;03;11;20","00;03;11;26","Daniel"
"00;03;11;26","00;03;12;02","said,"
"00;03;12;02","00;03;12;04","I"
"00;03;12;04","00;03;12;10","guess"
"00;03;12;10","00;03;12;23","afterwards"
"00;03;12;23","00;03;12;27","we'll"
"00;03;12;27","00;03;13;02","do"
"00;03;13;02","00;03;13;08","this"
"00;03;13;08","00;03;13;23","discussion,"
"00;03;13;23","00;03;14;23","but if"
"00;03;15;04","00;03;15;17","either of"
"00;03;15;17","00;03;16;08","you"
"00;03;16;08","00;03;16;20","has"
"00;03;16;20","00;03;17;04","a question"
"00;03;17;04","00;03;17;10","or"
"00;03;17;10","00;03;17;22","anyone"
"00;03;17;22","00;03;18;13","in the"
"00;03;18;13","00;03;18;26","jetty"
"00;03;18;26","00;03;19;03","has"
"00;03;19;03","00;03;19;20","questions"
"00;03;19;20","00;03;19;29","during"
"00;03;19;29","00;03;20;04","it,"
"00;03;20;04","00;03;20;09","like"
"00;03;20;09","00;03;20;16","feel"
"00;03;20;16","00;03;20;25","free"
"00;03;20;25","00;03;21;01","from"
"00;03;21;01","00;03;21;12","my end"
"00;03;21;12","00;03;21;16","I'm"
"00;03;21;16","00;03;21;23","fine"
"00;03;21;23","00;03;22;00","being"
"00;03;22;00","00;03;22;17","interrupted,"
"00;03;22;17","00;03;23;03","but"
"00;03;23;05","00;03;23;21","whatever"
"00;03;23;21","00;03;24;04","the format"
"00;03;24;04","00;03;24;08","is"
"00;03;24;08","00;03;24;25","fine."
"00;03;26;00","00;03;26;25","OK, so"
"00;03;26;25","00;03;27;06","without"
"00;03;27;06","00;03;27;15","further"
"00;03;27;15","00;03;27;21","ado,"
"00;03;27;21","00;03;27;24","we'll"
"00;03;27;24","00;03;28;20","get started."
"00;03;28;20","00;03;28;25","So"
"00;03;28;25","00;03;29;04","just a"
"00;03;29;04","00;03;29;11","quick"
"00;03;29;11","00;03;29;29","introduction"
"00;03;29;29","00;03;30;24","to me"
"00;03;31;07","00;03;31;28","so I'm"
"00;03;31;28","00;03;32;07","one of"
"00;03;32;07","00;03;32;09","the"
"00;03;32;09","00;03;32;25","coauthors"
"00;03;32;25","00;03;32;28","on"
"00;03;32;28","00;03;33;23","the paper"
"00;03;33;23","00;03;33;28","and"
"00;03;33;28","00;03;34;11","I'm a"
"00;03;34;15","00;03;34;20","PhD"
"00;03;34;21","00;03;35;12","student"
"00;03;35;12","00;03;35;22","based"
"00;03;35;22","00;03;35;27","in"
"00;03;35;27","00;03;36;16","Constance,"
"00;03;36;16","00;03;37;15","Germany,"
"00;03;37;15","00;03;37;21","where"
"00;03;37;21","00;03;37;26","I'm"
"00;03;37;26","00;03;38;12","supervised"
"00;03;38;12","00;03;38;27","by Ian"
"00;03;38;27","00;03;39;12","Cousin,"
"00;03;39;12","00;03;39;24","who is"
"00;03;39;24","00;03;40;06","a"
"00;03;40;10","00;03;40;18","kind"
"00;03;40;18","00;03;41;01","of"
"00;03;41;18","00;03;42;19","leading"
"00;03;43;02","00;03;43;21","scientist"
"00;03;43;21","00;03;43;26","in the"
"00;03;43;26","00;03;44;06","fields"
"00;03;44;06","00;03;44;11","of"
"00;03;44;11","00;03;44;29","complex"
"00;03;44;29","00;03;45;14","systems"
"00;03;45;14","00;03;45;18","and"
"00;03;45;18","00;03;46;04","collective"
"00;03;46;04","00;03;46;13","animal"
"00;03;46;13","00;03;47;01","behavior."
"00;03;47;01","00;03;47;14","So"
"00;03;47;14","00;03;47;24","he's"
"00;03;47;24","00;03;48;08","the head"
"00;03;48;08","00;03;48;28","of the"
"00;03;48;28","00;03;49;13","Department"
"00;03;49;13","00;03;49;16","of"
"00;03;49;16","00;03;49;26","Collective"
"00;03;49;26","00;03;50;09","Behavior"
"00;03;50;09","00;03;50;14","at the"
"00;03;50;14","00;03;50;23","Max"
"00;03;50;23","00;03;51;01","Planck"
"00;03;51;01","00;03;51;15","Institute"
"00;03;51;15","00;03;51;18","for"
"00;03;51;18","00;03;51;27","Animal"
"00;03;51;27","00;03;53;00","Behavior."
"00;03;53;24","00;03;54;17","And"
"00;03;54;19","00;03;54;26","so,"
"00;03;54;26","00;03;55;04","yeah,"
"00;03;55;04","00;03;55;25","we're"
"00;03;56;02","00;03;56;10","in"
"00;03;56;10","00;03;56;22","concepts."
"00;03;56;22","00;03;56;26","We're"
"00;03;56;26","00;03;57;06","basically"
"00;03;57;06","00;03;57;16","building"
"00;03;57;16","00;03;57;25","a kind"
"00;03;57;25","00;03;58;12","of hub"
"00;03;58;12","00;03;58;22","for"
"00;03;58;22","00;03;58;27","the"
"00;03;58;27","00;03;59;06","study"
"00;03;59;06","00;03;59;09","of"
"00;03;59;09","00;03;59;21","complex"
"00;03;59;21","00;04;00;05","systems"
"00;04;00;05","00;04;00;08","and"
"00;04;00;08","00;04;00;25","collective"
"00;04;00;25","00;04;01;08","behavior"
"00;04;01;08","00;04;01;11","in"
"00;04;01;11","00;04;02;08","particular."
"00;04;02;08","00;04;02;13","Then"
"00;04;02;13","00;04;02;17","I'm"
"00;04;02;17","00;04;03;01","also"
"00;04;03;01","00;04;03;16","advised"
"00;04;03;16","00;04;03;25","by the"
"00;04;03;25","00;04;04;04","lead"
"00;04;04;04","00;04;04;14","author"
"00;04;04;14","00;04;04;21","on the"
"00;04;04;21","00;04;05;05","paper"
"00;04;05;05","00;04;05;14","who's"
"00;04;05;14","00;04;05;23","called"
"00;04;05;23","00;04;06;18","Kristen,"
"00;04;06;18","00;04;06;22","who"
"00;04;06;22","00;04;06;28","kind"
"00;04;06;28","00;04;07;02","of"
"00;04;07;02","00;04;07;13","came up"
"00;04;07;13","00;04;07;19","with"
"00;04;07;19","00;04;07;21","the"
"00;04;07;21","00;04;08;27","fundamental"
"00;04;08;27","00;04;09;12","premise"
"00;04;09;12","00;04;09;17","of a"
"00;04;09;17","00;04;09;25","lot of"
"00;04;09;25","00;04;09;28","the"
"00;04;09;28","00;04;10;12","concepts"
"00;04;10;12","00;04;10;27","in the paper,"
"00;04;10;27","00;04;11;01","like"
"00;04;11;01","00;04;11;04","the"
"00;04;11;04","00;04;11;10","free"
"00;04;11;10","00;04;11;20","energy"
"00;04;11;20","00;04;12;18","principle,"
"00;04;12;18","00;04;13;01","Bayesian"
"00;04;13;01","00;04;13;16","mechanics,"
"00;04;13;16","00;04;13;27","Markov"
"00;04;13;27","00;04;14;09","blankets,"
"00;04;14;09","00;04;14;16","stuff"
"00;04;14;16","00;04;14;21","like"
"00;04;14;21","00;04;14;27","that."
"00;04;16;19","00;04;17;08","So the"
"00;04;17;08","00;04;18;07","outline"
"00;04;18;07","00;04;18;18","first"
"00;04;18;18","00;04;18;21","I'll"
"00;04;18;21","00;04;18;28","talk"
"00;04;18;28","00;04;19;16","about"
"00;04;19;22","00;04;20;04","the"
"00;04;20;04","00;04;20;27","motivations"
"00;04;20;27","00;04;21;15","for the paper"
"00;04;21;15","00;04;21;16","or"
"00;04;21;16","00;04;21;22","some"
"00;04;21;22","00;04;21;28","of the"
"00;04;21;28","00;04;22;17","contextual"
"00;04;22;17","00;04;23;20","literature,"
"00;04;23;20","00;04;23;26","and"
"00;04;23;26","00;04;24;00","then"
"00;04;24;00","00;04;24;03","I'll"
"00;04;24;03","00;04;24;22","summarize"
"00;04;24;22","00;04;25;01","what I"
"00;04;25;01","00;04;25;14","consider"
"00;04;25;14","00;04;25;22","to be"
"00;04;25;22","00;04;26;02","the main"
"00;04;26;02","00;04;26;19","takeaways."
"00;04;26;19","00;04;26;23","But"
"00;04;26;23","00;04;26;28","there's"
"00;04;26;28","00;04;27;05","a lot"
"00;04;27;05","00;04;27;08","of"
"00;04;27;08","00;04;28;01","different"
"00;04;28;04","00;04;28;24","perspectives"
"00;04;28;24","00;04;29;02","on this"
"00;04;29;02","00;04;29;15","paper,"
"00;04;29;15","00;04;30;03","so"
"00;04;30;08","00;04;30;23","these aren't"
"00;04;30;23","00;04;31;05","by any"
"00;04;31;05","00;04;31;25","means"
"00;04;31;25","00;04;32;14","the only way"
"00;04;32;14","00;04;32;26","to"
"00;04;32;26","00;04;33;11","interpret"
"00;04;33;11","00;04;34;08","the paper."
"00;04;34;11","00;04;34;18","And"
"00;04;34;18","00;04;34;27","then"
"00;04;34;27","00;04;36;03","all in"
"00;04;36;03","00;04;36;06","the"
"00;04;36;06","00;04;36;17","interest"
"00;04;36;17","00;04;36;20","of"
"00;04;36;20","00;04;36;28","just"
"00;04;36;28","00;04;37;05","kind"
"00;04;37;05","00;04;37;12","of"
"00;04;37;12","00;04;37;23","getting"
"00;04;37;23","00;04;37;29","us all"
"00;04;37;29","00;04;38;04","in the"
"00;04;38;04","00;04;38;11","same"
"00;04;38;11","00;04;39;00","conceptual"
"00;04;39;00","00;04;39;25","footing."
"00;04;40;01","00;04;40;06","I'll"
"00;04;40;06","00;04;40;16","review"
"00;04;40;16","00;04;41;04","stochastic"
"00;04;41;04","00;04;41;25","processes"
"00;04;41;25","00;04;42;10","and in"
"00;04;42;10","00;04;43;00","particular"
"00;04;43;00","00;04;43;02","a"
"00;04;43;02","00;04;43;16","special"
"00;04;43;16","00;04;44;13","interpretation"
"00;04;44;13","00;04;44;16","of"
"00;04;44;16","00;04;45;04","stochastic"
"00;04;45;04","00;04;45;21","processes"
"00;04;45;21","00;04;45;27","called"
"00;04;45;27","00;04;46;00","the"
"00;04;46;00","00;04;46;13","Helmholtz"
"00;04;46;13","00;04;47;20","Decomposition,"
"00;04;47;20","00;04;48;00","which is"
"00;04;48;00","00;04;48;11","something"
"00;04;48;11","00;04;48;14","that"
"00;04;48;14","00;04;48;18","you"
"00;04;48;18","00;04;48;23","guys"
"00;04;48;23","00;04;48;26","have"
"00;04;48;26","00;04;49;03","already"
"00;04;49;03","00;04;49;11","talked"
"00;04;49;11","00;04;49;18","about"
"00;04;49;18","00;04;49;20","in"
"00;04;49;20","00;04;50;01","the past"
"00;04;50;01","00;04;50;26","streams"
"00;04;50;27","00;04;51;15","here"
"00;04;51;15","00;04;52;16","quite a bit."
"00;04;52;20","00;04;52;27","And"
"00;04;52;27","00;04;53;10","then I"
"00;04;53;10","00;04;53;14","will"
"00;04;53;14","00;04;53;23","step"
"00;04;53;23","00;04;54;01","through"
"00;04;54;01","00;04;54;05","the"
"00;04;54;05","00;04;54;23","primary"
"00;04;54;23","00;04;55;06","moves"
"00;04;55;06","00;04;55;12","of the"
"00;04;55;12","00;04;55;25","paper"
"00;04;55;25","00;04;56;28","in my mind"
"00;04;56;28","00;04;57;03","and"
"00;04;57;03","00;04;57;06","I'll"
"00;04;57;06","00;04;57;13","leave"
"00;04;57;13","00;04;57;23","out."
"00;04;57;23","00;04;57;28","I'm"
"00;04;57;28","00;04;58;01","not"
"00;04;58;01","00;04;58;05","going"
"00;04;58;05","00;04;58;11","to go"
"00;04;58;11","00;04;58;15","through"
"00;04;58;15","00;04;58;22","every"
"00;04;58;22","00;04;59;00","single"
"00;04;59;00","00;04;59;09","figure,"
"00;04;59;09","00;04;59;17","like I"
"00;04;59;17","00;04;59;24","said,"
"00;04;59;24","00;04;59;27","but"
"00;04;59;27","00;05;00;08","I'll just"
"00;05;00;08","00;05;00;15","step"
"00;05;00;15","00;05;00;21","through"
"00;05;00;21","00;05;00;28","what I"
"00;05;00;28","00;05;01;09","consider"
"00;05;01;09","00;05;01;20","to be"
"00;05;01;20","00;05;01;25","the"
"00;05;01;25","00;05;02;07","primary"
"00;05;02;07","00;05;02;17","moves"
"00;05;04;23","00;05;05;14","so in"
"00;05;05;14","00;05;05;28","this"
"00;05;05;28","00;05;06;11","past"
"00;05;06;11","00;05;06;16","year,"
"00;05;06;16","00;05;06;18","a"
"00;05;06;18","00;05;06;26","bunch"
"00;05;06;26","00;05;07;00","of"
"00;05;07;00","00;05;07;09","work"
"00;05;07;09","00;05;07;14","has"
"00;05;07;14","00;05;07;23","come"
"00;05;07;23","00;05;07;27","out"
"00;05;07;27","00;05;08;04","on the"
"00;05;08;04","00;05;08;19","general"
"00;05;08;19","00;05;08;29","theme"
"00;05;08;29","00;05;09;02","of"
"00;05;09;02","00;05;09;14","Beijing"
"00;05;09;14","00;05;10;20","mechanics."
"00;05;10;28","00;05;11;20","So"
"00;05;11;20","00;05;12;01","if you"
"00;05;12;01","00;05;12;07","want"
"00;05;12;07","00;05;12;08","to"
"00;05;12;08","00;05;12;14","kind"
"00;05;12;14","00;05;12;17","of"
"00;05;12;17","00;05;12;24","look"
"00;05;12;24","00;05;12;27","at"
"00;05;12;27","00;05;13;03","this"
"00;05;13;03","00;05;13;12","paper"
"00;05;13;12","00;05;13;14","in"
"00;05;13;14","00;05;14;07","the context"
"00;05;14;07","00;05;14;10","of"
"00;05;14;10","00;05;14;19","other"
"00;05;14;19","00;05;14;29","work,"
"00;05;14;29","00;05;15;03","I"
"00;05;15;03","00;05;15;13","would say"
"00;05;15;13","00;05;15;27","that"
"00;05;16;02","00;05;16;06","the"
"00;05;16;06","00;05;16;17","major"
"00;05;16;17","00;05;16;28","works"
"00;05;16;28","00;05;17;01","are"
"00;05;17;01","00;05;17;11","things"
"00;05;17;11","00;05;17;22","like"
"00;05;17;22","00;05;17;27","the"
"00;05;17;27","00;05;18;08","Bayesian"
"00;05;18;08","00;05;18;23","mechanics"
"00;05;18;23","00;05;18;27","for"
"00;05;18;27","00;05;19;13","stationary"
