start	end	startTime	summary	headline	gist
2645670	2828470	44:05	 chapter seven is called Active Inference and Discrete Time. Chapter eight on Discrete and Continuous Time. I think these two chapters are really helpful in order to consolidate our understandings from the previous chapters.	Chapter seven on Active Inference and Discrete Time with chapter eight on Continuous Time	Neuroscience: Active Inference and Discrete Time
2829160	3272660	47:09	7.3 introduces a key motif which is decision making and planning as inference. This is the idea of having a Bayes graph where the variables can relate to different things. This can act as a kind of toy example to use this kind of probabilistic modeling to describe situations.	Bayesian inference can be used to describe discrete time situations	Inferring from perceptual data in 7.3
3275850	3425960	54:35	Thanks. Here's a visualization of the situation with the rat in this case where there's a pleasant and aversive stimuli on each end of a decision point. Figure 7.4 builds up on the previous section and adds other elements. Variation free energy can be used to formulate the trade off between the information seeking and information seeking.	Figure 7.4 describes the epistemic value of observing a queue	The generative model 7.4
3427530	3699630	57:07	7.5 again adds another dimension to the previous formulations. This time, we get to update the generative models by learning. The situation here or the case study shows how the different components of active inference can be connected to each other.	7.5 again adds another dimension to the previous formulations	Inference 7.5: The situation of learning and information seeking
3699970	4002800	1:01:39	First, a box 7.3 interlude on structure learning. This section works towards the idea of nested inference or multiscale modeling. Figure 712 is an example of the composability of generative models. 713 gives another example of linguistic learning through reading.	This section works towards the idea of nested inference or multiscale modeling	Inner-layered inference and learning 7
4003730	4474790	1:06:43	 chapter eight is called active inference in continuous time. Box 8.1 goes into a very fascinating topic. It's maybe one of the most thought provoking pages of the whole book. It kind of gets to really interesting, but alas, very brief discussion.	Next chapter is called active inference in continuous time	Active Inference in Continuous Time (Chapter 8)
4475130	4730410	1:14:35	Next they go to a classic model family called Lockable Terra. These dynamics inherit from characterizations of predator prey dynamics in ecology. And that evinces this kind of oscillatory but also moving behavior that gets connected in Figure 8.3 to neurobiology. The same modeling framework can give rise to different outcomes.	Figure 8.2 shows some applications of altera dynamics to ecology	Neurobiology and the dynamical systems theory
4730480	5180150	1:18:50	Active inference can be successfully used to characterize even chaotic systems. This kind of synchrony between two chaotic systems can be interpreted as providing evidence or even, let's say, a way to model a primitive theory of mind. And it leads to interesting philosophical questions about what needs to be accounted for.	Section 8.4 is about generalized synchrony between chaotic systems	Active Inference 7, Continuous Time Inference
5180230	5419300	1:26:20	How can processes be described using FEP assertions in terms of their intraaction with the environment in which they co constitute themselves? This is one of the interesting philosophical points that I think needs to be elaborated a bit. Active inference provides a clear, precise mathematical formalism.	Mahault and I discuss how processes can be described using FEP assertions	Coming soon: The ontological processes of emergence
5420950	5443780	1:30:20	All right. Next time we will do probably 910 and maybe something else. All right, I'll end it now. Thanks, Ali. Bye.	All right. Well, that's it. I guess next time we will do probably 910 and maybe something else	Q&A with Ali
